Roll Number; 0
Recipe Name; FP 4556_275 GSM
Start Time; 2018-02-07; 11:02:47
File Name; D:\Mahlo\TR\180207110247FP 4556_275 GSM0_XMF2.txt

3777.4; 11:02:59; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.218768; 0.216546; 0.214036; 0.211600; 0.209058; 0.207128; 0.205500; 0.203670; 0.200979; 0.198620; 0.196844; 0.195414; 0.194099; 0.193244; 0.192265; 0.190881; 0.190510; 0.190672; 0.191260; 0.191808; 0.192442; 0.192905; 0.193082; 0.192949; 0.192755; 0.192648; 0.192400; 0.191732; 0.190378; 0.188523; 0.187129; 0.185865; 0.184601; 0.183359; 0.182364; 0.181436; 0.180459; 0.179512; 0.178835; 0.178370; 0.177845; 0.177187; 0.176560; 0.176350; 0.176578; 0.177020; 0.177666; 0.178584; 0.179450; 0.180110; 0.180548; 0.180799; 0.180789; 0.180640; 0.180173; 0.179668; 0.179479; 0.179461; 0.179451; 0.179397; 0.179315; 0.178891; 0.178202; 0.177429; 0.176707; 0.176366; 0.176424; 0.176823; 0.177160; 0.177674; 0.178304; 0.178985; 0.179876; 0.180991; 0.182264; 0.183564; 0.184654; 0.185382; 0.186200; 0.187958; 0.189169; 0.189813; 0.190586; 0.191183; 0.191696; 0.192211; 0.192402; 0.192495; 0.192483; 0.192302; 0.192075; 0.192059; 0.191984; 0.191419; 0.190914; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3792.4; 11:03:43; (); (); (); (); (); (); 0.222124; 0.221738; 0.221641; 0.221737; 0.221870; 0.222202; 0.222793; 0.223302; 0.224583; 0.225947; 0.226025; 0.225713; 0.225406; 0.225057; 0.224612; 0.224174; 0.223940; 0.223449; 0.223097; 0.223366; 0.223535; 0.223307; 0.223295; 0.223410; 0.223615; 0.223913; 0.224305; 0.224578; 0.224672; 0.224880; 0.225326; 0.225883; 0.226577; 0.226924; 0.226317; 0.225812; 0.225555; 0.225215; 0.224974; 0.224388; 0.223720; 0.223038; 0.222318; 0.221813; 0.221527; 0.221060; 0.220429; 0.219811; 0.219434; 0.218995; 0.218643; 0.218392; 0.218101; 0.217787; 0.217780; 0.217998; 0.218267; 0.218763; 0.219536; 0.220419; 0.221670; 0.222996; 0.224228; 0.225610; 0.226957; 0.228064; 0.228813; 0.229564; 0.230635; 0.231554; 0.232217; 0.232777; 0.233496; 0.234128; 0.234426; 0.234652; 0.234847; 0.234886; 0.234988; 0.235238; 0.235462; 0.235936; 0.236369; 0.236505; 0.236794; 0.237103; 0.237351; 0.237432; 0.237318; 0.237037; 0.236872; 0.237030; 0.237066; 0.236905; 0.237034; 0.236945; 0.236773; 0.236727; 0.236641; 0.236374; 0.235916; 0.235372; 0.234679; 0.234199; 0.234255; 0.233928; 0.233405; 0.233261; 0.232882; 0.232315; 0.231770; 0.230679; 0.228073; 0.226475; 0.225964; 0.225494; 0.225081; 0.224868; 0.223638; 0.222420; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3795.1; 11:03:52; (); (); (); (); (); (); 0.235898; 0.236592; 0.237009; 0.237398; 0.237548; 0.237603; 0.237422; 0.238790; 0.239849; 0.239763; 0.239153; 0.238146; 0.236933; 0.236220; 0.235539; 0.234936; 0.234258; 0.233293; 0.232251; 0.231670; 0.231297; 0.231122; 0.230906; 0.230521; 0.230168; 0.230232; 0.230603; 0.230786; 0.230968; 0.231400; 0.232314; 0.232217; 0.232072; 0.232160; 0.232315; 0.232523; 0.232996; 0.233804; 0.234627; 0.235112; 0.235331; 0.237666; 0.237283; 0.236829; 0.235524; 0.234286; 0.234057; 0.234029; 0.233854; 0.233629; 0.233337; 0.232740; 0.231941; 0.231227; 0.230652; 0.228825; 0.227493; 0.227584; 0.227757; 0.228567; 0.229750; 0.230808; 0.231807; 0.232622; 0.232932; 0.233088; 0.233299; 0.233526; 0.233888; 0.234262; 0.234782; 0.234871; 0.234954; 0.235256; 0.234932; 0.234427; 0.234381; 0.234463; 0.234736; 0.235123; 0.235481; 0.236108; 0.236706; 0.237097; 0.237514; 0.237985; 0.238861; 0.239379; 0.239732; 0.240295; 0.240619; 0.240454; 0.239891; 0.239534; 0.239268; 0.238845; 0.238361; 0.237941; 0.237785; 0.237458; 0.237207; 0.236971; 0.236360; 0.236313; 0.235477; 0.234879; 0.234126; 0.233730; 0.233669; 0.232749; 0.232742; 0.229588; 0.226953; 0.226119; 0.224859; 0.224033; 0.222516; 0.221490; 0.219752; 0.219666; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3798.0; 11:04:01; (); (); (); (); (); (); 0.225898; 0.227140; 0.228029; 0.228417; 0.229093; 0.229210; 0.229596; 0.231843; 0.235059; 0.236159; 0.235883; 0.235908; 0.235356; 0.235007; 0.234740; 0.234516; 0.234184; 0.233670; 0.233560; 0.232988; 0.232706; 0.232077; 0.231663; 0.231438; 0.231392; 0.231193; 0.231119; 0.231045; 0.230665; 0.230224; 0.229992; 0.229644; 0.229475; 0.229228; 0.229008; 0.228726; 0.228665; 0.228541; 0.228403; 0.228079; 0.227404; 0.226284; 0.225321; 0.224605; 0.224011; 0.223476; 0.222794; 0.222361; 0.222117; 0.222104; 0.222406; 0.222691; 0.222797; 0.222754; 0.222967; 0.223400; 0.224189; 0.225220; 0.226147; 0.226903; 0.227663; 0.228678; 0.229490; 0.230103; 0.230409; 0.230239; 0.229953; 0.229790; 0.229500; 0.229363; 0.229400; 0.229266; 0.228980; 0.228865; 0.228689; 0.228466; 0.228206; 0.227806; 0.227426; 0.227443; 0.227682; 0.227792; 0.228283; 0.229015; 0.229481; 0.229993; 0.230916; 0.231983; 0.232596; 0.232869; 0.232776; 0.232601; 0.232496; 0.232360; 0.232331; 0.232325; 0.232223; 0.231964; 0.231054; 0.229825; 0.228722; 0.227595; 0.226187; 0.224906; 0.224357; 0.224151; 0.224010; 0.223997; 0.223763; 0.223292; 0.222550; 0.220399; 0.217009; 0.216357; 0.215935; 0.215203; 0.214671; 0.214063; 0.212338; 0.219666; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3800.8; 11:04:09; (); (); (); (); (); (); 0.247209; 0.248603; 0.249673; 0.250295; 0.250791; 0.251218; 0.251619; 0.253755; 0.255146; 0.255070; 0.254402; 0.253889; 0.253223; 0.252242; 0.251227; 0.250389; 0.249342; 0.247891; 0.246294; 0.244867; 0.243613; 0.242511; 0.241475; 0.240678; 0.240337; 0.240284; 0.240035; 0.239773; 0.239336; 0.238825; 0.238161; 0.237406; 0.236898; 0.236643; 0.236652; 0.236700; 0.236971; 0.237251; 0.237196; 0.236769; 0.236003; 0.235626; 0.235159; 0.234480; 0.233825; 0.233676; 0.233758; 0.233852; 0.233861; 0.233705; 0.233211; 0.232751; 0.232277; 0.231988; 0.232004; 0.232289; 0.232305; 0.232723; 0.233397; 0.234298; 0.235021; 0.235852; 0.236502; 0.237054; 0.237684; 0.238451; 0.238665; 0.238728; 0.238554; 0.238381; 0.238339; 0.238007; 0.237604; 0.237396; 0.236921; 0.236440; 0.235877; 0.235504; 0.235129; 0.234830; 0.234591; 0.234693; 0.235263; 0.236178; 0.236710; 0.237434; 0.238551; 0.239696; 0.240306; 0.240998; 0.241534; 0.241918; 0.242241; 0.242250; 0.242022; 0.241560; 0.241154; 0.240210; 0.239632; 0.238597; 0.236939; 0.235631; 0.234013; 0.232290; 0.230852; 0.229382; 0.228678; 0.226963; 0.226127; 0.224370; 0.222463; 0.217168; 0.214648; 0.213497; 0.212057; 0.211008; 0.209506; 0.207660; 0.206515; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3803.7; 11:04:18; (); (); (); (); (); (); 0.234478; 0.236330; 0.238105; 0.238820; 0.239315; 0.239273; 0.239293; 0.239669; 0.242250; 0.243429; 0.243090; 0.243002; 0.242339; 0.242314; 0.242268; 0.241934; 0.240825; 0.239334; 0.238331; 0.237514; 0.237116; 0.237078; 0.236792; 0.236894; 0.237155; 0.237654; 0.237949; 0.238185; 0.238164; 0.237823; 0.237694; 0.238065; 0.238547; 0.239008; 0.239502; 0.239856; 0.240214; 0.240726; 0.241017; 0.240939; 0.240317; 0.239824; 0.239483; 0.238996; 0.238375; 0.237252; 0.236412; 0.235481; 0.234303; 0.233177; 0.231761; 0.230018; 0.227720; 0.225357; 0.223638; 0.222453; 0.221351; 0.220290; 0.219589; 0.219202; 0.219086; 0.218890; 0.218865; 0.218881; 0.218887; 0.218964; 0.219141; 0.219383; 0.219499; 0.219594; 0.219684; 0.219490; 0.218971; 0.218505; 0.218194; 0.217643; 0.216959; 0.216279; 0.215995; 0.216214; 0.216488; 0.216530; 0.216649; 0.216890; 0.216944; 0.217205; 0.217928; 0.218843; 0.219860; 0.220715; 0.221804; 0.223027; 0.224081; 0.224483; 0.224597; 0.225212; 0.226069; 0.226691; 0.227248; 0.227822; 0.227711; 0.227350; 0.226847; 0.226198; 0.225610; 0.224983; 0.224318; 0.223640; 0.223196; 0.222780; 0.221679; 0.218870; 0.217309; 0.216748; 0.216151; 0.215367; 0.214445; 0.213605; 0.212487; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3806.5; 11:04:27; (); (); (); (); (); (); 0.244620; 0.244386; 0.243735; 0.243533; 0.243195; 0.242810; 0.242676; 0.244080; 0.244288; 0.243183; 0.241734; 0.240441; 0.239290; 0.238481; 0.237456; 0.236964; 0.236912; 0.236670; 0.236419; 0.236206; 0.235674; 0.235128; 0.234967; 0.234968; 0.235167; 0.235563; 0.235859; 0.236078; 0.236316; 0.236354; 0.236117; 0.235881; 0.235673; 0.235599; 0.235760; 0.235957; 0.236013; 0.235909; 0.235762; 0.235500; 0.235036; 0.234263; 0.233121; 0.232261; 0.231540; 0.230753; 0.229768; 0.228444; 0.227172; 0.225868; 0.224536; 0.223500; 0.222545; 0.221228; 0.219943; 0.219169; 0.218818; 0.218469; 0.218361; 0.218528; 0.218795; 0.219369; 0.220211; 0.221016; 0.221783; 0.222187; 0.222237; 0.222192; 0.222428; 0.222509; 0.222331; 0.221915; 0.221476; 0.220601; 0.219521; 0.218618; 0.217802; 0.217087; 0.216212; 0.215668; 0.215683; 0.215736; 0.215897; 0.216217; 0.216483; 0.216902; 0.217485; 0.218138; 0.218831; 0.219320; 0.219690; 0.219892; 0.220289; 0.220451; 0.220728; 0.220873; 0.220864; 0.220932; 0.220695; 0.220268; 0.219693; 0.219414; 0.218969; 0.218100; 0.217621; 0.216738; 0.216499; 0.215646; 0.214602; 0.213756; 0.210953; 0.208712; 0.207871; 0.207108; 0.206350; 0.205123; 0.203988; 0.202358; 0.202044; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3809.3; 11:04:36; (); (); (); (); (); (); 0.221806; 0.223092; 0.224583; 0.225479; 0.226541; 0.227149; 0.227858; 0.229166; 0.231343; 0.232486; 0.232098; 0.232367; 0.232070; 0.231995; 0.231986; 0.232206; 0.232013; 0.231239; 0.230639; 0.229843; 0.229265; 0.228715; 0.228463; 0.228517; 0.228310; 0.228270; 0.227877; 0.227917; 0.228116; 0.227865; 0.227088; 0.226182; 0.225581; 0.225129; 0.224654; 0.224236; 0.223680; 0.222978; 0.222196; 0.221797; 0.221522; 0.221139; 0.220587; 0.219739; 0.218536; 0.217748; 0.217471; 0.217436; 0.217421; 0.217362; 0.217050; 0.216878; 0.216830; 0.216695; 0.216633; 0.216567; 0.216520; 0.216577; 0.217067; 0.217906; 0.218742; 0.219453; 0.219782; 0.220125; 0.220597; 0.221188; 0.221518; 0.221511; 0.221258; 0.220683; 0.220140; 0.219819; 0.219757; 0.219387; 0.218960; 0.218570; 0.217971; 0.217181; 0.216616; 0.216164; 0.215572; 0.215069; 0.214772; 0.214716; 0.214961; 0.215148; 0.215352; 0.215669; 0.216347; 0.216857; 0.217084; 0.217127; 0.217220; 0.217488; 0.218036; 0.218631; 0.219374; 0.220364; 0.221656; 0.222841; 0.223477; 0.223764; 0.223999; 0.224273; 0.224768; 0.225207; 0.225683; 0.226225; 0.226620; 0.226705; 0.226016; 0.224042; 0.221191; 0.220455; 0.219471; 0.218610; 0.217882; 0.216922; 0.215097; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3812.2; 11:04:45; (); (); (); (); (); (); 0.226990; 0.228232; 0.229228; 0.229984; 0.230380; 0.230686; 0.231801; 0.235331; 0.236529; 0.236231; 0.235370; 0.234286; 0.233488; 0.232864; 0.232282; 0.231712; 0.231037; 0.230297; 0.229416; 0.228393; 0.227493; 0.226567; 0.225545; 0.224870; 0.224583; 0.224350; 0.224077; 0.223901; 0.223528; 0.223104; 0.222639; 0.222137; 0.221542; 0.221236; 0.220920; 0.220511; 0.220216; 0.219910; 0.219420; 0.218936; 0.218317; 0.217506; 0.216867; 0.216292; 0.215390; 0.214524; 0.213660; 0.213051; 0.212590; 0.212458; 0.212516; 0.212388; 0.211952; 0.211602; 0.211487; 0.211730; 0.212141; 0.212876; 0.213845; 0.214841; 0.216280; 0.217881; 0.219423; 0.220621; 0.221203; 0.221643; 0.222317; 0.223528; 0.224314; 0.224810; 0.225218; 0.225544; 0.225910; 0.226081; 0.226124; 0.225930; 0.225858; 0.225850; 0.226154; 0.226445; 0.226603; 0.226988; 0.227443; 0.227812; 0.228615; 0.229769; 0.230903; 0.231940; 0.232815; 0.233594; 0.234785; 0.235621; 0.235989; 0.236098; 0.236461; 0.236357; 0.236113; 0.235821; 0.235253; 0.234547; 0.233591; 0.232937; 0.232006; 0.231097; 0.230531; 0.228729; 0.228140; 0.226921; 0.226359; 0.225475; 0.223598; 0.220162; 0.218896; 0.218657; 0.217929; 0.217226; 0.216282; 0.214611; 0.213039; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3815.0; 11:04:53; (); (); (); (); (); (); 0.218056; 0.219785; 0.221402; 0.222353; 0.223171; 0.223460; 0.224041; 0.225580; 0.228735; 0.230453; 0.230416; 0.231058; 0.231114; 0.231791; 0.232258; 0.232332; 0.232166; 0.231655; 0.231858; 0.231766; 0.232096; 0.232194; 0.231889; 0.232327; 0.232658; 0.233176; 0.233528; 0.233901; 0.234135; 0.234181; 0.234609; 0.234817; 0.234638; 0.234239; 0.233956; 0.233360; 0.232837; 0.232682; 0.232299; 0.231783; 0.231112; 0.230149; 0.228688; 0.227155; 0.225930; 0.224505; 0.223494; 0.222866; 0.222154; 0.221337; 0.220842; 0.220518; 0.220031; 0.219440; 0.218688; 0.218176; 0.218118; 0.218317; 0.218704; 0.219138; 0.219481; 0.219635; 0.219881; 0.220355; 0.221084; 0.221547; 0.221856; 0.222091; 0.222275; 0.222355; 0.222274; 0.222209; 0.222168; 0.222149; 0.222138; 0.222063; 0.222281; 0.222668; 0.222659; 0.222452; 0.222455; 0.222409; 0.222459; 0.222768; 0.223757; 0.224979; 0.225920; 0.226845; 0.228024; 0.229191; 0.230282; 0.230874; 0.231157; 0.231742; 0.232668; 0.233435; 0.234409; 0.235298; 0.235894; 0.236160; 0.236430; 0.236553; 0.236666; 0.236736; 0.236885; 0.237115; 0.237306; 0.237351; 0.237240; 0.237117; 0.236686; 0.235023; 0.232251; 0.230780; 0.230054; 0.229162; 0.228313; 0.227069; 0.225079; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3817.9; 11:05:02; (); (); (); (); (); (); 0.236360; 0.236958; 0.237482; 0.237635; 0.237551; 0.237427; 0.237711; 0.239649; 0.240131; 0.239487; 0.238483; 0.237334; 0.236649; 0.236489; 0.236289; 0.235992; 0.235824; 0.235249; 0.234566; 0.234088; 0.233707; 0.233249; 0.232812; 0.232687; 0.232630; 0.233052; 0.233383; 0.233319; 0.233014; 0.232461; 0.231694; 0.230899; 0.230303; 0.229757; 0.229249; 0.228653; 0.228061; 0.227632; 0.226908; 0.225934; 0.225047; 0.224097; 0.223354; 0.222456; 0.221495; 0.220739; 0.220259; 0.219984; 0.219627; 0.219349; 0.219144; 0.218865; 0.218393; 0.218239; 0.218057; 0.217717; 0.217564; 0.217504; 0.217907; 0.218425; 0.219046; 0.219522; 0.219637; 0.219649; 0.219759; 0.219639; 0.219320; 0.218788; 0.218032; 0.217420; 0.217071; 0.216758; 0.216306; 0.215726; 0.215153; 0.214640; 0.214196; 0.213964; 0.213968; 0.213995; 0.214191; 0.214812; 0.215738; 0.216573; 0.217405; 0.218270; 0.218987; 0.219698; 0.220376; 0.220813; 0.221071; 0.221617; 0.222317; 0.222664; 0.223326; 0.223712; 0.224123; 0.224037; 0.224201; 0.224391; 0.224582; 0.224745; 0.224479; 0.224896; 0.225204; 0.225166; 0.225312; 0.225069; 0.225276; 0.224296; 0.223059; 0.219074; 0.217979; 0.217440; 0.216486; 0.215451; 0.214710; 0.213788; 0.212160; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
