Roll Number; 0
Recipe Name; FP 4556_184 GSM
Start Time; 2017-12-05; 10:55:36
File Name; D:\Mahlo\TR\171205105536FP 4556_184 GSM0_FMI2.txt

1314.8; 10:55:49; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 189.256817; 189.586967; 189.876139; 190.172076; 190.501928; 190.796584; 191.082776; 191.300452; 191.467211; 191.772893; 191.967264; 192.136675; 192.424625; 192.705885; 192.770988; 192.945212; 193.055376; 193.018779; 193.056121; 192.956135; 192.889109; 192.970321; 193.099245; 193.656906; 193.973914; 194.289714; 194.340095; 194.337592; 194.708422; 195.049986; 195.035100; 194.925278; 195.015505; 195.232704; 195.560470; 195.716679; 195.845708; 195.960477; 195.760623; 195.712954; 195.737064; 195.926711; 195.999429; 196.038097; 196.068749; 196.293190; 196.605042; 196.784720; 196.876213; 196.983516; 196.950778; 196.815282; 196.696147; 196.852833; 196.679100; 196.529135; 196.652263; 196.966752; 197.361231; 197.635025; 197.830394; 197.895691; 197.806463; 197.518319; 197.064906; 196.702659; 196.370468; 196.102604; 195.744857; 195.705652; 195.515499; 195.228130; 194.694981; 194.098994; 193.636075; 193.261877; 192.930579; 192.641199; 192.290232; 191.968784; 191.739947; 191.775024; 191.812441; 191.804811; 191.640258; 191.460609; 191.200897; 191.184536; 191.169903; 191.212580; 191.057399; 190.985844; 191.323861; 191.524774; 191.381574; 191.335440; 190.820619; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1320.8; 10:55:58; (); (); (); (); (); (); 188.754618; 188.584059; 188.612476; 188.475341; 188.397199; 188.419253; 188.490972; 188.620001; 188.748255; 188.612446; 188.383311; 188.162968; 188.133344; 188.301846; 188.524976; 188.865066; 189.201966; 189.633638; 190.135613; 190.470368; 190.992400; 191.338077; 191.678211; 191.979468; 192.559764; 193.121329; 193.800941; 194.292322; 194.646999; 194.997594; 195.341840; 195.754424; 195.976049; 196.101874; 196.250796; 195.969820; 195.930347; 195.813313; 195.756525; 195.697576; 195.671394; 195.331544; 194.890305; 194.473475; 194.189161; 193.827629; 193.359569; 193.117291; 193.039164; 192.924038; 193.052486; 193.248406; 193.636701; 193.953067; 194.180027; 194.525287; 194.842294; 195.257992; 195.971847; 196.638167; 196.949124; 197.143257; 197.173983; 197.345585; 197.519392; 197.484329; 197.194472; 196.829796; 196.499363; 196.239710; 196.076334; 196.151733; 196.232691; 196.030080; 195.654556; 195.618019; 195.706278; 195.868134; 195.884168; 195.947915; 196.266249; 196.835577; 197.325408; 197.621763; 197.739452; 197.798252; 197.695673; 197.343245; 197.190985; 197.105452; 197.058484; 196.933985; 196.820199; 196.489200; 196.194246; 195.925936; 195.442304; 195.099369; 195.112959; 195.263073; 195.401281; 195.414856; 195.838004; 196.098998; 196.239814; 196.204841; 196.223453; 196.346223; 196.883589; 197.349072; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1325.1; 10:56:08; (); (); (); (); (); (); 188.754618; 193.736851; 193.694487; 193.614915; 193.565741; 193.444178; 193.111867; 192.584082; 191.976905; 191.665903; 191.325426; 190.893784; 190.839842; 190.800309; 190.815434; 190.817997; 190.850720; 190.767497; 190.859169; 191.108555; 191.438645; 191.644862; 192.210838; 192.873716; 193.252966; 193.654120; 193.962470; 194.088876; 194.180429; 194.189534; 193.975925; 193.983451; 194.125563; 194.164291; 194.113895; 194.092125; 194.296733; 194.423661; 194.286495; 194.072559; 194.033951; 194.420591; 194.775552; 194.841102; 194.901988; 195.024714; 194.936275; 194.930688; 194.875553; 194.607675; 194.548696; 194.790989; 194.855437; 194.756880; 194.622114; 194.366530; 194.052935; 193.685710; 193.727851; 193.824083; 193.938211; 193.914101; 193.838745; 193.791777; 193.853199; 193.760723; 193.528548; 193.472832; 193.700269; 194.205761; 194.601640; 194.708079; 194.929168; 195.000604; 195.092857; 195.075795; 195.189625; 195.498601; 195.801556; 196.027607; 196.245685; 196.219891; 196.045935; 195.739985; 195.415869; 195.136011; 195.165619; 195.195287; 195.346206; 195.383310; 195.469290; 195.490867; 195.327371; 195.081845; 194.829345; 194.775462; 195.028558; 195.601314; 196.137771; 196.575895; 196.763530; 196.736455; 196.605459; 196.436852; 196.256191; 195.992544; 195.833802; 195.398450; 194.803298; 194.555268; 194.512025; 194.497466; 194.411457; 194.115683; 193.428233; 192.662805; 192.188159; 192.010775; 191.863328; 191.701367; 191.922560; 192.278340; (); (); (); (); (); (); (); (); (); (); (); (); 
1330.0; 10:56:17; (); (); (); (); (); (); (); 191.720396; 191.811547; 191.553295; 191.513941; 191.656247; 191.873699; 192.000613; 191.985220; 191.853315; 191.677868; 191.644907; 191.671714; 191.611856; 191.655636; 191.790849; 191.925690; 192.234918; 192.802191; 192.779303; 192.564487; 192.233890; 191.986814; 191.753075; 191.490889; 191.505775; 191.472828; 191.384017; 191.659048; 192.047402; 192.180365; 192.333058; 192.294359; 192.202359; 192.695677; 193.131998; 193.474010; 193.611130; 194.067806; 194.911629; 195.520267; 195.854738; 196.179390; 196.248472; 196.266830; 196.287632; 196.239814; 196.288884; 196.379900; 196.265131; 196.267635; 196.152091; 196.528599; 196.763158; 196.730047; 196.555614; 196.582243; 196.522996; 196.319193; 196.011305; 195.852861; 195.682108; 195.734903; 195.807517; 195.974767; 196.201831; 196.499318; 196.598172; 196.571618; 196.318403; 196.439981; 196.627751; 196.982652; 197.268397; 197.448745; 197.561160; 197.689116; 197.650105; 197.427094; 197.075367; 196.950600; 196.948797; 196.849734; 196.658820; 196.557865; 196.281508; 195.876330; 195.620492; 195.412233; 195.262581; 195.197448; 195.163548; 194.843620; 194.800898; 194.767371; 194.678485; 194.517419; 194.511160; 194.658175; 194.803983; 194.916666; 194.979757; 195.037618; 195.074707; 195.111975; 194.972426; 194.623768; 194.458991; 194.282994; 194.055066; 193.883404; 193.587720; 193.253160; 192.896664; 192.613706; 192.393616; 192.197651; 191.938058; 191.641524; 191.290915; 191.101089; 191.229075; (); (); (); (); (); (); (); (); (); (); (); (); 
1334.1; 10:56:28; (); (); (); (); (); (); (); 189.121708; 188.973427; 189.023152; 189.280614; 189.468458; 189.454421; 189.232782; 189.017236; 188.655436; 188.145518; 187.876493; 187.880009; 187.968165; 188.147038; 188.343033; 188.678980; 189.017072; 189.381361; 189.535320; 189.629674; 189.676479; 189.774811; 190.037966; 190.467924; 190.860614; 191.395819; 191.870153; 192.056194; 192.232922; 192.211479; 191.926092; 191.708565; 191.507086; 191.353336; 191.263467; 191.412494; 191.754580; 192.158207; 192.442462; 192.706659; 192.854375; 192.894027; 192.835331; 192.770451; 193.043113; 193.459421; 193.926111; 194.278806; 194.618732; 194.855243; 195.129797; 195.542529; 195.586294; 195.427358; 195.461586; 195.308819; 195.493519; 195.714742; 195.655853; 195.432156; 195.245698; 195.149481; 194.767341; 194.260091; 194.130659; 194.066167; 193.524897; 193.353802; 193.534777; 193.778172; 194.162980; 194.303647; 194.629744; 195.022687; 195.462883; 195.695862; 195.604339; 195.700735; 196.033433; 196.350232; 196.414784; 196.500197; 196.428567; 196.119502; 195.980042; 195.895150; 195.499867; 195.180550; 195.223123; 194.957733; 194.722950; 194.632709; 194.711998; 194.816247; 194.549412; 194.607332; 195.051655; 195.359498; 195.508346; 195.662126; 195.958778; 196.827322; 197.461009; 198.314682; 199.603185; 200.515404; 200.890064; 200.778544; 200.230688; 198.827192; 197.331280; 196.272820; 195.010170; 193.998307; 193.091452; 192.811698; 193.278030; 193.619207; 193.992138; 194.806650; 195.641831; (); (); (); (); (); (); (); (); (); (); (); (); 
1339.1; 10:56:36; (); (); (); (); (); (); 189.845964; 189.426094; 188.906178; 188.783646; 188.716993; 188.849360; 189.133510; 189.434126; 189.469546; 188.991472; 188.478917; 188.302815; 188.220233; 188.291728; 188.731402; 189.021647; 189.342692; 189.640030; 189.740002; 189.844310; 189.802647; 189.515397; 189.170867; 189.141214; 189.132050; 189.369857; 189.573959; 189.696103; 189.753875; 189.779848; 189.720437; 189.622417; 189.445242; 189.269871; 189.214617; 189.284816; 189.556733; 189.816937; 189.417362; 189.401925; 189.386427; 189.146832; 189.071268; 189.357594; 189.656258; 190.148234; 190.790311; 191.296875; 191.927388; 192.392707; 192.754701; 192.868322; 193.130627; 193.891257; 194.471017; 194.995403; 195.473164; 195.736587; 195.867330; 195.871577; 195.968404; 195.967078; 196.323827; 196.759254; 196.944192; 197.086126; 197.309032; 197.639406; 197.831273; 197.881475; 197.808117; 197.678149; 197.795004; 198.088840; 198.450506; 198.495895; 198.527247; 198.357642; 198.045060; 197.880313; 197.644636; 197.601169; 197.816417; 197.966993; 198.071271; 198.153898; 198.290467; 198.221460; 197.888419; 197.539970; 197.210222; 197.053373; 196.928158; 196.678430; 196.298793; 196.009427; 195.656374; 195.211202; 194.932088; 194.819227; 194.890380; 194.919467; 194.757566; 194.622993; 194.562107; 194.557816; 194.462597; 194.515973; 194.877595; 195.237383; 195.556626; 195.911363; 195.949763; 196.065068; 196.144402; 196.166188; 196.079016; 196.204782; 196.405858; 196.625516; 196.748152; 196.930394; (); (); (); (); (); (); (); (); (); (); (); (); 
1343.3; 10:56:46; (); (); (); (); (); (); 193.905413; 193.698272; 193.647787; 193.599567; 193.481132; 193.501636; 193.412185; 193.326563; 193.041608; 192.488700; 192.029506; 191.695645; 191.644743; 191.697702; 192.066148; 192.264229; 192.428291; 192.572072; 192.622364; 192.675024; 192.528054; 192.181066; 191.718489; 191.684157; 191.964462; 192.222774; 192.422152; 192.577451; 192.747876; 192.678988; 192.802593; 192.821264; 192.651302; 192.397714; 192.238256; 191.837400; 191.710874; 191.864237; 192.071825; 191.937894; 191.914141; 191.943690; 191.930771; 191.791192; 191.723913; 191.773787; 191.872150; 192.237020; 192.643613; 192.761883; 193.403915; 194.069624; 194.844544; 195.205033; 195.452854; 195.733696; 195.959002; 196.102485; 196.289584; 196.545541; 196.529210; 196.534246; 196.484402; 196.515292; 196.701258; 196.846604; 196.960077; 196.831003; 196.825430; 197.089642; 197.193161; 197.328389; 197.533563; 197.657600; 197.948009; 198.277175; 198.534489; 198.933110; 199.191377; 199.545115; 199.895218; 200.095773; 200.279236; 200.394392; 200.311407; 200.239986; 200.219691; 200.198367; 200.170502; 199.736238; 199.274391; 198.933855; 198.392376; 197.979957; 197.517246; 196.952507; 196.705997; 196.707293; 196.566552; 196.408004; 196.251392; 196.110308; 195.902243; 195.842236; 196.003377; 195.901200; 195.922270; 196.135983; 196.162492; 196.180478; 196.113050; 196.083874; 195.891023; 195.531234; 195.155710; 194.787085; 194.683671; 194.464758; 193.938166; 194.113821; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1348.0; 10:56:55; (); (); (); (); (); (); (); (); 193.647787; 194.480047; 194.185346; 194.075599; 194.126651; 194.036543; 193.851024; 193.548471; 193.090826; 192.523628; 192.159429; 191.605225; 191.385046; 191.542998; 191.734299; 191.782445; 191.776484; 191.685885; 191.711470; 191.744223; 191.734582; 191.453025; 191.202417; 191.037774; 191.268250; 191.492394; 191.773489; 191.957191; 191.943288; 192.004755; 192.216843; 192.480996; 192.946404; 193.221390; 193.287507; 193.311200; 193.780228; 194.356933; 195.057660; 195.483550; 195.756912; 195.806801; 195.648074; 195.678756; 195.739165; 195.771798; 195.726916; 195.476323; 195.114434; 194.999829; 195.062980; 195.003301; 195.135608; 194.914162; 194.446310; 194.266707; 194.299266; 194.555551; 194.756866; 194.979474; 195.191920; 195.226580; 194.946170; 194.663063; 194.546118; 194.460794; 194.657147; 194.599107; 194.525763; 194.718912; 194.957063; 195.057184; 195.148319; 195.131466; 195.112601; 195.087701; 195.398733; 196.091667; 196.705043; 197.187066; 197.928593; 198.479027; 198.876545; 199.493587; 199.901223; 200.115830; 200.243831; 200.331122; 200.354055; 200.274229; 200.165391; 199.923635; 199.618638; 199.262813; 198.730573; 198.226586; 197.781026; 197.557330; 197.378129; 197.311431; 197.176933; 196.900889; 196.767792; 196.626261; 196.449772; 196.375921; 196.404651; 196.266189; 196.155891; 196.076900; 195.779145; 195.680127; 195.472777; 195.189670; 194.800839; 194.565505; 194.416732; 194.056749; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1352.1; 10:57:05; (); (); (); (); (); (); (); (); (); 192.520604; 192.356631; 192.219645; 192.263752; 192.463443; 192.655817; 192.632154; 192.392677; 192.021310; 192.005813; 192.534581; 193.034738; 193.098307; 192.989230; 193.022817; 193.340227; 193.557784; 193.695441; 193.532050; 193.119571; 192.699537; 192.503527; 192.700535; 193.191618; 193.412095; 193.290666; 193.252861; 193.567753; 193.856969; 194.169372; 194.255501; 194.221810; 194.268510; 194.603890; 195.086032; 195.484191; 195.642561; 195.685655; 195.530117; 195.565909; 195.555165; 195.403263; 195.218936; 195.070878; 194.908053; 194.556803; 194.337770; 194.103718; 193.886951; 193.903327; 194.028452; 194.465101; 195.092320; 195.698440; 195.914373; 196.078837; 196.493641; 196.688056; 196.876481; 197.143793; 197.600216; 198.052004; 198.451370; 198.747739; 198.929012; 199.060440; 198.983252; 198.827535; 198.628917; 198.720247; 198.808610; 198.615670; 198.429719; 198.553398; 198.743641; 198.726833; 198.725492; 198.825806; 198.755473; 198.647514; 198.576063; 198.369026; 198.319659; 198.249802; 198.080540; 197.848931; 197.552949; 197.355226; 197.005436; 196.530432; 196.230963; 196.024150; 196.002141; 196.008697; 195.917979; 195.780113; 195.804417; 195.615515; 195.503771; 195.304781; 195.164889; 195.418626; 195.368618; 195.551082; 195.808306; 196.329027; 196.035430; 195.827708; 195.362315; 194.990829; 194.674835; 193.780854; 193.339720; 193.572924; 193.741649; 194.135189; 194.323465; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1356.7; 10:57:13; (); (); (); (); (); (); (); (); 191.153109; 191.136181; 191.026255; 191.102907; 190.736502; 190.625474; 190.468982; 190.222293; 190.106392; 189.743236; 189.321592; 189.075649; 189.390078; 190.024734; 190.478861; 190.799102; 191.287577; 191.745430; 192.298084; 193.285838; 193.750337; 194.006354; 194.503322; 194.678038; 195.066467; 195.425913; 195.690557; 195.574552; 195.224553; 195.005044; 194.873706; 194.706962; 194.600597; 194.285050; 193.977237; 193.804815; 193.637609; 193.094090; 192.663804; 192.526579; 192.660525; 192.869931; 192.962006; 193.044752; 193.059668; 193.018287; 193.131372; 192.909420; 192.778289; 192.390323; 192.368612; 192.518398; 192.819908; 192.994058; 192.887604; 192.843184; 192.764297; 192.760900; 192.642346; 192.519084; 192.397550; 192.156434; 192.032933; 192.064002; 192.047521; 191.684082; 191.813186; 192.109510; 192.506269; 192.883447; 193.030089; 193.331420; 193.696260; 194.032192; 194.174364; 194.295213; 194.494456; 194.624588; 194.709823; 195.032790; 195.510551; 195.690602; 195.734069; 195.385709; 195.152104; 195.000321; 194.794774; 194.691315; 194.612443; 194.602549; 194.229841; 193.516880; 192.909136; 192.556739; 192.350492; 192.031756; 191.811249; 191.837505; 191.990569; 192.053393; 192.125589; 192.107797; 192.171380; 192.218274; 192.145765; 192.508891; 193.131074; 193.547651; 193.915427; 194.380566; 194.695696; 194.745645; 194.661856; 194.778398; 194.864765; 194.873869; 194.873065; 194.582373; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1360.8; 10:57:23; (); (); (); (); (); (); (); (); 185.176238; 185.313642; 185.340703; 185.356572; 185.243204; 185.187474; 185.335234; 185.424015; 185.058028; 184.735134; 184.839249; 185.076818; 185.160875; 185.553581; 186.026260; 186.335683; 186.566606; 186.835468; 187.023565; 187.076807; 187.121242; 186.915576; 186.608613; 186.681360; 187.014133; 187.245846; 187.460214; 187.757820; 187.964916; 188.047856; 188.237295; 188.444495; 188.586712; 188.904315; 189.496845; 189.839497; 190.204412; 190.577790; 191.282332; 192.002445; 192.340478; 192.459732; 192.733988; 192.823812; 193.269357; 193.676591; 193.760350; 194.017932; 194.244415; 194.339067; 194.673523; 195.041418; 195.638657; 195.922270; 195.940569; 195.995882; 196.265280; 196.318269; 196.497262; 196.457639; 196.279675; 196.405724; 196.493447; 196.275920; 195.916116; 195.632011; 195.693374; 195.621163; 195.486784; 195.640892; 195.538759; 195.557967; 195.681527; 195.734411; 195.995361; 196.188033; 196.196645; 196.118176; 196.330816; 196.882218; 197.145820; 196.809411; 196.657538; 196.441934; 196.219102; 196.240231; 196.024269; 195.721403; 195.555434; 195.092499; 194.601953; 194.173321; 194.069371; 193.941161; 193.772480; 193.801954; 193.915576; 193.827838; 193.839535; 193.786681; 193.730637; 193.534896; 193.434924; 193.803936; 194.238514; 194.134623; 194.162130; 194.023967; 194.309056; 194.580287; 194.480017; 194.615871; 194.569424; 194.683298; 194.620222; 194.323748; 194.299117; 194.236502; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
