Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-11-30; 11:47:52
File Name; D:\Mahlo\TR\171130114752FP 4582_244 GSM0_THICKNESS2.txt

36.3; 11:48:03; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.737733; 0.734002; 0.731135; 0.728831; 0.726330; 0.724920; 0.725509; 0.724300; 0.724360; 0.725263; 0.724356; 0.722645; 0.720508; 0.720346; 0.721154; 0.721315; 0.721638; 0.722204; 0.722871; 0.723748; 0.723793; 0.722971; 0.723921; 0.723557; 0.721997; 0.721187; 0.721108; 0.721330; 0.720015; 0.717583; 0.716250; 0.716444; 0.716756; 0.721020; 0.725352; 0.727551; 0.727860; 0.726882; 0.726326; 0.726659; 0.726869; 0.726371; 0.724386; 0.722294; 0.721791; 0.722924; 0.724198; 0.724799; 0.722440; 0.720727; 0.721891; 0.725001; 0.728556; 0.731017; 0.731784; 0.733727; 0.737838; 0.740861; 0.743527; 0.745017; 0.745258; 0.744905; 0.745506; 0.747408; 0.747367; 0.744335; 0.739192; 0.734874; 0.731838; 0.733462; 0.734347; 0.734029; 0.733652; 0.734601; 0.733515; 0.734398; 0.735982; 0.735730; 0.734522; 0.734238; 0.737121; 0.741913; 0.747355; 0.751878; 0.751324; 0.751126; 0.752292; 0.754342; 0.754183; 0.758133; 0.758648; 0.758286; 0.758976; 0.759821; 0.761241; 0.761794; 0.761737; 0.760723; 0.759214; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
37.3; 11:48:12; (); (); (); (); (); 0.724185; 0.727934; 0.729515; 0.729963; 0.729430; 0.729164; 0.730340; 0.733467; 0.733703; 0.732252; 0.731040; 0.728634; 0.727258; 0.727492; 0.725787; 0.724109; 0.722088; 0.720470; 0.720147; 0.719968; 0.718838; 0.715718; 0.713869; 0.715500; 0.718136; 0.718614; 0.719068; 0.718504; 0.717213; 0.717715; 0.716824; 0.717018; 0.718048; 0.717642; 0.716036; 0.714283; 0.714399; 0.714821; 0.713983; 0.712884; 0.713816; 0.714697; 0.715991; 0.718761; 0.720733; 0.721418; 0.721456; 0.721125; 0.720860; 0.723343; 0.725547; 0.725709; 0.724298; 0.722509; 0.721037; 0.721871; 0.723580; 0.724986; 0.726283; 0.727525; 0.729630; 0.730591; 0.732232; 0.733704; 0.732774; 0.735237; 0.740321; 0.745405; 0.747504; 0.747902; 0.746416; 0.744982; 0.743576; 0.742827; 0.742789; 0.740170; 0.739196; 0.738706; 0.739722; 0.742605; 0.741857; 0.738152; 0.737295; 0.738488; 0.738920; 0.742148; 0.744491; 0.745372; 0.745293; 0.746221; 0.748089; 0.749045; 0.751179; 0.751855; 0.750893; 0.751231; 0.754718; 0.755470; 0.757180; 0.760148; 0.759108; 0.759402; 0.760720; 0.762014; 0.762760; 0.763947; 0.764587; 0.763805; 0.763485; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
38.0; 11:48:20; (); (); (); (); (); 0.703778; 0.708584; 0.712391; 0.714750; 0.716275; 0.715733; 0.714244; 0.713801; 0.715060; 0.717061; 0.717751; 0.718134; 0.718904; 0.718681; 0.717383; 0.715322; 0.713793; 0.713095; 0.711576; 0.710135; 0.711945; 0.712924; 0.714538; 0.715514; 0.715341; 0.715264; 0.715838; 0.717523; 0.718673; 0.720186; 0.721678; 0.719657; 0.718041; 0.718447; 0.718903; 0.719107; 0.721163; 0.721716; 0.722128; 0.723427; 0.724456; 0.725187; 0.725280; 0.727978; 0.729912; 0.732802; 0.737622; 0.739263; 0.739483; 0.739283; 0.738378; 0.736971; 0.734388; 0.732248; 0.732379; 0.732829; 0.732726; 0.733047; 0.731587; 0.730835; 0.730353; 0.729998; 0.731980; 0.734204; 0.736779; 0.740153; 0.744895; 0.750039; 0.754500; 0.756196; 0.757630; 0.759413; 0.760747; 0.761696; 0.761135; 0.759654; 0.757212; 0.754913; 0.756119; 0.756048; 0.754483; 0.753132; 0.751778; 0.748728; 0.745970; 0.744984; 0.744929; 0.745440; 0.746340; 0.745918; 0.745162; 0.745090; 0.744599; 0.740892; 0.739849; 0.739940; 0.739883; 0.740405; 0.743161; 0.746732; 0.748132; 0.749753; 0.751240; 0.752409; 0.756353; 0.760737; 0.764565; 0.767493; 0.769282; 0.768511; 0.766899; 0.765675; 0.765059; 0.764826; 0.764442; 0.763727; 0.761623; 0.759484; 0.756960; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
38.7; 11:48:29; (); (); (); (); 0.723526; 0.725610; 0.726320; 0.725616; 0.727243; 0.727455; 0.725646; 0.722867; 0.720143; 0.717430; 0.716050; 0.715041; 0.714122; 0.713613; 0.713635; 0.711644; 0.709734; 0.709504; 0.708799; 0.707193; 0.707338; 0.710449; 0.715471; 0.718937; 0.720942; 0.722765; 0.723148; 0.722517; 0.720625; 0.719995; 0.720457; 0.721356; 0.721486; 0.720796; 0.719776; 0.719786; 0.718582; 0.718059; 0.719847; 0.722354; 0.724163; 0.727618; 0.730756; 0.733259; 0.734906; 0.736915; 0.737368; 0.738429; 0.740568; 0.742029; 0.741712; 0.740380; 0.737268; 0.733374; 0.730125; 0.728187; 0.727767; 0.728665; 0.728930; 0.727517; 0.726107; 0.724818; 0.725038; 0.726795; 0.728080; 0.730943; 0.735736; 0.740574; 0.745706; 0.750037; 0.750570; 0.749356; 0.748912; 0.749566; 0.750726; 0.752054; 0.753531; 0.753021; 0.753186; 0.754193; 0.752831; 0.750150; 0.748230; 0.746017; 0.743885; 0.743741; 0.745103; 0.745762; 0.746551; 0.746768; 0.745473; 0.743734; 0.744049; 0.741244; 0.738925; 0.740711; 0.742427; 0.744122; 0.745554; 0.747192; 0.749082; 0.749837; 0.751850; 0.752809; 0.754921; 0.758845; 0.761350; 0.760766; 0.762923; 0.764214; 0.763253; 0.763389; 0.762075; 0.761289; 0.760684; 0.760465; 0.760146; 0.757480; 0.755735; 0.753278; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
39.5; 11:48:38; (); (); (); (); 0.709038; 0.709424; 0.708467; 0.707846; 0.707053; 0.707320; 0.708336; 0.709463; 0.711527; 0.709030; 0.706208; 0.706211; 0.709202; 0.713482; 0.714991; 0.714328; 0.713430; 0.714821; 0.714811; 0.715543; 0.713767; 0.710674; 0.708272; 0.706325; 0.709260; 0.710326; 0.709426; 0.707794; 0.706649; 0.705449; 0.705260; 0.705692; 0.705289; 0.706243; 0.707157; 0.710444; 0.715058; 0.717007; 0.718718; 0.719289; 0.720667; 0.722068; 0.723328; 0.724872; 0.726529; 0.727131; 0.727478; 0.728427; 0.729075; 0.726857; 0.724735; 0.722275; 0.719352; 0.716398; 0.714639; 0.712831; 0.711551; 0.709663; 0.709958; 0.710440; 0.711840; 0.714520; 0.716737; 0.718327; 0.721660; 0.724537; 0.728538; 0.733013; 0.737492; 0.741324; 0.743428; 0.746534; 0.747451; 0.747685; 0.749236; 0.748410; 0.746212; 0.745386; 0.746272; 0.744919; 0.745138; 0.746577; 0.747332; 0.746687; 0.744841; 0.745319; 0.744727; 0.743643; 0.741747; 0.738695; 0.739032; 0.739036; 0.738583; 0.739461; 0.742543; 0.741960; 0.741329; 0.742531; 0.744643; 0.744485; 0.744146; 0.745115; 0.747157; 0.749985; 0.752130; 0.753161; 0.755757; 0.758421; 0.758778; 0.757837; 0.756366; 0.753138; 0.749728; 0.748991; 0.749998; 0.749839; 0.749773; 0.749584; 0.749556; 0.750364; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
40.2; 11:48:47; (); (); (); (); 0.719019; 0.719959; 0.722204; 0.722643; 0.722608; 0.723295; 0.723569; 0.722805; 0.721419; 0.721448; 0.719486; 0.719198; 0.720066; 0.719511; 0.717806; 0.717207; 0.712884; 0.708534; 0.706341; 0.705194; 0.703917; 0.703852; 0.704385; 0.705365; 0.707055; 0.707671; 0.706575; 0.705971; 0.707496; 0.708220; 0.707718; 0.711013; 0.714250; 0.714926; 0.713639; 0.712476; 0.712516; 0.712854; 0.713152; 0.713073; 0.714857; 0.716968; 0.718461; 0.718845; 0.718406; 0.719409; 0.719663; 0.719973; 0.721553; 0.725070; 0.725245; 0.721078; 0.716752; 0.713511; 0.712663; 0.710420; 0.707929; 0.707866; 0.709032; 0.709914; 0.711127; 0.712405; 0.714423; 0.716358; 0.717292; 0.721624; 0.728150; 0.734680; 0.740045; 0.743051; 0.744306; 0.744754; 0.743716; 0.743608; 0.744053; 0.744029; 0.743637; 0.744608; 0.745491; 0.744045; 0.741594; 0.739883; 0.739572; 0.738876; 0.739252; 0.743736; 0.745508; 0.744582; 0.743503; 0.742341; 0.740127; 0.738392; 0.736967; 0.736856; 0.739109; 0.742119; 0.743970; 0.745938; 0.748582; 0.747939; 0.744850; 0.746031; 0.749820; 0.751942; 0.753736; 0.756703; 0.757809; 0.758338; 0.758811; 0.758606; 0.757149; 0.755431; 0.753769; 0.752352; 0.752581; 0.753826; 0.753542; 0.751698; 0.752259; 0.753795; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
41.0; 11:48:55; (); (); (); (); 0.719019; 0.699803; 0.699759; 0.699027; 0.698615; 0.701418; 0.704242; 0.705965; 0.706926; 0.708996; 0.712054; 0.715664; 0.717946; 0.718504; 0.719407; 0.719131; 0.716979; 0.717393; 0.718655; 0.719702; 0.718064; 0.714318; 0.711329; 0.709837; 0.709812; 0.708240; 0.706730; 0.706027; 0.705853; 0.704673; 0.704770; 0.708704; 0.711754; 0.712599; 0.712812; 0.714667; 0.718789; 0.722009; 0.722787; 0.721099; 0.721239; 0.721752; 0.721731; 0.721526; 0.722531; 0.723795; 0.723604; 0.721733; 0.719995; 0.718513; 0.715427; 0.712947; 0.712240; 0.712827; 0.713670; 0.715451; 0.713458; 0.712995; 0.713163; 0.713818; 0.717017; 0.718990; 0.722133; 0.727178; 0.732432; 0.736777; 0.739218; 0.741438; 0.743914; 0.745389; 0.745977; 0.748893; 0.751647; 0.752773; 0.752424; 0.749833; 0.746330; 0.743068; 0.740727; 0.739386; 0.739539; 0.739046; 0.738088; 0.738884; 0.740281; 0.740416; 0.740319; 0.740392; 0.739726; 0.738195; 0.737339; 0.738168; 0.739497; 0.739195; 0.738315; 0.739304; 0.744104; 0.747356; 0.747923; 0.747209; 0.747350; 0.749167; 0.748509; 0.750408; 0.753850; 0.757240; 0.759571; 0.761383; 0.763725; 0.764164; 0.761161; 0.755217; 0.750199; 0.746449; 0.746900; 0.747163; 0.746158; 0.746609; 0.744947; 0.740138; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
41.7; 11:49:04; (); (); (); (); (); 0.716561; 0.716553; 0.716027; 0.714700; 0.714581; 0.716327; 0.716001; 0.716261; 0.717578; 0.717887; 0.717646; 0.716771; 0.714834; 0.713684; 0.711444; 0.708988; 0.709046; 0.708563; 0.709709; 0.709859; 0.709669; 0.710615; 0.710320; 0.710865; 0.710632; 0.710405; 0.711947; 0.714088; 0.715479; 0.717980; 0.721499; 0.722959; 0.723492; 0.723395; 0.723486; 0.723489; 0.723160; 0.722740; 0.723282; 0.724770; 0.725125; 0.724763; 0.726050; 0.728919; 0.729200; 0.727411; 0.725669; 0.726346; 0.725357; 0.724388; 0.723833; 0.723958; 0.724988; 0.723580; 0.722784; 0.721903; 0.720618; 0.719449; 0.718426; 0.722153; 0.728369; 0.732945; 0.735910; 0.741823; 0.745760; 0.748988; 0.751929; 0.753618; 0.756299; 0.757235; 0.759032; 0.761971; 0.764006; 0.761977; 0.754963; 0.750034; 0.747268; 0.744472; 0.741392; 0.739587; 0.737985; 0.737461; 0.738346; 0.736955; 0.736207; 0.736480; 0.735736; 0.733844; 0.735002; 0.737381; 0.738706; 0.739168; 0.739586; 0.740850; 0.743168; 0.744089; 0.744005; 0.744057; 0.746514; 0.749087; 0.750425; 0.752405; 0.754934; 0.755450; 0.755132; 0.755328; 0.757222; 0.759427; 0.759900; 0.757924; 0.756495; 0.753883; 0.751914; 0.751202; 0.749950; 0.749138; 0.747110; 0.745017; 0.745691; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
42.5; 11:49:13; (); (); (); (); (); 0.704167; 0.705278; 0.707449; 0.709073; 0.709824; 0.708729; 0.709714; 0.709856; 0.710258; 0.710879; 0.713481; 0.712080; 0.709483; 0.707754; 0.707547; 0.706623; 0.706285; 0.706660; 0.706942; 0.707498; 0.709814; 0.708503; 0.707754; 0.707794; 0.708484; 0.710718; 0.715546; 0.720501; 0.721861; 0.721793; 0.722697; 0.721172; 0.720582; 0.720591; 0.720721; 0.721708; 0.722506; 0.724162; 0.726956; 0.727984; 0.726653; 0.723529; 0.721521; 0.721392; 0.722081; 0.725130; 0.728912; 0.727205; 0.723886; 0.721335; 0.720046; 0.720529; 0.720371; 0.720082; 0.719762; 0.719111; 0.719855; 0.719589; 0.718963; 0.719012; 0.719054; 0.719626; 0.722351; 0.727133; 0.731159; 0.733378; 0.735216; 0.737854; 0.738395; 0.740124; 0.740668; 0.739979; 0.739938; 0.742895; 0.741492; 0.737043; 0.732893; 0.730323; 0.728948; 0.728227; 0.727981; 0.727260; 0.725733; 0.725300; 0.725011; 0.725025; 0.726097; 0.727422; 0.728377; 0.732644; 0.737206; 0.741016; 0.743450; 0.743728; 0.743815; 0.745133; 0.746212; 0.746418; 0.748555; 0.749014; 0.750388; 0.752048; 0.753680; 0.753510; 0.752814; 0.752473; 0.753440; 0.754951; 0.754911; 0.755547; 0.754033; 0.749808; 0.746815; 0.745661; 0.746366; 0.745620; 0.743995; 0.741295; 0.738656; 0.736367; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
43.2; 11:49:22; (); (); (); (); (); 0.707573; 0.709877; 0.712693; 0.713795; 0.714757; 0.714015; 0.713408; 0.711782; 0.710139; 0.708750; 0.708368; 0.707270; 0.707692; 0.708525; 0.708210; 0.707820; 0.705968; 0.704493; 0.703111; 0.701480; 0.700976; 0.700822; 0.702955; 0.706703; 0.709394; 0.709462; 0.712359; 0.715087; 0.716678; 0.718892; 0.720456; 0.721312; 0.722107; 0.723413; 0.725723; 0.727719; 0.728823; 0.731333; 0.733788; 0.735366; 0.737800; 0.737408; 0.734715; 0.732667; 0.731655; 0.730946; 0.731398; 0.733303; 0.734391; 0.733718; 0.733453; 0.731506; 0.728198; 0.723896; 0.719168; 0.716645; 0.716001; 0.717855; 0.721226; 0.724031; 0.725258; 0.725788; 0.724299; 0.723257; 0.724880; 0.727834; 0.732976; 0.736345; 0.739336; 0.743500; 0.744775; 0.742574; 0.739597; 0.737606; 0.735768; 0.733489; 0.729886; 0.728354; 0.727952; 0.727038; 0.723449; 0.720167; 0.719011; 0.718538; 0.717605; 0.717245; 0.718991; 0.722442; 0.725713; 0.727928; 0.730521; 0.734853; 0.737491; 0.739466; 0.741840; 0.744970; 0.746221; 0.746950; 0.747746; 0.749238; 0.751722; 0.754018; 0.754129; 0.754565; 0.754860; 0.754148; 0.754774; 0.757178; 0.757586; 0.756976; 0.755873; 0.753168; 0.751685; 0.752286; 0.752426; 0.751508; 0.750106; 0.748805; 0.746357; 0.744888; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
