Roll Number; 0
Recipe Name; FP 4524_518 GSM
Start Time; 2017-10-24; 12:09:57
File Name; D:\Mahlo\TR\171024120957FP 4524_518 GSM0_THICKNESS2.txt

1279.3; 12:19:22; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.427130; 1.425357; 1.429472; 1.431124; 1.426367; 1.423262; 1.424497; 1.421682; 1.420413; 1.422081; 1.420829; 1.421872; 1.424151; 1.425765; 1.425456; 1.423179; 1.426376; 1.425799; 1.428319; 1.437913; 1.445792; 1.452721; 1.462462; 1.471328; 1.479219; 1.485182; 1.487345; 1.488995; 1.491255; 1.495673; 1.501911; 1.501461; 1.504562; 1.505078; 1.502939; 1.500380; 1.496670; 1.495265; 1.489083; 1.483053; 1.479119; 1.480763; 1.486273; 1.487078; 1.482237; 1.476568; 1.477781; 1.481223; 1.487036; 1.494612; 1.500132; 1.502249; 1.501772; 1.503877; 1.503954; 1.498693; 1.497544; 1.489944; 1.492643; 1.504347; 1.514930; 1.517443; 1.510773; 1.511299; 1.511900; 1.512246; 1.516221; 1.524075; 1.526774; 1.532679; 1.542945; 1.547388; 1.552882; 1.548416; 1.536732; 1.534917; 1.539403; 1.542437; 1.535669; 1.531461; 1.529570; 1.527272; 1.524950; 1.529048; 1.534429; 1.539271; 1.543079; 1.546300; 1.550010; 1.558634; 1.560448; 1.558570; 1.561769; 1.568584; 1.574072; 1.579672; 1.584224; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1280.8; 12:19:30; (); (); (); (); (); (); 1.333076; 1.337631; 1.335011; 1.338270; 1.340486; 1.347568; 1.354375; 1.352822; 1.353559; 1.359835; 1.367806; 1.376712; 1.383126; 1.389025; 1.394164; 1.399072; 1.408583; 1.408429; 1.398198; 1.390814; 1.391936; 1.393635; 1.409101; 1.419629; 1.424684; 1.429497; 1.430384; 1.435184; 1.436113; 1.433713; 1.431686; 1.432216; 1.440305; 1.456218; 1.460924; 1.458883; 1.454755; 1.448849; 1.447223; 1.446621; 1.443070; 1.437527; 1.431871; 1.431460; 1.432986; 1.432425; 1.432300; 1.431551; 1.435941; 1.440708; 1.444858; 1.449605; 1.449680; 1.448186; 1.445767; 1.445424; 1.448744; 1.452720; 1.456017; 1.460162; 1.465098; 1.467739; 1.471558; 1.473210; 1.473404; 1.472402; 1.472480; 1.475526; 1.474067; 1.476479; 1.480076; 1.480576; 1.477756; 1.478042; 1.478348; 1.477744; 1.479281; 1.483217; 1.484391; 1.483809; 1.482193; 1.479294; 1.477988; 1.486622; 1.493116; 1.497289; 1.501549; 1.504016; 1.507932; 1.518181; 1.528524; 1.535759; 1.537717; 1.535791; 1.539270; 1.551717; 1.560896; 1.562050; 1.563914; 1.568817; 1.573517; 1.580325; 1.585795; 1.583137; 1.574444; 1.569784; 1.567216; 1.568310; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1282.0; 12:19:39; (); (); (); (); (); (); 1.408678; 1.408245; 1.406867; 1.403085; 1.394622; 1.390778; 1.390720; 1.393431; 1.397573; 1.398859; 1.401552; 1.401035; 1.397112; 1.393690; 1.393757; 1.395077; 1.399639; 1.403108; 1.405680; 1.410441; 1.414413; 1.418182; 1.416104; 1.413202; 1.411266; 1.415177; 1.423228; 1.430579; 1.435347; 1.441136; 1.446926; 1.442351; 1.443063; 1.446426; 1.449137; 1.449667; 1.450276; 1.454284; 1.458177; 1.458542; 1.453365; 1.450728; 1.455020; 1.459376; 1.462598; 1.464326; 1.468492; 1.473455; 1.473083; 1.472613; 1.473867; 1.471680; 1.468731; 1.465951; 1.465830; 1.467728; 1.463718; 1.451118; 1.444733; 1.440438; 1.438948; 1.441150; 1.440904; 1.441733; 1.444524; 1.448070; 1.455877; 1.470058; 1.482406; 1.489126; 1.494065; 1.498824; 1.507917; 1.517069; 1.523464; 1.527881; 1.529259; 1.529740; 1.535075; 1.536749; 1.536433; 1.534148; 1.528791; 1.530182; 1.530475; 1.531290; 1.535749; 1.540157; 1.538255; 1.537489; 1.540072; 1.544771; 1.551424; 1.557236; 1.566604; 1.574673; 1.578755; 1.577336; 1.572063; 1.570613; 1.570949; 1.570179; 1.569858; 1.574174; 1.576722; 1.573908; 1.571599; 1.569724; 1.564959; 1.559865; 1.551135; 1.545257; 1.540719; 1.538261; 1.535498; 1.532644; 1.529826; 1.526668; 1.522165; 1.518038; 1.512860; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1283.2; 12:19:48; (); (); (); (); (); (); 1.389396; 1.390924; 1.394743; 1.393462; 1.394124; 1.396461; 1.397811; 1.397229; 1.397571; 1.400699; 1.407060; 1.411527; 1.408382; 1.407034; 1.406153; 1.405205; 1.405654; 1.406940; 1.407269; 1.406632; 1.404957; 1.408657; 1.414274; 1.418678; 1.424441; 1.421732; 1.426099; 1.436237; 1.443447; 1.449526; 1.456475; 1.459441; 1.462682; 1.466408; 1.467514; 1.465037; 1.460152; 1.456555; 1.454737; 1.458335; 1.468665; 1.470270; 1.466705; 1.466127; 1.467903; 1.471666; 1.477351; 1.483837; 1.494187; 1.500973; 1.507945; 1.510788; 1.511100; 1.511375; 1.507247; 1.499678; 1.497929; 1.500563; 1.505759; 1.511473; 1.515806; 1.512523; 1.505112; 1.498756; 1.502454; 1.500485; 1.508209; 1.515835; 1.523169; 1.530081; 1.532948; 1.537561; 1.538012; 1.532307; 1.526419; 1.529406; 1.533519; 1.537525; 1.536574; 1.537746; 1.547569; 1.546131; 1.545210; 1.543785; 1.543197; 1.549922; 1.550675; 1.551673; 1.553540; 1.553326; 1.548989; 1.549048; 1.554209; 1.559725; 1.561800; 1.560832; 1.562197; 1.562267; 1.562314; 1.562049; 1.560501; 1.559200; 1.563039; 1.563304; 1.560909; 1.560549; 1.565756; 1.566917; 1.565685; 1.562497; 1.559807; 1.559160; 1.556006; 1.555267; 1.554638; 1.552428; 1.553087; 1.549907; 1.554026; 1.559358; 1.560190; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1284.4; 12:19:57; (); (); (); (); (); (); 1.382383; 1.385295; 1.400415; 1.410874; 1.417821; 1.423096; 1.426501; 1.426858; 1.427464; 1.423458; 1.430110; 1.438944; 1.442372; 1.445750; 1.443332; 1.438984; 1.434150; 1.430690; 1.424385; 1.420859; 1.418527; 1.416938; 1.416865; 1.418476; 1.427832; 1.433959; 1.435673; 1.434240; 1.434020; 1.434421; 1.440898; 1.443694; 1.439001; 1.446509; 1.453861; 1.454684; 1.452820; 1.451020; 1.450096; 1.444720; 1.438263; 1.436598; 1.441835; 1.443555; 1.448098; 1.449523; 1.453399; 1.458506; 1.455450; 1.450134; 1.451532; 1.459538; 1.467461; 1.472950; 1.477238; 1.483050; 1.485299; 1.484271; 1.486386; 1.485711; 1.494564; 1.503849; 1.509428; 1.514169; 1.520941; 1.526267; 1.526291; 1.524396; 1.525322; 1.527730; 1.529956; 1.535960; 1.541086; 1.545914; 1.553866; 1.554359; 1.553073; 1.551015; 1.547683; 1.544674; 1.544030; 1.549648; 1.556234; 1.561015; 1.561921; 1.562071; 1.560989; 1.563513; 1.567937; 1.569199; 1.565427; 1.564908; 1.572280; 1.584669; 1.593880; 1.601428; 1.598209; 1.593061; 1.592174; 1.596748; 1.601528; 1.605866; 1.607124; 1.606463; 1.606509; 1.607856; 1.607324; 1.598204; 1.588358; 1.578984; 1.568942; 1.563481; 1.559217; 1.554133; 1.549473; 1.543281; 1.535915; 1.528492; 1.522564; 1.516266; 1.509067; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1285.6; 12:20:06; (); (); (); (); (); (); 1.404363; 1.404231; 1.400759; 1.396750; 1.394787; 1.398764; 1.407650; 1.408821; 1.419588; 1.421687; 1.420022; 1.419450; 1.418297; 1.417714; 1.416672; 1.416880; 1.420196; 1.423707; 1.427205; 1.431918; 1.437069; 1.433073; 1.434578; 1.427578; 1.427216; 1.429807; 1.430138; 1.428065; 1.430353; 1.432023; 1.431656; 1.429286; 1.427867; 1.428258; 1.424748; 1.417478; 1.416070; 1.418847; 1.424045; 1.428385; 1.429799; 1.428930; 1.426536; 1.424810; 1.421125; 1.418345; 1.423112; 1.428485; 1.431163; 1.432448; 1.432074; 1.432475; 1.434339; 1.437084; 1.436417; 1.438161; 1.445388; 1.452055; 1.458839; 1.467013; 1.471819; 1.470980; 1.470192; 1.474626; 1.482657; 1.492783; 1.498660; 1.501088; 1.508165; 1.516750; 1.519817; 1.521330; 1.523057; 1.527351; 1.532006; 1.538287; 1.532300; 1.525879; 1.521270; 1.516795; 1.513508; 1.510401; 1.506326; 1.503501; 1.498096; 1.495314; 1.495205; 1.492041; 1.487489; 1.486871; 1.484417; 1.494582; 1.500356; 1.499561; 1.497372; 1.498128; 1.496361; 1.494288; 1.494577; 1.498412; 1.507425; 1.517466; 1.522664; 1.522315; 1.521288; 1.530046; 1.532949; 1.536952; 1.542731; 1.546650; 1.548933; 1.557884; 1.561595; 1.562424; 1.563425; 1.557232; 1.551177; 1.549867; 1.551920; 1.553044; 1.546254; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1286.8; 12:20:15; (); (); (); (); (); (); 1.368437; 1.374320; 1.380425; 1.381036; 1.387966; 1.398006; 1.401735; 1.402343; 1.404974; 1.411101; 1.414499; 1.416903; 1.421419; 1.427253; 1.429271; 1.427680; 1.425189; 1.425162; 1.428594; 1.427635; 1.426690; 1.428352; 1.432703; 1.436983; 1.437096; 1.437684; 1.438085; 1.439336; 1.442013; 1.444749; 1.448933; 1.453407; 1.459417; 1.467667; 1.474277; 1.482704; 1.487942; 1.490044; 1.491981; 1.501702; 1.516940; 1.525106; 1.530688; 1.537838; 1.543972; 1.546799; 1.546674; 1.541929; 1.534851; 1.529281; 1.523475; 1.520874; 1.519817; 1.519316; 1.518414; 1.511370; 1.514007; 1.513170; 1.509676; 1.510252; 1.513239; 1.519360; 1.526774; 1.530463; 1.529433; 1.527448; 1.530627; 1.535429; 1.536957; 1.531451; 1.527327; 1.526726; 1.529308; 1.532732; 1.536598; 1.542828; 1.542512; 1.540434; 1.543531; 1.552685; 1.562480; 1.563038; 1.559884; 1.564290; 1.569661; 1.573471; 1.576560; 1.579332; 1.577418; 1.572576; 1.568765; 1.567047; 1.570189; 1.573818; 1.572004; 1.566604; 1.566429; 1.574961; 1.580147; 1.581869; 1.580244; 1.574971; 1.566922; 1.568427; 1.576007; 1.585041; 1.591632; 1.589364; 1.584758; 1.583100; 1.585222; 1.588154; 1.583159; 1.578548; 1.577464; 1.581441; 1.586285; 1.594819; 1.594350; 1.584562; 1.577641; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1292.7; 12:20:58; (); (); (); (); (); (); 1.392032; 1.398651; 1.393639; 1.392910; 1.392987; 1.391693; 1.390367; 1.390207; 1.389076; 1.392207; 1.399585; 1.409146; 1.413425; 1.419217; 1.424652; 1.426218; 1.421801; 1.422755; 1.425949; 1.428549; 1.432482; 1.438372; 1.442270; 1.453963; 1.460593; 1.461899; 1.457199; 1.453405; 1.449580; 1.446568; 1.446059; 1.448801; 1.451857; 1.448166; 1.449316; 1.451252; 1.451313; 1.451197; 1.449279; 1.448332; 1.448598; 1.450061; 1.454320; 1.455292; 1.451691; 1.446190; 1.443741; 1.446983; 1.450157; 1.449158; 1.446371; 1.443550; 1.446583; 1.445006; 1.445747; 1.448524; 1.451076; 1.452693; 1.457034; 1.464623; 1.472533; 1.477856; 1.479643; 1.484704; 1.490215; 1.493271; 1.495311; 1.497794; 1.495772; 1.493757; 1.492866; 1.496737; 1.505019; 1.509624; 1.513719; 1.515636; 1.514903; 1.514186; 1.515745; 1.518263; 1.523798; 1.527276; 1.527036; 1.530835; 1.532398; 1.541757; 1.543483; 1.541752; 1.542103; 1.541955; 1.544890; 1.554777; 1.565422; 1.571690; 1.575050; 1.575166; 1.575824; 1.576653; 1.577020; 1.581004; 1.578893; 1.573538; 1.566667; 1.559718; 1.557520; 1.556951; 1.555681; 1.555057; 1.555849; 1.558905; 1.561426; 1.561939; 1.563759; 1.568607; 1.567699; 1.568217; 1.571270; 1.576934; 1.585423; 1.591349; 1.592536; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1293.9; 12:21:07; (); (); (); (); (); (); 1.394189; 1.402949; 1.407137; 1.409959; 1.408796; 1.409875; 1.412891; 1.409507; 1.407432; 1.407540; 1.409722; 1.412635; 1.415974; 1.421192; 1.429488; 1.430099; 1.430710; 1.433069; 1.429720; 1.427356; 1.425397; 1.430249; 1.436511; 1.437316; 1.431684; 1.429335; 1.426784; 1.423159; 1.420150; 1.415480; 1.416220; 1.416315; 1.415066; 1.421151; 1.427513; 1.429794; 1.428124; 1.426548; 1.427221; 1.430957; 1.433850; 1.436030; 1.439469; 1.445842; 1.453697; 1.460968; 1.464452; 1.464259; 1.465397; 1.467094; 1.465315; 1.462798; 1.464187; 1.470931; 1.477698; 1.482249; 1.486765; 1.488609; 1.486366; 1.485874; 1.480780; 1.483844; 1.489411; 1.493904; 1.498941; 1.505193; 1.511550; 1.518637; 1.527101; 1.535343; 1.536073; 1.536401; 1.544387; 1.553235; 1.557274; 1.561724; 1.562550; 1.564073; 1.565920; 1.567887; 1.572499; 1.575000; 1.574221; 1.569993; 1.566226; 1.569805; 1.570294; 1.574541; 1.578290; 1.579455; 1.580652; 1.582474; 1.580839; 1.577421; 1.574426; 1.571935; 1.573157; 1.568918; 1.569790; 1.577220; 1.587304; 1.595258; 1.594767; 1.594571; 1.596673; 1.598600; 1.603271; 1.605455; 1.609156; 1.616459; 1.620701; 1.619060; 1.624856; 1.626742; 1.622525; 1.617374; 1.615152; 1.615099; 1.613627; 1.614084; 1.614665; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1295.1; 12:21:16; (); (); (); (); (); (); 1.406092; 1.409878; 1.408344; 1.408588; 1.414588; 1.416720; 1.416052; 1.413934; 1.415413; 1.418966; 1.422566; 1.423063; 1.423283; 1.423639; 1.422902; 1.424691; 1.425886; 1.431059; 1.431755; 1.429703; 1.430815; 1.433528; 1.442390; 1.450698; 1.452920; 1.456416; 1.456702; 1.453900; 1.453844; 1.460116; 1.465146; 1.464031; 1.466561; 1.470588; 1.473753; 1.474441; 1.475046; 1.473056; 1.472605; 1.473561; 1.472674; 1.479761; 1.485779; 1.486322; 1.481549; 1.479883; 1.485322; 1.485150; 1.485115; 1.486736; 1.488584; 1.492981; 1.494551; 1.493463; 1.490490; 1.486570; 1.483784; 1.483294; 1.487155; 1.491951; 1.495039; 1.497024; 1.497985; 1.497760; 1.499301; 1.502833; 1.508311; 1.514626; 1.523144; 1.530321; 1.536163; 1.539005; 1.545626; 1.547045; 1.546289; 1.547254; 1.546935; 1.546732; 1.547666; 1.547522; 1.546606; 1.544894; 1.537411; 1.535408; 1.538021; 1.541867; 1.539423; 1.533825; 1.533437; 1.534480; 1.533672; 1.529257; 1.530982; 1.530522; 1.530286; 1.528595; 1.525834; 1.534188; 1.536686; 1.535548; 1.537376; 1.547212; 1.555111; 1.562524; 1.560724; 1.554086; 1.557722; 1.561430; 1.567204; 1.571439; 1.572365; 1.571216; 1.568384; 1.568421; 1.567697; 1.563989; 1.558509; 1.555868; 1.550368; 1.563192; 1.572800; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1296.3; 12:21:25; (); (); (); (); (); (); 1.455539; 1.456442; 1.458366; 1.458690; 1.458903; 1.461017; 1.452120; 1.453749; 1.459282; 1.460869; 1.457954; 1.462210; 1.465745; 1.464587; 1.460937; 1.455999; 1.450035; 1.448459; 1.443375; 1.438202; 1.435934; 1.442847; 1.442569; 1.440102; 1.435169; 1.423987; 1.411076; 1.404559; 1.402448; 1.404154; 1.408166; 1.410854; 1.407641; 1.407096; 1.409480; 1.410589; 1.407712; 1.403584; 1.402627; 1.404498; 1.409044; 1.417669; 1.427587; 1.437271; 1.441590; 1.443752; 1.448143; 1.456006; 1.465016; 1.466128; 1.464329; 1.467786; 1.474345; 1.479119; 1.489538; 1.494808; 1.492893; 1.493422; 1.493260; 1.496550; 1.496519; 1.490368; 1.488929; 1.490023; 1.493630; 1.500650; 1.502962; 1.496520; 1.491192; 1.484800; 1.484559; 1.485212; 1.483568; 1.484714; 1.480302; 1.480027; 1.480670; 1.476854; 1.476976; 1.481831; 1.484233; 1.488086; 1.495099; 1.497325; 1.501011; 1.500479; 1.499528; 1.498697; 1.493798; 1.496803; 1.500569; 1.503033; 1.505085; 1.505422; 1.499220; 1.493512; 1.488896; 1.485469; 1.482229; 1.477388; 1.480929; 1.484869; 1.490738; 1.498489; 1.502162; 1.503015; 1.502072; 1.500333; 1.502128; 1.507156; 1.510243; 1.511873; 1.514949; 1.520575; 1.523320; 1.522812; 1.521022; 1.516918; 1.510681; 1.506469; 1.505770; (); (); (); (); (); (); (); (); (); (); (); (); (); 
