Roll Number; 0
Recipe Name; FP 4556_184 GSM
Start Time; 2017-12-05; 11:21:29
File Name; D:\Mahlo\TR\171205112129FP 4556_184 GSM0_XMF2.txt

2050.8; 11:21:41; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.433758; 4.413964; 4.215484; 4.028633; 3.871070; 3.721399; 3.610293; 3.514980; 3.389279; 3.237546; 3.067277; 2.908633; 2.772034; 2.636569; 2.501986; 2.338758; 2.200849; 2.186235; 2.182063; 2.178438; 2.174446; 2.169224; 2.165810; 2.161794; 2.157936; 2.153304; 2.146914; 2.140934; 2.133476; 2.127495; 2.120476; 2.112504; 2.103836; 2.097413; 2.091455; 2.087212; 2.082395; 2.076227; 2.071823; 2.070892; 2.069595; 2.065459; 2.061247; 2.059670; 2.060688; 2.067073; 2.074244; 2.081216; 2.088556; 2.096114; 2.103095; 2.111028; 2.120355; 2.124247; 2.125293; 2.126708; 2.129762; 2.134741; 2.138446; 2.140151; 2.137918; 2.134458; 2.133771; 2.134452; 2.135332; 2.136368; 2.133329; 2.129022; 2.127711; 2.127006; 2.130099; 2.134391; 2.137003; 2.139349; 2.142665; 2.145387; 2.150159; 2.153153; 2.155400; 2.157725; 2.162222; 2.167794; 2.170462; 2.171651; 2.172469; 2.174219; 2.173976; 2.174600; 2.173430; 2.172563; 2.174056; 2.173478; 2.172543; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2097.9; 11:23:17; (); (); (); (); (); (); (); (); (); 1.850769; 1.850293; 1.852114; 1.853483; 1.853815; 1.852377; 1.848571; 1.843712; 1.837770; 1.828407; 1.821075; 1.813976; 1.807284; 1.801950; 1.791077; 1.781285; 1.773013; 1.764594; 1.754110; 1.744294; 1.739806; 1.741686; 1.742906; 1.745556; 1.752318; 1.757709; 1.760857; 1.760936; 1.761242; 1.768428; 1.777630; 1.782698; 1.784871; 1.790839; 1.796377; 1.799168; 1.796304; 1.794379; 1.788638; 1.780055; 1.772081; 1.763980; 1.758332; 1.751859; 1.741683; 1.731649; 1.724170; 1.722984; 1.719804; 1.718908; 1.716358; 1.715645; 1.713768; 1.714694; 1.715072; 1.716428; 1.718769; 1.723489; 1.728606; 1.738048; 1.746846; 1.754171; 1.755858; 1.757537; 1.757707; 1.757867; 1.757667; 1.761771; 1.766771; 1.774704; 1.781031; 1.786529; 1.792026; 1.797779; 1.800053; 1.801685; 1.802101; 1.803628; 1.807691; 1.814927; 1.822670; 1.832626; 1.838946; 1.842441; 1.844602; 1.845720; 1.846500; 1.846441; 1.847527; 1.849879; 1.850825; 1.851128; 1.848789; 1.846191; 1.835190; 1.826667; 1.813779; 1.797386; 1.780588; 1.763909; 1.753634; 1.738524; 1.727355; 1.709330; 1.694387; 1.677434; 1.666709; 1.658905; 1.646580; 1.637763; 1.628586; 1.622539; 1.626365; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2101.8; 11:23:27; (); (); (); (); (); (); (); (); (); 1.853702; 1.859060; 1.855821; 1.859804; 1.856017; 1.855355; 1.854192; 1.847918; 1.845239; 1.840979; 1.846460; 1.846214; 1.845390; 1.840216; 1.830403; 1.826045; 1.818236; 1.813412; 1.807785; 1.804898; 1.799681; 1.795100; 1.796731; 1.795357; 1.793168; 1.786947; 1.777214; 1.769783; 1.765285; 1.761915; 1.757286; 1.753066; 1.745128; 1.736737; 1.731341; 1.728470; 1.722907; 1.715348; 1.707509; 1.699671; 1.691323; 1.686727; 1.681313; 1.676797; 1.672719; 1.668264; 1.665310; 1.665295; 1.663991; 1.660027; 1.656288; 1.652150; 1.645741; 1.643348; 1.644504; 1.646792; 1.649056; 1.653369; 1.658015; 1.664623; 1.672410; 1.679798; 1.684990; 1.692436; 1.700006; 1.707067; 1.718698; 1.731667; 1.739650; 1.743475; 1.746183; 1.748772; 1.750629; 1.751422; 1.749119; 1.746750; 1.743613; 1.743976; 1.743577; 1.744654; 1.748065; 1.750374; 1.753926; 1.758243; 1.765188; 1.769871; 1.770146; 1.769276; 1.768035; 1.769799; 1.771065; 1.772130; 1.769952; 1.767996; 1.766219; 1.763329; 1.760711; 1.756922; 1.754260; 1.753357; 1.755384; 1.762314; 1.770896; 1.774302; 1.770655; 1.756582; 1.741876; 1.724306; 1.708913; 1.696840; 1.687167; 1.687415; 1.694037; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2106.1; 11:23:35; (); (); (); (); (); (); (); (); (); 1.845041; 1.844687; 1.837219; 1.829989; 1.826887; 1.821574; 1.819959; 1.817713; 1.812784; 1.810406; 1.810191; 1.808943; 1.807371; 1.804997; 1.800990; 1.796285; 1.792705; 1.793662; 1.796198; 1.796833; 1.796799; 1.795446; 1.795858; 1.797506; 1.799220; 1.799075; 1.795355; 1.789159; 1.783572; 1.780476; 1.778157; 1.777113; 1.776055; 1.775717; 1.774661; 1.772906; 1.768978; 1.766128; 1.761666; 1.757066; 1.750714; 1.745943; 1.742186; 1.740774; 1.735703; 1.731652; 1.725075; 1.719720; 1.713016; 1.708585; 1.708351; 1.708999; 1.705340; 1.700688; 1.696578; 1.698530; 1.703023; 1.708868; 1.716784; 1.727345; 1.736153; 1.746154; 1.754794; 1.758786; 1.761805; 1.763983; 1.765958; 1.769804; 1.776749; 1.781443; 1.778960; 1.777392; 1.776673; 1.771777; 1.766172; 1.758708; 1.752593; 1.750127; 1.751784; 1.755368; 1.758931; 1.763472; 1.768712; 1.772939; 1.780251; 1.789984; 1.796757; 1.796091; 1.799290; 1.801620; 1.802220; 1.805149; 1.802754; 1.802884; 1.798890; 1.796047; 1.792498; 1.785820; 1.777221; 1.762895; 1.752451; 1.735203; 1.727728; 1.710281; 1.693393; 1.686668; 1.679699; 1.676339; 1.667876; 1.663586; 1.650110; 1.637095; 1.623389; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2110.1; 11:23:44; (); (); (); (); (); (); (); (); (); 1.736836; 1.749405; 1.756710; 1.767857; 1.767803; 1.768772; 1.768521; 1.771458; 1.779397; 1.783578; 1.799363; 1.804629; 1.812074; 1.816011; 1.816217; 1.817758; 1.815140; 1.814808; 1.807845; 1.808230; 1.804817; 1.804771; 1.802295; 1.800786; 1.799281; 1.795759; 1.794747; 1.786976; 1.780153; 1.776607; 1.772932; 1.771535; 1.771707; 1.771963; 1.772336; 1.771835; 1.768822; 1.764922; 1.755679; 1.744629; 1.731642; 1.720727; 1.715128; 1.706901; 1.699679; 1.692505; 1.683255; 1.674152; 1.665277; 1.657584; 1.651526; 1.643823; 1.635960; 1.632894; 1.629877; 1.628398; 1.631326; 1.638299; 1.650904; 1.660347; 1.666621; 1.672259; 1.676196; 1.680490; 1.686765; 1.692221; 1.698517; 1.706757; 1.716101; 1.724116; 1.728838; 1.731771; 1.729890; 1.724203; 1.721302; 1.722493; 1.723246; 1.725576; 1.728930; 1.731424; 1.736102; 1.742946; 1.750348; 1.757878; 1.767879; 1.776174; 1.779717; 1.783480; 1.784409; 1.785414; 1.781639; 1.777552; 1.773710; 1.770227; 1.764776; 1.758913; 1.754281; 1.752435; 1.749398; 1.745575; 1.744055; 1.745519; 1.752245; 1.766081; 1.775959; 1.777837; 1.771948; 1.760236; 1.751801; 1.741536; 1.731079; 1.726480; 1.728561; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2114.4; 11:23:52; (); (); (); (); (); (); (); (); (); 1.837778; 1.836050; 1.835324; 1.834665; 1.834753; 1.832451; 1.828484; 1.824249; 1.821386; 1.820588; 1.820808; 1.819635; 1.818569; 1.814142; 1.810304; 1.805611; 1.799684; 1.795146; 1.788847; 1.780821; 1.779143; 1.781972; 1.784052; 1.784510; 1.785531; 1.785571; 1.784009; 1.783193; 1.783318; 1.782238; 1.777547; 1.773196; 1.768105; 1.764767; 1.762682; 1.757887; 1.750458; 1.743167; 1.730781; 1.716196; 1.704041; 1.695742; 1.687765; 1.685100; 1.682195; 1.682458; 1.681770; 1.682571; 1.682199; 1.681131; 1.673829; 1.668274; 1.666651; 1.669466; 1.670952; 1.674604; 1.679493; 1.685106; 1.691737; 1.699342; 1.707405; 1.718257; 1.728115; 1.737712; 1.749347; 1.766608; 1.779717; 1.789036; 1.798996; 1.809787; 1.816968; 1.820620; 1.821639; 1.820930; 1.818490; 1.812255; 1.806258; 1.801961; 1.795842; 1.793226; 1.789951; 1.790067; 1.794410; 1.798615; 1.800330; 1.799195; 1.802849; 1.804529; 1.804226; 1.804982; 1.808975; 1.813171; 1.814276; 1.817686; 1.813982; 1.811573; 1.807736; 1.796395; 1.786325; 1.771919; 1.764086; 1.750327; 1.738667; 1.725505; 1.708906; 1.696675; 1.688903; 1.681926; 1.672975; 1.665138; 1.656121; 1.643786; 1.638729; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2118.3; 11:24:02; (); (); (); (); (); (); (); (); (); 1.810838; 1.811408; 1.808116; 1.810120; 1.808524; 1.811828; 1.809987; 1.807252; 1.805718; 1.801945; 1.807681; 1.809418; 1.814088; 1.818717; 1.820898; 1.826546; 1.828533; 1.830154; 1.828709; 1.828416; 1.828272; 1.830942; 1.837997; 1.841940; 1.845623; 1.843380; 1.840070; 1.832702; 1.824874; 1.818999; 1.813613; 1.804123; 1.796469; 1.791632; 1.788447; 1.783058; 1.774292; 1.765426; 1.757027; 1.744600; 1.734914; 1.727738; 1.721391; 1.714784; 1.708885; 1.700432; 1.697516; 1.695457; 1.695702; 1.693609; 1.692755; 1.693684; 1.692356; 1.690043; 1.689957; 1.693255; 1.695356; 1.697472; 1.701138; 1.704750; 1.708934; 1.714775; 1.720813; 1.724522; 1.727344; 1.730581; 1.735874; 1.741262; 1.748532; 1.756069; 1.762087; 1.768595; 1.774421; 1.779077; 1.780799; 1.780655; 1.780024; 1.779860; 1.777297; 1.776372; 1.775710; 1.774139; 1.775872; 1.776548; 1.775656; 1.775326; 1.775867; 1.778745; 1.783579; 1.790912; 1.797146; 1.802843; 1.810313; 1.814869; 1.819216; 1.820078; 1.819716; 1.819169; 1.819808; 1.819377; 1.816018; 1.805210; 1.787463; 1.771368; 1.765430; 1.768943; 1.766473; 1.766179; 1.770307; 1.771832; 1.770730; 1.761346; 1.748892; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2122.7; 11:24:10; (); (); (); (); (); (); (); (); (); 1.829977; 1.821612; 1.808810; 1.802243; 1.794645; 1.785816; 1.779779; 1.774852; 1.765533; 1.758895; 1.756736; 1.755011; 1.755458; 1.755039; 1.754632; 1.751649; 1.752561; 1.754400; 1.753762; 1.758225; 1.765858; 1.771794; 1.776063; 1.781596; 1.785750; 1.787098; 1.788579; 1.787646; 1.785452; 1.781261; 1.778189; 1.774711; 1.771171; 1.769218; 1.762028; 1.754886; 1.745911; 1.737703; 1.725511; 1.714394; 1.703522; 1.691728; 1.681034; 1.674940; 1.673428; 1.675131; 1.674659; 1.677329; 1.677885; 1.681545; 1.684227; 1.689928; 1.691324; 1.696439; 1.703047; 1.709962; 1.715606; 1.725867; 1.735847; 1.745185; 1.753153; 1.763053; 1.769882; 1.776552; 1.780785; 1.783818; 1.788568; 1.795286; 1.799603; 1.799299; 1.798309; 1.796667; 1.792229; 1.787278; 1.781248; 1.776105; 1.766884; 1.762352; 1.760249; 1.762431; 1.767224; 1.773805; 1.780926; 1.785997; 1.794575; 1.800386; 1.809398; 1.817061; 1.822428; 1.826107; 1.828435; 1.834844; 1.832888; 1.834272; 1.829340; 1.823254; 1.814016; 1.802615; 1.789228; 1.770809; 1.759566; 1.741718; 1.730099; 1.712963; 1.692186; 1.677538; 1.668924; 1.664349; 1.653476; 1.644493; 1.630418; 1.615466; 1.607927; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2126.6; 11:24:19; (); (); (); (); (); (); (); (); (); 1.757700; 1.767855; 1.777596; 1.783935; 1.782929; 1.786865; 1.787086; 1.785228; 1.787360; 1.784091; 1.791215; 1.797247; 1.805826; 1.804584; 1.801538; 1.800280; 1.793714; 1.786106; 1.783606; 1.785382; 1.784463; 1.784693; 1.786949; 1.788102; 1.791432; 1.790766; 1.787895; 1.785461; 1.780066; 1.771849; 1.762666; 1.759168; 1.755433; 1.750086; 1.745256; 1.741133; 1.738096; 1.732183; 1.725701; 1.714793; 1.707620; 1.704644; 1.700357; 1.699253; 1.700547; 1.699694; 1.697726; 1.695533; 1.693552; 1.690009; 1.684105; 1.679542; 1.676270; 1.671319; 1.667986; 1.664016; 1.662666; 1.662649; 1.665336; 1.670328; 1.676566; 1.681190; 1.681763; 1.681413; 1.683614; 1.687723; 1.694351; 1.701123; 1.711784; 1.721919; 1.730992; 1.736305; 1.739418; 1.741580; 1.742825; 1.742142; 1.740529; 1.741368; 1.743150; 1.745172; 1.751500; 1.754780; 1.757177; 1.761645; 1.766286; 1.765800; 1.764460; 1.766756; 1.768004; 1.768810; 1.768861; 1.771057; 1.772843; 1.771600; 1.770311; 1.762135; 1.752352; 1.746072; 1.741546; 1.734608; 1.730270; 1.727221; 1.725850; 1.725000; 1.723373; 1.720857; 1.720206; 1.715700; 1.711657; 1.706896; 1.704005; 1.707024; 1.710056; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2131.0; 11:24:27; (); (); (); (); (); (); (); (); (); 1.844012; 1.840816; 1.837389; 1.832869; 1.828002; 1.821018; 1.817144; 1.814544; 1.810939; 1.807546; 1.806174; 1.808007; 1.809726; 1.812208; 1.814555; 1.815310; 1.817661; 1.817700; 1.820548; 1.824151; 1.830122; 1.837068; 1.843023; 1.844603; 1.846878; 1.849207; 1.849131; 1.846466; 1.840268; 1.832755; 1.820954; 1.810672; 1.803848; 1.796078; 1.786083; 1.779344; 1.768923; 1.754463; 1.739859; 1.725315; 1.709906; 1.699280; 1.691295; 1.686694; 1.681864; 1.683315; 1.684068; 1.688332; 1.690865; 1.696102; 1.694890; 1.695638; 1.698875; 1.704470; 1.708475; 1.716158; 1.721967; 1.728581; 1.735303; 1.744139; 1.747688; 1.753179; 1.752667; 1.753454; 1.755142; 1.759250; 1.758746; 1.762854; 1.765927; 1.770351; 1.770180; 1.770668; 1.770644; 1.772687; 1.774292; 1.776581; 1.778022; 1.780145; 1.784763; 1.790940; 1.796471; 1.806577; 1.812563; 1.817149; 1.819549; 1.819673; 1.821895; 1.823721; 1.825831; 1.829588; 1.832950; 1.836270; 1.834729; 1.830380; 1.819789; 1.814389; 1.799686; 1.787432; 1.774790; 1.764034; 1.762579; 1.751062; 1.745410; 1.730771; 1.712646; 1.698570; 1.687784; 1.681992; 1.674547; 1.672165; 1.663392; 1.661668; 1.662173; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2134.9; 11:24:36; (); (); (); (); (); (); (); (); (); 1.786231; 1.796020; 1.791262; 1.795732; 1.796748; 1.799589; 1.801060; 1.801077; 1.801643; 1.799176; 1.806858; 1.810760; 1.814871; 1.818067; 1.816162; 1.818175; 1.811688; 1.812379; 1.804854; 1.801159; 1.794336; 1.788482; 1.784775; 1.785274; 1.785816; 1.782179; 1.779787; 1.777122; 1.772835; 1.768463; 1.762138; 1.759332; 1.757657; 1.758853; 1.761976; 1.764567; 1.765678; 1.765402; 1.763970; 1.760201; 1.754909; 1.749537; 1.745611; 1.741453; 1.739639; 1.739631; 1.738023; 1.734489; 1.731881; 1.726455; 1.718585; 1.712355; 1.709353; 1.704603; 1.702348; 1.702257; 1.704180; 1.706470; 1.710332; 1.715487; 1.719752; 1.723523; 1.732219; 1.735911; 1.741380; 1.747210; 1.752198; 1.758494; 1.764986; 1.768890; 1.769808; 1.769408; 1.767311; 1.765016; 1.763764; 1.762605; 1.760641; 1.753783; 1.748319; 1.743055; 1.742305; 1.744130; 1.745373; 1.745934; 1.748729; 1.753579; 1.757340; 1.763131; 1.767022; 1.769086; 1.769555; 1.772536; 1.775364; 1.776311; 1.778609; 1.710104; 1.706311; 1.704001; 1.699243; 1.694641; 1.692799; 1.691233; 1.687773; 1.680989; 1.676232; 1.736841; 1.733267; 1.729944; 1.720403; 1.709605; 1.706527; 1.712996; 1.716340; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
