Roll Number; 0
Recipe Name; FP 4556_184 GSM
Start Time; 2017-12-05; 10:55:36
File Name; D:\Mahlo\TR\171205105536FP 4556_184 GSM0_XMF2.txt

1314.8; 10:55:49; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); -0.175486; -0.542153; -1.302256; -1.920219; -2.506441; -2.937688; -3.257437; -3.638337; -4.151566; -4.663611; -5.174831; -5.685218; -6.267765; -6.849674; -7.358065; -7.866424; -8.224874; -8.213887; -8.205090; -8.197270; -8.189284; -8.183166; -8.177166; -8.172028; -8.167738; -8.162275; -8.155772; -8.150379; -8.145422; -8.140329; -8.134949; -8.129212; -8.123123; -8.116983; -8.110923; -8.104400; -8.096065; -8.087608; -8.080036; -8.074188; -8.069656; -8.066008; -8.062541; -8.058596; -8.054769; -8.051728; -8.048066; -8.043464; -8.038224; -8.032505; -8.027278; -8.023265; -8.019695; -8.016615; -8.013333; -8.009700; -8.006458; -8.003712; -8.000670; -7.996550; -7.992257; -7.988113; -7.984060; -7.980996; -7.979377; -7.978853; -7.979230; -7.980626; -7.982182; -7.984766; -7.987709; -7.990026; -7.992896; -7.998216; -8.005722; -8.015705; -8.028913; -8.041549; -8.055353; -8.069281; -8.083034; -8.098648; -8.113653; -8.126158; -8.137260; -8.149879; -8.163011; -8.174642; -8.185217; -8.195574; -8.204562; -8.214075; -8.223309; -8.226675; -8.228242; -8.230601; -8.230381; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1320.8; 10:55:58; (); (); (); (); (); (); 0.209351; 0.209989; 0.211401; 0.211757; 0.211279; 0.210668; 0.210129; 0.210022; 0.210961; 0.211106; 0.210619; 0.209505; 0.208368; 0.208033; 0.207740; 0.207320; 0.206748; 0.206144; 0.205895; 0.205752; 0.205911; 0.206086; 0.206289; 0.206718; 0.207006; 0.207103; 0.207018; 0.206580; 0.205792; 0.205037; 0.204320; 0.203313; 0.201656; 0.200679; 0.200127; 0.199273; 0.198845; 0.198488; 0.198210; 0.198037; 0.197842; 0.197010; 0.196356; 0.195916; 0.195788; 0.195977; 0.196695; 0.197694; 0.198732; 0.199274; 0.200516; 0.201373; 0.202010; 0.202172; 0.202216; 0.201881; 0.202179; 0.202040; 0.201546; 0.201040; 0.201067; 0.201093; -0.173420; -0.772767; -1.296687; -1.819817; -2.341736; -2.862363; -3.455803; -4.048876; -4.567290; -5.086103; -5.605394; -6.124737; -6.718819; -7.313379; -7.871220; -7.980731; -7.978482; -7.977799; -7.979473; -7.983772; -7.990500; -7.997000; -8.002914; -8.009358; -8.014348; -8.017242; -8.019139; -8.020926; -8.023228; -8.025452; -8.025900; -8.024359; -8.028553; -8.043750; -8.057274; -8.068518; -8.080639; -8.093168; -8.106304; -8.122087; -8.138310; -8.148082; -8.158570; -8.172500; -8.186510; -8.204790; -8.233315; -8.245993; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1325.1; 10:56:08; (); (); (); (); (); (); 0.209351; 0.193568; 0.195038; 0.196589; 0.197268; 0.198474; 0.198992; 0.199402; 0.200904; 0.203214; 0.204832; 0.204621; 0.205491; 0.205404; 0.205143; 0.204503; 0.203621; 0.203380; 0.202513; 0.202334; 0.201412; 0.200691; 0.200450; 0.199686; 0.199852; 0.199751; 0.199998; 0.200021; 0.200842; 0.201440; 0.201914; 0.202810; 0.203057; 0.203262; 0.203340; 0.203262; 0.203302; 0.203279; 0.202897; 0.202416; 0.201541; 0.200267; 0.198763; 0.197262; 0.195920; 0.194522; 0.192957; 0.191280; 0.190179; 0.189434; 0.188782; 0.188348; 0.187928; 0.187773; 0.187757; 0.187835; 0.187642; 0.187795; 0.188134; 0.188142; 0.188511; 0.189097; 0.190069; 0.190733; 0.191508; 0.192287; 0.192590; 0.192748; 0.192966; 0.193208; 0.193573; 0.194379; 0.195169; 0.195763; 0.196273; 0.196337; 0.196230; 0.196188; 0.195762; 0.195408; 0.195536; 0.196240; 0.197039; 0.197766; 0.198750; 0.200052; 0.201296; 0.201759; 0.202223; 0.202683; 0.203269; 0.203954; 0.204256; 0.204960; 0.205373; 0.205170; 0.204897; 0.204726; 0.204846; 0.204382; 0.204178; 0.205214; 0.206577; 0.208474; 0.210979; 0.214380; 0.217760; 0.221706; 0.223634; 0.222974; 0.220543; 0.217684; 0.215942; 0.214924; 0.213853; 0.213062; 0.212819; 0.211765; 0.208516; 0.205719; 0.203203; 0.201210; (); (); (); (); (); (); (); (); (); (); (); (); 
1330.0; 10:56:17; (); (); (); (); (); (); (); 0.231837; 0.232882; 0.233094; 0.233068; 0.232754; 0.232521; 0.232223; 0.233633; 0.233723; 0.232299; 0.230586; 0.229346; 0.228382; 0.227538; 0.226579; 0.225521; 0.224456; 0.223451; 0.222545; 0.222007; 0.221595; 0.221478; 0.221505; 0.221827; 0.222451; 0.223223; 0.223644; 0.224163; 0.224094; 0.224033; 0.223892; 0.223736; 0.223287; 0.223312; 0.223310; 0.223435; 0.223649; 0.223945; 0.223525; 0.223011; 0.221581; 0.220337; 0.219133; 0.218659; 0.217846; 0.217297; 0.216778; 0.217092; 0.216890; 0.216722; 0.215693; 0.214526; 0.213712; 0.213392; 0.212903; 0.213372; 0.213783; 0.214654; 0.215062; 0.216244; 0.217378; 0.218721; 0.218900; 0.219127; 0.219053; 0.219410; 0.219913; 0.220436; 0.221010; 0.221554; 0.221372; 0.221575; 0.221893; 0.222451; 0.222101; 0.221713; 0.220842; 0.220672; 0.220826; 0.221344; 0.221746; 0.222403; 0.223312; 0.224690; 0.226429; 0.228329; 0.229287; 0.229823; 0.229688; 0.230192; 0.230806; 0.231404; 0.231849; 0.231921; 0.231749; 0.231807; 0.231280; 0.230613; 0.229300; 0.227968; 0.225752; 0.224218; 0.222882; 0.221425; 0.220148; 0.218403; 0.218116; 0.216374; 0.215392; 0.214461; 0.212538; 0.211271; 0.207997; 0.205902; 0.204639; 0.204139; 0.203004; 0.201696; 0.201032; 0.199680; 0.199492; (); (); (); (); (); (); (); (); (); (); (); (); 
1334.1; 10:56:28; (); (); (); (); (); (); (); 0.204620; 0.206556; 0.208525; 0.209371; 0.214092; 0.217511; 0.217644; 0.218883; 0.221855; 0.223801; 0.223623; 0.225266; 0.226096; 0.227529; 0.228133; 0.228267; 0.228689; 0.228301; 0.228362; 0.224985; 0.222416; 0.222336; 0.221858; 0.221732; 0.221954; 0.222656; 0.222779; 0.222611; 0.222113; 0.221908; 0.221997; 0.221659; 0.221349; 0.223050; 0.229377; 0.229119; 0.229284; 0.229449; 0.229463; 0.228953; 0.228193; 0.227154; 0.226214; 0.225221; 0.224156; 0.223512; 0.223037; 0.222806; 0.219856; 0.213652; 0.213225; 0.212691; 0.212030; 0.211824; 0.211946; 0.212241; 0.212569; 0.213012; 0.213952; 0.215225; 0.216291; 0.217347; 0.218465; 0.219364; 0.220027; 0.220689; 0.221170; 0.221353; 0.221102; 0.220981; 0.220981; 0.220913; 0.220919; 0.220721; 0.220133; 0.219164; 0.218498; 0.217822; 0.217404; 0.217172; 0.217179; 0.217644; 0.218706; 0.220415; 0.221913; 0.223252; 0.224520; 0.225275; 0.225642; 0.226140; 0.226628; 0.226620; 0.226772; 0.227123; 0.227368; 0.227398; 0.227207; 0.226786; 0.226055; 0.225065; 0.224602; 0.223794; 0.223488; 0.223502; 0.224341; 0.226427; 0.229000; 0.231046; 0.230749; 0.229679; 0.228147; 0.226421; 0.223340; 0.219952; 0.218822; 0.217870; 0.216089; 0.212281; 0.209629; 0.208178; 0.205349; (); (); (); (); (); (); (); (); (); (); (); (); 
1339.1; 10:56:36; (); (); (); (); (); (); 0.219407; 0.220673; 0.221985; 0.222661; 0.222967; 0.223122; 0.223109; 0.223699; 0.225286; 0.225271; 0.224001; 0.222653; 0.221342; 0.220602; 0.220116; 0.219751; 0.219687; 0.219401; 0.219188; 0.218674; 0.217825; 0.217073; 0.219434; 0.222072; 0.222218; 0.222471; 0.222829; 0.222970; 0.222841; 0.222435; 0.222017; 0.221161; 0.220476; 0.219639; 0.219100; 0.218764; 0.218439; 0.215210; 0.212326; 0.212315; 0.212331; 0.212032; 0.211759; 0.211106; 0.210658; 0.209553; 0.208687; 0.207695; 0.207226; 0.207085; 0.207444; 0.207895; 0.208168; 0.208344; 0.208822; 0.209272; 0.210005; 0.210475; 0.211260; 0.212071; 0.213854; 0.215605; 0.217431; 0.218438; 0.219067; 0.219112; 0.219053; 0.218980; 0.218816; 0.218666; 0.218416; 0.218319; 0.218322; 0.218179; 0.218131; 0.217797; 0.217682; 0.217444; 0.217640; 0.218113; 0.219144; 0.220500; 0.222067; 0.223737; 0.225000; 0.226327; 0.227381; 0.228454; 0.229485; 0.229654; 0.229705; 0.229477; 0.229308; 0.229228; 0.228885; 0.228522; 0.227872; 0.227718; 0.227366; 0.226502; 0.226203; 0.225045; 0.224531; 0.223819; 0.223480; 0.223331; 0.222914; 0.223277; 0.222846; 0.222810; 0.221758; 0.220704; 0.219208; 0.216395; 0.214241; 0.212669; 0.212189; 0.211199; 0.210040; 0.209429; 0.207916; 0.206698; (); (); (); (); (); (); (); (); (); (); (); (); 
1343.3; 10:56:46; (); (); (); (); (); (); 0.209569; 0.211642; 0.212758; 0.214097; 0.214212; 0.214801; 0.215387; 0.215705; 0.218135; 0.220108; 0.220751; 0.219987; 0.220671; 0.221363; 0.222261; 0.223146; 0.223120; 0.223605; 0.223140; 0.223083; 0.222729; 0.222002; 0.221714; 0.220870; 0.221024; 0.220723; 0.220954; 0.220879; 0.220549; 0.219804; 0.218987; 0.218410; 0.217488; 0.217112; 0.216791; 0.216590; 0.216320; 0.215661; 0.215290; 0.214732; 0.214157; 0.213221; 0.211582; 0.210009; 0.209001; 0.207891; 0.207159; 0.206780; 0.206444; 0.206267; 0.206351; 0.206551; 0.207147; 0.207835; 0.208277; 0.208655; 0.209184; 0.209848; 0.210962; 0.211881; 0.212847; 0.214197; 0.215824; 0.217119; 0.218103; 0.218717; 0.219113; 0.219108; 0.218996; 0.219191; 0.219571; 0.220090; 0.220882; 0.221352; 0.221550; 0.221494; 0.220983; 0.220085; 0.219451; 0.219018; 0.218921; 0.219496; 0.220486; 0.221753; 0.222928; 0.224146; 0.225268; 0.226280; 0.227325; 0.228299; 0.228961; 0.229623; 0.230215; 0.230446; 0.230710; 0.230764; 0.230577; 0.230033; 0.229345; 0.228723; 0.227923; 0.226920; 0.225588; 0.224333; 0.223565; 0.222259; 0.221253; 0.220160; 0.219130; 0.217180; 0.215864; 0.214880; 0.214475; 0.214095; 0.213882; 0.213006; 0.212540; 0.212293; 0.211524; 0.210778; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1348.0; 10:56:55; (); (); (); (); (); (); (); (); 0.212758; 0.233372; 0.231957; 0.230634; 0.229789; 0.229201; 0.228585; 0.227814; 0.226515; 0.224652; 0.223274; 0.221871; 0.220414; 0.219314; 0.218445; 0.217608; 0.217184; 0.216534; 0.215722; 0.215004; 0.214537; 0.214415; 0.214650; 0.215078; 0.216199; 0.217006; 0.217550; 0.217963; 0.218669; 0.219004; 0.219200; 0.219190; 0.219711; 0.220280; 0.220343; 0.219892; 0.219073; 0.217889; 0.216861; 0.215387; 0.214214; 0.213223; 0.212468; 0.211342; 0.210521; 0.209774; 0.209131; 0.208040; 0.207180; 0.207059; 0.206741; 0.206575; 0.206615; 0.206860; 0.206945; 0.206975; 0.206931; 0.206629; 0.206944; 0.207538; 0.208150; 0.208720; 0.209353; 0.209604; 0.209520; 0.209843; 0.210032; 0.210487; 0.210931; 0.211635; 0.211900; 0.212578; 0.213881; 0.214951; 0.215815; 0.216228; 0.216434; 0.217058; 0.217934; 0.219049; 0.220244; 0.221746; 0.223212; 0.224973; 0.226523; 0.227971; 0.228775; 0.228820; 0.228731; 0.228975; 0.229422; 0.230077; 0.229848; 0.229977; 0.230078; 0.230569; 0.230705; 0.229574; 0.228740; 0.227060; 0.225336; 0.223823; 0.222030; 0.221178; 0.219139; 0.218464; 0.216662; 0.215745; 0.214121; 0.211981; 0.210191; 0.208616; 0.207855; 0.206560; 0.206179; 0.205968; 0.204932; 0.205215; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1352.1; 10:57:05; (); (); (); (); (); (); (); (); (); 0.224035; 0.224763; 0.225874; 0.226020; 0.226437; 0.225595; 0.224920; 0.223958; 0.222993; 0.222006; 0.221045; 0.221149; 0.220494; 0.221122; 0.220709; 0.220192; 0.220071; 0.219270; 0.219195; 0.218868; 0.219148; 0.218937; 0.219554; 0.220287; 0.220965; 0.221644; 0.222023; 0.222327; 0.222246; 0.222299; 0.222204; 0.221878; 0.221522; 0.220893; 0.220361; 0.220375; 0.220284; 0.219962; 0.219389; 0.218514; 0.217151; 0.215985; 0.214798; 0.213827; 0.213150; 0.212367; 0.211623; 0.211250; 0.211358; 0.211078; 0.210541; 0.210377; 0.210051; 0.209928; 0.210041; 0.210950; 0.212040; 0.213039; 0.214090; 0.215245; 0.216437; 0.217447; 0.218050; 0.218264; 0.218626; 0.219333; 0.220166; 0.221241; 0.222642; 0.223681; 0.224421; 0.225212; 0.225439; 0.225380; 0.225297; 0.225066; 0.225258; 0.225481; 0.225984; 0.226804; 0.227221; 0.227676; 0.228101; 0.228742; 0.229524; 0.229834; 0.230266; 0.230681; 0.231217; 0.231698; 0.231589; 0.231319; 0.230998; 0.230468; 0.229997; 0.230061; 0.229930; 0.229504; 0.229120; 0.228501; 0.228195; 0.227229; 0.226252; 0.226270; 0.225733; 0.224559; 0.223303; 0.221840; 0.221413; 0.220072; 0.218100; 0.216835; 0.215942; 0.214954; 0.213401; 0.211956; 0.211645; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1356.7; 10:57:13; (); (); (); (); (); (); (); (); 0.236957; 0.236377; 0.235264; 0.234542; 0.233939; 0.233273; 0.232387; 0.231324; 0.230659; 0.230038; 0.229381; 0.228741; 0.228570; 0.227569; 0.226524; 0.226001; 0.225640; 0.225244; 0.224772; 0.224076; 0.223591; 0.223275; 0.223439; 0.223760; 0.223899; 0.223598; 0.223298; 0.222787; 0.222395; 0.222177; 0.221977; 0.221838; 0.221783; 0.221359; 0.221067; 0.220874; 0.220881; 0.220246; 0.219227; 0.218279; 0.217312; 0.216181; 0.215059; 0.214105; 0.213331; 0.212346; 0.211216; 0.210431; 0.209805; 0.209019; 0.208521; 0.208115; 0.208036; 0.208042; 0.208295; 0.208572; 0.208825; 0.209287; 0.209779; 0.210804; 0.212137; 0.213223; 0.213989; 0.214678; 0.215446; 0.215828; 0.216127; 0.216473; 0.216650; 0.216739; 0.216709; 0.216873; 0.216438; 0.216030; 0.215614; 0.215113; 0.214749; 0.215071; 0.215798; 0.216978; 0.218319; 0.219608; 0.220678; 0.222240; 0.223765; 0.225009; 0.226017; 0.226949; 0.227579; 0.228144; 0.228489; 0.229004; 0.228771; 0.228971; 0.228986; 0.229157; 0.229048; 0.228777; 0.228288; 0.227218; 0.226684; 0.226089; 0.225367; 0.224896; 0.224316; 0.224190; 0.222794; 0.222333; 0.221033; 0.219894; 0.218202; 0.217262; 0.216427; 0.215386; 0.214879; 0.213997; 0.213320; 0.213396; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1360.8; 10:57:23; (); (); (); (); (); (); (); (); 0.208185; 0.208578; 0.207825; 0.207912; 0.207650; 0.207855; 0.207700; 0.207301; 0.207173; 0.205965; 0.206759; 0.206032; 0.206564; 0.206619; 0.207232; 0.208372; 0.208888; 0.209893; 0.209716; 0.209466; 0.208743; 0.208761; 0.209271; 0.209568; 0.210642; 0.211148; 0.211704; 0.211779; 0.211780; 0.211733; 0.211437; 0.211159; 0.210903; 0.211161; 0.211741; 0.212397; 0.212730; 0.212642; 0.212623; 0.212151; 0.211257; 0.210581; 0.209990; 0.209479; 0.208617; 0.207834; 0.207314; 0.206985; 0.206609; 0.206267; 0.205730; 0.205150; 0.204858; 0.204852; 0.205368; 0.206113; 0.207018; 0.207730; 0.208733; 0.210535; 0.211704; 0.212808; 0.213727; 0.214491; 0.215186; 0.215762; 0.216429; 0.217244; 0.217869; 0.218323; 0.218936; 0.219071; 0.218924; 0.218256; 0.217333; 0.217218; 0.217033; 0.217091; 0.217291; 0.217389; 0.217972; 0.218758; 0.220175; 0.221429; 0.222648; 0.223680; 0.224542; 0.225030; 0.225513; 0.225811; 0.225618; 0.225191; 0.224955; 0.224776; 0.224539; 0.223641; 0.222638; 0.221422; 0.220516; 0.219418; 0.218188; 0.217393; 0.217283; 0.217617; 0.218815; 0.219753; 0.220417; 0.219714; 0.218644; 0.217531; 0.216148; 0.216138; 0.216204; 0.216108; 0.215864; 0.215872; 0.216751; 0.216431; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
