Roll Number; 2
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-19; 10:54:42
File Name; D:\Mahlo\TR\180219105442FP 4556_352 GSM2_THICKNESS2.txt

-0.2; 10:58:46; (); (); (); (); (); (); (); 0.934771; 0.939399; 0.936619; 0.931431; 0.927976; 0.921126; 0.921289; 0.923583; 0.922098; 0.916302; 0.914069; 0.912259; 0.910231; 0.908693; 0.906625; 0.901135; 0.895302; 0.895553; 0.898085; 0.904091; 0.909791; 0.908584; 0.906289; 0.905074; 0.907184; 0.909099; 0.905589; 0.902752; 0.903804; 0.907507; 0.907928; 0.909887; 0.910937; 0.906621; 0.900943; 0.897885; 0.894872; 0.895637; 0.899723; 0.904199; 0.906327; 0.910753; 0.909674; 0.907973; 0.911588; 0.917210; 0.916850; 0.916735; 0.918786; 0.922677; 0.926484; 0.928325; 0.930848; 0.930991; 0.933109; 0.938588; 0.940579; 0.942419; 0.941714; 0.939433; 0.940061; 0.944150; 0.950213; 0.956064; 0.961647; 0.966608; 0.969865; 0.970661; 0.970639; 0.968392; 0.966096; 0.967383; 0.969557; 0.968990; 0.973164; 0.976814; 0.976638; 0.970839; 0.964693; 0.958057; 0.951150; 0.946532; 0.942664; 0.940648; 0.938711; 0.938298; 0.938349; 0.936798; 0.935909; 0.927066; 0.917342; 0.913108; 0.914331; 0.912127; 0.911840; 0.915016; 0.917868; 0.918816; 0.918068; 0.917215; 0.913656; 0.911035; 0.913147; 0.918280; 0.921556; 0.930127; 0.932721; 0.932409; 0.934746; 0.936742; 0.936972; 0.941718; 0.948221; 0.955723; 0.960770; 0.965723; 0.971179; 0.973878; 0.974004; 0.974872; 0.971989; (); (); (); (); (); (); (); (); (); (); (); (); 
1.2; 10:58:55; (); (); (); (); (); (); (); 0.917169; 0.914831; 0.914550; 0.913598; 0.913484; 0.913711; 0.913121; 0.909880; 0.906936; 0.904733; 0.903805; 0.903610; 0.901539; 0.896613; 0.895866; 0.894834; 0.890489; 0.889728; 0.888581; 0.885533; 0.883921; 0.883720; 0.884627; 0.885339; 0.886463; 0.888899; 0.889949; 0.888271; 0.888477; 0.884936; 0.886406; 0.887132; 0.885527; 0.885935; 0.886849; 0.889373; 0.892924; 0.899882; 0.909261; 0.917673; 0.921434; 0.925931; 0.930908; 0.933332; 0.939325; 0.944145; 0.949442; 0.955142; 0.959864; 0.964010; 0.964103; 0.964759; 0.962646; 0.954156; 0.946342; 0.944449; 0.942536; 0.942537; 0.946914; 0.954529; 0.955674; 0.957777; 0.959343; 0.959847; 0.959202; 0.961550; 0.958597; 0.957478; 0.958483; 0.960151; 0.961518; 0.961960; 0.961495; 0.955420; 0.949209; 0.948079; 0.946915; 0.946873; 0.949723; 0.951663; 0.948195; 0.943714; 0.943704; 0.944070; 0.945706; 0.946523; 0.946587; 0.948231; 0.950383; 0.951378; 0.949240; 0.946429; 0.944469; 0.937328; 0.934443; 0.936894; 0.940901; 0.943675; 0.951103; 0.953604; 0.953747; 0.950410; 0.948150; 0.946011; 0.944115; 0.942553; 0.940767; 0.940491; 0.946479; 0.945416; 0.942193; 0.942676; 0.943397; 0.937323; 0.933118; 0.934399; 0.937282; 0.937722; 0.939534; 0.943740; 0.946850; (); (); (); (); (); (); (); (); (); (); (); (); 
2.7; 10:59:04; (); (); (); (); (); (); (); 0.919859; 0.914454; 0.906236; 0.902755; 0.902603; 0.906035; 0.909112; 0.911433; 0.914099; 0.913338; 0.912229; 0.911033; 0.907950; 0.903281; 0.905574; 0.907842; 0.912970; 0.918239; 0.921669; 0.922145; 0.919813; 0.916705; 0.914214; 0.912484; 0.910998; 0.908803; 0.910457; 0.912878; 0.912985; 0.910675; 0.910396; 0.906688; 0.903576; 0.902434; 0.900503; 0.896897; 0.895181; 0.892388; 0.890198; 0.889956; 0.894516; 0.896575; 0.899825; 0.902002; 0.902495; 0.905329; 0.911352; 0.915162; 0.917110; 0.919267; 0.921459; 0.924013; 0.932547; 0.941910; 0.945173; 0.941399; 0.938143; 0.939997; 0.940173; 0.939680; 0.939479; 0.942660; 0.943771; 0.946817; 0.951840; 0.959188; 0.964773; 0.963833; 0.960333; 0.957222; 0.957113; 0.956569; 0.951238; 0.952610; 0.953517; 0.951888; 0.949966; 0.952763; 0.953114; 0.950874; 0.948343; 0.948405; 0.951853; 0.959312; 0.961663; 0.961664; 0.964284; 0.970596; 0.972225; 0.971364; 0.971903; 0.971352; 0.965575; 0.962936; 0.963733; 0.962934; 0.961016; 0.958652; 0.955481; 0.958044; 0.961264; 0.959886; 0.956595; 0.954108; 0.954137; 0.953404; 0.950985; 0.947279; 0.941481; 0.935171; 0.928972; 0.924707; 0.921208; 0.918461; 0.917025; 0.914405; 0.911524; 0.909939; 0.909626; 0.906529; 0.902179; (); (); (); (); (); (); (); (); (); (); (); (); 
4.2; 10:59:13; (); (); (); (); (); (); (); 0.918535; 0.915171; 0.909831; 0.908192; 0.905733; 0.904572; 0.905240; 0.898743; 0.894292; 0.890821; 0.887870; 0.885632; 0.884635; 0.882946; 0.880319; 0.880443; 0.885278; 0.889683; 0.888801; 0.890111; 0.890063; 0.890641; 0.893900; 0.897644; 0.902290; 0.908645; 0.909285; 0.906194; 0.904797; 0.905608; 0.902979; 0.897423; 0.896024; 0.902067; 0.902494; 0.901333; 0.901768; 0.902534; 0.903249; 0.903630; 0.905263; 0.911699; 0.915050; 0.913007; 0.913246; 0.914786; 0.917398; 0.913667; 0.910007; 0.915449; 0.921548; 0.921614; 0.920746; 0.920643; 0.919418; 0.916270; 0.910546; 0.910782; 0.914582; 0.916705; 0.920925; 0.925060; 0.929895; 0.930797; 0.927554; 0.923172; 0.926952; 0.926032; 0.929962; 0.935662; 0.941909; 0.945828; 0.943705; 0.943624; 0.943586; 0.941083; 0.935918; 0.931327; 0.928441; 0.928195; 0.928241; 0.924961; 0.924133; 0.919472; 0.914369; 0.909196; 0.908095; 0.910180; 0.911715; 0.912850; 0.914709; 0.915245; 0.914779; 0.913184; 0.912982; 0.912963; 0.913007; 0.913300; 0.915410; 0.920359; 0.921790; 0.918979; 0.917333; 0.920007; 0.919288; 0.920043; 0.925019; 0.928875; 0.929984; 0.932053; 0.934336; 0.935914; 0.935705; 0.933995; 0.931419; 0.932802; 0.937717; 0.937042; 0.932865; 0.932750; 0.930604; (); (); (); (); (); (); (); (); (); (); (); (); 
5.6; 10:59:22; (); (); (); (); (); (); (); 0.921916; 0.919051; 0.916051; 0.920092; 0.919152; 0.915965; 0.915187; 0.916316; 0.919616; 0.918479; 0.914356; 0.908748; 0.905020; 0.905112; 0.902145; 0.901797; 0.904581; 0.906561; 0.905480; 0.905818; 0.905442; 0.897800; 0.891342; 0.888151; 0.890283; 0.891877; 0.894843; 0.893650; 0.892761; 0.895775; 0.895027; 0.890457; 0.884844; 0.885146; 0.889660; 0.895830; 0.901081; 0.908013; 0.911152; 0.911449; 0.915513; 0.920972; 0.922798; 0.924647; 0.927349; 0.931542; 0.940030; 0.944592; 0.942998; 0.940043; 0.937624; 0.939568; 0.939086; 0.935579; 0.933787; 0.933243; 0.933308; 0.932372; 0.931658; 0.932649; 0.932786; 0.933634; 0.934800; 0.937845; 0.941887; 0.946362; 0.951235; 0.952897; 0.957047; 0.959244; 0.958139; 0.953907; 0.955067; 0.952775; 0.952854; 0.952301; 0.951281; 0.950657; 0.946472; 0.943469; 0.939382; 0.933816; 0.929047; 0.926536; 0.925667; 0.929521; 0.933457; 0.933494; 0.937583; 0.937363; 0.933706; 0.931080; 0.932840; 0.935178; 0.938347; 0.940249; 0.943143; 0.945312; 0.945040; 0.942118; 0.938913; 0.937595; 0.936565; 0.936222; 0.938582; 0.943363; 0.941911; 0.937188; 0.936021; 0.940419; 0.941358; 0.942482; 0.943561; 0.945525; 0.951080; 0.953386; 0.955427; 0.955953; 0.954185; 0.952163; 0.953332; (); (); (); (); (); (); (); (); (); (); (); (); 
7.1; 10:59:31; (); (); (); (); (); (); (); 0.948762; 0.943832; 0.940414; 0.938471; 0.933815; 0.928655; 0.926042; 0.924554; 0.917850; 0.915031; 0.909928; 0.905641; 0.904844; 0.900846; 0.897261; 0.895097; 0.892180; 0.889238; 0.889306; 0.889655; 0.890850; 0.892364; 0.892631; 0.892489; 0.895356; 0.897757; 0.897537; 0.897865; 0.900847; 0.902823; 0.906611; 0.910052; 0.911626; 0.911381; 0.912995; 0.915966; 0.916815; 0.918057; 0.919946; 0.920390; 0.924768; 0.927232; 0.927753; 0.928230; 0.932045; 0.931871; 0.928059; 0.926281; 0.928866; 0.934445; 0.937748; 0.939530; 0.945838; 0.950414; 0.952057; 0.952030; 0.948474; 0.949577; 0.951896; 0.953423; 0.956945; 0.962466; 0.966825; 0.968052; 0.966838; 0.963354; 0.957512; 0.954267; 0.952039; 0.948582; 0.945609; 0.946446; 0.943611; 0.938696; 0.932688; 0.932408; 0.934483; 0.932659; 0.928639; 0.925273; 0.923383; 0.923336; 0.922395; 0.924226; 0.928195; 0.931438; 0.932046; 0.931140; 0.930529; 0.932018; 0.929631; 0.927907; 0.927669; 0.925759; 0.928420; 0.933188; 0.936307; 0.937214; 0.936481; 0.935253; 0.933941; 0.934694; 0.936489; 0.938639; 0.937211; 0.934324; 0.933560; 0.935273; 0.938316; 0.939266; 0.938953; 0.937002; 0.934639; 0.932958; 0.932096; 0.933257; 0.934748; 0.934980; 0.936114; 0.941611; 0.946320; (); (); (); (); (); (); (); (); (); (); (); (); 
8.5; 10:59:40; (); (); (); (); (); (); (); 0.948762; 0.906661; 0.901633; 0.905195; 0.907676; 0.909606; 0.910560; 0.908216; 0.907273; 0.901623; 0.896182; 0.893717; 0.894346; 0.893001; 0.894844; 0.891719; 0.891209; 0.894120; 0.889977; 0.887847; 0.885265; 0.882375; 0.881318; 0.883185; 0.889621; 0.892687; 0.895710; 0.897673; 0.896375; 0.892227; 0.891537; 0.889888; 0.885389; 0.880455; 0.881012; 0.880682; 0.882750; 0.886248; 0.886432; 0.886384; 0.888271; 0.887573; 0.891567; 0.896615; 0.900783; 0.904484; 0.907980; 0.912322; 0.919862; 0.920956; 0.920535; 0.921504; 0.923113; 0.924937; 0.926247; 0.929906; 0.930188; 0.927586; 0.925231; 0.924551; 0.921433; 0.919751; 0.921541; 0.923941; 0.925104; 0.928855; 0.929956; 0.929814; 0.929866; 0.930248; 0.931093; 0.935007; 0.940405; 0.942944; 0.943954; 0.947388; 0.952696; 0.951878; 0.951483; 0.952197; 0.952289; 0.951231; 0.945470; 0.943944; 0.942682; 0.940655; 0.938985; 0.932372; 0.928222; 0.927255; 0.926479; 0.923012; 0.919485; 0.919261; 0.917999; 0.914454; 0.916034; 0.920387; 0.920620; 0.920721; 0.922090; 0.925548; 0.930856; 0.934029; 0.935142; 0.935200; 0.935210; 0.936098; 0.932778; 0.936340; 0.942526; 0.945138; 0.945927; 0.945644; 0.947454; 0.945673; 0.943105; 0.941463; 0.941512; 0.940144; 0.942770; (); (); (); (); (); (); (); (); (); (); (); (); 
10.0; 10:59:49; (); (); (); (); (); (); (); 0.948762; 0.912913; 0.915203; 0.915494; 0.916664; 0.915038; 0.915808; 0.915602; 0.916255; 0.917636; 0.914779; 0.914482; 0.913720; 0.912673; 0.912014; 0.910378; 0.903885; 0.900106; 0.898944; 0.898764; 0.894589; 0.885172; 0.880505; 0.878191; 0.877575; 0.879519; 0.880449; 0.883856; 0.883901; 0.881239; 0.878864; 0.876679; 0.877959; 0.879779; 0.881677; 0.884267; 0.889797; 0.900093; 0.902726; 0.902435; 0.902785; 0.901820; 0.898647; 0.901894; 0.908363; 0.915305; 0.923538; 0.928903; 0.930010; 0.933701; 0.937102; 0.937155; 0.932786; 0.934650; 0.935670; 0.934368; 0.932647; 0.929818; 0.922563; 0.917919; 0.916426; 0.915882; 0.913065; 0.911169; 0.911186; 0.916169; 0.919868; 0.921831; 0.922239; 0.924899; 0.930803; 0.936584; 0.944921; 0.953776; 0.955685; 0.956598; 0.956757; 0.956827; 0.955999; 0.951241; 0.942401; 0.937870; 0.936913; 0.936902; 0.935277; 0.933771; 0.931715; 0.930013; 0.930031; 0.930968; 0.927925; 0.927180; 0.928440; 0.932530; 0.938626; 0.946554; 0.948605; 0.950403; 0.951615; 0.951722; 0.950281; 0.949021; 0.947192; 0.946512; 0.948552; 0.955955; 0.954431; 0.949551; 0.948147; 0.947693; 0.946633; 0.946730; 0.943120; 0.941723; 0.942443; 0.943978; 0.946041; 0.948037; 0.948982; 0.945570; 0.940325; (); (); (); (); (); (); (); (); (); (); (); (); 
11.5; 10:59:57; (); (); (); (); (); (); (); 0.937344; 0.937107; 0.935433; 0.933544; 0.931082; 0.927219; 0.928180; 0.927638; 0.926179; 0.925528; 0.920952; 0.920004; 0.918557; 0.913704; 0.909263; 0.909463; 0.908874; 0.906219; 0.902248; 0.899557; 0.897140; 0.895864; 0.895257; 0.895609; 0.896305; 0.895330; 0.895199; 0.893830; 0.891800; 0.889891; 0.886529; 0.880954; 0.877815; 0.875610; 0.875684; 0.877092; 0.874564; 0.875581; 0.878141; 0.880771; 0.881556; 0.879338; 0.883626; 0.890334; 0.895176; 0.899222; 0.907887; 0.917084; 0.925890; 0.932384; 0.935249; 0.937449; 0.938213; 0.940797; 0.942956; 0.944412; 0.945878; 0.945064; 0.944221; 0.946518; 0.949111; 0.949016; 0.948034; 0.945538; 0.945496; 0.945762; 0.945458; 0.945543; 0.943455; 0.943229; 0.943019; 0.941509; 0.937651; 0.933364; 0.933025; 0.933254; 0.932445; 0.929969; 0.929519; 0.928022; 0.926638; 0.924342; 0.919152; 0.912939; 0.910105; 0.912764; 0.917910; 0.922897; 0.925513; 0.928609; 0.931264; 0.934561; 0.936183; 0.934403; 0.935628; 0.939880; 0.943591; 0.946974; 0.949053; 0.949086; 0.945725; 0.943683; 0.943046; 0.941885; 0.941330; 0.938645; 0.937876; 0.938341; 0.938998; 0.939856; 0.941730; 0.948051; 0.952820; 0.954213; 0.954843; 0.956646; 0.958361; 0.960721; 0.958757; 0.957766; 0.958961; (); (); (); (); (); (); (); (); (); (); (); (); 
18.8; 11:00:42; (); (); (); (); (); (); (); 0.925654; 0.932420; 0.935127; 0.933757; 0.930918; 0.929862; 0.929355; 0.929023; 0.929412; 0.931683; 0.929238; 0.923471; 0.919055; 0.918173; 0.917119; 0.912473; 0.904870; 0.897730; 0.893905; 0.895117; 0.893244; 0.889260; 0.885908; 0.885609; 0.889446; 0.894248; 0.897055; 0.897659; 0.897213; 0.897550; 0.898558; 0.901532; 0.908013; 0.909959; 0.909073; 0.909739; 0.914495; 0.920738; 0.920910; 0.919342; 0.919992; 0.924826; 0.928466; 0.932130; 0.935810; 0.938548; 0.939120; 0.936178; 0.935085; 0.936111; 0.938165; 0.934824; 0.929831; 0.927476; 0.928399; 0.930806; 0.930238; 0.927199; 0.928425; 0.931402; 0.934694; 0.940011; 0.945692; 0.952696; 0.959490; 0.963752; 0.965192; 0.967880; 0.972104; 0.969879; 0.968548; 0.971270; 0.974602; 0.973967; 0.973304; 0.971196; 0.968704; 0.965972; 0.959257; 0.954492; 0.951476; 0.950189; 0.949219; 0.948105; 0.949369; 0.945537; 0.942026; 0.942914; 0.940667; 0.934159; 0.927436; 0.923622; 0.922201; 0.921914; 0.923416; 0.927175; 0.930205; 0.933532; 0.937266; 0.938667; 0.940284; 0.939463; 0.938689; 0.939175; 0.939696; 0.941365; 0.947097; 0.951118; 0.951564; 0.951619; 0.956837; 0.958173; 0.955776; 0.952554; 0.951305; 0.952021; 0.952814; 0.953106; 0.955855; 0.962633; 0.965335; (); (); (); (); (); (); (); (); (); (); (); (); 
