Roll Number; 0
Recipe Name; FP 4556_275 GSM
Start Time; 2018-02-07; 11:02:47
File Name; D:\Mahlo\TR\180207110247FP 4556_275 GSM0_FMI2.txt

3777.4; 11:02:59; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 286.015421; 286.298305; 286.871701; 287.226051; 287.531734; 287.622750; 287.738353; 288.059771; 288.763136; 289.385647; 289.991558; 290.589243; 290.861160; 291.009754; 291.477025; 291.702002; 291.805416; 291.437149; 291.239351; 291.115969; 291.157067; 290.951282; 290.699244; 290.271312; 289.675266; 289.198369; 288.762808; 288.548648; 287.923902; 287.356645; 287.262499; 287.008733; 286.827207; 286.458999; 285.927296; 285.586864; 285.368979; 284.960359; 284.818262; 284.901440; 284.786880; 284.748286; 284.605533; 284.353316; 283.828706; 283.502460; 283.357501; 283.306986; 283.205003; 283.103675; 283.165693; 283.221245; 283.004284; 282.869935; 282.525748; 282.482058; 282.394320; 282.385677; 282.555550; 282.775074; 282.765895; 282.709867; 282.770842; 282.967389; 283.177644; 283.087283; 283.229768; 283.566773; 283.932537; 284.226567; 284.217358; 284.246087; 284.373105; 284.269303; 284.402788; 284.737408; 284.942448; 285.092503; 285.194159; 284.919947; 284.489632; 284.732372; 284.930199; 285.231233; 285.994828; 286.648303; 287.039936; 287.396222; 287.791789; 287.814766; 287.850529; 288.001388; 288.326621; 288.772583; 289.605796; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3792.4; 11:03:43; (); (); (); (); (); (); 280.745804; 280.207217; 279.881239; 280.125678; 280.313164; 280.358404; 280.560136; 280.732572; 280.663818; 280.535311; 280.048579; 279.585660; 279.247761; 279.099524; 278.925747; 278.897315; 279.056340; 278.852195; 278.344631; 277.860135; 277.388573; 276.982993; 276.599020; 276.160896; 275.681108; 275.748312; 275.615513; 275.313050; 275.195777; 274.938494; 274.617016; 274.483621; 274.359018; 274.352431; 274.044484; 273.833394; 273.269147; 273.232102; 273.371130; 273.696721; 273.959488; 274.604470; 275.117904; 275.387883; 275.701404; 276.060432; 276.731700; 277.304113; 277.886063; 278.876781; 279.996097; 281.241596; 282.288849; 283.247769; 284.075558; 284.898430; 285.527736; 286.570638; 287.364870; 288.107991; 288.891107; 289.782703; 290.873379; 291.792512; 292.429447; 293.282330; 293.686569; 293.810874; 294.094384; 294.315130; 294.274181; 294.204444; 294.051826; 294.090211; 294.297695; 294.301957; 294.013083; 293.525487; 293.129772; 292.683452; 292.073876; 291.523635; 290.907234; 290.259570; 289.486229; 288.831741; 288.248062; 287.452847; 286.925882; 285.866380; 285.142988; 284.586847; 284.185290; 283.529490; 283.080935; 282.548845; 282.613903; 282.841176; 283.243150; 283.747464; 284.140199; 284.641027; 284.946352; 285.588950; 286.377966; 286.950976; 287.268877; 287.722886; 288.312018; 288.920850; 289.362401; 289.346635; 289.334863; 289.271027; 289.399296; 289.577216; 289.652854; 289.865226; 289.650232; 289.389402; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3795.1; 11:03:52; (); (); (); (); (); (); 287.029833; 287.549376; 287.508041; 287.174433; 286.815286; 286.753595; 286.785245; 287.062258; 287.435889; 287.644535; 287.732691; 287.768632; 287.445575; 287.519276; 287.400484; 287.061930; 286.888123; 287.199080; 287.619144; 287.935883; 287.967652; 287.809968; 287.695497; 287.573248; 287.441373; 287.441552; 287.514240; 287.490994; 287.309051; 287.524492; 287.774742; 287.874907; 287.854940; 287.693620; 287.407905; 287.301481; 287.374467; 287.383616; 287.566394; 287.862301; 287.968934; 288.636476; 289.429128; 289.859027; 290.286630; 290.685594; 290.801376; 291.085184; 291.255385; 291.535825; 291.970283; 292.538106; 292.565495; 292.548180; 292.516321; 292.180419; 291.721731; 291.237265; 291.126132; 291.064113; 291.002035; 291.065633; 291.133612; 291.363239; 291.617513; 291.354775; 291.306764; 291.405618; 291.489631; 291.477233; 291.399717; 291.059077; 290.787309; 290.593714; 290.298015; 289.610982; 288.740665; 288.088977; 287.494510; 287.090629; 286.584705; 286.014795; 285.832345; 285.439700; 285.419136; 285.467118; 285.730660; 285.947859; 285.874456; 285.986692; 286.605358; 287.367553; 288.053662; 288.713872; 289.407253; 289.951354; 290.295273; 290.205181; 290.363520; 290.011525; 289.721549; 289.543152; 288.957298; 288.896263; 288.964182; 288.742244; 288.703054; 288.681954; 288.553745; 288.390577; 288.764566; 289.264232; 289.415598; 289.563030; 290.382713; 290.766507; 291.286081; 292.164922; 292.383134; 292.345881; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3798.0; 11:04:01; (); (); (); (); (); (); 289.798409; 289.356023; 288.631082; 288.068980; 287.662387; 287.403643; 287.226260; 286.744773; 286.030352; 285.413653; 285.020441; 284.516633; 284.233898; 284.218460; 284.417063; 284.446239; 284.317493; 284.545720; 284.523875; 284.462839; 284.358829; 284.222424; 284.156352; 284.187734; 284.061968; 283.840954; 283.999771; 283.954561; 284.033298; 284.049779; 284.235269; 284.494936; 284.748614; 285.138130; 285.570920; 285.934657; 286.224633; 286.545157; 287.140101; 287.516654; 287.594169; 288.002670; 288.658053; 288.929403; 289.282858; 289.526194; 289.986044; 290.429652; 290.744334; 290.994287; 291.164309; 291.438192; 291.632056; 292.171627; 292.499125; 292.780071; 292.521417; 292.071760; 291.971266; 291.850120; 291.651249; 291.140079; 291.099250; 290.925026; 290.778995; 290.647954; 290.525079; 290.062726; 289.228737; 288.861513; 288.221687; 287.641168; 286.941856; 286.121130; 285.798907; 285.403997; 285.019755; 284.688145; 284.631461; 284.312695; 284.095883; 284.005940; 283.585310; 283.192396; 283.135086; 283.133239; 283.561289; 284.630656; 284.982681; 284.558088; 284.324050; 283.796668; 283.056706; 282.483846; 282.385945; 282.227010; 282.157451; 282.163590; 282.241613; 282.117635; 281.889528; 280.731350; 280.001909; 279.523313; 279.781401; 280.124158; 280.567199; 280.621171; 280.245125; 279.967368; 279.323429; 279.423058; 279.360801; 279.119223; 279.050857; 279.068619; 279.747576; 279.782265; 279.860973; 292.345881; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3800.8; 11:04:09; (); (); (); (); (); (); 292.311907; 291.510373; 291.184783; 291.435540; 291.711003; 292.043746; 292.174101; 292.257786; 292.407662; 292.671502; 292.402238; 292.336404; 292.139769; 292.064190; 292.506188; 293.125272; 293.533206; 293.942958; 294.202268; 294.185907; 294.116110; 294.233114; 293.920010; 293.474346; 293.316752; 293.602437; 293.534011; 293.454289; 293.149561; 292.653620; 292.266458; 291.803241; 291.019171; 290.096909; 289.712071; 289.073080; 288.388848; 288.092077; 288.129091; 287.879884; 287.471920; 287.409365; 287.383586; 287.262291; 287.241638; 287.249357; 287.327707; 287.702113; 288.128287; 288.191974; 288.390994; 288.866758; 289.097250; 288.949132; 288.847923; 288.363904; 287.762374; 287.524164; 287.514091; 287.562996; 287.401676; 287.313551; 287.176222; 286.914825; 286.973149; 287.065804; 287.203729; 287.359744; 287.623316; 287.951916; 288.850486; 289.970398; 290.682137; 291.165054; 291.464150; 291.803211; 291.851044; 292.252213; 292.609513; 292.642564; 292.827636; 293.070465; 292.907596; 292.778671; 292.369097; 291.165531; 289.800733; 288.669437; 287.849277; 287.308633; 286.960572; 286.732048; 285.634696; 285.073251; 284.842372; 284.406513; 284.001172; 283.685505; 283.813894; 284.304589; 285.160631; 285.814106; 286.438257; 286.639571; 286.529809; 286.262393; 286.317080; 286.252588; 285.722911; 285.024911; 284.734964; 284.491539; 284.282118; 283.599049; 283.180982; 282.644033; 282.192349; 281.571358; 281.138450; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3803.7; 11:04:18; (); (); (); (); (); (); 291.920751; 291.196138; 290.677279; 290.470570; 290.213019; 289.702713; 289.116114; 288.857967; 288.468003; 288.175493; 287.941635; 287.610531; 287.574410; 287.514180; 287.403375; 287.539691; 287.854791; 288.032353; 288.299859; 288.732797; 289.472938; 290.278912; 290.732592; 291.140407; 291.262209; 291.435748; 291.630238; 291.934758; 292.333633; 292.611837; 292.421818; 291.975915; 291.624159; 291.048497; 290.425569; 289.888144; 289.230168; 288.398087; 287.812173; 287.412912; 286.689758; 286.072284; 285.042375; 284.162164; 283.770680; 283.376783; 283.022374; 282.748669; 282.749772; 282.624394; 282.254726; 282.151461; 282.218575; 281.779557; 281.511068; 281.405121; 281.509757; 281.763554; 281.918347; 282.174885; 282.405198; 282.473266; 282.507867; 282.410741; 282.197595; 282.153577; 282.051086; 282.164127; 282.419741; 282.563776; 282.477826; 282.311529; 282.113969; 281.708598; 281.145304; 280.851126; 280.613542; 280.415356; 280.231386; 280.414253; 280.371517; 280.322969; 280.422032; 280.270457; 280.290604; 280.494630; 280.271739; 280.401796; 280.990481; 281.565875; 282.051086; 282.553047; 282.932043; 283.305705; 283.615977; 284.316689; 284.625500; 284.763902; 285.062134; 285.297245; 285.667837; 285.877705; 285.571128; 285.501331; 285.338193; 285.055280; 285.179883; 285.028189; 284.956455; 285.002768; 284.915417; 284.667969; 284.407824; 284.329146; 284.078628; 283.895195; 284.217447; 284.506857; 284.272194; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3806.5; 11:04:27; (); (); (); (); (); (); 296.836555; 296.620160; 296.432912; 296.049565; 295.699805; 295.289069; 295.235425; 295.206815; 295.035213; 294.683665; 294.093966; 293.711841; 293.242365; 292.943716; 292.593658; 292.517543; 292.424738; 292.485595; 292.136490; 291.776419; 291.390836; 290.742099; 290.157199; 289.853364; 289.669394; 289.195061; 289.006174; 288.987130; 288.709193; 288.503259; 288.059980; 287.529856; 287.198097; 287.296176; 287.458211; 287.775934; 288.139850; 288.613290; 288.829476; 288.704634; 288.930655; 288.891017; 288.672656; 288.755804; 288.901269; 289.128721; 289.377093; 289.639920; 289.990485; 290.145397; 290.243775; 290.188998; 289.929092; 289.713025; 289.672047; 289.492428; 289.347857; 289.426297; 289.134353; 288.848102; 288.814932; 288.650721; 288.241744; 287.851214; 287.702650; 287.352502; 287.017524; 286.712378; 286.477864; 286.396205; 286.237985; 285.939813; 285.621852; 285.444051; 285.253882; 285.052687; 284.832120; 284.404695; 284.089714; 283.611178; 283.295780; 283.135951; 282.915860; 282.847643; 282.045841; 281.465381; 281.054050; 280.885398; 280.570269; 280.424386; 279.964209; 278.896481; 278.109640; 277.301967; 276.618987; 275.921911; 275.241643; 274.919033; 274.474502; 274.702460; 274.456918; 274.243116; 273.709923; 272.727489; 272.204757; 271.794111; 272.363245; 273.060620; 273.533642; 274.162173; 275.142819; 275.245160; 275.250435; 275.422364; 275.457889; 275.779366; 275.756866; 276.401132; 277.342111; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3809.3; 11:04:36; (); (); (); (); (); (); 284.646094; 283.621579; 283.181667; 282.855570; 282.736242; 282.410949; 282.018960; 281.580240; 281.097054; 280.810803; 280.575544; 280.506164; 280.405611; 280.301809; 280.382276; 280.570805; 281.029075; 281.160444; 280.888259; 280.850261; 280.901998; 281.089813; 281.283975; 281.198621; 281.054050; 281.204909; 281.062067; 280.837417; 280.745238; 280.648679; 280.376852; 280.033112; 280.184865; 280.549794; 281.148165; 281.520516; 281.741172; 282.148302; 282.405615; 282.432854; 282.664806; 283.042192; 283.499748; 283.789694; 284.102619; 284.724504; 285.059452; 285.492241; 285.749167; 285.663962; 285.863042; 285.870880; 285.679460; 285.696924; 285.499662; 285.009295; 284.466892; 284.087360; 283.796161; 283.540219; 283.151716; 282.869726; 282.624483; 282.038510; 281.497508; 280.936152; 280.617565; 280.326068; 279.978454; 279.656857; 279.627144; 279.544622; 279.332787; 279.118061; 278.946787; 278.667808; 278.256863; 278.014779; 278.559774; 279.086679; 279.691011; 279.887974; 279.892534; 279.948026; 279.826134; 279.834598; 279.954910; 280.009329; 279.871315; 279.892176; 280.298203; 280.860305; 280.994654; 280.717134; 280.435264; 280.295253; 280.563980; 281.076044; 282.082707; 282.701731; 283.204168; 283.518374; 284.100324; 284.919739; 285.731703; 285.962015; 285.773784; 286.012679; 286.230505; 286.490023; 286.699712; 287.128866; 286.610931; 286.393285; 286.323518; 286.207497; 286.287040; 286.296099; 285.962820; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3812.2; 11:04:45; (); (); (); (); (); (); 288.550705; 287.866324; 286.983073; 286.633790; 286.436468; 286.023855; 285.746306; 285.409153; 284.916222; 284.397215; 283.831924; 282.891124; 282.392174; 282.279134; 282.455087; 282.578260; 283.158034; 283.397287; 283.168256; 282.944560; 282.876432; 282.757670; 282.745630; 282.396644; 282.402873; 282.350361; 282.327503; 282.086670; 281.878948; 281.531125; 280.989856; 280.339569; 280.178934; 279.948950; 279.649764; 279.648006; 279.521793; 279.494226; 279.695362; 279.699326; 279.781401; 279.674828; 279.520035; 279.347241; 279.230148; 279.317886; 279.353619; 279.307753; 279.356062; 279.298961; 279.208034; 279.044867; 278.712600; 278.703630; 278.575540; 278.562605; 278.718233; 278.696239; 278.604805; 278.781325; 278.771609; 278.755069; 278.732061; 279.073715; 279.233485; 279.519290; 279.837906; 279.827923; 279.644072; 279.350340; 279.168546; 279.394120; 279.578179; 279.664367; 279.602081; 279.680043; 279.874623; 280.383259; 280.602694; 280.748934; 280.595541; 280.681103; 281.047732; 281.429440; 282.081008; 282.600582; 282.893836; 282.956362; 283.060640; 283.309549; 283.568889; 283.773392; 283.821970; 284.208566; 285.114735; 286.419809; 287.242472; 287.641317; 288.040608; 287.935138; 287.707567; 287.936777; 288.414210; 288.536340; 288.787574; 289.037883; 288.897812; 289.168566; 289.274246; 289.146632; 288.800865; 288.591206; 288.353115; 288.384169; 288.804233; 289.113283; 289.205343; 289.373815; 289.709717; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3815.0; 11:04:53; (); (); (); (); (); (); 287.323922; 287.132472; 286.612898; 286.421448; 286.650300; 286.921412; 286.963254; 286.824852; 286.738187; 287.129462; 287.527919; 287.863791; 287.988633; 288.619131; 289.089948; 289.334565; 289.730817; 290.464550; 290.778458; 290.695876; 290.513337; 290.173888; 289.942324; 289.826840; 289.550036; 289.185017; 289.140970; 289.187223; 288.496345; 287.918717; 287.386626; 286.920756; 286.155641; 285.587877; 285.363108; 285.595357; 285.946429; 285.888404; 285.559446; 285.474062; 285.273582; 284.717590; 284.263730; 284.467816; 284.611970; 284.546793; 284.584999; 285.079896; 285.110027; 284.605980; 284.239262; 283.985317; 283.900946; 283.865005; 283.964992; 284.094006; 284.320205; 284.337461; 284.301460; 284.700751; 285.297066; 285.398424; 285.261542; 285.231173; 285.397321; 285.411477; 285.690457; 286.330462; 286.802351; 286.929995; 287.004471; 287.456274; 287.868351; 287.902743; 287.807316; 287.746608; 287.712306; 287.949890; 288.407028; 288.915426; 289.336711; 289.538562; 289.241642; 289.442658; 290.114254; 290.768027; 290.834963; 290.943474; 291.130215; 291.718572; 292.269617; 292.782664; 293.049753; 293.523341; 293.746859; 294.196665; 294.599265; 294.765502; 294.628561; 294.279277; 294.117928; 294.345975; 294.932693; 295.090586; 294.609696; 294.665247; 294.930071; 295.313746; 295.619369; 295.710474; 295.368195; 295.123905; 295.048445; 294.980437; 295.094699; 295.016378; 294.833690; 294.203699; 294.499844; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3817.9; 11:05:02; (); (); (); (); (); (); 289.614439; 289.332151; 288.877040; 288.382322; 288.021535; 287.736207; 287.669271; 287.408620; 286.800146; 286.219925; 285.524607; 284.466982; 283.451676; 282.968611; 282.782704; 282.521904; 282.208055; 281.982809; 281.879693; 281.569868; 281.547129; 281.298488; 281.259894; 281.468540; 281.491369; 281.487554; 282.201111; 282.608360; 282.570124; 282.557011; 282.710701; 282.846302; 282.979906; 283.108085; 283.458769; 283.714503; 283.992320; 284.015357; 284.176916; 284.523159; 284.639686; 284.645349; 284.819812; 284.685910; 284.669816; 284.727693; 284.873724; 284.862936; 284.405142; 284.124017; 283.825725; 283.582866; 283.269674; 282.912731; 282.636732; 282.560349; 282.448560; 282.185793; 282.034755; 281.813234; 281.417578; 281.296313; 281.578034; 281.983852; 281.477243; 280.870289; 280.574173; 280.246139; 279.763818; 279.458523; 278.898984; 278.659374; 278.526217; 278.002203; 277.414680; 276.860267; 275.858670; 275.002152; 274.670035; 274.740458; 274.800092; 274.557233; 274.483770; 274.338484; 274.177819; 273.753852; 273.123741; 272.830695; 272.907317; 272.643387; 272.467732; 272.701144; 272.665918; 272.559434; 272.278875; 271.981835; 271.831989; 271.438181; 271.191955; 270.847648; 270.996749; 271.344572; 271.714807; 271.895498; 272.575021; 273.040652; 273.344815; 273.617238; 274.027616; 274.921596; 276.346475; 277.382135; 278.007001; 278.585643; 279.715508; 280.329853; 280.521989; 281.103343; 281.731814; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
