Roll Number; 1
Recipe Name; TEST 1
Start Time; 2017-11-22; 11:44:43
File Name; D:\Mahlo\TR\171122114443TEST 11_THICKNESS2.txt

19.0; 11:44:52; (); (); (); (); 0.401366; 0.399384; 0.397170; 0.393355; 0.390995; 0.387390; 0.384568; 0.382748; 0.381027; 0.378580; 0.376941; 0.375770; 0.374372; 0.374255; 0.371373; 0.368743; 0.368153; 0.368407; 0.368974; 0.368648; 0.369715; 0.371350; 0.372811; 0.371252; 0.370011; 0.369904; 0.370730; 0.371273; 0.371383; 0.370454; 0.369465; 0.369447; 0.369520; 0.369442; 0.369947; 0.370761; 0.371201; 0.370664; 0.370816; 0.372245; 0.371512; 0.370087; 0.368463; 0.366295; 0.367401; 0.368733; 0.368423; 0.367630; 0.367074; 0.366206; 0.364662; 0.362546; 0.359101; 0.356824; 0.354484; 0.354067; 0.354571; 0.355563; 0.358041; 0.359322; 0.360036; 0.360723; 0.362552; 0.366598; 0.369959; 0.373574; 0.377811; 0.382172; 0.385755; 0.387992; 0.388687; 0.389743; 0.390706; 0.389043; 0.388026; 0.387332; 0.387446; 0.385991; 0.384132; 0.383561; 0.382194; 0.381029; 0.380476; 0.380793; 0.381913; 0.382830; 0.383568; 0.384824; 0.386861; 0.387776; 0.388172; 0.390149; 0.393313; 0.395323; 0.396720; 0.398644; 0.398311; 0.398602; 0.399651; 0.401386; 0.402319; 0.404193; 0.404589; 0.404516; 0.405618; 0.407981; 0.408568; 0.408848; 0.409294; 0.409992; 0.411235; 0.414267; 0.414318; 0.412794; 0.411985; 0.412515; 0.412659; 0.414678; 0.416447; 0.417070; 0.416950; 0.415931; 0.415474; 0.414995; 0.412646; (); (); (); (); (); (); (); (); (); (); (); 
23.5; 11:45:01; (); (); (); 0.420937; 0.420157; 0.417871; 0.414176; 0.410820; 0.407811; 0.405124; 0.401971; 0.397695; 0.390504; 0.383747; 0.378660; 0.374602; 0.370440; 0.367734; 0.365321; 0.363177; 0.362479; 0.363466; 0.362506; 0.360946; 0.360359; 0.361054; 0.361402; 0.364160; 0.366160; 0.367538; 0.369203; 0.369660; 0.371601; 0.372051; 0.371655; 0.370833; 0.368213; 0.368828; 0.371120; 0.374133; 0.375197; 0.376293; 0.377547; 0.377798; 0.378209; 0.379470; 0.379929; 0.379257; 0.378832; 0.378119; 0.377855; 0.379064; 0.379016; 0.377530; 0.374887; 0.374049; 0.373002; 0.370966; 0.370168; 0.368930; 0.366592; 0.366586; 0.365991; 0.365609; 0.366805; 0.368850; 0.369857; 0.371831; 0.372809; 0.374173; 0.376851; 0.380277; 0.381683; 0.384848; 0.386927; 0.388175; 0.389521; 0.390339; 0.392295; 0.391390; 0.390480; 0.391350; 0.391325; 0.393049; 0.393601; 0.392383; 0.390920; 0.390174; 0.389371; 0.390029; 0.390899; 0.390722; 0.391774; 0.392619; 0.394432; 0.395683; 0.395303; 0.394437; 0.394734; 0.395495; 0.396398; 0.396249; 0.397488; 0.397865; 0.396487; 0.395915; 0.397293; 0.396457; 0.396466; 0.396322; 0.395408; 0.394991; 0.395562; 0.394083; 0.394954; 0.397751; 0.400145; 0.400555; 0.400043; 0.401184; 0.403093; 0.405993; 0.407069; 0.406921; 0.407315; 0.409381; 0.411588; 0.413334; 0.415798; (); (); (); (); (); (); (); (); (); (); (); 
28.0; 11:45:11; (); (); (); 0.420937; 0.418726; 0.416371; 0.415127; 0.415077; 0.413929; 0.410608; 0.408215; 0.405558; 0.402676; 0.401828; 0.400600; 0.395358; 0.388871; 0.383505; 0.380575; 0.378180; 0.375999; 0.375720; 0.374594; 0.372026; 0.371417; 0.372309; 0.373710; 0.373434; 0.372115; 0.371977; 0.374499; 0.376514; 0.377875; 0.379007; 0.380640; 0.381718; 0.379170; 0.376267; 0.375437; 0.375805; 0.376849; 0.375755; 0.374033; 0.373903; 0.374879; 0.373716; 0.372030; 0.372709; 0.373418; 0.373887; 0.374576; 0.375318; 0.376628; 0.377501; 0.376681; 0.374936; 0.373527; 0.374374; 0.374710; 0.374508; 0.376193; 0.378542; 0.378530; 0.376906; 0.374761; 0.373192; 0.373151; 0.376449; 0.380471; 0.383785; 0.386982; 0.391891; 0.393621; 0.394478; 0.394396; 0.393385; 0.392457; 0.392655; 0.393979; 0.395779; 0.398407; 0.399851; 0.398089; 0.396545; 0.394762; 0.392459; 0.390217; 0.389501; 0.393598; 0.396055; 0.394649; 0.394726; 0.395501; 0.397005; 0.398469; 0.398729; 0.398002; 0.399613; 0.401444; 0.403169; 0.404191; 0.404486; 0.405585; 0.402420; 0.402676; 0.404623; 0.404785; 0.406169; 0.407025; 0.407085; 0.407750; 0.409730; 0.409772; 0.408926; 0.408381; 0.408988; 0.410066; 0.411026; 0.411826; 0.412544; 0.414142; 0.418619; 0.419784; 0.420068; 0.419901; 0.419653; 0.419623; 0.421562; 0.415798; (); (); (); (); (); (); (); (); (); (); (); 
32.6; 11:45:20; (); (); (); 0.416314; 0.416872; 0.412746; 0.407756; 0.402224; 0.397976; 0.394710; 0.393129; 0.388055; 0.382032; 0.378562; 0.376075; 0.374686; 0.374032; 0.371794; 0.365537; 0.361384; 0.359642; 0.359808; 0.360706; 0.361164; 0.361846; 0.362745; 0.362854; 0.362854; 0.363902; 0.364299; 0.363633; 0.362412; 0.362429; 0.365126; 0.366966; 0.367825; 0.369326; 0.370866; 0.372680; 0.375140; 0.373358; 0.374396; 0.376229; 0.377532; 0.378407; 0.379878; 0.380819; 0.380844; 0.381036; 0.380631; 0.381667; 0.382025; 0.382849; 0.382581; 0.380413; 0.380999; 0.381538; 0.381519; 0.380605; 0.378108; 0.377742; 0.377798; 0.378807; 0.379331; 0.379064; 0.377605; 0.377247; 0.377750; 0.379480; 0.382533; 0.386017; 0.387941; 0.387423; 0.386417; 0.388245; 0.388405; 0.389847; 0.390213; 0.389976; 0.391500; 0.393783; 0.394398; 0.393817; 0.392007; 0.388119; 0.385103; 0.382348; 0.382940; 0.384901; 0.385679; 0.387393; 0.388427; 0.389573; 0.389920; 0.390727; 0.390828; 0.391677; 0.392650; 0.394412; 0.397743; 0.400343; 0.403164; 0.403055; 0.403363; 0.404228; 0.403441; 0.402821; 0.402504; 0.403106; 0.403165; 0.401827; 0.398812; 0.397835; 0.397319; 0.397939; 0.400477; 0.401533; 0.403393; 0.404633; 0.405761; 0.407807; 0.407824; 0.408866; 0.409271; 0.410296; 0.414087; 0.418810; 0.422372; (); (); (); (); (); (); (); (); (); (); (); (); 
37.1; 11:45:29; (); (); (); 0.432687; 0.429951; 0.423445; 0.421588; 0.419870; 0.416946; 0.413772; 0.410781; 0.407631; 0.406376; 0.403751; 0.398913; 0.393380; 0.386846; 0.380574; 0.375748; 0.372998; 0.372655; 0.370939; 0.370185; 0.370385; 0.370941; 0.371153; 0.370674; 0.369589; 0.369432; 0.370429; 0.371232; 0.372947; 0.373905; 0.374908; 0.375730; 0.375233; 0.374273; 0.374290; 0.374173; 0.373782; 0.374396; 0.376089; 0.375764; 0.375864; 0.376124; 0.375920; 0.375550; 0.375984; 0.377108; 0.378488; 0.380235; 0.381482; 0.381147; 0.381069; 0.379739; 0.377541; 0.375831; 0.375545; 0.375287; 0.376100; 0.377452; 0.376677; 0.376628; 0.376539; 0.375556; 0.374161; 0.373730; 0.374373; 0.376401; 0.379345; 0.381895; 0.384644; 0.387478; 0.387229; 0.386015; 0.385587; 0.386899; 0.390030; 0.391358; 0.393278; 0.396148; 0.397998; 0.397813; 0.396698; 0.398134; 0.400275; 0.399956; 0.398591; 0.400343; 0.401264; 0.401352; 0.401594; 0.399808; 0.398814; 0.398491; 0.398048; 0.397308; 0.397304; 0.397814; 0.396823; 0.395408; 0.395721; 0.396834; 0.396791; 0.398370; 0.400311; 0.400737; 0.400775; 0.401091; 0.401882; 0.402852; 0.403165; 0.402400; 0.402878; 0.404293; 0.406088; 0.407399; 0.407989; 0.407299; 0.407593; 0.408915; 0.412064; 0.413880; 0.414589; 0.414342; 0.414556; 0.417137; 0.420878; 0.422163; (); (); (); (); (); (); (); (); (); (); (); 
41.7; 11:45:38; (); (); (); 0.419636; 0.423116; 0.425619; 0.421717; 0.414707; 0.410761; 0.407643; 0.403764; 0.400709; 0.399977; 0.396995; 0.395038; 0.391810; 0.388084; 0.385031; 0.380214; 0.374003; 0.369810; 0.370176; 0.372857; 0.371853; 0.370653; 0.371205; 0.370477; 0.368151; 0.367566; 0.365555; 0.364789; 0.364511; 0.364407; 0.363937; 0.363343; 0.362234; 0.360264; 0.358577; 0.358367; 0.359298; 0.359410; 0.361175; 0.363207; 0.362866; 0.361724; 0.361220; 0.362659; 0.364763; 0.366215; 0.369512; 0.371521; 0.373114; 0.374964; 0.376543; 0.375718; 0.375499; 0.373909; 0.372531; 0.374008; 0.377432; 0.379128; 0.379022; 0.378630; 0.378069; 0.377143; 0.377305; 0.378410; 0.380537; 0.383539; 0.385914; 0.387189; 0.387717; 0.387531; 0.387010; 0.387718; 0.390004; 0.391672; 0.390967; 0.391290; 0.391821; 0.392651; 0.391419; 0.388273; 0.385021; 0.384912; 0.385617; 0.386265; 0.386690; 0.387574; 0.388923; 0.388347; 0.390705; 0.392817; 0.392978; 0.392957; 0.392771; 0.393895; 0.397313; 0.400372; 0.400574; 0.399741; 0.398965; 0.398913; 0.398770; 0.397523; 0.398157; 0.396824; 0.395449; 0.395641; 0.396789; 0.397305; 0.396755; 0.396568; 0.396412; 0.395994; 0.398066; 0.400677; 0.401416; 0.401834; 0.405043; 0.408814; 0.411367; 0.413262; 0.415350; 0.416009; 0.416942; 0.420180; 0.420625; 0.421414; (); (); (); (); (); (); (); (); (); (); (); 
46.2; 11:45:47; (); (); (); 0.419636; 0.414346; 0.410072; 0.405482; 0.400719; 0.396744; 0.393802; 0.391736; 0.388102; 0.387703; 0.387132; 0.384177; 0.379374; 0.373825; 0.369810; 0.368860; 0.368124; 0.365370; 0.366863; 0.366777; 0.367225; 0.368745; 0.370792; 0.371336; 0.367331; 0.365519; 0.365840; 0.366618; 0.366497; 0.367750; 0.368359; 0.368594; 0.368576; 0.368182; 0.369919; 0.371537; 0.371744; 0.370068; 0.370568; 0.370427; 0.370863; 0.371978; 0.373629; 0.373794; 0.373274; 0.372577; 0.372767; 0.373888; 0.373456; 0.373282; 0.372607; 0.371622; 0.371100; 0.371238; 0.372251; 0.372899; 0.374641; 0.376365; 0.377171; 0.378416; 0.379019; 0.379725; 0.381342; 0.383360; 0.384243; 0.385937; 0.389423; 0.392228; 0.393735; 0.393961; 0.394065; 0.392911; 0.391713; 0.391277; 0.392416; 0.393798; 0.395852; 0.396864; 0.396576; 0.395563; 0.393281; 0.391424; 0.390598; 0.390747; 0.390571; 0.390104; 0.389394; 0.389093; 0.390531; 0.390604; 0.390280; 0.390129; 0.389727; 0.389343; 0.390989; 0.394536; 0.396829; 0.397150; 0.396739; 0.397676; 0.400523; 0.403278; 0.403952; 0.403513; 0.404114; 0.404154; 0.403884; 0.404332; 0.405339; 0.406021; 0.405807; 0.406536; 0.407666; 0.409750; 0.412275; 0.411175; 0.409842; 0.410977; 0.412749; 0.413732; 0.415202; 0.416032; 0.417028; 0.418535; 0.418623; 0.417823; (); (); (); (); (); (); (); (); (); (); (); 
50.7; 11:45:56; (); (); (); 0.446930; 0.439067; 0.428360; 0.421593; 0.417854; 0.414263; 0.411867; 0.408121; 0.401975; 0.395921; 0.389650; 0.383387; 0.375875; 0.372138; 0.370002; 0.370654; 0.373215; 0.375722; 0.375938; 0.375014; 0.374039; 0.372766; 0.371637; 0.371026; 0.373375; 0.372759; 0.370605; 0.371563; 0.372754; 0.372123; 0.369402; 0.366834; 0.365990; 0.365952; 0.366816; 0.367681; 0.368157; 0.368398; 0.367828; 0.365091; 0.365014; 0.366647; 0.367050; 0.367067; 0.368564; 0.368757; 0.368514; 0.368785; 0.368949; 0.367229; 0.367050; 0.367819; 0.368243; 0.369761; 0.370172; 0.371401; 0.372227; 0.371914; 0.371792; 0.373107; 0.376114; 0.377800; 0.379139; 0.381545; 0.384933; 0.385332; 0.385989; 0.387238; 0.388003; 0.390603; 0.390273; 0.390059; 0.391134; 0.391257; 0.389219; 0.387355; 0.385167; 0.382918; 0.381303; 0.380145; 0.381366; 0.381145; 0.381458; 0.383372; 0.383791; 0.384533; 0.384218; 0.384089; 0.385400; 0.388377; 0.391789; 0.395771; 0.398806; 0.400614; 0.402279; 0.401949; 0.402408; 0.402731; 0.401294; 0.399606; 0.400355; 0.401379; 0.402655; 0.403915; 0.403452; 0.401326; 0.399954; 0.400342; 0.401201; 0.401857; 0.404253; 0.405397; 0.406117; 0.407221; 0.408638; 0.408186; 0.408653; 0.410487; 0.411563; 0.411733; 0.412512; 0.413145; 0.412936; 0.412479; 0.412797; 0.412289; (); (); (); (); (); (); (); (); (); (); (); 
55.3; 11:46:05; (); (); (); 0.414695; 0.416311; 0.416711; 0.412842; 0.409943; 0.406363; 0.401890; 0.398517; 0.395824; 0.394138; 0.390977; 0.386915; 0.382801; 0.380036; 0.375819; 0.371301; 0.366506; 0.362762; 0.363067; 0.363289; 0.364168; 0.365455; 0.366113; 0.365962; 0.366527; 0.367171; 0.367903; 0.368587; 0.368567; 0.370680; 0.371303; 0.372013; 0.373798; 0.375236; 0.376138; 0.378217; 0.380104; 0.381391; 0.383183; 0.383346; 0.384032; 0.384645; 0.384996; 0.384276; 0.382747; 0.384400; 0.386283; 0.386651; 0.384612; 0.382556; 0.379654; 0.377971; 0.378071; 0.375884; 0.373695; 0.373960; 0.374743; 0.375587; 0.377839; 0.376246; 0.372607; 0.370086; 0.369326; 0.370318; 0.372503; 0.377202; 0.381398; 0.383461; 0.384337; 0.385580; 0.385740; 0.385031; 0.384520; 0.385288; 0.389566; 0.394229; 0.396674; 0.397233; 0.396536; 0.395609; 0.390426; 0.386616; 0.386645; 0.387448; 0.386916; 0.387686; 0.389111; 0.389961; 0.390293; 0.389751; 0.389041; 0.390445; 0.392256; 0.393516; 0.395062; 0.397247; 0.398643; 0.398573; 0.399040; 0.402125; 0.403449; 0.404730; 0.405447; 0.406430; 0.409200; 0.409157; 0.408234; 0.408501; 0.410042; 0.412592; 0.415139; 0.416630; 0.415901; 0.413611; 0.409573; 0.408699; 0.409300; 0.410661; 0.411266; 0.410522; 0.411381; 0.410769; 0.410065; 0.408432; 0.404707; 0.412289; (); (); (); (); (); (); (); (); (); (); (); 
59.8; 11:46:14; (); (); (); 0.414695; 0.406444; 0.398268; 0.392329; 0.388597; 0.384961; 0.382261; 0.381631; 0.380324; 0.376653; 0.373597; 0.370020; 0.365943; 0.362710; 0.358784; 0.354572; 0.353106; 0.354817; 0.355382; 0.354676; 0.356200; 0.357429; 0.355848; 0.353807; 0.352441; 0.352595; 0.354170; 0.356307; 0.356661; 0.356590; 0.357623; 0.359281; 0.358387; 0.359093; 0.362252; 0.363796; 0.365138; 0.366985; 0.368508; 0.369250; 0.367300; 0.364813; 0.363570; 0.363426; 0.364742; 0.365344; 0.364689; 0.364233; 0.364838; 0.364670; 0.366287; 0.368849; 0.371245; 0.371765; 0.372246; 0.374641; 0.377559; 0.377659; 0.378338; 0.378859; 0.378172; 0.380184; 0.382968; 0.384696; 0.385229; 0.384745; 0.382366; 0.381098; 0.381660; 0.385494; 0.386331; 0.388244; 0.391900; 0.394182; 0.395381; 0.396521; 0.395727; 0.394086; 0.393070; 0.391399; 0.390009; 0.390778; 0.391726; 0.391343; 0.389641; 0.390031; 0.389145; 0.387259; 0.386532; 0.389046; 0.391904; 0.393942; 0.395525; 0.396638; 0.397600; 0.399086; 0.399410; 0.399871; 0.400945; 0.403025; 0.403565; 0.405695; 0.407935; 0.407190; 0.405275; 0.405607; 0.405237; 0.403163; 0.401997; 0.402233; 0.402778; 0.404198; 0.405368; 0.403974; 0.402376; 0.403014; 0.401561; 0.401838; 0.403730; 0.404460; 0.403826; 0.404809; 0.408048; 0.411024; 0.412743; (); (); (); (); (); (); (); (); (); (); (); (); 
