Roll Number; 1
Recipe Name; FP 4524_285 GSM
Start Time; 2018-03-21; 11:17:08
File Name; D:\Mahlo\TR\180321111708FP 4524_285 GSM1_THICKNESS2.txt

1714.0; 11:17:20; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.829160; 0.827999; 0.827250; 0.826431; 0.824538; 0.821619; 0.820363; 0.818840; 0.817190; 0.818322; 0.816777; 0.811306; 0.806676; 0.804585; 0.802276; 0.803954; 0.807390; 0.809858; 0.811633; 0.813934; 0.816389; 0.814958; 0.812614; 0.811416; 0.810287; 0.811302; 0.813892; 0.814259; 0.813156; 0.814155; 0.814590; 0.811971; 0.807351; 0.802847; 0.799865; 0.798562; 0.803355; 0.811743; 0.818495; 0.823331; 0.826811; 0.828893; 0.829751; 0.830769; 0.831669; 0.830354; 0.831694; 0.832902; 0.834627; 0.835627; 0.834650; 0.831476; 0.825465; 0.820687; 0.819573; 0.816334; 0.814199; 0.814446; 0.814768; 0.813625; 0.813666; 0.813863; 0.817337; 0.821568; 0.825092; 0.829240; 0.832381; 0.836422; 0.838366; 0.835840; 0.837840; 0.840021; 0.840630; 0.841160; 0.842481; 0.841388; 0.841196; 0.839799; 0.837343; 0.834735; 0.832397; 0.830363; 0.826873; 0.824027; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1828.9; 11:25:23; (); (); (); (); (); (); (); 0.882696; 0.886936; 0.887823; 0.887103; 0.886333; 0.887371; 0.886786; 0.884975; 0.884427; 0.879045; 0.872903; 0.867984; 0.861370; 0.856851; 0.854373; 0.849847; 0.843689; 0.840921; 0.838752; 0.836502; 0.831832; 0.830303; 0.830275; 0.830896; 0.832369; 0.835201; 0.837341; 0.840488; 0.842453; 0.842397; 0.843450; 0.843754; 0.841092; 0.838290; 0.837032; 0.835840; 0.833713; 0.831210; 0.829787; 0.828969; 0.825886; 0.821193; 0.821054; 0.823151; 0.825718; 0.828352; 0.829507; 0.829644; 0.829113; 0.828566; 0.828830; 0.827465; 0.828365; 0.829093; 0.828592; 0.828105; 0.830946; 0.828521; 0.824538; 0.819448; 0.813684; 0.811533; 0.812261; 0.815452; 0.819177; 0.819660; 0.820737; 0.824044; 0.826677; 0.828936; 0.831546; 0.831174; 0.832773; 0.833328; 0.833148; 0.835412; 0.837829; 0.839309; 0.837917; 0.836206; 0.836844; 0.837632; 0.835601; 0.836013; 0.837664; 0.838449; 0.838789; 0.841714; 0.845199; 0.849462; 0.853241; 0.854072; 0.855028; 0.852923; 0.851189; 0.852395; 0.854671; 0.858123; 0.856772; 0.854630; 0.853272; 0.852806; 0.849556; 0.846816; 0.843941; 0.839399; 0.833221; 0.831429; 0.834007; 0.835435; 0.832834; 0.830788; 0.827590; 0.825362; 0.823982; 0.823551; 0.823948; 0.821870; 0.823810; 0.825489; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1831.0; 11:25:32; (); (); (); (); (); (); (); 0.883951; 0.877891; 0.879340; 0.879106; 0.877869; 0.876807; 0.875065; 0.872212; 0.868073; 0.861055; 0.854989; 0.852274; 0.850481; 0.845507; 0.841600; 0.840927; 0.837891; 0.833380; 0.830895; 0.828629; 0.826564; 0.825308; 0.823947; 0.822784; 0.825889; 0.828486; 0.827565; 0.825150; 0.825609; 0.826315; 0.826130; 0.828620; 0.832430; 0.835406; 0.836646; 0.836231; 0.836175; 0.835572; 0.832353; 0.831969; 0.834442; 0.840458; 0.844697; 0.847027; 0.848122; 0.849798; 0.849458; 0.848837; 0.848251; 0.850578; 0.852779; 0.853706; 0.854672; 0.859753; 0.861556; 0.859864; 0.857291; 0.855733; 0.855585; 0.857071; 0.859643; 0.861025; 0.860887; 0.860538; 0.861056; 0.862984; 0.863482; 0.864347; 0.865409; 0.865571; 0.864623; 0.863928; 0.862651; 0.861180; 0.859849; 0.857059; 0.851753; 0.847516; 0.844011; 0.840101; 0.836292; 0.835638; 0.836553; 0.837218; 0.837301; 0.840201; 0.841625; 0.842661; 0.843788; 0.844855; 0.849257; 0.854487; 0.857090; 0.858231; 0.859629; 0.862615; 0.863956; 0.861381; 0.861653; 0.862200; 0.858600; 0.857669; 0.858752; 0.859375; 0.857717; 0.853286; 0.851806; 0.851587; 0.851766; 0.851368; 0.850210; 0.849321; 0.851736; 0.850840; 0.849119; 0.850186; 0.849537; 0.848371; 0.848146; 0.849465; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1833.1; 11:25:41; (); (); (); (); (); (); (); 0.893006; 0.890720; 0.886899; 0.884583; 0.884305; 0.885235; 0.884185; 0.881219; 0.876409; 0.870347; 0.864370; 0.860985; 0.855433; 0.852746; 0.851068; 0.849720; 0.849046; 0.849878; 0.850025; 0.848057; 0.844376; 0.839952; 0.840247; 0.842289; 0.845421; 0.847251; 0.845611; 0.847767; 0.849299; 0.850203; 0.852044; 0.854113; 0.855671; 0.854906; 0.853109; 0.851799; 0.854825; 0.853964; 0.853809; 0.854278; 0.855441; 0.856984; 0.856255; 0.857115; 0.856356; 0.852342; 0.846793; 0.846059; 0.846046; 0.848250; 0.851866; 0.852752; 0.852200; 0.850719; 0.849194; 0.846976; 0.843689; 0.843781; 0.842435; 0.843358; 0.847033; 0.851501; 0.851262; 0.851518; 0.850701; 0.848831; 0.848082; 0.853090; 0.856520; 0.858958; 0.860918; 0.861041; 0.858931; 0.858169; 0.856887; 0.855000; 0.853319; 0.852538; 0.854611; 0.858303; 0.861876; 0.859920; 0.854535; 0.852599; 0.850967; 0.848549; 0.846483; 0.845391; 0.845703; 0.846474; 0.846868; 0.845234; 0.842427; 0.840449; 0.836898; 0.834967; 0.837822; 0.836572; 0.832272; 0.829094; 0.827805; 0.828361; 0.829400; 0.826229; 0.822141; 0.819504; 0.819940; 0.821255; 0.820277; 0.815407; 0.809487; 0.806139; 0.805914; 0.808690; 0.809889; 0.810256; 0.810305; 0.809983; 0.813929; 0.816498; 0.815240; (); (); (); (); (); (); (); (); (); (); (); (); 
1835.2; 11:25:49; (); (); (); (); (); (); (); 0.908107; 0.907663; 0.906934; 0.907248; 0.906514; 0.906061; 0.904871; 0.903211; 0.900445; 0.897908; 0.893211; 0.890445; 0.887558; 0.883122; 0.878559; 0.872672; 0.869971; 0.867972; 0.863543; 0.858250; 0.854628; 0.852442; 0.849921; 0.844366; 0.841471; 0.840834; 0.838832; 0.835663; 0.832742; 0.832049; 0.833722; 0.833520; 0.832722; 0.832530; 0.834198; 0.832558; 0.831924; 0.832990; 0.834819; 0.834811; 0.834546; 0.838269; 0.842558; 0.844831; 0.844517; 0.842037; 0.839345; 0.837048; 0.835720; 0.836613; 0.836333; 0.835404; 0.833190; 0.829721; 0.828539; 0.825456; 0.820238; 0.818398; 0.819369; 0.821917; 0.825591; 0.827250; 0.827481; 0.826774; 0.825927; 0.826521; 0.826641; 0.829165; 0.835015; 0.837250; 0.838675; 0.839161; 0.838091; 0.835898; 0.832842; 0.829435; 0.828254; 0.828386; 0.827638; 0.825980; 0.827498; 0.827386; 0.826014; 0.824443; 0.823884; 0.825261; 0.827639; 0.829921; 0.831842; 0.833932; 0.836084; 0.836514; 0.837469; 0.837318; 0.836420; 0.837202; 0.838124; 0.839798; 0.840942; 0.840251; 0.838733; 0.835362; 0.833145; 0.833932; 0.835520; 0.835118; 0.835300; 0.832315; 0.832685; 0.834243; 0.831656; 0.829748; 0.827488; 0.825480; 0.824557; 0.824576; 0.827606; 0.829806; 0.826658; 0.822027; 0.815240; (); (); (); (); (); (); (); (); (); (); (); (); 
1837.3; 11:25:58; (); (); (); (); (); (); (); 0.890423; 0.891516; 0.889758; 0.889675; 0.890125; 0.893094; 0.893697; 0.892449; 0.892867; 0.890534; 0.885652; 0.881977; 0.879428; 0.877238; 0.875459; 0.871307; 0.868817; 0.868331; 0.868560; 0.867383; 0.863379; 0.861076; 0.860150; 0.859335; 0.861446; 0.862841; 0.865103; 0.866649; 0.866032; 0.866211; 0.866478; 0.866873; 0.866907; 0.863760; 0.857658; 0.855264; 0.851793; 0.847403; 0.843832; 0.840769; 0.841878; 0.842854; 0.843757; 0.845150; 0.845228; 0.844606; 0.842918; 0.840420; 0.840402; 0.845549; 0.848800; 0.852662; 0.855834; 0.857880; 0.858099; 0.856043; 0.852487; 0.849274; 0.849796; 0.850290; 0.850649; 0.851369; 0.852268; 0.852062; 0.852547; 0.850301; 0.850020; 0.850282; 0.850427; 0.850096; 0.849337; 0.852740; 0.855978; 0.855270; 0.853798; 0.852533; 0.850644; 0.849344; 0.852308; 0.853455; 0.855123; 0.856119; 0.855981; 0.855349; 0.854021; 0.853946; 0.852982; 0.853239; 0.854285; 0.855707; 0.859713; 0.862933; 0.864009; 0.863383; 0.864805; 0.862262; 0.860621; 0.859998; 0.860102; 0.859740; 0.857779; 0.853591; 0.851319; 0.853363; 0.852175; 0.849686; 0.846465; 0.841753; 0.835923; 0.830079; 0.829961; 0.828537; 0.825929; 0.824847; 0.826058; 0.827813; 0.830616; 0.826156; 0.820090; 0.814102; 0.815240; (); (); (); (); (); (); (); (); (); (); (); (); 
1839.4; 11:26:07; (); (); (); (); (); (); (); 0.904821; 0.905827; 0.905983; 0.909429; 0.908749; 0.905318; 0.903265; 0.902906; 0.903062; 0.895720; 0.889170; 0.883199; 0.878333; 0.878544; 0.875286; 0.869674; 0.865043; 0.860142; 0.854865; 0.853823; 0.854992; 0.855895; 0.854832; 0.850067; 0.849600; 0.851768; 0.853408; 0.852603; 0.850764; 0.851010; 0.849944; 0.849604; 0.851857; 0.851266; 0.848192; 0.844289; 0.841249; 0.840827; 0.842914; 0.842441; 0.839849; 0.839358; 0.839766; 0.837493; 0.837392; 0.841705; 0.842681; 0.839107; 0.836729; 0.837841; 0.840505; 0.840692; 0.837769; 0.832943; 0.830045; 0.827767; 0.827109; 0.827876; 0.829355; 0.828434; 0.824275; 0.822181; 0.822728; 0.824919; 0.827187; 0.828193; 0.828534; 0.830396; 0.834168; 0.838862; 0.843499; 0.844658; 0.842903; 0.841516; 0.844324; 0.847231; 0.849924; 0.850967; 0.848515; 0.843833; 0.843562; 0.846055; 0.849023; 0.851602; 0.852305; 0.853856; 0.855656; 0.859308; 0.864454; 0.865674; 0.864923; 0.865320; 0.865436; 0.866194; 0.868331; 0.865498; 0.863085; 0.861734; 0.859025; 0.853740; 0.850933; 0.848558; 0.845824; 0.843096; 0.839803; 0.837638; 0.836207; 0.835515; 0.834195; 0.832207; 0.828898; 0.824962; 0.821686; 0.821064; 0.821591; 0.819576; 0.819029; 0.817267; 0.815573; 0.815192; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1841.5; 11:26:16; (); (); (); (); (); (); (); 0.894801; 0.895595; 0.895117; 0.892943; 0.890710; 0.891913; 0.892128; 0.890432; 0.885198; 0.880360; 0.876467; 0.869873; 0.868861; 0.866499; 0.862888; 0.859606; 0.855475; 0.850732; 0.848109; 0.847561; 0.843157; 0.837585; 0.833617; 0.835886; 0.838884; 0.839306; 0.839223; 0.837194; 0.836411; 0.835551; 0.833465; 0.833538; 0.833785; 0.832777; 0.830833; 0.830177; 0.832511; 0.834644; 0.834788; 0.834145; 0.833310; 0.836424; 0.840048; 0.842097; 0.843807; 0.845162; 0.844610; 0.845264; 0.845786; 0.846337; 0.847109; 0.844612; 0.843013; 0.841206; 0.838980; 0.838929; 0.837420; 0.833543; 0.831812; 0.831612; 0.830180; 0.827403; 0.826075; 0.829278; 0.832392; 0.832165; 0.835040; 0.837039; 0.839957; 0.841272; 0.840908; 0.841723; 0.841402; 0.839214; 0.838280; 0.840533; 0.843495; 0.843954; 0.840926; 0.838921; 0.840867; 0.843937; 0.842672; 0.840559; 0.840712; 0.842129; 0.842025; 0.843049; 0.845188; 0.846179; 0.844161; 0.840712; 0.841045; 0.840536; 0.841375; 0.840758; 0.837458; 0.838581; 0.838422; 0.837255; 0.836152; 0.836472; 0.839084; 0.841530; 0.842291; 0.844246; 0.848004; 0.844927; 0.845023; 0.843112; 0.840514; 0.840141; 0.837423; 0.837461; 0.838277; 0.838772; 0.837908; 0.834662; 0.828615; 0.824275; 0.821300; (); (); (); (); (); (); (); (); (); (); (); (); 
1843.5; 11:26:25; (); (); (); (); (); (); (); 0.888831; 0.889622; 0.886766; 0.885922; 0.883422; 0.884413; 0.884208; 0.883871; 0.882933; 0.880384; 0.874997; 0.868663; 0.864474; 0.862119; 0.857978; 0.853917; 0.851694; 0.850208; 0.848481; 0.847309; 0.841787; 0.836892; 0.833990; 0.832449; 0.831878; 0.834068; 0.836867; 0.839101; 0.838922; 0.838371; 0.839959; 0.843283; 0.846465; 0.848230; 0.848727; 0.850543; 0.852798; 0.854456; 0.856365; 0.858597; 0.861412; 0.862103; 0.862220; 0.863785; 0.866534; 0.866709; 0.860999; 0.854843; 0.850970; 0.849955; 0.849914; 0.849728; 0.847653; 0.843424; 0.839398; 0.837417; 0.839001; 0.839056; 0.837569; 0.834532; 0.834126; 0.840518; 0.844673; 0.846504; 0.849134; 0.851031; 0.852469; 0.854763; 0.858100; 0.860829; 0.861388; 0.859140; 0.855846; 0.852823; 0.850133; 0.848144; 0.844185; 0.842693; 0.843887; 0.844966; 0.844316; 0.843244; 0.842974; 0.841146; 0.839349; 0.840813; 0.840983; 0.844594; 0.848952; 0.851920; 0.852377; 0.849615; 0.846636; 0.842563; 0.838469; 0.837035; 0.840888; 0.842867; 0.845706; 0.848128; 0.847563; 0.847644; 0.846867; 0.847320; 0.848191; 0.850062; 0.853841; 0.857189; 0.860106; 0.861279; 0.859077; 0.854882; 0.851956; 0.849439; 0.847401; 0.847163; 0.848548; 0.849070; 0.845942; 0.842236; 0.821300; (); (); (); (); (); (); (); (); (); (); (); (); 
1845.7; 11:26:33; (); (); (); (); (); (); (); 0.859404; 0.858238; 0.857871; 0.857265; 0.857903; 0.859247; 0.860307; 0.861127; 0.861933; 0.858648; 0.855849; 0.852776; 0.849109; 0.847136; 0.845479; 0.844460; 0.840392; 0.835560; 0.832733; 0.831982; 0.829782; 0.827670; 0.826509; 0.823292; 0.819238; 0.818075; 0.819243; 0.821912; 0.824550; 0.824957; 0.827870; 0.833057; 0.838240; 0.841121; 0.839332; 0.838266; 0.835923; 0.832630; 0.833132; 0.835254; 0.833678; 0.832125; 0.830358; 0.827088; 0.826209; 0.823932; 0.820606; 0.817580; 0.815690; 0.816922; 0.817324; 0.817322; 0.817441; 0.817250; 0.816711; 0.817913; 0.816947; 0.815092; 0.815493; 0.816078; 0.816831; 0.819423; 0.822874; 0.826794; 0.830320; 0.832373; 0.833695; 0.833673; 0.833824; 0.836323; 0.838998; 0.841377; 0.843186; 0.843891; 0.844467; 0.843695; 0.840567; 0.836175; 0.831256; 0.826869; 0.826573; 0.828820; 0.833299; 0.836678; 0.836663; 0.835938; 0.837552; 0.842271; 0.846797; 0.847702; 0.849494; 0.848619; 0.847766; 0.847964; 0.847774; 0.848872; 0.847865; 0.845826; 0.842064; 0.839025; 0.835523; 0.831572; 0.825671; 0.820590; 0.817298; 0.814822; 0.815873; 0.817616; 0.818498; 0.817860; 0.816471; 0.816948; 0.820203; 0.825819; 0.827887; 0.831538; 0.832837; 0.834450; 0.837065; 0.841378; 0.821300; (); (); (); (); (); (); (); (); (); (); (); (); 
1847.7; 11:26:42; (); (); (); (); (); (); (); 0.847334; 0.846356; 0.847043; 0.848036; 0.849238; 0.849599; 0.849271; 0.852893; 0.857114; 0.858141; 0.856236; 0.854190; 0.855020; 0.853399; 0.849725; 0.847285; 0.845961; 0.841307; 0.838864; 0.835353; 0.832654; 0.831368; 0.825506; 0.821130; 0.816575; 0.815543; 0.817062; 0.817134; 0.814499; 0.816763; 0.818835; 0.820670; 0.823823; 0.824316; 0.825470; 0.824176; 0.823099; 0.826315; 0.830861; 0.833286; 0.834764; 0.834880; 0.834247; 0.836136; 0.833101; 0.830749; 0.829694; 0.829480; 0.830438; 0.830736; 0.831996; 0.832273; 0.831635; 0.828236; 0.826499; 0.825703; 0.825191; 0.825191; 0.824108; 0.821438; 0.819762; 0.819161; 0.819146; 0.820252; 0.823090; 0.827030; 0.829718; 0.830824; 0.830805; 0.831198; 0.830232; 0.828769; 0.827679; 0.830604; 0.837185; 0.839293; 0.839359; 0.840132; 0.838648; 0.839409; 0.835765; 0.831859; 0.831921; 0.834778; 0.837030; 0.841338; 0.845820; 0.849448; 0.852180; 0.855207; 0.857848; 0.858051; 0.857236; 0.859389; 0.857541; 0.862555; 0.869360; 0.873791; 0.873396; 0.870570; 0.866969; 0.864175; 0.862028; 0.858971; 0.854744; 0.852371; 0.852638; 0.852859; 0.852613; 0.852776; 0.852469; 0.846907; 0.842607; 0.841837; 0.843284; 0.844443; 0.845473; 0.846459; 0.848211; 0.851512; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1849.8; 11:26:51; (); (); (); (); (); (); (); 0.860248; 0.862653; 0.865779; 0.865828; 0.862579; 0.861516; 0.864304; 0.865960; 0.866451; 0.865883; 0.865463; 0.865170; 0.863991; 0.857240; 0.850992; 0.847975; 0.844295; 0.841538; 0.842160; 0.843854; 0.844258; 0.842024; 0.840819; 0.839168; 0.839101; 0.840501; 0.840637; 0.843457; 0.852476; 0.857152; 0.858634; 0.862409; 0.864154; 0.862967; 0.861581; 0.861394; 0.862100; 0.862127; 0.863173; 0.865270; 0.867093; 0.867273; 0.866341; 0.864881; 0.864021; 0.864249; 0.863335; 0.859513; 0.858888; 0.860146; 0.858880; 0.855388; 0.853551; 0.851915; 0.848317; 0.843889; 0.840840; 0.839741; 0.839207; 0.838941; 0.838665; 0.839388; 0.842060; 0.842976; 0.843036; 0.845171; 0.850594; 0.854915; 0.856861; 0.860920; 0.865309; 0.866252; 0.864527; 0.860785; 0.859287; 0.857738; 0.851945; 0.849778; 0.849705; 0.850960; 0.851457; 0.848915; 0.846070; 0.846841; 0.847019; 0.846475; 0.848838; 0.849732; 0.853025; 0.854185; 0.854419; 0.856664; 0.856208; 0.855523; 0.852209; 0.847544; 0.844153; 0.840864; 0.837824; 0.835074; 0.832377; 0.831173; 0.832182; 0.832416; 0.831202; 0.830777; 0.831730; 0.830908; 0.828620; 0.830835; 0.834130; 0.836647; 0.840279; 0.844263; 0.846571; 0.847720; 0.847877; 0.848229; 0.846722; 0.849631; 0.851603; (); (); (); (); (); (); (); (); (); (); (); (); 
1851.9; 11:27:00; (); (); (); (); (); (); (); 0.871370; 0.872878; 0.874064; 0.872414; 0.869759; 0.867993; 0.867551; 0.867822; 0.867023; 0.864684; 0.861971; 0.860817; 0.860509; 0.856798; 0.855683; 0.855578; 0.853341; 0.852215; 0.852968; 0.854462; 0.856984; 0.857958; 0.858291; 0.859470; 0.861088; 0.863614; 0.863355; 0.863362; 0.864806; 0.862666; 0.860985; 0.860725; 0.859406; 0.857572; 0.857423; 0.855248; 0.851011; 0.848566; 0.847746; 0.847859; 0.847850; 0.848755; 0.848171; 0.844837; 0.840881; 0.836160; 0.831221; 0.828132; 0.825773; 0.822447; 0.820950; 0.821243; 0.819982; 0.816686; 0.810388; 0.807594; 0.802320; 0.799102; 0.802503; 0.806492; 0.811920; 0.815777; 0.818516; 0.821221; 0.822910; 0.822424; 0.822178; 0.822567; 0.824824; 0.829509; 0.832585; 0.836986; 0.837204; 0.833610; 0.826657; 0.821182; 0.819848; 0.819438; 0.818870; 0.819021; 0.819722; 0.820066; 0.820813; 0.820332; 0.816906; 0.815117; 0.815608; 0.817520; 0.820671; 0.825390; 0.828077; 0.825695; 0.824030; 0.820938; 0.816520; 0.815342; 0.818512; 0.822107; 0.824175; 0.825127; 0.822201; 0.819413; 0.816932; 0.815208; 0.813667; 0.813050; 0.816496; 0.817515; 0.819286; 0.820273; 0.817410; 0.815456; 0.812960; 0.811379; 0.811790; 0.813285; 0.814231; 0.814741; 0.814888; 0.815523; 0.816909; (); (); (); (); (); (); (); (); (); (); (); (); 
1854.0; 11:27:08; (); (); (); (); (); (); (); 0.869318; 0.867271; 0.867916; 0.870691; 0.870511; 0.869977; 0.868811; 0.868398; 0.870215; 0.868284; 0.863017; 0.858892; 0.853766; 0.847848; 0.845823; 0.845043; 0.844731; 0.844160; 0.843170; 0.843207; 0.842788; 0.841877; 0.840393; 0.839760; 0.841747; 0.842867; 0.844277; 0.847584; 0.849800; 0.848097; 0.848335; 0.847223; 0.843430; 0.837709; 0.835250; 0.835610; 0.837292; 0.837958; 0.836340; 0.832642; 0.832153; 0.831325; 0.830280; 0.829950; 0.831874; 0.832165; 0.831148; 0.831579; 0.833317; 0.829108; 0.823607; 0.819905; 0.818248; 0.818193; 0.819472; 0.821793; 0.820935; 0.819435; 0.819369; 0.816847; 0.816881; 0.819577; 0.821639; 0.824238; 0.831583; 0.837030; 0.838830; 0.840012; 0.842429; 0.846282; 0.848417; 0.855919; 0.858309; 0.857394; 0.857217; 0.856187; 0.853061; 0.851522; 0.851761; 0.851651; 0.852386; 0.854912; 0.856492; 0.857046; 0.857652; 0.855305; 0.851797; 0.852225; 0.855488; 0.859771; 0.863498; 0.869809; 0.870778; 0.869062; 0.867790; 0.867965; 0.865491; 0.863019; 0.860501; 0.857525; 0.857050; 0.856399; 0.854532; 0.851477; 0.847739; 0.844164; 0.839555; 0.837036; 0.835172; 0.832926; 0.828771; 0.829101; 0.829638; 0.829739; 0.830112; 0.829631; 0.827602; 0.826864; 0.827887; 0.828030; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1856.1; 11:27:17; (); (); (); (); (); (); (); 0.888047; 0.887932; 0.888155; 0.885869; 0.883772; 0.881337; 0.878322; 0.875289; 0.870143; 0.860311; 0.854740; 0.851985; 0.848484; 0.842886; 0.839458; 0.837428; 0.832108; 0.828761; 0.828894; 0.827137; 0.823799; 0.824483; 0.825707; 0.828168; 0.833751; 0.835970; 0.833786; 0.833480; 0.836321; 0.834876; 0.836271; 0.839459; 0.841026; 0.841291; 0.842974; 0.845254; 0.843474; 0.842318; 0.841530; 0.839900; 0.836928; 0.839948; 0.843018; 0.844454; 0.843356; 0.841325; 0.838431; 0.836226; 0.835034; 0.834153; 0.834156; 0.836364; 0.837683; 0.836916; 0.833623; 0.833738; 0.831100; 0.826493; 0.824786; 0.825299; 0.823672; 0.821829; 0.819719; 0.818534; 0.817867; 0.815574; 0.812581; 0.814212; 0.818113; 0.822787; 0.825687; 0.827310; 0.826690; 0.826823; 0.829775; 0.830878; 0.832261; 0.833767; 0.833697; 0.833424; 0.835491; 0.836504; 0.834556; 0.833034; 0.831595; 0.831317; 0.834266; 0.836794; 0.837199; 0.837516; 0.840326; 0.843517; 0.844068; 0.843261; 0.842621; 0.841921; 0.842515; 0.842168; 0.842346; 0.843018; 0.842725; 0.840233; 0.839201; 0.839378; 0.838459; 0.834748; 0.831174; 0.828795; 0.826797; 0.825950; 0.826215; 0.827492; 0.829380; 0.828281; 0.826461; 0.825648; 0.825140; 0.824029; 0.822455; 0.822555; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1858.2; 11:27:26; (); (); (); (); (); (); (); 0.882615; 0.882975; 0.886813; 0.885256; 0.884318; 0.884904; 0.885278; 0.884857; 0.883717; 0.879280; 0.875917; 0.873329; 0.870140; 0.867026; 0.865101; 0.865506; 0.862300; 0.856923; 0.854955; 0.855848; 0.855239; 0.856495; 0.858659; 0.860213; 0.861830; 0.863970; 0.865058; 0.866025; 0.868209; 0.866647; 0.868446; 0.872711; 0.878783; 0.883772; 0.882419; 0.880435; 0.877046; 0.872545; 0.868980; 0.867768; 0.867739; 0.866893; 0.865482; 0.865956; 0.868247; 0.865668; 0.860089; 0.853430; 0.847597; 0.844191; 0.842614; 0.841679; 0.842497; 0.844510; 0.845030; 0.842543; 0.840050; 0.837995; 0.835425; 0.832014; 0.830844; 0.830906; 0.831093; 0.832951; 0.836381; 0.837409; 0.837908; 0.838156; 0.838051; 0.837949; 0.838469; 0.839800; 0.840952; 0.840822; 0.839936; 0.836737; 0.836629; 0.838746; 0.840735; 0.837426; 0.836357; 0.838330; 0.838530; 0.838217; 0.838532; 0.837889; 0.837817; 0.837441; 0.836234; 0.836390; 0.837442; 0.835447; 0.832629; 0.830918; 0.834326; 0.836912; 0.834305; 0.833369; 0.832515; 0.829048; 0.828332; 0.827743; 0.828281; 0.829719; 0.831135; 0.832457; 0.833303; 0.833160; 0.832522; 0.832753; 0.832653; 0.832687; 0.830874; 0.830187; 0.832058; 0.832445; 0.832536; 0.833636; 0.834250; 0.835674; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1860.3; 11:27:35; (); (); (); (); (); (); (); 0.902201; 0.903651; 0.902706; 0.899295; 0.897190; 0.897000; 0.897345; 0.898610; 0.896870; 0.894739; 0.890484; 0.885363; 0.881366; 0.878703; 0.878454; 0.876877; 0.872425; 0.870851; 0.870290; 0.869092; 0.866189; 0.863153; 0.863024; 0.862726; 0.862071; 0.863104; 0.864608; 0.864700; 0.863119; 0.862473; 0.862031; 0.861301; 0.860020; 0.858977; 0.856632; 0.854312; 0.853861; 0.853700; 0.852004; 0.853269; 0.853397; 0.853321; 0.855219; 0.856367; 0.857392; 0.859447; 0.861060; 0.858955; 0.856912; 0.858470; 0.859869; 0.858702; 0.858870; 0.857919; 0.854822; 0.853220; 0.853093; 0.853266; 0.851191; 0.849826; 0.845994; 0.843325; 0.844594; 0.845728; 0.847046; 0.850676; 0.853541; 0.852524; 0.850433; 0.851151; 0.851991; 0.849616; 0.846010; 0.843160; 0.839288; 0.838018; 0.837473; 0.837370; 0.838199; 0.838036; 0.836736; 0.833523; 0.830514; 0.831540; 0.832502; 0.834399; 0.838939; 0.843441; 0.845989; 0.849710; 0.851532; 0.852119; 0.852079; 0.851093; 0.849469; 0.847835; 0.848809; 0.851613; 0.852843; 0.849330; 0.843706; 0.835183; 0.831539; 0.830620; 0.829156; 0.830135; 0.830011; 0.828808; 0.826402; 0.820534; 0.818496; 0.817390; 0.816389; 0.814479; 0.813749; 0.814954; 0.816663; 0.816627; 0.814413; 0.811953; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1862.4; 11:27:44; (); (); (); (); (); (); (); 0.864469; 0.867670; 0.868629; 0.868175; 0.867332; 0.866294; 0.863861; 0.863128; 0.863615; 0.862681; 0.860462; 0.860825; 0.860055; 0.856559; 0.853698; 0.850936; 0.847529; 0.844319; 0.842940; 0.844361; 0.846263; 0.845938; 0.842210; 0.838551; 0.835496; 0.831866; 0.830887; 0.832465; 0.833080; 0.833381; 0.834846; 0.833663; 0.832344; 0.829549; 0.824411; 0.819630; 0.820879; 0.821973; 0.822216; 0.822209; 0.822201; 0.821116; 0.817549; 0.815468; 0.814494; 0.813527; 0.811673; 0.811814; 0.811532; 0.812087; 0.813305; 0.809165; 0.808295; 0.808106; 0.808849; 0.810890; 0.809876; 0.810093; 0.811343; 0.812887; 0.813721; 0.816470; 0.819158; 0.824937; 0.829639; 0.831718; 0.836826; 0.840269; 0.844789; 0.848252; 0.849497; 0.851818; 0.850177; 0.848632; 0.848094; 0.847680; 0.846833; 0.845029; 0.840434; 0.836278; 0.835033; 0.833680; 0.832902; 0.831676; 0.830298; 0.828646; 0.827818; 0.830975; 0.831973; 0.830167; 0.828653; 0.829857; 0.831196; 0.831367; 0.831694; 0.832449; 0.832654; 0.832983; 0.830879; 0.830427; 0.830765; 0.827126; 0.824447; 0.824167; 0.824491; 0.825129; 0.825413; 0.822082; 0.820940; 0.820917; 0.822343; 0.824056; 0.823319; 0.823748; 0.823018; 0.822678; 0.825568; 0.828259; 0.828998; 0.832773; (); (); (); (); (); (); (); (); (); (); (); (); (); 
