Roll Number; 1
Recipe Name; FP 4524_383 GSM
Start Time; 2018-03-21; 12:21:54
File Name; D:\Mahlo\TR\180321122154FP 4524_383 GSM1_XMF2.txt

2547.1; 12:22:06; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); -1726.066208; -1622.301292; -1466.981125; -1321.616650; -1202.440071; -1114.200211; -1048.479271; -963.901806; -846.085835; -751.802397; -641.805220; -516.094589; -390.384150; -280.387592; -170.390952; -44.680193; 2.460966; 2.460454; 2.460191; 2.460230; 2.460516; 2.461005; 2.461586; 2.462185; 2.462827; 2.463729; 2.465430; 2.468070; 2.470518; 2.472839; 2.474992; 2.476756; 2.478508; 2.480256; 2.482189; 2.484536; 2.486615; 2.488622; 2.490636; 2.492267; 2.493972; 2.495692; 2.496980; 2.498358; 2.499956; 2.502104; 2.504864; 2.507334; 2.509052; 2.510389; 2.511770; 2.513154; 2.514512; 2.516187; 2.518177; 2.519647; 2.520921; 2.522475; 2.523999; 2.525464; 2.526952; 2.528453; 2.530148; 2.532361; 2.534649; 2.536961; 2.539495; 2.541691; 2.544473; 2.547539; 2.550297; 2.553027; 2.555484; 2.557831; 2.559695; 2.561374; 2.562691; 2.563586; 2.564082; 2.563902; 2.563143; 2.562149; 2.560953; 2.559480; 2.557874; 2.556224; 2.554682; 2.552897; 2.550922; 2.549478; 2.548200; 2.546980; 2.545536; 2.544270; 2.543527; 2.543255; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2549.0; 12:22:15; (); (); (); (); (); (); (); (); (); 2.489210; 2.491635; 2.494339; 2.496414; 2.498160; 2.499999; 2.501512; 2.503891; 2.506857; 2.509146; 2.511086; 2.513050; 2.514723; 2.516265; 2.517545; 2.517911; 2.517623; 2.517042; 2.516120; 2.514832; 2.513595; 2.512308; 2.511162; 2.510468; 2.510372; 2.510565; 2.510839; 2.511149; 2.511669; 2.512765; 2.514892; 2.517828; 2.520826; 2.524143; 2.527642; 2.530985; 2.533923; 2.536855; 2.539483; 2.541422; 2.543195; 2.544701; 2.545966; 2.546840; 2.547334; 2.547340; 2.546877; 2.545871; 2.544651; 2.543351; 2.542069; 2.541375; 2.540816; 2.540063; 2.539328; 2.538673; 2.538251; 2.537978; 2.537908; 2.537839; 2.537621; 2.537580; 2.537780; 2.537827; 2.537814; 2.537999; 2.538212; 2.538452; 2.538818; 2.539285; 2.539654; 2.539973; 2.540482; 2.541040; 2.541841; 2.543071; 2.544061; 2.545012; 2.545912; 2.546618; 2.547217; 2.547567; 2.547888; 2.548154; 2.548525; 2.548884; 2.548968; 2.548943; 2.548924; 2.548903; 2.548962; 2.549293; 2.549662; 2.549977; 2.550345; 2.550846; 2.551353; 2.551818; 2.552228; 2.552658; 2.553071; 2.553562; 2.554112; 2.554618; 2.555029; 2.555124; 2.554906; 2.554871; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2550.6; 12:22:24; (); (); (); (); (); (); (); (); (); 2.475544; 2.473828; 2.471754; 2.470442; 2.469940; 2.469886; 2.470165; 2.470746; 2.471409; 2.472190; 2.473044; 2.474222; 2.475661; 2.476933; 2.478622; 2.480865; 2.484638; 2.488343; 2.491725; 2.495233; 2.496972; 2.495798; 2.493726; 2.491305; 2.489155; 2.487257; 2.484624; 2.481638; 2.478739; 2.475618; 2.472139; 2.467828; 2.463812; 2.459479; 2.454308; 2.450861; 2.450271; 2.450097; 2.449983; 2.449621; 2.448860; 2.447731; 2.446636; 2.445491; 2.444481; 2.443635; 2.442937; 2.442622; 2.442610; 2.442673; 2.442480; 2.442043; 2.441637; 2.441267; 2.441199; 2.441604; 2.442731; 2.444755; 2.446809; 2.448545; 2.450332; 2.452182; 2.453846; 2.455487; 2.457728; 2.459959; 2.461919; 2.463710; 2.465546; 2.467455; 2.469116; 2.470111; 2.470626; 2.470976; 2.471650; 2.472591; 2.473741; 2.474559; 2.474873; 2.474753; 2.474424; 2.474229; 2.474131; 2.474252; 2.474701; 2.475280; 2.476009; 2.476893; 2.478131; 2.479323; 2.480189; 2.480910; 2.482060; 2.484251; 2.486568; 2.489245; 2.492844; 2.496258; 2.499532; 2.502728; 2.505235; 2.507018; 2.508633; 2.510078; 2.510915; 2.511467; 2.511930; 2.512304; 2.512447; 2.512289; 2.511476; 2.509565; 2.506917; 2.504138; 2.501879; 2.500610; 2.499450; 2.498338; 2.497272; 2.496200; 2.495358; (); (); (); (); (); (); (); (); (); (); 
2552.2; 12:22:32; (); (); (); (); (); (); (); (); (); 2.399187; 2.400924; 2.403318; 2.405208; 2.406521; 2.407487; 2.408259; 2.408977; 2.410707; 2.412623; 2.414567; 2.416274; 2.417904; 2.419621; 2.421120; 2.422143; 2.422959; 2.424062; 2.424973; 2.425620; 2.426304; 2.427007; 2.427664; 2.428077; 2.428221; 2.428192; 2.427895; 2.427432; 2.426618; 2.425469; 2.424212; 2.422656; 2.421256; 2.420035; 2.418960; 2.418322; 2.417984; 2.417922; 2.418165; 2.418479; 2.418674; 2.418855; 2.419165; 2.419790; 2.420556; 2.421481; 2.422630; 2.423799; 2.424669; 2.425427; 2.426322; 2.427174; 2.427468; 2.427413; 2.427336; 2.427711; 2.428520; 2.429384; 2.430318; 2.431283; 2.432314; 2.433423; 2.434831; 2.436852; 2.438494; 2.439935; 2.442020; 2.444513; 2.447663; 2.451696; 2.455724; 2.459117; 2.462280; 2.465923; 2.469374; 2.472764; 2.475810; 2.478417; 2.480857; 2.482900; 2.485401; 2.487555; 2.488723; 2.489232; 2.489169; 2.488791; 2.488300; 2.487971; 2.487580; 2.487139; 2.486719; 2.486507; 2.486616; 2.486956; 2.487368; 2.487735; 2.488049; 2.488490; 2.489300; 2.490602; 2.492185; 2.493575; 2.494904; 2.496060; 2.496475; 2.495649; 2.494368; 2.492966; 2.491445; 2.489638; 2.487751; 2.486155; 2.484619; 2.483174; 2.482020; 2.480303; 2.478175; 2.475940; 2.473571; 2.471092; 2.470558; (); (); (); (); (); (); (); (); (); (); 
2553.8; 12:22:41; (); (); (); (); (); (); (); (); (); 2.361050; 2.361063; 2.361237; 2.361643; 2.362165; 2.362742; 2.363408; 2.364140; 2.365289; 2.367115; 2.369097; 2.371430; 2.374498; 2.377454; 2.380572; 2.384428; 2.387998; 2.391609; 2.395125; 2.398474; 2.402270; 2.406144; 2.409380; 2.412173; 2.414994; 2.417342; 2.419004; 2.420176; 2.420987; 2.421366; 2.421431; 2.421324; 2.421128; 2.420988; 2.421136; 2.421521; 2.422006; 2.422629; 2.423210; 2.423679; 2.424141; 2.424792; 2.425780; 2.427098; 2.429106; 2.431128; 2.433380; 2.436192; 2.438691; 2.440936; 2.443193; 2.444837; 2.446313; 2.448139; 2.450400; 2.453258; 2.456275; 2.458947; 2.461619; 2.464534; 2.466904; 2.469068; 2.471325; 2.473322; 2.475531; 2.478149; 2.480820; 2.483003; 2.484702; 2.486159; 2.487206; 2.488208; 2.489320; 2.490045; 2.490439; 2.490758; 2.491003; 2.491045; 2.490924; 2.490588; 2.490228; 2.490112; 2.490464; 2.491350; 2.492852; 2.494819; 2.496621; 2.498424; 2.500867; 2.503493; 2.506383; 2.509601; 2.513998; 2.518564; 2.522571; 2.527227; 2.531617; 2.535101; 2.538292; 2.541266; 2.543833; 2.546447; 2.548526; 2.550414; 2.552361; 2.554126; 2.555814; 2.557110; 2.557988; 2.558900; 2.559696; 2.560214; 2.560567; 2.560562; 2.560426; 2.560732; 2.561137; 2.561629; 2.562145; 2.562445; 2.561970; (); (); (); (); (); (); (); (); (); (); 
2555.3; 12:22:50; (); (); (); (); (); (); (); (); (); 2.382758; 2.383398; 2.383998; 2.384612; 2.385192; 2.385849; 2.386526; 2.387773; 2.388881; 2.389468; 2.389673; 2.389636; 2.389510; 2.389606; 2.390032; 2.390603; 2.391217; 2.391660; 2.391987; 2.392271; 2.392573; 2.393199; 2.394449; 2.396410; 2.398715; 2.401462; 2.404909; 2.408078; 2.411138; 2.414412; 2.417240; 2.420331; 2.424206; 2.427698; 2.431847; 2.435897; 2.438649; 2.441513; 2.444272; 2.446182; 2.447137; 2.447642; 2.447890; 2.448038; 2.448221; 2.448330; 2.448070; 2.447709; 2.447377; 2.446864; 2.445862; 2.444726; 2.443692; 2.442603; 2.441780; 2.441367; 2.441156; 2.441123; 2.441104; 2.440969; 2.440800; 2.440645; 2.440475; 2.440315; 2.440503; 2.441400; 2.443325; 2.445921; 2.448882; 2.452260; 2.455938; 2.460578; 2.465380; 2.469773; 2.474524; 2.480183; 2.485239; 2.490403; 2.495427; 2.499905; 2.504118; 2.507592; 2.510167; 2.512146; 2.513813; 2.514930; 2.515508; 2.515830; 2.515794; 2.515117; 2.514303; 2.513470; 2.512626; 2.511930; 2.511495; 2.511230; 2.510693; 2.509843; 2.509162; 2.508666; 2.508136; 2.507514; 2.506925; 2.506394; 2.506188; 2.506950; 2.508480; 2.509885; 2.511196; 2.512445; 2.514013; 2.515885; 2.517673; 2.519336; 2.520616; 2.522016; 2.523570; 2.525412; 2.527954; 2.530453; 2.531883; (); (); (); (); (); (); (); (); (); (); 
2556.9; 12:22:59; (); (); (); (); (); (); (); (); (); 2.350444; 2.350453; 2.351098; 2.352505; 2.354052; 2.356028; 2.357828; 2.359658; 2.361961; 2.364586; 2.367957; 2.371470; 2.375747; 2.381405; 2.387732; 2.394604; 2.400793; 2.406618; 2.411979; 2.416982; 2.422310; 2.426716; 2.430881; 2.435420; 2.439814; 2.442961; 2.445675; 2.448361; 2.450147; 2.451216; 2.451742; 2.451866; 2.451690; 2.451423; 2.451158; 2.450789; 2.450333; 2.449897; 2.449505; 2.449017; 2.448204; 2.447220; 2.446069; 2.444902; 2.443928; 2.443077; 2.442686; 2.442901; 2.443154; 2.443307; 2.443646; 2.444135; 2.444860; 2.445882; 2.446952; 2.448446; 2.450906; 2.453751; 2.456288; 2.458397; 2.460176; 2.462047; 2.463606; 2.465130; 2.466830; 2.468634; 2.470762; 2.472439; 2.473299; 2.473625; 2.473637; 2.473284; 2.472925; 2.472898; 2.473084; 2.473362; 2.473865; 2.474560; 2.475487; 2.476751; 2.477898; 2.479134; 2.481107; 2.483565; 2.486633; 2.490473; 2.493931; 2.497337; 2.501030; 2.503998; 2.507260; 2.510579; 2.513302; 2.515843; 2.517649; 2.519162; 2.520306; 2.520791; 2.520904; 2.520859; 2.520768; 2.520870; 2.521137; 2.521760; 2.522823; 2.523792; 2.524619; 2.524896; 2.524889; 2.524893; 2.525032; 2.525696; 2.526812; 2.527761; 2.528500; 2.529265; 2.529765; 2.529959; 2.529747; 2.528492; 2.531883; (); (); (); (); (); (); (); (); (); (); 
2558.5; 12:23:08; (); (); (); (); (); (); (); (); 2.476309; 2.476541; 2.477101; 2.477918; 2.478715; 2.479325; 2.479921; 2.480771; 2.481730; 2.482182; 2.482166; 2.481942; 2.481869; 2.482163; 2.482769; 2.483339; 2.483551; 2.483422; 2.482975; 2.482337; 2.481526; 2.480873; 2.480452; 2.480498; 2.481023; 2.481787; 2.482270; 2.482288; 2.481871; 2.481123; 2.480532; 2.480138; 2.479824; 2.479308; 2.478444; 2.477440; 2.476206; 2.474392; 2.472246; 2.469588; 2.466748; 2.464164; 2.461386; 2.458890; 2.456361; 2.453318; 2.450638; 2.448180; 2.445718; 2.443909; 2.442437; 2.441411; 2.440796; 2.440295; 2.440070; 2.440046; 2.440122; 2.440329; 2.440986; 2.442191; 2.443389; 2.444791; 2.446236; 2.447805; 2.450114; 2.452181; 2.453681; 2.455195; 2.457213; 2.459537; 2.461701; 2.463960; 2.466405; 2.468251; 2.469868; 2.471625; 2.473060; 2.473776; 2.473749; 2.473399; 2.473040; 2.472995; 2.472949; 2.472823; 2.472651; 2.472455; 2.472322; 2.472515; 2.472938; 2.473583; 2.474587; 2.476083; 2.477983; 2.479893; 2.481483; 2.483100; 2.484731; 2.486357; 2.487920; 2.489129; 2.490170; 2.490927; 2.491161; 2.491006; 2.490614; 2.491555; 2.493564; 2.495500; 2.497257; 2.499491; 2.501578; 2.503660; 2.505669; 2.507443; 2.508804; 2.510252; 2.512004; 2.514587; 2.517565; 2.521721; 2.523213; (); (); (); (); (); (); (); (); (); (); (); 
2560.1; 12:23:16; (); (); (); (); (); (); (); (); 2.461063; 2.460812; 2.460122; 2.459709; 2.459857; 2.460510; 2.461352; 2.462301; 2.463391; 2.464721; 2.466455; 2.468413; 2.470580; 2.472570; 2.474697; 2.477454; 2.480322; 2.483761; 2.487649; 2.490905; 2.493558; 2.496484; 2.499763; 2.502789; 2.504943; 2.506783; 2.508764; 2.510417; 2.512242; 2.514444; 2.516046; 2.517057; 2.517805; 2.518060; 2.517757; 2.516856; 2.515640; 2.514349; 2.513265; 2.512777; 2.512522; 2.511952; 2.511128; 2.509876; 2.508017; 2.506148; 2.504868; 2.503807; 2.502976; 2.502697; 2.502765; 2.502524; 2.502030; 2.501131; 2.499217; 2.496866; 2.494815; 2.493394; 2.492316; 2.491124; 2.490152; 2.489308; 2.488399; 2.487387; 2.486131; 2.484824; 2.484117; 2.483660; 2.483491; 2.483996; 2.484726; 2.485281; 2.485689; 2.485975; 2.486075; 2.485832; 2.485349; 2.484783; 2.484141; 2.483331; 2.482412; 2.481782; 2.481464; 2.481343; 2.481114; 2.480599; 2.479902; 2.479176; 2.478317; 2.477163; 2.475948; 2.475064; 2.474196; 2.473127; 2.472147; 2.471076; 2.469443; 2.467030; 2.464288; 2.461366; 2.458519; 2.455374; 2.452451; 2.450139; 2.448227; 2.446688; 2.444838; 2.442827; 2.441179; 2.439696; 2.437894; 2.436313; 2.435217; 2.434677; 2.434511; 2.434463; 2.434499; 2.434515; 2.434362; 2.433583; (); (); (); (); (); (); (); (); (); (); (); (); 
2561.6; 12:23:25; (); (); (); (); (); (); (); 2.470104; 2.470871; 2.471532; 2.471987; 2.472363; 2.473020; 2.473561; 2.474557; 2.476322; 2.477640; 2.478692; 2.479417; 2.479728; 2.479756; 2.479591; 2.479625; 2.479889; 2.480035; 2.480171; 2.480338; 2.480194; 2.480016; 2.479906; 2.479727; 2.479331; 2.478809; 2.478788; 2.479231; 2.480040; 2.481467; 2.483112; 2.484545; 2.486560; 2.489110; 2.491568; 2.494348; 2.497641; 2.501079; 2.504153; 2.507183; 2.510637; 2.513309; 2.515435; 2.517350; 2.518882; 2.520307; 2.521286; 2.522320; 2.523374; 2.523866; 2.524285; 2.524729; 2.525045; 2.525691; 2.526621; 2.527481; 2.528093; 2.528408; 2.528620; 2.528569; 2.527816; 2.525984; 2.523415; 2.520509; 2.517664; 2.514352; 2.510192; 2.506302; 2.501756; 2.495925; 2.490257; 2.485804; 2.481691; 2.477796; 2.474246; 2.470896; 2.468758; 2.466818; 2.465247; 2.464104; 2.462750; 2.461885; 2.461440; 2.461351; 2.461505; 2.461595; 2.461555; 2.461455; 2.461078; 2.460515; 2.459994; 2.459363; 2.458502; 2.457502; 2.456185; 2.454524; 2.452823; 2.450669; 2.448419; 2.446376; 2.444636; 2.442743; 2.440420; 2.438455; 2.436449; 2.434314; 2.433063; 2.432051; 2.431164; 2.430544; 2.430332; 2.430556; 2.430883; 2.431031; 2.430940; 2.430873; 2.430970; 2.431423; 2.432261; 2.433372; 2.434243; (); (); (); (); (); (); (); (); (); (); (); (); 
2563.2; 12:23:34; (); (); (); (); (); (); (); 2.434652; 2.433754; 2.431838; 2.430408; 2.429325; 2.428636; 2.428261; 2.428111; 2.427706; 2.427288; 2.426727; 2.426124; 2.425523; 2.424738; 2.423477; 2.422092; 2.421333; 2.421200; 2.420796; 2.419927; 2.418884; 2.417600; 2.415776; 2.414114; 2.412593; 2.411245; 2.410165; 2.409091; 2.408285; 2.408203; 2.408447; 2.408924; 2.409740; 2.411141; 2.412960; 2.414791; 2.416684; 2.418505; 2.420253; 2.421419; 2.422115; 2.422922; 2.423922; 2.425020; 2.425991; 2.426524; 2.426803; 2.426885; 2.426757; 2.426301; 2.425771; 2.425396; 2.425249; 2.425360; 2.425785; 2.426583; 2.427391; 2.427763; 2.427800; 2.427965; 2.428486; 2.429004; 2.429628; 2.430554; 2.431687; 2.432983; 2.434618; 2.436412; 2.438686; 2.441596; 2.444711; 2.447722; 2.451193; 2.455482; 2.459226; 2.463006; 2.467420; 2.471192; 2.474963; 2.479481; 2.483551; 2.487492; 2.491476; 2.494465; 2.497342; 2.499769; 2.501726; 2.503343; 2.504609; 2.505914; 2.507121; 2.508554; 2.510286; 2.511542; 2.512355; 2.512795; 2.513136; 2.513485; 2.513707; 2.513960; 2.514261; 2.514238; 2.514236; 2.514291; 2.514360; 2.514367; 2.514141; 2.513808; 2.513417; 2.512921; 2.512144; 2.511070; 2.510049; 2.508997; 2.508563; 2.508269; 2.508145; 2.507977; 2.507791; 2.507041; 2.434243; (); (); (); (); (); (); (); (); (); (); (); (); 
