Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-12-04; 15:08:41
File Name; D:\Mahlo\TR\171204150841FP 4582_244 GSM0_XMF2.txt

68.6; 15:08:53; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.089143; 1.087858; 1.084886; 1.081570; 1.079879; 1.078641; 1.077268; 1.076123; 1.074559; 1.072938; 1.071442; 1.070386; 1.069678; 1.069434; 1.069623; 1.070596; 1.072082; 1.074007; 1.075792; 1.077554; 1.078853; 1.079982; 1.080777; 1.080978; 1.080737; 1.080010; 1.078627; 1.076762; 1.074243; 1.071856; 1.069335; 1.066871; 1.064655; 1.062952; 1.061268; 1.059720; 1.058751; 1.058089; 1.057674; 1.057477; 1.057691; 1.058042; 1.058910; 1.060045; 1.061193; 1.062538; 1.063875; 1.064905; 1.065966; 1.067299; 1.068163; 1.068789; 1.069433; 1.069991; 1.070859; 1.071557; 1.072192; 1.072465; 1.072542; 1.072430; 1.072201; 1.072073; 1.072282; 1.072245; 1.072261; 1.072506; 1.072852; 1.072964; 1.073315; 1.073708; 1.074436; 1.075371; 1.076702; 1.078191; 1.079925; 1.081538; 1.082771; 1.083763; 1.084560; 1.084800; 1.085201; 1.085568; 1.085837; 1.085683; 1.085411; 1.084740; 1.083592; 1.081807; 1.079721; 1.076808; 1.072910; 1.068396; 1.063974; 1.059125; 1.053254; 1.047751; 1.045196; 1.042506; 1.039892; 1.036829; 1.032333; 1.027638; 1.023796; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
69.5; 15:09:02; (); (); (); (); (); (); 1.083786; 1.076478; 1.071417; 1.067846; 1.064050; 1.060076; 1.056669; 1.050882; 1.044158; 1.038860; 1.033655; 1.030392; 1.028104; 1.027428; 1.027742; 1.029289; 1.031573; 1.034138; 1.037272; 1.040866; 1.045643; 1.050759; 1.055666; 1.060573; 1.065289; 1.070287; 1.074253; 1.076860; 1.078357; 1.079411; 1.079817; 1.079694; 1.078935; 1.077371; 1.074978; 1.072127; 1.068745; 1.064267; 1.060451; 1.056843; 1.053134; 1.049985; 1.047348; 1.045166; 1.044135; 1.043598; 1.043595; 1.044052; 1.045192; 1.047108; 1.049624; 1.052459; 1.055863; 1.058486; 1.061035; 1.063739; 1.066424; 1.069124; 1.072100; 1.074322; 1.075920; 1.077218; 1.078963; 1.080141; 1.080960; 1.081152; 1.081315; 1.081260; 1.081285; 1.080915; 1.080661; 1.079972; 1.079117; 1.078056; 1.077127; 1.076352; 1.075629; 1.074607; 1.074158; 1.073962; 1.074213; 1.074826; 1.075780; 1.076818; 1.077999; 1.078992; 1.079966; 1.080909; 1.081554; 1.081805; 1.082144; 1.082328; 1.082276; 1.081783; 1.080550; 1.078624; 1.076571; 1.073730; 1.070704; 1.066904; 1.063291; 1.059140; 1.054245; 1.048775; 1.043605; 1.039169; 1.036334; 1.033598; 1.031185; 1.028643; 1.025866; 1.022761; 1.020436; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
70.3; 15:09:11; (); (); (); (); (); 1.077102; 1.073661; 1.068684; 1.064332; 1.060212; 1.057184; 1.053298; 1.050359; 1.046878; 1.041652; 1.036874; 1.032310; 1.029028; 1.025323; 1.024442; 1.024230; 1.025691; 1.028198; 1.030267; 1.033440; 1.037032; 1.040966; 1.045295; 1.049811; 1.054473; 1.059669; 1.064227; 1.068250; 1.072022; 1.075081; 1.077061; 1.078666; 1.079958; 1.080885; 1.081139; 1.080974; 1.080108; 1.078991; 1.077293; 1.074603; 1.071993; 1.069327; 1.066645; 1.064443; 1.062584; 1.060659; 1.058957; 1.057754; 1.056966; 1.056436; 1.056314; 1.056459; 1.056796; 1.057559; 1.058697; 1.060082; 1.061570; 1.063066; 1.064057; 1.065373; 1.066556; 1.067377; 1.067937; 1.068461; 1.069096; 1.069766; 1.070457; 1.071259; 1.071856; 1.072021; 1.071850; 1.071610; 1.071687; 1.072163; 1.072345; 1.072686; 1.073092; 1.073441; 1.073692; 1.073907; 1.074249; 1.074948; 1.075928; 1.077385; 1.079050; 1.080517; 1.081766; 1.082955; 1.083908; 1.084325; 1.084397; 1.084673; 1.084981; 1.085190; 1.085289; 1.084963; 1.084170; 1.083010; 1.081352; 1.078828; 1.076036; 1.072823; 1.068494; 1.063327; 1.057887; 1.053598; 1.048816; 1.042209; 1.035728; 1.029989; 1.024420; 1.018622; 1.012631; 1.008004; 1.004941; 1.002941; 1.002103; 1.001969; 1.001251; 1.000726; 1.000823; 1.001787; 1.003731; 1.006424; (); (); (); (); (); (); (); (); (); (); (); 
71.1; 15:09:20; (); (); (); (); (); (); 1.084562; 1.077396; 1.071872; 1.067299; 1.063593; 1.060256; 1.056116; 1.049451; 1.043799; 1.038499; 1.033317; 1.029931; 1.028082; 1.027441; 1.028072; 1.029257; 1.031304; 1.034083; 1.037239; 1.040424; 1.044556; 1.049688; 1.055720; 1.061165; 1.065952; 1.070722; 1.073965; 1.076357; 1.077999; 1.078821; 1.079034; 1.078790; 1.078009; 1.076433; 1.073821; 1.070381; 1.066340; 1.062462; 1.058622; 1.054794; 1.051525; 1.048492; 1.045639; 1.043306; 1.042250; 1.041830; 1.042049; 1.042663; 1.043964; 1.045974; 1.048540; 1.051409; 1.054888; 1.057953; 1.060905; 1.063948; 1.067202; 1.069888; 1.072389; 1.074704; 1.076625; 1.078150; 1.079917; 1.080915; 1.081700; 1.082225; 1.082367; 1.082347; 1.082067; 1.081554; 1.081324; 1.080897; 1.080186; 1.079154; 1.078164; 1.077292; 1.076542; 1.075648; 1.075051; 1.074688; 1.074948; 1.075729; 1.076725; 1.077786; 1.078844; 1.079716; 1.080575; 1.081269; 1.081811; 1.082061; 1.082318; 1.082564; 1.082541; 1.082209; 1.081531; 1.080398; 1.078966; 1.076607; 1.074234; 1.071588; 1.068840; 1.066037; 1.062835; 1.059041; 1.055504; 1.052029; 1.047713; 1.043436; 1.040259; 1.036430; 1.033586; 1.030435; 1.028037; 1.026037; 1.024993; 1.023901; 1.023022; 1.022624; 1.022356; 1.022596; 1.023172; 1.023766; 1.025362; (); (); (); (); (); (); (); (); (); (); (); 
71.8; 15:09:29; (); (); (); (); (); (); 1.072037; 1.066605; 1.062586; 1.058857; 1.055773; 1.052147; 1.049233; 1.045671; 1.039890; 1.036366; 1.032472; 1.028738; 1.025547; 1.024498; 1.024838; 1.025893; 1.027632; 1.030172; 1.033716; 1.037193; 1.041388; 1.045785; 1.050468; 1.054801; 1.058580; 1.062961; 1.067363; 1.071038; 1.073518; 1.075386; 1.077044; 1.078169; 1.078764; 1.079066; 1.078895; 1.078369; 1.077091; 1.075012; 1.072439; 1.069299; 1.066247; 1.063844; 1.061640; 1.059280; 1.057629; 1.056370; 1.055082; 1.054241; 1.053624; 1.053327; 1.053269; 1.053582; 1.054398; 1.055514; 1.056918; 1.058564; 1.060008; 1.061371; 1.062508; 1.063783; 1.064709; 1.065315; 1.065929; 1.066609; 1.067249; 1.068113; 1.068878; 1.069443; 1.069745; 1.069656; 1.069610; 1.069683; 1.069684; 1.069862; 1.070147; 1.070468; 1.070740; 1.070924; 1.071191; 1.071719; 1.072374; 1.073428; 1.074624; 1.075791; 1.077426; 1.078896; 1.079945; 1.080814; 1.081521; 1.081797; 1.082043; 1.082220; 1.082426; 1.082391; 1.081968; 1.081165; 1.080126; 1.078728; 1.076661; 1.074023; 1.071001; 1.066883; 1.062025; 1.057117; 1.052092; 1.045735; 1.039033; 1.032252; 1.026531; 1.020951; 1.015178; 1.010178; 1.005797; 1.001743; 0.999296; 0.997945; 0.997866; 0.997677; 0.997296; 0.997368; 0.998356; 1.000060; 1.002848; 1.005648; (); (); (); (); (); (); (); (); (); (); 
72.6; 15:09:38; (); (); (); (); (); (); 1.081877; 1.075294; 1.069925; 1.065334; 1.061677; 1.057695; 1.054278; 1.048684; 1.042366; 1.037287; 1.032978; 1.029286; 1.027136; 1.026323; 1.026944; 1.028195; 1.030022; 1.032481; 1.036171; 1.040500; 1.044860; 1.049416; 1.054597; 1.059925; 1.064370; 1.068455; 1.072249; 1.075273; 1.076810; 1.077647; 1.078093; 1.077940; 1.077018; 1.075419; 1.072964; 1.069705; 1.066330; 1.061976; 1.058200; 1.054552; 1.050785; 1.047828; 1.045050; 1.042859; 1.041706; 1.041164; 1.041085; 1.041794; 1.043236; 1.044941; 1.047196; 1.050392; 1.053458; 1.056357; 1.059254; 1.062248; 1.065791; 1.068448; 1.070925; 1.073211; 1.074938; 1.076380; 1.077918; 1.079154; 1.080202; 1.080783; 1.080802; 1.080611; 1.080573; 1.080343; 1.079987; 1.079419; 1.078659; 1.077539; 1.076775; 1.075951; 1.075167; 1.074183; 1.073416; 1.073074; 1.073364; 1.073901; 1.074683; 1.075429; 1.076410; 1.077152; 1.077934; 1.078680; 1.079150; 1.079248; 1.079362; 1.079371; 1.079388; 1.079050; 1.078257; 1.077390; 1.075995; 1.073840; 1.071698; 1.068765; 1.066588; 1.063622; 1.060050; 1.056506; 1.052928; 1.048803; 1.044987; 1.040933; 1.036669; 1.033390; 1.030279; 1.027521; 1.024678; 1.021354; 1.020557; 1.019091; 1.018248; 1.017477; 1.017181; 1.017510; 1.017719; 1.018412; 1.019472; 1.020763; (); (); (); (); (); (); (); (); (); (); 
73.4; 15:09:47; (); (); (); (); (); (); 1.076040; 1.069802; 1.064616; 1.060040; 1.056682; 1.053217; 1.050130; 1.047011; 1.041087; 1.035587; 1.030666; 1.027078; 1.024127; 1.023193; 1.022916; 1.024051; 1.026394; 1.029163; 1.032948; 1.036041; 1.039880; 1.044202; 1.048571; 1.052988; 1.057250; 1.062329; 1.066652; 1.069630; 1.072059; 1.074046; 1.075538; 1.076529; 1.077330; 1.077448; 1.076994; 1.075877; 1.074360; 1.072121; 1.069426; 1.066738; 1.063958; 1.061175; 1.058327; 1.055928; 1.054020; 1.052495; 1.051107; 1.050241; 1.049776; 1.049788; 1.050181; 1.050821; 1.051854; 1.053191; 1.054627; 1.056333; 1.058174; 1.059545; 1.060832; 1.062081; 1.063085; 1.063823; 1.064334; 1.064956; 1.065695; 1.066401; 1.066927; 1.067319; 1.067374; 1.067157; 1.066964; 1.066987; 1.067165; 1.067253; 1.067513; 1.067783; 1.068011; 1.068318; 1.068652; 1.069197; 1.069936; 1.070969; 1.072506; 1.073921; 1.075370; 1.076912; 1.078094; 1.078979; 1.079570; 1.079833; 1.080186; 1.080493; 1.080629; 1.080518; 1.079978; 1.079207; 1.078128; 1.076221; 1.074234; 1.071085; 1.067476; 1.064447; 1.059552; 1.054178; 1.049058; 1.043400; 1.037220; 1.030386; 1.023801; 1.018228; 1.012960; 1.007151; 1.002184; 0.998657; 0.996114; 0.994678; 0.994214; 0.993176; 0.992350; 0.992216; 0.993078; 0.994919; 0.997476; (); (); (); (); (); (); (); (); (); (); (); 
74.1; 15:09:56; (); (); (); (); (); (); 1.074978; 1.068537; 1.063819; 1.059307; 1.055142; 1.051706; 1.047671; 1.041435; 1.035929; 1.030788; 1.026672; 1.023769; 1.021877; 1.021157; 1.021785; 1.023063; 1.024947; 1.027264; 1.030851; 1.035079; 1.039475; 1.044721; 1.050021; 1.054802; 1.059554; 1.063697; 1.067032; 1.069999; 1.071890; 1.073093; 1.073613; 1.073608; 1.073097; 1.071842; 1.069724; 1.066862; 1.063649; 1.058944; 1.054065; 1.050351; 1.047077; 1.044004; 1.041391; 1.039112; 1.037802; 1.037302; 1.037296; 1.037702; 1.038688; 1.040523; 1.043369; 1.046304; 1.049344; 1.052673; 1.055945; 1.058485; 1.061393; 1.064494; 1.067090; 1.069154; 1.071047; 1.072700; 1.074171; 1.075397; 1.076309; 1.076492; 1.076554; 1.076560; 1.076372; 1.076131; 1.076004; 1.075369; 1.074563; 1.073397; 1.072501; 1.072017; 1.071311; 1.070441; 1.069802; 1.069719; 1.070073; 1.070590; 1.071435; 1.072205; 1.073014; 1.073864; 1.074769; 1.075530; 1.076193; 1.076471; 1.076453; 1.076570; 1.076485; 1.075859; 1.075089; 1.073819; 1.072588; 1.070236; 1.068278; 1.065622; 1.063239; 1.060307; 1.056287; 1.052372; 1.047948; 1.043637; 1.039471; 1.035712; 1.031712; 1.027415; 1.024497; 1.020312; 1.018078; 1.015194; 1.013214; 1.012141; 1.010988; 1.010506; 1.009897; 1.009905; 1.010379; 1.010788; 1.011876; (); (); (); (); (); (); (); (); (); (); (); 
74.9; 15:10:05; (); (); (); (); (); (); 1.066631; 1.062041; 1.057471; 1.053042; 1.049758; 1.045891; 1.042951; 1.039241; 1.034050; 1.029136; 1.023981; 1.021547; 1.018996; 1.018183; 1.018387; 1.019563; 1.021205; 1.023333; 1.026979; 1.030562; 1.034412; 1.038004; 1.042595; 1.046660; 1.051025; 1.055992; 1.060145; 1.063574; 1.066116; 1.067963; 1.069284; 1.070128; 1.070827; 1.070988; 1.070537; 1.069391; 1.067872; 1.065566; 1.063254; 1.060956; 1.057820; 1.055142; 1.052395; 1.050113; 1.048153; 1.046637; 1.045542; 1.044616; 1.044250; 1.044154; 1.044531; 1.045225; 1.046236; 1.047481; 1.048904; 1.050585; 1.052382; 1.053958; 1.055278; 1.056312; 1.057088; 1.057776; 1.058435; 1.058985; 1.059786; 1.060631; 1.061243; 1.061755; 1.062007; 1.061870; 1.061672; 1.061858; 1.062233; 1.062412; 1.062783; 1.063109; 1.063436; 1.063724; 1.064247; 1.064765; 1.065451; 1.066507; 1.067806; 1.069340; 1.070936; 1.072407; 1.073367; 1.074011; 1.074425; 1.074514; 1.074741; 1.075060; 1.075303; 1.075117; 1.074727; 1.073925; 1.072814; 1.071168; 1.069018; 1.065981; 1.062257; 1.058771; 1.055333; 1.050740; 1.044993; 1.038548; 1.032476; 1.026239; 1.019691; 1.013278; 1.007910; 1.002807; 0.997574; 0.993560; 0.990854; 0.989557; 0.989517; 0.989006; 0.988488; 0.988548; 0.989324; 0.991171; 0.994053; 0.996419; (); (); (); (); (); (); (); (); (); (); 
75.7; 15:10:15; (); (); (); (); (); 1.094822; 1.090831; 1.084587; 1.079219; 1.074685; 1.071067; 1.067672; 1.063397; 1.057670; 1.052060; 1.046196; 1.041937; 1.038675; 1.036262; 1.035448; 1.035942; 1.037166; 1.039248; 1.042258; 1.045563; 1.049383; 1.054401; 1.059711; 1.064308; 1.068436; 1.072879; 1.077519; 1.080997; 1.083700; 1.085909; 1.086996; 1.087310; 1.087063; 1.086130; 1.084332; 1.081837; 1.078849; 1.074812; 1.070498; 1.066664; 1.062964; 1.058967; 1.055402; 1.052749; 1.050646; 1.049287; 1.048641; 1.048642; 1.049166; 1.050410; 1.052311; 1.054206; 1.057497; 1.061388; 1.064697; 1.067550; 1.069965; 1.073226; 1.076692; 1.078844; 1.080691; 1.082652; 1.084476; 1.086070; 1.087276; 1.088135; 1.088711; 1.088734; 1.088643; 1.088393; 1.088201; 1.087854; 1.087302; 1.086530; 1.085439; 1.084539; 1.083542; 1.082729; 1.081911; 1.081244; 1.080946; 1.081360; 1.082016; 1.082756; 1.083721; 1.084485; 1.085210; 1.086027; 1.086677; 1.087327; 1.087867; 1.088207; 1.088382; 1.088654; 1.088348; 1.087418; 1.086015; 1.084514; 1.082700; 1.080267; 1.077527; 1.075162; 1.072257; 1.069056; 1.065262; 1.061045; 1.056695; 1.052025; 1.047923; 1.043649; 1.039180; 1.034163; 1.029004; 1.025119; 1.021160; 1.018604; 1.016500; 1.014992; 1.013444; 1.012023; 1.011062; 1.010037; 1.009276; 1.009494; 1.010167; (); (); (); (); (); (); (); (); (); (); 
