Roll Number; 5
Recipe Name; FP 4556_576 GSM
Start Time; 2018-04-05; 17:24:16
File Name; D:\Mahlo\TR\180405172416FP 4556_576 GSM5_XMF2.txt

31.5; 17:24:20; (); (); (); (); (); (); (); (); (); 1.753856; 1.758222; 1.760589; 1.761774; 1.763593; 1.763885; 1.764289; 1.764774; 1.779656; 1.786198; 1.784252; 1.784162; 1.781517; 1.782042; 1.781955; 1.784713; 1.785971; 1.788707; 1.790346; 1.790333; 1.792747; 1.795695; 1.801526; 1.805959; 1.807545; 1.808922; 1.808861; 1.809410; 1.808476; 1.807611; 1.805693; 1.803758; 1.801265; 1.799276; 1.797769; 1.796586; 1.795779; 1.795170; 1.795256; 1.795767; 1.795679; 1.793963; 1.791765; 1.790028; 1.788874; 1.788737; 1.789237; 1.791009; 1.794028; 1.796498; 1.797399; 1.797264; 1.796001; 1.794284; 1.793661; 1.795672; 1.799979; 1.804553; 1.808162; 1.811695; 1.813732; 1.815682; 1.817186; 1.817971; 1.818293; 1.818895; 1.819107; 1.818777; 1.818118; 1.817167; 1.815288; 1.812304; 1.809051; 1.806879; 1.804321; 1.802556; 1.801609; 1.801405; 1.801986; 1.803071; 1.803694; 1.804491; 1.806354; 1.808236; 1.808410; 1.807316; 1.805767; 1.804934; 1.804124; 1.803621; 1.801437; 1.799040; 1.798204; 1.799127; 1.800416; 1.801514; 1.802484; 1.802670; 1.802022; 1.802612; 1.803693; 1.805393; 1.804930; 1.803682; 1.802230; 1.801095; 1.799143; 1.795820; 1.789573; 1.776620; 1.751135; 1.740390; 1.734659; 1.729180; 1.722888; 1.713570; 1.701783; 1.694243; (); (); (); (); (); (); (); (); (); (); (); (); (); 
33.2; 17:24:28; (); (); (); (); (); (); (); (); (); 1.796338; 1.801660; 1.805696; 1.808516; 1.810993; 1.812598; 1.813606; 1.822803; 1.838275; 1.840212; 1.837247; 1.832031; 1.826981; 1.822790; 1.819738; 1.816904; 1.814426; 1.811694; 1.808207; 1.804501; 1.801649; 1.800156; 1.799993; 1.800335; 1.801238; 1.802770; 1.804396; 1.805284; 1.805412; 1.804802; 1.804170; 1.804160; 1.803637; 1.802580; 1.801910; 1.801165; 1.799094; 1.796336; 1.792544; 1.788963; 1.784245; 1.780585; 1.777261; 1.774967; 1.773352; 1.772453; 1.771563; 1.771210; 1.771268; 1.771488; 1.771460; 1.771748; 1.772466; 1.774417; 1.776433; 1.779752; 1.782595; 1.786653; 1.791510; 1.797518; 1.801815; 1.805712; 1.808419; 1.810288; 1.811700; 1.813938; 1.815467; 1.816631; 1.816683; 1.816884; 1.817000; 1.818585; 1.820076; 1.821644; 1.821196; 1.819854; 1.818169; 1.818765; 1.821755; 1.825636; 1.826701; 1.826255; 1.825583; 1.824972; 1.823764; 1.822938; 1.819283; 1.815554; 1.813094; 1.813143; 1.814440; 1.816363; 1.818328; 1.818327; 1.819134; 1.819060; 1.818241; 1.816321; 1.814375; 1.813454; 1.809743; 1.806101; 1.798679; 1.792713; 1.786676; 1.781963; 1.777176; 1.768923; 1.758078; 1.733426; 1.721587; 1.716561; 1.712759; 1.709877; 1.704755; 1.701382; 1.697563; 1.699113; (); (); (); (); (); (); (); (); (); (); (); (); (); 
34.9; 17:24:37; (); (); (); (); (); (); (); (); (); 1.737176; 1.738843; 1.739277; 1.740867; 1.743329; 1.746809; 1.750791; 1.757299; 1.774803; 1.779226; 1.777457; 1.775761; 1.775249; 1.777860; 1.780834; 1.787621; 1.792403; 1.799146; 1.805816; 1.811862; 1.817143; 1.821939; 1.828141; 1.833107; 1.838299; 1.840379; 1.840604; 1.837968; 1.834320; 1.830667; 1.827623; 1.827560; 1.829083; 1.830749; 1.830995; 1.829425; 1.826821; 1.824485; 1.822512; 1.820838; 1.820907; 1.822951; 1.825617; 1.826508; 1.826754; 1.826016; 1.822911; 1.818880; 1.812744; 1.806601; 1.802948; 1.801814; 1.801694; 1.801099; 1.799960; 1.798963; 1.798108; 1.797663; 1.797736; 1.799506; 1.801660; 1.803642; 1.804199; 1.805248; 1.805907; 1.805047; 1.803222; 1.801106; 1.799748; 1.798620; 1.797189; 1.795547; 1.794624; 1.794654; 1.794655; 1.794676; 1.793732; 1.792875; 1.792149; 1.792361; 1.793485; 1.795073; 1.797320; 1.800671; 1.803951; 1.805609; 1.805576; 1.804727; 1.803576; 1.802507; 1.801618; 1.801516; 1.801989; 1.802011; 1.801047; 1.798568; 1.794925; 1.790976; 1.787971; 1.785015; 1.783285; 1.782960; 1.782115; 1.780075; 1.776923; 1.774662; 1.772879; 1.771122; 1.769038; 1.761485; 1.744961; 1.737224; 1.735083; 1.731060; 1.725715; 1.719488; 1.711266; 1.704725; (); (); (); (); (); (); (); (); (); (); (); (); (); 
36.6; 17:24:46; (); (); (); (); (); (); (); (); (); 1.796219; 1.797703; 1.798024; 1.798719; 1.800710; 1.802836; 1.804083; 1.811590; 1.822138; 1.823669; 1.822959; 1.823026; 1.823108; 1.821997; 1.819785; 1.818853; 1.819199; 1.819937; 1.820375; 1.820008; 1.819669; 1.820052; 1.821010; 1.822061; 1.822391; 1.820269; 1.815860; 1.812278; 1.809482; 1.807628; 1.806966; 1.806721; 1.807094; 1.807530; 1.808129; 1.808732; 1.809179; 1.808474; 1.806285; 1.803209; 1.799911; 1.798443; 1.798088; 1.798949; 1.800316; 1.801768; 1.802603; 1.803149; 1.803386; 1.802219; 1.799129; 1.795668; 1.794613; 1.796436; 1.798402; 1.800630; 1.802451; 1.804860; 1.806834; 1.808518; 1.809928; 1.810434; 1.809769; 1.808003; 1.806915; 1.807496; 1.808423; 1.807735; 1.805406; 1.802864; 1.801900; 1.801606; 1.800564; 1.798506; 1.794879; 1.790130; 1.786214; 1.783631; 1.782045; 1.781230; 1.780700; 1.780619; 1.782402; 1.786357; 1.790007; 1.792882; 1.794351; 1.795243; 1.796480; 1.798359; 1.800986; 1.805165; 1.809690; 1.811939; 1.814417; 1.815430; 1.817014; 1.817701; 1.816394; 1.815879; 1.812446; 1.809125; 1.802436; 1.797662; 1.792626; 1.787117; 1.783308; 1.776675; 1.767007; 1.743801; 1.733259; 1.726141; 1.717186; 1.709395; 1.701535; 1.695220; 1.686160; 1.684883; (); (); (); (); (); (); (); (); (); (); (); (); (); 
38.3; 17:24:54; (); (); (); (); (); (); (); (); (); 1.693632; 1.698786; 1.700841; 1.706846; 1.711178; 1.712201; 1.714221; 1.716957; 1.737006; 1.746289; 1.749735; 1.750287; 1.751992; 1.751765; 1.750439; 1.752166; 1.752995; 1.758816; 1.763452; 1.770303; 1.777860; 1.782838; 1.789447; 1.794219; 1.798851; 1.801573; 1.803687; 1.805330; 1.807050; 1.809756; 1.810887; 1.811816; 1.810594; 1.808891; 1.806194; 1.804051; 1.802412; 1.799539; 1.795811; 1.791117; 1.786895; 1.783193; 1.780297; 1.777449; 1.776586; 1.778113; 1.779925; 1.779881; 1.776994; 1.772156; 1.766303; 1.761448; 1.757721; 1.755313; 1.754529; 1.754732; 1.756895; 1.760291; 1.764925; 1.770118; 1.772982; 1.774943; 1.776973; 1.779777; 1.782466; 1.785533; 1.788868; 1.793466; 1.797456; 1.800212; 1.802792; 1.803577; 1.801136; 1.796934; 1.791470; 1.788090; 1.785930; 1.784981; 1.785363; 1.786360; 1.786582; 1.786675; 1.785169; 1.783187; 1.780662; 1.776656; 1.771699; 1.767776; 1.764455; 1.762126; 1.759928; 1.757307; 1.754610; 1.752190; 1.751717; 1.753098; 1.754127; 1.754468; 1.754409; 1.754205; 1.755132; 1.758529; 1.763419; 1.767314; 1.768240; 1.766546; 1.763829; 1.761423; 1.757728; 1.749673; 1.730460; 1.716594; 1.712391; 1.709011; 1.706030; 1.699982; 1.687529; 1.675592; (); (); (); (); (); (); (); (); (); (); (); (); (); 
40.0; 17:25:03; (); (); (); (); (); (); (); (); (); 1.797838; 1.803135; 1.806715; 1.809793; 1.811886; 1.812240; 1.813699; 1.832631; 1.842219; 1.842832; 1.840192; 1.836168; 1.829459; 1.823330; 1.819712; 1.818196; 1.818076; 1.817779; 1.816068; 1.814231; 1.813941; 1.815156; 1.816742; 1.818271; 1.818772; 1.818305; 1.817930; 1.818381; 1.818511; 1.817449; 1.815017; 1.812540; 1.810230; 1.808892; 1.807203; 1.805334; 1.802809; 1.800421; 1.798004; 1.796016; 1.794755; 1.793651; 1.793095; 1.793862; 1.795283; 1.796970; 1.798221; 1.800041; 1.801761; 1.803293; 1.804470; 1.805286; 1.804903; 1.804042; 1.802926; 1.802464; 1.801954; 1.801360; 1.800664; 1.800399; 1.799642; 1.799143; 1.797667; 1.796387; 1.795754; 1.794952; 1.792358; 1.789263; 1.785359; 1.781115; 1.777082; 1.773390; 1.770432; 1.767686; 1.764593; 1.762251; 1.760074; 1.759833; 1.760614; 1.761206; 1.762462; 1.764455; 1.768858; 1.775933; 1.782209; 1.787583; 1.791695; 1.795818; 1.800026; 1.803601; 1.805802; 1.806246; 1.804715; 1.800103; 1.795854; 1.792509; 1.790063; 1.787111; 1.782287; 1.778040; 1.773314; 1.770054; 1.763755; 1.758306; 1.751232; 1.743230; 1.739346; 1.732879; 1.726487; 1.707246; 1.698388; 1.693792; 1.689003; 1.682848; 1.674676; 1.668070; 1.658457; 1.653977; (); (); (); (); (); (); (); (); (); (); (); (); (); 
41.7; 17:25:11; (); (); (); (); (); (); (); (); (); 1.743087; 1.750662; 1.754679; 1.756304; 1.760088; 1.762583; 1.764050; 1.770121; 1.791678; 1.797520; 1.794720; 1.793043; 1.788949; 1.787485; 1.782811; 1.782081; 1.782477; 1.784203; 1.786773; 1.787716; 1.790479; 1.792367; 1.796652; 1.800111; 1.803284; 1.805440; 1.807659; 1.810067; 1.810861; 1.812826; 1.813378; 1.813843; 1.814262; 1.814996; 1.817813; 1.820213; 1.822756; 1.824075; 1.824147; 1.822726; 1.820187; 1.816714; 1.813405; 1.809666; 1.805511; 1.801361; 1.797701; 1.794411; 1.789933; 1.782054; 1.770678; 1.760556; 1.753394; 1.749747; 1.750514; 1.752600; 1.755650; 1.758067; 1.761890; 1.767747; 1.772813; 1.776065; 1.777533; 1.779109; 1.783176; 1.789457; 1.796551; 1.802687; 1.806520; 1.808385; 1.809058; 1.807989; 1.805768; 1.802018; 1.797776; 1.794877; 1.793650; 1.794184; 1.794755; 1.795218; 1.795078; 1.793893; 1.793065; 1.793561; 1.794494; 1.795353; 1.796653; 1.798178; 1.799953; 1.802759; 1.805528; 1.807747; 1.809964; 1.813072; 1.815235; 1.816277; 1.817339; 1.818058; 1.819095; 1.820029; 1.820592; 1.821126; 1.821548; 1.820262; 1.816543; 1.812207; 1.808346; 1.804304; 1.800208; 1.791586; 1.772434; 1.765328; 1.761070; 1.753885; 1.746575; 1.737702; 1.725141; 1.717774; (); (); (); (); (); (); (); (); (); (); (); (); (); 
43.4; 17:25:20; (); (); (); (); (); (); (); (); (); 1.809972; 1.819768; 1.824824; 1.827676; 1.831499; 1.834700; 1.835651; 1.851497; 1.864697; 1.865469; 1.862597; 1.858782; 1.855386; 1.852347; 1.848683; 1.844697; 1.840370; 1.835390; 1.831310; 1.826592; 1.822670; 1.820699; 1.820207; 1.821342; 1.822618; 1.822743; 1.821210; 1.818619; 1.816515; 1.815491; 1.814665; 1.815122; 1.816840; 1.819112; 1.820802; 1.820573; 1.819014; 1.816693; 1.811376; 1.805110; 1.801207; 1.798531; 1.797245; 1.796531; 1.794519; 1.791648; 1.787413; 1.783465; 1.779976; 1.777905; 1.776402; 1.777341; 1.779329; 1.782296; 1.785115; 1.788244; 1.790944; 1.793788; 1.797488; 1.801746; 1.806956; 1.814081; 1.819979; 1.824548; 1.826685; 1.827654; 1.827496; 1.826969; 1.827050; 1.829347; 1.831920; 1.834018; 1.834234; 1.833767; 1.832896; 1.833117; 1.833201; 1.832697; 1.832233; 1.831074; 1.830520; 1.829657; 1.830168; 1.830746; 1.829188; 1.826814; 1.822850; 1.820540; 1.817198; 1.815653; 1.813852; 1.812030; 1.810151; 1.807332; 1.806979; 1.805402; 1.805675; 1.802875; 1.797615; 1.794269; 1.788670; 1.785830; 1.781288; 1.778622; 1.772907; 1.766041; 1.760647; 1.751933; 1.746412; 1.724380; 1.712328; 1.705608; 1.700112; 1.696513; 1.690531; 1.687017; 1.679123; 1.676448; (); (); (); (); (); (); (); (); (); (); (); (); (); 
45.1; 17:25:28; (); (); (); (); (); (); (); (); (); 1.691669; 1.700662; 1.710199; 1.717895; 1.724983; 1.729376; 1.734549; 1.745318; 1.769573; 1.781719; 1.783657; 1.787636; 1.789029; 1.793384; 1.793381; 1.794748; 1.796950; 1.796473; 1.795808; 1.793574; 1.793895; 1.793868; 1.796215; 1.798983; 1.799895; 1.801372; 1.801505; 1.800875; 1.799442; 1.799153; 1.798322; 1.796888; 1.796306; 1.795206; 1.794971; 1.794036; 1.791833; 1.789271; 1.787358; 1.785533; 1.783170; 1.780225; 1.778218; 1.777464; 1.777472; 1.778762; 1.780635; 1.782802; 1.785589; 1.787719; 1.787443; 1.787327; 1.787395; 1.787218; 1.787595; 1.788959; 1.791180; 1.792847; 1.793417; 1.792414; 1.790447; 1.788869; 1.787272; 1.785714; 1.784397; 1.783434; 1.783395; 1.783963; 1.785323; 1.786537; 1.786984; 1.786204; 1.784498; 1.782097; 1.779494; 1.778087; 1.777364; 1.777892; 1.779483; 1.782386; 1.784956; 1.786506; 1.787514; 1.788310; 1.788664; 1.788578; 1.789311; 1.792006; 1.796116; 1.799995; 1.801833; 1.802056; 1.800823; 1.798943; 1.796333; 1.793735; 1.791912; 1.790056; 1.788310; 1.787191; 1.786530; 1.786396; 1.785895; 1.784231; 1.781546; 1.777983; 1.775406; 1.772952; 1.769724; 1.763676; 1.751555; 1.746106; 1.743295; 1.740042; 1.736079; 1.729468; 1.718671; 1.710869; (); (); (); (); (); (); (); (); (); (); (); (); (); 
53.7; 17:26:12; (); (); (); (); (); (); (); (); (); 1.708953; 1.718010; 1.725590; 1.729324; 1.731081; 1.731442; 1.731056; 1.733049; 1.753203; 1.765108; 1.767131; 1.764371; 1.760213; 1.755696; 1.752200; 1.749345; 1.746789; 1.744204; 1.743717; 1.745974; 1.748598; 1.750613; 1.753661; 1.756001; 1.756879; 1.757846; 1.760735; 1.762824; 1.764972; 1.767340; 1.769188; 1.771743; 1.774502; 1.776072; 1.775572; 1.774946; 1.775394; 1.775042; 1.773617; 1.771782; 1.769706; 1.768129; 1.768208; 1.768014; 1.767145; 1.766593; 1.766612; 1.767403; 1.769322; 1.771151; 1.772098; 1.771938; 1.771385; 1.771060; 1.771316; 1.772023; 1.773610; 1.776621; 1.780646; 1.785146; 1.787756; 1.787075; 1.784242; 1.779057; 1.775794; 1.775892; 1.778980; 1.782420; 1.784272; 1.785132; 1.786132; 1.786971; 1.785607; 1.783758; 1.782704; 1.782970; 1.784695; 1.786263; 1.787080; 1.786718; 1.784958; 1.781799; 1.778002; 1.775353; 1.773578; 1.770718; 1.767649; 1.764828; 1.760367; 1.756586; 1.753907; 1.752861; 1.752822; 1.753118; 1.752677; 1.751323; 1.749771; 1.749030; 1.748821; 1.748378; 1.747029; 1.745100; 1.743796; 1.743373; 1.742268; 1.739569; 1.735925; 1.732557; 1.729263; 1.721234; 1.705693; 1.698331; 1.695246; 1.690325; 1.685555; 1.681426; 1.676807; 1.671791; (); (); (); (); (); (); (); (); (); (); (); (); (); 
