Roll Number; 0
Recipe Name; FP 4548_513 GSM
Start Time; 2017-11-01; 12:24:34
File Name; D:\Mahlo\TR\171101122434FP 4548_513 GSM0_FMI2.txt

539.0; 11:33:05; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 489.254475; 490.310162; 490.522206; 489.379615; 488.188624; 486.873716; 485.693991; 485.060126; 484.565675; 483.729005; 483.193040; 482.870251; 482.701391; 482.506990; 481.951207; 480.782181; 478.590876; 476.788759; 476.703167; 477.393627; 478.438705; 479.611605; 479.806006; 479.872048; 480.073571; 480.201632; 479.622751; 479.095638; 478.954464; 478.923649; 479.302973; 480.024368; 480.397165; 479.693383; 478.924274; 478.612095; 478.683084; 479.211867; 479.362160; 479.495525; 478.950024; 478.801161; 479.253471; 480.045974; 481.378168; 482.701868; 483.852684; 484.898120; 485.854030; 486.542344; 486.794919; 486.146510; 485.949844; 486.023039; 485.702485; 486.056656; 486.625701; 487.211883; 487.816215; 487.890184; 487.690330; 487.662554; 488.176286; 488.166541; 488.053143; 488.216758; 488.698632; 488.633603; 488.253921; 487.983853; 487.543970; 486.092478; 484.045267; 482.462108; 480.978012; 480.218530; 479.125619; 478.174627; 478.199303; 478.515297; 478.713036; 478.222221; 477.618515; 477.336884; 477.341890; 477.687985; 478.744984; 479.942501; 480.288178; 480.623871; 480.684906; 480.861217; 481.056482; 480.629772; 479.421377; 478.267431; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
540.5; 11:33:16; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 473.950565; 476.007432; 478.208661; 479.681969; 480.690539; 480.976343; 482.341915; 481.922925; 480.629265; 479.288757; 477.272630; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 484.565943; 482.186615; 481.951803; 482.574791; 483.584404; 484.527737; 484.798431; 484.051377; 482.738554; 481.707066; 481.376439; 481.747925; 481.629580; 481.528044; 482.255995; 484.172255; 485.440940; 485.378146; 484.748095; 483.502656; 481.531829; 480.292290; 479.770958; 479.660839; 479.733944; 479.109704; 478.079200; 477.766722; 477.750659; 477.277279; 476.389766; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
542.0; 11:33:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 486.306041; 486.044973; 485.977769; 485.899329; 486.038119; 486.222237; 486.750990; 487.287015; 487.702936; 487.441003; 487.727612; 487.971544; 488.205254; 488.438219; 488.533854; 488.457650; 489.223987; 489.631444; 489.867032; 490.442306; 491.049349; 490.933120; 490.561754; 489.567965; 488.422871; 486.810446; 485.960215; 485.640436; 485.463023; 485.386908; 485.380381; 484.535128; 483.298570; 482.217401; 481.160283; 480.114162; 478.955537; 477.403760; 476.687372; 477.283716; 478.702605; 479.649335; 479.836524; 479.366153; 478.958935; 479.241669; 480.507940; 482.977509; 484.189242; 483.788073; 483.487457; 484.300613; 485.634863; 487.385839; 488.406569; 488.374233; 487.678736; 486.924559; 486.946076; 486.838996; 485.939622; 484.635979; 482.839018; 481.593192; 482.139438; 483.197093; 483.580083; 483.549893; 482.894033; 482.200682; 482.179582; 482.943267; 483.272493; 483.121812; 482.750624; 482.387066; 481.745660; 481.158346; 481.819063; 481.762826; 480.587602; 479.298562; 478.272408; 477.125376; 475.385159; 474.171251; 473.179668; 472.418606; 471.535295; 470.969975; 470.634341; 470.753759; (); (); (); (); (); (); (); (); (); (); 
542.9; 11:33:33; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 488.891363; 487.816215; 488.792330; 490.681857; 490.927875; 491.121531; 490.794420; 491.087675; 490.508825; 487.670898; 486.144036; (); (); (); (); (); (); (); (); (); (); 481.763184; 482.627481; 482.865691; 483.261853; 483.247846; 483.085930; 482.780933; 482.393712; 482.241452; 482.663810; 482.318640; 481.734693; 481.878996; 481.525242; 480.295241; 478.721470; 477.752566; 476.777852; 476.278961; 476.556122; 476.756692; 476.132840; 475.311339; 474.362344; 472.884297; 471.822351; 470.984071; 470.437199; 470.736384; 471.399248; 472.557247; 473.531932; 473.293155; 471.793115; 470.085263; 469.256222; 469.758242; 470.730036; 472.209573; 473.976672; 475.768119; 476.993114; 477.138907; 476.898968; 475.887835; 474.174023; 473.035783; 473.112792; 473.320901; 473.078966; 472.773820; 472.479314; 472.080529; 471.698135; 470.812768; 469.368786; 468.566179; 468.846947; 469.004154; 469.804823; 472.000688; 473.777503; 474.803925; 476.210535; 477.566510; 478.384078; 479.068547; 479.657233; 479.991138; 480.684280; 481.853366; 482.575387; 483.161300; 483.692706; 483.725518; 482.634455; 481.836081; 481.274754; 480.733454; 480.888098; 481.226921; 481.638789; 481.387496; 480.207175; 479.862332; 479.733586; 479.228735; 478.392839; 477.728128; 477.287143; 477.292687; 470.753759; (); (); (); (); (); (); (); (); (); (); 
544.3; 11:33:42; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 497.220218; 496.513695; 496.174634; 495.312721; 494.640827; 494.566947; 494.975597; 495.291263; 495.710105; 496.295244; 496.003062; 495.427698; 494.480640; 493.231058; 492.346019; 492.027909; 491.729766; 491.321176; 491.634995; 491.433889; 490.504354; 489.624858; 489.123613; 488.699228; 488.810331; 489.868343; 490.235001; 490.616590; 491.597831; 492.280155; 492.856026; 493.548006; 493.891746; 493.479878; 493.300259; 493.244648; 492.896527; 491.958499; 491.048783; 490.150660; 488.664985; 487.137526; 485.994160; 485.276371; 484.854937; 483.979255; 482.272744; 481.067657; 480.316401; 478.847384; 477.153808; 476.327837; 475.993901; 475.853115; 476.318926; 477.567673; 478.931010; 479.626805; 479.211032; 478.149265; 477.781713; 478.440464; 479.259104; 479.811937; 480.403721; 480.700612; 480.596393; 480.403960; 480.184287; 479.388595; 478.009790; 477.294385; 476.765931; 476.538360; 477.442086; 478.599578; 478.949994; 478.863031; 479.723275; 481.383264; 482.991666; 484.252304; 485.592365; 486.350119; 486.768246; 487.353474; 487.821519; 488.151997; 488.476962; 488.756359; 488.902211; 489.148885; 488.832116; 488.018543; 487.370908; 487.469912; 487.201214; 485.981554; 485.171705; 484.252989; 483.237952; 482.587337; 482.626140; 482.848167; 482.151359; 480.459630; 479.154050; 478.552014; 478.016168; 477.622092; 477.188677; 476.604760; 476.695210; 476.960838; 477.434963; 477.422357; 476.291716; (); (); (); (); (); (); 
545.4; 11:33:50; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 495.312721; 488.379687; 487.962842; 487.583458; 487.131685; 486.734837; 486.233920; 485.623628; 483.742177; 481.358081; 480.023980; 479.104489; 478.725076; 478.515387; 477.762997; 477.732867; 477.559835; 477.085978; 476.845682; 476.663291; 476.545751; 476.451635; 476.900965; 478.189290; 478.770018; 478.931278; 479.137927; 479.247451; 478.989482; 479.096174; 479.264885; 479.944348; 480.666339; 481.101722; 481.096208; 480.669618; 479.977727; 478.534758; 477.065444; 476.455092; 476.406574; 476.070017; 475.616276; 475.632459; 475.556552; 474.526018; 472.219259; 470.566720; 469.524682; 468.982995; 469.047040; 469.375521; 469.947785; 470.517576; 471.360773; 471.864849; 471.927583; 472.900838; 473.558724; 473.850101; 475.073904; 476.971269; 477.865994; 478.062183; 477.490515; 476.967603; 477.029920; 477.734268; 478.336453; 478.337944; 478.330791; 478.788108; 478.117734; 477.786630; 478.008151; 477.854818; 477.436900; 477.606952; 478.250057; 478.924602; 479.262024; 478.713632; 477.567643; 477.214277; 477.619290; 478.288919; 479.156464; 479.784966; 479.931772; 479.459316; 479.172558; 479.653716; 479.914099; 479.966342; 480.299264; 481.178135; 482.953876; 484.883040; 485.745668; 486.084640; 485.937148; 485.215783; 484.360039; 483.099937; 482.695252; 482.287437; 481.619477; 481.356382; 481.589198; 481.670499; 481.390864; 480.552167; 478.872657; 477.337033; (); (); (); (); (); (); 
546.6; 11:33:59; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 490.421474; 490.341663; 489.821434; 488.929302; 488.108188; 487.714797; 487.279892; 486.168742; 484.540015; 483.166903; 482.397288; 482.319862; 482.475072; 481.942058; 481.183887; 480.311781; 479.859263; 479.549646; 479.420185; 479.574591; 479.613990; 479.713172; 480.377823; 481.495559; 483.347744; 485.272378; 485.612750; 485.570520; 485.906690; 485.924244; 485.669017; 485.336810; 485.644162; 486.260891; 487.085283; 488.703281; 489.435941; 489.632368; 489.210784; 487.894982; 486.039817; 484.830350; 483.907610; 483.756840; 483.994722; 484.151155; 483.874172; 483.474642; 483.098924; 482.526958; 480.852425; 479.320467; 478.526354; 477.688730; 476.360351; 475.218773; 474.810392; 474.550337; 474.076003; 473.439425; 473.163247; 473.281980; 472.944826; 472.126842; 471.511900; 471.240968; 471.136004; 471.248001; 471.930265; 473.244309; 474.804521; 476.098835; 477.360964; 477.972299; 478.856325; 479.541957; 480.294287; 481.914163; 483.733714; 485.079467; 485.731453; 485.849023; 485.767961; 486.315578; 487.414241; 487.904578; 487.337708; 486.130923; 485.273451; 484.176695; 483.112693; 482.096791; 480.872482; 479.498982; 478.269786; 477.882773; 477.825195; 477.855563; 477.774739; 476.619750; 475.598007; 475.692660; 475.770533; 476.362318; 477.751255; 479.053944; 480.054528; 480.416834; 480.385929; 480.420858; 480.713248; 481.261194; 481.241494; 480.363786; 480.345130; 480.601877; (); (); (); 
547.7; 11:34:07; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 499.007940; 497.572154; 497.065663; 495.065540; 493.573815; 492.673844; 492.665917; 492.330521; 491.113484; 489.732087; 488.100052; 487.218350; 486.595720; 485.907227; 485.442519; 485.390157; 485.076278; 484.934777; 486.119032; 487.665057; 488.747567; 488.243282; 487.707913; 487.796396; 487.412632; 487.049699; 486.799777; 487.339556; 487.732679; 487.318963; 486.880630; 486.525536; 485.864580; 484.020472; 481.616974; 479.972005; 479.534358; 479.586214; 480.041921; 480.878443; 481.276363; 481.213361; 481.078088; 481.678575; 482.749850; 483.345211; 482.511461; 481.449872; 481.529951; 481.883913; 482.168496; 482.493311; 482.336015; 481.134057; 479.710817; 478.138864; 476.707995; 475.237995; 473.806173; 473.212421; 472.755253; 473.042637; 473.835826; 474.254161; 474.697888; 475.247264; 475.918084; 477.098525; 478.373587; 479.387820; 480.859786; 483.042508; 485.510588; 487.076581; 488.121271; 489.105105; 489.999413; 490.836471; 492.005855; 492.662609; 492.458612; 491.507649; 490.546823; 489.845902; 489.037424; 488.348991; 487.647921; 487.026691; 487.149268; 487.127155; 487.125218; 486.246169; 485.951275; 486.209333; 485.775143; 485.224217; 485.568792; 485.772729; 486.199677; 487.015009; 487.556279; 487.581760; 486.959785; 486.247629; 485.340923; 484.429151; 483.997256; 483.537883; 483.044147; 483.081460; 483.593851; 483.181775; 482.492357; 481.819093; 481.137961; (); (); (); 
548.8; 11:34:15; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 491.525769; 490.494460; 489.801019; 489.113420; 488.217771; 487.498015; 487.347424; 487.656951; 487.846881; 488.285214; 488.449365; 487.900287; 486.810744; 485.786468; 485.021710; 484.680086; 485.306472; 486.497372; 487.725973; 489.196241; 490.175933; 490.146369; 489.732295; 489.637315; 489.477247; 489.555329; 490.599960; 492.080420; 493.394822; 494.819194; 495.292753; 494.819999; 493.880808; 493.262410; 492.926568; 493.063956; 494.888544; 498.154223; 499.562204; 499.314398; 499.247491; 498.285979; 496.789664; 495.914549; 495.389491; 495.189190; 495.315969; 494.545668; 493.225664; 492.600232; 492.075026; 489.365369; 485.553324; 482.958883; 482.173800; 481.788456; 482.023656; 483.099699; 483.525991; 482.893109; 481.625617; 480.368555; 480.296046; 480.541706; 479.315817; 478.430599; 478.798360; 479.941964; 481.096148; 481.064051; 480.953634; 481.004685; 480.964869; 481.398404; 482.001454; 482.832670; 484.043151; 484.575123; 484.661192; 484.450072; 484.407008; 484.517843; 485.249758; 485.691220; 485.580236; 485.396683; 484.215856; 482.760817; 482.165694; 482.394040; 482.506096; 482.145756; 481.995702; 482.424766; 483.537197; 484.109104; 484.150589; 483.154058; 482.084811; 481.308490; 480.793923; 481.223971; 481.082082; 480.100721; 479.201883; 478.310466; 477.693081; 477.355361; 476.912349; 476.344109; 475.591093; 474.442899; 473.425686; 473.418742; (); (); (); (); 
550.0; 11:34:24; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 488.394409; 489.263743; 489.522249; 489.097863; 488.464326; 487.911880; 487.751126; 487.640381; 487.617075; 487.767249; 487.690866; 486.474454; 485.181063; 484.520674; 484.427035; 484.379560; 483.816355; 483.668655; 483.902812; 484.083295; 483.966589; 483.042985; 482.516557; 482.294887; 482.504845; 483.384967; 484.694302; 485.957175; 486.350745; 485.541731; 484.130263; 482.952118; 482.445151; 482.677639; 482.672304; 482.627630; 483.353972; 483.823746; 484.161258; 483.732790; 482.639700; 481.747240; 481.614023; 482.576430; 483.996212; 485.320240; 486.118942; 485.897124; 484.958202; 483.885288; 483.229101; 482.908636; 482.639819; 481.969208; 481.731951; 481.291652; 480.269313; 479.390413; 478.093803; 476.587802; 476.055652; 476.002276; 475.923270; 476.145476; 476.710856; 476.910204; 476.966262; 477.187485; 477.556348; 477.866769; 478.117049; 478.390962; 478.601128; 478.711009; 478.338033; 477.438152; 477.038831; 477.131516; 477.685034; 479.104877; 480.161250; 480.722994; 481.417447; 481.642574; 481.468946; 481.201798; 480.752409; 480.357647; 479.687184; 479.748338; 480.307668; 480.207652; 480.088472; 480.052918; 479.452997; 479.108006; 479.164720; 478.257954; 476.851553; 476.138353; 476.151407; 476.525038; 477.571607; 479.553193; 481.378794; 482.487291; 483.152628; 483.342022; 482.582182; 481.461436; 480.857879; 480.100006; 480.239481; 481.517345; 482.574999; 483.539104; 484.362751; 484.441966; (); (); (); (); 
551.1; 11:34:32; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 483.884841; 483.828336; 483.418643; 482.721895; 482.042491; 481.668442; 481.115371; 480.696172; 480.727643; 481.911719; 482.822180; 482.750028; 482.136071; 481.289387; 480.558008; 479.998827; 479.727060; 479.607880; 480.019361; 480.658919; 481.042027; 481.374562; 481.556416; 481.145740; 479.905725; 478.999048; 479.159236; 479.353428; 479.278475; 479.450136; 479.408860; 479.232162; 478.920549; 478.503555; 478.128850; 477.510244; 477.054745; 476.975113; 476.858675; 477.148950; 477.551162; 477.733493; 477.681696; 477.632046; 477.548718; 477.429748; 477.805883; 478.232205; 478.765219; 479.231417; 479.855865; 480.210632; 479.791492; 479.372203; 479.208499; 478.799105; 478.062749; 477.595717; 477.281988; 476.689488; 475.494027; 474.659741; 474.171847; 473.932475; 474.061847; 473.923653; 473.522097; 473.716319; 473.308235; 472.546756; 472.700000; 473.801404; 474.853724; 475.614995; 476.404488; 477.838308; 478.203028; 477.761090; 477.272570; 477.028996; 477.187723; 477.078229; 476.517320; 477.289975; 478.362858; 478.593230; 477.939934; 477.107286; 476.806074; 477.085054; 477.597833; 478.367627; 479.223847; 479.345083; 478.880137; 478.226364; 478.033781; 478.507459; 478.006750; 477.481514; 477.668077; 478.072166; 478.455573; 477.661997; 476.111352; 474.466711; 473.486304; 472.940177; 472.598523; 472.433180; 472.941428; 473.375976; 473.238796; (); (); (); (); (); (); (); (); (); 
