Roll Number; 0
Recipe Name; FP 4583_432 GSM
Start Time; 2017-10-25; 13:29:25
File Name; D:\Mahlo\TR\171025132925FP 4583_432 GSM0_FMI2.txt

6823.9; 13:30:29; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 381.280065; 382.299006; 383.689433; 384.614021; 384.998411; 385.586321; 385.849029; 385.775894; 385.920137; 385.910392; 385.414690; 385.725737; 387.164712; 388.823122; 389.896780; 390.770733; 390.730202; 389.970750; 389.497399; 389.256895; 388.550103; 388.654739; 389.071077; 388.922840; 389.060736; 390.220106; 390.220135; 389.847487; 389.496416; 389.413625; 389.346510; 389.670610; 390.245169; 390.425682; 390.379757; 390.475243; 389.923841; 389.638036; 389.333338; 389.990926; 390.165776; 390.116692; 390.037447; 389.992654; 389.658093; 388.368398; 386.449814; 385.029346; 384.890884; 384.676456; 384.314656; 384.454042; 384.829998; 384.692371; 383.307278; 382.478654; 382.001251; 382.246703; 382.054716; 381.737053; 381.842494; 382.241338; 382.531285; 382.626235; 382.934988; 383.889139; 383.937955; 383.794725; 385.026932; 386.379242; 386.643648; 386.427939; 385.370225; 385.650396; 386.442721; 386.970788; 387.509465; 387.242764; 385.987371; 384.868711; 384.870976; 385.190934; 384.607136; 383.969188; 384.097785; 384.010464; 383.267164; 382.801294; 381.907761; 381.025255; 380.942404; 380.723268; 381.136894; 382.869452; 383.377343; 382.274359; 381.806135; 381.538033; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6826.1; 13:30:38; (); (); (); (); (); (); (); (); 399.083883; 396.009147; 394.113183; 393.989652; 394.572973; 395.060331; 396.085322; 396.991014; 397.907168; 397.717893; 396.769673; 395.795852; 393.757880; 391.968399; 390.042067; 390.819341; 392.615676; 393.363297; 392.833471; 392.136991; 391.605765; 389.976948; 387.649268; 386.722505; 386.500865; 386.190712; 386.254877; 386.777788; 387.958735; 389.282912; 388.181180; 386.926711; 385.958880; 384.805501; 382.545054; 380.752325; 380.132049; 379.837155; 378.419012; 377.646565; 378.087461; 377.615124; 376.554132; 375.259906; 374.793291; 375.174522; 375.641644; 376.231283; 377.184004; 378.821999; 379.355788; 379.501015; 379.167497; 378.209770; 376.927137; 376.299620; 377.182424; 378.661841; 379.286230; 379.488528; 379.235417; 379.530311; 379.263341; 378.474683; 378.680795; 379.798919; 380.063087; 380.373687; 380.491376; 380.287319; 380.719244; 381.049931; 380.543798; 380.753845; 381.093770; 381.696820; 381.629854; 383.008033; 383.930206; 383.178860; 383.287638; 384.179324; 386.053234; 388.505280; 390.054256; 390.747339; 391.107887; 391.906708; 391.791373; 391.597658; 391.355783; 391.313553; 390.099406; 389.331579; 389.257103; 388.930082; 388.705581; 387.694538; 387.135506; 387.013495; 387.048513; 386.766851; 386.072725; 385.709822; 385.702789; 385.717809; 385.044694; 385.283589; 386.911333; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6827.9; 13:30:47; (); (); (); (); (); (); (); (); 392.425656; 391.788751; 391.499460; 391.493917; 392.319292; 392.569810; 392.909795; 393.081754; 393.334210; 393.268287; 392.793149; 391.031951; 389.101893; 388.366073; 388.628006; 389.324963; 389.636934; 389.845669; 390.467465; 390.199602; 389.567167; 387.998313; 386.561543; 386.239171; 386.396438; 387.600303; 389.832228; 391.844153; 393.247873; 392.945588; 391.387999; 390.290350; 388.814837; 386.392385; 384.336263; 383.153439; 382.937789; 383.016318; 382.073492; 379.636735; 377.192587; 375.032306; 373.396844; 372.231483; 371.930152; 372.744769; 373.460174; 373.577684; 373.370498; 373.766601; 374.075741; 374.930143; 375.702202; 376.565307; 378.402650; 379.363686; 379.417747; 378.933102; 378.834337; 378.125936; 377.527416; 377.425849; 378.915250; 380.817324; 382.115424; 383.057386; 382.624447; 381.850332; 381.861597; 382.100105; 382.574141; 383.315742; 383.967638; 383.732229; 383.832306; 383.871347; 383.702278; 383.068621; 382.574320; 381.850362; 381.165504; 381.862134; 383.317620; 384.183675; 384.901375; 385.212362; 385.750175; 387.278438; 389.595777; 391.077310; 391.734153; 392.050445; 392.168581; 392.848551; 393.807083; 394.412249; 394.690335; 395.016789; 395.557344; 395.523757; 396.020770; 396.753728; 396.439284; 395.768195; 396.009117; 396.647006; 397.283107; 397.444934; 396.157384; 394.956142; 394.806176; 393.602252; 391.568452; 389.763564; 388.478220; 387.406707; 386.004150; 384.451985; 382.723868; 380.386353; 377.731800; (); (); (); (); (); (); (); (); (); (); (); 
6829.6; 13:30:56; (); (); (); (); (); (); (); (); 397.091985; 394.488603; 391.009927; 389.251024; 387.952089; 386.397600; 385.814220; 385.471910; 384.600341; 383.928865; 383.528739; 382.265270; 379.871160; 377.706915; 376.016021; 375.892788; 377.286077; 379.019618; 380.169421; 380.618304; 381.239355; 380.286574; 378.781021; 377.456665; 376.310974; 375.030935; 373.858511; 374.428689; 375.995338; 377.416164; 377.747148; 377.064228; 376.043737; 374.596745; 374.058187; 373.427778; 373.346567; 373.504698; 374.230951; 375.313371; 376.535982; 377.307892; 377.746671; 378.093272; 377.622694; 376.856714; 376.001745; 375.598729; 376.483947; 377.378851; 378.004670; 378.300935; 379.025340; 378.879905; 377.145708; 374.972969; 373.755544; 373.104125; 371.995270; 371.187210; 370.369494; 370.307446; 370.563000; 369.686723; 368.581980; 367.740750; 367.697090; 367.090493; 366.152018; 365.781516; 365.891069; 364.976287; 363.672495; 363.492072; 363.470912; 363.516510; 363.285750; 362.970352; 362.648666; 363.088042; 363.672167; 364.123613; 364.823401; 366.312146; 367.810130; 368.735641; 370.122135; 370.767802; 371.199518; 372.141302; 373.655170; 375.000179; 376.121610; 377.363265; 377.625614; 378.010899; 378.975570; 379.318297; 379.510522; 379.291773; 378.753245; 378.759801; 379.845083; 379.916638; 380.357951; 380.555153; 379.946053; 379.745692; 380.025595; 380.798757; 380.802274; 380.098879; 380.121589; 380.453020; 380.927980; 381.947398; 382.775933; 382.619232; 382.548630; 382.356346; 382.156730; (); (); (); (); (); (); (); (); (); (); (); 
6831.4; 13:31:05; (); (); (); (); (); (); (); (); 379.783034; 379.243344; 379.171073; 380.194902; 380.174696; 379.630268; 380.400538; 380.520046; 379.943371; 379.542172; 378.910661; 378.190011; 377.156526; 377.218902; 378.784627; 379.708052; 380.116194; 379.906327; 379.364163; 379.618049; 380.214542; 379.943520; 379.635543; 380.436063; 381.813854; 382.952958; 384.877026; 386.595517; 387.674093; 387.081712; 387.535304; 388.754964; 389.782369; 390.056998; 390.330046; 391.094446; 391.803116; 392.730594; 393.330097; 393.790483; 393.651724; 392.345816; 391.927212; 393.038958; 394.272208; 395.253450; 396.985352; 397.717357; 396.532565; 395.946443; 395.573735; 395.021886; 393.915266; 392.181963; 389.991164; 388.903469; 388.716221; 387.822956; 385.699451; 383.607179; 382.350117; 380.253971; 379.739255; 380.913675; 381.127834; 380.402654; 379.251748; 379.210562; 379.872143; 380.816042; 381.773412; 382.054716; 381.874859; 382.653415; 384.214371; 383.223712; 382.570267; 382.455558; 382.955641; 383.938342; 385.580093; 388.123542; 389.796197; 390.624583; 390.974820; 391.408890; 392.859638; 393.945009; 393.948615; 393.501580; 394.143343; 395.243496; 395.941794; 395.791471; 395.149618; 393.812031; 393.558383; 393.916965; 394.093752; 394.530326; 394.336998; 393.949568; 393.873811; 393.577099; 393.413812; 393.257856; 391.916633; 390.917033; 390.102446; 389.654011; 388.509333; 385.625005; 382.256001; 378.929466; 377.327651; 376.082569; 373.969227; 372.354120; 370.341808; 368.002146; 366.559595; (); (); (); (); (); (); (); (); (); (); (); 
6833.2; 13:31:13; (); (); (); (); (); (); (); (); 376.802653; 376.722246; 376.090169; 376.036763; 375.680774; 375.775397; 375.552416; 374.977410; 374.908149; 374.818504; 375.490844; 377.084792; 379.105061; 380.732864; 381.423473; 380.927294; 381.206065; 381.375015; 381.715268; 383.403867; 385.150731; 386.860788; 387.832999; 387.426972; 386.960596; 386.077464; 385.303140; 385.356098; 386.397392; 387.567818; 389.401317; 390.889436; 392.155081; 392.564237; 391.685188; 390.627623; 390.334845; 390.374750; 390.790850; 391.305268; 392.214954; 392.827630; 393.124938; 392.823189; 391.780883; 390.454173; 388.715297; 387.215346; 387.003511; 387.368739; 387.869090; 387.910277; 386.847585; 385.428786; 383.715808; 381.823838; 380.387098; 378.581047; 377.675593; 377.391517; 377.400875; 377.841473; 377.584219; 375.859201; 373.281270; 370.549709; 368.630290; 368.173063; 368.815571; 368.457019; 368.166834; 368.041247; 368.890196; 368.618637; 368.298620; 368.391037; 367.973626; 367.080450; 367.111355; 368.282557; 370.795846; 372.321546; 373.318285; 374.604613; 376.086622; 376.717627; 376.365811; 374.892682; 374.533981; 375.015169; 375.407398; 376.223266; 378.071010; 379.443318; 380.278260; 380.082160; 379.463106; 377.294332; 375.443101; 375.333309; 376.516610; 378.161490; 378.729254; 378.599375; 377.339989; 375.901252; 374.635637; 373.774260; 373.479217; 373.447537; 373.514324; 372.843146; 371.999651; 371.565253; 371.009290; 369.926035; 368.432641; 368.237674; 368.372262; 369.277626; 370.487511; (); (); (); (); (); (); (); (); (); (); (); 
6834.9; 13:31:22; (); (); (); (); (); (); (); (); 360.492587; 361.422956; 361.971736; 362.246394; 363.457352; 364.885181; 366.019607; 366.671681; 366.453946; 365.599126; 364.980280; 365.504920; 367.928922; 370.021641; 372.410715; 374.637216; 375.395119; 376.577944; 378.088683; 378.914595; 379.610509; 379.606634; 379.158229; 378.935426; 379.784942; 380.349457; 380.842686; 380.265653; 379.685313; 379.504383; 379.196793; 379.404604; 378.833830; 377.772599; 377.223641; 376.406997; 376.648396; 377.973586; 379.766524; 380.901366; 382.325143; 383.332431; 384.517163; 385.832459; 386.170059; 386.520565; 386.631548; 387.405425; 389.090627; 389.680207; 390.126705; 390.655607; 390.311092; 389.500290; 389.121652; 387.932986; 386.637092; 384.702504; 383.567631; 383.391142; 383.634388; 383.932948; 383.186489; 381.519407; 381.348670; 382.329524; 382.891804; 384.092242; 384.419501; 384.401709; 385.027349; 385.467201; 387.235969; 389.583379; 391.350180; 391.982168; 392.454624; 394.057244; 396.393269; 398.018390; 398.887753; 399.487764; 399.337053; 399.694592; 400.393873; 401.560634; 402.889132; 402.294934; 401.368916; 400.771767; 401.142299; 401.859254; 401.334852; 400.570482; 399.901360; 399.001420; 398.490965; 398.136258; 398.379892; 399.842709; 400.757104; 400.540024; 401.190460; 401.957989; 402.953267; 403.269529; 403.572142; 403.612554; 401.813507; 400.290072; 399.581671; 399.274856; 399.795353; 399.446487; 398.288488; 397.184253; 396.938473; 396.617413; 395.606428; 393.042743; 370.487511; (); (); (); (); (); (); (); (); (); (); (); 
6836.7; 13:31:31; (); (); (); (); (); (); (); 383.603334; 384.068936; 384.414345; 383.614093; 382.530421; 382.476270; 382.818818; 382.434875; 381.808788; 381.779641; 382.852942; 384.518862; 386.395842; 387.304217; 387.125939; 386.673808; 386.211783; 385.465026; 384.710312; 385.018826; 384.784818; 384.286523; 384.157658; 384.438425; 384.602040; 384.259015; 383.444488; 381.848603; 380.323499; 379.609287; 379.174471; 378.691643; 379.234076; 380.284637; 380.620360; 380.302072; 379.787803; 379.307568; 378.665656; 378.027946; 377.831191; 378.402442; 378.994465; 379.460663; 380.758941; 381.697714; 381.420672; 380.943745; 380.093813; 379.696757; 379.865140; 380.206466; 379.897267; 380.105138; 379.765838; 378.710598; 377.720237; 377.755076; 377.428174; 376.543432; 376.547247; 377.305120; 377.579093; 377.525359; 376.853585; 376.307398; 375.675857; 375.011057; 373.164296; 372.173607; 372.039497; 372.427732; 372.727394; 372.061759; 371.420264; 371.196181; 370.904356; 370.000750; 369.337559; 369.901240; 371.182710; 373.065501; 374.324650; 375.028044; 374.911696; 374.162763; 373.868734; 375.113577; 377.235651; 378.718674; 379.889697; 380.416155; 381.216079; 383.288711; 384.053916; 384.107351; 383.996159; 383.737028; 383.827239; 383.780986; 383.943349; 384.045959; 383.747399; 384.290636; 385.443479; 386.392474; 388.241768; 389.608473; 390.004694; 391.260087; 391.806781; 391.294181; 390.697807; 390.447706; 392.127782; 393.670768; 394.824326; 394.985378; 394.046724; 392.375827; 389.925182; (); (); (); (); (); (); (); (); (); (); (); (); 
6838.5; 13:31:40; (); (); (); (); (); (); (); 383.035630; 384.287626; 385.640293; 386.726290; 387.336433; 386.982650; 386.289299; 385.281563; 384.457976; 384.376973; 385.280102; 386.417896; 387.196809; 388.813883; 391.499400; 392.968863; 393.209606; 393.161565; 392.640501; 392.600209; 393.805861; 395.113617; 396.524638; 397.773385; 398.908764; 399.586290; 400.420189; 401.062340; 399.905086; 397.676587; 395.957589; 394.764006; 393.737137; 393.885344; 393.593580; 392.932236; 392.587632; 391.325861; 389.851779; 389.405727; 388.725191; 387.103379; 385.516196; 385.680467; 387.106210; 388.389945; 389.098078; 389.179230; 388.809860; 389.011502; 388.976961; 389.358610; 390.986830; 391.207993; 390.460789; 390.796304; 391.170800; 391.338170; 390.744954; 389.640272; 388.795763; 388.473988; 388.163030; 386.650920; 384.790212; 383.181661; 381.896228; 381.616205; 381.772518; 381.638080; 381.598473; 382.561862; 383.466810; 384.149224; 384.573281; 384.937882; 385.842204; 387.558669; 390.347183; 393.368065; 395.381987; 396.283716; 396.339178; 396.134526; 395.000756; 393.450052; 391.418964; 389.300197; 388.026327; 387.205064; 386.147469; 385.663778; 384.643316; 382.358313; 379.968405; 378.289014; 376.554936; 375.637084; 375.952899; 377.066106; 377.294332; 377.243996; 377.609193; 378.697783; 379.728347; 380.352587; 378.690094; 377.982944; 378.280967; 378.700763; 378.166974; 377.978981; 378.137499; 377.413303; 376.221031; 375.986546; 376.515150; 377.213329; 376.236230; 373.987019; 374.166697; (); (); (); (); (); (); (); (); (); (); (); (); 
6840.2; 13:31:49; (); (); (); (); (); (); 388.051420; 384.486347; 383.584946; 384.851038; 386.048704; 386.447340; 386.328220; 385.648817; 384.837061; 384.290457; 384.485662; 384.345144; 384.140074; 384.359777; 386.100888; 388.295412; 389.809847; 389.697492; 389.089972; 388.742208; 388.981640; 390.047699; 392.038733; 393.461615; 393.509030; 392.675549; 392.515212; 392.413616; 392.208934; 392.199576; 392.837256; 394.117653; 395.915776; 396.777868; 397.117376; 395.825803; 393.466234; 391.813666; 391.055703; 391.063094; 390.765905; 390.639812; 390.969068; 391.671777; 391.658336; 391.516089; 390.826464; 389.992952; 389.795929; 389.417052; 390.500724; 391.916156; 392.602921; 392.301887; 392.484397; 392.963290; 392.788202; 392.602086; 392.306596; 392.296523; 392.240316; 392.325282; 392.567337; 392.000496; 390.945703; 389.793217; 388.889164; 388.661265; 388.189375; 388.040721; 388.274163; 388.213277; 388.280660; 388.393819; 388.492793; 387.674510; 386.386484; 384.869218; 384.176612; 384.781837; 385.543883; 385.824412; 385.869831; 386.711627; 387.143701; 386.684746; 386.762261; 386.547148; 386.066556; 385.369152; 385.670781; 387.114227; 388.261348; 388.875365; 389.091164; 389.950693; 391.165823; 392.169625; 391.974688; 391.698122; 392.148763; 392.725557; 392.699957; 392.587990; 392.929077; 393.131673; 393.270016; 394.182444; 395.050347; 395.585567; 395.601511; 395.082206; 394.840270; 394.397795; 394.273639; 394.493669; 394.263357; 394.667983; 395.132124; 395.384163; 395.116389; 394.890338; (); (); (); (); (); (); (); (); (); (); (); (); 
6842.0; 13:31:58; (); (); (); (); (); (); 389.305681; 389.397651; 389.723450; 390.602708; 391.653389; 392.636031; 392.482340; 391.941309; 391.416848; 391.161382; 392.073333; 392.282724; 391.739339; 390.704095; 389.674664; 388.872027; 388.366997; 387.268335; 386.138558; 385.130823; 383.831918; 383.597612; 383.783311; 383.279383; 382.785648; 382.467002; 382.936537; 383.612126; 384.882450; 385.499567; 385.236531; 384.513110; 384.092450; 384.132713; 384.100497; 384.011716; 383.333176; 382.708848; 382.500142; 382.456183; 382.244349; 381.789029; 380.610883; 380.056798; 380.483985; 381.581038; 382.949978; 384.246856; 384.745270; 384.517610; 384.905636; 385.928303; 386.778265; 387.893885; 388.566852; 389.225572; 389.313638; 389.875978; 389.740855; 388.760090; 387.239575; 385.881096; 385.214031; 384.538054; 384.315848; 383.491099; 382.266909; 381.463885; 380.975366; 379.765749; 377.678752; 376.932979; 376.538306; 375.755429; 375.348330; 375.972360; 376.875252; 377.135515; 376.211733; 376.121908; 377.232045; 378.017664; 378.153324; 377.894819; 378.523290; 379.750103; 380.233049; 380.275100; 380.448043; 380.138785; 379.919618; 380.260795; 380.852789; 382.054955; 382.940322; 382.295072; 381.456256; 381.304979; 382.144213; 383.242428; 384.405583; 385.461897; 386.188447; 387.047738; 387.974769; 389.402360; 391.057998; 392.419994; 392.848223; 392.315775; 392.389715; 392.841607; 391.642928; 389.863908; 388.556540; 388.151139; 387.868971; 387.445778; 387.008995; 385.848284; 382.194161; 394.890338; (); (); (); (); (); (); (); (); (); (); (); (); 
