Roll Number; 4
Recipe Name; TEST 1
Start Time; 2017-11-22; 12:29:41
File Name; D:\Mahlo\TR\171122122941TEST 14_XMF2.txt

31.5; 12:29:47; (); (); (); 3.170405; 3.031395; 2.909677; 2.829850; 2.770552; 2.720026; 2.677888; 2.523707; 2.352457; 2.221804; 2.131634; 2.091569; 2.079688; 2.075283; 2.071360; 2.068715; 2.068054; 2.068980; 2.071682; 2.076142; 2.080007; 2.082788; 2.085047; 2.086827; 2.088197; 2.089666; 2.092005; 2.096635; 2.104151; 2.112219; 2.116601; 2.120062; 2.123064; 2.124030; 2.123602; 2.123391; 2.121170; 2.116484; 2.111162; 2.107822; 2.106052; 2.105191; 2.101419; 2.093955; 2.085830; 2.077675; 2.065750; 2.054921; 2.045372; 2.036625; 2.029174; 2.026255; 2.026543; 2.030072; 2.032587; 2.032185; 2.030212; 2.028288; 2.025655; 2.023317; 2.022007; 2.025085; 2.030006; 2.034621; 2.039186; 2.043094; 2.042994; 2.041151; 2.038432; 2.037979; 2.038627; 2.037354; 2.034107; 2.031396; 2.028982; 2.026401; 2.023144; 2.021514; 2.021154; 2.021161; 2.021477; 2.023152; 2.024206; 2.025660; 2.027805; 2.031984; 2.038321; 2.046141; 2.058976; 2.072585; 2.082275; 2.092121; 2.097827; 2.101758; 2.105007; 2.107264; 2.109763; 2.111345; 2.111964; 2.109641; 2.106537; 2.103321; 2.095786; 2.084818; 2.071738; 2.060351; 2.047894; 2.039009; 2.032958; 2.025283; 2.018567; 2.006709; 1.997831; 1.988632; 1.981132; 1.975785; 1.965668; 1.961330; 1.938291; 1.920613; 1.918428; 1.915005; 1.910506; 1.902814; 1.896336; 1.886326; 1.882850; (); (); (); (); (); (); (); (); (); (); 
33.2; 12:29:56; (); (); (); 2.969499; 2.876842; 2.796025; 2.730928; 2.674296; 2.628357; 2.584669; 2.548100; 2.398132; 2.206817; 2.109874; 2.069876; 2.060762; 2.063046; 2.059978; 2.062316; 2.060871; 2.064627; 2.066832; 2.069138; 2.069946; 2.068770; 2.071338; 2.071770; 2.072420; 2.072662; 2.073194; 2.075271; 2.078924; 2.081263; 2.081136; 2.080636; 2.079885; 2.078670; 2.079312; 2.080330; 2.082287; 2.083127; 2.081873; 2.081586; 2.082071; 2.082136; 2.081045; 2.080172; 2.079068; 2.076356; 2.071851; 2.065650; 2.058479; 2.050977; 2.041042; 2.029302; 2.018934; 2.011584; 2.006017; 1.999199; 1.993228; 1.990080; 1.985979; 1.983238; 1.984044; 1.988950; 1.996630; 2.006922; 2.015824; 2.024973; 2.036749; 2.048619; 2.056524; 2.062918; 2.068830; 2.071325; 2.071075; 2.070821; 2.068285; 2.063732; 2.058359; 2.050425; 2.042431; 2.036347; 2.030993; 2.025509; 2.020011; 2.018034; 2.017650; 2.017863; 2.018842; 2.021168; 2.023823; 2.025541; 2.027456; 2.030631; 2.033753; 2.038680; 2.043734; 2.048569; 2.055644; 2.062933; 2.065371; 2.065050; 2.065113; 2.065922; 2.065511; 2.064349; 2.063996; 2.063898; 2.062735; 2.059467; 2.053292; 2.045618; 2.037543; 2.026536; 2.018461; 2.015860; 2.013811; 2.009990; 2.000079; 1.983294; 1.956846; 1.943721; 1.936878; 1.929879; 1.921732; 1.915426; 1.909136; 1.903916; (); (); (); (); (); (); (); (); (); (); (); 
34.9; 12:30:05; (); (); 6.512641; 5.935406; 5.489651; 5.208860; 4.973144; 4.743509; 4.570595; 4.172768; 3.385399; 2.791692; 2.400272; 2.213593; 2.160859; 2.144367; 2.138276; 2.133422; 2.126648; 2.120356; 2.114416; 2.108848; 2.104848; 2.099127; 2.094135; 2.089591; 2.085385; 2.080436; 2.076378; 2.074929; 2.075562; 2.078132; 2.083707; 2.089593; 2.093021; 2.095431; 2.097992; 2.101225; 2.103870; 2.105042; 2.103986; 2.101924; 2.100507; 2.098580; 2.095458; 2.091141; 2.085184; 2.079264; 2.074423; 2.072652; 2.072024; 2.070474; 2.068260; 2.068360; 2.070216; 2.073233; 2.075226; 2.076299; 2.078265; 2.081477; 2.084537; 2.086016; 2.085125; 2.083617; 2.081953; 2.080410; 2.079103; 2.077112; 2.073379; 2.068000; 2.065146; 2.063683; 2.062488; 2.061799; 2.062133; 2.063984; 2.068182; 2.073689; 2.078718; 2.081470; 2.083989; 2.088577; 2.093817; 2.099252; 2.104387; 2.107976; 2.112091; 2.115015; 2.116994; 2.117722; 2.118611; 2.120231; 2.123278; 2.127402; 2.131692; 2.135539; 2.138591; 2.138911; 2.139053; 2.138552; 2.138538; 2.138807; 2.137750; 2.135813; 2.130556; 2.122681; 2.113224; 2.102130; 2.090918; 2.076385; 2.061183; 2.044435; 2.028529; 2.013072; 1.999178; 1.986367; 1.970017; 1.960132; 1.949913; 1.940646; 1.916883; 1.905189; 1.899591; 1.892422; 1.885855; 1.879594; 1.877102; 1.872327; 1.903916; (); (); (); (); (); (); (); (); (); (); (); 
36.6; 12:30:14; (); (); 5.683764; 5.286309; 4.923374; 4.672832; 4.460781; 4.281169; 4.107191; 3.921360; 3.410394; 2.826391; 2.328059; 2.127571; 2.063652; 2.050212; 2.052285; 2.060358; 2.063533; 2.063494; 2.059912; 2.056482; 2.054451; 2.051112; 2.051086; 2.049839; 2.051596; 2.052146; 2.053489; 2.056759; 2.060593; 2.064689; 2.066181; 2.066854; 2.065582; 2.064211; 2.062870; 2.060279; 2.058747; 2.057311; 2.056196; 2.054390; 2.052360; 2.050952; 2.048975; 2.045559; 2.041680; 2.039010; 2.038834; 2.040651; 2.042478; 2.043835; 2.045923; 2.047780; 2.049475; 2.050962; 2.052692; 2.053216; 2.051693; 2.048492; 2.044840; 2.043381; 2.043539; 2.043488; 2.041975; 2.041272; 2.042643; 2.045847; 2.049440; 2.051375; 2.052484; 2.054500; 2.057498; 2.061260; 2.062611; 2.061407; 2.056966; 2.052284; 2.049719; 2.048698; 2.046196; 2.043940; 2.041118; 2.036704; 2.031072; 2.025297; 2.020648; 2.016268; 2.010631; 2.008561; 2.011647; 2.019894; 2.029072; 2.035953; 2.040102; 2.043183; 2.044044; 2.041917; 2.040225; 2.039342; 2.037647; 2.034839; 2.032788; 2.032805; 2.033098; 2.029683; 2.022918; 2.015790; 2.008362; 2.002596; 1.998715; 1.994860; 1.991350; 1.987359; 1.982258; 1.978463; 1.976282; 1.974165; 1.969925; 1.962354; 1.954030; 1.934085; 1.923272; 1.918123; 1.911257; 1.905295; 1.899659; 1.892256; 1.887085; (); (); (); (); (); (); (); (); (); (); (); 
44.8; 12:30:58; (); (); (); 3.033028; 2.918277; 2.826937; 2.739563; 2.667909; 2.610182; 2.568574; 2.510623; 2.369586; 2.216562; 2.096416; 2.032906; 2.007509; 2.004333; 2.006391; 2.008737; 2.010479; 2.011847; 2.015064; 2.018647; 2.022770; 2.026134; 2.028784; 2.031999; 2.032901; 2.030113; 2.026114; 2.023653; 2.022545; 2.023121; 2.027293; 2.034825; 2.041951; 2.047499; 2.051295; 2.052433; 2.051440; 2.046738; 2.040575; 2.034227; 2.030708; 2.030881; 2.030811; 2.028806; 2.023704; 2.015052; 2.005665; 1.997857; 1.991385; 1.987634; 1.984948; 1.983183; 1.982826; 1.984734; 1.987288; 1.988816; 1.987879; 1.987354; 1.989950; 1.995911; 2.002126; 2.007599; 2.012412; 2.016305; 2.018049; 2.020198; 2.023543; 2.026433; 2.025794; 2.023785; 2.020666; 2.016884; 2.014511; 2.013271; 2.011673; 2.009086; 2.007675; 2.005810; 2.004098; 2.003316; 2.001351; 1.998387; 1.996230; 1.996962; 1.999464; 2.003259; 2.009678; 2.014607; 2.017595; 2.020910; 2.027950; 2.037184; 2.045693; 2.052783; 2.058914; 2.062265; 2.064624; 2.066468; 2.067560; 2.066982; 2.065705; 2.063318; 2.059134; 2.052527; 2.044588; 2.033381; 2.017173; 1.999667; 1.985771; 1.974414; 1.966868; 1.962299; 1.959397; 1.955393; 1.950895; 1.946788; 1.942238; 1.938223; 1.926445; 1.907289; 1.903127; 1.901636; 1.901768; 1.902411; 1.901118; 1.892220; (); (); (); (); (); (); (); (); (); (); (); 
46.4; 12:31:07; (); (); (); 2.663917; 2.595950; 2.536454; 2.503253; 2.471908; 2.445895; 2.428698; 2.387523; 2.302192; 2.220958; 2.169297; 2.144139; 2.130291; 2.122066; 2.114436; 2.106160; 2.097266; 2.088695; 2.079905; 2.072325; 2.064781; 2.057960; 2.054219; 2.052721; 2.055299; 2.060173; 2.065761; 2.073501; 2.083047; 2.092400; 2.100283; 2.108678; 2.117731; 2.125238; 2.131603; 2.135001; 2.136478; 2.137945; 2.137426; 2.133412; 2.123475; 2.112626; 2.102282; 2.091043; 2.081907; 2.070471; 2.059924; 2.051976; 2.045238; 2.038346; 2.033231; 2.028442; 2.023145; 2.018381; 2.018389; 2.022055; 2.025972; 2.030123; 2.033362; 2.035879; 2.037988; 2.040208; 2.042570; 2.044761; 2.049193; 2.055490; 2.063625; 2.071089; 2.076524; 2.079820; 2.079684; 2.079782; 2.079889; 2.081988; 2.084280; 2.085876; 2.086314; 2.087192; 2.088961; 2.091915; 2.093458; 2.091896; 2.087601; 2.083203; 2.079269; 2.075928; 2.073076; 2.071885; 2.071533; 2.071086; 2.070947; 2.071207; 2.071264; 2.070768; 2.069242; 2.066495; 2.062953; 2.062717; 2.061717; 2.061482; 2.059454; 2.057953; 2.052680; 2.046680; 2.042320; 2.037113; 2.033336; 2.027948; 2.022852; 2.016797; 2.011700; 2.007648; 2.000268; 1.996128; 1.987503; 1.984026; 1.976897; 1.970238; 1.949277; 1.939593; 1.935538; 1.928687; 1.921296; 1.912275; 1.901233; 1.891544; (); (); (); (); (); (); (); (); (); (); (); 
48.1; 12:31:16; (); (); (); 2.774526; 2.704215; 2.636877; 2.584341; 2.541532; 2.500826; 2.469862; 2.438129; 2.372736; 2.278020; 2.164222; 2.092747; 2.067944; 2.062283; 2.063162; 2.071061; 2.077686; 2.082544; 2.086735; 2.088274; 2.091406; 2.091071; 2.090313; 2.088441; 2.088622; 2.088401; 2.088189; 2.087398; 2.086131; 2.085722; 2.084727; 2.084658; 2.082994; 2.080755; 2.079020; 2.076102; 2.073444; 2.071746; 2.069831; 2.068796; 2.067723; 2.067953; 2.068655; 2.067491; 2.062610; 2.055881; 2.049004; 2.041662; 2.034257; 2.028528; 2.023970; 2.018606; 2.013600; 2.010085; 2.009125; 2.011680; 2.015088; 2.018779; 2.022232; 2.026726; 2.031113; 2.036110; 2.043695; 2.051513; 2.059829; 2.067762; 2.075123; 2.081591; 2.086954; 2.089795; 2.089852; 2.089107; 2.088026; 2.087545; 2.087413; 2.088003; 2.088740; 2.085108; 2.078681; 2.069516; 2.062184; 2.056760; 2.054187; 2.051783; 2.048593; 2.045094; 2.044333; 2.044904; 2.046568; 2.047879; 2.049264; 2.050999; 2.053543; 2.056856; 2.060431; 2.063355; 2.064612; 2.064775; 2.064175; 2.061131; 2.056706; 2.051836; 2.046864; 2.042479; 2.037271; 2.028463; 2.019638; 2.012328; 2.006574; 2.001808; 1.996258; 1.991490; 1.988085; 1.986147; 1.987997; 1.992066; 1.997245; 1.996838; 1.987771; 1.967037; 1.965641; 1.967571; 1.969309; 1.969861; 1.969932; 1.969891; (); (); (); (); (); (); (); (); (); (); (); 
49.8; 12:31:25; (); (); 3.938039; 3.738906; 3.535230; 3.393316; 3.276545; 3.189203; 3.113884; 2.991547; 2.731213; 2.479788; 2.257785; 2.135849; 2.096524; 2.083438; 2.077920; 2.074445; 2.070316; 2.065563; 2.061881; 2.059602; 2.058918; 2.057493; 2.054304; 2.050199; 2.046509; 2.044296; 2.043377; 2.043577; 2.045188; 2.049917; 2.055960; 2.059620; 2.062472; 2.063943; 2.063721; 2.063128; 2.063549; 2.065434; 2.069095; 2.072474; 2.074176; 2.074214; 2.073154; 2.070311; 2.065588; 2.060945; 2.057106; 2.054886; 2.052055; 2.045933; 2.039720; 2.034386; 2.029312; 2.024863; 2.020651; 2.015622; 2.012912; 2.011642; 2.011344; 2.009751; 2.006830; 2.005574; 2.006361; 2.009128; 2.014302; 2.019661; 2.024022; 2.028562; 2.033297; 2.037604; 2.040085; 2.040564; 2.041229; 2.043189; 2.047602; 2.052028; 2.053154; 2.050445; 2.046826; 2.045451; 2.047778; 2.051571; 2.055145; 2.057060; 2.059207; 2.062479; 2.067504; 2.071845; 2.073926; 2.075201; 2.076926; 2.079389; 2.084338; 2.091474; 2.095380; 2.096635; 2.096458; 2.095512; 2.094814; 2.092805; 2.089753; 2.083059; 2.079626; 2.077794; 2.076128; 2.075341; 2.071084; 2.065979; 2.057900; 2.050481; 2.042190; 2.030484; 2.019484; 2.007271; 1.999320; 1.988552; 1.981045; 1.968739; 1.947841; 1.915186; 1.897445; 1.890033; 1.881010; 1.871565; 1.859473; 1.846532; 1.836235; (); (); (); (); (); (); (); (); (); (); (); 
51.5; 12:31:35; (); (); 3.249157; 3.151599; 3.029760; 2.949841; 2.881542; 2.816270; 2.766147; 2.723195; 2.610864; 2.422034; 2.249538; 2.138625; 2.112531; 2.097764; 2.094723; 2.095153; 2.097945; 2.096617; 2.090716; 2.086952; 2.082517; 2.078367; 2.074969; 2.071284; 2.068336; 2.065900; 2.065671; 2.066318; 2.069830; 2.074117; 2.080038; 2.083390; 2.085052; 2.086105; 2.084745; 2.082011; 2.079861; 2.078440; 2.078083; 2.078933; 2.078878; 2.079380; 2.079503; 2.078735; 2.076072; 2.070110; 2.064430; 2.059336; 2.054871; 2.052101; 2.049834; 2.046789; 2.043238; 2.039799; 2.036247; 2.033602; 2.031543; 2.028951; 2.025088; 2.022809; 2.024333; 2.028848; 2.033753; 2.038843; 2.044927; 2.051218; 2.057363; 2.063777; 2.069270; 2.072265; 2.073736; 2.075361; 2.077694; 2.079528; 2.079613; 2.077261; 2.074026; 2.070942; 2.067823; 2.064151; 2.061173; 2.060809; 2.062256; 2.065660; 2.069315; 2.072353; 2.072621; 2.072970; 2.076714; 2.085634; 2.094531; 2.100021; 2.102625; 2.103239; 2.102586; 2.100952; 2.098052; 2.094289; 2.088202; 2.080557; 2.074179; 2.068954; 2.063656; 2.057203; 2.047593; 2.036514; 2.027150; 2.018122; 2.012027; 2.007348; 2.000823; 1.993879; 1.987356; 1.982386; 1.978095; 1.974733; 1.971272; 1.967268; 1.961954; 1.949538; 1.933350; 1.929609; 1.925700; 1.921270; 1.917714; 1.915680; 1.912740; (); (); (); (); (); (); (); (); (); (); (); 
53.2; 12:31:44; (); (); (); 3.236881; 3.091039; 2.975821; 2.895133; 2.829064; 2.773757; 2.731378; 2.599688; 2.416058; 2.279385; 2.190230; 2.150634; 2.136215; 2.131603; 2.129404; 2.129274; 2.131908; 2.136878; 2.138961; 2.138009; 2.135731; 2.133938; 2.132417; 2.129652; 2.124894; 2.120292; 2.118585; 2.118891; 2.118822; 2.116949; 2.112663; 2.107374; 2.100239; 2.095242; 2.094708; 2.096471; 2.097277; 2.097826; 2.101009; 2.103814; 2.105678; 2.103862; 2.099768; 2.095967; 2.094467; 2.094397; 2.094527; 2.095671; 2.096930; 2.096956; 2.095313; 2.094441; 2.094522; 2.092958; 2.091060; 2.089856; 2.090594; 2.091306; 2.090632; 2.088684; 2.086287; 2.084285; 2.081532; 2.078358; 2.076225; 2.075618; 2.076136; 2.077749; 2.081267; 2.085110; 2.088899; 2.091401; 2.094788; 2.098838; 2.101772; 2.102311; 2.102558; 2.103908; 2.105723; 2.105620; 2.102029; 2.097447; 2.091447; 2.084237; 2.075722; 2.067832; 2.063585; 2.060659; 2.058646; 2.058870; 2.060933; 2.060900; 2.058442; 2.054585; 2.053525; 2.055130; 2.056338; 2.057707; 2.059169; 2.063457; 2.067189; 2.070501; 2.072130; 2.071292; 2.071419; 2.068742; 2.066716; 2.063447; 2.060538; 2.055340; 2.048109; 2.044310; 2.035978; 2.029778; 2.020768; 2.009839; 1.995576; 1.971570; 1.945261; 1.933243; 1.925464; 1.916924; 1.910244; 1.904399; 1.895534; 1.888162; (); (); (); (); (); (); (); (); (); (); (); 
