Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-11-30; 11:55:28
File Name; D:\Mahlo\TR\171130115528FP 4582_244 GSM0_FMI2.txt

75.0; 11:55:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 258.038819; 258.101642; 258.322865; 258.443743; 258.281201; 258.007735; 257.694304; 257.381499; 256.993532; 256.689548; 256.439745; 256.118238; 255.918413; 256.001115; 256.178856; 256.156743; 255.922318; 255.778342; 255.811125; 256.143391; 256.505847; 256.876826; 257.257491; 257.442653; 257.488251; 257.674247; 258.095324; 258.330554; 258.342594; 258.187950; 258.226454; 258.242369; 258.116424; 257.902265; 257.571995; 257.366687; 257.187605; 257.003039; 256.927133; 256.995201; 256.877810; 256.657660; 256.593466; 256.610274; 256.776959; 257.006228; 257.377446; 257.637739; 257.728040; 257.603109; 257.313073; 257.107377; 256.997585; 256.867588; 256.697088; 256.592780; 256.448805; 256.097645; 255.416632; 254.656702; 254.078209; 253.295153; 252.768934; 252.586633; 252.639860; 252.929002; 253.350765; 253.791660; 254.175156; 254.589736; 255.086929; 255.471081; 255.927682; 256.571472; 257.064879; 257.411987; 257.655948; 257.692516; 257.634014; 257.621437; 257.398993; 256.982088; 256.571859; 256.165236; 255.864888; 255.658239; 255.541831; 255.502045; 255.383164; 255.447924; 255.604059; 255.807012; 256.029099; 256.224066; 256.342888; 256.524712; 256.777078; 256.964296; 257.145017; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
76.0; 11:55:48; (); (); (); (); (); (); 261.560023; 261.766762; 262.008846; 262.182504; 262.269974; 262.263238; 261.958599; 261.647731; 261.398882; 261.287361; 261.221141; 261.067122; 260.780483; 260.411739; 260.118544; 259.981871; 259.787589; 259.431481; 258.889705; 258.366555; 258.084238; 257.966131; 257.950753; 258.018702; 258.090228; 258.107454; 257.963836; 257.843614; 257.666290; 257.305592; 257.057667; 256.875098; 256.963730; 257.204145; 257.434338; 257.620364; 257.717937; 257.639557; 257.530719; 257.295251; 257.022291; 256.871939; 256.737083; 256.667078; 256.649762; 256.658494; 256.654859; 256.624550; 256.654888; 256.675303; 256.600738; 256.616592; 256.738365; 256.759554; 256.778419; 256.943554; 257.101715; 257.217973; 257.238239; 257.309169; 257.443011; 257.619262; 257.623762; 257.437944; 257.202774; 256.907582; 256.758034; 256.795049; 256.956697; 257.077843; 257.220596; 257.486910; 257.777065; 257.892489; 257.646322; 257.487535; 257.433027; 257.378221; 257.336140; 257.484704; 257.732928; 257.799506; 257.724792; 257.636666; 257.654011; 257.591218; 257.334083; 257.100075; 257.131428; 257.251650; 257.012039; 256.729931; 256.667495; 256.824642; 256.991744; 257.172108; 257.443100; 257.691294; 257.952869; 257.945508; 257.963121; 258.102417; 258.198410; 258.322328; 258.558601; 258.921713; 259.320736; 259.454250; 259.517640; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
76.7; 11:55:57; (); (); (); (); (); (); 260.868669; 261.311024; 261.348188; 261.139482; 260.864764; 260.701805; 260.563463; 260.358363; 260.055572; 259.796441; 259.532452; 259.385496; 259.295791; 258.934230; 258.149862; 257.430673; 256.937385; 256.651491; 256.665856; 256.721884; 256.719351; 256.796449; 256.945670; 257.206321; 257.497251; 257.591695; 257.395774; 257.026434; 256.699175; 256.519288; 256.299883; 256.052941; 255.810142; 255.655110; 255.597234; 255.668163; 255.694121; 255.682826; 255.810052; 255.879402; 256.087154; 256.650835; 257.450312; 258.114845; 258.749396; 259.370327; 259.762943; 260.084718; 260.234743; 260.255814; 260.106087; 260.007560; 259.819567; 259.545177; 259.447783; 259.269089; 258.992612; 258.602798; 258.229166; 257.956982; 257.979065; 258.300692; 258.732945; 259.197086; 259.532332; 259.860605; 260.184735; 260.697961; 261.137277; 261.445194; 261.628449; 261.600405; 261.617661; 261.578947; 261.384994; 260.893136; 260.357231; 260.020554; 259.870231; 259.841114; 259.894967; 259.879529; 259.875536; 259.964615; 260.100991; 260.321975; 260.793597; 261.272311; 261.595547; 261.977971; 262.465894; 262.689203; 262.816697; 262.812197; 262.725025; 262.605965; 262.536615; 262.473434; 262.464523; 262.621135; 262.848586; 263.009310; 263.382137; 263.859272; 264.089078; 264.216989; 264.318377; 264.163703; 263.867736; 263.565212; 263.081521; 262.493104; 261.936426; 261.675239; 261.357605; 260.957420; 260.422677; 259.543180; 258.368492; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
77.5; 11:56:06; (); (); (); (); (); (); 259.014726; 259.751141; 260.170251; 260.518193; 260.553837; 260.318726; 259.965211; 259.670466; 259.363085; 259.167820; 259.024620; 258.896172; 258.649737; 258.317411; 257.872671; 257.311553; 256.700486; 256.209612; 255.682111; 255.411893; 255.443841; 255.684346; 255.995661; 256.426692; 256.831914; 257.206798; 257.486433; 257.599384; 257.447392; 257.101893; 256.767273; 256.563663; 256.282806; 256.087065; 255.973458; 255.862117; 255.828947; 255.785257; 255.695909; 255.697340; 255.690902; 255.691469; 255.887300; 256.370723; 257.077932; 257.808030; 258.586824; 259.151250; 259.504437; 259.763688; 259.965599; 260.040879; 260.039449; 259.961694; 259.666264; 259.416848; 259.371310; 259.255230; 258.987457; 258.601725; 258.259803; 258.109272; 258.261055; 258.622140; 259.061843; 259.488523; 259.777606; 260.106623; 260.503173; 261.028945; 261.394203; 261.555582; 261.650950; 261.721581; 261.775136; 261.646122; 261.227161; 260.872036; 260.463566; 260.113001; 259.933114; 259.946406; 259.976625; 259.925723; 259.906381; 259.979099; 260.104805; 260.455787; 260.922283; 261.166990; 261.440873; 261.964381; 262.264192; 262.411118; 262.359530; 262.295485; 262.104779; 261.828333; 261.723518; 261.825383; 262.045234; 262.221098; 262.396902; 262.575686; 263.010889; 263.509899; 263.811529; 264.088780; 264.282048; 264.274925; 264.100522; 263.870209; 263.914913; 264.045954; 263.918161; 263.655156; 263.479888; 263.258070; 262.846917; 262.401313; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
78.2; 11:56:14; (); (); (); (); (); (); 258.703262; 259.302855; 259.752244; 259.845406; 259.552330; 259.161830; 258.912653; 258.653492; 258.575022; 258.626014; 258.559287; 258.331627; 257.960975; 257.516503; 257.261306; 257.211655; 256.947011; 256.464869; 256.203949; 256.210983; 256.243438; 256.343871; 256.738782; 257.203221; 257.539004; 257.803649; 257.760316; 257.501751; 257.240772; 256.816387; 256.300032; 255.970478; 255.774915; 255.627722; 255.754769; 256.060481; 256.235808; 256.187677; 255.901426; 255.584598; 255.392760; 255.578041; 256.059736; 256.527543; 257.022381; 257.535696; 258.048475; 258.518577; 258.780807; 258.792877; 258.643746; 258.516312; 258.425325; 258.365035; 258.442551; 258.604854; 258.633941; 258.590281; 258.374870; 258.102059; 257.732928; 257.466018; 257.349432; 257.329822; 257.294327; 257.332355; 257.400692; 257.607549; 257.825643; 258.025169; 258.196056; 258.238375; 258.099824; 258.076221; 258.133799; 258.312762; 258.468509; 258.655578; 258.941561; 259.114832; 259.104341; 258.876830; 258.552372; 258.318186; 257.938415; 257.586122; 257.479340; 257.530779; 257.529944; 257.414520; 257.322758; 257.110476; 256.642640; 256.236315; 256.036758; 255.958050; 255.898356; 255.828500; 255.823404; 256.012917; 256.237090; 256.283253; 256.334275; 256.564468; 256.733298; 256.722003; 256.641060; 256.570399; 256.406784; 256.065667; 255.382985; 254.740298; 254.356086; 254.189283; 253.978550; 253.702253; 253.349900; 252.713859; 251.627594; 262.401313; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
79.0; 11:56:23; (); (); (); (); (); (); 257.093817; 257.676482; 257.899046; 257.915050; 257.805616; 257.719785; 257.626563; 257.416248; 257.113427; 256.707400; 256.308198; 256.179273; 256.119221; 256.079853; 255.850405; 255.536616; 255.332887; 255.441904; 255.641878; 255.705267; 255.579561; 255.409509; 255.359530; 255.652964; 256.374806; 257.008702; 257.397503; 257.658243; 257.539213; 257.385939; 257.230937; 256.965667; 256.436646; 255.918235; 255.713820; 255.827308; 256.126314; 256.472141; 256.561905; 256.374806; 256.111503; 255.837739; 255.636930; 255.952626; 256.372511; 256.847024; 257.332981; 257.987738; 258.563191; 258.930743; 259.094894; 259.057760; 258.973479; 258.856446; 258.737773; 258.721739; 258.785635; 258.909523; 258.880943; 258.735359; 258.349866; 257.997632; 257.719904; 257.526070; 257.368743; 257.304072; 257.257760; 257.332176; 257.520854; 257.783711; 258.028388; 258.236021; 258.367360; 258.369714; 258.371443; 258.474588; 258.599669; 258.655310; 258.834779; 259.142727; 259.377778; 259.484440; 259.382814; 259.099513; 258.736730; 258.403569; 258.040130; 257.729441; 257.608712; 257.566690; 257.451236; 257.374644; 257.257819; 256.913096; 256.490171; 256.257266; 256.116569; 256.000668; 255.966723; 255.978137; 256.124586; 256.330013; 256.617874; 256.842107; 257.033974; 257.267982; 257.458806; 257.460296; 257.373959; 257.293254; 257.014662; 256.494880; 256.465435; 256.604820; 256.656498; 256.579489; 256.464064; 256.276667; 255.973250; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
79.7; 11:56:32; (); (); (); (); (); (); 260.008931; 260.385871; 260.521173; 260.429651; 259.977698; 259.723157; 259.572059; 259.387016; 259.140342; 258.959055; 258.771449; 258.439243; 258.260578; 258.015037; 257.686049; 257.238328; 256.770670; 256.297976; 256.039053; 256.047904; 256.045938; 256.041199; 256.081313; 256.212413; 256.444633; 256.805003; 257.059097; 257.160813; 257.189333; 257.235050; 257.286429; 257.191211; 257.079661; 257.028788; 256.898463; 256.645441; 256.302148; 255.799353; 255.382150; 254.919469; 254.360825; 253.978103; 253.829271; 253.867090; 253.981948; 254.172802; 254.556507; 254.958689; 255.147129; 255.329132; 255.688250; 256.304771; 257.054329; 257.608116; 257.908732; 257.988423; 257.963359; 257.827282; 257.668763; 257.412404; 257.016331; 256.795585; 256.802708; 256.915927; 257.094383; 257.209331; 257.363021; 257.620305; 257.648706; 257.649660; 257.544249; 257.628322; 257.942468; 258.198649; 258.484304; 258.612603; 258.478642; 258.304298; 258.309603; 258.355439; 258.412719; 258.153617; 257.630616; 257.275939; 257.288933; 257.637978; 258.001536; 258.192867; 258.191496; 258.103609; 258.052319; 258.048177; 258.001238; 257.819384; 257.517397; 257.085651; 256.716877; 256.329209; 255.960703; 255.780965; 255.812705; 255.923420; 256.100893; 256.376624; 256.666869; 256.800562; 257.039666; 257.223636; 257.451445; 257.466942; 257.254988; 256.938756; 256.870031; 257.306993; 257.440627; 257.176340; 256.728411; 255.984843; 254.914045; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
80.4; 11:56:41; (); (); (); (); (); (); 256.526947; 257.064790; 257.388175; 257.691383; 257.859498; 258.092463; 258.294642; 258.572876; 259.167969; 259.519845; 259.638786; 259.641558; 259.430468; 258.962393; 258.490890; 258.165300; 257.974893; 257.652879; 257.236719; 256.898999; 256.512225; 256.166875; 256.037235; 255.956173; 256.046206; 256.238282; 256.625593; 256.993860; 257.207572; 257.246614; 257.219106; 257.211894; 257.217407; 257.207155; 257.217258; 257.145077; 257.006913; 256.667912; 256.268024; 255.781919; 255.234778; 254.563689; 254.094392; 253.842294; 253.778100; 253.915071; 254.174888; 254.434168; 254.758090; 255.017519; 255.245715; 255.403548; 255.876005; 256.583631; 257.307410; 257.924795; 258.287877; 258.398592; 258.314162; 258.220583; 258.048415; 257.680625; 257.330447; 257.173181; 257.211626; 257.382512; 257.534683; 257.578760; 257.730216; 257.869184; 257.944703; 257.895678; 257.803977; 257.938325; 258.143395; 258.460045; 258.781046; 258.789063; 258.568972; 258.452594; 258.429110; 258.443385; 258.381665; 257.980764; 257.470936; 257.097125; 257.061601; 257.456183; 257.742256; 257.782429; 257.601649; 257.411063; 257.356048; 257.426828; 257.374704; 257.086188; 256.861657; 256.535888; 256.271303; 255.964816; 255.661815; 255.541593; 255.497307; 255.724430; 255.991220; 256.278932; 256.527483; 256.727666; 256.887585; 257.104695; 257.353783; 257.212013; 257.280797; 257.595479; 258.210272; 258.923113; 259.240508; 259.264499; 258.791119; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
81.2; 11:56:49; (); (); (); (); (); (); 259.810269; 259.537131; 259.202659; 258.914739; 258.571297; 258.243233; 258.143425; 258.145124; 257.894725; 257.325530; 256.912857; 256.552428; 256.333321; 256.292313; 256.148279; 256.072611; 256.210655; 256.349146; 256.407619; 256.541580; 256.678551; 256.573439; 256.292015; 256.124973; 256.172866; 256.310225; 256.219715; 255.942345; 255.503863; 254.923403; 254.133761; 253.297448; 252.660096; 252.287090; 251.944512; 251.667887; 251.383215; 251.132160; 251.085371; 251.138091; 251.059234; 251.016825; 250.837415; 250.767857; 250.695229; 250.824243; 251.260489; 251.819372; 252.289474; 252.695143; 253.211796; 253.584743; 253.781825; 253.707081; 253.693670; 253.786743; 253.988057; 254.294515; 254.457951; 254.629582; 254.624397; 254.528314; 254.590333; 254.562080; 254.589140; 254.689574; 255.018950; 255.133182; 254.990220; 254.652858; 254.298002; 253.930271; 253.695607; 253.870696; 254.338294; 254.797816; 254.979491; 254.902303; 254.819632; 254.581273; 254.196525; 253.885150; 254.042447; 254.639685; 255.095690; 255.389839; 255.695820; 255.749494; 255.567580; 255.035520; 254.483730; 254.170805; 253.705651; 253.277570; 252.970457; 252.688050; 252.317548; 251.729697; 251.165301; 251.120061; 251.274645; 251.349092; 251.333147; 251.329899; 251.661807; 252.191573; 252.666533; 253.185540; 253.648072; 253.854513; 253.837675; 253.773719; 253.861368; 254.050225; 254.075736; 253.906220; 253.764153; 253.866673; 253.932118; 253.751487; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
81.9; 11:56:58; (); (); (); (); (); (); 258.303791; 258.496404; 258.539557; 258.420199; 258.237153; 258.033991; 257.867724; 257.687509; 257.544458; 257.347912; 256.968528; 256.488353; 256.184548; 256.063432; 255.976468; 255.923659; 255.851924; 255.927265; 256.127656; 256.226540; 256.315589; 256.379604; 256.426960; 256.349236; 256.304055; 256.353706; 256.542623; 256.746322; 256.736398; 256.501257; 256.079674; 255.489528; 254.694760; 253.928840; 253.421545; 253.036320; 252.769887; 252.359241; 251.947552; 251.584530; 251.459092; 251.359522; 251.254380; 251.069129; 250.864357; 250.706643; 250.652760; 250.733972; 251.123488; 251.528382; 252.003968; 252.540112; 252.986372; 253.460765; 253.720641; 253.738850; 253.691345; 253.840417; 254.080087; 254.432797; 254.611641; 254.734218; 254.887342; 254.877031; 254.974931; 254.946619; 254.908681; 255.052805; 255.324602; 255.476117; 255.348861; 255.071521; 254.650772; 254.367769; 254.174858; 254.346579; 254.737556; 255.087107; 255.282283; 255.243659; 255.133480; 254.972875; 254.653186; 254.248261; 254.237831; 254.661173; 255.157113; 255.425274; 255.591631; 255.674839; 255.510092; 255.087316; 254.484177; 254.018635; 253.546745; 253.082603; 252.812535; 252.531350; 251.974642; 251.348794; 250.931799; 250.843793; 251.125306; 251.200467; 251.085758; 251.181513; 251.688868; 252.318323; 252.855927; 253.513396; 253.968924; 253.938705; 254.178762; 254.694134; 255.240232; 255.725414; 255.950660; 255.824298; 255.985677; 256.345958; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
82.7; 11:57:07; (); (); (); (); (); (); 257.905126; 257.914305; 257.854313; 257.704288; 257.462114; 257.202893; 257.018685; 257.021338; 256.886840; 256.786078; 256.854385; 256.967753; 256.987303; 256.712019; 256.376773; 256.034017; 255.647033; 255.290329; 255.046546; 254.988551; 254.951805; 254.938185; 254.800737; 254.756540; 254.705787; 254.539907; 254.424214; 254.170895; 253.997356; 253.996462; 254.070520; 254.359066; 254.787058; 255.060703; 255.170196; 255.266786; 255.293787; 255.228341; 255.240828; 255.394995; 255.571067; 255.676538; 255.981416; 256.500483; 256.901264; 257.322937; 257.797778; 258.010209; 258.066803; 258.101791; 257.995248; 257.960081; 258.025795; 258.142978; 258.249223; 258.133769; 258.077592; 257.974058; 257.594705; 256.926030; 256.175756; 255.356103; 254.716963; 254.595786; 254.681706; 254.962802; 255.206078; 255.402118; 255.310208; 255.330294; 255.451173; 255.380422; 255.185634; 255.263329; 255.654007; 256.119519; 256.480485; 256.644666; 256.608725; 256.381661; 256.097257; 255.870104; 255.714655; 255.676806; 255.565464; 255.503148; 255.677581; 255.921811; 256.027073; 256.021470; 255.983442; 255.891770; 255.758584; 255.658895; 255.796999; 255.987018; 256.227255; 256.469607; 256.706417; 256.959796; 257.055342; 256.976038; 256.966978; 256.983459; 257.137656; 257.342786; 257.543206; 257.662296; 257.425517; 256.765366; 256.064296; 255.192995; 254.056603; 253.301203; 252.892554; 252.584666; 252.166808; 251.527458; 250.414252; 249.232247; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
