Roll Number; 1
Recipe Name; FP 4577_360 GSM
Start Time; 2017-11-15; 11:55:22
File Name; D:\Mahlo\TR\171115115522FP 4577_360 GSM1_THICKNESS2.txt

35949.9; 11:57:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.035178; 1.038083; 1.038982; 1.038055; 1.036037; 1.034437; 1.034575; 1.035653; 1.036160; 1.035983; 1.035136; 1.033829; 1.032771; 1.032656; 1.033357; 1.032983; 1.033261; 1.034291; 1.036186; 1.039045; 1.041375; 1.041864; 1.040507; 1.039944; 1.039951; 1.039455; 1.040704; 1.044660; 1.047857; 1.049573; 1.050754; 1.049393; 1.047503; 1.046068; 1.045245; 1.044570; 1.044518; 1.044552; 1.044482; 1.045760; 1.047689; 1.046636; 1.044514; 1.042198; 1.040938; 1.042727; 1.045123; 1.048529; 1.051926; 1.055439; 1.060334; 1.065221; 1.065509; 1.066516; 1.069526; 1.071269; 1.074137; 1.073759; 1.072526; 1.070512; 1.068254; 1.066748; 1.065932; 1.065363; 1.063419; 1.058540; 1.055754; 1.058872; 1.058101; 1.054577; 1.053646; 1.053208; 1.055184; 1.057127; 1.058520; 1.059154; 1.056178; 1.052576; 1.049241; 1.047663; 1.049583; 1.052567; 1.053159; 1.056270; 1.059274; 1.059054; 1.058350; 1.057405; 1.058535; 1.059681; 1.060897; 1.065841; 1.070459; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36057.8; 12:03:33; (); (); (); (); (); (); (); 0.997305; 0.997758; 1.000364; 1.003380; 1.004610; 1.003771; 1.003318; 1.003602; 1.004965; 1.005051; 1.004847; 1.005421; 1.003737; 1.005023; 1.006722; 1.008368; 1.011045; 1.009874; 1.009015; 1.010083; 1.012164; 1.015230; 1.016761; 1.018896; 1.021384; 1.024004; 1.027217; 1.031791; 1.034878; 1.036536; 1.036494; 1.035341; 1.036948; 1.039131; 1.041210; 1.042499; 1.041370; 1.041745; 1.043525; 1.045581; 1.047632; 1.049115; 1.049934; 1.050535; 1.050656; 1.050156; 1.051930; 1.052281; 1.052147; 1.051228; 1.051267; 1.053511; 1.054806; 1.055031; 1.055274; 1.054068; 1.049882; 1.049284; 1.050188; 1.053600; 1.058698; 1.061092; 1.064816; 1.067940; 1.070387; 1.072618; 1.072339; 1.072576; 1.074335; 1.077196; 1.080103; 1.083607; 1.083626; 1.084192; 1.083503; 1.081940; 1.080508; 1.075780; 1.074376; 1.073697; 1.072940; 1.073823; 1.073865; 1.070871; 1.066663; 1.063741; 1.059533; 1.055556; 1.051476; 1.048569; 1.047656; 1.049784; 1.053556; 1.055246; 1.056495; 1.057891; 1.058889; 1.059801; 1.062483; 1.063677; 1.063510; 1.065776; 1.069439; 1.071462; 1.073127; 1.073430; 1.071160; 1.071056; 1.071289; 1.071508; 1.071449; 1.070468; 1.070620; 1.070143; 1.071282; 1.073412; 1.075520; 1.076618; 1.078285; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36060.3; 12:03:42; (); (); (); (); (); (); (); 1.021338; 1.019134; 1.017059; 1.016384; 1.016470; 1.016026; 1.016572; 1.017072; 1.018391; 1.022088; 1.023018; 1.026584; 1.029520; 1.029458; 1.026774; 1.027411; 1.029466; 1.032842; 1.035366; 1.036118; 1.036662; 1.036522; 1.036794; 1.038087; 1.039598; 1.042677; 1.042202; 1.040503; 1.038783; 1.039586; 1.039005; 1.039500; 1.040992; 1.042464; 1.044153; 1.045779; 1.046605; 1.046020; 1.043625; 1.043071; 1.043507; 1.044745; 1.046131; 1.047222; 1.047213; 1.047056; 1.044992; 1.042701; 1.040952; 1.039879; 1.039444; 1.040139; 1.042548; 1.046298; 1.047846; 1.048565; 1.049180; 1.050370; 1.053052; 1.055575; 1.058350; 1.063019; 1.068333; 1.072944; 1.076011; 1.077238; 1.080160; 1.081612; 1.082278; 1.083273; 1.084246; 1.085443; 1.086456; 1.086535; 1.088232; 1.087328; 1.084699; 1.082691; 1.083448; 1.084571; 1.089007; 1.090284; 1.090489; 1.090874; 1.092281; 1.092223; 1.093019; 1.094151; 1.094354; 1.092931; 1.094833; 1.097790; 1.099148; 1.098422; 1.098901; 1.099358; 1.101346; 1.103960; 1.106671; 1.107783; 1.107159; 1.107332; 1.108052; 1.110133; 1.112929; 1.116730; 1.118293; 1.118981; 1.120187; 1.121722; 1.122575; 1.122184; 1.121933; 1.121685; 1.121309; 1.124858; 1.127574; 1.130455; 1.132610; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36062.8; 12:03:50; (); (); (); (); (); (); (); 1.021338; 1.059729; 1.060093; 1.057458; 1.054673; 1.053519; 1.053713; 1.054689; 1.054149; 1.053449; 1.053093; 1.052210; 1.049572; 1.046807; 1.044925; 1.042607; 1.039164; 1.035868; 1.035336; 1.033320; 1.030571; 1.028886; 1.027349; 1.026676; 1.026468; 1.025597; 1.024187; 1.024906; 1.027066; 1.027475; 1.026461; 1.028225; 1.029425; 1.028941; 1.030818; 1.033407; 1.035153; 1.035165; 1.034399; 1.032729; 1.032247; 1.032821; 1.030004; 1.028532; 1.029651; 1.031950; 1.032319; 1.032033; 1.032155; 1.031937; 1.031397; 1.030296; 1.029783; 1.030209; 1.031714; 1.031866; 1.030436; 1.032232; 1.033715; 1.033934; 1.034252; 1.036135; 1.038424; 1.041809; 1.043815; 1.044411; 1.044487; 1.046106; 1.047219; 1.049788; 1.053219; 1.056341; 1.056679; 1.056344; 1.055959; 1.055109; 1.053068; 1.049603; 1.044104; 1.042462; 1.043246; 1.043472; 1.042001; 1.042339; 1.040645; 1.037339; 1.034332; 1.032790; 1.032536; 1.033712; 1.035867; 1.038224; 1.039643; 1.043228; 1.045412; 1.045579; 1.045621; 1.047230; 1.048232; 1.049718; 1.051492; 1.054387; 1.058587; 1.061440; 1.060794; 1.059481; 1.058466; 1.059692; 1.062066; 1.064505; 1.066112; 1.067144; 1.067315; 1.067773; 1.068013; 1.068519; 1.067884; 1.065280; 1.063872; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36065.3; 12:03:59; (); (); (); (); (); (); (); (); 1.042808; 1.044068; 1.047049; 1.050543; 1.052739; 1.055215; 1.056705; 1.057838; 1.059525; 1.061424; 1.064562; 1.065713; 1.066068; 1.066567; 1.065769; 1.068596; 1.071050; 1.070602; 1.067447; 1.064541; 1.061661; 1.059361; 1.057595; 1.055025; 1.055379; 1.054487; 1.052271; 1.049885; 1.049402; 1.051039; 1.047616; 1.045149; 1.045621; 1.046711; 1.046594; 1.048591; 1.051814; 1.054755; 1.056021; 1.055970; 1.057485; 1.059904; 1.063246; 1.065642; 1.065882; 1.066412; 1.065271; 1.062114; 1.061056; 1.061729; 1.059132; 1.055647; 1.053957; 1.055220; 1.054385; 1.053591; 1.050954; 1.048206; 1.047253; 1.047861; 1.048508; 1.051260; 1.055994; 1.058949; 1.059720; 1.060242; 1.060982; 1.061074; 1.060422; 1.060633; 1.061463; 1.063110; 1.064248; 1.064544; 1.064210; 1.064820; 1.063800; 1.061511; 1.060240; 1.061628; 1.064402; 1.066202; 1.066939; 1.066168; 1.066035; 1.067469; 1.069568; 1.070617; 1.069841; 1.068635; 1.067647; 1.068335; 1.071727; 1.073882; 1.075886; 1.077602; 1.079395; 1.080563; 1.082194; 1.085299; 1.086661; 1.088540; 1.091453; 1.094948; 1.098876; 1.103022; 1.104800; 1.104587; 1.104638; 1.102677; 1.102564; 1.102377; 1.102841; 1.104258; 1.104844; 1.104196; 1.102338; 1.101076; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36067.7; 12:04:08; (); (); (); (); (); (); (); 1.047270; 1.049521; 1.047334; 1.047891; 1.049535; 1.051330; 1.051682; 1.050456; 1.049246; 1.050168; 1.050384; 1.050090; 1.051065; 1.050641; 1.050825; 1.048926; 1.046478; 1.047800; 1.047695; 1.045295; 1.043600; 1.043231; 1.044348; 1.044942; 1.045152; 1.045186; 1.045030; 1.045132; 1.046445; 1.046177; 1.046501; 1.047098; 1.046485; 1.045963; 1.046499; 1.047321; 1.048108; 1.050036; 1.052369; 1.053617; 1.054980; 1.055431; 1.053939; 1.051392; 1.050185; 1.050289; 1.049561; 1.047356; 1.044815; 1.040942; 1.037446; 1.035201; 1.033915; 1.034622; 1.033747; 1.032370; 1.031418; 1.030766; 1.029087; 1.029422; 1.031270; 1.033534; 1.037897; 1.041218; 1.047250; 1.050939; 1.051957; 1.051401; 1.048454; 1.046513; 1.046782; 1.049625; 1.054211; 1.057670; 1.057298; 1.054973; 1.053049; 1.052114; 1.050040; 1.045829; 1.045580; 1.047541; 1.049150; 1.050457; 1.051291; 1.051471; 1.050213; 1.048334; 1.046866; 1.047802; 1.049275; 1.050822; 1.052280; 1.056097; 1.057742; 1.057641; 1.057969; 1.059939; 1.060915; 1.065006; 1.067750; 1.068652; 1.066960; 1.068215; 1.068261; 1.068390; 1.067960; 1.066668; 1.066904; 1.071634; 1.074556; 1.073711; 1.072189; 1.072933; 1.069399; 1.066266; 1.068143; 1.071658; 1.101076; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36070.2; 12:04:16; (); (); (); (); (); (); (); 1.030093; 1.029585; 1.027838; 1.026279; 1.026185; 1.028318; 1.029424; 1.030022; 1.031308; 1.032825; 1.031219; 1.027657; 1.025187; 1.025384; 1.028844; 1.029275; 1.029306; 1.030578; 1.033099; 1.035676; 1.035839; 1.035803; 1.035115; 1.032971; 1.031080; 1.028941; 1.028173; 1.029614; 1.029622; 1.025929; 1.024018; 1.023014; 1.023089; 1.022016; 1.019972; 1.019298; 1.019432; 1.018730; 1.019915; 1.021781; 1.026345; 1.030116; 1.032362; 1.034547; 1.037165; 1.039123; 1.039758; 1.040038; 1.040252; 1.041827; 1.042019; 1.043083; 1.045558; 1.047614; 1.047845; 1.048087; 1.048558; 1.049485; 1.050928; 1.050637; 1.053543; 1.058672; 1.062522; 1.064785; 1.067346; 1.067839; 1.066900; 1.065790; 1.065367; 1.066489; 1.068214; 1.070200; 1.070699; 1.069099; 1.070145; 1.067744; 1.063017; 1.058707; 1.058116; 1.055022; 1.055409; 1.058170; 1.059944; 1.058334; 1.056274; 1.053771; 1.050215; 1.047875; 1.047381; 1.045442; 1.043233; 1.041836; 1.040502; 1.039561; 1.040756; 1.039546; 1.037114; 1.036239; 1.036779; 1.036411; 1.036061; 1.036628; 1.037399; 1.037117; 1.039245; 1.042529; 1.046781; 1.050107; 1.053435; 1.053630; 1.054719; 1.056497; 1.056933; 1.058054; 1.060379; 1.062862; 1.064944; 1.068704; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36072.7; 12:04:25; (); (); (); (); (); (); (); 1.025885; 1.029856; 1.032234; 1.029901; 1.028474; 1.028477; 1.028294; 1.028858; 1.028354; 1.028829; 1.029919; 1.027598; 1.024629; 1.022974; 1.020631; 1.017301; 1.013359; 1.011183; 1.011431; 1.011734; 1.010422; 1.007753; 1.004363; 1.003587; 1.003778; 1.002916; 1.002343; 1.001657; 1.002003; 1.002788; 1.003173; 1.003796; 1.005325; 1.006113; 1.005096; 1.004409; 1.006020; 1.008928; 1.011325; 1.013057; 1.014868; 1.018723; 1.022656; 1.025616; 1.027611; 1.027437; 1.026139; 1.024876; 1.024348; 1.024837; 1.026366; 1.028056; 1.028648; 1.026725; 1.024612; 1.022944; 1.021832; 1.021183; 1.020696; 1.023707; 1.029212; 1.034571; 1.037915; 1.042463; 1.046221; 1.048970; 1.050860; 1.052176; 1.054759; 1.058780; 1.063891; 1.069003; 1.072007; 1.074287; 1.073874; 1.072428; 1.071598; 1.071417; 1.070252; 1.069194; 1.069353; 1.071484; 1.073417; 1.074206; 1.074312; 1.073449; 1.071734; 1.069480; 1.067683; 1.068718; 1.070458; 1.071119; 1.071009; 1.072100; 1.072828; 1.072266; 1.070457; 1.069222; 1.070295; 1.071619; 1.071855; 1.069298; 1.067028; 1.064947; 1.062624; 1.061526; 1.061514; 1.062495; 1.064119; 1.065453; 1.066660; 1.067015; 1.066931; 1.064956; 1.061965; 1.060641; 1.063650; 1.069902; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36075.2; 12:04:33; (); (); (); (); (); (); (); 1.025885; 1.018281; 1.022394; 1.028083; 1.030495; 1.031318; 1.031770; 1.032653; 1.034115; 1.035904; 1.036970; 1.039003; 1.042868; 1.043050; 1.042690; 1.042008; 1.040955; 1.038329; 1.035353; 1.034270; 1.033731; 1.032394; 1.029882; 1.027959; 1.027157; 1.026460; 1.025472; 1.025212; 1.026027; 1.026376; 1.027186; 1.029080; 1.030641; 1.029912; 1.028353; 1.026514; 1.025760; 1.027287; 1.028475; 1.028078; 1.027382; 1.027147; 1.025310; 1.026188; 1.026435; 1.025668; 1.023552; 1.020249; 1.018405; 1.018292; 1.018516; 1.018652; 1.018009; 1.017620; 1.018600; 1.019768; 1.020302; 1.020230; 1.019403; 1.021091; 1.024874; 1.028876; 1.031642; 1.034459; 1.036259; 1.038113; 1.041236; 1.043337; 1.043237; 1.044797; 1.047153; 1.048944; 1.050153; 1.050504; 1.049841; 1.047955; 1.046191; 1.046375; 1.047830; 1.050072; 1.052169; 1.053042; 1.053135; 1.056438; 1.056523; 1.056107; 1.057114; 1.059077; 1.059902; 1.058852; 1.057786; 1.058426; 1.058747; 1.059070; 1.058975; 1.058190; 1.057138; 1.057047; 1.054980; 1.054022; 1.054106; 1.053866; 1.053168; 1.052704; 1.054786; 1.056880; 1.058188; 1.060554; 1.061041; 1.061357; 1.062204; 1.065228; 1.067145; 1.068616; 1.069355; 1.069735; 1.071107; 1.074113; 1.076233; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36077.7; 12:04:42; (); (); (); (); (); (); (); 1.003244; 1.004789; 1.006366; 1.007251; 1.009856; 1.013299; 1.013782; 1.013900; 1.015061; 1.015768; 1.014344; 1.019519; 1.026263; 1.028684; 1.029794; 1.031445; 1.033537; 1.036323; 1.037840; 1.036181; 1.033507; 1.031621; 1.031049; 1.031596; 1.033023; 1.037302; 1.036627; 1.034408; 1.034287; 1.035877; 1.036111; 1.037176; 1.038570; 1.039480; 1.040256; 1.043293; 1.047235; 1.049543; 1.051348; 1.053222; 1.054625; 1.057127; 1.059432; 1.060742; 1.060480; 1.059980; 1.056899; 1.054839; 1.054842; 1.055282; 1.052379; 1.050078; 1.047831; 1.044902; 1.040783; 1.036190; 1.034763; 1.031884; 1.028582; 1.028629; 1.029998; 1.033403; 1.035496; 1.036439; 1.037427; 1.039325; 1.044213; 1.049219; 1.052559; 1.054769; 1.057821; 1.059299; 1.061067; 1.062323; 1.062412; 1.063351; 1.063182; 1.062744; 1.062140; 1.061659; 1.063005; 1.062529; 1.061526; 1.060370; 1.059240; 1.059430; 1.059270; 1.060273; 1.060866; 1.060014; 1.057809; 1.057308; 1.056877; 1.056423; 1.056287; 1.055905; 1.055971; 1.055436; 1.056507; 1.057191; 1.055756; 1.055051; 1.055066; 1.055323; 1.055914; 1.059992; 1.062550; 1.066943; 1.070812; 1.072749; 1.072990; 1.073144; 1.074320; 1.075292; 1.077028; 1.080234; 1.083119; 1.086228; 1.088894; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36080.2; 12:04:51; (); (); (); (); (); (); (); 1.004445; 1.006306; 1.008767; 1.011249; 1.012515; 1.012609; 1.013845; 1.015162; 1.015776; 1.015601; 1.015398; 1.014859; 1.014066; 1.013260; 1.012877; 1.010317; 1.009085; 1.009121; 1.007955; 1.005475; 1.004033; 1.001693; 0.999605; 0.999573; 1.001894; 1.005802; 1.007548; 1.008271; 1.008367; 1.007219; 1.008926; 1.008998; 1.009259; 1.012114; 1.014992; 1.017719; 1.020590; 1.021681; 1.021964; 1.022617; 1.021892; 1.024369; 1.027045; 1.028599; 1.028689; 1.026429; 1.024835; 1.022761; 1.018118; 1.015185; 1.013918; 1.012731; 1.011972; 1.011802; 1.011079; 1.010381; 1.007948; 1.004161; 1.001817; 1.002804; 1.005608; 1.009978; 1.014588; 1.018893; 1.023625; 1.027281; 1.027709; 1.028103; 1.030305; 1.035449; 1.038998; 1.042553; 1.046252; 1.050019; 1.052670; 1.054237; 1.055296; 1.055725; 1.055580; 1.056877; 1.057230; 1.060255; 1.063799; 1.064890; 1.064245; 1.065757; 1.066432; 1.065428; 1.062476; 1.060702; 1.058543; 1.055194; 1.052867; 1.053705; 1.054151; 1.053999; 1.053672; 1.054747; 1.057042; 1.059441; 1.057529; 1.057578; 1.061977; 1.066445; 1.069180; 1.070256; 1.074061; 1.076621; 1.076442; 1.076456; 1.076847; 1.077075; 1.077204; 1.076923; 1.074850; 1.076342; 1.076923; 1.075444; 1.074167; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36082.7; 12:04:59; (); (); (); (); (); (); (); 1.004445; 1.010795; 1.016689; 1.018886; 1.018817; 1.019134; 1.018885; 1.018508; 1.018406; 1.018203; 1.020343; 1.021879; 1.022668; 1.023907; 1.026214; 1.024775; 1.020905; 1.017159; 1.016144; 1.017700; 1.018115; 1.018691; 1.019654; 1.021104; 1.021728; 1.020573; 1.021790; 1.023907; 1.024868; 1.023433; 1.025557; 1.028053; 1.029206; 1.029456; 1.027300; 1.026303; 1.026445; 1.027856; 1.029967; 1.031494; 1.030886; 1.028412; 1.025982; 1.024111; 1.022849; 1.023188; 1.024496; 1.025806; 1.027880; 1.030738; 1.032600; 1.032612; 1.029735; 1.026232; 1.026058; 1.028151; 1.033290; 1.038941; 1.042853; 1.046876; 1.046362; 1.046874; 1.048449; 1.050236; 1.051090; 1.052567; 1.057247; 1.062312; 1.066490; 1.069156; 1.069806; 1.066663; 1.064043; 1.063780; 1.063618; 1.065403; 1.066180; 1.065009; 1.063233; 1.064164; 1.065577; 1.066190; 1.066463; 1.065941; 1.064332; 1.064377; 1.064064; 1.064460; 1.065347; 1.063918; 1.063242; 1.064052; 1.064722; 1.065010; 1.063637; 1.061395; 1.058957; 1.057641; 1.058104; 1.060188; 1.061233; 1.063703; 1.065186; 1.064344; 1.066120; 1.067349; 1.066106; 1.063274; 1.060382; 1.059456; 1.059439; 1.059374; 1.058326; 1.056830; 1.055771; 1.054797; 1.052857; 1.050002; 1.074167; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36085.2; 12:05:08; (); (); (); (); (); (); (); 1.021291; 1.021650; 1.023152; 1.026181; 1.027752; 1.029741; 1.029887; 1.028446; 1.026993; 1.027272; 1.026698; 1.025302; 1.023812; 1.024402; 1.024000; 1.022401; 1.021822; 1.020832; 1.017593; 1.015035; 1.012442; 1.010505; 1.009753; 1.010628; 1.011733; 1.014307; 1.018014; 1.020327; 1.018833; 1.020586; 1.023570; 1.025826; 1.027879; 1.031217; 1.033562; 1.035261; 1.038161; 1.041423; 1.043755; 1.045659; 1.046969; 1.047760; 1.047999; 1.048393; 1.048977; 1.047213; 1.043115; 1.039788; 1.038822; 1.040649; 1.040823; 1.040308; 1.040847; 1.042710; 1.041948; 1.040250; 1.038351; 1.037580; 1.038737; 1.037105; 1.037944; 1.041689; 1.044757; 1.044804; 1.045498; 1.045086; 1.044867; 1.044031; 1.042128; 1.042975; 1.043994; 1.046897; 1.049430; 1.050656; 1.051755; 1.051879; 1.049551; 1.046129; 1.046467; 1.044979; 1.047535; 1.048379; 1.047624; 1.047466; 1.047467; 1.045969; 1.043823; 1.042842; 1.042627; 1.041043; 1.038540; 1.038752; 1.040990; 1.038954; 1.038064; 1.036514; 1.036595; 1.040091; 1.041843; 1.041241; 1.043306; 1.045140; 1.044860; 1.045660; 1.049412; 1.053506; 1.056305; 1.059115; 1.065137; 1.070175; 1.072209; 1.072418; 1.071666; 1.072206; 1.074708; 1.075969; 1.077715; 1.081567; 1.074167; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36087.7; 12:05:16; (); (); (); (); (); (); (); 1.004694; 1.003948; 1.006320; 1.010003; 1.012204; 1.012880; 1.012886; 1.012710; 1.014559; 1.017118; 1.017434; 1.017749; 1.016825; 1.016254; 1.016640; 1.016178; 1.016700; 1.014838; 1.011734; 1.008867; 1.008160; 1.007393; 1.006811; 1.005256; 1.002796; 1.004074; 1.003904; 1.006788; 1.010208; 1.011057; 1.010566; 1.010292; 1.012111; 1.013400; 1.013786; 1.014941; 1.016845; 1.019453; 1.022680; 1.024968; 1.023160; 1.022170; 1.018212; 1.015959; 1.016909; 1.018827; 1.019199; 1.017913; 1.018215; 1.019710; 1.018928; 1.016999; 1.014653; 1.009983; 1.002543; 0.998328; 0.998256; 1.000529; 1.002671; 1.005374; 1.009123; 1.011450; 1.013076; 1.012421; 1.011469; 1.011263; 1.012007; 1.014370; 1.019146; 1.026817; 1.032111; 1.030848; 1.026849; 1.022531; 1.018854; 1.016128; 1.015424; 1.016640; 1.018628; 1.020700; 1.022463; 1.023418; 1.021346; 1.018095; 1.014814; 1.014596; 1.017042; 1.021104; 1.022357; 1.022298; 1.022227; 1.022916; 1.021639; 1.020228; 1.018775; 1.017758; 1.017797; 1.021702; 1.025060; 1.027929; 1.030309; 1.033231; 1.035064; 1.037728; 1.040465; 1.043622; 1.046272; 1.051906; 1.056871; 1.061643; 1.066734; 1.069941; 1.069484; 1.071610; 1.074992; 1.076858; 1.078463; 1.081640; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36090.2; 12:05:25; (); (); (); (); (); (); (); 1.021610; 1.021021; 1.020519; 1.021439; 1.021209; 1.024893; 1.026699; 1.026249; 1.024675; 1.024284; 1.022318; 1.022536; 1.023185; 1.022641; 1.022440; 1.023244; 1.024429; 1.025107; 1.024864; 1.025478; 1.023757; 1.021603; 1.020756; 1.023409; 1.025991; 1.028508; 1.027987; 1.026620; 1.025768; 1.025393; 1.025674; 1.026422; 1.027667; 1.031091; 1.032522; 1.033714; 1.036629; 1.039091; 1.039770; 1.039027; 1.040020; 1.042870; 1.045657; 1.046228; 1.046340; 1.044682; 1.041721; 1.038270; 1.035737; 1.037974; 1.038723; 1.038690; 1.039338; 1.041258; 1.044160; 1.043092; 1.040277; 1.039507; 1.040763; 1.043083; 1.046290; 1.050298; 1.055956; 1.060464; 1.058473; 1.056922; 1.054804; 1.053206; 1.052478; 1.049979; 1.051886; 1.054458; 1.053913; 1.052232; 1.049124; 1.046480; 1.044036; 1.041673; 1.040566; 1.043294; 1.044429; 1.045139; 1.046357; 1.045802; 1.047433; 1.047271; 1.048186; 1.050380; 1.053958; 1.057740; 1.060678; 1.063009; 1.063185; 1.061105; 1.059550; 1.060364; 1.061378; 1.061601; 1.060696; 1.062389; 1.066379; 1.068715; 1.070888; 1.073444; 1.074459; 1.075327; 1.076823; 1.078241; 1.078388; 1.079167; 1.081982; 1.084304; 1.086313; 1.089753; 1.091432; 1.088860; 1.087019; 1.084623; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36092.6; 12:05:33; (); (); (); (); (); (); (); 0.984893; 0.986374; 0.989072; 0.989884; 0.990368; 0.989977; 0.988140; 0.989381; 0.991848; 0.993413; 0.994367; 0.994800; 0.994277; 0.993700; 0.994063; 0.994795; 0.995002; 0.991884; 0.991318; 0.991908; 0.993344; 0.995850; 0.996922; 0.999663; 1.001846; 1.002830; 1.002978; 1.004206; 1.005517; 1.005775; 1.005408; 1.006196; 1.009977; 1.013209; 1.016320; 1.019323; 1.021257; 1.023383; 1.023543; 1.023862; 1.025220; 1.027062; 1.027964; 1.026806; 1.025461; 1.025888; 1.025021; 1.023906; 1.022319; 1.019910; 1.017678; 1.015472; 1.012916; 1.012544; 1.012624; 1.011729; 1.010048; 1.009882; 1.011176; 1.012481; 1.014183; 1.018551; 1.023020; 1.024432; 1.024517; 1.024619; 1.024481; 1.025145; 1.025779; 1.026228; 1.027165; 1.030233; 1.033265; 1.035550; 1.035317; 1.032876; 1.029873; 1.026265; 1.026074; 1.027445; 1.029306; 1.032444; 1.034728; 1.034818; 1.033274; 1.032799; 1.033276; 1.030992; 1.029114; 1.028086; 1.027614; 1.025568; 1.027595; 1.027509; 1.026657; 1.026051; 1.026334; 1.028229; 1.031171; 1.033886; 1.032705; 1.029896; 1.029936; 1.031741; 1.033662; 1.036649; 1.042302; 1.045657; 1.048363; 1.050795; 1.052795; 1.053531; 1.051449; 1.049441; 1.051040; 1.054676; 1.058179; 1.062017; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36095.1; 12:05:42; (); (); (); (); (); (); (); 0.978949; 0.981903; 0.985424; 0.988837; 0.993025; 0.996951; 0.999559; 1.000663; 1.001928; 1.004367; 1.006505; 1.010200; 1.013519; 1.014670; 1.015273; 1.016256; 1.017106; 1.017364; 1.017365; 1.017331; 1.016374; 1.014860; 1.014911; 1.020131; 1.025057; 1.028578; 1.029741; 1.029496; 1.030460; 1.032491; 1.034484; 1.037182; 1.039876; 1.042239; 1.043041; 1.044287; 1.047095; 1.049276; 1.047963; 1.047301; 1.046052; 1.045785; 1.047308; 1.047995; 1.048656; 1.047455; 1.045808; 1.044129; 1.042322; 1.040180; 1.038814; 1.037890; 1.036790; 1.035756; 1.034925; 1.033513; 1.031720; 1.030406; 1.032396; 1.034457; 1.035939; 1.037878; 1.039971; 1.040485; 1.043359; 1.044399; 1.043876; 1.044630; 1.046766; 1.048007; 1.051273; 1.055842; 1.058479; 1.059023; 1.058210; 1.058668; 1.056911; 1.053524; 1.051666; 1.051920; 1.053759; 1.055468; 1.055658; 1.056462; 1.057471; 1.058406; 1.059379; 1.059789; 1.058838; 1.057935; 1.059346; 1.063407; 1.068647; 1.073492; 1.075533; 1.077228; 1.078606; 1.078981; 1.078503; 1.078063; 1.076631; 1.074801; 1.073776; 1.074840; 1.075543; 1.075851; 1.075822; 1.075694; 1.074483; 1.071392; 1.070148; 1.069359; 1.069481; 1.069894; 1.071140; 1.072990; 1.075249; 1.075183; 1.075019; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36097.6; 12:05:51; (); (); (); (); (); (); (); 1.016906; 1.019173; 1.023024; 1.024137; 1.023773; 1.026231; 1.027471; 1.027379; 1.029158; 1.030271; 1.028881; 1.028922; 1.029286; 1.028636; 1.027103; 1.026927; 1.026297; 1.025865; 1.026399; 1.027137; 1.026354; 1.024507; 1.024824; 1.025942; 1.027532; 1.029180; 1.028874; 1.028434; 1.030774; 1.033704; 1.032390; 1.032493; 1.032541; 1.033558; 1.034659; 1.034107; 1.034572; 1.035691; 1.036529; 1.038138; 1.040167; 1.041466; 1.042480; 1.041992; 1.042004; 1.043304; 1.041096; 1.037897; 1.035603; 1.034217; 1.033857; 1.034682; 1.033961; 1.031102; 1.026623; 1.022909; 1.019374; 1.016085; 1.014794; 1.014361; 1.015371; 1.016536; 1.019013; 1.020488; 1.020811; 1.021098; 1.020152; 1.019360; 1.020482; 1.020759; 1.019344; 1.017955; 1.017779; 1.016268; 1.014859; 1.014787; 1.015304; 1.015388; 1.016410; 1.018059; 1.018234; 1.017921; 1.020111; 1.021995; 1.023751; 1.026230; 1.030614; 1.033949; 1.036024; 1.036399; 1.035873; 1.038248; 1.039613; 1.038432; 1.038376; 1.041141; 1.045309; 1.046255; 1.049263; 1.054300; 1.059931; 1.062757; 1.064967; 1.067530; 1.070523; 1.073380; 1.075247; 1.078713; 1.083834; 1.085585; 1.084963; 1.085016; 1.085374; 1.084753; 1.082684; 1.081488; 1.082726; 1.084087; 1.085354; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
