Roll Number; 0
Recipe Name; FP 4548_250 GSM
Start Time; 2018-03-08; 12:59:41
File Name; D:\Mahlo\TR\180308125941FP 4548_250 GSM0_XMF2.txt

8602.9; 12:59:58; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 2.501574; 2.646938; 2.769628; 2.877580; 2.967951; 3.056633; 3.155727; 3.264663; 3.375851; 3.503153; 3.589726; 3.580549; 3.566858; 3.560028; 3.555882; 3.548320; 3.545484; 3.543779; 3.543033; 3.547436; 3.557723; 3.567024; 3.572314; 3.574592; 3.576222; 3.580008; 3.583362; 3.581996; 3.573718; 3.563949; 3.555681; 3.549151; 3.546308; 3.543168; 3.540920; 3.538889; 3.535550; 3.533399; 3.534281; 3.537481; 3.539487; 3.538336; 3.534278; 3.526877; 3.515550; 3.502194; 3.489598; 3.480344; 3.472560; 3.461768; 3.450589; 3.437504; 3.425797; 3.419147; 3.417413; 3.419706; 3.419613; 3.417036; 3.413447; 3.411746; 3.412041; 3.413473; 3.416496; 3.420907; 3.427943; 3.436923; 3.454021; 3.475449; 3.499926; 3.525936; 3.552749; 3.575086; 3.597962; 3.618534; 3.632035; 3.642673; 3.647317; 3.646752; 3.644645; 3.642094; 3.638303; 3.638089; 3.638699; 3.639322; 3.639602; 3.641098; 3.644725; 3.653137; 3.663033; 3.667999; 3.670268; 3.672299; 3.672669; 3.677378; 3.684782; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8607.3; 13:00:10; (); (); (); (); (); (); (); (); (); 3.598172; 3.591994; 3.591304; 3.590815; 3.589895; 3.584012; 3.571020; 3.558148; 3.548085; 3.540644; 3.534077; 3.525091; 3.514165; 3.500880; 3.487126; 3.478187; 3.474254; 3.472248; 3.472994; 3.473686; 3.475980; 3.481103; 3.484729; 3.490753; 3.500909; 3.513120; 3.521619; 3.525490; 3.526255; 3.525614; 3.522526; 3.515044; 3.508404; 3.503093; 3.495601; 3.487159; 3.478059; 3.469040; 3.458267; 3.446769; 3.438801; 3.434028; 3.434507; 3.431671; 3.428530; 3.426136; 3.425497; 3.424956; 3.426985; 3.430785; 3.432665; 3.432973; 3.430337; 3.428045; 3.427184; 3.429856; 3.436807; 3.447452; 3.458250; 3.468452; 3.478132; 3.485578; 3.493005; 3.498987; 3.500393; 3.496141; 3.489184; 3.485919; 3.486845; 3.489276; 3.494062; 3.504046; 3.517132; 3.534331; 3.554205; 3.577217; 3.602565; 3.622618; 3.637951; 3.650432; 3.663893; 3.677816; 3.686702; 3.692448; 3.695262; 3.693089; 3.688160; 3.686247; 3.688750; 3.692292; 3.690448; 3.683503; 3.679356; 3.677464; 3.678952; 3.687389; 3.697120; 3.701653; 3.702939; 3.704894; 3.706532; 3.710940; 3.716763; 3.721001; 3.723482; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8610.7; 13:00:19; (); (); (); (); (); (); (); (); (); 3.677619; 3.674083; 3.664842; 3.656976; 3.649145; 3.641372; 3.634134; 3.625556; 3.614062; 3.603880; 3.592627; 3.580036; 3.566895; 3.551902; 3.532938; 3.517159; 3.505930; 3.494993; 3.482923; 3.470580; 3.458145; 3.444413; 3.430361; 3.418650; 3.408192; 3.398857; 3.388286; 3.379242; 3.370379; 3.360623; 3.350743; 3.341752; 3.334612; 3.327605; 3.321588; 3.318667; 3.316524; 3.315303; 3.313343; 3.311373; 3.312679; 3.316930; 3.320831; 3.325448; 3.331668; 3.337706; 3.342881; 3.348656; 3.353778; 3.357021; 3.359134; 3.361282; 3.364129; 3.368535; 3.373490; 3.375949; 3.375927; 3.376854; 3.378117; 3.378507; 3.378571; 3.378802; 3.377600; 3.376899; 3.378721; 3.382507; 3.384906; 3.385288; 3.383977; 3.381462; 3.381324; 3.383331; 3.387008; 3.392135; 3.398876; 3.408396; 3.419374; 3.430493; 3.441605; 3.455159; 3.466794; 3.478944; 3.492838; 3.506585; 3.518264; 3.529287; 3.540011; 3.549587; 3.558226; 3.567293; 3.576455; 3.584456; 3.591416; 3.596476; 3.599271; 3.602012; 3.605534; 3.611238; 3.616372; 3.620137; 3.621909; 3.623600; 3.624798; 3.625037; 3.623503; 3.620438; 3.617457; 3.615876; 3.615827; 3.616574; 3.616643; 3.615850; 3.613373; 3.610419; 3.610636; 3.612956; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8613.1; 13:00:27; (); (); (); (); (); (); (); (); (); 3.650148; 3.649018; 3.651411; 3.653565; 3.654790; 3.655400; 3.655605; 3.654211; 3.652389; 3.653393; 3.655066; 3.657145; 3.660179; 3.663812; 3.665308; 3.664899; 3.662582; 3.657328; 3.651655; 3.646763; 3.642840; 3.640428; 3.638661; 3.634858; 3.630400; 3.627522; 3.624514; 3.619919; 3.614888; 3.610212; 3.606316; 3.602204; 3.597713; 3.593548; 3.588187; 3.581199; 3.572872; 3.563035; 3.554024; 3.545888; 3.535977; 3.522164; 3.507775; 3.495825; 3.484083; 3.470148; 3.458789; 3.447798; 3.434889; 3.423467; 3.410734; 3.398801; 3.389388; 3.378946; 3.370024; 3.360891; 3.352106; 3.345917; 3.341427; 3.337148; 3.333016; 3.329747; 3.328336; 3.328288; 3.329887; 3.334938; 3.342583; 3.351640; 3.362393; 3.373026; 3.382423; 3.391506; 3.402801; 3.413194; 3.424925; 3.437842; 3.448957; 3.461287; 3.475834; 3.488073; 3.495786; 3.500228; 3.503218; 3.505019; 3.507033; 3.509491; 3.512294; 3.512588; 3.511836; 3.511447; 3.512384; 3.511804; 3.510110; 3.508344; 3.506735; 3.503926; 3.503088; 3.504610; 3.507276; 3.511204; 3.519287; 3.527793; 3.537562; 3.548374; 3.559052; 3.567764; 3.577919; 3.590181; 3.600971; 3.607712; 3.617158; 3.628222; 3.637154; 3.645026; 3.654448; 3.656511; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8615.4; 13:00:36; (); (); (); (); (); (); (); (); (); 3.697323; 3.690412; 3.680028; 3.670791; 3.663655; 3.656372; 3.649931; 3.642894; 3.633601; 3.624805; 3.613067; 3.600882; 3.589612; 3.578254; 3.567394; 3.558628; 3.553693; 3.551441; 3.548571; 3.543076; 3.536583; 3.529423; 3.523114; 3.518213; 3.512930; 3.508842; 3.506157; 3.503396; 3.499985; 3.497444; 3.495296; 3.492717; 3.488950; 3.487162; 3.487658; 3.489771; 3.492482; 3.494344; 3.494523; 3.494061; 3.494341; 3.493613; 3.491298; 3.489283; 3.486431; 3.482918; 3.477059; 3.469034; 3.461401; 3.451914; 3.440944; 3.430057; 3.417272; 3.408366; 3.401162; 3.392269; 3.384247; 3.375986; 3.364781; 3.353234; 3.343856; 3.336338; 3.328485; 3.320148; 3.312299; 3.306773; 3.302377; 3.299764; 3.298166; 3.296543; 3.296173; 3.296565; 3.297988; 3.301635; 3.306713; 3.311422; 3.316018; 3.321850; 3.328771; 3.335112; 3.341541; 3.349536; 3.356937; 3.364928; 3.375822; 3.387983; 3.400906; 3.414914; 3.430223; 3.444728; 3.460306; 3.480047; 3.496967; 3.514742; 3.536898; 3.558081; 3.575604; 3.594116; 3.615059; 3.630109; 3.643243; 3.655675; 3.665771; 3.675661; 3.683788; 3.691193; 3.698183; 3.705429; 3.712849; 3.718439; 3.722573; 3.725372; 3.726388; 3.726425; 3.727419; 3.729297; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8617.8; 13:00:45; (); (); (); (); (); (); (); (); (); 3.558356; 3.551932; 3.546496; 3.545449; 3.544458; 3.542407; 3.540198; 3.536753; 3.533017; 3.529902; 3.527631; 3.526112; 3.523050; 3.520985; 3.519186; 3.515993; 3.512435; 3.507441; 3.500130; 3.493450; 3.488267; 3.482080; 3.476399; 3.473410; 3.470113; 3.466363; 3.462375; 3.456609; 3.450779; 3.446392; 3.443098; 3.440822; 3.440689; 3.441706; 3.441357; 3.438463; 3.436422; 3.435251; 3.432319; 3.430188; 3.429537; 3.430032; 3.431591; 3.429718; 3.424149; 3.418962; 3.414432; 3.408798; 3.403444; 3.399010; 3.393907; 3.386352; 3.378164; 3.370221; 3.362743; 3.356746; 3.351214; 3.347170; 3.347452; 3.349233; 3.351340; 3.354249; 3.358580; 3.362851; 3.368416; 3.377110; 3.389261; 3.400732; 3.409774; 3.417695; 3.426891; 3.437986; 3.448140; 3.459449; 3.471239; 3.482185; 3.492923; 3.503546; 3.516258; 3.528711; 3.538032; 3.546222; 3.553600; 3.561772; 3.568454; 3.573855; 3.577797; 3.584513; 3.593997; 3.605116; 3.616943; 3.626971; 3.634747; 3.641990; 3.648914; 3.655347; 3.663003; 3.672764; 3.681144; 3.689096; 3.696564; 3.702687; 3.703803; 3.703826; 3.703538; 3.703225; 3.701680; 3.700798; 3.700247; 3.699889; 3.698818; 3.697786; 3.696465; 3.695424; 3.692629; 3.691409; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8620.1; 13:00:53; (); (); (); (); (); (); (); (); (); 3.643634; 3.643968; 3.640764; 3.636568; 3.632994; 3.630094; 3.627941; 3.626351; 3.626191; 3.627092; 3.627130; 3.624687; 3.620934; 3.616321; 3.613259; 3.609545; 3.607301; 3.606017; 3.604774; 3.603687; 3.602703; 3.599828; 3.595751; 3.589891; 3.580612; 3.570553; 3.564495; 3.560517; 3.555406; 3.547503; 3.537826; 3.528344; 3.519339; 3.509043; 3.499619; 3.489470; 3.479272; 3.470151; 3.462975; 3.456884; 3.451646; 3.445324; 3.437555; 3.431669; 3.426398; 3.420530; 3.414499; 3.408848; 3.405255; 3.401896; 3.399055; 3.396833; 3.394828; 3.391853; 3.388961; 3.387186; 3.387178; 3.387276; 3.386058; 3.384511; 3.385055; 3.388025; 3.391794; 3.394597; 3.396538; 3.398653; 3.401753; 3.407637; 3.417313; 3.426498; 3.433242; 3.440616; 3.452980; 3.466260; 3.479352; 3.493158; 3.504705; 3.514634; 3.525783; 3.539221; 3.552612; 3.565361; 3.576347; 3.586067; 3.597806; 3.609504; 3.616991; 3.621274; 3.625213; 3.630538; 3.636885; 3.642732; 3.645673; 3.647977; 3.650026; 3.649379; 3.647713; 3.644329; 3.640751; 3.637174; 3.634189; 3.631817; 3.629260; 3.627453; 3.626330; 3.626098; 3.629106; 3.635073; 3.642067; 3.645806; 3.648019; 3.650555; 3.653978; 3.658636; 3.664998; 3.670839; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8622.5; 13:01:02; (); (); (); (); (); (); (); (); (); 3.553981; 3.551576; 3.547043; 3.542148; 3.539127; 3.537887; 3.536153; 3.531850; 3.526969; 3.522281; 3.516271; 3.509948; 3.502870; 3.497060; 3.493183; 3.488988; 3.484329; 3.480121; 3.475604; 3.469061; 3.458936; 3.449723; 3.441013; 3.430965; 3.422191; 3.416472; 3.410526; 3.403413; 3.395331; 3.388542; 3.384349; 3.381290; 3.379466; 3.380302; 3.383018; 3.386198; 3.389921; 3.395109; 3.399390; 3.401928; 3.404318; 3.408097; 3.412486; 3.417269; 3.420308; 3.420611; 3.418687; 3.413716; 3.405661; 3.398040; 3.392349; 3.386145; 3.379721; 3.376266; 3.373880; 3.372662; 3.372341; 3.372106; 3.371796; 3.373430; 3.376935; 3.382517; 3.390549; 3.399406; 3.407229; 3.414516; 3.422884; 3.433674; 3.444887; 3.455070; 3.463615; 3.474521; 3.486055; 3.497555; 3.507070; 3.515692; 3.524068; 3.531429; 3.541240; 3.554207; 3.568278; 3.582271; 3.592707; 3.602534; 3.612640; 3.619892; 3.626028; 3.632273; 3.636757; 3.641333; 3.646062; 3.652513; 3.658543; 3.660949; 3.661028; 3.660876; 3.658359; 3.655223; 3.651588; 3.648642; 3.646883; 3.646127; 3.644526; 3.644694; 3.645912; 3.647341; 3.647698; 3.650677; 3.655340; 3.657162; 3.658372; 3.661998; 3.666348; 3.670653; 3.675155; 3.678901; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8624.8; 13:01:10; (); (); (); (); (); (); (); (); (); 3.612472; 3.609610; 3.605467; 3.601239; 3.597581; 3.595680; 3.596387; 3.598461; 3.600217; 3.600401; 3.600373; 3.600502; 3.600942; 3.598871; 3.594667; 3.588044; 3.581635; 3.573483; 3.562175; 3.549923; 3.534976; 3.515219; 3.493313; 3.473933; 3.456024; 3.434605; 3.414997; 3.395822; 3.376202; 3.360605; 3.346515; 3.332699; 3.322633; 3.315825; 3.311448; 3.309310; 3.308436; 3.308634; 3.310401; 3.312245; 3.316670; 3.321613; 3.327101; 3.335195; 3.343996; 3.352058; 3.359589; 3.365542; 3.370526; 3.373893; 3.375181; 3.375838; 3.376827; 3.377516; 3.379124; 3.381766; 3.385842; 3.389261; 3.392632; 3.396049; 3.399056; 3.400365; 3.401253; 3.402363; 3.404357; 3.407033; 3.410086; 3.413659; 3.416204; 3.417081; 3.417785; 3.417115; 3.416138; 3.414090; 3.410507; 3.409243; 3.411555; 3.415570; 3.420578; 3.425525; 3.431930; 3.436673; 3.439660; 3.441768; 3.443909; 3.446473; 3.448758; 3.449664; 3.453593; 3.458903; 3.465189; 3.471668; 3.478226; 3.484233; 3.491144; 3.498805; 3.508842; 3.522217; 3.535723; 3.546697; 3.558194; 3.569295; 3.579003; 3.588118; 3.596395; 3.602313; 3.608567; 3.615289; 3.621228; 3.626409; 3.630433; 3.631611; 3.631135; 3.630472; 3.628518; 3.625904; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8627.2; 13:01:19; (); (); (); (); (); (); (); (); (); 3.550540; 3.545451; 3.536679; 3.530758; 3.526517; 3.522843; 3.518222; 3.512248; 3.505023; 3.498840; 3.496056; 3.495970; 3.495693; 3.495824; 3.496242; 3.496327; 3.497801; 3.501093; 3.502217; 3.501144; 3.499941; 3.499773; 3.498403; 3.493280; 3.486025; 3.476995; 3.465034; 3.454748; 3.444449; 3.431750; 3.418530; 3.407704; 3.397089; 3.387911; 3.382479; 3.377531; 3.370917; 3.366060; 3.364267; 3.363429; 3.363594; 3.366294; 3.368678; 3.371787; 3.375956; 3.379259; 3.379532; 3.378635; 3.376221; 3.372171; 3.368714; 3.365820; 3.362862; 3.359967; 3.356066; 3.349713; 3.342721; 3.336555; 3.328846; 3.322240; 3.315989; 3.310321; 3.306794; 3.303783; 3.301611; 3.300415; 3.301260; 3.303881; 3.306239; 3.310298; 3.316313; 3.323945; 3.333239; 3.344335; 3.357813; 3.371984; 3.384507; 3.399085; 3.415739; 3.431394; 3.444961; 3.454534; 3.463111; 3.473625; 3.482268; 3.488238; 3.493967; 3.500493; 3.507210; 3.514003; 3.521385; 3.530761; 3.538666; 3.545209; 3.554204; 3.565805; 3.579314; 3.590955; 3.598898; 3.607989; 3.616511; 3.625518; 3.634087; 3.639754; 3.643170; 3.645938; 3.648362; 3.650829; 3.651399; 3.651463; 3.651900; 3.651845; 3.651978; 3.651905; 3.652055; 3.654094; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8629.5; 13:01:27; (); (); (); (); (); (); (); (); (); 3.563882; 3.567853; 3.575588; 3.582321; 3.589160; 3.595667; 3.601209; 3.605282; 3.609728; 3.613739; 3.614773; 3.614747; 3.614329; 3.613852; 3.612079; 3.608953; 3.601857; 3.595074; 3.587592; 3.577149; 3.563397; 3.551253; 3.540413; 3.528097; 3.516114; 3.505148; 3.494842; 3.488544; 3.484543; 3.481448; 3.480121; 3.477310; 3.469869; 3.460133; 3.453295; 3.448983; 3.445410; 3.445318; 3.449359; 3.456270; 3.462641; 3.467197; 3.467018; 3.462416; 3.454909; 3.446107; 3.437936; 3.432167; 3.426876; 3.419412; 3.409946; 3.398407; 3.385609; 3.370581; 3.355173; 3.337795; 3.321629; 3.311333; 3.303326; 3.297044; 3.290112; 3.282598; 3.276723; 3.273138; 3.270720; 3.269836; 3.271281; 3.273565; 3.277173; 3.281799; 3.286217; 3.289814; 3.294233; 3.301093; 3.310707; 3.322092; 3.335007; 3.348827; 3.362524; 3.376604; 3.393221; 3.404896; 3.414257; 3.425855; 3.437281; 3.447213; 3.456717; 3.466008; 3.472586; 3.477467; 3.481986; 3.484616; 3.485214; 3.485378; 3.485526; 3.485724; 3.487245; 3.490472; 3.494963; 3.501600; 3.508429; 3.514725; 3.521721; 3.529319; 3.538817; 3.547522; 3.557485; 3.569524; 3.581278; 3.590678; 3.597328; 3.603606; 3.610210; 3.614398; 3.618645; 3.623872; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
