Roll Number; 3
Recipe Name; TEST 1
Start Time; 2017-11-22; 12:16:11
File Name; D:\Mahlo\TR\171122121611TEST 13_THICKNESS2.txt

30.8; 12:16:19; (); (); 0.965948; 0.970117; 0.976051; 0.980689; 0.982970; 0.982628; 0.979252; 0.975178; 0.974702; 0.975342; 0.975098; 0.974372; 0.975072; 0.975561; 0.974537; 0.974579; 0.973447; 0.969239; 0.965072; 0.962874; 0.961847; 0.961425; 0.967987; 0.971710; 0.974142; 0.977273; 0.980491; 0.979614; 0.977775; 0.973285; 0.967033; 0.964943; 0.964812; 0.965457; 0.964716; 0.964328; 0.964369; 0.962545; 0.957324; 0.954017; 0.953892; 0.953114; 0.955767; 0.959236; 0.963014; 0.965143; 0.963123; 0.962733; 0.963551; 0.966112; 0.970490; 0.974513; 0.974015; 0.973832; 0.974594; 0.974667; 0.975051; 0.975581; 0.976378; 0.979332; 0.983514; 0.988185; 0.988956; 0.987398; 0.984404; 0.983677; 0.983306; 0.984116; 0.986772; 0.988911; 0.988739; 0.986050; 0.985241; 0.986874; 0.990567; 0.989371; 0.986214; 0.986826; 0.986997; 0.984936; 0.983855; 0.984728; 0.985496; 0.986968; 0.987072; 0.987914; 0.992438; 0.992258; 0.988932; 0.981090; 0.978007; 0.978737; 0.980256; 0.985280; 0.986852; 0.986240; 0.984969; 0.982743; 0.975880; 0.973038; 0.971624; 0.968753; 0.968883; 0.972790; 0.974190; 0.974087; 0.972850; 0.971012; 0.969701; 0.970363; 0.971832; 0.972164; 0.974902; 0.977936; 0.977763; 0.977333; 0.977535; 0.978291; 0.975561; 0.975399; 0.978351; 0.980792; 0.980915; 0.980654; 0.978724; 0.977906; 0.978155; (); (); (); (); (); (); (); (); (); (); (); 
32.5; 12:16:29; (); (); 0.929040; 0.927823; 0.925019; 0.929017; 0.931225; 0.936456; 0.940246; 0.942270; 0.946941; 0.956859; 0.962890; 0.965388; 0.967106; 0.967835; 0.964710; 0.962659; 0.967528; 0.972793; 0.973343; 0.974666; 0.972982; 0.970826; 0.973190; 0.975484; 0.976242; 0.975224; 0.972847; 0.971017; 0.974266; 0.978004; 0.980105; 0.977477; 0.973788; 0.972668; 0.971507; 0.971523; 0.971765; 0.970289; 0.969996; 0.966067; 0.964227; 0.964643; 0.965949; 0.965961; 0.965659; 0.968595; 0.974791; 0.982118; 0.989506; 0.993807; 0.994519; 0.994773; 0.993508; 0.987926; 0.989744; 0.992771; 0.993976; 0.992695; 0.991349; 0.991276; 0.989903; 0.987085; 0.984092; 0.979382; 0.981055; 0.987442; 0.991052; 0.994936; 1.001880; 1.004224; 1.002982; 1.003594; 1.006253; 1.003599; 1.006837; 1.010595; 1.011839; 1.013188; 1.016175; 1.017665; 1.017199; 1.015066; 1.011258; 1.011103; 1.012722; 1.015306; 1.015271; 1.014798; 1.018233; 1.017659; 1.014768; 1.013161; 1.011624; 1.008352; 1.001251; 1.002151; 1.005953; 1.011270; 1.015681; 1.016513; 1.019014; 1.022499; 1.024115; 1.023221; 1.019689; 1.017293; 1.015654; 1.015457; 1.018779; 1.018801; 1.009412; 1.001838; 0.994813; 0.989215; 0.987869; 0.987502; 0.985720; 0.985686; 0.989069; 0.990978; 0.993069; 0.995066; 0.995109; 0.991617; 0.996072; 1.005236; 1.016133; (); (); (); (); (); (); (); (); (); (); (); 
34.2; 12:16:38; (); (); 0.929040; 0.917183; 0.928831; 0.936060; 0.939387; 0.941548; 0.940836; 0.941080; 0.947557; 0.953718; 0.955536; 0.955854; 0.953604; 0.952056; 0.951566; 0.950956; 0.946860; 0.946455; 0.948224; 0.950949; 0.953493; 0.960328; 0.962852; 0.962322; 0.961724; 0.964810; 0.968221; 0.974210; 0.982081; 0.990821; 0.997575; 1.005794; 1.009515; 1.011047; 1.011671; 1.010783; 1.006441; 1.005297; 1.005004; 1.004940; 1.005728; 1.005356; 1.002420; 0.997846; 0.992234; 0.991089; 0.990761; 0.985230; 0.980921; 0.979139; 0.977447; 0.973526; 0.971168; 0.967806; 0.964636; 0.964475; 0.968355; 0.972554; 0.977246; 0.982710; 0.984352; 0.981934; 0.981586; 0.983518; 0.986220; 0.990408; 0.996495; 1.001346; 1.004982; 1.005605; 1.002514; 0.998456; 0.995959; 0.994201; 0.993057; 0.992624; 0.993930; 0.994075; 0.993048; 0.992178; 0.989772; 0.983739; 0.981639; 0.984019; 0.985174; 0.984990; 0.987410; 0.992919; 0.993831; 0.993711; 0.995449; 0.997278; 1.002375; 1.003689; 1.003043; 1.004208; 1.010334; 1.012084; 1.010970; 1.011152; 1.012672; 1.012219; 1.005561; 1.000167; 0.994653; 0.987835; 0.980419; 0.975276; 0.972327; 0.969029; 0.965399; 0.962799; 0.961212; 0.961682; 0.960725; 0.960225; 0.964009; 0.969948; 0.977043; 0.983491; 0.986860; 0.990380; 0.991184; 0.991911; 0.995490; 1.001128; 1.005353; (); (); (); (); (); (); (); (); (); (); (); 
35.9; 12:16:47; (); (); (); 0.979183; 0.979990; 0.977288; 0.976762; 0.980178; 0.983936; 0.986538; 0.988626; 0.990487; 0.992857; 0.995162; 0.991667; 0.985933; 0.984186; 0.985891; 0.988909; 0.991672; 0.989136; 0.987183; 0.983159; 0.977462; 0.973611; 0.970878; 0.970822; 0.972808; 0.974846; 0.972034; 0.976784; 0.980906; 0.980029; 0.978058; 0.973781; 0.977652; 0.980493; 0.983945; 0.991252; 0.990811; 0.990188; 0.985083; 0.977430; 0.973673; 0.979151; 0.977512; 0.975650; 0.974680; 0.972888; 0.975163; 0.977219; 0.972801; 0.963979; 0.959269; 0.962576; 0.962983; 0.965205; 0.969938; 0.973999; 0.971168; 0.973418; 0.976097; 0.978479; 0.981131; 0.977865; 0.975946; 0.979891; 0.985974; 0.990946; 0.993860; 0.998782; 1.001685; 0.998305; 0.994333; 0.992329; 0.988203; 0.985411; 0.983036; 0.980307; 0.982041; 0.981829; 0.981118; 0.980185; 0.977566; 0.975109; 0.971662; 0.973374; 0.977329; 0.980068; 0.979741; 0.980131; 0.984063; 0.989684; 0.996671; 1.003321; 1.006703; 1.007814; 1.008049; 1.009504; 1.012095; 1.013211; 1.012741; 1.010137; 1.008648; 1.014427; 1.014525; 1.008810; 1.004236; 1.000949; 0.996488; 0.994443; 0.992785; 0.990775; 0.987091; 0.981215; 0.980705; 0.980728; 0.981834; 0.983644; 0.983256; 0.986148; 0.989254; 0.990021; 0.988395; 0.987683; 0.987020; 0.987988; 0.991147; 0.996887; (); (); (); (); (); (); (); (); (); (); (); 
37.6; 12:16:56; (); (); (); 0.942526; 0.956595; 0.967543; 0.974450; 0.976502; 0.977344; 0.978923; 0.981697; 0.985289; 0.990277; 0.994726; 1.002602; 1.010723; 1.015374; 1.014983; 1.010740; 1.001659; 0.994097; 0.988733; 0.987235; 0.991887; 0.988625; 0.989562; 0.992473; 0.990647; 0.987340; 0.984044; 0.981134; 0.981268; 0.982310; 0.987632; 0.994700; 0.998549; 0.996182; 0.993630; 0.986880; 0.990573; 0.989967; 0.985752; 0.985569; 0.988250; 0.987275; 0.983980; 0.978361; 0.977966; 0.977822; 0.977012; 0.980266; 0.985964; 0.989635; 0.991741; 0.989749; 0.992165; 0.997561; 1.001049; 1.005879; 1.009335; 1.011697; 1.013529; 1.011144; 1.006200; 0.999644; 0.995907; 0.994501; 0.994708; 0.990669; 0.988421; 0.985699; 0.981616; 0.975471; 0.970614; 0.968371; 0.968054; 0.969743; 0.969283; 0.970743; 0.972579; 0.973931; 0.975209; 0.976119; 0.978135; 0.979895; 0.982181; 0.986550; 0.989235; 0.989992; 0.991552; 0.991534; 0.990337; 0.987677; 0.988067; 0.992689; 0.994049; 0.992713; 0.995125; 0.997635; 0.997876; 0.993801; 0.991870; 0.994157; 0.995991; 0.998656; 0.999404; 1.000029; 1.000895; 0.994909; 0.993187; 0.993026; 0.992803; 0.992096; 0.990612; 0.990193; 0.992957; 0.994601; 0.993699; 0.989227; 0.985900; 0.991708; 0.998019; 1.002140; 1.007034; 1.006557; 1.008482; 1.008424; 1.007309; 1.013528; (); (); (); (); (); (); (); (); (); (); (); 
39.3; 12:17:05; (); (); (); 0.935246; 0.932365; 0.933131; 0.934028; 0.935348; 0.939655; 0.944795; 0.948661; 0.958402; 0.971289; 0.981991; 0.984337; 0.984951; 0.985553; 0.984049; 0.979941; 0.982907; 0.985254; 0.987214; 0.988926; 0.990270; 0.990179; 0.992333; 0.992310; 0.987502; 0.977992; 0.972278; 0.967191; 0.965647; 0.970919; 0.975922; 0.979065; 0.983112; 0.985975; 0.985517; 0.983618; 0.982423; 0.977486; 0.972838; 0.970547; 0.973545; 0.977022; 0.980600; 0.981810; 0.985105; 0.987655; 0.989737; 0.986273; 0.983427; 0.983002; 0.982440; 0.981144; 0.982384; 0.986902; 0.991540; 0.993809; 0.999450; 1.002901; 1.000299; 0.992550; 0.989213; 0.986767; 0.989618; 0.992264; 0.993458; 0.998959; 1.006349; 1.011953; 1.015426; 1.017501; 1.016667; 1.017283; 1.019839; 1.025209; 1.032114; 1.035984; 1.035028; 1.032368; 1.030008; 1.028263; 1.024844; 1.021218; 1.016265; 1.011861; 1.009131; 1.009019; 1.000925; 0.997011; 0.994347; 0.992815; 0.995894; 1.002943; 1.004476; 1.010083; 1.015721; 1.015472; 1.014759; 1.017548; 1.015300; 1.012041; 1.011895; 1.011393; 1.012305; 1.010129; 1.005760; 0.998035; 0.995059; 0.993289; 0.991331; 0.989417; 0.988978; 0.989475; 0.990892; 0.994022; 0.996856; 0.999342; 1.007151; 1.008941; 1.013650; 1.018575; 1.022341; 1.021277; 1.026391; 1.025212; 1.025789; 1.026678; (); (); (); (); (); (); (); (); (); (); (); 
41.0; 12:17:14; (); (); (); 0.921132; 0.932120; 0.937432; 0.938282; 0.940325; 0.943165; 0.947142; 0.952560; 0.956226; 0.959116; 0.965225; 0.970113; 0.972890; 0.975238; 0.979075; 0.977778; 0.975067; 0.975811; 0.979121; 0.981101; 0.981791; 0.982649; 0.984521; 0.987683; 0.987914; 0.985884; 0.981569; 0.976857; 0.974484; 0.978247; 0.982912; 0.985028; 0.986331; 0.987137; 0.986462; 0.986256; 0.988661; 0.990142; 0.989768; 0.987043; 0.990260; 0.992855; 0.996854; 1.000174; 0.995390; 0.990310; 0.986181; 0.983180; 0.980386; 0.977641; 0.975801; 0.972983; 0.971783; 0.973211; 0.975625; 0.968064; 0.965678; 0.961498; 0.958340; 0.960747; 0.960393; 0.960836; 0.961714; 0.962336; 0.966022; 0.971069; 0.970036; 0.966161; 0.962600; 0.962958; 0.968497; 0.972772; 0.977186; 0.981115; 0.985363; 0.985408; 0.988008; 0.988945; 0.987748; 0.986806; 0.987678; 0.988151; 0.990723; 0.995597; 1.000133; 0.999455; 0.997921; 0.998695; 0.999725; 0.997502; 1.001760; 1.000957; 0.999424; 0.998535; 0.996323; 0.993215; 0.992268; 0.991886; 0.989612; 0.986241; 0.989759; 0.987895; 0.988066; 0.989904; 0.991328; 0.988115; 0.989281; 0.993112; 0.996679; 0.998285; 1.001267; 1.002852; 1.000351; 0.998864; 0.997539; 0.991777; 0.993209; 0.991878; 0.989427; 0.988004; 0.989504; 0.987040; 0.983724; 0.981972; 0.982006; 0.975675; (); (); (); (); (); (); (); (); (); (); (); 
42.7; 12:17:24; (); (); (); 0.962553; 0.965743; 0.968503; 0.970202; 0.972605; 0.975608; 0.977010; 0.980864; 0.985720; 0.990335; 0.993160; 0.991435; 0.993553; 0.996927; 0.998554; 1.000747; 1.006857; 1.008833; 1.009332; 1.009516; 1.008218; 1.004151; 0.997176; 0.995684; 0.993590; 0.989643; 0.991434; 0.990030; 0.984994; 0.980079; 0.974789; 0.965361; 0.962344; 0.962934; 0.963156; 0.964216; 0.967449; 0.970036; 0.969779; 0.969712; 0.970361; 0.970653; 0.974777; 0.975826; 0.978900; 0.983191; 0.986130; 0.988960; 0.992429; 0.991742; 0.990718; 0.991495; 0.994587; 0.996362; 0.995946; 0.995569; 0.996893; 0.994045; 0.995922; 0.997923; 0.999958; 1.000255; 0.999545; 0.992053; 0.991304; 0.992691; 0.991825; 0.993080; 0.995282; 0.995469; 0.993871; 0.992021; 0.993176; 0.993797; 0.993501; 0.993187; 0.994462; 0.994418; 0.999590; 0.998425; 0.995203; 0.992119; 0.987365; 0.987234; 0.988805; 0.988772; 0.988283; 0.986909; 0.983183; 0.981944; 0.983051; 0.983370; 0.981365; 0.978256; 0.977962; 0.980511; 0.983955; 0.983088; 0.978780; 0.976531; 0.975278; 0.973421; 0.973763; 0.975852; 0.973263; 0.969692; 0.968660; 0.970274; 0.972652; 0.972631; 0.970517; 0.968620; 0.970714; 0.973407; 0.977715; 0.982718; 0.986401; 0.988576; 0.990573; 0.993512; 0.994799; 0.994501; 0.993462; 0.992558; 0.995245; 1.001895; (); (); (); (); (); (); (); (); (); (); (); 
44.4; 12:17:33; (); (); (); 0.943225; 0.939626; 0.939466; 0.941163; 0.940639; 0.946862; 0.951094; 0.952149; 0.949750; 0.946998; 0.949980; 0.954620; 0.957324; 0.957285; 0.954727; 0.957182; 0.962208; 0.960139; 0.955177; 0.957361; 0.957130; 0.955238; 0.954423; 0.955530; 0.956352; 0.955383; 0.954882; 0.954171; 0.953074; 0.954288; 0.955609; 0.958213; 0.966583; 0.973771; 0.974142; 0.969575; 0.967657; 0.966237; 0.965359; 0.967897; 0.973961; 0.974274; 0.975688; 0.978702; 0.980497; 0.976244; 0.972950; 0.967788; 0.962930; 0.961565; 0.963675; 0.963966; 0.966507; 0.969263; 0.968373; 0.965321; 0.966193; 0.965911; 0.963314; 0.959463; 0.957675; 0.956059; 0.955826; 0.957114; 0.958878; 0.954601; 0.957030; 0.957823; 0.957983; 0.960485; 0.961674; 0.960936; 0.961218; 0.964425; 0.971042; 0.974849; 0.974628; 0.975525; 0.977479; 0.978936; 0.985615; 0.986617; 0.986423; 0.987207; 0.988862; 0.990894; 0.996342; 1.002121; 1.000377; 0.996951; 0.998020; 1.002739; 1.005096; 1.005423; 1.003042; 0.999571; 0.999719; 1.000180; 0.999376; 0.997773; 0.995324; 0.994494; 0.992425; 0.992800; 0.994667; 0.997920; 0.997048; 0.996274; 0.997744; 1.001397; 1.007762; 1.011851; 1.012235; 1.010813; 1.009607; 1.011941; 1.009716; 1.008510; 1.009504; 1.010712; 1.009438; 1.010906; 1.013126; 1.014101; 1.012032; 1.005723; (); (); (); (); (); (); (); (); (); (); (); 
46.1; 12:17:42; (); (); (); 0.973954; 0.969626; 0.963570; 0.959862; 0.956717; 0.954205; 0.955339; 0.958047; 0.957754; 0.957123; 0.955778; 0.953288; 0.950282; 0.949602; 0.949063; 0.946910; 0.946426; 0.950676; 0.956501; 0.959576; 0.959295; 0.954006; 0.949187; 0.946579; 0.945176; 0.943962; 0.942617; 0.940739; 0.940000; 0.941484; 0.944659; 0.947468; 0.949214; 0.945821; 0.945784; 0.946037; 0.944469; 0.947798; 0.948954; 0.948085; 0.949464; 0.954707; 0.958585; 0.958320; 0.957528; 0.959112; 0.960784; 0.961291; 0.963995; 0.969183; 0.977068; 0.984704; 0.989253; 0.991896; 0.994232; 0.997475; 0.992275; 0.992086; 0.992828; 0.993610; 0.993898; 0.990720; 0.986307; 0.984031; 0.979731; 0.976679; 0.978836; 0.977978; 0.976765; 0.976703; 0.978319; 0.984053; 0.982391; 0.986763; 0.991467; 0.993135; 0.993209; 0.995051; 0.993590; 0.990862; 0.988406; 0.984240; 0.980125; 0.982262; 0.985025; 0.985501; 0.982665; 0.981878; 0.980021; 0.977822; 0.977110; 0.981140; 0.986331; 0.989742; 0.993514; 0.999537; 1.007386; 1.013224; 1.012201; 1.009136; 1.008031; 1.006919; 1.009901; 1.011927; 1.013601; 1.012787; 1.010785; 1.007018; 1.007855; 1.007730; 1.005485; 1.002697; 1.003333; 1.004735; 1.005092; 1.005572; 1.006474; 1.003737; 0.999421; 0.997671; 0.997877; 0.997830; 0.997963; 0.998611; 0.999651; 0.997988; (); (); (); (); (); (); (); (); (); (); (); 
