Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-11-30; 11:55:28
File Name; D:\Mahlo\TR\171130115528FP 4582_244 GSM0_XMF2.txt

75.0; 11:55:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.655458; 1.650207; 1.642518; 1.636177; 1.631415; 1.628165; 1.627244; 1.627126; 1.623912; 1.620717; 1.618741; 1.617515; 1.617565; 1.619006; 1.621379; 1.624129; 1.626939; 1.629952; 1.632993; 1.636248; 1.637609; 1.637004; 1.635954; 1.633959; 1.631896; 1.630512; 1.629342; 1.628015; 1.626148; 1.624437; 1.623361; 1.623214; 1.623637; 1.624311; 1.625350; 1.627844; 1.631577; 1.634939; 1.638324; 1.641451; 1.643926; 1.646003; 1.648115; 1.650448; 1.651758; 1.652817; 1.653582; 1.653921; 1.653768; 1.653562; 1.652763; 1.651513; 1.650529; 1.649455; 1.648958; 1.648152; 1.647310; 1.646299; 1.644782; 1.643969; 1.643297; 1.642408; 1.641651; 1.641329; 1.641090; 1.641240; 1.641619; 1.641990; 1.642648; 1.643406; 1.645789; 1.648244; 1.651152; 1.655033; 1.659330; 1.663522; 1.668034; 1.672720; 1.677431; 1.682189; 1.686170; 1.689528; 1.691820; 1.693982; 1.695601; 1.696168; 1.696701; 1.696984; 1.697177; 1.697524; 1.697751; 1.698358; 1.698220; 1.697870; 1.697621; 1.697656; 1.697740; 1.698139; 1.698190; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
76.0; 11:55:48; (); (); (); (); (); (); 1.598793; 1.603506; 1.606499; 1.608547; 1.610030; 1.611310; 1.612899; 1.616597; 1.619762; 1.622419; 1.624803; 1.626154; 1.626806; 1.627390; 1.628245; 1.628898; 1.629741; 1.630036; 1.629360; 1.628049; 1.626919; 1.625304; 1.623763; 1.622714; 1.622079; 1.621776; 1.621519; 1.620751; 1.619001; 1.616142; 1.613150; 1.610345; 1.607985; 1.606680; 1.606311; 1.606473; 1.606475; 1.606571; 1.606116; 1.604923; 1.603020; 1.601015; 1.598659; 1.596033; 1.594202; 1.592736; 1.590447; 1.588413; 1.586977; 1.585572; 1.584410; 1.583603; 1.582765; 1.582144; 1.581668; 1.581734; 1.582099; 1.582004; 1.582076; 1.581582; 1.580951; 1.580323; 1.579491; 1.577955; 1.575935; 1.572907; 1.569793; 1.567077; 1.565335; 1.563785; 1.562219; 1.562143; 1.563079; 1.564618; 1.567289; 1.571129; 1.574832; 1.578450; 1.583453; 1.588706; 1.593306; 1.597660; 1.602408; 1.606375; 1.610637; 1.615454; 1.619071; 1.622580; 1.626929; 1.630302; 1.632864; 1.635274; 1.637891; 1.641253; 1.645390; 1.649548; 1.652598; 1.652160; 1.649806; 1.649962; 1.651066; 1.652482; 1.652827; 1.652788; 1.652762; 1.652850; 1.652653; 1.652031; 1.650035; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
76.7; 11:55:57; (); (); (); (); (); (); 1.596515; 1.599151; 1.600337; 1.601701; 1.602850; 1.603510; 1.605210; 1.608899; 1.612970; 1.617403; 1.621550; 1.625861; 1.623805; 1.621219; 1.619227; 1.619453; 1.620201; 1.620564; 1.621162; 1.621279; 1.621510; 1.619885; 1.618821; 1.617593; 1.616905; 1.617145; 1.617281; 1.616774; 1.615633; 1.614575; 1.613098; 1.610986; 1.608454; 1.606152; 1.604003; 1.602793; 1.601943; 1.601512; 1.601257; 1.601021; 1.600697; 1.599459; 1.598093; 1.596629; 1.594809; 1.592673; 1.590886; 1.589313; 1.587681; 1.585819; 1.584513; 1.583315; 1.581676; 1.579798; 1.577782; 1.575937; 1.573953; 1.572278; 1.570670; 1.569244; 1.568532; 1.568181; 1.568566; 1.568835; 1.568775; 1.568110; 1.566979; 1.565106; 1.562942; 1.560287; 1.556715; 1.553627; 1.551559; 1.549922; 1.548227; 1.546615; 1.545097; 1.544474; 1.544942; 1.545791; 1.546733; 1.548350; 1.550889; 1.554402; 1.558454; 1.562841; 1.568640; 1.575871; 1.582313; 1.588755; 1.595641; 1.601283; 1.605936; 1.608905; 1.611476; 1.613837; 1.615797; 1.617700; 1.619444; 1.621019; 1.622692; 1.623949; 1.624890; 1.625766; 1.626080; 1.625698; 1.624526; 1.622224; 1.619924; 1.617040; 1.612444; 1.607735; 1.603205; 1.601773; 1.599781; 1.596576; 1.591684; 1.585312; 1.575545; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
77.5; 11:56:06; (); (); (); (); (); (); 1.607531; 1.612674; 1.616257; 1.619202; 1.621375; 1.622694; 1.624218; 1.628431; 1.632017; 1.634427; 1.636669; 1.637909; 1.638644; 1.638958; 1.638977; 1.638297; 1.637086; 1.635519; 1.633588; 1.631411; 1.629744; 1.627792; 1.625906; 1.624396; 1.623612; 1.623122; 1.622840; 1.622165; 1.621297; 1.619514; 1.617106; 1.614103; 1.610374; 1.605672; 1.601773; 1.598145; 1.595430; 1.591929; 1.588235; 1.585137; 1.582205; 1.578320; 1.575482; 1.572361; 1.570398; 1.568688; 1.568303; 1.568044; 1.568589; 1.569087; 1.569798; 1.569765; 1.569802; 1.569092; 1.568569; 1.567270; 1.566766; 1.565414; 1.564687; 1.563787; 1.564355; 1.565761; 1.568897; 1.572884; 1.578672; 1.584427; 1.590937; 1.597068; 1.602736; 1.606934; 1.610517; 1.612781; 1.615653; 1.617577; 1.618559; 1.617661; 1.615645; 1.611659; 1.608071; 1.603106; 1.598227; 1.593674; 1.590125; 1.586734; 1.585188; 1.583797; 1.583931; 1.585439; 1.588430; 1.590446; 1.592367; 1.594380; 1.597344; 1.598983; 1.601750; 1.604601; 1.605441; 1.601406; 1.597240; 1.595982; 1.595064; 1.594285; 1.592742; 1.591189; 1.590998; 1.590736; 1.592452; 1.593251; 1.594312; 1.592503; 1.590138; 1.589955; 1.595428; 1.599427; 1.600232; 1.601215; 1.601228; 1.601865; 1.602203; 1.600905; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
78.2; 11:56:14; (); (); (); (); (); (); 1.612473; 1.613134; 1.612632; 1.610192; 1.608715; 1.606416; 1.607021; 1.609097; 1.613046; 1.617357; 1.619707; 1.621954; 1.617163; 1.614711; 1.611829; 1.610154; 1.609359; 1.609030; 1.611009; 1.612245; 1.614125; 1.613060; 1.610334; 1.607903; 1.604926; 1.601957; 1.597744; 1.593674; 1.589598; 1.584946; 1.581470; 1.578216; 1.574913; 1.571603; 1.568596; 1.565785; 1.563476; 1.561707; 1.560639; 1.560426; 1.560921; 1.562545; 1.564982; 1.567211; 1.569249; 1.570978; 1.572409; 1.573463; 1.575097; 1.577333; 1.580707; 1.584654; 1.588570; 1.591757; 1.594172; 1.596011; 1.596666; 1.596563; 1.595980; 1.595177; 1.594552; 1.594118; 1.593805; 1.592828; 1.590975; 1.588501; 1.585900; 1.582892; 1.580793; 1.579193; 1.576957; 1.574995; 1.573236; 1.572116; 1.571344; 1.570116; 1.569184; 1.567836; 1.566443; 1.564927; 1.563555; 1.561628; 1.559638; 1.558378; 1.558025; 1.558880; 1.560831; 1.563715; 1.567435; 1.572651; 1.577116; 1.580826; 1.585996; 1.589986; 1.593798; 1.597460; 1.599953; 1.601470; 1.602123; 1.601452; 1.599435; 1.596276; 1.592210; 1.586721; 1.581470; 1.575864; 1.570671; 1.565506; 1.561241; 1.558601; 1.556182; 1.554913; 1.554344; 1.553150; 1.552349; 1.551955; 1.552242; 1.553621; 1.556819; 1.600905; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
79.0; 11:56:23; (); (); (); (); (); (); 1.609946; 1.608650; 1.608376; 1.607967; 1.608521; 1.608646; 1.609054; 1.608925; 1.610378; 1.609647; 1.609250; 1.609266; 1.610614; 1.612187; 1.614825; 1.616172; 1.617774; 1.618636; 1.620167; 1.619546; 1.619503; 1.618214; 1.617075; 1.615232; 1.613482; 1.610870; 1.608132; 1.602488; 1.596769; 1.590504; 1.585859; 1.580417; 1.574989; 1.569127; 1.565509; 1.562759; 1.560643; 1.559787; 1.559092; 1.559918; 1.560894; 1.562804; 1.564830; 1.567724; 1.570506; 1.572915; 1.574712; 1.577565; 1.580461; 1.582486; 1.585864; 1.588127; 1.590971; 1.592761; 1.593603; 1.593521; 1.592748; 1.591558; 1.589793; 1.588056; 1.586355; 1.585162; 1.583996; 1.581681; 1.578806; 1.574579; 1.569327; 1.563964; 1.560142; 1.556904; 1.554250; 1.552688; 1.551576; 1.550567; 1.549612; 1.548790; 1.548151; 1.547835; 1.548186; 1.549454; 1.551185; 1.553137; 1.555728; 1.558083; 1.560758; 1.564368; 1.567954; 1.571746; 1.575427; 1.580163; 1.584468; 1.588758; 1.593757; 1.597758; 1.600846; 1.602949; 1.604788; 1.605110; 1.603850; 1.602256; 1.598357; 1.595243; 1.590222; 1.586507; 1.584743; 1.582476; 1.582565; 1.582169; 1.582439; 1.582076; 1.581043; 1.580911; 1.580684; 1.581833; 1.582897; 1.586126; 1.590011; 1.594647; 1.599095; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
79.7; 11:56:32; (); (); (); (); (); (); 1.636129; 1.635001; 1.631917; 1.627674; 1.624280; 1.621213; 1.618024; 1.619132; 1.622717; 1.628267; 1.632548; 1.634576; 1.630088; 1.626309; 1.622718; 1.620319; 1.621117; 1.622972; 1.626105; 1.627305; 1.628644; 1.630129; 1.627272; 1.623093; 1.618897; 1.614430; 1.608960; 1.603804; 1.599128; 1.594607; 1.589989; 1.586315; 1.582787; 1.578985; 1.575493; 1.572860; 1.570770; 1.569343; 1.569110; 1.569482; 1.570307; 1.571542; 1.572815; 1.573797; 1.574357; 1.574715; 1.574873; 1.575520; 1.576300; 1.577837; 1.580854; 1.584809; 1.589118; 1.592641; 1.596053; 1.599237; 1.601867; 1.604534; 1.606705; 1.608797; 1.611067; 1.613049; 1.614691; 1.615558; 1.614957; 1.612785; 1.608738; 1.602884; 1.597731; 1.592752; 1.586656; 1.580297; 1.574873; 1.570803; 1.567183; 1.563258; 1.559430; 1.556438; 1.554169; 1.552521; 1.551332; 1.550890; 1.551727; 1.554325; 1.558640; 1.562834; 1.568063; 1.573869; 1.578404; 1.582378; 1.586610; 1.590780; 1.595258; 1.599694; 1.604526; 1.610458; 1.615727; 1.620609; 1.625693; 1.629351; 1.632414; 1.636060; 1.638784; 1.641765; 1.644838; 1.647123; 1.649062; 1.650110; 1.650090; 1.648943; 1.646969; 1.644107; 1.640947; 1.639479; 1.637778; 1.635322; 1.632579; 1.628880; 1.623436; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
80.4; 11:56:41; (); (); (); (); (); (); 1.671280; 1.673179; 1.674406; 1.674926; 1.674965; 1.674060; 1.672810; 1.671917; 1.671482; 1.670605; 1.669119; 1.666991; 1.664432; 1.660810; 1.656743; 1.652687; 1.648975; 1.643625; 1.638346; 1.633616; 1.629208; 1.623883; 1.618565; 1.613685; 1.609468; 1.605794; 1.602445; 1.600214; 1.598082; 1.595361; 1.593264; 1.591567; 1.590543; 1.588779; 1.586860; 1.585406; 1.584202; 1.582805; 1.581284; 1.579029; 1.575872; 1.572073; 1.568202; 1.564487; 1.561745; 1.557868; 1.553821; 1.551126; 1.549578; 1.548517; 1.549049; 1.550472; 1.553129; 1.557079; 1.561041; 1.565061; 1.569416; 1.573394; 1.576179; 1.577935; 1.580149; 1.581727; 1.583197; 1.584250; 1.584926; 1.584397; 1.582481; 1.579979; 1.576818; 1.572402; 1.568155; 1.564058; 1.559825; 1.555930; 1.553158; 1.550445; 1.548192; 1.545447; 1.542986; 1.541452; 1.540326; 1.540155; 1.541198; 1.543509; 1.546423; 1.551027; 1.556543; 1.562741; 1.568891; 1.573693; 1.578583; 1.583348; 1.588688; 1.593739; 1.598174; 1.602255; 1.605841; 1.609889; 1.609455; 1.608627; 1.607653; 1.606919; 1.605299; 1.604914; 1.606634; 1.606618; 1.609284; 1.610451; 1.612617; 1.613539; 1.614475; 1.615484; 1.614058; 1.616427; 1.618221; 1.620025; 1.622629; 1.625028; 1.627715; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
81.2; 11:56:49; (); (); (); (); (); (); 1.678428; 1.678416; 1.673643; 1.670297; 1.665857; 1.660299; 1.653715; 1.648834; 1.641432; 1.634894; 1.632825; 1.632231; 1.629630; 1.628030; 1.621871; 1.616133; 1.611490; 1.609116; 1.605872; 1.602975; 1.601484; 1.601477; 1.601382; 1.600905; 1.600161; 1.599281; 1.598694; 1.598508; 1.598139; 1.598680; 1.599364; 1.600956; 1.603448; 1.605945; 1.607835; 1.609478; 1.611185; 1.612899; 1.614043; 1.614925; 1.614949; 1.614657; 1.614036; 1.613137; 1.612228; 1.611427; 1.610388; 1.609332; 1.608574; 1.608316; 1.608561; 1.609511; 1.610391; 1.611210; 1.611789; 1.612142; 1.611724; 1.610464; 1.608662; 1.606664; 1.604441; 1.602566; 1.600843; 1.599625; 1.598001; 1.595303; 1.591118; 1.586000; 1.579291; 1.572783; 1.566250; 1.560352; 1.555616; 1.551927; 1.549348; 1.547969; 1.547012; 1.545903; 1.545255; 1.545576; 1.547230; 1.550145; 1.554310; 1.560344; 1.566832; 1.574855; 1.584490; 1.592515; 1.599802; 1.607245; 1.613039; 1.618917; 1.625721; 1.631476; 1.637103; 1.643045; 1.647866; 1.652454; 1.657129; 1.660955; 1.662922; 1.664562; 1.665765; 1.666215; 1.666434; 1.666149; 1.665360; 1.663760; 1.660897; 1.657231; 1.653191; 1.649004; 1.644862; 1.642150; 1.639783; 1.637367; 1.634584; 1.631057; 1.626877; 1.624010; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
81.9; 11:56:58; (); (); (); (); (); (); 1.626697; 1.627149; 1.627702; 1.628027; 1.628220; 1.627953; 1.628149; 1.628735; 1.630206; 1.631199; 1.632402; 1.633064; 1.633356; 1.633086; 1.633212; 1.632718; 1.632337; 1.631167; 1.630228; 1.629137; 1.628787; 1.628229; 1.628480; 1.628938; 1.631135; 1.633792; 1.637390; 1.641804; 1.646536; 1.650358; 1.654840; 1.658841; 1.663125; 1.665501; 1.667530; 1.667736; 1.667332; 1.665749; 1.663195; 1.658729; 1.654251; 1.648274; 1.641407; 1.634307; 1.628171; 1.620842; 1.615096; 1.610586; 1.607848; 1.605419; 1.605539; 1.605962; 1.607342; 1.608426; 1.609651; 1.610722; 1.612550; 1.613203; 1.614364; 1.614907; 1.615674; 1.615556; 1.615687; 1.615522; 1.615345; 1.614089; 1.612797; 1.610324; 1.608688; 1.606556; 1.604002; 1.601089; 1.599927; 1.598836; 1.598960; 1.599192; 1.600344; 1.600729; 1.601944; 1.602331; 1.603575; 1.604966; 1.607832; 1.611905; 1.618027; 1.623893; 1.631956; 1.638195; 1.645064; 1.652141; 1.658622; 1.664288; 1.671322; 1.677495; 1.684733; 1.691391; 1.698676; 1.703614; 1.702879; 1.698101; 1.694026; 1.689366; 1.683754; 1.677668; 1.673036; 1.668398; 1.664902; 1.661526; 1.658757; 1.652632; 1.646786; 1.639083; 1.634864; 1.635728; 1.637566; 1.639102; 1.641036; 1.643619; 1.646077; 1.647982; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
82.7; 11:57:07; (); (); (); (); (); (); 1.628058; 1.630462; 1.630142; 1.631179; 1.633394; 1.635396; 1.636405; 1.636740; 1.639697; 1.643225; 1.647886; 1.651506; 1.649680; 1.646840; 1.643275; 1.644182; 1.646169; 1.649954; 1.652997; 1.654397; 1.655012; 1.655505; 1.657195; 1.659042; 1.663942; 1.668847; 1.673093; 1.676290; 1.678388; 1.680376; 1.680741; 1.679007; 1.677231; 1.675204; 1.674104; 1.675100; 1.676448; 1.677501; 1.677180; 1.674511; 1.670354; 1.666106; 1.662404; 1.658705; 1.655933; 1.653285; 1.650780; 1.648548; 1.646362; 1.643813; 1.639443; 1.635220; 1.631789; 1.629838; 1.628891; 1.628555; 1.628953; 1.629537; 1.629956; 1.631735; 1.633632; 1.634862; 1.636456; 1.637807; 1.639304; 1.640442; 1.640684; 1.639657; 1.637454; 1.635284; 1.632972; 1.630367; 1.627881; 1.625964; 1.623975; 1.622238; 1.621300; 1.620740; 1.620281; 1.620152; 1.620751; 1.622161; 1.624661; 1.628203; 1.631751; 1.635398; 1.639774; 1.643528; 1.646216; 1.648303; 1.650480; 1.651981; 1.653641; 1.655704; 1.658313; 1.660354; 1.662235; 1.663983; 1.665425; 1.666936; 1.668070; 1.668860; 1.669613; 1.670719; 1.672402; 1.674381; 1.676426; 1.677760; 1.678680; 1.678657; 1.677806; 1.676844; 1.675156; 1.674179; 1.673776; 1.673657; 1.673704; 1.673853; 1.673204; 1.671652; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
