Roll Number; 1
Recipe Name; FP 4524_285 GSM
Start Time; 2018-03-21; 11:17:08
File Name; D:\Mahlo\TR\180321111708FP 4524_285 GSM1_XMF2.txt

1714.0; 11:17:20; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 840.285778; 831.563854; 756.134081; 686.362839; 628.895330; 573.802614; 527.629757; 492.852449; 452.094221; 391.203117; 330.312991; 277.034926; 231.368375; 178.091061; 117.202687; 56.314385; 6.843464; 3.043298; 3.048384; 3.052814; 3.057343; 3.061057; 3.064414; 3.067957; 3.070982; 3.073153; 3.074324; 3.074636; 3.075009; 3.075870; 3.077280; 3.079238; 3.081545; 3.083237; 3.084129; 3.085403; 3.087697; 3.089955; 3.091310; 3.092435; 3.093731; 3.095247; 3.096700; 3.097643; 3.098029; 3.097546; 3.096624; 3.095961; 3.095392; 3.094390; 3.093291; 3.091922; 3.090419; 3.089829; 3.090584; 3.091640; 3.092646; 3.093699; 3.094567; 3.095738; 3.097746; 3.100433; 3.102879; 3.104776; 3.106748; 3.109002; 3.111277; 3.113315; 3.114605; 3.114756; 3.114475; 3.114443; 3.114807; 3.115824; 3.116817; 3.117885; 3.117967; 3.117601; 3.117491; 3.117340; 3.117397; 3.117591; 3.117874; 3.118092; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1845.7; 11:26:33; (); (); (); (); (); (); (); 2.999491; 2.998522; 2.995598; 2.993253; 2.991153; 2.989485; 2.988744; 2.988471; 2.988130; 2.988138; 2.988835; 2.990230; 2.992390; 2.994406; 2.996345; 2.998250; 3.000332; 3.003925; 3.007773; 3.012031; 3.017361; 3.022920; 3.027631; 3.031938; 3.036074; 3.039510; 3.042221; 3.045010; 3.048250; 3.052250; 3.058094; 3.064283; 3.070826; 3.078054; 3.084174; 3.090112; 3.096323; 3.101733; 3.108022; 3.116270; 3.124909; 3.132024; 3.138673; 3.145823; 3.151425; 3.156362; 3.160977; 3.164483; 3.167723; 3.170810; 3.173155; 3.175285; 3.176754; 3.176786; 3.175982; 3.175055; 3.174539; 3.174058; 3.173367; 3.173117; 3.173117; 3.173963; 3.175712; 3.178664; 3.183380; 3.188412; 3.193821; 3.199103; 3.204628; 3.210858; 3.215718; 3.220273; 3.224926; 3.229534; 3.234190; 3.237741; 3.240427; 3.242467; 3.243204; 3.243053; 3.243319; 3.244129; 3.245334; 3.246714; 3.248590; 3.250969; 3.253105; 3.254907; 3.256586; 3.258138; 3.259834; 3.261626; 3.262425; 3.262797; 3.262759; 3.261630; 3.259751; 3.257930; 3.255340; 3.251803; 3.248158; 3.244230; 3.240807; 3.237766; 3.233911; 3.230027; 3.226323; 3.223043; 3.220394; 3.218355; 3.216915; 3.215234; 3.212808; 3.210237; 3.209043; 3.208090; 3.207001; 3.205747; 3.204269; 3.203018; 3.210439; (); (); (); (); (); (); (); (); (); (); (); (); 
1847.7; 11:26:42; (); (); (); (); (); (); (); 3.078264; 3.080786; 3.084244; 3.087034; 3.089648; 3.093192; 3.096433; 3.100425; 3.105950; 3.110788; 3.114415; 3.117601; 3.120637; 3.124237; 3.128202; 3.131019; 3.133729; 3.135645; 3.136609; 3.137350; 3.136936; 3.135564; 3.135033; 3.135570; 3.136129; 3.136390; 3.136675; 3.136992; 3.136864; 3.135981; 3.135064; 3.134000; 3.132522; 3.130910; 3.128928; 3.127334; 3.126005; 3.123745; 3.120429; 3.118058; 3.116069; 3.113443; 3.110950; 3.108905; 3.107515; 3.107044; 3.107933; 3.110041; 3.112897; 3.116984; 3.121966; 3.126272; 3.130399; 3.135160; 3.139605; 3.143450; 3.146680; 3.150243; 3.154204; 3.157860; 3.160486; 3.162130; 3.162941; 3.162980; 3.162482; 3.161139; 3.160088; 3.159625; 3.159500; 3.159326; 3.158885; 3.158567; 3.158328; 3.158182; 3.158349; 3.158791; 3.159709; 3.161046; 3.162905; 3.164984; 3.166921; 3.168580; 3.169975; 3.171376; 3.173030; 3.175275; 3.177882; 3.179951; 3.181563; 3.182558; 3.182599; 3.182315; 3.181908; 3.181025; 3.179647; 3.178871; 3.178395; 3.177683; 3.176626; 3.175765; 3.174433; 3.172078; 3.169736; 3.167729; 3.165723; 3.162875; 3.160181; 3.158165; 3.155886; 3.153441; 3.151128; 3.148470; 3.146027; 3.144390; 3.142510; 3.140686; 3.139051; 3.136941; 3.135047; 3.133427; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1849.8; 11:26:51; (); (); (); (); (); (); (); 3.031858; 3.030701; 3.028744; 3.028053; 3.027989; 3.027830; 3.027657; 3.027704; 3.027967; 3.028919; 3.030085; 3.031508; 3.033871; 3.036473; 3.039487; 3.042948; 3.047733; 3.054466; 3.060847; 3.066421; 3.072615; 3.079237; 3.085720; 3.092616; 3.098668; 3.104424; 3.109217; 3.113405; 3.117847; 3.121792; 3.125196; 3.129109; 3.132300; 3.134668; 3.136852; 3.138666; 3.140404; 3.142168; 3.143884; 3.145957; 3.147984; 3.150235; 3.152406; 3.153716; 3.154123; 3.153130; 3.151150; 3.148722; 3.146059; 3.143270; 3.140112; 3.136356; 3.132778; 3.129586; 3.126488; 3.123605; 3.120436; 3.117520; 3.115714; 3.114823; 3.116179; 3.119288; 3.122333; 3.125592; 3.129721; 3.134731; 3.140248; 3.144254; 3.147071; 3.149681; 3.151839; 3.153736; 3.155360; 3.156942; 3.158091; 3.157967; 3.157588; 3.157448; 3.157292; 3.157111; 3.157797; 3.159098; 3.160648; 3.162077; 3.164159; 3.167520; 3.170063; 3.171634; 3.173285; 3.175414; 3.177396; 3.179180; 3.181341; 3.183516; 3.184474; 3.184505; 3.184316; 3.184654; 3.186102; 3.188167; 3.191232; 3.195531; 3.200955; 3.207033; 3.211762; 3.215810; 3.219086; 3.221500; 3.224779; 3.229621; 3.234266; 3.238588; 3.242150; 3.243530; 3.244899; 3.246216; 3.246051; 3.244723; 3.242667; 3.241098; 3.241225; (); (); (); (); (); (); (); (); (); (); (); (); 
1851.9; 11:27:00; (); (); (); (); (); (); (); 3.056573; 3.061428; 3.065637; 3.069199; 3.072636; 3.075298; 3.077575; 3.081107; 3.086472; 3.091432; 3.094719; 3.097714; 3.100518; 3.103450; 3.105812; 3.107506; 3.109131; 3.110485; 3.111549; 3.112380; 3.113194; 3.114279; 3.115739; 3.117223; 3.119141; 3.121808; 3.125071; 3.128741; 3.131806; 3.134245; 3.136955; 3.139774; 3.142690; 3.145468; 3.148033; 3.150545; 3.153371; 3.156488; 3.160230; 3.163973; 3.166674; 3.168873; 3.171573; 3.174493; 3.177929; 3.181900; 3.185932; 3.189982; 3.193749; 3.198668; 3.203815; 3.208284; 3.211769; 3.213913; 3.215818; 3.217573; 3.219693; 3.221798; 3.222898; 3.222991; 3.222891; 3.223428; 3.224011; 3.224462; 3.225191; 3.225157; 3.224934; 3.225430; 3.227091; 3.229349; 3.231467; 3.233612; 3.235551; 3.237659; 3.240201; 3.241755; 3.242056; 3.241736; 3.241250; 3.240708; 3.240913; 3.241689; 3.242519; 3.243367; 3.244201; 3.245256; 3.246335; 3.247366; 3.248207; 3.249018; 3.250479; 3.252692; 3.255005; 3.257599; 3.260568; 3.262061; 3.262540; 3.261283; 3.259104; 3.255920; 3.251275; 3.246146; 3.241676; 3.238302; 3.234756; 3.229963; 3.225342; 3.219660; 3.214367; 3.208976; 3.203468; 3.199518; 3.196601; 3.194309; 3.192871; 3.192086; 3.191589; 3.191170; 3.189984; 3.187400; 3.187141; (); (); (); (); (); (); (); (); (); (); (); (); 
1854.0; 11:27:08; (); (); (); (); (); (); (); 3.015746; 3.015304; 3.013782; 3.012170; 3.011171; 3.010976; 3.011369; 3.012339; 3.013633; 3.015123; 3.017133; 3.020055; 3.023089; 3.026871; 3.031788; 3.036807; 3.042834; 3.051623; 3.060548; 3.069663; 3.078189; 3.086228; 3.094820; 3.101620; 3.108176; 3.115257; 3.120681; 3.126316; 3.131345; 3.135106; 3.138135; 3.139585; 3.139886; 3.139479; 3.138606; 3.137842; 3.136693; 3.135541; 3.134992; 3.134352; 3.133499; 3.132630; 3.131774; 3.130946; 3.130554; 3.130915; 3.132018; 3.133581; 3.134840; 3.136155; 3.137447; 3.138857; 3.140666; 3.142429; 3.144016; 3.146075; 3.148841; 3.152273; 3.155328; 3.158130; 3.161319; 3.164683; 3.167742; 3.170881; 3.174802; 3.178448; 3.182394; 3.186704; 3.191014; 3.195777; 3.200163; 3.204026; 3.206810; 3.209212; 3.211725; 3.213590; 3.214858; 3.216005; 3.217332; 3.218526; 3.219273; 3.219682; 3.219132; 3.217782; 3.216308; 3.215358; 3.215107; 3.215295; 3.215742; 3.216022; 3.215693; 3.215346; 3.215193; 3.215321; 3.216238; 3.217446; 3.218973; 3.221657; 3.224856; 3.227998; 3.230673; 3.232827; 3.234405; 3.235043; 3.235594; 3.236556; 3.237610; 3.238530; 3.238668; 3.238027; 3.237013; 3.235321; 3.233125; 3.230380; 3.228398; 3.226484; 3.224358; 3.222288; 3.220774; 3.219483; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1856.1; 11:27:17; (); (); (); (); (); (); (); 3.020469; 3.026290; 3.031025; 3.034510; 3.037741; 3.041331; 3.044370; 3.048934; 3.054628; 3.058803; 3.061512; 3.063621; 3.065440; 3.067306; 3.068788; 3.069599; 3.070547; 3.071793; 3.072941; 3.074368; 3.076055; 3.077541; 3.079295; 3.082118; 3.088018; 3.096393; 3.103307; 3.110297; 3.118673; 3.126864; 3.134535; 3.140358; 3.145370; 3.150792; 3.155067; 3.158592; 3.162263; 3.165386; 3.167950; 3.168787; 3.168973; 3.169725; 3.170343; 3.171141; 3.172421; 3.174318; 3.176758; 3.179355; 3.182308; 3.185435; 3.189397; 3.194461; 3.199118; 3.203702; 3.209360; 3.214479; 3.220064; 3.225182; 3.228894; 3.232339; 3.235221; 3.238228; 3.241979; 3.245611; 3.248297; 3.250757; 3.253073; 3.254413; 3.255322; 3.256142; 3.256916; 3.257298; 3.257402; 3.257203; 3.256347; 3.255297; 3.254221; 3.252585; 3.251025; 3.250272; 3.249383; 3.247898; 3.246703; 3.245499; 3.243206; 3.240092; 3.237918; 3.236556; 3.235861; 3.235728; 3.236104; 3.236836; 3.237753; 3.238436; 3.239130; 3.239913; 3.240716; 3.241738; 3.243605; 3.247022; 3.251961; 3.256336; 3.260466; 3.265499; 3.267801; 3.264169; 3.260598; 3.257195; 3.252521; 3.247671; 3.243391; 3.239080; 3.234811; 3.231506; 3.227308; 3.222409; 3.216269; 3.207545; 3.195299; 3.189692; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1858.2; 11:27:26; (); (); (); (); (); (); (); 2.973496; 2.974303; 2.978090; 2.981664; 2.984358; 2.986005; 2.987046; 2.988267; 2.990076; 2.992131; 2.994640; 2.998412; 3.003370; 3.007496; 3.011049; 3.015400; 3.019691; 3.022769; 3.026144; 3.029687; 3.034127; 3.039926; 3.045271; 3.050623; 3.056509; 3.061145; 3.064864; 3.068198; 3.070500; 3.073280; 3.075886; 3.077158; 3.078029; 3.079094; 3.079652; 3.079591; 3.079154; 3.078537; 3.078578; 3.078957; 3.079602; 3.080709; 3.082673; 3.084799; 3.086304; 3.087944; 3.089906; 3.092023; 3.093841; 3.095854; 3.098460; 3.101036; 3.104079; 3.106761; 3.109346; 3.112495; 3.115572; 3.118885; 3.122099; 3.126321; 3.132346; 3.139529; 3.146437; 3.153545; 3.160481; 3.167016; 3.174091; 3.180682; 3.186548; 3.193352; 3.199444; 3.204678; 3.210776; 3.216105; 3.220092; 3.222122; 3.223709; 3.225463; 3.227169; 3.229204; 3.232001; 3.235792; 3.239386; 3.242740; 3.245953; 3.248250; 3.250307; 3.252818; 3.254673; 3.256848; 3.259837; 3.262343; 3.264565; 3.266528; 3.267384; 3.267147; 3.266024; 3.263703; 3.261232; 3.259073; 3.257072; 3.255361; 3.254218; 3.253660; 3.253151; 3.252977; 3.253025; 3.253025; 3.253443; 3.254317; 3.255721; 3.258123; 3.261650; 3.265199; 3.267238; 3.269086; 3.271241; 3.273464; 3.275695; 3.278171; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1860.3; 11:27:35; (); (); (); (); (); (); (); 2.980450; 2.985394; 2.990255; 2.994483; 2.998810; 3.002544; 3.005757; 3.011426; 3.017160; 3.022711; 3.027266; 3.030664; 3.034085; 3.037957; 3.042379; 3.046739; 3.050010; 3.052397; 3.054629; 3.056712; 3.059641; 3.064131; 3.068107; 3.072607; 3.077580; 3.082873; 3.087482; 3.091436; 3.095187; 3.098053; 3.100636; 3.103668; 3.107107; 3.109877; 3.112034; 3.113124; 3.113149; 3.113252; 3.114165; 3.116251; 3.118784; 3.121311; 3.124033; 3.127330; 3.132552; 3.137978; 3.143561; 3.150108; 3.156094; 3.162264; 3.169557; 3.175471; 3.180566; 3.185724; 3.189989; 3.192987; 3.195855; 3.199146; 3.201237; 3.202186; 3.202699; 3.203412; 3.204167; 3.204829; 3.206164; 3.208223; 3.211459; 3.216085; 3.220618; 3.224917; 3.229920; 3.235336; 3.239901; 3.244743; 3.248757; 3.252002; 3.255031; 3.257651; 3.259726; 3.261348; 3.261928; 3.261186; 3.259584; 3.258277; 3.256330; 3.253353; 3.250699; 3.248906; 3.247780; 3.248112; 3.249103; 3.249825; 3.250200; 3.250482; 3.250366; 3.250549; 3.251483; 3.253128; 3.255424; 3.257989; 3.260426; 3.262578; 3.263772; 3.263807; 3.263323; 3.263462; 3.263825; 3.264459; 3.265228; 3.266468; 3.267594; 3.268332; 3.268813; 3.268782; 3.268331; 3.267851; 3.267628; 3.267805; 3.268923; 3.269862; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1862.4; 11:27:44; (); (); (); (); (); (); (); 2.915354; 2.914656; 2.913282; 2.912238; 2.911844; 2.912294; 2.913102; 2.914261; 2.916062; 2.918447; 2.921940; 2.925991; 2.931207; 2.938536; 2.945974; 2.954709; 2.966620; 2.978790; 2.991947; 3.005330; 3.018870; 3.034849; 3.050792; 3.064104; 3.076923; 3.091113; 3.102712; 3.113363; 3.124465; 3.133348; 3.140898; 3.147814; 3.153285; 3.157793; 3.161762; 3.165456; 3.169438; 3.173008; 3.176087; 3.179944; 3.184499; 3.189139; 3.193203; 3.197283; 3.202214; 3.206763; 3.211669; 3.217321; 3.222132; 3.225664; 3.228265; 3.229646; 3.230143; 3.230700; 3.231118; 3.231313; 3.231288; 3.231028; 3.230423; 3.229249; 3.228175; 3.226966; 3.225715; 3.224928; 3.225270; 3.226677; 3.228828; 3.231073; 3.232470; 3.233428; 3.234104; 3.234562; 3.234854; 3.235065; 3.235012; 3.234744; 3.234370; 3.233669; 3.232383; 3.230705; 3.228940; 3.227063; 3.225179; 3.224081; 3.222808; 3.221475; 3.220398; 3.219538; 3.218650; 3.217831; 3.217005; 3.216091; 3.215243; 3.214505; 3.213653; 3.212865; 3.212265; 3.211639; 3.210721; 3.210390; 3.210386; 3.210467; 3.211094; 3.212090; 3.213368; 3.215265; 3.218289; 3.222043; 3.225423; 3.228403; 3.230942; 3.232829; 3.234605; 3.236810; 3.238802; 3.240481; 3.242226; 3.244108; 3.246123; 3.248013; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1864.5; 11:27:52; (); (); (); (); (); (); (); 3.078309; 3.080392; 3.082908; 3.085295; 3.087295; 3.089322; 3.091941; 3.095165; 3.099096; 3.103847; 3.107870; 3.111458; 3.115941; 3.119870; 3.123064; 3.126391; 3.129909; 3.133140; 3.135794; 3.138152; 3.140716; 3.142916; 3.144937; 3.147155; 3.149313; 3.151875; 3.155495; 3.158851; 3.162761; 3.167973; 3.172553; 3.176507; 3.181768; 3.186611; 3.190340; 3.194620; 3.199740; 3.204086; 3.208224; 3.212361; 3.216188; 3.219392; 3.221560; 3.223074; 3.223711; 3.224051; 3.224086; 3.224012; 3.224270; 3.224731; 3.224975; 3.223249; 3.219921; 3.216902; 3.213326; 3.210141; 3.207649; 3.205203; 3.203636; 3.202541; 3.201284; 3.200591; 3.200191; 3.199728; 3.199511; 3.200065; 3.202108; 3.205841; 3.209255; 3.212617; 3.215893; 3.218380; 3.220078; 3.220932; 3.221325; 3.220997; 3.219747; 3.218054; 3.215938; 3.213305; 3.210989; 3.208257; 3.204727; 3.201303; 3.197368; 3.193889; 3.191069; 3.188417; 3.186113; 3.183966; 3.182920; 3.182643; 3.182640; 3.183365; 3.185076; 3.186718; 3.187895; 3.189469; 3.191045; 3.192811; 3.194538; 3.196695; 3.199142; 3.201772; 3.203908; 3.203737; 3.203471; 3.203144; 3.202279; 3.200842; 3.199255; 3.197820; 3.196129; 3.195031; 3.194012; 3.192861; 3.191168; 3.189096; 3.185913; 3.182859; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1866.6; 11:28:01; (); (); (); (); (); (); (); 3.061900; 3.062266; 3.062900; 3.063530; 3.064750; 3.065757; 3.066410; 3.067155; 3.068264; 3.069864; 3.072044; 3.074973; 3.079057; 3.083022; 3.087256; 3.091764; 3.095928; 3.099354; 3.102663; 3.106033; 3.109200; 3.112768; 3.116536; 3.120280; 3.123894; 3.126084; 3.127328; 3.128037; 3.128486; 3.128785; 3.129781; 3.131083; 3.132539; 3.134332; 3.136389; 3.137913; 3.139122; 3.140413; 3.141527; 3.143196; 3.145702; 3.148640; 3.151141; 3.152767; 3.154745; 3.156874; 3.159058; 3.161171; 3.163626; 3.165891; 3.167636; 3.169571; 3.171668; 3.173265; 3.174147; 3.174451; 3.175484; 3.177473; 3.179235; 3.180462; 3.181307; 3.181745; 3.181785; 3.180988; 3.179962; 3.178903; 3.176986; 3.174882; 3.172522; 3.169959; 3.167477; 3.164587; 3.160373; 3.155613; 3.151725; 3.148811; 3.145647; 3.142410; 3.140482; 3.138918; 3.137640; 3.137219; 3.137819; 3.139656; 3.142538; 3.146527; 3.152005; 3.157393; 3.161816; 3.166476; 3.171487; 3.177022; 3.182476; 3.188440; 3.195608; 3.201664; 3.207672; 3.213519; 3.219419; 3.224989; 3.229412; 3.233864; 3.238671; 3.243222; 3.247234; 3.252178; 3.258252; 3.264113; 3.268741; 3.273128; 3.278768; 3.284092; 3.289406; 3.294130; 3.297074; 3.299746; 3.302648; 3.305680; 3.309544; 3.314173; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1868.6; 11:28:10; (); (); (); (); (); (); (); 3.034487; 3.036915; 3.039708; 3.042780; 3.045223; 3.047349; 3.049636; 3.052774; 3.056797; 3.060455; 3.062676; 3.063997; 3.065450; 3.067834; 3.069707; 3.071372; 3.073081; 3.074188; 3.074493; 3.074688; 3.075145; 3.075993; 3.077200; 3.078598; 3.080954; 3.084227; 3.087535; 3.090474; 3.093185; 3.095988; 3.098194; 3.099791; 3.102073; 3.104589; 3.106603; 3.108316; 3.109597; 3.110803; 3.111728; 3.112453; 3.112980; 3.113329; 3.113656; 3.114017; 3.114514; 3.115170; 3.116399; 3.118232; 3.120828; 3.123889; 3.127123; 3.130188; 3.133058; 3.136094; 3.138473; 3.141008; 3.143871; 3.146465; 3.149494; 3.153522; 3.158395; 3.162922; 3.166606; 3.169668; 3.172110; 3.174194; 3.176758; 3.179918; 3.182976; 3.186348; 3.189802; 3.192500; 3.194809; 3.196613; 3.197645; 3.197377; 3.197071; 3.196948; 3.197104; 3.198107; 3.199391; 3.200025; 3.200607; 3.201458; 3.202230; 3.203797; 3.206589; 3.209392; 3.212181; 3.214812; 3.218170; 3.222155; 3.225021; 3.227114; 3.227874; 3.227898; 3.228168; 3.228322; 3.228007; 3.227336; 3.225647; 3.222591; 3.219207; 3.216570; 3.216058; 3.218575; 3.220803; 3.224232; 3.228420; 3.233439; 3.238710; 3.243274; 3.247731; 3.250864; 3.253403; 3.257921; 3.263835; 3.270230; 3.278759; 3.284669; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1870.7; 11:28:19; (); (); (); (); (); (); (); 2.996117; 2.999680; 3.007719; 3.014703; 3.020126; 3.022961; 3.025486; 3.028577; 3.032920; 3.038049; 3.044555; 3.051556; 3.058038; 3.064538; 3.071043; 3.077519; 3.082717; 3.083880; 3.084839; 3.087394; 3.092110; 3.097854; 3.102630; 3.106862; 3.111140; 3.114509; 3.117220; 3.119631; 3.122587; 3.126782; 3.131608; 3.136268; 3.141439; 3.146796; 3.151757; 3.155853; 3.159041; 3.162315; 3.166586; 3.170737; 3.175128; 3.180081; 3.184671; 3.188714; 3.191787; 3.193933; 3.194810; 3.194683; 3.193605; 3.191805; 3.189632; 3.187464; 3.185049; 3.182498; 3.180239; 3.177914; 3.175963; 3.173057; 3.169739; 3.167659; 3.166473; 3.166069; 3.166029; 3.166468; 3.167551; 3.169165; 3.170547; 3.171782; 3.172564; 3.172239; 3.171626; 3.170767; 3.169759; 3.168867; 3.167636; 3.166076; 3.164646; 3.164121; 3.164446; 3.165119; 3.165973; 3.167480; 3.169699; 3.172573; 3.176340; 3.179898; 3.183213; 3.187190; 3.192095; 3.196903; 3.200918; 3.204873; 3.208540; 3.211845; 3.214890; 3.216975; 3.218849; 3.220079; 3.220740; 3.222022; 3.224787; 3.228559; 3.230953; 3.232786; 3.235237; 3.237986; 3.241041; 3.243598; 3.246442; 3.249723; 3.253068; 3.256071; 3.259562; 3.263541; 3.265904; 3.267147; 3.267952; 3.269255; 3.270964; 3.273026; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1872.8; 11:28:27; (); (); (); (); (); (); (); 3.120528; 3.123191; 3.125541; 3.128443; 3.131188; 3.133346; 3.135311; 3.138389; 3.143586; 3.148973; 3.153601; 3.157438; 3.161390; 3.165304; 3.169804; 3.175021; 3.179673; 3.183937; 3.188142; 3.191796; 3.195680; 3.199963; 3.204476; 3.209227; 3.212598; 3.215602; 3.218380; 3.220240; 3.221711; 3.222259; 3.222583; 3.223071; 3.223650; 3.224254; 3.224460; 3.224102; 3.222700; 3.220346; 3.218372; 3.216419; 3.214473; 3.212897; 3.212135; 3.211919; 3.211647; 3.210924; 3.209206; 3.207221; 3.205455; 3.203774; 3.202425; 3.201662; 3.201547; 3.201648; 3.202221; 3.203084; 3.203313; 3.202450; 3.201025; 3.199676; 3.198376; 3.197479; 3.196957; 3.195813; 3.194430; 3.192689; 3.190309; 3.187822; 3.185054; 3.181872; 3.178045; 3.173560; 3.170009; 3.166222; 3.162327; 3.158954; 3.155363; 3.152250; 3.149343; 3.146416; 3.144413; 3.142935; 3.141786; 3.141626; 3.142468; 3.144151; 3.146559; 3.149947; 3.153134; 3.155594; 3.157917; 3.160300; 3.162905; 3.166068; 3.169627; 3.172797; 3.175370; 3.176813; 3.176827; 3.175676; 3.174087; 3.171638; 3.168767; 3.167254; 3.168120; 3.172870; 3.178683; 3.183900; 3.187463; 3.191631; 3.196497; 3.200952; 3.205841; 3.210431; 3.215216; 3.220150; 3.226172; 3.234482; 3.242455; 3.248844; 3.249425; (); (); (); (); (); (); (); (); (); (); (); (); 
1874.9; 11:28:36; (); (); (); (); (); (); (); 3.069343; 3.067913; 3.065265; 3.063388; 3.061512; 3.060201; 3.059220; 3.058300; 3.057026; 3.056132; 3.056116; 3.056932; 3.058296; 3.060297; 3.062619; 3.065188; 3.069190; 3.074663; 3.079878; 3.085896; 3.093148; 3.099610; 3.106141; 3.113351; 3.119110; 3.123769; 3.127822; 3.132127; 3.135909; 3.139091; 3.142723; 3.145882; 3.148527; 3.150328; 3.151048; 3.151570; 3.152211; 3.153301; 3.155566; 3.158310; 3.161124; 3.163798; 3.165551; 3.166877; 3.167683; 3.167652; 3.167180; 3.166971; 3.166986; 3.166591; 3.165560; 3.164079; 3.161008; 3.156617; 3.152207; 3.148350; 3.145121; 3.141589; 3.138861; 3.136869; 3.135742; 3.135606; 3.136276; 3.138023; 3.140924; 3.144084; 3.147840; 3.152722; 3.157658; 3.162905; 3.167856; 3.172517; 3.178088; 3.184139; 3.189572; 3.194892; 3.201088; 3.205526; 3.208932; 3.212905; 3.216616; 3.219809; 3.222724; 3.224472; 3.225648; 3.226965; 3.228807; 3.230489; 3.231304; 3.231041; 3.228812; 3.225069; 3.222189; 3.219462; 3.216029; 3.211629; 3.208410; 3.206000; 3.204245; 3.203277; 3.202631; 3.201295; 3.199472; 3.198358; 3.198499; 3.201034; 3.204410; 3.207615; 3.210776; 3.214245; 3.218703; 3.223310; 3.227469; 3.231369; 3.233735; 3.235620; 3.237839; 3.240499; 3.243904; 3.247254; 3.248572; (); (); (); (); (); (); (); (); (); (); (); (); 
1877.0; 11:28:45; (); (); (); (); (); (); (); 3.065403; 3.068594; 3.071723; 3.073164; 3.073902; 3.074580; 3.075186; 3.076362; 3.078573; 3.080076; 3.080958; 3.081321; 3.080830; 3.079544; 3.078570; 3.077634; 3.076381; 3.074753; 3.074107; 3.074658; 3.076152; 3.078219; 3.080795; 3.084031; 3.088119; 3.091722; 3.095064; 3.099482; 3.104968; 3.109732; 3.114327; 3.118685; 3.123412; 3.127965; 3.130808; 3.132591; 3.133821; 3.134761; 3.135773; 3.136928; 3.138882; 3.140678; 3.142031; 3.143371; 3.145590; 3.147741; 3.149507; 3.151406; 3.154608; 3.158060; 3.161290; 3.165787; 3.169630; 3.172277; 3.173611; 3.173726; 3.173547; 3.173240; 3.172902; 3.172695; 3.172550; 3.172662; 3.173170; 3.173166; 3.172780; 3.172641; 3.172887; 3.173578; 3.174804; 3.177324; 3.180722; 3.183542; 3.187133; 3.193201; 3.198154; 3.201756; 3.205326; 3.207668; 3.209160; 3.210171; 3.210674; 3.211131; 3.211793; 3.212698; 3.213684; 3.215371; 3.216669; 3.217081; 3.216356; 3.215373; 3.214004; 3.213372; 3.214737; 3.217484; 3.220309; 3.223107; 3.226804; 3.229970; 3.232239; 3.233988; 3.234993; 3.235893; 3.236468; 3.237961; 3.240648; 3.243243; 3.244906; 3.245547; 3.245622; 3.245363; 3.244838; 3.244353; 3.243976; 3.243654; 3.243424; 3.243322; 3.243381; 3.244052; 3.243989; 3.242618; 3.242464; (); (); (); (); (); (); (); (); (); (); (); (); 
1879.1; 11:28:54; (); (); (); (); (); (); (); 3.008260; 3.011362; 3.019002; 3.023912; 3.028320; 3.033497; 3.038085; 3.041693; 3.046641; 3.053660; 3.061918; 3.069935; 3.078305; 3.088421; 3.097941; 3.106443; 3.116733; 3.123654; 3.128768; 3.134715; 3.141918; 3.149216; 3.155814; 3.162547; 3.169362; 3.173986; 3.177812; 3.182201; 3.186577; 3.189853; 3.192827; 3.195870; 3.198481; 3.201050; 3.203490; 3.205185; 3.207010; 3.208453; 3.209743; 3.211662; 3.214448; 3.217172; 3.219173; 3.220811; 3.222469; 3.223963; 3.225365; 3.227092; 3.228796; 3.230628; 3.232973; 3.235118; 3.237446; 3.239277; 3.240302; 3.241350; 3.242752; 3.243985; 3.245377; 3.247283; 3.248975; 3.251053; 3.253483; 3.255487; 3.257079; 3.258450; 3.259660; 3.260992; 3.262711; 3.264750; 3.266419; 3.267809; 3.269233; 3.270616; 3.272474; 3.275060; 3.277388; 3.279902; 3.282891; 3.285602; 3.288364; 3.291956; 3.295986; 3.299568; 3.303234; 3.307911; 3.312125; 3.316071; 3.319873; 3.321668; 3.321834; 3.322031; 3.322097; 3.321369; 3.320672; 3.320507; 3.320401; 3.320076; 3.319716; 3.319225; 3.318752; 3.318494; 3.318688; 3.319848; 3.322406; 3.325303; 3.328206; 3.331134; 3.334277; 3.337687; 3.340249; 3.342040; 3.342922; 3.342971; 3.344017; 3.345162; 3.346233; 3.346789; 3.346500; 3.345596; 3.242464; (); (); (); (); (); (); (); (); (); (); (); (); 
