Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2017-12-06; 13:26:34
File Name; D:\Mahlo\TR\171206132634FP 4576_570 GSM0_THICKNESS2.txt

5969.9; 13:26:46; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.066944; 1.065079; 1.064600; 1.061184; 1.060156; 1.061384; 1.063849; 1.062668; 1.059059; 1.057962; 1.059221; 1.061042; 1.062643; 1.063607; 1.065535; 1.066700; 1.066674; 1.066564; 1.068872; 1.070426; 1.070940; 1.071184; 1.073317; 1.075271; 1.079890; 1.086002; 1.089384; 1.088613; 1.086962; 1.089612; 1.094332; 1.099177; 1.105186; 1.112140; 1.113736; 1.113188; 1.110112; 1.107096; 1.108775; 1.108406; 1.106571; 1.105879; 1.108144; 1.112157; 1.114361; 1.112943; 1.109740; 1.105875; 1.102586; 1.104076; 1.103790; 1.106501; 1.108154; 1.107397; 1.107887; 1.105752; 1.107039; 1.107840; 1.107375; 1.104952; 1.106565; 1.108882; 1.109762; 1.108692; 1.106909; 1.108396; 1.111489; 1.112648; 1.110616; 1.110179; 1.111251; 1.111776; 1.108752; 1.103335; 1.099312; 1.100176; 1.099171; 1.097393; 1.094960; 1.093534; 1.093893; 1.090651; 1.089248; 1.088497; 1.086793; 1.084819; 1.081402; 1.082224; 1.083156; 1.082685; 1.081316; 1.083178; 1.084947; 1.087009; 1.087570; 1.086191; 1.087469; 1.088735; 1.089995; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5971.9; 13:26:55; (); (); (); (); (); 1.063633; 1.065287; 1.066121; 1.062147; 1.061421; 1.060222; 1.058278; 1.056065; 1.052942; 1.051226; 1.051578; 1.052424; 1.051969; 1.047830; 1.047440; 1.048606; 1.050597; 1.052798; 1.055285; 1.056092; 1.057893; 1.060200; 1.063744; 1.067642; 1.066085; 1.066482; 1.068615; 1.070657; 1.072297; 1.071790; 1.073080; 1.074320; 1.075102; 1.076617; 1.074936; 1.072607; 1.070094; 1.068802; 1.070857; 1.074338; 1.076106; 1.076615; 1.077324; 1.076180; 1.074738; 1.071946; 1.070052; 1.068845; 1.067343; 1.067179; 1.067690; 1.068635; 1.068119; 1.065453; 1.062575; 1.064655; 1.067698; 1.072657; 1.080001; 1.084742; 1.086449; 1.086293; 1.087343; 1.090328; 1.096189; 1.101265; 1.106223; 1.110918; 1.116266; 1.119655; 1.121212; 1.119494; 1.115949; 1.113298; 1.112025; 1.113277; 1.114373; 1.115054; 1.115345; 1.115960; 1.117610; 1.117924; 1.116865; 1.116148; 1.118447; 1.119883; 1.121255; 1.122993; 1.123070; 1.120073; 1.117083; 1.116333; 1.117470; 1.118368; 1.118143; 1.117413; 1.117982; 1.115834; 1.114181; 1.112862; 1.110273; 1.108358; 1.103214; 1.099238; 1.100927; 1.102325; 1.101996; 1.100342; 1.097751; 1.094303; 1.091204; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5973.6; 13:27:04; (); (); (); (); (); 1.071956; 1.078536; 1.078652; 1.079600; 1.082361; 1.083882; 1.086068; 1.082662; 1.082411; 1.084548; 1.087763; 1.088955; 1.090560; 1.089504; 1.088490; 1.089613; 1.085103; 1.085964; 1.087267; 1.087429; 1.086655; 1.084410; 1.088884; 1.092736; 1.091314; 1.087702; 1.083917; 1.079290; 1.081095; 1.083259; 1.083440; 1.084866; 1.080425; 1.074191; 1.071428; 1.070653; 1.070377; 1.070760; 1.076300; 1.081617; 1.083595; 1.084670; 1.087134; 1.087797; 1.089373; 1.091535; 1.092708; 1.095860; 1.097469; 1.096112; 1.094596; 1.093921; 1.093746; 1.091482; 1.089673; 1.088445; 1.090185; 1.092676; 1.092083; 1.091117; 1.091150; 1.094032; 1.101586; 1.109617; 1.113374; 1.116708; 1.120863; 1.121472; 1.121164; 1.125288; 1.127207; 1.127154; 1.126878; 1.126527; 1.125271; 1.125169; 1.124744; 1.123877; 1.117938; 1.116647; 1.115961; 1.115626; 1.116666; 1.116272; 1.113324; 1.112756; 1.111164; 1.109914; 1.108709; 1.109023; 1.106763; 1.103861; 1.102585; 1.107487; 1.109003; 1.110710; 1.109777; 1.106177; 1.106324; 1.110259; 1.112605; 1.113614; 1.114939; 1.116881; 1.118232; 1.118106; 1.119414; 1.119201; 1.115335; 1.114424; 1.109958; 1.109261; 1.110862; 1.112524; 1.110482; 1.108035; 1.106639; 1.106176; 1.104872; 1.103800; 1.104934; 1.101618; 1.103911; (); (); (); (); (); (); (); (); (); (); (); (); 
5975.2; 13:27:13; (); (); (); (); 1.081717; 1.080771; 1.082586; 1.082507; 1.082174; 1.083020; 1.082579; 1.083127; 1.082125; 1.080376; 1.082673; 1.086337; 1.085239; 1.080213; 1.076434; 1.079983; 1.076886; 1.075017; 1.076665; 1.080085; 1.080349; 1.079307; 1.079535; 1.081792; 1.083385; 1.083683; 1.082845; 1.084812; 1.086231; 1.084813; 1.081612; 1.083432; 1.082429; 1.079940; 1.077765; 1.076821; 1.077343; 1.074824; 1.071048; 1.068145; 1.067260; 1.067714; 1.066284; 1.067605; 1.070895; 1.071520; 1.070209; 1.069008; 1.066390; 1.061895; 1.058379; 1.059342; 1.060036; 1.060941; 1.061727; 1.060356; 1.059313; 1.059386; 1.059796; 1.060154; 1.061290; 1.065764; 1.070458; 1.073281; 1.075885; 1.079388; 1.080732; 1.082981; 1.086223; 1.089102; 1.091817; 1.095016; 1.097463; 1.095913; 1.095951; 1.098746; 1.100350; 1.101120; 1.101236; 1.102698; 1.105403; 1.106384; 1.106627; 1.105494; 1.107130; 1.109864; 1.110727; 1.110032; 1.111020; 1.110981; 1.108362; 1.106269; 1.107401; 1.110467; 1.109932; 1.108251; 1.108638; 1.108093; 1.109402; 1.106953; 1.104788; 1.104254; 1.105879; 1.106224; 1.104878; 1.107248; 1.110815; 1.112374; 1.109698; 1.110328; 1.110490; 1.110252; 1.110959; 1.109461; 1.104978; 1.103612; 1.103845; 1.103682; 1.104279; 1.106629; 1.104210; 1.098515; 1.093826; 1.096624; (); (); (); (); (); (); (); (); (); (); (); (); 
5976.8; 13:27:22; (); (); (); (); 1.081717; 1.114375; 1.118783; 1.113134; 1.111478; 1.110879; 1.111406; 1.113466; 1.113596; 1.115351; 1.114388; 1.112311; 1.111654; 1.114554; 1.116545; 1.118775; 1.118593; 1.119580; 1.126138; 1.130609; 1.134531; 1.136262; 1.137835; 1.139886; 1.137966; 1.138706; 1.140398; 1.140687; 1.140771; 1.140644; 1.143656; 1.144257; 1.142950; 1.142195; 1.139267; 1.136176; 1.135159; 1.135958; 1.140316; 1.148134; 1.150158; 1.153048; 1.155873; 1.158448; 1.161102; 1.163672; 1.166298; 1.169727; 1.172783; 1.172696; 1.174415; 1.174737; 1.174449; 1.173412; 1.174156; 1.172403; 1.172069; 1.174984; 1.178125; 1.176090; 1.171983; 1.174989; 1.178900; 1.184541; 1.191615; 1.196187; 1.199287; 1.200873; 1.200066; 1.199358; 1.205756; 1.210601; 1.211512; 1.212038; 1.216190; 1.219707; 1.218206; 1.215770; 1.213666; 1.212073; 1.211852; 1.211985; 1.209356; 1.208748; 1.210706; 1.211250; 1.210228; 1.209552; 1.208991; 1.207761; 1.207289; 1.207395; 1.204456; 1.202552; 1.201265; 1.201180; 1.204084; 1.203654; 1.203444; 1.202613; 1.201879; 1.201694; 1.200798; 1.202772; 1.205827; 1.209786; 1.213581; 1.217966; 1.226081; 1.230511; 1.230050; 1.229496; 1.233851; 1.233762; 1.230786; 1.228263; 1.228881; 1.230468; 1.230649; 1.229744; 1.227334; 1.224164; 1.217495; 1.209225; (); (); (); (); (); (); (); (); (); (); (); (); 
5978.4; 13:27:31; (); (); (); (); (); 1.220506; 1.219942; 1.225392; 1.226065; 1.223238; 1.215885; 1.209995; 1.205081; 1.198669; 1.194310; 1.193476; 1.190908; 1.189341; 1.189588; 1.192987; 1.191821; 1.186884; 1.180783; 1.178593; 1.180825; 1.184138; 1.186405; 1.186811; 1.185855; 1.183887; 1.178898; 1.176918; 1.174429; 1.171885; 1.169636; 1.170737; 1.172186; 1.174018; 1.174579; 1.173164; 1.177689; 1.181634; 1.182510; 1.182924; 1.185887; 1.193120; 1.197787; 1.199619; 1.202002; 1.204641; 1.204259; 1.202336; 1.199847; 1.198059; 1.196252; 1.192806; 1.188486; 1.188820; 1.188880; 1.186238; 1.184735; 1.186788; 1.188609; 1.189200; 1.189870; 1.191458; 1.194499; 1.196714; 1.198919; 1.201565; 1.202777; 1.203452; 1.201399; 1.203383; 1.207374; 1.204673; 1.205712; 1.202744; 1.201156; 1.201608; 1.202224; 1.204320; 1.207542; 1.211124; 1.215262; 1.220125; 1.223070; 1.225602; 1.226153; 1.226369; 1.228678; 1.227194; 1.230109; 1.232446; 1.234691; 1.237392; 1.235568; 1.233430; 1.231254; 1.227201; 1.222817; 1.221797; 1.222172; 1.220048; 1.220166; 1.224150; 1.224251; 1.225844; 1.224427; 1.223610; 1.224703; 1.228310; 1.227713; 1.226316; 1.226660; 1.229657; 1.233491; 1.231136; 1.229587; 1.226759; 1.223506; 1.224010; 1.224037; 1.225750; 1.223895; 1.218446; 1.213437; 1.216165; (); (); (); (); (); (); (); (); (); (); (); (); 
5980.0; 13:27:40; (); (); (); (); (); 1.224714; 1.225832; 1.226124; 1.223544; 1.221702; 1.223597; 1.222551; 1.221115; 1.221463; 1.218639; 1.214022; 1.210088; 1.208190; 1.209891; 1.214099; 1.217551; 1.219604; 1.221375; 1.223771; 1.226365; 1.226953; 1.227767; 1.228789; 1.230174; 1.231207; 1.234072; 1.235353; 1.237127; 1.238503; 1.236321; 1.230325; 1.224598; 1.222163; 1.221281; 1.221551; 1.222752; 1.225395; 1.226315; 1.226355; 1.225183; 1.222970; 1.221198; 1.220663; 1.223075; 1.229278; 1.234996; 1.238103; 1.238539; 1.237828; 1.234780; 1.230855; 1.229032; 1.230666; 1.234611; 1.240345; 1.243587; 1.244861; 1.242899; 1.239290; 1.237872; 1.241087; 1.244162; 1.248612; 1.253031; 1.256834; 1.262419; 1.268163; 1.267544; 1.266564; 1.266945; 1.269048; 1.270003; 1.269318; 1.269755; 1.268187; 1.263981; 1.260445; 1.255312; 1.248816; 1.244489; 1.241364; 1.238131; 1.241714; 1.241122; 1.239939; 1.239743; 1.241497; 1.246022; 1.248447; 1.252121; 1.255575; 1.257543; 1.261292; 1.266203; 1.269221; 1.271106; 1.269525; 1.264818; 1.264743; 1.267944; 1.270292; 1.271249; 1.270318; 1.269033; 1.268587; 1.271815; 1.276297; 1.279830; 1.281886; 1.283695; 1.284930; 1.285676; 1.286489; 1.286591; 1.284212; 1.286020; 1.287715; 1.289370; 1.290375; 1.290155; 1.288083; 1.284529; 1.282182; (); (); (); (); (); (); (); (); (); (); (); (); 
5981.6; 13:27:49; (); (); (); (); (); 1.232838; 1.230498; 1.231260; 1.233292; 1.241165; 1.248095; 1.249697; 1.250233; 1.253346; 1.253678; 1.254758; 1.258109; 1.261998; 1.266834; 1.266889; 1.270085; 1.270933; 1.270085; 1.267131; 1.264297; 1.264841; 1.268265; 1.270192; 1.270846; 1.273132; 1.272875; 1.268769; 1.264760; 1.263406; 1.264417; 1.264911; 1.265886; 1.268231; 1.269989; 1.267003; 1.261775; 1.260324; 1.261684; 1.265102; 1.267322; 1.266925; 1.268761; 1.270700; 1.271836; 1.271653; 1.273112; 1.275222; 1.275560; 1.272783; 1.270708; 1.270482; 1.269016; 1.266214; 1.261493; 1.258868; 1.261392; 1.264369; 1.270795; 1.277631; 1.280514; 1.281807; 1.281408; 1.285500; 1.291347; 1.297974; 1.302649; 1.305115; 1.307274; 1.308944; 1.308530; 1.306161; 1.301758; 1.293860; 1.288772; 1.288447; 1.288139; 1.289542; 1.287651; 1.286461; 1.285164; 1.282031; 1.276656; 1.272815; 1.272429; 1.275707; 1.278778; 1.280590; 1.285392; 1.288099; 1.288947; 1.290906; 1.293858; 1.297391; 1.298417; 1.298342; 1.299391; 1.304339; 1.308627; 1.309877; 1.308657; 1.308775; 1.309533; 1.312292; 1.313671; 1.311878; 1.306725; 1.301453; 1.302487; 1.304048; 1.303743; 1.302061; 1.298762; 1.297438; 1.297260; 1.298810; 1.299964; 1.300275; 1.296539; 1.293217; 1.293862; 1.297764; 1.301640; 1.297444; (); (); (); (); (); (); (); (); (); (); (); (); 
5983.3; 13:27:58; (); (); (); (); (); 1.282301; 1.283366; 1.283634; 1.281147; 1.276935; 1.273410; 1.274384; 1.276463; 1.276586; 1.274692; 1.272059; 1.269558; 1.265961; 1.263642; 1.260621; 1.256887; 1.254579; 1.254183; 1.254669; 1.255874; 1.256256; 1.255772; 1.254842; 1.254973; 1.254810; 1.254913; 1.256414; 1.262633; 1.265506; 1.270098; 1.274891; 1.277537; 1.279493; 1.281324; 1.283637; 1.284542; 1.281360; 1.280633; 1.281758; 1.282484; 1.283470; 1.283358; 1.276724; 1.274458; 1.272334; 1.268819; 1.263600; 1.259567; 1.257867; 1.255972; 1.253920; 1.252387; 1.249657; 1.243646; 1.241406; 1.240852; 1.241431; 1.244620; 1.245877; 1.248696; 1.254157; 1.261347; 1.267782; 1.271380; 1.274035; 1.278711; 1.283997; 1.287745; 1.290767; 1.290320; 1.289393; 1.290015; 1.293557; 1.295500; 1.296048; 1.294057; 1.290311; 1.287431; 1.287612; 1.288909; 1.292490; 1.296479; 1.301159; 1.311007; 1.318121; 1.319640; 1.318753; 1.316793; 1.316356; 1.316847; 1.315913; 1.317644; 1.320530; 1.319399; 1.320539; 1.316444; 1.310612; 1.305448; 1.302719; 1.302334; 1.306139; 1.306839; 1.306082; 1.305352; 1.306497; 1.313511; 1.314165; 1.312753; 1.311544; 1.308535; 1.308185; 1.310575; 1.313237; 1.313846; 1.313048; 1.314193; 1.316055; 1.318902; 1.320495; 1.318828; 1.311532; 1.311032; (); (); (); (); (); (); (); (); (); (); (); (); (); 
5984.9; 13:28:07; (); (); (); (); (); 1.296443; 1.288933; 1.286235; 1.282471; 1.278793; 1.274797; 1.270692; 1.266820; 1.263174; 1.264591; 1.266858; 1.267623; 1.266477; 1.265045; 1.259147; 1.258700; 1.261674; 1.260944; 1.262994; 1.267080; 1.271740; 1.274988; 1.276537; 1.280167; 1.273233; 1.268532; 1.268453; 1.269056; 1.268949; 1.271631; 1.272702; 1.273673; 1.277079; 1.279129; 1.279649; 1.276334; 1.275257; 1.276277; 1.276136; 1.279529; 1.280831; 1.280857; 1.281640; 1.282328; 1.278480; 1.278265; 1.275549; 1.271148; 1.269669; 1.266298; 1.264509; 1.259250; 1.252948; 1.250233; 1.251833; 1.250937; 1.248521; 1.246143; 1.247748; 1.249860; 1.253365; 1.257657; 1.262405; 1.265805; 1.271201; 1.279673; 1.287038; 1.291573; 1.293177; 1.294984; 1.297454; 1.301757; 1.305455; 1.307823; 1.312394; 1.309672; 1.305567; 1.301524; 1.297990; 1.296051; 1.292599; 1.296209; 1.300511; 1.302853; 1.302734; 1.304915; 1.305079; 1.305198; 1.305696; 1.305610; 1.306127; 1.310602; 1.314531; 1.316433; 1.319370; 1.322766; 1.321627; 1.318928; 1.316923; 1.315941; 1.314810; 1.318116; 1.321549; 1.323223; 1.323204; 1.325858; 1.326199; 1.327862; 1.329038; 1.328254; 1.329508; 1.330071; 1.332918; 1.337632; 1.340408; 1.340955; 1.337954; 1.336069; 1.335620; 1.336065; 1.334828; 1.336033; (); (); (); (); (); (); (); (); (); (); (); (); (); 
5986.5; 13:28:16; (); (); (); (); (); 1.265020; 1.266652; 1.272394; 1.274502; 1.274700; 1.272436; 1.267191; 1.262967; 1.256137; 1.250797; 1.248701; 1.250532; 1.248999; 1.250047; 1.253687; 1.253678; 1.249443; 1.241319; 1.235373; 1.236400; 1.239141; 1.240755; 1.242239; 1.247378; 1.249005; 1.247574; 1.243876; 1.245457; 1.246295; 1.244337; 1.245043; 1.247350; 1.249951; 1.253921; 1.253059; 1.253898; 1.256112; 1.257602; 1.256932; 1.258889; 1.258296; 1.255766; 1.253463; 1.255078; 1.257428; 1.255100; 1.252926; 1.250400; 1.246810; 1.247446; 1.248019; 1.249273; 1.250516; 1.249354; 1.248158; 1.250322; 1.255117; 1.259379; 1.260338; 1.259033; 1.261965; 1.264444; 1.269713; 1.276343; 1.278289; 1.280444; 1.281275; 1.281725; 1.284031; 1.285986; 1.286609; 1.288511; 1.290460; 1.292475; 1.296442; 1.300406; 1.304012; 1.304278; 1.302816; 1.300427; 1.298357; 1.300266; 1.303142; 1.305303; 1.305881; 1.309248; 1.310499; 1.313488; 1.315810; 1.316729; 1.314345; 1.310894; 1.309894; 1.310583; 1.313489; 1.316623; 1.317293; 1.317247; 1.318225; 1.320647; 1.321059; 1.319773; 1.318565; 1.317124; 1.315896; 1.318968; 1.329220; 1.335509; 1.340870; 1.342921; 1.340679; 1.337922; 1.338390; 1.339890; 1.339421; 1.339176; 1.341446; 1.341910; 1.345175; 1.350432; 1.344653; 1.337367; (); (); (); (); (); (); (); (); (); (); (); (); (); 
5988.1; 13:28:25; (); (); (); (); (); 1.221383; 1.230331; 1.240161; 1.240447; 1.241006; 1.239617; 1.239233; 1.240212; 1.243165; 1.245221; 1.246907; 1.251809; 1.257500; 1.258838; 1.253423; 1.249390; 1.244481; 1.240134; 1.238422; 1.233413; 1.237910; 1.239649; 1.239699; 1.239610; 1.240640; 1.242039; 1.242739; 1.242571; 1.243663; 1.250980; 1.257165; 1.262632; 1.265745; 1.268925; 1.271923; 1.265597; 1.266724; 1.270881; 1.273352; 1.276984; 1.279258; 1.279543; 1.279932; 1.279477; 1.277484; 1.278700; 1.275301; 1.273125; 1.273396; 1.274549; 1.280036; 1.278343; 1.276846; 1.278476; 1.278315; 1.277130; 1.275636; 1.275621; 1.276153; 1.274713; 1.271249; 1.270566; 1.271433; 1.273120; 1.274438; 1.272403; 1.272042; 1.270100; 1.268905; 1.269924; 1.272247; 1.273974; 1.271800; 1.272104; 1.274997; 1.277800; 1.283136; 1.284496; 1.285534; 1.288863; 1.294696; 1.297199; 1.299649; 1.302941; 1.305788; 1.306748; 1.306870; 1.310087; 1.312324; 1.312488; 1.312108; 1.312125; 1.312349; 1.309625; 1.305374; 1.300210; 1.298624; 1.295585; 1.293748; 1.292088; 1.291165; 1.293399; 1.293697; 1.290970; 1.287557; 1.287406; 1.287374; 1.294057; 1.300599; 1.305377; 1.308893; 1.309409; 1.313022; 1.316545; 1.318388; 1.318943; 1.318545; 1.318175; 1.322860; 1.327713; 1.329874; 1.330554; (); (); (); (); (); (); (); (); (); (); (); (); (); 
5989.7; 13:28:34; (); (); (); (); (); 1.223617; 1.222232; 1.218063; 1.215016; 1.216745; 1.221790; 1.223310; 1.225349; 1.229689; 1.232773; 1.232705; 1.229010; 1.229125; 1.232111; 1.233884; 1.233982; 1.234805; 1.239724; 1.244207; 1.243822; 1.242452; 1.240672; 1.240362; 1.237597; 1.234854; 1.237035; 1.242314; 1.243127; 1.243941; 1.248706; 1.252169; 1.252838; 1.249594; 1.249479; 1.250548; 1.252495; 1.254667; 1.255176; 1.260678; 1.264093; 1.265044; 1.267421; 1.269913; 1.269727; 1.266734; 1.264899; 1.266000; 1.266673; 1.267567; 1.266532; 1.264013; 1.263828; 1.262555; 1.259855; 1.260069; 1.261136; 1.259793; 1.254982; 1.252581; 1.252444; 1.255886; 1.261426; 1.264115; 1.264272; 1.266828; 1.267999; 1.266467; 1.267615; 1.266348; 1.265706; 1.264744; 1.263666; 1.266078; 1.266884; 1.264297; 1.259653; 1.255791; 1.256067; 1.253663; 1.252101; 1.254423; 1.258954; 1.262993; 1.266913; 1.266747; 1.268252; 1.270846; 1.272546; 1.274070; 1.278850; 1.282856; 1.285341; 1.287998; 1.294897; 1.296695; 1.297831; 1.299666; 1.300765; 1.302210; 1.305664; 1.308230; 1.307525; 1.303556; 1.304348; 1.306033; 1.306182; 1.310019; 1.315716; 1.320396; 1.323767; 1.325283; 1.322858; 1.321179; 1.321309; 1.319951; 1.318290; 1.323896; 1.329124; 1.331220; 1.332426; 1.333939; 1.325831; (); (); (); (); (); (); (); (); (); (); (); (); (); 
