Roll Number; 0
Recipe Name; FP 4516_269 GSM
Start Time; 2017-11-21; 12:04:32
File Name; D:\Mahlo\TR\171121120432FP 4516_269 GSM0_THICKNESS2.txt

6330.7; 12:04:44; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.726509; 0.725984; 0.725585; 0.726668; 0.726767; 0.725818; 0.727503; 0.727828; 0.727838; 0.728694; 0.729909; 0.731237; 0.734275; 0.733586; 0.732094; 0.732585; 0.733694; 0.734506; 0.735311; 0.736922; 0.738907; 0.739388; 0.738394; 0.740157; 0.739259; 0.738110; 0.736350; 0.732432; 0.733114; 0.733029; 0.731143; 0.729506; 0.727738; 0.723306; 0.719259; 0.715479; 0.713344; 0.712730; 0.707724; 0.705760; 0.704088; 0.702126; 0.700132; 0.697952; 0.697634; 0.698706; 0.700352; 0.701736; 0.703695; 0.708290; 0.709858; 0.710999; 0.714118; 0.717843; 0.719156; 0.721072; 0.725751; 0.731703; 0.734312; 0.735034; 0.736340; 0.737477; 0.738928; 0.740394; 0.740192; 0.741943; 0.742395; 0.742103; 0.742859; 0.746965; 0.751062; 0.751272; 0.750297; 0.750632; 0.752112; 0.750601; 0.748413; 0.745183; 0.742532; 0.741833; 0.740145; 0.738498; 0.739171; 0.739068; 0.737615; 0.735988; 0.736349; 0.738266; 0.737783; 0.737043; 0.738328; 0.740763; 0.745761; 0.748106; 0.749458; 0.751745; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6335.0; 12:04:53; (); (); (); (); (); (); (); 0.704554; 0.709693; 0.714332; 0.713042; 0.716618; 0.720058; 0.720449; 0.720294; 0.720517; 0.721144; 0.721406; 0.722215; 0.723418; 0.725256; 0.726172; 0.727336; 0.727518; 0.728386; 0.730262; 0.729213; 0.728622; 0.731096; 0.732062; 0.732828; 0.736519; 0.736724; 0.733596; 0.732610; 0.734329; 0.734268; 0.732841; 0.730356; 0.730081; 0.730223; 0.728550; 0.725182; 0.723784; 0.725875; 0.727244; 0.729079; 0.733572; 0.737590; 0.740872; 0.743407; 0.745769; 0.748567; 0.748299; 0.747233; 0.747340; 0.749740; 0.752418; 0.755243; 0.757052; 0.757006; 0.754338; 0.750009; 0.748274; 0.743601; 0.739878; 0.736860; 0.735223; 0.737534; 0.740919; 0.744174; 0.746499; 0.747433; 0.747851; 0.748908; 0.750920; 0.755053; 0.759170; 0.762396; 0.767781; 0.772127; 0.775476; 0.779134; 0.781195; 0.780264; 0.776947; 0.773958; 0.771694; 0.771048; 0.772612; 0.773942; 0.775577; 0.776378; 0.775128; 0.774244; 0.775764; 0.777889; 0.780144; 0.782299; 0.783423; 0.786234; 0.790868; 0.794277; 0.795956; 0.795747; 0.794752; 0.793434; 0.794482; 0.796632; 0.797282; 0.795693; 0.793418; 0.789757; 0.788579; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6338.5; 12:05:02; (); (); (); (); (); (); (); 0.727290; 0.726112; 0.726390; 0.725335; 0.726007; 0.728128; 0.729590; 0.730126; 0.731884; 0.733865; 0.734369; 0.732733; 0.734906; 0.737875; 0.739147; 0.740073; 0.741981; 0.742184; 0.741866; 0.739438; 0.736359; 0.734536; 0.733656; 0.733434; 0.732107; 0.730967; 0.730452; 0.727131; 0.721826; 0.720032; 0.718447; 0.717173; 0.717158; 0.720259; 0.721329; 0.721910; 0.720813; 0.719229; 0.718180; 0.718579; 0.718353; 0.718422; 0.717828; 0.717266; 0.717186; 0.717381; 0.716542; 0.713556; 0.708483; 0.705276; 0.702540; 0.701720; 0.701007; 0.699653; 0.697984; 0.697800; 0.697534; 0.698087; 0.699111; 0.700407; 0.702004; 0.704383; 0.707704; 0.712519; 0.718099; 0.723264; 0.726916; 0.729596; 0.734002; 0.740974; 0.745267; 0.747424; 0.750502; 0.752946; 0.753546; 0.753940; 0.755714; 0.755424; 0.754747; 0.754765; 0.751782; 0.751811; 0.754078; 0.754463; 0.753400; 0.752886; 0.754376; 0.754346; 0.755412; 0.760209; 0.764764; 0.764446; 0.767075; 0.770394; 0.774204; 0.777304; 0.780433; 0.782294; 0.782464; 0.783050; 0.784043; 0.784525; 0.785144; 0.782736; 0.779469; 0.776766; 0.778302; 0.778187; 0.776131; 0.773626; 0.770455; 0.766117; 0.762398; 0.760374; 0.759486; 0.758670; 0.757414; 0.755880; 0.754884; 0.752410; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6341.9; 12:05:11; (); (); (); (); (); (); (); 0.722980; 0.724489; 0.724281; 0.723383; 0.722664; 0.721911; 0.723088; 0.724493; 0.725682; 0.726654; 0.725912; 0.726462; 0.725691; 0.725327; 0.725624; 0.726803; 0.728590; 0.731646; 0.734038; 0.736252; 0.737846; 0.737011; 0.734792; 0.735081; 0.736891; 0.739311; 0.741498; 0.744515; 0.747668; 0.749779; 0.750413; 0.750387; 0.751778; 0.752079; 0.752845; 0.754133; 0.756002; 0.760346; 0.765742; 0.768904; 0.770340; 0.770109; 0.767661; 0.766403; 0.765328; 0.764238; 0.764016; 0.765183; 0.766541; 0.766433; 0.765934; 0.765194; 0.763028; 0.759643; 0.757724; 0.756915; 0.757257; 0.758874; 0.762090; 0.766073; 0.767830; 0.766249; 0.764256; 0.765050; 0.767287; 0.769737; 0.772186; 0.774421; 0.776402; 0.777752; 0.778671; 0.779901; 0.779155; 0.776311; 0.775544; 0.777992; 0.780172; 0.779909; 0.776966; 0.776816; 0.775596; 0.774827; 0.772808; 0.770949; 0.771423; 0.769595; 0.770345; 0.772345; 0.772729; 0.770736; 0.770231; 0.769018; 0.770155; 0.771341; 0.769625; 0.769216; 0.767831; 0.769146; 0.769766; 0.768949; 0.767026; 0.765846; 0.765344; 0.765527; 0.763868; 0.760605; 0.760265; 0.761261; 0.762069; 0.762911; 0.763290; 0.762087; 0.759129; 0.757621; 0.758398; 0.760393; 0.758234; 0.755950; 0.754938; 0.756327; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6345.3; 12:05:19; (); (); (); (); (); (); (); 0.707845; 0.713704; 0.718048; 0.721371; 0.723682; 0.723715; 0.724414; 0.727200; 0.731407; 0.736705; 0.741460; 0.743548; 0.746479; 0.748143; 0.748885; 0.748677; 0.747059; 0.744621; 0.742041; 0.743691; 0.747255; 0.748527; 0.750390; 0.753542; 0.753219; 0.751892; 0.750670; 0.748157; 0.747525; 0.748967; 0.750967; 0.751752; 0.753466; 0.754077; 0.753322; 0.752059; 0.750837; 0.750126; 0.747304; 0.749100; 0.750786; 0.752968; 0.755373; 0.755444; 0.751462; 0.750937; 0.751407; 0.749860; 0.748463; 0.745189; 0.744642; 0.744368; 0.742619; 0.742113; 0.741079; 0.741047; 0.740220; 0.738250; 0.737203; 0.738294; 0.740925; 0.742794; 0.747008; 0.754520; 0.759964; 0.762269; 0.765462; 0.768882; 0.771990; 0.773956; 0.775561; 0.777676; 0.781133; 0.784032; 0.785373; 0.783363; 0.784274; 0.782643; 0.778468; 0.775394; 0.775757; 0.775356; 0.774562; 0.774387; 0.773880; 0.772870; 0.773807; 0.775100; 0.776368; 0.778052; 0.780153; 0.781601; 0.783024; 0.784969; 0.787679; 0.788466; 0.789602; 0.790175; 0.790281; 0.791441; 0.791285; 0.789285; 0.786448; 0.784865; 0.784603; 0.784657; 0.783367; 0.779407; 0.775305; 0.771301; 0.767527; 0.764014; 0.760425; 0.757606; 0.755362; 0.754052; 0.753510; 0.753636; 0.750188; 0.742142; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6348.8; 12:05:28; (); (); (); (); (); (); (); 0.708366; 0.711081; 0.715233; 0.717315; 0.718248; 0.719605; 0.720642; 0.721917; 0.721116; 0.718968; 0.719460; 0.721811; 0.725934; 0.730228; 0.731349; 0.731141; 0.729004; 0.726124; 0.724618; 0.725607; 0.723949; 0.724035; 0.725024; 0.726846; 0.731635; 0.733761; 0.734885; 0.734726; 0.731947; 0.732101; 0.733500; 0.735778; 0.739674; 0.742018; 0.741790; 0.743270; 0.742330; 0.740603; 0.737840; 0.736766; 0.737270; 0.738401; 0.739853; 0.743158; 0.746112; 0.746693; 0.745998; 0.743540; 0.740679; 0.738724; 0.738107; 0.740764; 0.745863; 0.750148; 0.750129; 0.747503; 0.743635; 0.741473; 0.738332; 0.736211; 0.736615; 0.736665; 0.738895; 0.741178; 0.743038; 0.743945; 0.741964; 0.739203; 0.737089; 0.737068; 0.739921; 0.744207; 0.747079; 0.749340; 0.750958; 0.753490; 0.758406; 0.761127; 0.764779; 0.768390; 0.771164; 0.774229; 0.776910; 0.778589; 0.779680; 0.779750; 0.778093; 0.776932; 0.779889; 0.781005; 0.779410; 0.778818; 0.778037; 0.774120; 0.770743; 0.770705; 0.772413; 0.773435; 0.774060; 0.774638; 0.774099; 0.772198; 0.767039; 0.760527; 0.758465; 0.755206; 0.750054; 0.746407; 0.745346; 0.744487; 0.740385; 0.736237; 0.732732; 0.728970; 0.725880; 0.723905; 0.724329; 0.726479; 0.728220; 0.727578; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6352.2; 12:05:37; (); (); (); (); (); (); (); 0.711215; 0.712400; 0.714337; 0.713452; 0.714064; 0.717618; 0.719433; 0.719346; 0.718539; 0.717989; 0.716265; 0.717186; 0.719624; 0.721791; 0.722866; 0.725939; 0.725674; 0.726424; 0.728261; 0.727474; 0.726563; 0.726279; 0.727513; 0.730655; 0.733216; 0.735464; 0.735463; 0.734638; 0.732888; 0.732653; 0.732868; 0.735027; 0.735909; 0.738039; 0.738867; 0.736980; 0.736266; 0.735495; 0.734506; 0.734713; 0.736915; 0.737271; 0.738004; 0.737790; 0.735564; 0.734504; 0.736002; 0.735500; 0.732610; 0.731274; 0.733100; 0.734411; 0.733474; 0.733627; 0.733852; 0.734040; 0.735426; 0.734344; 0.736562; 0.739389; 0.740615; 0.741158; 0.744572; 0.748259; 0.750626; 0.752811; 0.756176; 0.761757; 0.765739; 0.768533; 0.769319; 0.770925; 0.776210; 0.776579; 0.776482; 0.777082; 0.777404; 0.776716; 0.779179; 0.780112; 0.779437; 0.778488; 0.777249; 0.776980; 0.778475; 0.780404; 0.780605; 0.779694; 0.780686; 0.785218; 0.787346; 0.788599; 0.790355; 0.789862; 0.789767; 0.790396; 0.790722; 0.790006; 0.787783; 0.784367; 0.781571; 0.779756; 0.778697; 0.779505; 0.775967; 0.773741; 0.772345; 0.770839; 0.768101; 0.766147; 0.765611; 0.765019; 0.763486; 0.763306; 0.765195; 0.766696; 0.767908; 0.766585; 0.762039; 0.759557; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6355.7; 12:05:46; (); (); (); (); (); (); 0.689866; 0.691003; 0.700465; 0.702688; 0.705945; 0.709364; 0.711215; 0.712449; 0.716512; 0.721507; 0.724817; 0.726348; 0.727321; 0.728817; 0.730869; 0.734404; 0.736353; 0.734969; 0.735062; 0.734544; 0.734630; 0.733940; 0.732172; 0.730416; 0.732138; 0.735747; 0.738502; 0.739489; 0.739883; 0.740836; 0.739388; 0.738569; 0.739851; 0.742389; 0.745753; 0.746737; 0.748816; 0.751238; 0.751927; 0.751246; 0.750838; 0.753501; 0.756761; 0.760320; 0.763864; 0.764837; 0.762464; 0.761748; 0.762406; 0.761856; 0.761485; 0.760907; 0.762080; 0.763327; 0.761544; 0.758524; 0.754149; 0.751181; 0.748468; 0.746125; 0.747595; 0.751381; 0.751504; 0.751010; 0.750465; 0.750449; 0.751327; 0.750571; 0.751505; 0.754437; 0.755355; 0.756720; 0.756492; 0.755825; 0.754408; 0.752708; 0.751884; 0.749649; 0.749692; 0.750428; 0.751414; 0.752353; 0.752340; 0.749642; 0.749468; 0.750889; 0.752768; 0.753611; 0.755247; 0.758480; 0.762674; 0.766449; 0.769203; 0.770646; 0.772514; 0.772952; 0.771533; 0.774394; 0.778287; 0.783843; 0.786002; 0.785301; 0.784524; 0.785733; 0.786527; 0.786280; 0.785001; 0.782772; 0.781287; 0.781176; 0.782231; 0.782239; 0.778405; 0.775326; 0.771204; 0.770541; 0.772229; 0.773239; 0.771380; 0.767687; 0.764865; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6359.1; 12:05:55; (); (); (); (); (); (); 0.689866; 0.712265; 0.715647; 0.717903; 0.719755; 0.721238; 0.720753; 0.720623; 0.719960; 0.719646; 0.721348; 0.722973; 0.726088; 0.728140; 0.729325; 0.729189; 0.729259; 0.729673; 0.730948; 0.731375; 0.730291; 0.731207; 0.731228; 0.732502; 0.734418; 0.735975; 0.737863; 0.737651; 0.738802; 0.739412; 0.739657; 0.739499; 0.739066; 0.737126; 0.738470; 0.741461; 0.743162; 0.743859; 0.745901; 0.747224; 0.748235; 0.749748; 0.750051; 0.751078; 0.753728; 0.755616; 0.756632; 0.757385; 0.757156; 0.756707; 0.755612; 0.755368; 0.756096; 0.753456; 0.751480; 0.748902; 0.745269; 0.746552; 0.745424; 0.743834; 0.744717; 0.746955; 0.749677; 0.752906; 0.754185; 0.754455; 0.754697; 0.755204; 0.757370; 0.759127; 0.762234; 0.764731; 0.764773; 0.765895; 0.764455; 0.762507; 0.760185; 0.756599; 0.752375; 0.753694; 0.755361; 0.756876; 0.758296; 0.759278; 0.759741; 0.761644; 0.762780; 0.762728; 0.762836; 0.764024; 0.764818; 0.766681; 0.770940; 0.772970; 0.772017; 0.772878; 0.774012; 0.774205; 0.773757; 0.772236; 0.768878; 0.767318; 0.766777; 0.767151; 0.767886; 0.768850; 0.765323; 0.762360; 0.761690; 0.760897; 0.757314; 0.752466; 0.747956; 0.744514; 0.743039; 0.742470; 0.741443; 0.739807; 0.736877; 0.731738; 0.730400; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6362.6; 12:06:04; (); (); (); (); (); (); (); 0.712543; 0.716465; 0.719023; 0.720227; 0.720365; 0.720987; 0.722721; 0.723613; 0.725844; 0.727822; 0.728708; 0.729097; 0.731496; 0.732047; 0.731578; 0.731864; 0.731428; 0.731028; 0.731181; 0.731855; 0.732236; 0.732624; 0.735581; 0.738957; 0.741989; 0.743406; 0.742742; 0.741139; 0.742484; 0.743921; 0.745862; 0.747867; 0.748953; 0.749926; 0.750676; 0.751713; 0.753103; 0.753907; 0.754101; 0.753828; 0.755583; 0.756088; 0.755199; 0.755986; 0.755914; 0.755783; 0.756504; 0.758810; 0.760134; 0.761206; 0.759738; 0.757971; 0.756761; 0.756242; 0.753243; 0.749688; 0.748418; 0.752355; 0.754663; 0.756372; 0.756898; 0.756463; 0.755897; 0.756948; 0.761143; 0.766416; 0.770444; 0.772489; 0.771842; 0.776114; 0.780801; 0.783565; 0.784087; 0.784167; 0.785148; 0.786590; 0.788362; 0.790262; 0.790669; 0.787807; 0.786526; 0.785769; 0.788024; 0.791701; 0.792675; 0.791979; 0.790800; 0.789993; 0.788946; 0.787356; 0.785111; 0.783406; 0.781231; 0.780393; 0.779052; 0.776343; 0.776421; 0.774417; 0.773405; 0.772659; 0.770922; 0.768357; 0.767423; 0.768210; 0.770064; 0.772751; 0.773460; 0.771242; 0.770932; 0.770664; 0.769740; 0.767550; 0.766727; 0.764220; 0.764220; 0.766010; 0.767695; 0.768020; 0.765891; 0.762401; (); (); (); (); (); (); (); (); (); (); (); (); (); 
6366.0; 12:06:13; (); (); (); (); (); (); (); 0.714773; 0.718204; 0.720614; 0.722457; 0.723676; 0.724801; 0.726908; 0.730078; 0.734431; 0.737487; 0.739620; 0.740937; 0.741177; 0.739365; 0.738297; 0.739049; 0.740702; 0.741416; 0.739898; 0.737685; 0.736131; 0.734985; 0.733983; 0.733419; 0.732502; 0.730119; 0.728325; 0.727300; 0.727080; 0.728280; 0.728555; 0.728322; 0.729108; 0.732494; 0.735411; 0.736938; 0.737791; 0.738531; 0.739559; 0.742435; 0.746016; 0.748453; 0.751537; 0.755700; 0.758087; 0.757300; 0.756428; 0.754919; 0.753816; 0.753983; 0.754649; 0.753984; 0.753316; 0.752041; 0.749717; 0.748055; 0.747556; 0.748035; 0.748221; 0.747994; 0.747738; 0.749387; 0.750641; 0.751667; 0.752407; 0.752852; 0.752000; 0.753166; 0.755583; 0.758545; 0.760600; 0.761112; 0.759825; 0.757506; 0.755791; 0.755019; 0.753065; 0.752754; 0.752953; 0.751766; 0.751429; 0.754251; 0.755683; 0.755950; 0.755579; 0.756436; 0.759758; 0.762323; 0.765121; 0.769408; 0.772922; 0.774789; 0.778108; 0.780462; 0.783276; 0.784494; 0.783398; 0.781693; 0.781132; 0.780191; 0.778862; 0.777774; 0.777339; 0.778151; 0.775999; 0.775025; 0.774602; 0.772181; 0.768133; 0.767482; 0.768318; 0.770229; 0.772174; 0.772177; 0.773130; 0.773457; 0.774431; 0.773522; 0.771769; 0.772478; (); (); (); (); (); (); (); (); (); (); (); (); (); 
