Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-22; 10:47:06
File Name; D:\Mahlo\TR\180122104706FP 4576_570 GSM0_XMF2.txt

2215.1; 10:47:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.767335; 1.767403; 1.767403; 1.767313; 1.767178; 1.767113; 1.767120; 1.767183; 1.767341; 1.767734; 1.768316; 1.769090; 1.770069; 1.770904; 1.771737; 1.772759; 1.773874; 1.774949; 1.776187; 1.777722; 1.779091; 1.780500; 1.782149; 1.783702; 1.784919; 1.785919; 1.786990; 1.788078; 1.789379; 1.790981; 1.792474; 1.794060; 1.795836; 1.797464; 1.798853; 1.800211; 1.801664; 1.802993; 1.804018; 1.804947; 1.805907; 1.806593; 1.806794; 1.806612; 1.806027; 1.805158; 1.804110; 1.802926; 1.801724; 1.800382; 1.799124; 1.797986; 1.796442; 1.794999; 1.793849; 1.792793; 1.791807; 1.790839; 1.790062; 1.789461; 1.789041; 1.788513; 1.787732; 1.786900; 1.786273; 1.785790; 1.785358; 1.785068; 1.784740; 1.784343; 1.784017; 1.783886; 1.783857; 1.783983; 1.784286; 1.784683; 1.785350; 1.786400; 1.787565; 1.788512; 1.789061; 1.789545; 1.790069; 1.790649; 1.791332; 1.792145; 1.792831; 1.793237; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2856.2; 11:46:09; (); (); (); (); (); (); 1.647912; 1.647552; 1.647051; 1.646760; 1.646488; 1.646102; 1.645795; 1.645643; 1.645669; 1.645807; 1.645857; 1.646043; 1.646534; 1.647135; 1.647703; 1.648424; 1.649276; 1.650254; 1.651362; 1.652434; 1.653758; 1.655100; 1.656153; 1.656841; 1.657099; 1.657149; 1.656979; 1.656655; 1.656350; 1.656118; 1.655875; 1.655457; 1.654766; 1.654097; 1.653470; 1.652837; 1.652131; 1.651347; 1.650684; 1.650575; 1.650720; 1.650957; 1.651194; 1.651336; 1.651371; 1.651310; 1.651403; 1.651709; 1.652118; 1.652462; 1.652799; 1.653420; 1.654155; 1.654968; 1.655710; 1.656225; 1.656687; 1.657324; 1.658153; 1.658888; 1.659565; 1.660082; 1.660615; 1.661180; 1.661611; 1.662056; 1.662370; 1.662479; 1.662423; 1.662433; 1.662607; 1.662723; 1.662705; 1.662685; 1.662792; 1.663043; 1.663506; 1.664032; 1.664384; 1.664691; 1.664970; 1.665181; 1.665500; 1.665836; 1.666018; 1.666136; 1.666319; 1.666446; 1.666398; 1.666226; 1.665923; 1.665495; 1.665035; 1.664426; 1.663761; 1.663333; 1.662984; 1.662577; 1.662288; 1.662079; 1.661837; 1.661450; 1.661068; 1.660898; 1.660861; 1.659891; 1.658409; 1.657024; 1.655862; 1.654716; 1.653364; 1.651952; 1.650677; 1.649596; 1.648617; 1.647669; 1.646645; 1.645187; 1.643579; 1.641677; 1.641194; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2857.8; 11:46:18; (); (); (); (); (); (); 1.635220; 1.635585; 1.638752; 1.641694; 1.644154; 1.646442; 1.648291; 1.649694; 1.651425; 1.654083; 1.656499; 1.658989; 1.661749; 1.664095; 1.666415; 1.669120; 1.671307; 1.671610; 1.671600; 1.671483; 1.671304; 1.671126; 1.670883; 1.670396; 1.669778; 1.668862; 1.667486; 1.666188; 1.665162; 1.664059; 1.662489; 1.660732; 1.659189; 1.657666; 1.656120; 1.654711; 1.653226; 1.651803; 1.650442; 1.649271; 1.648380; 1.647698; 1.646882; 1.645921; 1.645074; 1.644537; 1.644165; 1.643823; 1.643592; 1.643581; 1.643650; 1.643792; 1.643993; 1.644313; 1.644962; 1.645597; 1.646183; 1.647047; 1.648119; 1.649105; 1.649967; 1.651217; 1.652564; 1.653801; 1.654903; 1.655682; 1.656240; 1.656527; 1.656640; 1.656532; 1.656258; 1.655901; 1.655367; 1.654704; 1.653919; 1.652768; 1.651375; 1.650065; 1.648680; 1.647224; 1.646124; 1.645323; 1.644569; 1.643719; 1.643026; 1.642467; 1.642019; 1.641793; 1.641721; 1.641697; 1.641748; 1.641828; 1.641892; 1.641897; 1.641709; 1.641429; 1.641286; 1.641328; 1.641449; 1.641430; 1.641051; 1.640564; 1.640045; 1.639343; 1.638402; 1.637468; 1.636635; 1.635752; 1.635066; 1.634639; 1.634123; 1.633300; 1.632536; 1.632054; 1.631597; 1.631230; 1.631072; 1.630892; 1.630734; 1.630795; 1.630835; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2859.4; 11:46:27; (); (); (); (); (); (); 1.663005; 1.663813; 1.664575; 1.664883; 1.665053; 1.665160; 1.665105; 1.665118; 1.665493; 1.665923; 1.666054; 1.665958; 1.665748; 1.665504; 1.665000; 1.664139; 1.663354; 1.662701; 1.662114; 1.661617; 1.661092; 1.660508; 1.660033; 1.659401; 1.658543; 1.657918; 1.657353; 1.656742; 1.655957; 1.655051; 1.654341; 1.653780; 1.653114; 1.652242; 1.651458; 1.650951; 1.650548; 1.650127; 1.649806; 1.649552; 1.649196; 1.648614; 1.647975; 1.647482; 1.647177; 1.646977; 1.646737; 1.646525; 1.646288; 1.645914; 1.645512; 1.645056; 1.644678; 1.644386; 1.644312; 1.644526; 1.645042; 1.645835; 1.646735; 1.647373; 1.647801; 1.648345; 1.649057; 1.649707; 1.650238; 1.650624; 1.650810; 1.650883; 1.650693; 1.649986; 1.649062; 1.648063; 1.646694; 1.645031; 1.643539; 1.642144; 1.640645; 1.639252; 1.637815; 1.636445; 1.635289; 1.634339; 1.633390; 1.632373; 1.631609; 1.630969; 1.630367; 1.629851; 1.629317; 1.628564; 1.627863; 1.627178; 1.626637; 1.626306; 1.625966; 1.625487; 1.625044; 1.624849; 1.624803; 1.624864; 1.625147; 1.625558; 1.626005; 1.626473; 1.626856; 1.627804; 1.629093; 1.630578; 1.632157; 1.633734; 1.635379; 1.637011; 1.638319; 1.639446; 1.640221; 1.640985; 1.641775; 1.642700; 1.644331; 1.646432; 1.646857; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2861.1; 11:46:36; (); (); (); (); (); (); 1.645382; 1.645443; 1.645939; 1.645985; 1.645997; 1.646100; 1.646223; 1.646366; 1.646586; 1.646913; 1.647373; 1.647890; 1.648526; 1.649339; 1.650266; 1.650993; 1.651629; 1.652219; 1.653382; 1.654498; 1.655402; 1.656477; 1.657654; 1.658565; 1.659415; 1.660165; 1.660369; 1.660304; 1.660193; 1.660062; 1.660109; 1.660256; 1.660345; 1.660088; 1.659777; 1.659496; 1.659150; 1.658613; 1.658010; 1.657426; 1.656866; 1.656635; 1.656561; 1.656229; 1.655601; 1.654715; 1.653451; 1.652180; 1.650880; 1.649486; 1.647952; 1.646336; 1.645039; 1.644117; 1.643302; 1.642361; 1.641446; 1.640777; 1.640427; 1.640299; 1.640516; 1.641179; 1.642049; 1.642829; 1.643686; 1.644674; 1.645450; 1.646023; 1.646617; 1.647487; 1.648610; 1.649553; 1.650259; 1.651175; 1.652239; 1.653075; 1.653634; 1.654110; 1.654569; 1.655064; 1.655745; 1.656414; 1.656998; 1.657339; 1.657288; 1.657091; 1.656815; 1.656434; 1.655903; 1.655302; 1.654584; 1.653845; 1.653167; 1.652547; 1.651702; 1.650751; 1.649886; 1.648982; 1.648099; 1.647336; 1.646504; 1.645690; 1.645031; 1.644420; 1.643855; 1.643363; 1.642992; 1.642501; 1.641804; 1.641264; 1.640897; 1.640571; 1.640347; 1.640300; 1.640335; 1.640424; 1.640527; 1.640487; 1.640313; 1.640050; 1.639769; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2862.7; 11:46:45; (); (); (); (); (); (); 1.660144; 1.659968; 1.659883; 1.659863; 1.659833; 1.659782; 1.659772; 1.659921; 1.660059; 1.660003; 1.660107; 1.660369; 1.660721; 1.661379; 1.662147; 1.662984; 1.663864; 1.664703; 1.665415; 1.666173; 1.667077; 1.667751; 1.668203; 1.668619; 1.669096; 1.669507; 1.669676; 1.669655; 1.669406; 1.668982; 1.668428; 1.667781; 1.667138; 1.666648; 1.666215; 1.665737; 1.665462; 1.665384; 1.665186; 1.664741; 1.664252; 1.663729; 1.663220; 1.662710; 1.662207; 1.661830; 1.661468; 1.660992; 1.660318; 1.659525; 1.658609; 1.657394; 1.656219; 1.655213; 1.654295; 1.653640; 1.653156; 1.652566; 1.651970; 1.651568; 1.651134; 1.650669; 1.650146; 1.649630; 1.649293; 1.648935; 1.648660; 1.648538; 1.648421; 1.648273; 1.647994; 1.647436; 1.646949; 1.646585; 1.646145; 1.645533; 1.644981; 1.644565; 1.644075; 1.643619; 1.643179; 1.642485; 1.641556; 1.640442; 1.639293; 1.638246; 1.637376; 1.636660; 1.636015; 1.635350; 1.634907; 1.634584; 1.634167; 1.633782; 1.633518; 1.633252; 1.633277; 1.633954; 1.634940; 1.635835; 1.636554; 1.637192; 1.637776; 1.638213; 1.638394; 1.638725; 1.639159; 1.639576; 1.640041; 1.640482; 1.640832; 1.641106; 1.641106; 1.640967; 1.640832; 1.640702; 1.640603; 1.640560; 1.640783; 1.641204; 1.641239; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2864.3; 11:46:53; (); (); (); (); (); (); 1.649324; 1.649275; 1.648518; 1.647558; 1.646448; 1.645482; 1.644661; 1.643947; 1.643424; 1.642834; 1.642307; 1.641943; 1.641672; 1.641405; 1.641022; 1.640514; 1.639999; 1.640129; 1.640696; 1.641649; 1.642774; 1.644004; 1.645387; 1.646547; 1.647586; 1.648658; 1.649486; 1.650248; 1.651020; 1.652122; 1.653873; 1.655227; 1.656234; 1.657356; 1.658388; 1.659303; 1.660064; 1.660754; 1.661401; 1.661859; 1.662132; 1.662209; 1.662116; 1.661955; 1.661643; 1.661376; 1.661242; 1.661149; 1.661052; 1.660891; 1.660563; 1.660103; 1.659622; 1.659144; 1.658837; 1.658728; 1.658829; 1.658918; 1.658868; 1.658550; 1.657908; 1.657224; 1.656490; 1.655473; 1.654719; 1.654224; 1.653634; 1.653159; 1.652620; 1.652095; 1.651670; 1.651295; 1.651108; 1.651231; 1.651673; 1.652358; 1.653240; 1.654073; 1.654901; 1.655808; 1.656719; 1.657612; 1.658496; 1.659481; 1.660249; 1.660959; 1.661863; 1.662708; 1.663461; 1.664078; 1.664630; 1.665332; 1.666098; 1.666822; 1.667422; 1.667737; 1.667722; 1.667623; 1.667480; 1.667265; 1.666875; 1.666215; 1.665126; 1.664004; 1.662752; 1.661062; 1.659325; 1.657345; 1.654981; 1.653147; 1.651782; 1.650536; 1.649517; 1.648452; 1.647537; 1.646845; 1.646184; 1.645609; 1.645002; 1.644446; 1.644263; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2865.9; 11:47:02; (); (); (); (); (); (); 1.666912; 1.667796; 1.668432; 1.668810; 1.669112; 1.669287; 1.669458; 1.669950; 1.670763; 1.671200; 1.671322; 1.671179; 1.670756; 1.669987; 1.669068; 1.668183; 1.667267; 1.666458; 1.665622; 1.664552; 1.663630; 1.662641; 1.661466; 1.660457; 1.659621; 1.658788; 1.657919; 1.657255; 1.656864; 1.656481; 1.656103; 1.655819; 1.655491; 1.655309; 1.655236; 1.655190; 1.655237; 1.655406; 1.655506; 1.655580; 1.655725; 1.655687; 1.655407; 1.654982; 1.654386; 1.653579; 1.652597; 1.651659; 1.650724; 1.649834; 1.648673; 1.647240; 1.645993; 1.644509; 1.642809; 1.641623; 1.640693; 1.639816; 1.639107; 1.638567; 1.638106; 1.637587; 1.637032; 1.636198; 1.635041; 1.634008; 1.633397; 1.632957; 1.632553; 1.631981; 1.631013; 1.630225; 1.629686; 1.629292; 1.628915; 1.628609; 1.628416; 1.628460; 1.628882; 1.629521; 1.630169; 1.630789; 1.631560; 1.632453; 1.633636; 1.635200; 1.636458; 1.637591; 1.638834; 1.639964; 1.641264; 1.642750; 1.644243; 1.645504; 1.646674; 1.647696; 1.648670; 1.649730; 1.650465; 1.650920; 1.651198; 1.651322; 1.651311; 1.651277; 1.651148; 1.651196; 1.651306; 1.651349; 1.651351; 1.651393; 1.651488; 1.651537; 1.651575; 1.651594; 1.651636; 1.651791; 1.652060; 1.652498; 1.652987; 1.653617; 1.653747; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2867.5; 11:47:11; (); (); (); (); (); (); 1.643291; 1.643307; 1.643494; 1.643759; 1.644009; 1.644238; 1.644375; 1.644451; 1.644538; 1.644718; 1.644841; 1.644891; 1.644845; 1.644669; 1.644414; 1.644230; 1.644051; 1.643720; 1.643293; 1.642988; 1.642816; 1.642819; 1.642935; 1.643091; 1.643150; 1.643406; 1.644013; 1.644975; 1.646100; 1.647408; 1.648786; 1.650314; 1.652259; 1.654324; 1.656256; 1.657824; 1.659065; 1.660500; 1.662316; 1.664200; 1.666013; 1.667856; 1.669537; 1.671126; 1.672398; 1.673394; 1.674420; 1.675391; 1.676288; 1.677239; 1.678148; 1.679131; 1.680027; 1.680653; 1.680928; 1.680912; 1.680697; 1.680329; 1.679788; 1.679274; 1.678794; 1.677992; 1.676979; 1.676009; 1.675088; 1.673786; 1.672360; 1.671069; 1.669855; 1.668755; 1.667572; 1.666538; 1.665561; 1.664762; 1.664041; 1.663237; 1.662460; 1.661832; 1.661333; 1.660909; 1.660498; 1.660076; 1.659752; 1.659491; 1.659312; 1.659399; 1.659616; 1.659814; 1.659946; 1.660133; 1.660352; 1.660627; 1.661007; 1.661330; 1.661534; 1.661792; 1.662159; 1.662698; 1.663294; 1.663714; 1.664049; 1.664264; 1.664509; 1.664841; 1.665070; 1.665200; 1.665191; 1.665206; 1.665201; 1.665179; 1.665082; 1.664748; 1.664194; 1.663604; 1.663157; 1.662850; 1.662575; 1.662249; 1.661737; 1.661202; 1.660853; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2869.1; 11:47:20; (); (); (); (); (); (); 1.637867; 1.638098; 1.638018; 1.638118; 1.638362; 1.638722; 1.639217; 1.639651; 1.640064; 1.640897; 1.642015; 1.643107; 1.644330; 1.645586; 1.646677; 1.647590; 1.648748; 1.650268; 1.651528; 1.652411; 1.653047; 1.653441; 1.653613; 1.653750; 1.653707; 1.653598; 1.653491; 1.653300; 1.653016; 1.652769; 1.652566; 1.652260; 1.651993; 1.651868; 1.651974; 1.652263; 1.652542; 1.652906; 1.653392; 1.653810; 1.654135; 1.654369; 1.654514; 1.654576; 1.654469; 1.654126; 1.653642; 1.653018; 1.652225; 1.651253; 1.649927; 1.648629; 1.647566; 1.646422; 1.645306; 1.644190; 1.643121; 1.641873; 1.640680; 1.639873; 1.639416; 1.639052; 1.638849; 1.638748; 1.638666; 1.638799; 1.639050; 1.639344; 1.639812; 1.640258; 1.640832; 1.641801; 1.643217; 1.644977; 1.646444; 1.647875; 1.649350; 1.650941; 1.652979; 1.655167; 1.657106; 1.658631; 1.660075; 1.661614; 1.662792; 1.663606; 1.664316; 1.664719; 1.664658; 1.664303; 1.663748; 1.662900; 1.661808; 1.660467; 1.658709; 1.657109; 1.655789; 1.654949; 1.654194; 1.653282; 1.652461; 1.651749; 1.651147; 1.650774; 1.650553; 1.650869; 1.651482; 1.652318; 1.653303; 1.654385; 1.655249; 1.655980; 1.656570; 1.656994; 1.657354; 1.657754; 1.658221; 1.658878; 1.659652; 1.660405; 1.660491; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2870.7; 11:47:29; (); (); (); (); (); (); 1.656324; 1.656188; 1.654787; 1.653870; 1.653363; 1.653300; 1.653433; 1.653564; 1.653607; 1.653580; 1.653760; 1.654036; 1.654320; 1.654684; 1.654909; 1.655060; 1.655478; 1.656491; 1.657230; 1.657693; 1.657735; 1.657419; 1.656978; 1.656660; 1.656327; 1.655806; 1.655252; 1.654815; 1.654422; 1.654170; 1.653912; 1.653606; 1.653305; 1.653187; 1.653253; 1.653590; 1.654141; 1.654789; 1.655426; 1.656057; 1.656741; 1.657513; 1.658100; 1.658545; 1.659062; 1.659672; 1.660358; 1.661106; 1.661874; 1.662666; 1.663315; 1.663905; 1.664535; 1.665090; 1.665587; 1.666051; 1.666368; 1.666618; 1.666880; 1.667077; 1.667196; 1.667216; 1.666964; 1.666498; 1.666043; 1.665548; 1.665100; 1.664610; 1.664026; 1.663427; 1.662847; 1.662262; 1.661685; 1.661201; 1.660778; 1.660340; 1.659950; 1.659762; 1.659764; 1.659607; 1.659297; 1.658861; 1.658363; 1.658003; 1.657651; 1.657119; 1.656579; 1.656058; 1.655561; 1.654945; 1.654385; 1.653962; 1.653405; 1.652769; 1.652217; 1.651923; 1.651802; 1.651686; 1.651533; 1.651470; 1.651649; 1.652027; 1.652430; 1.652938; 1.653648; 1.654277; 1.654955; 1.655966; 1.657148; 1.658183; 1.659137; 1.659955; 1.660728; 1.661590; 1.662305; 1.662831; 1.663329; 1.663891; 1.664297; 1.664693; 1.665072; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2878.7; 11:48:12; (); (); (); (); (); (); 1.643818; 1.643848; 1.644375; 1.645026; 1.645632; 1.646188; 1.646540; 1.646764; 1.646893; 1.646991; 1.647133; 1.647387; 1.647615; 1.647731; 1.647688; 1.647484; 1.647038; 1.645844; 1.644003; 1.641844; 1.639879; 1.637882; 1.635631; 1.633827; 1.632137; 1.630051; 1.628092; 1.626174; 1.624162; 1.622595; 1.621246; 1.620256; 1.619794; 1.619907; 1.620347; 1.621073; 1.621961; 1.622924; 1.624165; 1.625365; 1.626682; 1.628090; 1.629530; 1.631048; 1.632303; 1.633534; 1.634645; 1.635287; 1.635658; 1.635947; 1.636188; 1.636342; 1.636388; 1.636201; 1.635925; 1.635709; 1.635475; 1.635307; 1.635371; 1.635589; 1.635831; 1.636241; 1.636860; 1.637559; 1.638224; 1.638951; 1.639686; 1.640358; 1.640998; 1.641520; 1.641846; 1.642012; 1.641968; 1.641549; 1.641002; 1.640451; 1.639685; 1.638975; 1.638315; 1.637672; 1.637020; 1.636271; 1.635515; 1.634791; 1.634214; 1.633761; 1.633375; 1.633322; 1.633451; 1.633707; 1.634035; 1.634332; 1.634463; 1.634431; 1.634363; 1.634524; 1.634787; 1.635107; 1.635629; 1.636260; 1.636995; 1.637776; 1.638536; 1.639272; 1.639742; 1.640210; 1.640774; 1.641500; 1.642367; 1.643032; 1.643577; 1.644243; 1.644767; 1.645140; 1.645370; 1.645480; 1.645519; 1.645552; 1.645647; 1.645783; 1.645824; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2880.3; 11:48:21; (); (); (); (); (); (); 1.651639; 1.652067; 1.652594; 1.653017; 1.653394; 1.653995; 1.654949; 1.656164; 1.657721; 1.659597; 1.661401; 1.663291; 1.665514; 1.667335; 1.669048; 1.670974; 1.672735; 1.674469; 1.676155; 1.677704; 1.679171; 1.679971; 1.680065; 1.679820; 1.679405; 1.678674; 1.677386; 1.675917; 1.674329; 1.672439; 1.670534; 1.668552; 1.666763; 1.664952; 1.662964; 1.661253; 1.659755; 1.658252; 1.656966; 1.656055; 1.655505; 1.655316; 1.655429; 1.655644; 1.656038; 1.656362; 1.656657; 1.657129; 1.657678; 1.658277; 1.658958; 1.659499; 1.660112; 1.660782; 1.661267; 1.661560; 1.661753; 1.661853; 1.661879; 1.661782; 1.661693; 1.661571; 1.661249; 1.660766; 1.660086; 1.659371; 1.658710; 1.658027; 1.657312; 1.656605; 1.655925; 1.655050; 1.654255; 1.653707; 1.653162; 1.652727; 1.652313; 1.651911; 1.651691; 1.651470; 1.651092; 1.650754; 1.650544; 1.650296; 1.650110; 1.650158; 1.650347; 1.650441; 1.650321; 1.650082; 1.649746; 1.649368; 1.649036; 1.648785; 1.648662; 1.648827; 1.649100; 1.649304; 1.649544; 1.649663; 1.649494; 1.649083; 1.648567; 1.648177; 1.647938; 1.647979; 1.648108; 1.648240; 1.648361; 1.648387; 1.648247; 1.648079; 1.647913; 1.647698; 1.647503; 1.647436; 1.647577; 1.647910; 1.648390; 1.648843; 1.648880; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2881.9; 11:48:30; (); (); (); (); (); (); 1.651158; 1.651153; 1.651042; 1.651004; 1.651294; 1.651683; 1.652174; 1.652703; 1.653180; 1.653785; 1.654536; 1.655122; 1.655647; 1.656295; 1.656964; 1.657823; 1.658951; 1.660433; 1.662199; 1.663690; 1.664815; 1.665781; 1.666885; 1.667900; 1.668835; 1.669860; 1.671066; 1.672244; 1.673411; 1.674630; 1.675489; 1.675966; 1.676220; 1.676318; 1.676383; 1.676416; 1.676335; 1.676116; 1.675824; 1.675404; 1.674778; 1.673980; 1.673169; 1.672261; 1.671060; 1.669896; 1.668674; 1.667423; 1.666358; 1.665278; 1.664305; 1.663559; 1.662905; 1.662393; 1.662112; 1.662026; 1.662062; 1.662066; 1.662046; 1.662109; 1.662341; 1.662680; 1.663031; 1.663513; 1.664020; 1.664484; 1.664753; 1.664774; 1.664749; 1.664728; 1.664592; 1.664445; 1.664449; 1.664729; 1.665173; 1.665541; 1.665764; 1.665772; 1.665605; 1.665622; 1.665760; 1.666040; 1.666529; 1.666973; 1.667277; 1.667576; 1.667851; 1.668069; 1.668159; 1.668184; 1.668262; 1.668475; 1.668960; 1.669416; 1.669748; 1.670022; 1.670101; 1.670102; 1.670116; 1.670144; 1.670140; 1.670089; 1.670025; 1.669898; 1.669688; 1.669484; 1.669206; 1.668821; 1.668513; 1.668163; 1.667865; 1.667650; 1.667437; 1.667219; 1.667079; 1.666986; 1.666934; 1.666894; 1.666891; 1.666926; 1.666890; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2883.5; 11:48:39; (); (); (); (); (); (); 1.661534; 1.661795; 1.662439; 1.663134; 1.663878; 1.664434; 1.664920; 1.665644; 1.666305; 1.666575; 1.666663; 1.666728; 1.666905; 1.667300; 1.667807; 1.668146; 1.668262; 1.668116; 1.667668; 1.667112; 1.666498; 1.665737; 1.664785; 1.663812; 1.663129; 1.662750; 1.662505; 1.662141; 1.661780; 1.661316; 1.660758; 1.660395; 1.660097; 1.659960; 1.660102; 1.660472; 1.661086; 1.662347; 1.663954; 1.665304; 1.666995; 1.668768; 1.670203; 1.671342; 1.672612; 1.674028; 1.675485; 1.677063; 1.678365; 1.679324; 1.680207; 1.680808; 1.680939; 1.680558; 1.679890; 1.679190; 1.678542; 1.677818; 1.676972; 1.676197; 1.675354; 1.674443; 1.673171; 1.671822; 1.670674; 1.669359; 1.668283; 1.667310; 1.666473; 1.665806; 1.664991; 1.664135; 1.663255; 1.662296; 1.661473; 1.660827; 1.660226; 1.659593; 1.658852; 1.658082; 1.657334; 1.656730; 1.656190; 1.655689; 1.655342; 1.655145; 1.655036; 1.654939; 1.654779; 1.654575; 1.654438; 1.654527; 1.654948; 1.655666; 1.656315; 1.656823; 1.657351; 1.657963; 1.658518; 1.658907; 1.659198; 1.659530; 1.660119; 1.660785; 1.661266; 1.661808; 1.662312; 1.662649; 1.662843; 1.663028; 1.663218; 1.663427; 1.663624; 1.663795; 1.664072; 1.664358; 1.664643; 1.664812; 1.664824; 1.664947; 1.664947; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2885.1; 11:48:47; (); (); (); (); (); (); 1.653718; 1.653475; 1.651325; 1.648994; 1.647007; 1.645422; 1.644085; 1.642959; 1.641831; 1.640527; 1.639319; 1.638178; 1.637005; 1.635897; 1.634916; 1.634365; 1.634223; 1.635392; 1.636843; 1.638748; 1.640967; 1.642925; 1.644442; 1.646002; 1.647582; 1.649044; 1.650483; 1.651630; 1.652746; 1.653803; 1.654541; 1.654962; 1.655227; 1.655432; 1.655452; 1.655309; 1.655078; 1.654793; 1.654560; 1.654432; 1.654229; 1.653854; 1.653479; 1.653125; 1.652746; 1.652463; 1.652298; 1.651990; 1.651578; 1.651244; 1.650975; 1.650733; 1.650566; 1.650446; 1.650386; 1.650457; 1.650578; 1.650694; 1.650668; 1.650548; 1.650306; 1.650096; 1.650057; 1.650078; 1.650104; 1.650215; 1.650539; 1.651031; 1.651536; 1.651767; 1.651834; 1.651913; 1.652044; 1.652383; 1.652917; 1.653510; 1.653950; 1.654219; 1.654424; 1.654602; 1.654638; 1.654451; 1.653975; 1.653409; 1.653050; 1.652878; 1.652732; 1.652585; 1.652354; 1.652085; 1.651822; 1.651715; 1.651709; 1.651592; 1.651293; 1.650832; 1.650414; 1.650097; 1.649735; 1.649233; 1.648714; 1.648116; 1.647264; 1.646215; 1.645147; 1.644080; 1.642646; 1.640896; 1.639352; 1.638180; 1.637148; 1.636074; 1.635073; 1.634268; 1.633603; 1.632809; 1.632094; 1.631435; 1.630752; 1.630223; 1.630088; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2886.7; 11:48:56; (); (); (); (); (); (); 1.654364; 1.654087; 1.653495; 1.652795; 1.652124; 1.651488; 1.650893; 1.650265; 1.649579; 1.648852; 1.647978; 1.647229; 1.646427; 1.645439; 1.644256; 1.643419; 1.642974; 1.642731; 1.642845; 1.643053; 1.643635; 1.644200; 1.644641; 1.645194; 1.645734; 1.646279; 1.646827; 1.647330; 1.647981; 1.648735; 1.649319; 1.649681; 1.649773; 1.649619; 1.649329; 1.648972; 1.648808; 1.648740; 1.648566; 1.648425; 1.648467; 1.648549; 1.648710; 1.648850; 1.648835; 1.648792; 1.648794; 1.648911; 1.649219; 1.649657; 1.649987; 1.650152; 1.650224; 1.650226; 1.649988; 1.649587; 1.649148; 1.648537; 1.647851; 1.647314; 1.646670; 1.645814; 1.644968; 1.643978; 1.642586; 1.641166; 1.639692; 1.638094; 1.636774; 1.635765; 1.634662; 1.633603; 1.632682; 1.631938; 1.631350; 1.630948; 1.630749; 1.630559; 1.630474; 1.630658; 1.631149; 1.632039; 1.632927; 1.633739; 1.634723; 1.635929; 1.637036; 1.638081; 1.638999; 1.639816; 1.640778; 1.641781; 1.642796; 1.643843; 1.644800; 1.645441; 1.645749; 1.645895; 1.646007; 1.646183; 1.646316; 1.646161; 1.645756; 1.645399; 1.645160; 1.645219; 1.645282; 1.645258; 1.645224; 1.645308; 1.645535; 1.645777; 1.646055; 1.646327; 1.646402; 1.646447; 1.646704; 1.647268; 1.648081; 1.648861; 1.648937; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2888.3; 11:49:05; (); (); (); (); (); (); 1.642516; 1.642448; 1.641651; 1.640880; 1.640181; 1.639588; 1.639150; 1.638772; 1.638335; 1.637593; 1.636694; 1.635861; 1.635199; 1.634595; 1.633935; 1.633360; 1.632879; 1.632918; 1.633183; 1.633624; 1.634153; 1.634585; 1.635084; 1.635621; 1.636319; 1.637136; 1.637905; 1.638710; 1.639492; 1.640292; 1.641113; 1.641914; 1.642692; 1.643532; 1.644172; 1.644772; 1.645550; 1.646345; 1.647459; 1.648722; 1.649959; 1.651197; 1.652126; 1.653188; 1.654419; 1.655382; 1.656307; 1.657196; 1.657983; 1.658648; 1.659042; 1.659231; 1.659206; 1.658916; 1.658493; 1.658007; 1.657519; 1.656860; 1.655974; 1.654985; 1.653791; 1.652366; 1.650884; 1.649503; 1.648113; 1.646835; 1.645586; 1.644113; 1.642743; 1.641333; 1.639753; 1.638299; 1.637230; 1.636328; 1.635431; 1.634721; 1.633993; 1.633186; 1.632540; 1.632071; 1.631760; 1.631526; 1.631340; 1.631292; 1.631331; 1.631403; 1.631407; 1.631371; 1.631359; 1.631468; 1.631882; 1.632643; 1.633433; 1.634244; 1.635178; 1.635946; 1.636520; 1.636965; 1.637327; 1.637618; 1.637918; 1.638209; 1.638419; 1.638473; 1.638290; 1.637799; 1.637157; 1.636389; 1.635376; 1.634232; 1.633247; 1.632543; 1.631916; 1.631338; 1.630895; 1.630375; 1.629877; 1.629388; 1.628854; 1.628289; 1.627940; (); (); (); (); (); (); (); (); (); (); (); (); (); 
