Roll Number; 3
Recipe Name; FP 4577_360 GSM
Start Time; 2018-02-20; 07:39:49
File Name; D:\Mahlo\TR\180220073949FP 4577_360 GSM3_XMF2.txt

864.6; 07:40:01; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.757133; 1.755661; 1.749652; 1.742191; 1.735989; 1.731619; 1.728255; 1.725772; 1.722431; 1.717820; 1.714622; 1.710954; 1.707841; 1.705712; 1.704103; 1.703102; 1.704011; 1.709730; 1.715533; 1.721608; 1.728410; 1.733864; 1.738681; 1.743585; 1.748003; 1.751424; 1.754725; 1.757944; 1.760467; 1.762085; 1.762776; 1.762331; 1.761032; 1.759269; 1.757583; 1.755749; 1.753663; 1.751886; 1.750031; 1.748153; 1.746675; 1.745300; 1.744471; 1.744186; 1.744261; 1.744499; 1.744764; 1.744803; 1.744573; 1.743656; 1.741723; 1.739212; 1.736630; 1.733626; 1.729957; 1.726392; 1.722899; 1.719356; 1.716270; 1.713469; 1.710792; 1.709297; 1.708599; 1.709000; 1.710956; 1.714457; 1.719752; 1.726069; 1.732692; 1.738079; 1.742459; 1.746069; 1.749413; 1.752091; 1.753546; 1.754515; 1.754430; 1.753687; 1.752037; 1.749355; 1.744995; 1.739786; 1.734803; 1.729173; 1.724726; 1.720841; 1.717588; 1.715522; 1.714150; 1.712675; 1.711177; 1.709825; 1.708309; 1.706715; 1.705502; 1.704887; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
866.4; 07:40:10; (); (); (); (); (); (); (); (); 1.667956; 1.674630; 1.681326; 1.687180; 1.692216; 1.696232; 1.698929; 1.710422; 1.721247; 1.724064; 1.724727; 1.725435; 1.726178; 1.726945; 1.727281; 1.726886; 1.725532; 1.723320; 1.720404; 1.718211; 1.716665; 1.715732; 1.715647; 1.716454; 1.717700; 1.719513; 1.722474; 1.726084; 1.730821; 1.736220; 1.740760; 1.746359; 1.752665; 1.758081; 1.762167; 1.764609; 1.766031; 1.766617; 1.766661; 1.766587; 1.766270; 1.764992; 1.762462; 1.759549; 1.756437; 1.752542; 1.749067; 1.745705; 1.742443; 1.739898; 1.738544; 1.737986; 1.737962; 1.738147; 1.738340; 1.738548; 1.739122; 1.739890; 1.740455; 1.740322; 1.739935; 1.739025; 1.738013; 1.736496; 1.734408; 1.732116; 1.729766; 1.727569; 1.725463; 1.723608; 1.722413; 1.721922; 1.722061; 1.722991; 1.724858; 1.728152; 1.732689; 1.737463; 1.743636; 1.749669; 1.754359; 1.758179; 1.761296; 1.763602; 1.764908; 1.764992; 1.764269; 1.762983; 1.761327; 1.759204; 1.756137; 1.752761; 1.749212; 1.745056; 1.741286; 1.738225; 1.736323; 1.736218; 1.735741; 1.735773; 1.735964; 1.736169; 1.736272; 1.736109; 1.736143; 1.736249; 1.736800; 1.737017; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
867.9; 07:40:19; (); (); (); (); (); (); (); (); 1.679183; 1.683005; 1.684421; 1.685404; 1.685674; 1.685707; 1.685259; 1.685466; 1.697177; 1.700319; 1.695307; 1.691027; 1.686257; 1.681977; 1.678431; 1.675196; 1.672394; 1.671230; 1.670921; 1.671902; 1.674298; 1.678036; 1.682414; 1.686911; 1.693024; 1.700325; 1.707167; 1.715344; 1.725459; 1.736496; 1.746235; 1.755799; 1.766135; 1.774144; 1.781149; 1.788308; 1.794457; 1.799260; 1.804055; 1.807989; 1.810437; 1.812124; 1.812685; 1.812060; 1.810525; 1.808716; 1.807194; 1.805668; 1.803715; 1.801729; 1.799558; 1.797640; 1.795974; 1.794942; 1.794305; 1.794120; 1.794381; 1.794823; 1.795307; 1.795428; 1.795076; 1.794194; 1.792452; 1.789800; 1.787041; 1.783567; 1.779990; 1.776475; 1.773439; 1.770305; 1.767141; 1.764307; 1.761738; 1.760182; 1.759594; 1.760403; 1.762778; 1.766813; 1.772029; 1.778055; 1.785187; 1.791711; 1.797138; 1.801404; 1.803982; 1.806138; 1.808163; 1.809113; 1.809065; 1.808248; 1.806636; 1.803735; 1.798887; 1.793020; 1.787610; 1.781483; 1.776079; 1.772148; 1.769109; 1.766952; 1.765409; 1.764908; 1.765391; 1.766447; 1.767853; 1.769914; 1.772483; 1.775494; 1.779084; 1.782548; 1.785065; 1.786200; 1.779782; 1.767030; 1.765705; 1.765156; 1.763692; 1.760941; 1.756882; 1.749071; (); (); (); (); (); (); (); (); (); (); (); (); 
869.3; 07:40:28; (); (); (); (); (); (); (); (); 1.745022; 1.752945; 1.760447; 1.766648; 1.771931; 1.776105; 1.778807; 1.791197; 1.801514; 1.804911; 1.805576; 1.805687; 1.805323; 1.804569; 1.802923; 1.800750; 1.797724; 1.793186; 1.788330; 1.783958; 1.780908; 1.778853; 1.777609; 1.777513; 1.778204; 1.779603; 1.781744; 1.785452; 1.790386; 1.795578; 1.801634; 1.808896; 1.816090; 1.822231; 1.826516; 1.829365; 1.831356; 1.832237; 1.832679; 1.832965; 1.832999; 1.832042; 1.829956; 1.826451; 1.822446; 1.818148; 1.813650; 1.810381; 1.807531; 1.804316; 1.802286; 1.801230; 1.800795; 1.800652; 1.800635; 1.800613; 1.800926; 1.801530; 1.802231; 1.802426; 1.802091; 1.801433; 1.800508; 1.799011; 1.797117; 1.795308; 1.793547; 1.791720; 1.789798; 1.787796; 1.786493; 1.785753; 1.785429; 1.785648; 1.786836; 1.789321; 1.793422; 1.798339; 1.804115; 1.809883; 1.814956; 1.818580; 1.820924; 1.823013; 1.824236; 1.823995; 1.823432; 1.822941; 1.822369; 1.821028; 1.818786; 1.816165; 1.813117; 1.809150; 1.805466; 1.802218; 1.799787; 1.799349; 1.798961; 1.798582; 1.798505; 1.798095; 1.797170; 1.795507; 1.793802; 1.792418; 1.791123; 1.791256; 1.792048; 1.793070; 1.792847; 1.788593; 1.772871; 1.767085; 1.765187; 1.762657; 1.760405; 1.757693; 1.754832; 1.751414; (); (); (); (); (); (); (); (); (); (); (); (); 
870.8; 07:40:37; (); (); (); (); (); (); (); (); 1.743758; 1.747399; 1.749094; 1.750420; 1.751065; 1.750957; 1.750235; 1.750674; 1.762134; 1.765451; 1.760465; 1.755130; 1.749359; 1.744337; 1.738186; 1.732270; 1.727933; 1.723877; 1.720749; 1.718817; 1.718034; 1.718203; 1.719450; 1.720640; 1.722407; 1.724883; 1.727861; 1.732424; 1.738461; 1.745463; 1.752037; 1.758584; 1.765680; 1.771194; 1.775811; 1.780688; 1.785418; 1.789046; 1.792285; 1.795339; 1.797399; 1.798781; 1.799384; 1.798520; 1.796915; 1.795170; 1.793298; 1.791367; 1.789553; 1.788111; 1.786676; 1.784831; 1.783653; 1.783155; 1.783283; 1.783757; 1.784546; 1.785584; 1.786533; 1.787093; 1.787115; 1.786390; 1.784774; 1.782724; 1.780156; 1.776575; 1.772627; 1.769155; 1.765738; 1.761808; 1.758689; 1.755888; 1.753507; 1.752212; 1.752160; 1.753199; 1.756198; 1.760996; 1.767383; 1.773860; 1.780530; 1.787578; 1.792793; 1.797194; 1.801362; 1.804448; 1.806549; 1.807467; 1.807592; 1.806821; 1.805308; 1.802482; 1.797899; 1.792306; 1.786830; 1.781330; 1.775514; 1.771007; 1.767433; 1.764551; 1.762841; 1.762240; 1.762586; 1.763489; 1.764974; 1.767359; 1.770176; 1.773435; 1.777577; 1.781238; 1.784350; 1.786300; 1.780712; 1.772941; 1.773586; 1.773920; 1.773393; 1.771628; 1.768757; 1.763399; (); (); (); (); (); (); (); (); (); (); (); (); 
872.2; 07:40:45; (); (); (); (); (); (); (); (); 1.747004; 1.755885; 1.764264; 1.771129; 1.777336; 1.782525; 1.787803; 1.801894; 1.812164; 1.816653; 1.818369; 1.819851; 1.820850; 1.820998; 1.820345; 1.818253; 1.814822; 1.809442; 1.803331; 1.797851; 1.792603; 1.787762; 1.783132; 1.779402; 1.776682; 1.774506; 1.773247; 1.773353; 1.775090; 1.778549; 1.783064; 1.788514; 1.794945; 1.800991; 1.805384; 1.809180; 1.812043; 1.813645; 1.814894; 1.815713; 1.816250; 1.815540; 1.813014; 1.809430; 1.805051; 1.799583; 1.794162; 1.789865; 1.786030; 1.782877; 1.780299; 1.778488; 1.777601; 1.776920; 1.776614; 1.776197; 1.776113; 1.776320; 1.776458; 1.776148; 1.775425; 1.774230; 1.772516; 1.770308; 1.767815; 1.765439; 1.763652; 1.762086; 1.760487; 1.759371; 1.759345; 1.759803; 1.760895; 1.762950; 1.765967; 1.769785; 1.774474; 1.780647; 1.787416; 1.793273; 1.798225; 1.802728; 1.805545; 1.807522; 1.808433; 1.807999; 1.807217; 1.806314; 1.805213; 1.803784; 1.801700; 1.799177; 1.796173; 1.792384; 1.789233; 1.786774; 1.784862; 1.784750; 1.783449; 1.782872; 1.782492; 1.781796; 1.780965; 1.779391; 1.777393; 1.775343; 1.773937; 1.773798; 1.774975; 1.776401; 1.776568; 1.771817; 1.759003; 1.757129; 1.756336; 1.755135; 1.753738; 1.751923; 1.750224; 1.748790; (); (); (); (); (); (); (); (); (); (); (); (); 
873.7; 07:40:54; (); (); (); (); (); (); (); (); 1.746779; 1.750286; 1.751638; 1.752595; 1.753110; 1.752941; 1.752137; 1.751580; 1.760417; 1.762174; 1.756964; 1.751945; 1.746696; 1.740914; 1.734969; 1.729478; 1.723103; 1.718435; 1.714981; 1.712234; 1.710403; 1.709593; 1.710041; 1.710720; 1.712393; 1.714762; 1.717740; 1.721901; 1.727198; 1.734430; 1.742384; 1.749418; 1.756958; 1.762911; 1.767381; 1.772369; 1.777250; 1.781362; 1.785738; 1.789731; 1.792502; 1.794078; 1.794686; 1.794413; 1.793206; 1.791675; 1.790083; 1.788377; 1.786609; 1.785266; 1.784136; 1.782969; 1.781803; 1.781144; 1.781108; 1.781462; 1.782110; 1.783045; 1.783886; 1.784394; 1.784393; 1.783569; 1.781981; 1.779444; 1.776427; 1.773355; 1.770011; 1.766747; 1.763040; 1.759463; 1.756714; 1.754032; 1.752185; 1.751439; 1.751884; 1.753302; 1.756268; 1.761374; 1.767973; 1.774473; 1.781141; 1.788314; 1.794338; 1.798607; 1.802119; 1.805200; 1.807119; 1.808214; 1.808485; 1.807660; 1.805710; 1.802682; 1.798593; 1.792903; 1.787425; 1.782039; 1.776215; 1.771163; 1.767376; 1.764802; 1.763329; 1.762737; 1.762894; 1.763615; 1.765010; 1.767393; 1.770588; 1.774311; 1.777375; 1.780537; 1.784158; 1.786557; 1.782111; 1.775453; 1.776404; 1.777144; 1.776950; 1.775673; 1.772920; 1.768082; (); (); (); (); (); (); (); (); (); (); (); (); 
875.1; 07:41:03; (); (); (); (); (); (); (); (); 1.712110; 1.717893; 1.724508; 1.730303; 1.735277; 1.741413; 1.748363; 1.762705; 1.783902; 1.795615; 1.802280; 1.806795; 1.810485; 1.813157; 1.814901; 1.816949; 1.818783; 1.819445; 1.818335; 1.815487; 1.811871; 1.807085; 1.799567; 1.791599; 1.783810; 1.776767; 1.770642; 1.765735; 1.761299; 1.756191; 1.751764; 1.748169; 1.745220; 1.743451; 1.742526; 1.742364; 1.743090; 1.744896; 1.747409; 1.750352; 1.752857; 1.753827; 1.753448; 1.753014; 1.753803; 1.756513; 1.760095; 1.764757; 1.769682; 1.774441; 1.778731; 1.781673; 1.783488; 1.784880; 1.787166; 1.792245; 1.800411; 1.809288; 1.817974; 1.826045; 1.830946; 1.832689; 1.831985; 1.829823; 1.826664; 1.823265; 1.820450; 1.817828; 1.814972; 1.811907; 1.808071; 1.804375; 1.801234; 1.798951; 1.797836; 1.797456; 1.798022; 1.800004; 1.804637; 1.811448; 1.819528; 1.827737; 1.834338; 1.839631; 1.843369; 1.844664; 1.844437; 1.843752; 1.843626; 1.843985; 1.844282; 1.843823; 1.841617; 1.836858; 1.832130; 1.827016; 1.819768; 1.814704; 1.809984; 1.806285; 1.803784; 1.801261; 1.798140; 1.793727; 1.789087; 1.785592; 1.782376; 1.781384; 1.781560; 1.782185; 1.782470; 1.776093; 1.762476; 1.759453; 1.758238; 1.756986; 1.755629; 1.754334; 1.752921; 1.751390; (); (); (); (); (); (); (); (); (); (); (); (); 
876.6; 07:41:12; (); (); (); (); (); (); (); (); 1.778909; 1.783660; 1.789253; 1.795380; 1.800640; 1.804860; 1.809989; 1.814732; 1.829055; 1.843592; 1.847442; 1.848909; 1.849234; 1.850639; 1.849030; 1.844094; 1.837427; 1.831246; 1.823893; 1.816539; 1.810045; 1.802496; 1.794207; 1.785194; 1.774780; 1.764365; 1.755072; 1.745882; 1.739229; 1.736552; 1.735894; 1.736811; 1.739728; 1.742808; 1.745610; 1.748630; 1.751292; 1.754040; 1.757816; 1.761830; 1.765622; 1.769860; 1.773770; 1.777277; 1.780153; 1.781532; 1.781631; 1.780852; 1.779654; 1.778576; 1.777975; 1.778355; 1.779296; 1.780671; 1.783055; 1.786832; 1.791370; 1.794636; 1.796834; 1.798436; 1.800010; 1.801653; 1.803100; 1.804007; 1.804183; 1.803853; 1.803197; 1.802750; 1.802094; 1.800901; 1.799526; 1.797707; 1.795563; 1.792949; 1.789890; 1.786540; 1.784931; 1.785716; 1.789061; 1.793150; 1.796086; 1.797726; 1.798391; 1.798891; 1.799648; 1.800216; 1.801095; 1.802922; 1.805774; 1.808040; 1.809308; 1.808573; 1.805228; 1.800705; 1.797328; 1.795515; 1.795207; 1.795834; 1.796994; 1.798417; 1.800370; 1.802122; 1.803366; 1.804272; 1.804850; 1.805344; 1.805686; 1.805886; 1.805668; 1.804429; 1.802091; 1.798669; 1.793274; 1.781152; 1.771331; 1.766352; 1.759753; 1.752915; 1.746603; 1.739217; 1.733803; (); (); (); (); (); (); (); (); (); (); (); 
878.0; 07:41:21; (); (); (); (); (); (); (); (); 1.778909; 1.788129; 1.789600; 1.789340; 1.789924; 1.791030; 1.791973; 1.793590; 1.803345; 1.805801; 1.801380; 1.795361; 1.789371; 1.783089; 1.778128; 1.773719; 1.771847; 1.771957; 1.772348; 1.771960; 1.770911; 1.770365; 1.770371; 1.770799; 1.771196; 1.771573; 1.773668; 1.777988; 1.783463; 1.790899; 1.797340; 1.803342; 1.809756; 1.814863; 1.819520; 1.823607; 1.826100; 1.827402; 1.828402; 1.829791; 1.831564; 1.833105; 1.833806; 1.833031; 1.829945; 1.824231; 1.817504; 1.810257; 1.802630; 1.796957; 1.792538; 1.788678; 1.785381; 1.781992; 1.778147; 1.773060; 1.766060; 1.759713; 1.754269; 1.750348; 1.748632; 1.747894; 1.747091; 1.746043; 1.745584; 1.746072; 1.747550; 1.750237; 1.753223; 1.757645; 1.762681; 1.767618; 1.773660; 1.778751; 1.783788; 1.790037; 1.796407; 1.803969; 1.810859; 1.815295; 1.818725; 1.820697; 1.822083; 1.823343; 1.824547; 1.825656; 1.826407; 1.826948; 1.827385; 1.827161; 1.826359; 1.824998; 1.823812; 1.822359; 1.821193; 1.820152; 1.818873; 1.818040; 1.817115; 1.816700; 1.816626; 1.816950; 1.817441; 1.817547; 1.818139; 1.817403; 1.816995; 1.816972; 1.818263; 1.820469; 1.822229; 1.822939; 1.815788; 1.808949; 1.809946; 1.810183; 1.809605; 1.807438; 1.804452; 1.799729; 1.797538; (); (); (); (); (); (); (); (); (); (); (); 
879.5; 07:41:30; (); (); (); (); (); (); (); (); (); 1.715775; 1.736676; 1.751364; 1.761282; 1.767059; 1.769667; 1.771366; 1.779584; 1.799720; 1.812216; 1.816598; 1.821616; 1.825198; 1.826766; 1.823042; 1.817248; 1.807014; 1.796451; 1.787493; 1.778161; 1.771487; 1.767329; 1.761777; 1.755166; 1.747512; 1.740879; 1.734719; 1.730594; 1.728708; 1.728554; 1.729797; 1.733031; 1.736831; 1.740707; 1.743974; 1.747370; 1.750343; 1.753337; 1.756394; 1.759973; 1.762927; 1.765436; 1.768329; 1.771733; 1.773739; 1.774956; 1.775151; 1.774995; 1.775294; 1.776144; 1.777267; 1.778368; 1.779310; 1.780899; 1.782920; 1.785166; 1.785933; 1.784714; 1.781909; 1.777906; 1.773151; 1.768856; 1.764487; 1.761485; 1.760249; 1.760073; 1.760196; 1.759259; 1.756033; 1.751438; 1.747316; 1.744863; 1.744959; 1.747355; 1.751197; 1.756413; 1.763262; 1.769319; 1.774855; 1.778578; 1.780246; 1.781801; 1.783879; 1.786907; 1.790737; 1.794270; 1.796940; 1.798373; 1.799277; 1.800043; 1.800456; 1.800404; 1.799666; 1.798856; 1.798375; 1.798637; 1.799969; 1.802659; 1.806897; 1.811622; 1.815804; 1.818748; 1.820951; 1.822416; 1.823080; 1.823512; 1.823897; 1.824183; 1.824347; 1.824572; 1.824527; 1.822184; 1.813954; 1.799403; 1.791697; 1.786995; 1.782975; 1.778599; 1.773025; 1.766121; (); (); (); (); (); (); (); (); (); (); (); 
