Roll Number; 3
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-19; 11:41:33
File Name; D:\Mahlo\TR\180219114133FP 4556_352 GSM3_XMF2.txt

-0.4; 11:47:08; (); (); (); (); (); (); (); (); 0.268033; 0.268091; 0.268007; 0.267443; 0.266329; 0.264986; 0.264083; 0.264954; 0.263947; 0.261615; 0.259156; 0.256714; 0.253785; 0.250916; 0.248866; 0.246990; 0.244488; 0.241790; 0.239898; 0.238637; 0.237846; 0.237329; 0.236946; 0.236756; 0.236650; 0.236201; 0.235496; 0.234438; 0.233063; 0.231667; 0.230248; 0.228850; 0.227933; 0.227344; 0.226689; 0.226003; 0.225507; 0.225124; 0.224760; 0.224624; 0.224984; 0.225754; 0.226918; 0.228269; 0.229781; 0.231117; 0.232413; 0.233109; 0.233058; 0.232588; 0.232006; 0.231242; 0.230410; 0.229524; 0.228529; 0.227661; 0.227312; 0.227247; 0.227608; 0.228095; 0.228912; 0.230379; 0.232411; 0.234507; 0.236845; 0.238578; 0.240284; 0.242583; 0.244671; 0.246582; 0.248164; 0.248898; 0.249053; 0.249152; 0.249347; 0.249457; 0.249024; 0.248954; 0.249346; 0.250285; 0.251771; 0.253013; 0.254123; 0.255165; 0.256356; 0.258081; 0.260230; 0.262359; 0.264819; 0.267308; 0.270439; 0.273930; 0.276506; 0.279420; 0.282123; 0.284424; 0.286938; 0.289927; 0.292704; 0.295172; 0.297588; 0.299189; 0.300080; 0.300772; 0.301175; 0.301913; 0.302331; 0.303528; 0.304323; 0.305527; 0.306364; 0.305579; 0.303405; 0.302552; 0.302200; 0.302238; 0.302848; 0.303825; 0.304722; 0.305806; (); (); (); (); (); (); (); (); (); (); (); (); 
1.0; 11:47:17; (); (); (); (); (); (); (); (); 0.244035; 0.243335; 0.243027; 0.242855; 0.242954; 0.242877; 0.242598; 0.242704; 0.243207; 0.241636; 0.239856; 0.239271; 0.238688; 0.238916; 0.239163; 0.239487; 0.239317; 0.238452; 0.237693; 0.236857; 0.236173; 0.235972; 0.235586; 0.235230; 0.234853; 0.234698; 0.234425; 0.234493; 0.233822; 0.232964; 0.232295; 0.232149; 0.232595; 0.233312; 0.233558; 0.233572; 0.233375; 0.233686; 0.233978; 0.234183; 0.233846; 0.233142; 0.232246; 0.231540; 0.231214; 0.231194; 0.231250; 0.231026; 0.230717; 0.230651; 0.231011; 0.231739; 0.232627; 0.233703; 0.234860; 0.235977; 0.237143; 0.238634; 0.240640; 0.242942; 0.244913; 0.246779; 0.248420; 0.249804; 0.250416; 0.250165; 0.249452; 0.248337; 0.247279; 0.246697; 0.246366; 0.246075; 0.245352; 0.244031; 0.242379; 0.240724; 0.239376; 0.238616; 0.238858; 0.240188; 0.242027; 0.244284; 0.246965; 0.249457; 0.251531; 0.253719; 0.256269; 0.259317; 0.263017; 0.266660; 0.269866; 0.272054; 0.273797; 0.275380; 0.276960; 0.278265; 0.279422; 0.280418; 0.281192; 0.281291; 0.280671; 0.279321; 0.277772; 0.276240; 0.275055; 0.274583; 0.274991; 0.276032; 0.277552; 0.278884; 0.280175; 0.281099; 0.280938; 0.279865; 0.280301; 0.281494; 0.283329; 0.285500; 0.288077; 0.290436; (); (); (); (); (); (); (); (); (); (); (); (); 
2.5; 11:47:26; (); (); (); (); (); (); (); 0.279910; 0.278369; 0.276336; 0.274777; 0.273395; 0.271798; 0.270198; 0.269086; 0.268899; 0.265616; 0.260394; 0.254869; 0.248887; 0.244957; 0.242433; 0.240180; 0.238579; 0.237228; 0.235966; 0.234772; 0.233602; 0.232819; 0.232531; 0.232802; 0.233597; 0.234842; 0.236024; 0.236905; 0.237428; 0.237511; 0.237488; 0.237103; 0.236608; 0.235760; 0.234811; 0.233637; 0.232312; 0.230930; 0.229575; 0.228025; 0.226374; 0.224859; 0.223828; 0.223484; 0.223570; 0.223673; 0.223444; 0.222999; 0.222485; 0.222039; 0.221848; 0.221923; 0.222216; 0.222504; 0.222757; 0.223283; 0.224324; 0.225290; 0.225763; 0.225673; 0.225443; 0.226012; 0.226934; 0.228148; 0.229914; 0.231526; 0.232932; 0.234753; 0.236657; 0.238220; 0.239233; 0.239900; 0.240347; 0.240935; 0.241748; 0.242576; 0.242854; 0.242548; 0.241514; 0.240233; 0.238441; 0.236607; 0.235328; 0.234830; 0.234988; 0.235714; 0.236421; 0.237137; 0.237664; 0.238257; 0.239487; 0.241303; 0.243890; 0.247853; 0.252065; 0.255812; 0.261130; 0.266521; 0.270321; 0.273523; 0.276055; 0.279067; 0.281711; 0.284195; 0.287000; 0.289522; 0.291792; 0.293212; 0.294598; 0.295185; 0.295563; 0.295482; 0.293944; 0.290846; 0.289872; 0.289379; 0.288976; 0.288385; 0.287503; 0.286276; 0.285482; (); (); (); (); (); (); (); (); (); (); (); (); 
4.0; 11:47:35; (); (); (); (); (); (); (); 0.242656; 0.243164; 0.243471; 0.243319; 0.242346; 0.241027; 0.240036; 0.239267; 0.239855; 0.239540; 0.238275; 0.236102; 0.235055; 0.233158; 0.231733; 0.230111; 0.228693; 0.227211; 0.226019; 0.225537; 0.225271; 0.224354; 0.223934; 0.223180; 0.222726; 0.221821; 0.221469; 0.221238; 0.221617; 0.221509; 0.221300; 0.220314; 0.219660; 0.219058; 0.218900; 0.218693; 0.219256; 0.219770; 0.220844; 0.221589; 0.222157; 0.222065; 0.222040; 0.221836; 0.221723; 0.221789; 0.222252; 0.222497; 0.222606; 0.222676; 0.223390; 0.224260; 0.225307; 0.225909; 0.226541; 0.227469; 0.228804; 0.229988; 0.231501; 0.233677; 0.236353; 0.238855; 0.241459; 0.243628; 0.245236; 0.245435; 0.244219; 0.242768; 0.241579; 0.240152; 0.238384; 0.236978; 0.236149; 0.235831; 0.235586; 0.234942; 0.233408; 0.231197; 0.229649; 0.229273; 0.230381; 0.232718; 0.236360; 0.240049; 0.244228; 0.248978; 0.252903; 0.255863; 0.257951; 0.259640; 0.261762; 0.264538; 0.267720; 0.270543; 0.272065; 0.272918; 0.273238; 0.273243; 0.272770; 0.271996; 0.271069; 0.270414; 0.270381; 0.270880; 0.271699; 0.273106; 0.274790; 0.276593; 0.278599; 0.280814; 0.283074; 0.284575; 0.285187; 0.284082; 0.282469; 0.283579; 0.284632; 0.285366; 0.285618; 0.285104; 0.283366; (); (); (); (); (); (); (); (); (); (); (); (); 
5.4; 11:47:43; (); (); (); (); (); (); (); 0.259107; 0.260701; 0.261787; 0.261628; 0.260677; 0.259475; 0.258264; 0.258776; 0.261569; 0.262399; 0.260840; 0.258226; 0.255109; 0.251663; 0.247690; 0.244678; 0.242097; 0.240087; 0.238535; 0.237267; 0.236372; 0.235670; 0.234720; 0.233487; 0.232418; 0.231933; 0.232413; 0.233670; 0.235554; 0.237687; 0.239177; 0.239956; 0.240001; 0.239621; 0.239207; 0.238863; 0.238553; 0.238325; 0.237877; 0.237332; 0.236507; 0.235185; 0.234181; 0.233478; 0.232733; 0.231915; 0.231006; 0.229935; 0.229030; 0.228396; 0.227820; 0.227012; 0.226223; 0.225819; 0.225815; 0.226642; 0.227892; 0.229102; 0.229840; 0.230727; 0.231794; 0.233205; 0.234981; 0.236484; 0.237970; 0.239920; 0.241780; 0.243459; 0.244755; 0.245266; 0.244627; 0.243091; 0.241078; 0.239136; 0.237452; 0.236270; 0.235555; 0.235277; 0.235237; 0.235407; 0.235395; 0.235580; 0.236257; 0.237261; 0.239100; 0.242047; 0.245708; 0.250326; 0.255113; 0.259675; 0.263539; 0.266139; 0.268692; 0.271723; 0.274384; 0.276218; 0.277765; 0.279398; 0.280447; 0.280956; 0.280548; 0.279939; 0.279350; 0.279212; 0.279472; 0.279381; 0.279500; 0.279256; 0.280180; 0.281717; 0.283907; 0.285311; 0.285114; 0.283440; 0.283795; 0.284798; 0.285530; 0.285547; 0.285230; 0.284360; 0.284442; (); (); (); (); (); (); (); (); (); (); (); (); 
6.9; 11:47:52; (); (); (); (); (); (); (); 0.238989; 0.239660; 0.240899; 0.241745; 0.241747; 0.241612; 0.241274; 0.240870; 0.242001; 0.243825; 0.243742; 0.242412; 0.241784; 0.239835; 0.238229; 0.237174; 0.236757; 0.235849; 0.235343; 0.235248; 0.235230; 0.234810; 0.234475; 0.234037; 0.234110; 0.234251; 0.234595; 0.234816; 0.235396; 0.235669; 0.235529; 0.234939; 0.233971; 0.233094; 0.232806; 0.233080; 0.233916; 0.234622; 0.235530; 0.236004; 0.236858; 0.236895; 0.236840; 0.236514; 0.236815; 0.237768; 0.239625; 0.242046; 0.244914; 0.247049; 0.248208; 0.249066; 0.249678; 0.249822; 0.249625; 0.249585; 0.250255; 0.251506; 0.253209; 0.255084; 0.256265; 0.256394; 0.255716; 0.254431; 0.253185; 0.252343; 0.251753; 0.251514; 0.251495; 0.251262; 0.250634; 0.250007; 0.249349; 0.248660; 0.247930; 0.247293; 0.246947; 0.246943; 0.247223; 0.247694; 0.248303; 0.249232; 0.250466; 0.251920; 0.254007; 0.256624; 0.259063; 0.261518; 0.264112; 0.266358; 0.268028; 0.269454; 0.270888; 0.272709; 0.275265; 0.278115; 0.280186; 0.281967; 0.283447; 0.284420; 0.285066; 0.285307; 0.285348; 0.285546; 0.286110; 0.287455; 0.289629; 0.291578; 0.293463; 0.295260; 0.296793; 0.298452; 0.299914; 0.300616; 0.300743; 0.302235; 0.303741; 0.305450; 0.307150; 0.308602; 0.309322; (); (); (); (); (); (); (); (); (); (); (); (); 
8.3; 11:48:01; (); (); (); (); (); (); (); 0.254354; 0.254009; 0.253785; 0.253885; 0.253897; 0.253514; 0.252981; 0.252520; 0.252602; 0.251049; 0.248480; 0.245792; 0.243690; 0.242060; 0.240741; 0.240132; 0.239746; 0.239232; 0.238597; 0.237765; 0.236971; 0.236315; 0.235927; 0.235711; 0.235526; 0.235139; 0.234573; 0.234076; 0.233451; 0.232472; 0.231172; 0.229635; 0.228148; 0.226644; 0.225444; 0.224735; 0.224453; 0.224695; 0.225160; 0.225727; 0.226447; 0.227257; 0.228259; 0.229491; 0.230607; 0.231584; 0.232669; 0.233530; 0.234093; 0.234441; 0.234492; 0.233943; 0.232879; 0.231491; 0.230002; 0.228734; 0.227791; 0.227095; 0.226524; 0.226042; 0.226006; 0.226337; 0.226950; 0.227813; 0.228776; 0.230091; 0.232263; 0.234531; 0.236625; 0.238813; 0.241205; 0.242693; 0.243597; 0.244152; 0.244267; 0.243959; 0.243450; 0.242828; 0.242346; 0.241996; 0.241564; 0.241369; 0.241862; 0.242783; 0.243988; 0.245487; 0.247325; 0.249386; 0.251714; 0.254824; 0.258347; 0.261651; 0.264909; 0.268422; 0.271547; 0.274552; 0.277883; 0.280467; 0.282011; 0.282833; 0.283517; 0.283638; 0.283054; 0.282521; 0.281381; 0.280245; 0.279700; 0.279022; 0.279525; 0.280142; 0.281355; 0.281968; 0.281840; 0.279824; 0.279700; 0.280068; 0.280776; 0.282118; 0.284080; 0.286125; 0.288023; (); (); (); (); (); (); (); (); (); (); (); (); 
9.8; 11:48:10; (); (); (); (); (); (); (); 0.230031; 0.231638; 0.233047; 0.234760; 0.236464; 0.238594; 0.239977; 0.240687; 0.242662; 0.243852; 0.242403; 0.240217; 0.238417; 0.236320; 0.234401; 0.233079; 0.231219; 0.229546; 0.227697; 0.225876; 0.223840; 0.222355; 0.221715; 0.221547; 0.222336; 0.223761; 0.225373; 0.226781; 0.228053; 0.228841; 0.229155; 0.229236; 0.228998; 0.228144; 0.227061; 0.226139; 0.225675; 0.225631; 0.225480; 0.224825; 0.224035; 0.223205; 0.223024; 0.223474; 0.224258; 0.225383; 0.226951; 0.228187; 0.229990; 0.232309; 0.234604; 0.235788; 0.236851; 0.238104; 0.239833; 0.242005; 0.244838; 0.246939; 0.248808; 0.250424; 0.251454; 0.252149; 0.252771; 0.252775; 0.252480; 0.251944; 0.251478; 0.251080; 0.250866; 0.250666; 0.250278; 0.249515; 0.248841; 0.248408; 0.248089; 0.247614; 0.247236; 0.247081; 0.247208; 0.247636; 0.248565; 0.249913; 0.251538; 0.253394; 0.255140; 0.257061; 0.259445; 0.261258; 0.263041; 0.265270; 0.267734; 0.270408; 0.272545; 0.274841; 0.277798; 0.279887; 0.280756; 0.280985; 0.280968; 0.280834; 0.280749; 0.280809; 0.281270; 0.281954; 0.283005; 0.284849; 0.287421; 0.290088; 0.293037; 0.296131; 0.298931; 0.301611; 0.303836; 0.304750; 0.305865; 0.308043; 0.309912; 0.311734; 0.313916; 0.315312; 0.315202; (); (); (); (); (); (); (); (); (); (); (); (); 
11.2; 11:48:19; (); (); (); (); (); (); (); 0.262153; 0.261917; 0.260872; 0.259582; 0.259198; 0.259403; 0.259885; 0.260610; 0.262254; 0.262120; 0.261118; 0.259743; 0.258039; 0.256386; 0.255411; 0.254930; 0.254524; 0.254200; 0.254089; 0.253519; 0.252404; 0.250870; 0.249565; 0.248455; 0.247539; 0.246661; 0.245772; 0.244730; 0.243321; 0.241855; 0.240424; 0.239485; 0.238859; 0.238142; 0.237499; 0.237066; 0.236959; 0.237790; 0.238952; 0.240374; 0.242127; 0.243384; 0.243980; 0.244198; 0.244110; 0.243908; 0.243406; 0.242709; 0.241822; 0.240898; 0.240011; 0.239320; 0.238266; 0.237002; 0.236195; 0.236033; 0.236353; 0.236907; 0.237505; 0.238410; 0.240061; 0.242392; 0.244749; 0.247607; 0.250525; 0.253104; 0.255073; 0.257103; 0.258798; 0.260044; 0.260677; 0.261217; 0.261907; 0.262848; 0.263234; 0.263121; 0.262744; 0.262704; 0.263108; 0.263856; 0.264524; 0.265164; 0.265637; 0.266357; 0.267472; 0.268795; 0.269949; 0.271075; 0.272318; 0.274288; 0.276466; 0.279038; 0.281699; 0.283712; 0.285419; 0.287240; 0.288911; 0.291133; 0.292247; 0.293012; 0.293023; 0.293305; 0.293619; 0.294240; 0.294638; 0.294581; 0.294715; 0.294668; 0.294869; 0.295340; 0.295642; 0.296280; 0.294164; 0.292201; 0.292022; 0.292724; 0.293588; 0.294707; 0.295880; 0.297075; 0.298099; (); (); (); (); (); (); (); (); (); (); (); (); 
12.7; 11:48:28; (); (); (); (); (); (); (); 0.257394; 0.257499; 0.256835; 0.256149; 0.254694; 0.253759; 0.252701; 0.251863; 0.252366; 0.252921; 0.251393; 0.248405; 0.246162; 0.244422; 0.242860; 0.242264; 0.241636; 0.241946; 0.242404; 0.243936; 0.245729; 0.247366; 0.248712; 0.249464; 0.249836; 0.249454; 0.249300; 0.249567; 0.249911; 0.250348; 0.250196; 0.249582; 0.248338; 0.247341; 0.246228; 0.245011; 0.243511; 0.242083; 0.241337; 0.240982; 0.241289; 0.241496; 0.241825; 0.242602; 0.243954; 0.245667; 0.247315; 0.248441; 0.248910; 0.249130; 0.249404; 0.249697; 0.250395; 0.251307; 0.252418; 0.253411; 0.254383; 0.254963; 0.255040; 0.254865; 0.254367; 0.253731; 0.253462; 0.253344; 0.253234; 0.253001; 0.252903; 0.252703; 0.252306; 0.251555; 0.250539; 0.249620; 0.248451; 0.247100; 0.245492; 0.244186; 0.242956; 0.241888; 0.241501; 0.241604; 0.242234; 0.243187; 0.244681; 0.246639; 0.249435; 0.253969; 0.258071; 0.260821; 0.263722; 0.267168; 0.270586; 0.273598; 0.276021; 0.278302; 0.280048; 0.281512; 0.282611; 0.283026; 0.282742; 0.282006; 0.281249; 0.280988; 0.281456; 0.282157; 0.283008; 0.284334; 0.285711; 0.287591; 0.290081; 0.292566; 0.295149; 0.298106; 0.300280; 0.301154; 0.301799; 0.302902; 0.303784; 0.304549; 0.305618; 0.306984; 0.307945; (); (); (); (); (); (); (); (); (); (); (); (); 
