Roll Number; 0
Recipe Name; FP 4548_250 GSM
Start Time; 2018-03-08; 14:26:05
File Name; D:\Mahlo\TR\180308142605FP 4548_250 GSM0_THICKNESS2.txt

10255.3; 14:26:17; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.715313; 0.718492; 0.721409; 0.723761; 0.723949; 0.720847; 0.719329; 0.718809; 0.718908; 0.718763; 0.717839; 0.718855; 0.722054; 0.724636; 0.725078; 0.722411; 0.719570; 0.717707; 0.715540; 0.715605; 0.717415; 0.720578; 0.720626; 0.721320; 0.720836; 0.718720; 0.716399; 0.715710; 0.716087; 0.717223; 0.718319; 0.716820; 0.713819; 0.712300; 0.710542; 0.707868; 0.703220; 0.702038; 0.703369; 0.706090; 0.708417; 0.706750; 0.706858; 0.707038; 0.706104; 0.704784; 0.704389; 0.707157; 0.709719; 0.713040; 0.716469; 0.719793; 0.720497; 0.719590; 0.719554; 0.720282; 0.720724; 0.718707; 0.716763; 0.716593; 0.717741; 0.719140; 0.717072; 0.714207; 0.712665; 0.711598; 0.710813; 0.712248; 0.710283; 0.708273; 0.708275; 0.711104; 0.714240; 0.714592; 0.715859; 0.718439; 0.720388; 0.718808; 0.718605; 0.720708; 0.725131; 0.728759; 0.730626; 0.733976; 0.735165; 0.735693; 0.735638; 0.735572; 0.737438; 0.737762; 0.737364; 0.739252; 0.746445; 0.752693; 0.752989; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10268.1; 14:27:00; (); (); (); (); (); (); (); (); 0.742475; 0.741610; 0.740348; 0.739267; 0.741357; 0.744517; 0.746402; 0.746961; 0.749786; 0.750653; 0.749437; 0.748072; 0.747915; 0.748156; 0.744893; 0.742476; 0.742654; 0.742393; 0.741142; 0.737843; 0.733659; 0.731208; 0.729192; 0.723345; 0.719603; 0.719250; 0.718459; 0.716308; 0.714019; 0.712057; 0.710310; 0.709487; 0.711082; 0.712263; 0.712230; 0.714352; 0.716858; 0.718406; 0.719614; 0.722117; 0.722671; 0.723708; 0.726008; 0.731557; 0.737502; 0.738740; 0.736459; 0.734021; 0.735747; 0.738914; 0.740285; 0.738197; 0.737453; 0.738987; 0.741850; 0.741917; 0.739210; 0.737142; 0.737504; 0.740378; 0.745281; 0.752030; 0.755210; 0.755603; 0.756578; 0.759905; 0.765453; 0.768480; 0.769049; 0.767804; 0.770950; 0.776707; 0.780864; 0.781610; 0.779966; 0.777674; 0.776878; 0.778940; 0.781261; 0.781132; 0.778652; 0.776805; 0.777758; 0.779086; 0.779805; 0.778886; 0.779166; 0.778326; 0.775794; 0.773666; 0.773638; 0.769604; 0.764011; 0.761231; 0.762326; 0.761803; 0.759827; 0.755971; 0.754216; 0.752831; 0.751848; 0.750399; 0.752794; 0.756433; 0.757926; 0.758136; 0.759871; 0.762917; 0.761999; 0.759450; 0.759026; 0.760172; 0.762129; 0.763623; 0.764877; 0.766235; 0.764627; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10270.3; 14:27:09; (); (); (); (); (); (); (); (); (); 0.746362; 0.746537; 0.747238; 0.744985; 0.744227; 0.745158; 0.746417; 0.748676; 0.749125; 0.748744; 0.747331; 0.743618; 0.738666; 0.736537; 0.734155; 0.730405; 0.727342; 0.722689; 0.720592; 0.717931; 0.714192; 0.710803; 0.709664; 0.709851; 0.708095; 0.708186; 0.709470; 0.710484; 0.709363; 0.711273; 0.716445; 0.723867; 0.730540; 0.733837; 0.736228; 0.739906; 0.742339; 0.740061; 0.736012; 0.738914; 0.742289; 0.745216; 0.747389; 0.749723; 0.748466; 0.745700; 0.743930; 0.743820; 0.744406; 0.746191; 0.745710; 0.745093; 0.747479; 0.750964; 0.750852; 0.750539; 0.752900; 0.756596; 0.758395; 0.759756; 0.760170; 0.759362; 0.758037; 0.756922; 0.754766; 0.755166; 0.756427; 0.759365; 0.764554; 0.766289; 0.765830; 0.762760; 0.758974; 0.756117; 0.754771; 0.752691; 0.753014; 0.755509; 0.759948; 0.763056; 0.763949; 0.764644; 0.764262; 0.761117; 0.759841; 0.762105; 0.764414; 0.766245; 0.767433; 0.770957; 0.774578; 0.775703; 0.773472; 0.770595; 0.771288; 0.772828; 0.774905; 0.776525; 0.777377; 0.777893; 0.777127; 0.776160; 0.774765; 0.773187; 0.769579; 0.766757; 0.760415; 0.757264; 0.756380; 0.755129; 0.751452; 0.745774; 0.742777; 0.740572; 0.738334; 0.734693; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10272.7; 14:27:17; (); (); (); (); (); (); (); (); (); 0.740532; 0.737876; 0.735160; 0.738108; 0.742052; 0.742785; 0.741677; 0.742218; 0.744250; 0.743390; 0.743870; 0.741847; 0.740508; 0.739813; 0.738172; 0.735102; 0.735554; 0.736275; 0.734246; 0.731056; 0.728051; 0.726379; 0.724765; 0.723614; 0.725318; 0.724127; 0.720772; 0.718714; 0.717451; 0.715230; 0.714673; 0.714811; 0.714497; 0.713676; 0.712827; 0.713345; 0.714034; 0.715874; 0.717568; 0.718027; 0.720287; 0.722483; 0.720495; 0.718176; 0.716777; 0.714749; 0.712116; 0.710710; 0.711845; 0.716121; 0.719659; 0.719774; 0.718100; 0.716910; 0.716874; 0.716657; 0.719297; 0.724379; 0.728892; 0.730516; 0.731807; 0.738371; 0.740873; 0.739637; 0.735945; 0.734788; 0.733989; 0.734097; 0.734884; 0.736496; 0.737860; 0.737710; 0.737013; 0.738375; 0.741066; 0.742542; 0.739134; 0.741173; 0.744778; 0.746997; 0.747919; 0.751148; 0.749975; 0.748419; 0.746385; 0.745552; 0.747951; 0.747947; 0.747708; 0.747550; 0.747404; 0.748672; 0.746156; 0.744706; 0.743658; 0.741418; 0.739160; 0.740839; 0.741366; 0.742109; 0.743586; 0.745055; 0.747416; 0.746174; 0.745091; 0.743959; 0.741573; 0.738557; 0.734765; 0.734047; 0.735292; 0.736606; 0.736610; 0.735934; 0.734951; 0.727640; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10275.0; 14:27:26; (); (); (); (); (); (); (); (); (); 0.719371; 0.725309; 0.724670; 0.722152; 0.720605; 0.718337; 0.712775; 0.709953; 0.707671; 0.705666; 0.704117; 0.705084; 0.707071; 0.706149; 0.702671; 0.697159; 0.692559; 0.690806; 0.689620; 0.688920; 0.690791; 0.695151; 0.696062; 0.698192; 0.700712; 0.701025; 0.699218; 0.698713; 0.700036; 0.702327; 0.703051; 0.703507; 0.709089; 0.713037; 0.713665; 0.714801; 0.718797; 0.720031; 0.720103; 0.721663; 0.724525; 0.724038; 0.723790; 0.724158; 0.724862; 0.728021; 0.732177; 0.730752; 0.730462; 0.731781; 0.732959; 0.733618; 0.735513; 0.738811; 0.742305; 0.745081; 0.748469; 0.751455; 0.752785; 0.753747; 0.754389; 0.755540; 0.756173; 0.758471; 0.761767; 0.764055; 0.764071; 0.765711; 0.763955; 0.761282; 0.758293; 0.756332; 0.755805; 0.756598; 0.756391; 0.755466; 0.753025; 0.750515; 0.751004; 0.750176; 0.748878; 0.747863; 0.747829; 0.748703; 0.750054; 0.752067; 0.753277; 0.752139; 0.747441; 0.742072; 0.739549; 0.741181; 0.741858; 0.736644; 0.731237; 0.726458; 0.721903; 0.718314; 0.715643; 0.713587; 0.712406; 0.711232; 0.709785; 0.710068; 0.715717; 0.715391; 0.715116; 0.718033; 0.720264; 0.723327; 0.727608; 0.729651; 0.730542; 0.731452; 0.731694; 0.731592; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10277.4; 14:27:34; (); (); (); (); (); (); (); (); (); 0.721938; 0.726958; 0.731674; 0.736184; 0.737345; 0.735284; 0.735941; 0.737718; 0.739658; 0.741168; 0.743431; 0.744048; 0.745877; 0.748970; 0.748065; 0.748361; 0.748508; 0.747848; 0.745659; 0.745168; 0.746052; 0.743497; 0.740671; 0.739077; 0.737628; 0.736213; 0.737169; 0.738713; 0.739289; 0.737931; 0.735520; 0.730631; 0.727554; 0.725887; 0.724659; 0.724229; 0.726507; 0.728976; 0.730888; 0.732031; 0.731960; 0.730722; 0.728710; 0.726840; 0.726718; 0.725741; 0.728219; 0.730671; 0.732415; 0.735132; 0.737164; 0.737458; 0.736556; 0.736422; 0.738436; 0.739123; 0.742843; 0.747008; 0.750166; 0.752374; 0.754735; 0.757988; 0.760868; 0.763915; 0.767609; 0.770518; 0.772753; 0.776291; 0.777928; 0.778481; 0.779458; 0.777755; 0.775417; 0.775707; 0.777374; 0.778177; 0.778010; 0.778662; 0.778055; 0.776149; 0.775196; 0.774755; 0.774572; 0.773389; 0.770939; 0.769315; 0.769790; 0.770455; 0.767605; 0.763584; 0.764028; 0.764167; 0.763497; 0.762961; 0.762638; 0.760928; 0.758674; 0.756021; 0.755554; 0.759903; 0.765452; 0.765751; 0.764114; 0.764525; 0.764611; 0.761828; 0.759878; 0.757139; 0.754102; 0.752513; 0.753093; 0.753580; 0.755349; 0.754187; 0.747164; 0.739789; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10279.7; 14:27:43; (); (); (); (); (); (); (); (); (); 0.748596; 0.750144; 0.749588; 0.748970; 0.748942; 0.747721; 0.747928; 0.746963; 0.746198; 0.748596; 0.747696; 0.748464; 0.743108; 0.739066; 0.738907; 0.737425; 0.735396; 0.735882; 0.735644; 0.733590; 0.733525; 0.734038; 0.734672; 0.732949; 0.730605; 0.733180; 0.728604; 0.731062; 0.731040; 0.729316; 0.729360; 0.731850; 0.732385; 0.732826; 0.733861; 0.734930; 0.735125; 0.739942; 0.742863; 0.743854; 0.744084; 0.745183; 0.746856; 0.748079; 0.747358; 0.745132; 0.741742; 0.738805; 0.739099; 0.740241; 0.740458; 0.736548; 0.727868; 0.725713; 0.726341; 0.726090; 0.727071; 0.727191; 0.727445; 0.727411; 0.727781; 0.730309; 0.734200; 0.735490; 0.735077; 0.734557; 0.736903; 0.739678; 0.737331; 0.734647; 0.734720; 0.735643; 0.736733; 0.736713; 0.737929; 0.739446; 0.736112; 0.732866; 0.732549; 0.732472; 0.732267; 0.732620; 0.737214; 0.742376; 0.743013; 0.742582; 0.742196; 0.738811; 0.734827; 0.732543; 0.733712; 0.738355; 0.740943; 0.736998; 0.733012; 0.730247; 0.728509; 0.725174; 0.722108; 0.723056; 0.723974; 0.723693; 0.725331; 0.730003; 0.730910; 0.729408; 0.727277; 0.727842; 0.730566; 0.733751; 0.736161; 0.737509; 0.738450; 0.740231; 0.739291; 0.738782; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10282.1; 14:27:51; (); (); (); (); (); (); (); (); (); 0.743804; 0.743371; 0.743480; 0.744533; 0.746855; 0.748683; 0.749598; 0.749280; 0.747346; 0.745678; 0.745118; 0.745209; 0.742184; 0.741356; 0.745383; 0.748869; 0.750522; 0.750785; 0.747989; 0.741047; 0.734605; 0.729459; 0.725725; 0.723308; 0.721949; 0.716614; 0.711952; 0.709827; 0.710451; 0.708653; 0.704193; 0.700923; 0.700252; 0.701478; 0.703992; 0.706446; 0.708201; 0.709606; 0.710249; 0.709089; 0.712633; 0.714494; 0.714138; 0.712369; 0.711580; 0.710321; 0.710969; 0.711711; 0.711766; 0.713203; 0.717271; 0.719388; 0.721294; 0.723719; 0.727058; 0.729105; 0.736106; 0.744660; 0.747721; 0.748542; 0.754478; 0.758067; 0.760908; 0.764404; 0.767150; 0.765938; 0.766056; 0.766464; 0.766666; 0.766752; 0.766859; 0.763043; 0.759807; 0.758810; 0.758964; 0.757395; 0.754457; 0.752115; 0.751160; 0.751805; 0.753155; 0.752414; 0.751619; 0.751222; 0.750850; 0.750976; 0.751557; 0.751238; 0.749040; 0.746321; 0.745962; 0.747640; 0.748577; 0.748618; 0.748986; 0.750613; 0.749965; 0.747960; 0.747470; 0.748657; 0.747479; 0.749109; 0.751601; 0.756432; 0.759704; 0.758859; 0.755956; 0.755305; 0.755517; 0.754585; 0.752793; 0.754907; 0.758269; 0.757764; 0.756174; 0.756434; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10284.4; 14:28:00; (); (); (); (); (); (); (); (); (); 0.696652; 0.697178; 0.697831; 0.699420; 0.700761; 0.701035; 0.701371; 0.702568; 0.703491; 0.707262; 0.707343; 0.704014; 0.702848; 0.702138; 0.701829; 0.703031; 0.703754; 0.703346; 0.702340; 0.701098; 0.700332; 0.699052; 0.699041; 0.700650; 0.698594; 0.699261; 0.699870; 0.701685; 0.705453; 0.709046; 0.710670; 0.711520; 0.711524; 0.710355; 0.711066; 0.712069; 0.713210; 0.714616; 0.716949; 0.719966; 0.721816; 0.725397; 0.727232; 0.725336; 0.725320; 0.724871; 0.723753; 0.726111; 0.730508; 0.735389; 0.738484; 0.740062; 0.741384; 0.740174; 0.736531; 0.733898; 0.732416; 0.733321; 0.733648; 0.729915; 0.729486; 0.733126; 0.735978; 0.735200; 0.731269; 0.728851; 0.727934; 0.724972; 0.722238; 0.721723; 0.721445; 0.718805; 0.718642; 0.720766; 0.722746; 0.720898; 0.717237; 0.714271; 0.713044; 0.713185; 0.713516; 0.714276; 0.716203; 0.718333; 0.718540; 0.718542; 0.716462; 0.714127; 0.711283; 0.709615; 0.710470; 0.707905; 0.705366; 0.699991; 0.695227; 0.694816; 0.695274; 0.697199; 0.698139; 0.699175; 0.700857; 0.706433; 0.707168; 0.708637; 0.709538; 0.709342; 0.709755; 0.710746; 0.714208; 0.718363; 0.718491; 0.716837; 0.712704; 0.711308; 0.710720; 0.709590; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10286.8; 14:28:08; (); (); (); (); (); (); (); (); (); 0.702657; 0.704305; 0.702988; 0.700246; 0.699093; 0.698225; 0.695708; 0.695406; 0.698405; 0.699344; 0.696478; 0.692839; 0.692617; 0.693052; 0.694390; 0.690048; 0.682498; 0.681485; 0.681936; 0.681430; 0.681258; 0.682371; 0.681453; 0.679111; 0.675013; 0.670493; 0.667022; 0.663441; 0.658957; 0.659309; 0.667293; 0.675528; 0.677242; 0.678925; 0.680251; 0.681998; 0.683741; 0.684534; 0.685757; 0.691248; 0.696308; 0.699266; 0.699559; 0.700278; 0.698863; 0.696127; 0.693781; 0.693001; 0.693754; 0.694275; 0.692349; 0.689931; 0.690440; 0.692662; 0.692684; 0.690993; 0.690294; 0.693195; 0.697709; 0.700453; 0.703560; 0.706128; 0.703378; 0.702312; 0.703536; 0.706698; 0.709230; 0.710813; 0.711461; 0.714374; 0.716588; 0.717712; 0.719614; 0.720871; 0.720889; 0.721143; 0.723553; 0.729415; 0.732850; 0.733063; 0.734494; 0.735793; 0.736992; 0.738518; 0.737362; 0.738035; 0.739671; 0.739432; 0.738815; 0.739738; 0.737392; 0.733835; 0.732375; 0.729088; 0.727143; 0.726525; 0.727095; 0.728141; 0.726075; 0.725503; 0.726708; 0.727741; 0.728972; 0.730302; 0.729266; 0.729557; 0.730274; 0.729977; 0.728469; 0.728931; 0.728602; 0.726597; 0.724691; 0.724568; 0.724852; 0.720990; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10289.1; 14:28:17; (); (); (); (); (); (); (); (); (); 0.702775; 0.705003; 0.705973; 0.706660; 0.706445; 0.705493; 0.705167; 0.706943; 0.709291; 0.710083; 0.709523; 0.707370; 0.704287; 0.700635; 0.700102; 0.696157; 0.693699; 0.693571; 0.693477; 0.694051; 0.695307; 0.695596; 0.692856; 0.685929; 0.684046; 0.682486; 0.681174; 0.681201; 0.683419; 0.683762; 0.686318; 0.687922; 0.687980; 0.687801; 0.687007; 0.688001; 0.691003; 0.698776; 0.708891; 0.713362; 0.714589; 0.716666; 0.720069; 0.721742; 0.719235; 0.719047; 0.719065; 0.717945; 0.716963; 0.717274; 0.716753; 0.714889; 0.712469; 0.709467; 0.704750; 0.703125; 0.700692; 0.697470; 0.697807; 0.700452; 0.702922; 0.704327; 0.706863; 0.710011; 0.710826; 0.709247; 0.708518; 0.707933; 0.708291; 0.711425; 0.715918; 0.720108; 0.723561; 0.723873; 0.723403; 0.724592; 0.724670; 0.722589; 0.720011; 0.717630; 0.718848; 0.720061; 0.721953; 0.724011; 0.724159; 0.722195; 0.721686; 0.718619; 0.715975; 0.715061; 0.713098; 0.713785; 0.713520; 0.714703; 0.718948; 0.720344; 0.720856; 0.719159; 0.717595; 0.718520; 0.721826; 0.722528; 0.726567; 0.732380; 0.735872; 0.735005; 0.735114; 0.736697; 0.735507; 0.734778; 0.733908; 0.733036; 0.733335; 0.734354; 0.734154; 0.732295; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
