Roll Number; 0
Recipe Name; FP 4556_184 GSM
Start Time; 2017-12-05; 10:55:36
File Name; D:\Mahlo\TR\171205105536FP 4556_184 GSM0_THICKNESS2.txt

1314.8; 10:55:49; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.402683; 0.402752; 0.402985; 0.403786; 0.404934; 0.405704; 0.406305; 0.407657; 0.408890; 0.408775; 0.408913; 0.408972; 0.408246; 0.408483; 0.409887; 0.410481; 0.411777; 0.413940; 0.415774; 0.417734; 0.418839; 0.418989; 0.418163; 0.418687; 0.420090; 0.422344; 0.425119; 0.426071; 0.426061; 0.426965; 0.428546; 0.429479; 0.429271; 0.427751; 0.425416; 0.423684; 0.422556; 0.421965; 0.421213; 0.420705; 0.421102; 0.420881; 0.420657; 0.420178; 0.419827; 0.419310; 0.419504; 0.420662; 0.422748; 0.425978; 0.430206; 0.433306; 0.435598; 0.437389; 0.438189; 0.438526; 0.438930; 0.439513; 0.440230; 0.441326; 0.441417; 0.440687; 0.439467; 0.437817; 0.436003; 0.434312; 0.432843; 0.431833; 0.432397; 0.433008; 0.431281; 0.430054; 0.431659; 0.432848; 0.432889; 0.433077; 0.433189; 0.432128; 0.431577; 0.432310; 0.433054; 0.432990; 0.433603; 0.434247; 0.434888; 0.436983; 0.438952; 0.437833; 0.436145; 0.434828; 0.433840; 0.434269; 0.434798; 0.435020; 0.433702; 0.431777; 0.432815; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1320.8; 10:55:58; (); (); (); (); (); (); 0.388866; 0.389938; 0.391332; 0.390846; 0.391211; 0.391857; 0.391745; 0.392449; 0.393324; 0.393457; 0.393874; 0.394608; 0.394803; 0.394904; 0.395954; 0.396796; 0.396868; 0.397853; 0.400076; 0.401156; 0.401847; 0.403498; 0.403408; 0.403750; 0.404366; 0.405212; 0.407148; 0.409525; 0.412449; 0.414189; 0.415531; 0.417459; 0.418824; 0.419996; 0.422035; 0.424439; 0.426039; 0.428476; 0.429598; 0.430215; 0.430527; 0.430472; 0.430630; 0.431652; 0.432213; 0.432032; 0.431284; 0.429816; 0.427236; 0.424323; 0.422011; 0.421004; 0.420626; 0.421203; 0.421751; 0.421666; 0.420808; 0.420227; 0.418641; 0.419836; 0.422135; 0.425247; 0.429578; 0.435146; 0.439211; 0.440735; 0.441415; 0.442075; 0.441494; 0.440557; 0.441635; 0.443923; 0.445649; 0.446115; 0.445760; 0.443740; 0.440775; 0.438599; 0.436201; 0.432593; 0.432782; 0.434540; 0.435833; 0.437413; 0.438680; 0.438842; 0.438231; 0.438733; 0.440493; 0.441017; 0.442303; 0.443933; 0.445046; 0.445616; 0.447277; 0.446850; 0.445895; 0.445858; 0.446498; 0.447178; 0.448341; 0.450200; 0.451485; 0.450663; 0.450627; 0.450994; 0.450805; 0.450617; 0.451553; 0.453399; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1325.1; 10:56:08; (); (); (); (); (); (); 0.388866; 0.397309; 0.397728; 0.398394; 0.400197; 0.401729; 0.402646; 0.402567; 0.401468; 0.401345; 0.401536; 0.401583; 0.401352; 0.402482; 0.402920; 0.403071; 0.404099; 0.406264; 0.407515; 0.407569; 0.407707; 0.407628; 0.407527; 0.408395; 0.408515; 0.407926; 0.407234; 0.407507; 0.407628; 0.408030; 0.408913; 0.409000; 0.408243; 0.408729; 0.409793; 0.409234; 0.408273; 0.408259; 0.409646; 0.411157; 0.412560; 0.414297; 0.416226; 0.417404; 0.417103; 0.416206; 0.415074; 0.413415; 0.411453; 0.409606; 0.409732; 0.410614; 0.411846; 0.412378; 0.412453; 0.412875; 0.413063; 0.413632; 0.414175; 0.415874; 0.418100; 0.420710; 0.423505; 0.425937; 0.426957; 0.427836; 0.428770; 0.429522; 0.429598; 0.431703; 0.433459; 0.435076; 0.435953; 0.436754; 0.435748; 0.434694; 0.434323; 0.434472; 0.435161; 0.436197; 0.436751; 0.437609; 0.439412; 0.439996; 0.438628; 0.438278; 0.438406; 0.438380; 0.438891; 0.441617; 0.444467; 0.446562; 0.447350; 0.446776; 0.446844; 0.448203; 0.448360; 0.447978; 0.449685; 0.451539; 0.452025; 0.451696; 0.450828; 0.449058; 0.446456; 0.446241; 0.446299; 0.446632; 0.445505; 0.445026; 0.447181; 0.445661; 0.443271; 0.439920; 0.434750; 0.431100; 0.428475; 0.427534; 0.428821; 0.430148; 0.432202; 0.434604; (); (); (); (); (); (); (); (); (); (); (); (); 
1330.0; 10:56:17; (); (); (); (); (); (); (); 0.376515; 0.379265; 0.381229; 0.383017; 0.384864; 0.385312; 0.385650; 0.387655; 0.388696; 0.389446; 0.389750; 0.390289; 0.391359; 0.393161; 0.394944; 0.396090; 0.397294; 0.398387; 0.398905; 0.399104; 0.400538; 0.401020; 0.401081; 0.402640; 0.404555; 0.405467; 0.406737; 0.408272; 0.408860; 0.408452; 0.408634; 0.408630; 0.409361; 0.410443; 0.410983; 0.410707; 0.411628; 0.413105; 0.413348; 0.414643; 0.417562; 0.420938; 0.422123; 0.422354; 0.422612; 0.421796; 0.422260; 0.423509; 0.424031; 0.424481; 0.425610; 0.427194; 0.427773; 0.427369; 0.425820; 0.424563; 0.423066; 0.423479; 0.424943; 0.426909; 0.430012; 0.431520; 0.432308; 0.433419; 0.434928; 0.435907; 0.435836; 0.436839; 0.439022; 0.440807; 0.442007; 0.443456; 0.443901; 0.444040; 0.444166; 0.444238; 0.443483; 0.443133; 0.442779; 0.442419; 0.442179; 0.443972; 0.443523; 0.442596; 0.442314; 0.442411; 0.441950; 0.442326; 0.442850; 0.442136; 0.440933; 0.440706; 0.439091; 0.438333; 0.438541; 0.439202; 0.437867; 0.439826; 0.441912; 0.442693; 0.441316; 0.441042; 0.441365; 0.441702; 0.442257; 0.442854; 0.443512; 0.445171; 0.446284; 0.446697; 0.446769; 0.447264; 0.446794; 0.445000; 0.444453; 0.445720; 0.446513; 0.445686; 0.446045; 0.446930; 0.447305; (); (); (); (); (); (); (); (); (); (); (); (); 
1334.1; 10:56:28; (); (); (); (); (); (); (); 0.384505; 0.384768; 0.386443; 0.387489; 0.388496; 0.390064; 0.391230; 0.391127; 0.393904; 0.395575; 0.395779; 0.396103; 0.397987; 0.399020; 0.399255; 0.399141; 0.399301; 0.399309; 0.398842; 0.398933; 0.398985; 0.398225; 0.399312; 0.400526; 0.402172; 0.403511; 0.404899; 0.407586; 0.408890; 0.408872; 0.409477; 0.411140; 0.412068; 0.413173; 0.413269; 0.413135; 0.413219; 0.414116; 0.416173; 0.415915; 0.415617; 0.415681; 0.415078; 0.413882; 0.414108; 0.413946; 0.412975; 0.412261; 0.413683; 0.414515; 0.414642; 0.415406; 0.417657; 0.417969; 0.418357; 0.418238; 0.417118; 0.414950; 0.415561; 0.418978; 0.422672; 0.426320; 0.429313; 0.429960; 0.431386; 0.434410; 0.436165; 0.435324; 0.436390; 0.439272; 0.440840; 0.443341; 0.446748; 0.447740; 0.445464; 0.443105; 0.441712; 0.441516; 0.442573; 0.443078; 0.443703; 0.444862; 0.446417; 0.446483; 0.445594; 0.446135; 0.445610; 0.444650; 0.444823; 0.446213; 0.447206; 0.448607; 0.449937; 0.449836; 0.451560; 0.452771; 0.453748; 0.454770; 0.456940; 0.458701; 0.459694; 0.460693; 0.461778; 0.462596; 0.461770; 0.460377; 0.457974; 0.456213; 0.453025; 0.452594; 0.453486; 0.453324; 0.449791; 0.446093; 0.442948; 0.440168; 0.439675; 0.439705; 0.441714; 0.442022; 0.444875; (); (); (); (); (); (); (); (); (); (); (); (); 
1339.1; 10:56:36; (); (); (); (); (); (); 0.393449; 0.395777; 0.397064; 0.395191; 0.394583; 0.395646; 0.396351; 0.397024; 0.398068; 0.398153; 0.397334; 0.397645; 0.395924; 0.395531; 0.396184; 0.396779; 0.396633; 0.397707; 0.399257; 0.400264; 0.400149; 0.398670; 0.396789; 0.394237; 0.393780; 0.395316; 0.396536; 0.399093; 0.400945; 0.401656; 0.401763; 0.401659; 0.401616; 0.402473; 0.403383; 0.404004; 0.405313; 0.406976; 0.410116; 0.411930; 0.412865; 0.413280; 0.412492; 0.412137; 0.412761; 0.413467; 0.413114; 0.412612; 0.411918; 0.411170; 0.410934; 0.411718; 0.413682; 0.415993; 0.416886; 0.416899; 0.416854; 0.417665; 0.418832; 0.419943; 0.421915; 0.425598; 0.428946; 0.432244; 0.434761; 0.436499; 0.438062; 0.439101; 0.437832; 0.437349; 0.438671; 0.441715; 0.443668; 0.445514; 0.446708; 0.446017; 0.444637; 0.443360; 0.442139; 0.441096; 0.441536; 0.442501; 0.443747; 0.444419; 0.445400; 0.445069; 0.444619; 0.445149; 0.445816; 0.446203; 0.446813; 0.447912; 0.449023; 0.448985; 0.449699; 0.448957; 0.447970; 0.447403; 0.448617; 0.450599; 0.451058; 0.450420; 0.449126; 0.447299; 0.445977; 0.443812; 0.442366; 0.441641; 0.440544; 0.439533; 0.438825; 0.438373; 0.437587; 0.436676; 0.434705; 0.433237; 0.432185; 0.431169; 0.430272; 0.429967; 0.431150; 0.431483; (); (); (); (); (); (); (); (); (); (); (); (); 
1343.3; 10:56:46; (); (); (); (); (); (); 0.399709; 0.399525; 0.399080; 0.399477; 0.400665; 0.401678; 0.402082; 0.402620; 0.404097; 0.405725; 0.405181; 0.404815; 0.404317; 0.403189; 0.402668; 0.401029; 0.400576; 0.400632; 0.400687; 0.400185; 0.399590; 0.399479; 0.398014; 0.396391; 0.396215; 0.397771; 0.396877; 0.395793; 0.396467; 0.396396; 0.395684; 0.395702; 0.395794; 0.396003; 0.396997; 0.398335; 0.398518; 0.399619; 0.401871; 0.403807; 0.406099; 0.409864; 0.413762; 0.415796; 0.417392; 0.420230; 0.422322; 0.423688; 0.423447; 0.422234; 0.420843; 0.421677; 0.424411; 0.426616; 0.426882; 0.425734; 0.424128; 0.422327; 0.421102; 0.421106; 0.421027; 0.421352; 0.422436; 0.425248; 0.428955; 0.431529; 0.433391; 0.433840; 0.433672; 0.434249; 0.436934; 0.440537; 0.442859; 0.444210; 0.445177; 0.445854; 0.446321; 0.447097; 0.445794; 0.445075; 0.446116; 0.447059; 0.447378; 0.447960; 0.448334; 0.448106; 0.448218; 0.449478; 0.450409; 0.450766; 0.451678; 0.451763; 0.449712; 0.449550; 0.450470; 0.450991; 0.451440; 0.451216; 0.451857; 0.452427; 0.452343; 0.451982; 0.450392; 0.449319; 0.447994; 0.450229; 0.451975; 0.450866; 0.452504; 0.452726; 0.452542; 0.453455; 0.452571; 0.450471; 0.447051; 0.443369; 0.441402; 0.440296; 0.438670; 0.436760; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1348.0; 10:56:55; (); (); (); (); (); (); (); (); 0.399080; 0.401495; 0.404176; 0.403908; 0.403448; 0.403185; 0.403193; 0.403795; 0.402782; 0.402584; 0.402869; 0.403244; 0.404078; 0.403733; 0.402537; 0.401272; 0.400162; 0.398705; 0.399414; 0.400714; 0.401592; 0.400491; 0.399063; 0.398948; 0.398731; 0.399061; 0.400330; 0.402083; 0.402227; 0.402304; 0.402662; 0.403435; 0.404465; 0.405026; 0.404741; 0.404023; 0.405383; 0.407776; 0.410411; 0.414322; 0.418011; 0.418486; 0.418160; 0.420325; 0.421623; 0.422525; 0.423686; 0.424866; 0.424524; 0.424213; 0.425079; 0.425101; 0.424178; 0.422455; 0.420124; 0.418928; 0.419038; 0.419238; 0.420140; 0.422124; 0.422972; 0.423024; 0.422219; 0.422351; 0.423863; 0.426050; 0.428980; 0.431488; 0.432967; 0.434811; 0.435436; 0.435765; 0.436430; 0.436474; 0.435318; 0.435239; 0.436134; 0.437330; 0.438160; 0.439836; 0.440264; 0.439836; 0.440455; 0.442072; 0.442413; 0.442867; 0.443650; 0.443950; 0.444440; 0.446344; 0.446990; 0.445948; 0.446006; 0.447534; 0.447049; 0.447283; 0.448712; 0.449324; 0.449021; 0.448581; 0.448675; 0.448434; 0.449080; 0.449422; 0.448904; 0.449015; 0.450035; 0.450265; 0.448365; 0.446863; 0.445251; 0.443591; 0.442169; 0.441160; 0.440550; 0.439820; 0.439851; 0.438834; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1352.1; 10:57:05; (); (); (); (); (); (); (); (); (); 0.395128; 0.397470; 0.400398; 0.402805; 0.404061; 0.404952; 0.404328; 0.402927; 0.401889; 0.401432; 0.403629; 0.405342; 0.405731; 0.407397; 0.407689; 0.408001; 0.407956; 0.407307; 0.405888; 0.405558; 0.404869; 0.405294; 0.407230; 0.410302; 0.413079; 0.413457; 0.414928; 0.415845; 0.415259; 0.415157; 0.415767; 0.416362; 0.416275; 0.416303; 0.416458; 0.417181; 0.418717; 0.419462; 0.419703; 0.419612; 0.421424; 0.423079; 0.423190; 0.423245; 0.422794; 0.421968; 0.421721; 0.422502; 0.423040; 0.424028; 0.425903; 0.427927; 0.429643; 0.430691; 0.431377; 0.430260; 0.430233; 0.431853; 0.434895; 0.439082; 0.442869; 0.445827; 0.448257; 0.449982; 0.451230; 0.450344; 0.449150; 0.449036; 0.449605; 0.450114; 0.452040; 0.452502; 0.451636; 0.450068; 0.447628; 0.444714; 0.442339; 0.441650; 0.441929; 0.442299; 0.442474; 0.442542; 0.442214; 0.442205; 0.442556; 0.443401; 0.445363; 0.446846; 0.447687; 0.447984; 0.447840; 0.448558; 0.450016; 0.449934; 0.448850; 0.449253; 0.448173; 0.447319; 0.446390; 0.445106; 0.443989; 0.444187; 0.445883; 0.446132; 0.445037; 0.446436; 0.448207; 0.450094; 0.448117; 0.445427; 0.442695; 0.440499; 0.438433; 0.435146; 0.430986; 0.428926; 0.428889; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1356.7; 10:57:13; (); (); (); (); (); (); (); (); 0.391533; 0.393473; 0.394916; 0.396250; 0.397490; 0.397948; 0.398100; 0.398865; 0.400527; 0.401492; 0.401335; 0.401198; 0.400000; 0.398533; 0.396661; 0.394874; 0.394749; 0.396595; 0.397663; 0.398353; 0.398826; 0.399294; 0.398663; 0.399240; 0.401877; 0.404916; 0.408298; 0.411397; 0.413595; 0.416178; 0.418557; 0.418170; 0.415567; 0.414059; 0.413958; 0.414702; 0.415773; 0.415657; 0.415931; 0.415707; 0.414146; 0.412517; 0.412486; 0.413299; 0.413321; 0.412966; 0.413653; 0.413874; 0.412915; 0.411696; 0.410534; 0.409838; 0.411853; 0.413725; 0.415581; 0.417368; 0.418908; 0.419093; 0.418630; 0.419246; 0.420479; 0.422522; 0.425723; 0.429379; 0.431937; 0.432577; 0.432798; 0.432540; 0.429878; 0.428511; 0.428584; 0.429089; 0.431013; 0.432891; 0.433787; 0.433799; 0.432781; 0.431188; 0.429538; 0.429482; 0.431084; 0.432813; 0.433377; 0.435108; 0.436472; 0.437010; 0.436364; 0.434459; 0.433486; 0.432731; 0.432828; 0.433865; 0.435036; 0.436410; 0.436695; 0.436718; 0.437802; 0.439865; 0.440073; 0.438843; 0.438475; 0.439491; 0.440962; 0.440659; 0.440604; 0.441249; 0.441310; 0.440222; 0.440184; 0.441107; 0.441699; 0.440682; 0.439101; 0.439585; 0.440816; 0.441267; 0.440384; 0.439815; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1360.8; 10:57:23; (); (); (); (); (); (); (); (); 0.393551; 0.393641; 0.393479; 0.393435; 0.393273; 0.392912; 0.392366; 0.391453; 0.391904; 0.392515; 0.392868; 0.393175; 0.393547; 0.391832; 0.391650; 0.391617; 0.391942; 0.392651; 0.393190; 0.394641; 0.396231; 0.397367; 0.398769; 0.399683; 0.401097; 0.403363; 0.405174; 0.405162; 0.404528; 0.403208; 0.404087; 0.405724; 0.407229; 0.408373; 0.408094; 0.408472; 0.408269; 0.407755; 0.408207; 0.410136; 0.411784; 0.413350; 0.415442; 0.417652; 0.420051; 0.419823; 0.418406; 0.417084; 0.416593; 0.417133; 0.417855; 0.420686; 0.423665; 0.425713; 0.426850; 0.427587; 0.427135; 0.426997; 0.428230; 0.429717; 0.431913; 0.435631; 0.440009; 0.443077; 0.444476; 0.445399; 0.445899; 0.446689; 0.447631; 0.446758; 0.446340; 0.447157; 0.447708; 0.446899; 0.446497; 0.445180; 0.442242; 0.439040; 0.436447; 0.435365; 0.434495; 0.433119; 0.431586; 0.430811; 0.431877; 0.432857; 0.433652; 0.434060; 0.433869; 0.433521; 0.433962; 0.435482; 0.437130; 0.438386; 0.439359; 0.439932; 0.441209; 0.442164; 0.442107; 0.440181; 0.438633; 0.436835; 0.438135; 0.439002; 0.439533; 0.440243; 0.440658; 0.444756; 0.447955; 0.448759; 0.449909; 0.448723; 0.444088; 0.437400; 0.433259; 0.430531; 0.426659; 0.423388; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
