Roll Number; 2
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-19; 11:38:22
File Name; D:\Mahlo\TR\180219113822FP 4556_352 GSM2_FMI2.txt

527.0; 11:38:34; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 349.727243; 350.508332; 351.439416; 352.202892; 352.633595; 352.955401; 353.351265; 354.197592; 354.997218; 355.453193; 356.043279; 357.201248; 358.806878; 360.653430; 362.542093; 364.318460; 365.434617; 366.015106; 366.504937; 367.295027; 368.794650; 369.945318; 370.645046; 371.720970; 373.735785; 375.262499; 375.829071; 375.663072; 375.244170; 374.540061; 373.687387; 373.076260; 372.729123; 372.901022; 372.627825; 371.213943; 369.788468; 368.484199; 366.596729; 364.308894; 362.257510; 360.915244; 360.904634; 362.106681; 363.172948; 364.093900; 364.865839; 365.517288; 365.750194; 366.115808; 367.141873; 368.082196; 368.852317; 369.178474; 369.394481; 370.146751; 371.091187; 370.828062; 369.793475; 368.974715; 368.595392; 368.188500; 366.892517; 364.991635; 363.446832; 362.899303; 363.311529; 363.956630; 364.945710; 366.117924; 367.101789; 367.575437; 367.788345; 367.635459; 367.594659; 368.018478; 369.328678; 372.015834; 375.356168; 377.652258; 378.788888; 379.837573; 380.640388; 379.981399; 378.818184; 378.088266; 377.629071; 377.165675; 377.042413; 377.329737; 377.323747; 376.595795; 375.137597; 373.703599; 372.134238; 370.136559; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
534.7; 11:39:19; (); (); (); (); (); (); (); (); (); 373.277605; 372.300863; 372.907937; 373.095870; 372.710556; 372.209460; 371.250987; 369.896501; 366.990656; 363.461077; 359.321177; 356.692284; 355.952322; 356.204718; 357.088327; 357.607573; 357.014239; 355.267793; 354.161918; 353.930414; 354.369521; 354.907900; 355.438560; 356.254458; 357.721835; 359.849334; 361.681283; 363.263309; 364.599854; 365.298688; 365.744561; 366.598368; 368.180990; 369.363308; 369.965822; 370.854139; 372.688293; 374.525905; 375.267267; 375.145793; 374.758810; 374.218464; 373.457640; 372.813374; 372.463793; 372.568995; 372.261137; 371.001035; 369.464993; 368.216515; 366.621435; 364.537716; 362.126559; 360.744774; 360.845476; 362.112463; 363.385260; 364.427805; 364.986807; 365.507901; 365.919769; 366.238415; 367.233843; 368.302137; 368.955106; 369.171292; 369.335741; 369.994432; 370.938689; 370.722711; 369.588226; 368.679017; 368.248343; 367.903709; 366.849333; 365.008801; 363.170713; 362.274021; 362.532914; 363.193065; 364.426553; 365.741223; 366.469085; 366.968274; 367.127150; 366.903812; 366.850376; 367.364109; 368.816942; 371.448249; 374.516428; 376.966715; 378.820717; 379.961908; 380.724818; 379.991829; 378.795356; 378.176391; 377.775401; 377.419531; 377.141863; 376.928806; 376.594365; 376.516938; 376.162887; 375.579029; 375.418365; 375.110000; 373.604029; 372.575969; 372.710884; 372.918248; 371.897191; 370.883554; 371.413529; 372.109443; 372.341633; 371.887416; 370.038092; 368.115485; 366.642594; (); (); (); (); (); (); (); (); (); (); 
536.1; 11:39:28; (); (); (); (); (); (); (); (); (); 390.466452; 385.502934; 381.257296; 380.061120; 379.925847; 379.363805; 378.544182; 376.998335; 373.847485; 370.493770; 367.067456; 362.948507; 359.430909; 357.063830; 356.488556; 356.881857; 357.751727; 358.084321; 356.875926; 355.306178; 354.535311; 354.480743; 355.088025; 355.769306; 356.404006; 357.560366; 359.081119; 360.957950; 362.948567; 364.559948; 365.508229; 366.005838; 366.558373; 367.591560; 369.137526; 370.167702; 370.602936; 371.545404; 373.501807; 375.078112; 375.387341; 375.133961; 374.790668; 374.184638; 373.508126; 372.824848; 372.473449; 372.659445; 372.162253; 370.811999; 369.704217; 368.719697; 366.906077; 364.541352; 362.224072; 360.875070; 361.219227; 362.355977; 363.451034; 364.156783; 364.844024; 365.441084; 365.705907; 366.343230; 367.302865; 368.080407; 368.643403; 368.920743; 369.276971; 370.318621; 371.374607; 371.040314; 369.898140; 369.130880; 368.969649; 368.609637; 367.468387; 365.643680; 363.988549; 363.225579; 363.571256; 364.065349; 365.170330; 366.713345; 367.403954; 367.636830; 367.772907; 367.603779; 367.584765; 367.883861; 369.158089; 371.957779; 375.361919; 377.773851; 379.117697; 380.413204; 380.870938; 380.181104; 379.013449; 378.396600; 378.104806; 377.619982; 377.381146; 377.214134; 377.127558; 377.095729; 376.561999; 375.993192; 375.836790; 375.325054; 373.745263; 372.915626; 372.972071; 373.269916; 373.468280; 374.227881; 375.403762; 376.316726; 376.932889; 376.399159; 375.346422; (); (); (); (); (); (); (); (); (); (); 
537.6; 11:39:36; (); (); (); (); (); (); (); (); (); 372.545958; 372.099698; 372.697532; 372.704327; 372.376829; 371.733159; 370.636493; 369.095117; 365.978271; 362.824082; 359.125018; 356.113076; 355.468422; 355.761439; 356.593907; 357.102275; 356.407642; 354.894966; 353.760689; 353.554487; 354.139388; 354.842365; 355.451673; 356.604278; 358.103245; 359.918207; 362.086833; 363.807201; 364.982456; 365.630835; 366.207957; 367.073685; 368.440211; 369.771570; 370.273471; 371.095300; 372.911662; 374.667794; 375.346988; 375.236422; 374.964684; 374.561489; 373.871356; 373.192400; 372.794300; 372.958720; 372.774750; 371.634662; 370.036364; 368.896693; 367.303908; 365.167677; 362.885386; 361.193895; 360.968739; 362.007439; 363.364011; 364.294529; 365.004838; 365.627915; 365.900785; 366.182834; 367.006361; 368.085831; 368.817806; 369.192451; 369.445294; 370.318264; 371.326387; 371.114016; 369.974494; 369.150519; 368.620068; 368.114710; 366.770297; 364.621282; 362.863064; 362.354726; 362.561792; 363.129646; 364.166141; 365.473270; 366.315156; 366.775125; 366.906881; 366.788775; 366.769344; 367.157400; 368.715018; 371.325374; 374.742925; 377.434015; 378.985971; 380.174547; 380.551159; 379.865259; 378.562659; 377.877235; 377.487659; 376.964182; 376.621574; 376.456082; 376.219273; 376.126260; 375.634462; 375.114202; 374.947131; 374.260396; 372.955561; 372.168332; 372.222781; 372.296095; 371.111751; 369.735122; 369.713724; 370.161027; 370.199919; 369.466692; 367.669761; 365.715712; 363.436788; (); (); (); (); (); (); (); (); (); (); 
539.1; 11:39:45; (); (); (); (); (); (); (); (); (); 389.628202; 384.922326; 381.047159; 380.241781; 380.073845; 379.372209; 378.613353; 377.192706; 373.970270; 370.705217; 367.185056; 363.062739; 359.601378; 357.407540; 356.795758; 357.202709; 357.950568; 357.704788; 356.498271; 355.089784; 354.303956; 354.197770; 354.809314; 355.718344; 356.394887; 357.482314; 359.361291; 361.257315; 363.060117; 364.621699; 365.580887; 366.348624; 366.784662; 367.504925; 368.960768; 370.107710; 370.585591; 371.655732; 373.564750; 374.974370; 375.503004; 375.191689; 374.877334; 374.353528; 373.596817; 372.944951; 372.534961; 372.675419; 372.301787; 371.138483; 369.675934; 368.549556; 366.829604; 364.304096; 361.929685; 360.544920; 360.738248; 361.688107; 362.876683; 363.800198; 364.461422; 364.975154; 365.217119; 365.676701; 366.551489; 367.579252; 368.263781; 368.656516; 369.149804; 370.182514; 371.209741; 370.972276; 369.910926; 369.087219; 368.714392; 368.275672; 367.017508; 365.067929; 363.445878; 362.863719; 363.165230; 363.646328; 364.654392; 366.024256; 366.769642; 367.136627; 367.271572; 367.040426; 367.064506; 367.472112; 368.892610; 371.729493; 374.768078; 377.263695; 378.941655; 380.251259; 380.575448; 379.877150; 378.508687; 377.794296; 377.518415; 377.069205; 376.880229; 376.704186; 376.595646; 376.519680; 376.021534; 375.442624; 375.322819; 374.849200; 373.567194; 372.772515; 372.806847; 373.202980; 373.633176; 374.185324; 375.460953; 376.610845; 377.258539; 377.125889; 376.104295; (); (); (); (); (); (); (); (); (); (); 
540.5; 11:39:54; (); (); (); (); (); (); (); (); (); 373.022228; 372.526497; 373.069108; 373.088151; 372.728109; 371.983439; 370.987147; 369.874150; 367.394090; 363.846809; 359.651566; 356.921732; 355.919629; 356.121719; 356.982201; 357.562006; 356.794447; 355.351418; 354.278326; 353.955358; 354.356706; 355.110735; 355.684996; 356.471986; 358.119696; 360.111505; 362.273037; 363.872677; 364.814967; 365.569949; 366.144508; 367.010146; 368.552476; 369.759321; 370.409906; 371.353179; 373.258680; 374.832898; 375.356257; 375.075668; 374.832690; 374.476075; 373.649120; 372.940868; 372.516662; 372.640491; 372.583091; 371.207297; 369.824857; 368.662298; 366.962492; 364.691436; 362.883031; 361.478865; 361.114502; 362.178415; 363.420963; 364.345759; 365.073413; 365.756989; 366.041481; 366.289794; 367.157489; 368.102372; 368.924201; 369.292140; 369.389057; 369.908839; 371.025056; 371.109098; 369.983345; 369.095653; 368.489206; 368.072361; 366.919339; 365.047395; 363.148808; 362.496942; 362.701237; 363.222361; 364.213049; 365.646482; 366.622031; 367.025435; 367.293298; 367.190093; 367.197841; 367.580205; 368.958026; 371.435642; 374.479949; 377.324522; 378.866255; 380.091280; 380.658597; 380.012244; 378.874004; 378.094524; 377.742499; 377.183646; 376.915723; 376.832962; 376.542717; 376.458406; 376.019984; 375.394046; 375.200331; 374.967009; 373.582214; 372.539103; 372.616589; 372.709602; 371.945977; 370.865077; 371.387035; 371.998042; 372.145653; 371.750295; 370.141596; 367.961973; 376.104295; (); (); (); (); (); (); (); (); (); (); 
542.0; 11:40:03; (); (); (); (); (); (); (); (); (); 389.556289; 384.185702; 379.735380; 378.532797; 378.501862; 378.089607; 377.442092; 375.812769; 372.694403; 369.398832; 365.457088; 361.280084; 357.919097; 355.957955; 355.556220; 356.054664; 356.970966; 357.286096; 356.312037; 354.745507; 354.049653; 354.055017; 354.681075; 355.460674; 356.039345; 357.131839; 359.045625; 360.967308; 362.849414; 364.421874; 365.409076; 366.086721; 366.711795; 367.787272; 369.252563; 370.177746; 370.656937; 371.505111; 373.231232; 374.888867; 375.463814; 375.122517; 374.830365; 374.296159; 373.454183; 372.817397; 372.557759; 372.661740; 372.384012; 370.935947; 369.408607; 368.137598; 366.154939; 363.707781; 361.812294; 360.750407; 360.788196; 361.814648; 363.024771; 363.992929; 364.624947; 365.193754; 365.490496; 365.909994; 366.887599; 367.757618; 368.435770; 368.818790; 369.327962; 370.311409; 371.085137; 370.697796; 369.643837; 369.033217; 368.625581; 368.150175; 366.720766; 364.558101; 362.862021; 362.553984; 362.878025; 363.363355; 364.208281; 365.569025; 366.512388; 366.951674; 367.083639; 366.966039; 366.996229; 367.327064; 368.834287; 371.919662; 375.385702; 377.743214; 379.006803; 380.277008; 380.868584; 380.050093; 378.694147; 378.144175; 377.734929; 377.249509; 376.920968; 376.774251; 376.480788; 376.331627; 375.760198; 375.184357; 375.127077; 374.581993; 373.090267; 372.238398; 372.477621; 372.977346; 373.285979; 373.850137; 375.439495; 376.561821; 377.111524; 377.018660; (); (); (); (); (); (); (); (); (); (); (); 
543.4; 11:40:12; (); (); (); (); (); (); (); (); (); 373.878241; 373.535186; 373.985976; 373.742670; 373.243749; 372.599900; 371.652871; 370.458812; 367.667794; 364.094377; 360.395044; 357.161224; 356.235683; 356.459975; 357.287258; 357.738614; 356.903404; 355.290145; 354.269862; 354.266018; 354.842514; 355.329216; 355.808318; 356.808245; 358.554333; 360.402972; 362.229824; 364.012152; 365.199327; 365.801662; 366.317779; 367.072403; 368.500918; 369.819850; 370.416433; 371.573716; 373.067021; 374.588877; 375.362903; 375.299662; 374.942571; 374.466956; 373.626351; 372.808754; 372.461736; 372.608542; 372.400761; 371.148974; 369.631082; 368.610799; 366.987020; 364.656210; 362.740099; 361.336976; 361.186832; 362.418115; 363.534778; 364.487618; 365.362257; 365.988642; 366.269976; 366.696239; 367.644280; 368.657380; 369.278938; 369.494408; 369.673669; 370.292246; 371.464074; 371.305764; 370.112836; 369.158417; 368.788004; 368.362129; 367.117375; 365.280926; 363.590926; 362.795860; 363.099366; 363.704056; 364.473522; 365.528256; 366.641849; 367.142230; 367.404193; 367.279202; 367.315710; 367.668718; 368.964672; 371.742666; 374.704152; 377.228975; 379.007339; 380.324751; 381.011665; 380.252510; 378.984898; 378.517181; 378.168195; 377.540410; 377.332151; 377.177447; 377.115458; 377.102137; 376.688749; 376.101464; 375.834435; 375.335217; 373.726964; 372.784495; 372.665852; 372.766048; 371.839225; 370.459557; 370.833278; 371.363997; 371.441185; 370.452017; 368.612379; 366.514176; (); (); (); (); (); (); (); (); (); (); (); 
544.9; 11:40:21; (); (); (); (); (); (); (); (); (); 388.817042; 382.831722; 379.151940; 378.251940; 378.239602; 377.726763; 376.980931; 375.125557; 372.331172; 369.055748; 365.069509; 360.918403; 357.661277; 355.881065; 355.584174; 356.195241; 357.009530; 357.341677; 356.371284; 355.039567; 354.364693; 354.284555; 354.855806; 355.544686; 356.058151; 357.060194; 358.898729; 361.027449; 362.849027; 364.298850; 365.430743; 366.076708; 366.528630; 367.466211; 368.898451; 369.873703; 370.290875; 371.314377; 373.393297; 375.022262; 375.447422; 375.121295; 374.763876; 374.157727; 373.468727; 372.864693; 372.638971; 372.727007; 372.257650; 370.784611; 369.458854; 368.354201; 366.386503; 363.971084; 361.945480; 360.824674; 361.191690; 362.520248; 363.753259; 364.562839; 365.294933; 365.833312; 366.028190; 366.477430; 367.563814; 368.481696; 369.092375; 369.290441; 369.599164; 370.505333; 371.335149; 370.807409; 369.733006; 368.775666; 368.371397; 367.992401; 366.443992; 364.621222; 363.201350; 362.440556; 362.577766; 363.004446; 364.125967; 365.413159; 366.465360; 366.878033; 366.967916; 366.874784; 366.914362; 367.465168; 369.024605; 372.081637; 375.358373; 377.549291; 379.102439; 380.569667; 380.978078; 379.950374; 378.677398; 378.088057; 377.703637; 377.197742; 376.913577; 376.646489; 376.237214; 376.200199; 375.858486; 375.304639; 375.124246; 374.610990; 372.975320; 372.214347; 372.713834; 373.388380; 373.633683; 374.362260; 375.786334; 376.927555; 377.629876; 377.669603; 376.981467; (); (); (); (); (); (); (); (); (); (); 
546.4; 11:40:30; (); (); (); (); (); (); (); (); (); 374.954820; 374.264240; 374.428630; 374.222606; 373.681217; 372.988909; 372.022212; 370.755821; 367.239505; 363.563091; 359.895289; 356.820315; 356.062323; 356.370926; 357.310206; 357.737064; 356.945992; 355.579585; 354.459912; 354.258269; 354.680002; 355.324030; 355.818152; 356.886178; 358.452022; 360.297203; 362.313628; 363.792717; 364.789993; 365.512460; 365.930438; 366.938472; 368.452162; 369.465858; 369.956523; 370.833009; 372.734427; 374.335140; 375.106454; 374.995321; 374.662668; 374.270171; 373.469561; 372.806311; 372.416407; 372.555703; 372.423530; 371.185988; 369.849890; 368.752122; 367.258489; 365.286589; 362.737715; 361.074775; 361.121923; 362.253666; 363.444686; 364.413798; 365.082055; 365.784466; 366.181046; 366.595745; 367.444605; 368.461430; 369.299978; 369.611591; 369.635642; 370.387733; 371.517003; 371.138126; 369.936198; 368.931144; 368.458301; 368.050873; 366.961718; 365.048558; 362.998992; 362.081081; 362.307906; 362.734526; 363.775909; 365.266919; 366.236418; 366.702139; 366.938531; 366.910726; 367.034137; 367.423564; 368.493557; 370.745003; 374.116033; 377.078861; 378.617793; 379.657030; 380.591244; 379.925549; 378.608167; 377.944201; 377.696276; 377.223641; 377.018481; 376.800030; 376.614183; 376.575083; 376.194745; 375.652939; 375.562698; 375.255734; 373.728126; 372.769088; 372.788697; 372.840166; 371.890008; 370.411932; 370.154142; 370.630175; 370.730728; 370.322168; 368.662000; 366.124809; 363.933116; (); (); (); (); (); (); (); (); (); (); 
547.8; 11:40:39; (); (); (); (); (); (); (); (); (); 389.606923; 384.083033; 380.136430; 379.448086; 379.330069; 378.763765; 378.061354; 376.722604; 373.749048; 370.045125; 366.622418; 362.974823; 359.468728; 357.297808; 356.787980; 357.240438; 358.226657; 358.331054; 357.133210; 355.574042; 354.819626; 354.842305; 355.463564; 356.146574; 356.788665; 357.907921; 359.596103; 361.518443; 363.165855; 364.645779; 365.804493; 366.407037; 366.936266; 367.922515; 369.404554; 370.290726; 370.799184; 371.868819; 373.632252; 375.189424; 375.811070; 375.535876; 375.145078; 374.657065; 373.872459; 373.272657; 373.119712; 373.245269; 372.960716; 371.695995; 370.246679; 368.847877; 367.268980; 365.146160; 362.708747; 361.299336; 361.696929; 362.798899; 363.955319; 364.908129; 365.391105; 365.779907; 366.060942; 366.544515; 367.546260; 368.448853; 368.984908; 369.156390; 369.461924; 370.471954; 371.402770; 370.733470; 369.734943; 369.088829; 368.683845; 368.029803; 366.563797; 364.682287; 363.382638; 363.120377; 363.488287; 364.194959; 365.263164; 366.471112; 367.362440; 367.756814; 367.881775; 367.678374; 367.774338; 368.475825; 370.166868; 372.890264; 375.874072; 378.069550; 379.600972; 380.879581; 381.292403; 380.335003; 379.051566; 378.362358; 377.847463; 377.396882; 377.283663; 376.914442; 376.596153; 376.470774; 376.013398; 375.505716; 375.417382; 374.746114; 373.197079; 372.498214; 372.673690; 372.695267; 373.069316; 373.822391; 374.967963; 375.763118; 376.525819; 376.307786; 375.322580; (); (); (); (); (); (); (); (); (); (); 
