Roll Number; 1
Recipe Name; FP 4524_518 GSM
Start Time; 2017-11-28; 08:08:31
File Name; D:\Mahlo\TR\171128080831FP 4524_518 GSM1_XMF2.txt

449.5; 08:09:40; (); (); (); (); 0.109446; 0.166850; 0.215214; 0.250920; 0.281053; 0.304000; 0.319396; 0.338284; 0.381009; 0.419549; 0.448708; 0.473254; 0.494996; 0.508503; 0.515687; 0.520170; 0.509530; 0.493587; 0.481261; 0.471777; 0.464161; 0.458963; 0.454503; 0.450879; 0.449387; 0.448585; 0.448095; 0.447872; 0.447577; 0.447282; 0.446850; 0.446448; 0.446163; 0.445701; 0.445082; 0.444020; 0.442738; 0.441652; 0.439497; 0.436225; 0.436046; 0.435967; 0.436104; 0.436423; 0.436919; 0.437443; 0.438014; 0.438584; 0.439377; 0.440262; 0.441480; 0.442797; 0.444104; 0.446418; 0.449777; 0.450104; 0.450020; 0.449696; 0.449118; 0.448318; 0.447319; 0.446521; 0.445798; 0.445286; 0.445156; 0.444999; 0.444846; 0.444662; 0.444467; 0.444302; 0.444322; 0.444425; 0.444479; 0.444608; 0.444858; 0.445173; 0.445398; 0.445368; 0.445295; 0.445162; 0.445088; 0.445035; 0.445162; 0.445454; 0.445878; 0.446362; 0.446934; 0.447529; 0.448128; 0.448777; 0.449505; 0.450201; 0.450970; 0.451772; 0.452498; 0.453173; 0.454012; 0.454730; 0.455259; 0.455743; 0.456084; 0.456250; 0.456353; 0.456354; 0.456329; 0.456071; 0.455578; 0.454833; 0.453909; 0.452974; 0.451954; 0.450812; 0.449610; 0.448492; 0.447507; 0.446404; 0.445338; 0.444255; 0.443350; 0.442217; 0.441373; 0.441156; 0.441587; 0.442457; 0.443751; 0.443166; 0.440487; 0.436461; 0.434821; 0.434258; 0.433644; 0.432863; 0.431959; 0.430933; (); (); 
451.1; 08:09:49; (); (); (); (); (); (); (); (); (); (); 0.437709; 0.437759; 0.437291; 0.436308; 0.434969; 0.433642; 0.432626; 0.432777; 0.432534; 0.431470; 0.430316; 0.429438; 0.428736; 0.428094; 0.427392; 0.426918; 0.426677; 0.426775; 0.427467; 0.428490; 0.429541; 0.430609; 0.431482; 0.432094; 0.432431; 0.432470; 0.432216; 0.431826; 0.431193; 0.430527; 0.429773; 0.428862; 0.427870; 0.426997; 0.426186; 0.425410; 0.424743; 0.424256; 0.423984; 0.423979; 0.424220; 0.424611; 0.425094; 0.426016; 0.427348; 0.428899; 0.430577; 0.432311; 0.433956; 0.435405; 0.436322; 0.437138; 0.437836; 0.438387; 0.438814; 0.439184; 0.439461; 0.439713; 0.439844; 0.439899; 0.439876; 0.439944; 0.440000; 0.440093; 0.440311; 0.440625; 0.440983; 0.441551; 0.442167; 0.442746; 0.443290; 0.443735; 0.444050; 0.444374; 0.444794; 0.445123; 0.445479; 0.445973; 0.446605; 0.447120; 0.447639; 0.448169; 0.448865; 0.449739; 0.450386; 0.450814; 0.451329; 0.451902; 0.452374; 0.452722; 0.453033; 0.453214; 0.453196; 0.453059; 0.452843; 0.452660; 0.452422; 0.451969; 0.451383; 0.450871; 0.450357; 0.449691; 0.448851; 0.448075; 0.447117; 0.445793; 0.444434; 0.443174; 0.442018; 0.440614; 0.439281; 0.438194; 0.437525; 0.437521; 0.437459; 0.438001; 0.438811; 0.440378; 0.441229; 0.438866; 0.433693; 0.433123; 0.433226; 0.433250; 0.433440; 0.433545; 0.433586; 0.432966; (); (); 
452.7; 08:09:59; (); (); (); (); (); (); (); (); (); (); 0.432152; 0.433363; 0.433991; 0.434761; 0.435592; 0.436270; 0.437063; 0.437549; 0.440068; 0.441674; 0.441969; 0.442143; 0.441981; 0.441855; 0.441091; 0.440190; 0.439088; 0.438237; 0.437343; 0.435960; 0.434708; 0.433288; 0.431996; 0.430883; 0.429968; 0.429100; 0.428236; 0.427756; 0.427533; 0.427327; 0.427221; 0.427178; 0.427240; 0.424767; 0.424228; 0.424550; 0.424938; 0.425372; 0.426225; 0.427246; 0.428117; 0.428758; 0.429206; 0.429559; 0.429961; 0.430418; 0.431104; 0.431771; 0.435901; 0.436493; 0.437019; 0.437426; 0.437760; 0.437807; 0.437832; 0.437920; 0.438179; 0.438578; 0.439032; 0.439343; 0.439505; 0.439400; 0.439274; 0.439079; 0.438948; 0.438847; 0.438735; 0.438581; 0.438340; 0.437903; 0.437354; 0.436605; 0.435696; 0.434711; 0.433808; 0.433175; 0.432531; 0.431769; 0.431122; 0.430463; 0.429788; 0.429295; 0.429389; 0.430156; 0.430952; 0.432038; 0.433375; 0.434400; 0.435674; 0.437155; 0.438790; 0.440496; 0.442120; 0.443560; 0.444996; 0.446254; 0.447183; 0.447602; 0.447644; 0.447467; 0.447007; 0.446365; 0.445674; 0.444819; 0.443862; 0.442649; 0.441543; 0.440612; 0.439800; 0.438699; 0.437431; 0.436438; 0.435572; 0.434628; 0.433881; 0.433694; 0.433390; 0.433632; 0.433765; 0.432346; 0.428402; 0.424637; 0.424051; 0.423369; 0.422606; 0.421564; 0.420084; 0.418281; (); (); 
454.3; 08:10:08; (); (); (); (); (); (); (); (); (); (); 0.436290; 0.436301; 0.435333; 0.433987; 0.432460; 0.431257; 0.430264; 0.430348; 0.429758; 0.428339; 0.426649; 0.425064; 0.423726; 0.422428; 0.421118; 0.420156; 0.419582; 0.419505; 0.419958; 0.420648; 0.421453; 0.422432; 0.423385; 0.424265; 0.424931; 0.425328; 0.425495; 0.425552; 0.425472; 0.425151; 0.424791; 0.424254; 0.423489; 0.422982; 0.422451; 0.421820; 0.421305; 0.420966; 0.420825; 0.420906; 0.421304; 0.421759; 0.422349; 0.423311; 0.424352; 0.425684; 0.427404; 0.428887; 0.430484; 0.431985; 0.433159; 0.434220; 0.435027; 0.435639; 0.436026; 0.436294; 0.436531; 0.436770; 0.437009; 0.437091; 0.436953; 0.436664; 0.436555; 0.436547; 0.436601; 0.436689; 0.436901; 0.437239; 0.437652; 0.438151; 0.438681; 0.439084; 0.439366; 0.439712; 0.440199; 0.440753; 0.441395; 0.441994; 0.442594; 0.443212; 0.443789; 0.444257; 0.444813; 0.445471; 0.446044; 0.446525; 0.447004; 0.447545; 0.447959; 0.448313; 0.448537; 0.448637; 0.448615; 0.448513; 0.448313; 0.448064; 0.447780; 0.447150; 0.446507; 0.445438; 0.444133; 0.442260; 0.439992; 0.437902; 0.435304; 0.433178; 0.431076; 0.428765; 0.426986; 0.425034; 0.422970; 0.420814; 0.419220; 0.418345; 0.417991; 0.418512; 0.419388; 0.421066; 0.422411; 0.420912; 0.416134; 0.415558; 0.415541; 0.415250; 0.415142; 0.414976; 0.415030; 0.414577; (); (); 
455.8; 08:10:18; (); (); (); (); (); (); (); (); (); (); 0.429470; 0.430658; 0.431604; 0.432591; 0.433233; 0.433944; 0.434685; 0.435298; 0.438110; 0.440020; 0.440840; 0.441166; 0.441321; 0.441178; 0.440520; 0.439921; 0.438958; 0.437943; 0.436733; 0.435608; 0.434591; 0.433296; 0.432188; 0.430828; 0.429497; 0.428393; 0.427535; 0.427083; 0.426779; 0.426533; 0.426468; 0.426529; 0.426644; 0.426875; 0.427301; 0.427647; 0.428004; 0.428473; 0.429129; 0.429902; 0.430513; 0.431073; 0.431566; 0.432072; 0.432679; 0.433365; 0.434112; 0.434756; 0.435306; 0.435807; 0.436369; 0.436829; 0.437215; 0.437485; 0.437605; 0.437767; 0.438023; 0.438274; 0.438558; 0.438765; 0.438887; 0.438963; 0.438980; 0.439075; 0.439109; 0.439314; 0.439476; 0.439560; 0.439557; 0.439465; 0.439232; 0.438856; 0.438204; 0.437492; 0.436877; 0.436310; 0.435616; 0.434998; 0.434452; 0.433875; 0.433044; 0.432479; 0.432432; 0.433048; 0.433826; 0.434914; 0.436208; 0.437426; 0.438775; 0.440372; 0.441959; 0.443314; 0.444646; 0.445863; 0.447317; 0.448677; 0.449582; 0.450054; 0.450025; 0.449901; 0.449611; 0.449224; 0.448629; 0.447672; 0.446605; 0.445651; 0.444706; 0.443649; 0.442713; 0.441673; 0.440408; 0.439015; 0.437806; 0.436642; 0.435614; 0.435101; 0.435214; 0.435943; 0.437035; 0.436770; 0.434170; 0.429047; 0.427133; 0.426501; 0.425880; 0.425338; 0.424706; 0.423569; (); (); 
457.4; 08:10:27; (); (); (); (); (); (); (); (); (); (); 0.427740; 0.427664; 0.428452; 0.428534; 0.428187; 0.427659; 0.427235; 0.427541; 0.428370; 0.428026; 0.427193; 0.426587; 0.426220; 0.425890; 0.425807; 0.425858; 0.425588; 0.425120; 0.425178; 0.425653; 0.426276; 0.426994; 0.427787; 0.428327; 0.428777; 0.429093; 0.429084; 0.428994; 0.428751; 0.428367; 0.427784; 0.427279; 0.426736; 0.426009; 0.425348; 0.424663; 0.423889; 0.423329; 0.423177; 0.423275; 0.423705; 0.424560; 0.425395; 0.426516; 0.427770; 0.429126; 0.430726; 0.432329; 0.433898; 0.435326; 0.436452; 0.437397; 0.438090; 0.438384; 0.438509; 0.438487; 0.438432; 0.438360; 0.438275; 0.438178; 0.438083; 0.437914; 0.437978; 0.438231; 0.438540; 0.439033; 0.439650; 0.440312; 0.441034; 0.441748; 0.442415; 0.442863; 0.443169; 0.443491; 0.444015; 0.444662; 0.445241; 0.445610; 0.446124; 0.446733; 0.447268; 0.447712; 0.448233; 0.448820; 0.449267; 0.449735; 0.450286; 0.450775; 0.451224; 0.451559; 0.451786; 0.451953; 0.451993; 0.451782; 0.451394; 0.450985; 0.450501; 0.449906; 0.449036; 0.447722; 0.446285; 0.444580; 0.442246; 0.440077; 0.437741; 0.435215; 0.432685; 0.430318; 0.428338; 0.426342; 0.424453; 0.422301; 0.420590; 0.420118; 0.420073; 0.420716; 0.421746; 0.423744; 0.425061; 0.424515; 0.419770; 0.418476; 0.418616; 0.418693; 0.419006; 0.419142; 0.419483; 0.418703; (); (); 
458.9; 08:10:36; (); (); (); (); (); (); (); (); (); (); 0.427740; 0.418775; 0.418908; 0.419052; 0.418962; 0.419094; 0.419096; 0.419216; 0.420170; 0.421661; 0.422239; 0.422138; 0.422537; 0.422745; 0.422857; 0.423232; 0.423657; 0.424747; 0.425977; 0.427489; 0.429056; 0.430377; 0.431778; 0.432947; 0.433826; 0.434089; 0.434240; 0.434326; 0.434458; 0.434511; 0.434373; 0.434129; 0.433764; 0.433125; 0.432523; 0.431964; 0.431494; 0.431083; 0.431059; 0.431448; 0.432130; 0.432927; 0.433709; 0.434367; 0.435077; 0.435872; 0.436684; 0.437395; 0.438080; 0.438584; 0.438985; 0.439312; 0.439474; 0.439468; 0.439277; 0.439133; 0.439010; 0.438929; 0.438835; 0.438702; 0.438550; 0.438060; 0.437551; 0.437138; 0.436806; 0.436649; 0.436449; 0.436261; 0.436132; 0.435875; 0.435432; 0.434663; 0.433865; 0.433062; 0.432117; 0.431325; 0.431008; 0.430591; 0.430279; 0.430070; 0.429796; 0.429479; 0.429550; 0.430147; 0.430901; 0.431862; 0.433240; 0.434825; 0.436170; 0.437576; 0.439150; 0.440629; 0.441848; 0.442916; 0.443973; 0.444976; 0.445702; 0.446011; 0.445938; 0.445863; 0.445664; 0.445253; 0.444544; 0.443665; 0.442581; 0.441602; 0.440796; 0.439948; 0.439019; 0.438186; 0.437175; 0.435524; 0.434201; 0.432987; 0.431583; 0.430342; 0.429802; 0.429718; 0.429944; 0.429730; 0.427518; 0.423383; 0.422360; 0.421376; 0.420053; 0.419421; 0.418997; 0.418199; (); (); 
460.5; 08:10:46; (); (); (); (); (); (); (); (); (); (); 0.427740; 0.416450; 0.414284; 0.412652; 0.411355; 0.410300; 0.409716; 0.410187; 0.411455; 0.411997; 0.412416; 0.413071; 0.414197; 0.415902; 0.417988; 0.420020; 0.422131; 0.424640; 0.427025; 0.429413; 0.431601; 0.433206; 0.434238; 0.434548; 0.434192; 0.433446; 0.432495; 0.431281; 0.429919; 0.428630; 0.427431; 0.426126; 0.424983; 0.424282; 0.423679; 0.423104; 0.422873; 0.422877; 0.423099; 0.423670; 0.424378; 0.425162; 0.426025; 0.426943; 0.427997; 0.429114; 0.430029; 0.431009; 0.431927; 0.432676; 0.433092; 0.433301; 0.433283; 0.433053; 0.432690; 0.432277; 0.431908; 0.431733; 0.431610; 0.431570; 0.431518; 0.431455; 0.431417; 0.431705; 0.432171; 0.432722; 0.433478; 0.434321; 0.435114; 0.435802; 0.436599; 0.437214; 0.437630; 0.437981; 0.438479; 0.439112; 0.439754; 0.440321; 0.440920; 0.441468; 0.442094; 0.442648; 0.443212; 0.443812; 0.444332; 0.444731; 0.445182; 0.445689; 0.446129; 0.446562; 0.446919; 0.447042; 0.447021; 0.446930; 0.446561; 0.446097; 0.445581; 0.445080; 0.444084; 0.442580; 0.440905; 0.439115; 0.437136; 0.434711; 0.432283; 0.429947; 0.427623; 0.425099; 0.422260; 0.420077; 0.417988; 0.415577; 0.413801; 0.412649; 0.411865; 0.411603; 0.411821; 0.412878; 0.413665; 0.412693; 0.408692; 0.408043; 0.407952; 0.407833; 0.407837; 0.407724; 0.407517; 0.406891; (); (); 
462.1; 08:10:55; (); (); (); (); (); (); (); (); (); (); (); 0.405349; 0.405090; 0.404941; 0.404693; 0.404582; 0.404488; 0.404634; 0.405622; 0.407379; 0.407762; 0.407553; 0.407967; 0.408262; 0.409081; 0.410111; 0.411336; 0.412967; 0.414910; 0.416994; 0.419201; 0.421830; 0.424451; 0.426504; 0.428398; 0.429978; 0.431261; 0.432035; 0.432710; 0.433284; 0.433668; 0.433814; 0.433903; 0.433849; 0.433674; 0.433312; 0.432924; 0.432629; 0.432618; 0.432849; 0.433374; 0.434235; 0.435270; 0.436235; 0.437284; 0.438095; 0.438961; 0.439764; 0.440364; 0.440749; 0.441055; 0.441182; 0.441089; 0.440826; 0.440319; 0.439724; 0.439266; 0.438754; 0.438227; 0.437601; 0.437005; 0.436139; 0.435403; 0.435170; 0.434955; 0.434874; 0.435036; 0.435007; 0.434915; 0.434801; 0.434597; 0.434172; 0.433729; 0.433493; 0.433601; 0.433907; 0.434739; 0.435449; 0.435996; 0.436863; 0.437682; 0.438335; 0.439216; 0.440178; 0.441327; 0.442509; 0.443916; 0.445118; 0.446212; 0.447224; 0.448037; 0.448629; 0.449048; 0.449181; 0.449182; 0.448995; 0.448822; 0.448544; 0.448358; 0.448220; 0.448002; 0.447573; 0.446943; 0.445949; 0.444887; 0.443848; 0.442922; 0.441910; 0.440970; 0.440121; 0.439439; 0.438224; 0.436134; 0.434512; 0.432820; 0.431262; 0.430208; 0.429788; 0.429812; 0.429222; 0.426945; 0.422485; 0.420395; 0.419164; 0.417679; 0.415988; 0.415221; 0.414287; (); (); 
463.6; 08:11:05; (); (); (); (); (); (); (); (); (); 0.429532; 0.429407; 0.428523; 0.427192; 0.425741; 0.424295; 0.422877; 0.422485; 0.422146; 0.420965; 0.419446; 0.417969; 0.416551; 0.415089; 0.413786; 0.412852; 0.412269; 0.412025; 0.412432; 0.413421; 0.414536; 0.415545; 0.416564; 0.417568; 0.418355; 0.419126; 0.419643; 0.419990; 0.420110; 0.420108; 0.420056; 0.419851; 0.419620; 0.419328; 0.419068; 0.418686; 0.418401; 0.418427; 0.418673; 0.418913; 0.419202; 0.419744; 0.420470; 0.421301; 0.422088; 0.423326; 0.424780; 0.426145; 0.427473; 0.428866; 0.430295; 0.431408; 0.432300; 0.433218; 0.433961; 0.434397; 0.434640; 0.434843; 0.435040; 0.435149; 0.435057; 0.434939; 0.434883; 0.434940; 0.434974; 0.435061; 0.435088; 0.435240; 0.435296; 0.435431; 0.435658; 0.436033; 0.436213; 0.436460; 0.436955; 0.437550; 0.438081; 0.438611; 0.439126; 0.439666; 0.440168; 0.440669; 0.441188; 0.441852; 0.442557; 0.443412; 0.444163; 0.445032; 0.445694; 0.446183; 0.446445; 0.446620; 0.446636; 0.446473; 0.446088; 0.445709; 0.445138; 0.444112; 0.443064; 0.441705; 0.440156; 0.438152; 0.435843; 0.433528; 0.430956; 0.428689; 0.426625; 0.424140; 0.421879; 0.419857; 0.417649; 0.415452; 0.413591; 0.412221; 0.411262; 0.410996; 0.411148; 0.411771; 0.413166; 0.414162; 0.413596; 0.408661; 0.406822; 0.406705; 0.406536; 0.406590; 0.406470; 0.406571; 0.406071; 0.405483; (); 
