Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-09; 18:04:26
File Name; D:\Mahlo\TR\180109180426FP 4576_570 GSM0_THICKNESS2.txt

10103.6; 18:04:37; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.401450; 1.402852; 1.409067; 1.415476; 1.419864; 1.422527; 1.421209; 1.417363; 1.412893; 1.409796; 1.410853; 1.410754; 1.410812; 1.412127; 1.415437; 1.417253; 1.416276; 1.411828; 1.405208; 1.397145; 1.391304; 1.391462; 1.395277; 1.399011; 1.399156; 1.397257; 1.394768; 1.392264; 1.389363; 1.387026; 1.385699; 1.384559; 1.384119; 1.384031; 1.385718; 1.387670; 1.384377; 1.380097; 1.377539; 1.379574; 1.382011; 1.383402; 1.383282; 1.383137; 1.382920; 1.382318; 1.379941; 1.378208; 1.380039; 1.382383; 1.382556; 1.383332; 1.386084; 1.387844; 1.385737; 1.381030; 1.379215; 1.379513; 1.382010; 1.385220; 1.385983; 1.387401; 1.388126; 1.387909; 1.389781; 1.393669; 1.396726; 1.395660; 1.393619; 1.393283; 1.396856; 1.397893; 1.399378; 1.399251; 1.396493; 1.397174; 1.399121; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10228.2; 18:16:02; (); (); (); (); (); 1.442555; 1.446097; 1.447973; 1.447368; 1.445417; 1.447032; 1.449037; 1.450299; 1.451376; 1.456925; 1.460822; 1.463652; 1.464026; 1.460106; 1.451701; 1.443684; 1.438524; 1.435567; 1.434010; 1.434972; 1.432838; 1.427469; 1.422256; 1.417100; 1.408795; 1.402688; 1.397934; 1.395659; 1.399187; 1.403162; 1.404336; 1.403075; 1.398759; 1.395323; 1.392942; 1.390491; 1.390565; 1.393436; 1.396868; 1.400864; 1.404120; 1.407249; 1.410144; 1.409207; 1.408957; 1.410565; 1.413241; 1.416270; 1.417288; 1.415610; 1.414718; 1.414501; 1.413468; 1.411147; 1.406082; 1.401466; 1.398552; 1.398006; 1.397646; 1.399019; 1.398263; 1.398787; 1.400430; 1.401970; 1.405862; 1.408278; 1.409284; 1.408000; 1.405742; 1.405483; 1.406720; 1.407044; 1.408185; 1.407720; 1.405147; 1.400874; 1.397028; 1.396681; 1.397955; 1.393748; 1.391790; 1.390930; 1.393249; 1.397216; 1.396904; 1.395775; 1.392043; 1.387643; 1.385301; 1.385528; 1.389887; 1.392067; 1.389857; 1.387055; 1.388684; 1.390926; 1.393761; 1.394272; 1.394303; 1.397002; 1.398734; 1.400186; 1.400159; 1.397346; 1.392032; 1.387169; 1.386244; 1.386998; 1.385405; 1.384216; 1.383666; 1.380109; 1.377873; 1.375574; 1.373871; 1.373820; 1.373694; 1.375950; 1.382486; 1.372600; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10229.8; 18:16:11; (); (); (); (); (); 1.424868; 1.420145; 1.415843; 1.416497; 1.419000; 1.421386; 1.421351; 1.419133; 1.418402; 1.417277; 1.416372; 1.414989; 1.413113; 1.411728; 1.411447; 1.412269; 1.413187; 1.411119; 1.408713; 1.406331; 1.403934; 1.402327; 1.402876; 1.403130; 1.403558; 1.404208; 1.406687; 1.405330; 1.399853; 1.395284; 1.394210; 1.396570; 1.400587; 1.403811; 1.402920; 1.400887; 1.399942; 1.399017; 1.399852; 1.401330; 1.401409; 1.401880; 1.405297; 1.408762; 1.411233; 1.412610; 1.409161; 1.402703; 1.399246; 1.399535; 1.401225; 1.402423; 1.406736; 1.406806; 1.403961; 1.402596; 1.400774; 1.399526; 1.401306; 1.404719; 1.406278; 1.407808; 1.409769; 1.410838; 1.409873; 1.408482; 1.405456; 1.401357; 1.399301; 1.398854; 1.399371; 1.399256; 1.399335; 1.398885; 1.397450; 1.395679; 1.394585; 1.395528; 1.397012; 1.397591; 1.396815; 1.396121; 1.394672; 1.394221; 1.392149; 1.387950; 1.389617; 1.389990; 1.389673; 1.387145; 1.382837; 1.380321; 1.379424; 1.378339; 1.376663; 1.374813; 1.375373; 1.376154; 1.377698; 1.379362; 1.379779; 1.372715; 1.368937; 1.366070; 1.365186; 1.369022; 1.372555; 1.373443; 1.373311; 1.373471; 1.374339; 1.375510; 1.374780; 1.372144; 1.369616; 1.371467; 1.377358; 1.378656; 1.381414; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10231.4; 18:16:19; (); (); (); (); (); 1.424868; 1.429886; 1.433292; 1.434104; 1.434600; 1.435443; 1.436485; 1.436072; 1.435069; 1.436978; 1.437587; 1.433946; 1.431775; 1.431211; 1.430306; 1.430313; 1.432568; 1.433372; 1.429856; 1.427238; 1.425090; 1.423368; 1.424070; 1.424987; 1.420428; 1.418290; 1.422690; 1.424918; 1.427019; 1.428377; 1.428397; 1.426251; 1.423092; 1.426112; 1.426118; 1.422220; 1.416767; 1.409175; 1.404694; 1.404290; 1.404276; 1.403033; 1.401882; 1.402449; 1.403613; 1.403686; 1.401192; 1.402596; 1.401075; 1.401074; 1.403617; 1.406471; 1.410272; 1.412086; 1.411197; 1.407325; 1.402885; 1.399582; 1.398296; 1.395026; 1.390982; 1.386409; 1.381233; 1.378833; 1.378830; 1.380197; 1.381421; 1.381122; 1.385353; 1.391181; 1.395491; 1.396402; 1.395771; 1.395985; 1.398079; 1.401627; 1.406001; 1.404899; 1.405153; 1.404602; 1.401716; 1.397166; 1.396538; 1.390643; 1.383178; 1.378454; 1.376070; 1.373930; 1.369525; 1.365366; 1.361787; 1.359303; 1.360020; 1.359727; 1.358298; 1.359191; 1.364808; 1.364220; 1.365708; 1.366373; 1.365813; 1.365340; 1.365857; 1.364375; 1.365078; 1.367791; 1.370335; 1.371968; 1.371132; 1.369674; 1.368035; 1.365778; 1.367039; 1.366217; 1.367865; 1.368622; 1.369235; 1.371213; 1.377637; 1.378269; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10232.9; 18:16:28; (); (); (); (); (); 1.424868; 1.459152; 1.455684; 1.454223; 1.455031; 1.453453; 1.451224; 1.447879; 1.445325; 1.443269; 1.436796; 1.430828; 1.428073; 1.423964; 1.419362; 1.414089; 1.408822; 1.405573; 1.401944; 1.397304; 1.396278; 1.399084; 1.404152; 1.408095; 1.409220; 1.412720; 1.412805; 1.409597; 1.407094; 1.411504; 1.414690; 1.416825; 1.418913; 1.419972; 1.418470; 1.415042; 1.411049; 1.406733; 1.403553; 1.400524; 1.397949; 1.398827; 1.401292; 1.403226; 1.402634; 1.403302; 1.403607; 1.401973; 1.400601; 1.400127; 1.400338; 1.399690; 1.398387; 1.397658; 1.397601; 1.397089; 1.396621; 1.395374; 1.389667; 1.385967; 1.383785; 1.382676; 1.383204; 1.385785; 1.386911; 1.385843; 1.387668; 1.390192; 1.390380; 1.390866; 1.392682; 1.394692; 1.397334; 1.400817; 1.401641; 1.401530; 1.400041; 1.397384; 1.393253; 1.392270; 1.391736; 1.387213; 1.382078; 1.379637; 1.380223; 1.377407; 1.373610; 1.370802; 1.369083; 1.364738; 1.363553; 1.365638; 1.367328; 1.368242; 1.369707; 1.372135; 1.373724; 1.373548; 1.371135; 1.369880; 1.368821; 1.368379; 1.367533; 1.367755; 1.370261; 1.369040; 1.367992; 1.369476; 1.373085; 1.373200; 1.371523; 1.372725; 1.375385; 1.378005; 1.377464; 1.379344; 1.381057; 1.383652; 1.387280; 1.389310; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10234.5; 18:16:37; (); (); (); (); (); (); 1.425708; 1.422759; 1.421869; 1.423261; 1.426050; 1.431062; 1.436899; 1.439924; 1.436808; 1.435783; 1.438284; 1.441954; 1.442408; 1.442706; 1.443061; 1.443927; 1.447507; 1.450559; 1.448033; 1.443878; 1.438563; 1.432109; 1.429559; 1.431748; 1.432842; 1.431020; 1.426959; 1.426306; 1.426088; 1.425286; 1.424529; 1.423048; 1.418865; 1.417981; 1.417672; 1.416648; 1.415560; 1.412250; 1.410469; 1.410732; 1.412058; 1.413083; 1.413233; 1.412880; 1.413082; 1.413202; 1.412166; 1.412641; 1.411849; 1.411717; 1.413128; 1.413803; 1.414661; 1.414615; 1.412673; 1.410715; 1.411568; 1.412772; 1.412093; 1.411162; 1.410193; 1.408658; 1.408735; 1.408936; 1.406826; 1.401878; 1.397455; 1.395387; 1.394371; 1.394074; 1.392177; 1.387346; 1.384485; 1.383979; 1.383398; 1.381387; 1.376641; 1.373725; 1.375396; 1.376795; 1.377584; 1.379248; 1.376689; 1.373736; 1.371154; 1.369064; 1.367247; 1.363568; 1.361659; 1.360797; 1.362556; 1.367496; 1.365965; 1.364108; 1.365857; 1.367347; 1.367320; 1.372362; 1.374078; 1.372429; 1.371617; 1.373456; 1.376895; 1.376866; 1.373920; 1.369142; 1.364397; 1.364624; 1.361874; 1.357553; 1.353536; 1.350179; 1.346060; 1.343607; 1.344617; 1.344615; 1.341994; 1.335243; 1.332434; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10236.1; 18:16:45; (); (); (); (); (); (); 1.462307; 1.467507; 1.468038; 1.465567; 1.460802; 1.456448; 1.454573; 1.454508; 1.455951; 1.456086; 1.452832; 1.448896; 1.446704; 1.445217; 1.442369; 1.439620; 1.431786; 1.428048; 1.422958; 1.418860; 1.418791; 1.416651; 1.414201; 1.412434; 1.414039; 1.418623; 1.417778; 1.415072; 1.411064; 1.406255; 1.403546; 1.405153; 1.403169; 1.405053; 1.407013; 1.406633; 1.408530; 1.406983; 1.403811; 1.399853; 1.397379; 1.401860; 1.402226; 1.401554; 1.402362; 1.399892; 1.398314; 1.397275; 1.396825; 1.396090; 1.394979; 1.393984; 1.394124; 1.392477; 1.388940; 1.386267; 1.380042; 1.378312; 1.379164; 1.380595; 1.383643; 1.386406; 1.387424; 1.387522; 1.388170; 1.390110; 1.388852; 1.389462; 1.391447; 1.392346; 1.390439; 1.389254; 1.386966; 1.383755; 1.380203; 1.377721; 1.374536; 1.374760; 1.378058; 1.380055; 1.378320; 1.376553; 1.373004; 1.371036; 1.370216; 1.371286; 1.373487; 1.373223; 1.374106; 1.376037; 1.377265; 1.375986; 1.375409; 1.373977; 1.372545; 1.372921; 1.373603; 1.375680; 1.375670; 1.374798; 1.373081; 1.370104; 1.368123; 1.366059; 1.364175; 1.362578; 1.364875; 1.363586; 1.362072; 1.360814; 1.359332; 1.358721; 1.356906; 1.356447; 1.356833; 1.357923; 1.360686; 1.366596; 1.332434; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10237.7; 18:16:54; (); (); (); (); (); (); 1.418046; 1.415758; 1.415566; 1.415657; 1.418373; 1.420954; 1.422678; 1.422992; 1.423755; 1.420804; 1.418448; 1.419135; 1.420450; 1.418091; 1.418553; 1.420424; 1.422168; 1.422973; 1.420668; 1.415463; 1.412013; 1.410134; 1.408074; 1.405427; 1.405159; 1.404644; 1.401952; 1.400287; 1.403035; 1.406075; 1.408415; 1.407863; 1.407203; 1.408313; 1.410171; 1.411075; 1.411004; 1.412032; 1.415290; 1.417399; 1.419729; 1.423865; 1.423297; 1.422543; 1.419595; 1.415682; 1.412708; 1.408204; 1.404728; 1.403546; 1.404654; 1.403025; 1.400624; 1.396266; 1.393262; 1.389649; 1.386021; 1.389927; 1.390586; 1.390575; 1.391000; 1.392511; 1.394676; 1.396891; 1.396896; 1.395081; 1.394205; 1.390674; 1.392170; 1.392232; 1.391076; 1.388597; 1.385818; 1.383853; 1.381672; 1.379787; 1.378636; 1.378801; 1.378195; 1.375735; 1.373963; 1.375431; 1.379804; 1.381670; 1.382200; 1.382502; 1.381902; 1.378879; 1.377880; 1.378415; 1.379317; 1.378948; 1.380185; 1.384219; 1.388570; 1.391227; 1.390414; 1.388811; 1.385684; 1.384030; 1.383047; 1.380513; 1.378056; 1.376846; 1.377266; 1.378730; 1.379532; 1.377456; 1.374131; 1.373618; 1.373186; 1.372814; 1.373504; 1.373814; 1.373964; 1.375615; 1.380536; 1.386739; 1.390145; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10239.2; 18:17:03; (); (); (); (); (); 1.440283; 1.437882; 1.438961; 1.442243; 1.443579; 1.446029; 1.446206; 1.445424; 1.442665; 1.439608; 1.436738; 1.431652; 1.429790; 1.427061; 1.424010; 1.426232; 1.427452; 1.424414; 1.419878; 1.417003; 1.413879; 1.412655; 1.411672; 1.412501; 1.413109; 1.413150; 1.416009; 1.417812; 1.418069; 1.417157; 1.413384; 1.412783; 1.413830; 1.415872; 1.417238; 1.415799; 1.412350; 1.409332; 1.407713; 1.408475; 1.409795; 1.407743; 1.403487; 1.401775; 1.403064; 1.404177; 1.402668; 1.402239; 1.400770; 1.399385; 1.398900; 1.397936; 1.397289; 1.397411; 1.396685; 1.393160; 1.392892; 1.393187; 1.394149; 1.393794; 1.392358; 1.389336; 1.384441; 1.380401; 1.376524; 1.374205; 1.373141; 1.372999; 1.371496; 1.371108; 1.373532; 1.371121; 1.369398; 1.368058; 1.366794; 1.366152; 1.366552; 1.366389; 1.367608; 1.369932; 1.370611; 1.373240; 1.375002; 1.375498; 1.374235; 1.370424; 1.368286; 1.367671; 1.369972; 1.372061; 1.371611; 1.371111; 1.370098; 1.366984; 1.365693; 1.367680; 1.364642; 1.362343; 1.359299; 1.359053; 1.361721; 1.365467; 1.367796; 1.365032; 1.364174; 1.364839; 1.365672; 1.368817; 1.370566; 1.369772; 1.368823; 1.368538; 1.367964; 1.368705; 1.369964; 1.368878; 1.367693; 1.366816; 1.367026; 1.366340; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10240.8; 18:17:11; (); (); (); (); (); 1.408566; 1.413973; 1.419649; 1.420974; 1.423368; 1.425165; 1.427466; 1.430581; 1.434549; 1.438812; 1.442347; 1.445479; 1.448613; 1.450103; 1.451856; 1.448929; 1.444535; 1.440780; 1.437837; 1.431838; 1.429655; 1.427514; 1.422731; 1.417440; 1.415872; 1.413773; 1.410582; 1.406951; 1.403819; 1.401961; 1.399241; 1.396788; 1.396088; 1.396021; 1.396592; 1.396301; 1.397729; 1.398877; 1.396596; 1.390327; 1.391617; 1.394918; 1.399255; 1.399064; 1.399049; 1.401007; 1.403568; 1.405087; 1.405261; 1.406298; 1.404540; 1.401942; 1.402219; 1.407114; 1.410937; 1.408827; 1.405424; 1.402794; 1.403600; 1.406236; 1.407757; 1.407995; 1.407709; 1.409089; 1.413143; 1.414226; 1.412796; 1.410904; 1.408121; 1.408077; 1.409838; 1.411430; 1.411977; 1.411906; 1.408132; 1.405144; 1.404808; 1.404588; 1.400552; 1.394732; 1.394767; 1.397780; 1.399774; 1.399396; 1.397783; 1.393600; 1.389441; 1.388674; 1.390236; 1.391834; 1.392048; 1.391322; 1.390363; 1.390021; 1.390297; 1.388510; 1.384594; 1.380590; 1.377937; 1.378727; 1.381528; 1.379821; 1.375247; 1.368535; 1.363892; 1.361966; 1.359735; 1.357311; 1.355621; 1.356087; 1.355251; 1.355630; 1.356971; 1.356830; 1.354086; 1.352193; 1.352782; 1.355330; 1.360326; 1.361636; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10242.4; 18:17:20; (); (); (); (); (); 1.442878; 1.446773; 1.452969; 1.452472; 1.450391; 1.446960; 1.439601; 1.435811; 1.432197; 1.428012; 1.424178; 1.422615; 1.421784; 1.420022; 1.417403; 1.413183; 1.408001; 1.403994; 1.400688; 1.398251; 1.398200; 1.404814; 1.410366; 1.411982; 1.412272; 1.416097; 1.419709; 1.423021; 1.427674; 1.433211; 1.437888; 1.437674; 1.435935; 1.434099; 1.434688; 1.435840; 1.434641; 1.431958; 1.429482; 1.427134; 1.422717; 1.417453; 1.414886; 1.413489; 1.411563; 1.410279; 1.412250; 1.415520; 1.415492; 1.410761; 1.406774; 1.405906; 1.404426; 1.403937; 1.405995; 1.405585; 1.404396; 1.402843; 1.401941; 1.401432; 1.394525; 1.392199; 1.389720; 1.389231; 1.391396; 1.389930; 1.385318; 1.383945; 1.383778; 1.383701; 1.385511; 1.387549; 1.389022; 1.389776; 1.391557; 1.397981; 1.399553; 1.401255; 1.402120; 1.402021; 1.404590; 1.405526; 1.404584; 1.403202; 1.402287; 1.400561; 1.397197; 1.395200; 1.392490; 1.387315; 1.382664; 1.377312; 1.373499; 1.373388; 1.375901; 1.375526; 1.375099; 1.374985; 1.375118; 1.374932; 1.376071; 1.379262; 1.379776; 1.379232; 1.378528; 1.377616; 1.378847; 1.377385; 1.374708; 1.371994; 1.370143; 1.371051; 1.370488; 1.369267; 1.367235; 1.363671; 1.359707; 1.355048; 1.353619; 1.353262; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10243.9; 18:17:29; (); (); (); (); (); 1.446749; 1.448843; 1.449839; 1.451420; 1.455012; 1.458155; 1.460936; 1.462393; 1.460485; 1.462468; 1.463480; 1.462999; 1.461291; 1.459287; 1.456814; 1.453924; 1.451613; 1.450387; 1.447471; 1.441560; 1.439904; 1.437115; 1.431702; 1.433810; 1.432129; 1.433479; 1.435216; 1.433964; 1.429455; 1.424444; 1.419648; 1.416010; 1.413792; 1.411946; 1.411943; 1.404553; 1.401124; 1.400365; 1.397373; 1.396188; 1.393901; 1.391384; 1.389670; 1.393608; 1.400913; 1.407841; 1.410197; 1.406808; 1.405660; 1.404630; 1.405008; 1.401945; 1.398619; 1.397855; 1.397209; 1.396181; 1.395265; 1.394616; 1.392259; 1.387013; 1.383647; 1.384055; 1.386699; 1.385808; 1.385723; 1.386999; 1.389085; 1.389567; 1.389562; 1.390120; 1.390786; 1.393057; 1.396953; 1.399313; 1.398379; 1.397403; 1.395535; 1.393611; 1.394532; 1.395401; 1.395962; 1.393572; 1.390549; 1.388247; 1.383458; 1.378480; 1.374304; 1.370454; 1.367039; 1.368006; 1.367866; 1.367421; 1.368727; 1.370415; 1.369177; 1.367567; 1.369353; 1.372037; 1.372849; 1.372390; 1.373396; 1.371947; 1.369394; 1.368891; 1.366966; 1.365531; 1.364459; 1.361341; 1.355804; 1.353873; 1.356209; 1.359915; 1.363882; 1.364712; 1.366764; 1.369834; 1.373775; 1.375059; 1.374859; 1.375069; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10245.5; 18:17:37; (); (); (); (); (); 1.446749; 1.395067; 1.393118; 1.392594; 1.392713; 1.396771; 1.401319; 1.405472; 1.407831; 1.410081; 1.412741; 1.413102; 1.409360; 1.406219; 1.406361; 1.411615; 1.413090; 1.415043; 1.416291; 1.415117; 1.409443; 1.404851; 1.401000; 1.398358; 1.396021; 1.389685; 1.385429; 1.389975; 1.397208; 1.401202; 1.400060; 1.402558; 1.403376; 1.402223; 1.400607; 1.399601; 1.397168; 1.396081; 1.395696; 1.396335; 1.399323; 1.400023; 1.397063; 1.391057; 1.387233; 1.390327; 1.389698; 1.389081; 1.389366; 1.390244; 1.390525; 1.390520; 1.388369; 1.386126; 1.384999; 1.386447; 1.388149; 1.388896; 1.389848; 1.389661; 1.383865; 1.381171; 1.383258; 1.387054; 1.391207; 1.396249; 1.399011; 1.400961; 1.402812; 1.403881; 1.401129; 1.398817; 1.399650; 1.400933; 1.402267; 1.403762; 1.403088; 1.398443; 1.391970; 1.386174; 1.383635; 1.382321; 1.381874; 1.381743; 1.381606; 1.383083; 1.383539; 1.381744; 1.379392; 1.376804; 1.374247; 1.375306; 1.376570; 1.379505; 1.383678; 1.382657; 1.382669; 1.380145; 1.378236; 1.376994; 1.375774; 1.373095; 1.370278; 1.369537; 1.369166; 1.368109; 1.365779; 1.366945; 1.366105; 1.363610; 1.361946; 1.359247; 1.358538; 1.358497; 1.358181; 1.358265; 1.359595; 1.361081; 1.359788; 1.360096; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10247.1; 18:17:46; (); (); (); (); (); (); 1.420242; 1.422959; 1.421924; 1.421479; 1.422185; 1.422975; 1.427345; 1.431855; 1.437522; 1.441252; 1.442737; 1.442177; 1.439331; 1.435044; 1.433706; 1.436143; 1.436270; 1.439345; 1.439349; 1.436511; 1.434477; 1.429067; 1.421712; 1.416735; 1.414101; 1.413113; 1.414948; 1.417275; 1.420340; 1.422944; 1.417861; 1.412499; 1.407771; 1.408038; 1.410397; 1.412245; 1.411359; 1.412322; 1.413312; 1.412757; 1.411420; 1.410119; 1.408120; 1.407614; 1.408821; 1.410646; 1.411655; 1.408769; 1.404771; 1.401753; 1.397948; 1.397035; 1.395633; 1.394284; 1.394415; 1.393606; 1.392522; 1.393021; 1.389534; 1.385443; 1.382061; 1.381799; 1.384711; 1.387316; 1.389507; 1.392838; 1.394143; 1.395587; 1.395598; 1.396172; 1.399850; 1.400166; 1.401105; 1.401411; 1.400785; 1.400607; 1.400467; 1.399914; 1.399898; 1.399976; 1.399466; 1.398927; 1.396673; 1.395287; 1.394383; 1.393789; 1.394470; 1.395027; 1.396222; 1.397791; 1.400001; 1.403447; 1.404677; 1.404701; 1.405138; 1.405031; 1.403565; 1.402179; 1.399327; 1.395066; 1.389114; 1.384395; 1.378400; 1.376234; 1.377678; 1.378309; 1.377426; 1.376819; 1.375799; 1.372974; 1.370322; 1.370501; 1.372175; 1.375074; 1.378997; 1.383534; 1.387472; 1.391992; 1.391182; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10248.7; 18:17:55; (); (); (); (); (); 1.400141; 1.406053; 1.415665; 1.416357; 1.417060; 1.418401; 1.417712; 1.415613; 1.413626; 1.412838; 1.413228; 1.418272; 1.424376; 1.428711; 1.431965; 1.432569; 1.428487; 1.422068; 1.421225; 1.420007; 1.417802; 1.418803; 1.422089; 1.423739; 1.418888; 1.414483; 1.411019; 1.409099; 1.408109; 1.408244; 1.408483; 1.410755; 1.412504; 1.412990; 1.412117; 1.410038; 1.407110; 1.404184; 1.404546; 1.408323; 1.412774; 1.414595; 1.412448; 1.408691; 1.406638; 1.402791; 1.399233; 1.398265; 1.395531; 1.393704; 1.393483; 1.392319; 1.389784; 1.387156; 1.387018; 1.387727; 1.389512; 1.391219; 1.393086; 1.393265; 1.394920; 1.395734; 1.395863; 1.397348; 1.396777; 1.397429; 1.398596; 1.398259; 1.397937; 1.396275; 1.392326; 1.390470; 1.389506; 1.386231; 1.383637; 1.382324; 1.382629; 1.383131; 1.382683; 1.384349; 1.386272; 1.388372; 1.390520; 1.393097; 1.390996; 1.390555; 1.390730; 1.389606; 1.389408; 1.388719; 1.388248; 1.387514; 1.386902; 1.388421; 1.387834; 1.385429; 1.384397; 1.385884; 1.386121; 1.388520; 1.391018; 1.390312; 1.388055; 1.387165; 1.387685; 1.386698; 1.383371; 1.381018; 1.381355; 1.380816; 1.382078; 1.382520; 1.380528; 1.378671; 1.377332; 1.373645; 1.373306; 1.376000; 1.378404; 1.378514; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10250.2; 18:18:03; (); (); (); (); (); 1.432965; 1.434982; 1.435346; 1.434756; 1.434334; 1.432238; 1.434500; 1.434036; 1.432519; 1.431431; 1.432544; 1.435806; 1.437150; 1.436619; 1.435441; 1.435018; 1.433975; 1.432164; 1.428455; 1.424714; 1.423272; 1.421790; 1.422956; 1.423072; 1.421258; 1.419087; 1.415718; 1.411924; 1.409764; 1.408295; 1.405266; 1.404648; 1.404572; 1.407462; 1.412269; 1.416123; 1.412655; 1.409603; 1.408111; 1.407983; 1.408757; 1.410551; 1.411884; 1.412547; 1.413356; 1.414578; 1.413636; 1.411933; 1.407597; 1.402357; 1.398054; 1.397819; 1.396008; 1.396188; 1.397911; 1.395364; 1.391264; 1.388396; 1.385602; 1.384500; 1.385247; 1.383377; 1.383424; 1.387676; 1.390932; 1.392121; 1.394285; 1.397325; 1.397528; 1.397966; 1.398825; 1.400359; 1.400260; 1.399838; 1.399490; 1.399377; 1.402376; 1.405174; 1.403453; 1.400511; 1.399357; 1.397030; 1.394469; 1.390687; 1.388714; 1.390540; 1.390745; 1.391553; 1.391806; 1.391006; 1.388388; 1.383775; 1.380578; 1.380713; 1.381014; 1.381158; 1.383545; 1.387032; 1.391763; 1.393452; 1.393009; 1.392582; 1.388709; 1.387348; 1.387679; 1.388603; 1.390749; 1.391291; 1.392874; 1.393373; 1.390064; 1.383599; 1.380275; 1.375546; 1.371604; 1.369576; 1.370297; 1.376644; 1.376647; 1.374514; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10251.8; 18:18:12; (); (); (); (); (); 1.432965; 1.399495; 1.400012; 1.396456; 1.396844; 1.398040; 1.396673; 1.394807; 1.392855; 1.393598; 1.398792; 1.401283; 1.401008; 1.400496; 1.399337; 1.401645; 1.401860; 1.400760; 1.399579; 1.397086; 1.397215; 1.400559; 1.403967; 1.402781; 1.398173; 1.398536; 1.401090; 1.399950; 1.396935; 1.397640; 1.393638; 1.390858; 1.390905; 1.393340; 1.396907; 1.399080; 1.398293; 1.395549; 1.392282; 1.391888; 1.387523; 1.386580; 1.389175; 1.392646; 1.392314; 1.389927; 1.388657; 1.388258; 1.384972; 1.378833; 1.371743; 1.366257; 1.366762; 1.370527; 1.372658; 1.375233; 1.374145; 1.371533; 1.369230; 1.367516; 1.370996; 1.372245; 1.372280; 1.374945; 1.379639; 1.383832; 1.386269; 1.385907; 1.384549; 1.383714; 1.380712; 1.378924; 1.379993; 1.382639; 1.385166; 1.386351; 1.385162; 1.382543; 1.379147; 1.374883; 1.371587; 1.370158; 1.369973; 1.370325; 1.370272; 1.370784; 1.370229; 1.368684; 1.365665; 1.360106; 1.357936; 1.360463; 1.362593; 1.362841; 1.362485; 1.362046; 1.360103; 1.358294; 1.358611; 1.359072; 1.358883; 1.357154; 1.355300; 1.354140; 1.355875; 1.355251; 1.352956; 1.351304; 1.353469; 1.357345; 1.362844; 1.367157; 1.367913; 1.366160; 1.365053; 1.366148; 1.369530; 1.373240; 1.375764; 1.375589; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10253.4; 18:18:21; (); (); (); (); (); (); 1.413014; 1.421192; 1.427885; 1.428622; 1.429251; 1.428388; 1.426447; 1.425050; 1.424910; 1.425644; 1.425487; 1.424249; 1.424425; 1.424815; 1.421514; 1.416582; 1.410801; 1.404755; 1.402330; 1.403604; 1.407928; 1.413011; 1.416142; 1.416862; 1.418055; 1.417659; 1.415552; 1.412820; 1.410466; 1.407755; 1.408134; 1.408821; 1.409674; 1.409682; 1.404969; 1.400373; 1.395653; 1.392213; 1.392063; 1.393626; 1.395500; 1.395829; 1.396911; 1.399127; 1.404796; 1.405207; 1.404039; 1.403165; 1.402635; 1.399290; 1.396532; 1.396214; 1.396902; 1.398979; 1.394523; 1.393245; 1.395627; 1.398130; 1.397538; 1.394136; 1.394534; 1.394654; 1.394076; 1.394436; 1.398595; 1.399243; 1.397641; 1.394572; 1.389257; 1.389055; 1.389078; 1.388185; 1.385697; 1.382813; 1.381217; 1.378751; 1.376735; 1.374062; 1.370780; 1.368351; 1.369386; 1.368781; 1.367652; 1.367256; 1.367089; 1.363234; 1.361251; 1.363011; 1.365493; 1.367318; 1.369722; 1.373068; 1.377206; 1.381414; 1.384041; 1.387560; 1.389412; 1.390027; 1.389024; 1.387183; 1.387433; 1.384272; 1.379745; 1.379153; 1.380361; 1.379683; 1.377760; 1.374935; 1.373207; 1.370479; 1.364312; 1.361476; 1.361250; 1.362987; 1.364243; 1.364190; 1.367253; 1.371118; 1.368928; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
