Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-11-30; 11:44:02
File Name; D:\Mahlo\TR\171130114402FP 4582_244 GSM0_THICKNESS2.txt

16.8; 11:44:13; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.734576; 0.735183; 0.734837; 0.734535; 0.732841; 0.730742; 0.729227; 0.729051; 0.729398; 0.729939; 0.729124; 0.727811; 0.726554; 0.726801; 0.728302; 0.729835; 0.729528; 0.727897; 0.725984; 0.726093; 0.726848; 0.727736; 0.727288; 0.727141; 0.726828; 0.727140; 0.728018; 0.730607; 0.730458; 0.728535; 0.726029; 0.726011; 0.728951; 0.731934; 0.734639; 0.736673; 0.736887; 0.736576; 0.734674; 0.734663; 0.733485; 0.730956; 0.728537; 0.726179; 0.724842; 0.723512; 0.720462; 0.716781; 0.715666; 0.714982; 0.714094; 0.713843; 0.714418; 0.716040; 0.716520; 0.719746; 0.722423; 0.723624; 0.727138; 0.731384; 0.736057; 0.741040; 0.744408; 0.744696; 0.744425; 0.745358; 0.745626; 0.744377; 0.743235; 0.743393; 0.743627; 0.744741; 0.744840; 0.742756; 0.741794; 0.741899; 0.741523; 0.742366; 0.744577; 0.743958; 0.743947; 0.746168; 0.748857; 0.750301; 0.751369; 0.753670; 0.756218; 0.758743; 0.760959; 0.763589; 0.765954; 0.767668; 0.767783; 0.768031; 0.770979; 0.773850; 0.775958; 0.778655; 0.781506; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
17.7; 11:44:22; (); (); (); (); 0.722708; 0.723215; 0.719961; 0.718758; 0.718380; 0.718988; 0.719262; 0.720999; 0.725676; 0.728941; 0.730141; 0.728885; 0.728386; 0.727455; 0.725049; 0.722468; 0.722597; 0.724687; 0.726072; 0.727827; 0.728062; 0.728190; 0.728160; 0.726394; 0.727217; 0.728864; 0.729312; 0.727761; 0.725760; 0.723972; 0.724792; 0.725555; 0.725409; 0.724681; 0.724705; 0.724577; 0.724201; 0.725023; 0.726173; 0.725055; 0.723091; 0.721995; 0.723060; 0.726592; 0.728626; 0.730980; 0.731974; 0.731112; 0.729802; 0.727375; 0.728384; 0.729089; 0.728073; 0.727613; 0.726611; 0.725912; 0.723500; 0.719496; 0.715625; 0.714146; 0.714458; 0.715293; 0.716660; 0.719032; 0.721932; 0.721440; 0.722154; 0.723989; 0.723531; 0.725501; 0.729650; 0.734489; 0.740283; 0.745595; 0.746791; 0.745817; 0.745814; 0.744424; 0.742226; 0.740308; 0.741110; 0.741983; 0.743405; 0.744690; 0.745443; 0.745144; 0.744272; 0.742450; 0.741167; 0.742532; 0.741466; 0.741078; 0.743041; 0.746827; 0.749884; 0.750719; 0.752282; 0.754317; 0.755434; 0.756208; 0.760196; 0.763675; 0.766135; 0.767436; 0.768805; 0.772479; 0.776228; 0.779875; 0.782086; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
18.5; 11:44:31; (); (); (); (); 0.729374; 0.730375; 0.730097; 0.730839; 0.731264; 0.730107; 0.728978; 0.729100; 0.731263; 0.735444; 0.736996; 0.737232; 0.736094; 0.734530; 0.732294; 0.730036; 0.728266; 0.727595; 0.726646; 0.727328; 0.728731; 0.729038; 0.728145; 0.726675; 0.726791; 0.728068; 0.729173; 0.728504; 0.727633; 0.725127; 0.723588; 0.723369; 0.723499; 0.722986; 0.722768; 0.723071; 0.723623; 0.724401; 0.726170; 0.726261; 0.724127; 0.722413; 0.723630; 0.725258; 0.728790; 0.732332; 0.734934; 0.735804; 0.735426; 0.734258; 0.734117; 0.733795; 0.730578; 0.728807; 0.726051; 0.725274; 0.724870; 0.722507; 0.719919; 0.718759; 0.717558; 0.716546; 0.716002; 0.716045; 0.717432; 0.717373; 0.719537; 0.724501; 0.726729; 0.729692; 0.732709; 0.736921; 0.741756; 0.744748; 0.745206; 0.745143; 0.745877; 0.746201; 0.745444; 0.744366; 0.745251; 0.745121; 0.744811; 0.745489; 0.745604; 0.744990; 0.744377; 0.743255; 0.743028; 0.745371; 0.745387; 0.745156; 0.746925; 0.749076; 0.750566; 0.750957; 0.753664; 0.756436; 0.758367; 0.760029; 0.763148; 0.765224; 0.767672; 0.768949; 0.768708; 0.770576; 0.773065; 0.775851; 0.778919; 0.782061; 0.782413; 0.777343; 0.772720; 0.770145; 0.769383; 0.766995; 0.765177; 0.763644; 0.762577; 0.762287; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
19.2; 11:44:40; (); (); (); (); 0.715948; 0.718009; 0.717007; 0.716056; 0.715537; 0.716154; 0.716298; 0.718801; 0.722519; 0.725921; 0.726229; 0.727107; 0.726367; 0.724597; 0.723021; 0.719943; 0.719448; 0.720426; 0.720929; 0.723175; 0.723345; 0.723618; 0.723636; 0.723289; 0.724348; 0.726214; 0.725258; 0.723945; 0.722351; 0.721897; 0.723655; 0.724568; 0.725409; 0.725880; 0.725304; 0.725035; 0.724431; 0.725181; 0.725774; 0.724248; 0.723597; 0.723411; 0.724079; 0.727413; 0.728672; 0.730931; 0.729708; 0.727996; 0.726364; 0.724951; 0.725396; 0.726041; 0.724905; 0.723810; 0.723031; 0.722008; 0.720300; 0.718083; 0.714663; 0.712582; 0.711940; 0.712966; 0.714814; 0.717332; 0.719864; 0.720930; 0.723114; 0.724470; 0.724997; 0.727498; 0.731381; 0.735298; 0.739739; 0.744245; 0.746086; 0.746071; 0.747388; 0.746550; 0.744634; 0.742683; 0.741625; 0.741255; 0.741981; 0.742930; 0.743321; 0.743323; 0.743246; 0.742422; 0.741807; 0.742555; 0.741002; 0.739951; 0.741775; 0.744912; 0.747134; 0.748540; 0.752083; 0.755071; 0.756169; 0.756832; 0.760231; 0.763228; 0.766472; 0.769212; 0.770606; 0.772474; 0.773802; 0.775424; 0.777373; 0.779284; 0.779888; 0.775898; 0.774339; 0.775308; 0.775452; 0.772283; 0.769241; 0.766574; 0.764874; 0.764737; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
20.0; 11:44:48; (); (); (); (); 0.728487; 0.729568; 0.730434; 0.730211; 0.729002; 0.729578; 0.729334; 0.731612; 0.736386; 0.739359; 0.739845; 0.737970; 0.733644; 0.729627; 0.728072; 0.726315; 0.724922; 0.723891; 0.723647; 0.724379; 0.723936; 0.723601; 0.721088; 0.719165; 0.718444; 0.721298; 0.723028; 0.726196; 0.727254; 0.726356; 0.725410; 0.724933; 0.725055; 0.725702; 0.725808; 0.724821; 0.724603; 0.725337; 0.725518; 0.724187; 0.722435; 0.721844; 0.724729; 0.727767; 0.731421; 0.735468; 0.738217; 0.738900; 0.737406; 0.737211; 0.738268; 0.738056; 0.737225; 0.736084; 0.734757; 0.733882; 0.733710; 0.730482; 0.727681; 0.726079; 0.725547; 0.725531; 0.726866; 0.728798; 0.731163; 0.733423; 0.735931; 0.738494; 0.742829; 0.745367; 0.746394; 0.747407; 0.749993; 0.751223; 0.751225; 0.750738; 0.749533; 0.748146; 0.748148; 0.747253; 0.745311; 0.743606; 0.742148; 0.740886; 0.740193; 0.740518; 0.741355; 0.741153; 0.742277; 0.743260; 0.743191; 0.743679; 0.745502; 0.745696; 0.746334; 0.747799; 0.749396; 0.750989; 0.753320; 0.756550; 0.758648; 0.760877; 0.763068; 0.764774; 0.765717; 0.766623; 0.766687; 0.767454; 0.772533; 0.776334; 0.775524; 0.773624; 0.771846; 0.770501; 0.770318; 0.769256; 0.767703; 0.766427; 0.764871; 0.764341; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
20.7; 11:44:57; (); (); (); (); 0.717556; 0.719468; 0.720592; 0.719737; 0.718178; 0.718749; 0.719019; 0.720086; 0.723422; 0.726186; 0.726363; 0.726325; 0.725027; 0.722927; 0.721623; 0.719544; 0.719007; 0.718380; 0.718192; 0.720319; 0.719850; 0.720046; 0.720003; 0.719664; 0.720341; 0.722678; 0.721841; 0.721012; 0.720868; 0.720416; 0.721310; 0.721819; 0.723693; 0.724048; 0.723117; 0.722577; 0.721941; 0.723160; 0.723360; 0.722594; 0.723166; 0.723559; 0.726545; 0.728696; 0.728995; 0.730773; 0.729909; 0.728794; 0.728607; 0.729099; 0.729456; 0.729554; 0.727917; 0.726154; 0.725426; 0.724257; 0.723819; 0.722267; 0.721049; 0.721364; 0.720578; 0.721150; 0.722811; 0.724302; 0.725559; 0.728267; 0.730833; 0.733123; 0.735319; 0.737994; 0.740629; 0.742606; 0.742976; 0.743107; 0.743508; 0.744146; 0.745943; 0.745486; 0.744662; 0.743483; 0.741464; 0.739200; 0.738593; 0.738216; 0.736801; 0.736373; 0.737472; 0.739935; 0.742349; 0.743075; 0.742778; 0.741683; 0.743614; 0.746058; 0.748543; 0.751794; 0.755957; 0.758296; 0.760422; 0.762702; 0.765408; 0.767743; 0.769517; 0.771537; 0.773774; 0.774747; 0.774876; 0.775181; 0.775716; 0.775430; 0.773796; 0.769698; 0.768568; 0.769177; 0.768410; 0.765919; 0.763056; 0.760095; 0.756483; 0.753978; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
21.5; 11:45:06; (); (); (); (); 0.717556; 0.728303; 0.729734; 0.729770; 0.728030; 0.728736; 0.729290; 0.729857; 0.731509; 0.734511; 0.736852; 0.738115; 0.734772; 0.731456; 0.729799; 0.727619; 0.726606; 0.725240; 0.724885; 0.726046; 0.725541; 0.725175; 0.724102; 0.722322; 0.722579; 0.725683; 0.725781; 0.727472; 0.728224; 0.726375; 0.725730; 0.726056; 0.726605; 0.727219; 0.727302; 0.726650; 0.725598; 0.726006; 0.725834; 0.724164; 0.722373; 0.721602; 0.724072; 0.727198; 0.729957; 0.732696; 0.733500; 0.733732; 0.732714; 0.732328; 0.732999; 0.733476; 0.733505; 0.733094; 0.732425; 0.731237; 0.731580; 0.728898; 0.726621; 0.725918; 0.726140; 0.726874; 0.728917; 0.731531; 0.733568; 0.735642; 0.738652; 0.740359; 0.742773; 0.745753; 0.747732; 0.748373; 0.750331; 0.751866; 0.751833; 0.750847; 0.749617; 0.748135; 0.747265; 0.745696; 0.743476; 0.741057; 0.740189; 0.740052; 0.738902; 0.737999; 0.738627; 0.739386; 0.740139; 0.740838; 0.741453; 0.741802; 0.743713; 0.744507; 0.745795; 0.748096; 0.749997; 0.751430; 0.752694; 0.755389; 0.758215; 0.760862; 0.763101; 0.765327; 0.766895; 0.767750; 0.768112; 0.768320; 0.771974; 0.774304; 0.773578; 0.771057; 0.767510; 0.766510; 0.766521; 0.765297; 0.763336; 0.760725; 0.757755; 0.756759; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
22.2; 11:45:15; (); (); (); (); 0.728318; 0.731791; 0.732948; 0.732724; 0.731746; 0.731579; 0.730633; 0.732047; 0.733764; 0.733346; 0.732573; 0.731512; 0.727736; 0.725404; 0.723447; 0.720149; 0.717898; 0.716262; 0.715449; 0.714738; 0.714031; 0.714382; 0.713633; 0.713422; 0.714893; 0.717834; 0.718965; 0.721388; 0.721114; 0.719823; 0.719690; 0.720701; 0.721890; 0.723350; 0.723753; 0.722674; 0.721940; 0.722798; 0.722712; 0.722200; 0.722017; 0.722035; 0.725108; 0.728664; 0.730678; 0.731632; 0.731868; 0.732285; 0.732128; 0.732666; 0.734851; 0.735367; 0.734028; 0.732355; 0.729932; 0.727335; 0.726745; 0.724573; 0.724003; 0.724799; 0.726492; 0.727039; 0.727420; 0.727779; 0.728113; 0.729646; 0.733084; 0.736243; 0.739812; 0.744629; 0.747986; 0.747533; 0.747200; 0.746341; 0.744931; 0.743775; 0.744082; 0.744411; 0.745436; 0.745700; 0.743746; 0.740403; 0.738520; 0.736464; 0.733996; 0.734090; 0.736453; 0.738907; 0.740814; 0.742249; 0.742475; 0.742168; 0.744365; 0.746052; 0.747862; 0.750290; 0.753278; 0.756292; 0.757871; 0.760339; 0.762898; 0.764574; 0.766326; 0.768769; 0.770372; 0.771777; 0.772239; 0.771487; 0.771522; 0.770336; 0.767432; 0.764200; 0.762217; 0.762143; 0.762044; 0.760178; 0.757030; 0.754117; 0.750858; 0.748312; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
22.9; 11:45:23; (); (); (); (); 0.731661; 0.732332; 0.732657; 0.732303; 0.731358; 0.731787; 0.731763; 0.733640; 0.737993; 0.741324; 0.742276; 0.741769; 0.738036; 0.733489; 0.730926; 0.728232; 0.726448; 0.725325; 0.725131; 0.725405; 0.724928; 0.724342; 0.721942; 0.719322; 0.718553; 0.720804; 0.722162; 0.724689; 0.725608; 0.724947; 0.724033; 0.723289; 0.723227; 0.724026; 0.724593; 0.723466; 0.723446; 0.724184; 0.724230; 0.723713; 0.722504; 0.721351; 0.723429; 0.727238; 0.731248; 0.735328; 0.738264; 0.739267; 0.737788; 0.737644; 0.738726; 0.737915; 0.736780; 0.735936; 0.734558; 0.733254; 0.732725; 0.729528; 0.727144; 0.725916; 0.725486; 0.725491; 0.726725; 0.728825; 0.730089; 0.731724; 0.734303; 0.737069; 0.740240; 0.742842; 0.744216; 0.745653; 0.748665; 0.750279; 0.750020; 0.749748; 0.748787; 0.747650; 0.747461; 0.747231; 0.746229; 0.744874; 0.743095; 0.742511; 0.742160; 0.742321; 0.742663; 0.742099; 0.742796; 0.744575; 0.745117; 0.745912; 0.747624; 0.747515; 0.747327; 0.748330; 0.749852; 0.752138; 0.754554; 0.757419; 0.759845; 0.762323; 0.764587; 0.766027; 0.766069; 0.766498; 0.767106; 0.768902; 0.773330; 0.777488; 0.778293; 0.777209; 0.774823; 0.772775; 0.772586; 0.771764; 0.770488; 0.769254; 0.768081; 0.768665; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
23.7; 11:45:32; (); (); (); (); 0.732325; 0.732784; 0.731820; 0.733139; 0.733642; 0.732263; 0.731414; 0.733491; 0.734879; 0.734700; 0.734344; 0.733399; 0.730097; 0.728614; 0.726625; 0.723761; 0.722397; 0.722420; 0.720340; 0.718738; 0.719430; 0.719187; 0.717982; 0.717587; 0.718645; 0.720311; 0.721528; 0.720891; 0.719932; 0.718529; 0.717072; 0.716379; 0.716782; 0.718745; 0.718086; 0.716900; 0.716997; 0.716757; 0.716968; 0.716891; 0.716968; 0.718230; 0.724358; 0.726988; 0.729693; 0.733213; 0.735577; 0.735434; 0.734605; 0.737303; 0.740016; 0.740550; 0.739615; 0.737539; 0.733228; 0.729706; 0.727370; 0.722476; 0.721189; 0.722380; 0.724301; 0.725944; 0.727353; 0.727517; 0.725792; 0.724920; 0.725696; 0.729183; 0.733857; 0.738247; 0.742628; 0.745611; 0.748244; 0.747306; 0.744784; 0.742591; 0.740976; 0.740280; 0.741639; 0.743161; 0.743794; 0.743375; 0.741020; 0.739073; 0.737728; 0.736781; 0.736599; 0.737280; 0.739744; 0.741639; 0.742431; 0.743744; 0.745591; 0.745350; 0.744241; 0.744534; 0.746437; 0.748987; 0.752204; 0.754939; 0.757262; 0.760101; 0.762372; 0.763550; 0.764088; 0.765008; 0.764343; 0.764311; 0.767276; 0.770256; 0.770854; 0.768199; 0.765878; 0.764360; 0.763699; 0.761942; 0.759369; 0.757091; 0.755116; 0.753646; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
24.4; 11:45:41; (); (); (); (); 0.728346; 0.728508; 0.728324; 0.727831; 0.727658; 0.728560; 0.729280; 0.730083; 0.734698; 0.737551; 0.738353; 0.737397; 0.735371; 0.731794; 0.729278; 0.726725; 0.726243; 0.725843; 0.724875; 0.725805; 0.724667; 0.723551; 0.722392; 0.721235; 0.721324; 0.723470; 0.723534; 0.722567; 0.722459; 0.722713; 0.723837; 0.725017; 0.726552; 0.728273; 0.727296; 0.727165; 0.727149; 0.727542; 0.728370; 0.726873; 0.726650; 0.726480; 0.729827; 0.731668; 0.731644; 0.733745; 0.732804; 0.730815; 0.729261; 0.728936; 0.729707; 0.730763; 0.729682; 0.727983; 0.727080; 0.725211; 0.723810; 0.721494; 0.720780; 0.721165; 0.721283; 0.723003; 0.725499; 0.728266; 0.730141; 0.731923; 0.733421; 0.734876; 0.736508; 0.739855; 0.744120; 0.747620; 0.748803; 0.749234; 0.749207; 0.748167; 0.747812; 0.746251; 0.744667; 0.743494; 0.742121; 0.741101; 0.741277; 0.740910; 0.739152; 0.737197; 0.736421; 0.738041; 0.740087; 0.741441; 0.742392; 0.743082; 0.746078; 0.748244; 0.749881; 0.752151; 0.754492; 0.757192; 0.759007; 0.761305; 0.764342; 0.767139; 0.768377; 0.770419; 0.770994; 0.771615; 0.772267; 0.773710; 0.775824; 0.776407; 0.774987; 0.770075; 0.765412; 0.765159; 0.764908; 0.763731; 0.761138; 0.758486; 0.755506; 0.754694; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
