Roll Number; 0
Recipe Name; FP 4576_257 GSM
Start Time; 2018-01-09; 13:14:15
File Name; D:\Mahlo\TR\180109131415FP 4576_257 GSM0_XMF2.txt

-85.0; 13:14:16; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5936.1; 13:21:52; (); (); (); (); (); (); 3.786538; 3.791573; 3.798445; 3.803654; 3.808219; 3.811157; 3.812892; 3.811932; 3.803125; 3.804360; 3.809426; 3.814171; 3.818244; 3.821109; 3.822164; 3.820785; 3.813818; 3.802983; 3.791711; 3.781522; 3.771513; 3.762182; 3.753582; 3.745083; 3.736342; 3.724435; 3.713211; 3.703376; 3.693815; 3.685571; 3.677426; 3.671223; 3.665798; 3.660380; 3.655256; 3.649634; 3.644266; 3.639170; 3.632771; 3.625250; 3.618038; 3.611745; 3.606508; 3.602036; 3.596989; 3.591757; 3.587276; 3.581392; 3.574592; 3.568706; 3.562310; 3.556561; 3.551834; 3.546179; 3.541034; 3.536917; 3.532030; 3.527609; 3.524176; 3.519884; 3.515233; 3.511969; 3.508868; 3.506121; 3.503575; 3.501265; 3.499051; 3.496579; 3.494129; 3.490723; 3.486150; 3.480998; 3.474577; 3.468231; 3.462651; 3.455983; 3.447964; 3.439504; 3.430736; 3.423122; 3.415805; 3.409049; 3.403468; 3.397930; 3.393428; 3.389853; 3.387465; 3.386137; 3.385806; 3.386214; 3.386981; 3.388305; 3.390183; 3.392169; 3.393743; 3.395200; 3.396541; 3.397341; 3.398117; 3.398592; 3.398852; 3.399136; 3.399391; 3.399361; 3.399410; 3.399953; 3.401000; 3.402252; 3.404299; 3.407323; 3.410382; 3.413433; 3.415274; 3.416631; 3.418320; 3.420608; 3.423541; 3.427739; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5939.6; 13:22:00; (); (); (); (); (); (); 3.762310; 3.757849; 3.754488; 3.751615; 3.748998; 3.746481; 3.743557; 3.730530; 3.722153; 3.721379; 3.721484; 3.721472; 3.720928; 3.719055; 3.715396; 3.711316; 3.706664; 3.701174; 3.695946; 3.691472; 3.686714; 3.680548; 3.674210; 3.666978; 3.658237; 3.649921; 3.643505; 3.637760; 3.632191; 3.627913; 3.623822; 3.619412; 3.615417; 3.612044; 3.607862; 3.603014; 3.599196; 3.595991; 3.592594; 3.589220; 3.585514; 3.581342; 3.577426; 3.573458; 3.569828; 3.566603; 3.562942; 3.559005; 3.555739; 3.552959; 3.549958; 3.546832; 3.544247; 3.542013; 3.539848; 3.536885; 3.533438; 3.530114; 3.525746; 3.521239; 3.516209; 3.510070; 3.503417; 3.497322; 3.491040; 3.483468; 3.476574; 3.469404; 3.462017; 3.454726; 3.446760; 3.439203; 3.432963; 3.427492; 3.422218; 3.418326; 3.415022; 3.413016; 3.412359; 3.412490; 3.413429; 3.415575; 3.419077; 3.423521; 3.427845; 3.432844; 3.439539; 3.447166; 3.454181; 3.461504; 3.470086; 3.478242; 3.484920; 3.491182; 3.497910; 3.503847; 3.508291; 3.512275; 3.516411; 3.519877; 3.523043; 3.526162; 3.527515; 3.526421; 3.524779; 3.522560; 3.520322; 3.518312; 3.516488; 3.514092; 3.515250; 3.514836; 3.513723; 3.512430; 3.510690; 3.508314; 3.505166; 3.503335; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5943.0; 13:22:09; (); (); (); (); (); (); 3.779626; 3.774923; 3.771441; 3.768732; 3.766900; 3.764871; 3.762624; 3.758563; 3.744151; 3.739014; 3.737231; 3.735316; 3.733655; 3.732408; 3.731411; 3.730048; 3.728252; 3.725388; 3.722284; 3.719064; 3.716316; 3.713773; 3.710717; 3.707494; 3.704377; 3.702096; 3.699680; 3.695763; 3.691288; 3.686786; 3.682443; 3.679396; 3.677076; 3.674552; 3.672176; 3.670128; 3.668062; 3.665936; 3.664277; 3.662637; 3.660633; 3.658862; 3.657766; 3.656721; 3.655003; 3.652889; 3.650258; 3.647022; 3.643154; 3.638009; 3.632871; 3.627516; 3.621120; 3.615423; 3.609118; 3.603196; 3.598270; 3.592984; 3.588728; 3.584702; 3.579981; 3.575932; 3.572481; 3.569328; 3.566632; 3.563895; 3.560295; 3.556477; 3.552600; 3.549014; 3.545033; 3.540098; 3.535343; 3.530330; 3.524539; 3.519115; 3.514476; 3.509513; 3.504035; 3.499375; 3.495739; 3.492571; 3.489456; 3.486130; 3.481974; 3.478216; 3.474574; 3.470578; 3.467104; 3.463747; 3.459872; 3.455846; 3.452329; 3.448495; 3.443843; 3.439460; 3.436036; 3.433088; 3.430577; 3.429269; 3.428755; 3.428445; 3.428562; 3.429495; 3.431032; 3.433331; 3.436401; 3.440075; 3.444890; 3.449163; 3.453371; 3.457721; 3.460221; 3.462560; 3.465110; 3.467726; 3.471333; 3.475710; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5946.4; 13:22:18; (); (); (); (); (); (); 3.771826; 3.766057; 3.758992; 3.752897; 3.747785; 3.743579; 3.740021; 3.731776; 3.722070; 3.717905; 3.713970; 3.709163; 3.703478; 3.697915; 3.692256; 3.686906; 3.683416; 3.681144; 3.678922; 3.676634; 3.674642; 3.671924; 3.667491; 3.662749; 3.658128; 3.653420; 3.648396; 3.643833; 3.640445; 3.637281; 3.633539; 3.628311; 3.622641; 3.616206; 3.608518; 3.601645; 3.594347; 3.587999; 3.582900; 3.577204; 3.572559; 3.568433; 3.564305; 3.560863; 3.557840; 3.555300; 3.554086; 3.554320; 3.555353; 3.557098; 3.559210; 3.560895; 3.561845; 3.562563; 3.563045; 3.562744; 3.561634; 3.559632; 3.556759; 3.553498; 3.549033; 3.542676; 3.535315; 3.527372; 3.520233; 3.513075; 3.505909; 3.499353; 3.492660; 3.486624; 3.482157; 3.478241; 3.474439; 3.471095; 3.468871; 3.467716; 3.467063; 3.466838; 3.466936; 3.467065; 3.467170; 3.467513; 3.467812; 3.468076; 3.468058; 3.468004; 3.468069; 3.468255; 3.468650; 3.469120; 3.469699; 3.470803; 3.472187; 3.473711; 3.475494; 3.477043; 3.478653; 3.480415; 3.482231; 3.483948; 3.485705; 3.487799; 3.489431; 3.490501; 3.491416; 3.492096; 3.492406; 3.492289; 3.492054; 3.492037; 3.492524; 3.493039; 3.493169; 3.493263; 3.493223; 3.492972; 3.492337; 3.491891; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5949.9; 13:22:27; (); (); (); (); (); (); 3.796815; 3.796408; 3.801940; 3.806441; 3.809660; 3.811791; 3.813562; 3.813752; 3.802981; 3.801536; 3.805662; 3.810024; 3.813554; 3.817058; 3.820768; 3.823562; 3.823432; 3.819121; 3.814522; 3.809869; 3.806518; 3.803187; 3.798022; 3.793310; 3.789048; 3.784622; 3.779951; 3.773975; 3.767111; 3.760641; 3.753904; 3.746904; 3.738267; 3.728964; 3.720221; 3.709776; 3.701102; 3.692709; 3.683048; 3.674848; 3.666822; 3.658260; 3.650798; 3.644702; 3.639898; 3.633881; 3.627354; 3.622617; 3.618739; 3.613628; 3.607808; 3.602285; 3.596207; 3.589825; 3.583026; 3.576009; 3.568564; 3.559466; 3.550320; 3.541153; 3.532264; 3.524996; 3.519195; 3.512831; 3.506039; 3.499575; 3.494078; 3.489503; 3.485417; 3.482470; 3.479536; 3.475606; 3.471513; 3.467483; 3.463138; 3.457783; 3.451464; 3.445132; 3.438369; 3.431354; 3.424395; 3.416377; 3.408319; 3.400343; 3.392958; 3.387243; 3.382702; 3.378326; 3.374634; 3.371964; 3.370535; 3.370351; 3.371532; 3.373629; 3.376533; 3.380566; 3.384575; 3.389883; 3.395876; 3.402082; 3.408385; 3.413371; 3.419074; 3.425417; 3.431382; 3.437613; 3.444561; 3.451334; 3.457644; 3.462779; 3.466884; 3.472430; 3.476116; 3.478651; 3.481691; 3.484881; 3.488080; 3.492410; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5953.3; 13:22:35; (); (); (); (); (); (); 3.786241; 3.778207; 3.772510; 3.766523; 3.761548; 3.757530; 3.751801; 3.736138; 3.723836; 3.717844; 3.712976; 3.708406; 3.704273; 3.701346; 3.697523; 3.693499; 3.689734; 3.685313; 3.681085; 3.677084; 3.673735; 3.670359; 3.666173; 3.661970; 3.658740; 3.654971; 3.649346; 3.642866; 3.636383; 3.629824; 3.622475; 3.615223; 3.607924; 3.600616; 3.593884; 3.587972; 3.581082; 3.573670; 3.566779; 3.561124; 3.556282; 3.551101; 3.546355; 3.542286; 3.538799; 3.534662; 3.530129; 3.525558; 3.520847; 3.516383; 3.512410; 3.508925; 3.504465; 3.498666; 3.492357; 3.486343; 3.480227; 3.473232; 3.467650; 3.462597; 3.457376; 3.452102; 3.447095; 3.442790; 3.439302; 3.435743; 3.432292; 3.429951; 3.428859; 3.428817; 3.429702; 3.430994; 3.432480; 3.433933; 3.435524; 3.437582; 3.440811; 3.444149; 3.447970; 3.452180; 3.455581; 3.458899; 3.462341; 3.465506; 3.468421; 3.470778; 3.473217; 3.475799; 3.479023; 3.483086; 3.486700; 3.489420; 3.492174; 3.495579; 3.498960; 3.502459; 3.506688; 3.511169; 3.515057; 3.519300; 3.523558; 3.526355; 3.528856; 3.530177; 3.530925; 3.531571; 3.532019; 3.532144; 3.531865; 3.531314; 3.535837; 3.538758; 3.538655; 3.538462; 3.538224; 3.537660; 3.537108; 3.537691; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5956.7; 13:22:44; (); (); (); (); (); (); 3.761203; 3.762753; 3.766345; 3.768599; 3.770175; 3.770460; 3.769387; 3.767541; 3.755491; 3.746309; 3.743865; 3.740916; 3.737162; 3.732042; 3.726853; 3.720917; 3.709603; 3.697754; 3.684668; 3.673377; 3.664615; 3.655040; 3.647755; 3.642667; 3.638215; 3.635189; 3.633631; 3.632842; 3.632915; 3.633228; 3.634166; 3.636190; 3.638491; 3.640815; 3.642870; 3.643083; 3.641657; 3.639578; 3.636151; 3.631295; 3.626580; 3.621352; 3.615037; 3.608599; 3.602445; 3.596525; 3.590173; 3.583514; 3.576612; 3.568775; 3.562208; 3.557584; 3.553452; 3.550699; 3.549049; 3.547795; 3.546995; 3.546394; 3.545935; 3.545719; 3.546301; 3.547493; 3.549286; 3.551354; 3.553972; 3.556683; 3.558389; 3.559354; 3.559478; 3.558990; 3.558226; 3.557007; 3.554974; 3.552638; 3.549775; 3.546102; 3.542201; 3.538536; 3.534281; 3.529053; 3.524467; 3.520020; 3.514978; 3.510810; 3.507030; 3.502953; 3.499435; 3.496931; 3.494965; 3.493018; 3.491210; 3.489036; 3.486758; 3.484854; 3.482854; 3.480919; 3.479208; 3.477928; 3.476840; 3.475770; 3.475010; 3.474120; 3.473268; 3.472485; 3.471705; 3.471578; 3.472183; 3.472997; 3.474019; 3.475830; 3.477600; 3.479139; 3.480024; 3.480947; 3.481982; 3.482937; 3.484060; 3.485496; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5960.2; 13:22:53; (); (); (); (); (); (); 3.793663; 3.789389; 3.785084; 3.781202; 3.777652; 3.773640; 3.768928; 3.758534; 3.750225; 3.744701; 3.737957; 3.731357; 3.724435; 3.716339; 3.709435; 3.702962; 3.696164; 3.690416; 3.684757; 3.679267; 3.674318; 3.669035; 3.664407; 3.659064; 3.653937; 3.649997; 3.645810; 3.642326; 3.638858; 3.634946; 3.631537; 3.627855; 3.623647; 3.620375; 3.617733; 3.615241; 3.613398; 3.612226; 3.611330; 3.610513; 3.609673; 3.608818; 3.607900; 3.606630; 3.605262; 3.603766; 3.602195; 3.600663; 3.598395; 3.594524; 3.590024; 3.585332; 3.578167; 3.570525; 3.563549; 3.555226; 3.546538; 3.538382; 3.529209; 3.519591; 3.509369; 3.495837; 3.484095; 3.475828; 3.467200; 3.458551; 3.451801; 3.445533; 3.438782; 3.433125; 3.427700; 3.421867; 3.417252; 3.414781; 3.413543; 3.413450; 3.414017; 3.414793; 3.415737; 3.416158; 3.416768; 3.417594; 3.418501; 3.419962; 3.421664; 3.423713; 3.426056; 3.428381; 3.430655; 3.432350; 3.433362; 3.434128; 3.434733; 3.435358; 3.436035; 3.435962; 3.435650; 3.435294; 3.434339; 3.432557; 3.430616; 3.427998; 3.427074; 3.430958; 3.435452; 3.439500; 3.443670; 3.448584; 3.452873; 3.457426; 3.467372; 3.473637; 3.477420; 3.482252; 3.488294; 3.495812; 3.506561; 3.515166; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5963.6; 13:23:01; (); (); (); (); (); (); 3.754365; 3.751576; 3.751530; 3.752319; 3.753300; 3.754445; 3.755642; 3.756108; 3.747828; 3.744114; 3.747913; 3.751266; 3.754391; 3.757845; 3.762506; 3.767101; 3.769784; 3.770462; 3.769952; 3.768817; 3.767057; 3.764292; 3.761561; 3.758841; 3.754875; 3.749673; 3.744891; 3.740182; 3.733579; 3.726297; 3.718327; 3.709335; 3.701239; 3.694877; 3.688964; 3.683439; 3.678196; 3.672380; 3.666627; 3.662125; 3.658450; 3.654486; 3.650709; 3.648208; 3.646706; 3.645873; 3.645067; 3.643607; 3.641450; 3.639096; 3.636694; 3.634120; 3.631856; 3.629302; 3.626188; 3.623146; 3.620130; 3.616937; 3.612830; 3.608818; 3.604611; 3.600004; 3.595873; 3.591975; 3.588152; 3.583708; 3.578009; 3.572550; 3.566774; 3.560017; 3.553664; 3.545984; 3.537989; 3.531075; 3.524319; 3.517368; 3.509362; 3.502428; 3.495729; 3.488934; 3.483770; 3.479433; 3.475655; 3.472907; 3.471272; 3.470069; 3.469192; 3.469002; 3.469083; 3.469487; 3.470305; 3.471219; 3.472276; 3.473430; 3.473862; 3.473957; 3.473800; 3.473168; 3.472119; 3.471199; 3.470676; 3.470024; 3.468944; 3.466986; 3.464753; 3.462867; 3.461225; 3.459272; 3.457600; 3.456554; 3.455657; 3.458467; 3.460188; 3.460053; 3.459578; 3.458935; 3.458484; 3.459271; 3.460681; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5967.1; 13:23:10; (); (); (); (); (); (); 3.870840; 3.857252; 3.846459; 3.835913; 3.826799; 3.820417; 3.813607; 3.794013; 3.773669; 3.756721; 3.746073; 3.737292; 3.727393; 3.718848; 3.711632; 3.703239; 3.693499; 3.683979; 3.675362; 3.668441; 3.661169; 3.652249; 3.643892; 3.635555; 3.627594; 3.619844; 3.610436; 3.602270; 3.595533; 3.588662; 3.583503; 3.579519; 3.574624; 3.569791; 3.565983; 3.562763; 3.560949; 3.560260; 3.559926; 3.560242; 3.560797; 3.561362; 3.561823; 3.562012; 3.561714; 3.560842; 3.559672; 3.558534; 3.557358; 3.555579; 3.553193; 3.550573; 3.546821; 3.541718; 3.536790; 3.531699; 3.526468; 3.521104; 3.515384; 3.509296; 3.501966; 3.494727; 3.487593; 3.481147; 3.474551; 3.467229; 3.459829; 3.453457; 3.447494; 3.441060; 3.434594; 3.428442; 3.423611; 3.419615; 3.416735; 3.415015; 3.413882; 3.413892; 3.414983; 3.416642; 3.419227; 3.423577; 3.428087; 3.432348; 3.437874; 3.445087; 3.453174; 3.461883; 3.470881; 3.478383; 3.485470; 3.492483; 3.499083; 3.506147; 3.512751; 3.517742; 3.521974; 3.526479; 3.530362; 3.534019; 3.537567; 3.540130; 3.541531; 3.537836; 3.532685; 3.527268; 3.522158; 3.517025; 3.511164; 3.505465; 3.506038; 3.506310; 3.503679; 3.500282; 3.495460; 3.489576; 3.483256; 3.478128; 3.460681; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5970.5; 13:23:19; (); (); (); (); (); (); 3.765549; 3.765085; 3.767105; 3.768715; 3.769333; 3.769254; 3.768882; 3.768711; 3.757509; 3.752613; 3.752503; 3.751941; 3.751160; 3.750292; 3.749000; 3.746597; 3.740578; 3.732485; 3.725328; 3.719658; 3.713655; 3.707398; 3.701919; 3.697256; 3.693730; 3.690994; 3.687342; 3.683627; 3.680245; 3.676143; 3.672769; 3.670509; 3.668833; 3.666866; 3.664262; 3.660302; 3.656198; 3.651333; 3.644867; 3.638680; 3.630854; 3.621736; 3.613484; 3.607305; 3.601228; 3.592982; 3.584608; 3.576314; 3.569468; 3.562976; 3.556922; 3.551124; 3.545105; 3.539762; 3.535714; 3.532594; 3.529959; 3.527692; 3.525214; 3.522988; 3.521080; 3.519685; 3.518407; 3.517537; 3.516936; 3.516152; 3.515227; 3.513461; 3.510940; 3.507807; 3.504957; 3.502506; 3.500016; 3.497828; 3.495665; 3.493120; 3.490230; 3.486941; 3.483430; 3.479889; 3.475975; 3.472302; 3.469618; 3.468056; 3.466689; 3.464807; 3.462612; 3.460392; 3.457916; 3.455483; 3.453566; 3.452605; 3.452103; 3.451630; 3.451381; 3.451695; 3.452550; 3.453558; 3.454874; 3.456706; 3.459300; 3.462173; 3.465213; 3.468764; 3.472424; 3.476211; 3.479148; 3.482142; 3.485416; 3.487704; 3.489360; 3.490844; 3.492414; 3.493620; 3.494569; 3.495377; 3.495792; 3.496208; 3.460681; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5973.9; 13:23:27; (); (); (); (); (); (); 3.789214; 3.776811; 3.765204; 3.755450; 3.747840; 3.740013; 3.731446; 3.709501; 3.693680; 3.683749; 3.675329; 3.668616; 3.662051; 3.655525; 3.649535; 3.644211; 3.641117; 3.639153; 3.637775; 3.636766; 3.635940; 3.635426; 3.635161; 3.634703; 3.633858; 3.632461; 3.630647; 3.629199; 3.628407; 3.627649; 3.626018; 3.622949; 3.619481; 3.615902; 3.611866; 3.608137; 3.604084; 3.599354; 3.595419; 3.591615; 3.587447; 3.583991; 3.580285; 3.576118; 3.571930; 3.567257; 3.562841; 3.559283; 3.555459; 3.550606; 3.545546; 3.541027; 3.536266; 3.530329; 3.524837; 3.518948; 3.511393; 3.503370; 3.495087; 3.487530; 3.480083; 3.471329; 3.462172; 3.454199; 3.446535; 3.438315; 3.431454; 3.424903; 3.417949; 3.411822; 3.407465; 3.404297; 3.401912; 3.400680; 3.400131; 3.400698; 3.402644; 3.405560; 3.409211; 3.413720; 3.417693; 3.421931; 3.427349; 3.433170; 3.438278; 3.442446; 3.447817; 3.453396; 3.457434; 3.461071; 3.464233; 3.465897; 3.466764; 3.467616; 3.468838; 3.470199; 3.471116; 3.471702; 3.472200; 3.472473; 3.472382; 3.471753; 3.470244; 3.468102; 3.466083; 3.464571; 3.463464; 3.462361; 3.461238; 3.459913; 3.459864; 3.459265; 3.458082; 3.456718; 3.455178; 3.453738; 3.452685; 3.452311; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5977.4; 13:23:36; (); (); (); (); (); (); 3.816782; 3.811444; 3.806948; 3.804265; 3.802480; 3.800265; 3.797636; 3.793944; 3.778449; 3.768764; 3.768614; 3.769690; 3.771309; 3.772798; 3.774353; 3.775903; 3.776895; 3.777310; 3.776886; 3.775943; 3.775946; 3.777089; 3.778585; 3.780748; 3.782487; 3.782459; 3.780824; 3.778237; 3.775421; 3.772375; 3.769568; 3.767215; 3.765307; 3.764369; 3.763752; 3.762491; 3.760641; 3.758668; 3.755863; 3.752730; 3.750602; 3.748773; 3.747084; 3.745861; 3.744572; 3.742669; 3.739972; 3.736637; 3.732345; 3.726544; 3.720595; 3.714264; 3.706698; 3.699110; 3.692580; 3.685899; 3.678140; 3.670662; 3.662578; 3.653041; 3.644518; 3.635758; 3.625653; 3.616767; 3.606629; 3.596498; 3.587436; 3.577172; 3.568123; 3.558972; 3.548559; 3.539817; 3.532072; 3.525088; 3.517467; 3.510443; 3.504997; 3.499916; 3.495126; 3.490303; 3.486592; 3.483014; 3.478644; 3.474046; 3.469491; 3.465490; 3.461341; 3.456106; 3.451355; 3.446649; 3.441319; 3.436456; 3.432802; 3.429663; 3.426645; 3.424757; 3.424395; 3.425438; 3.427751; 3.430662; 3.433940; 3.437796; 3.442821; 3.447702; 3.452957; 3.458139; 3.463031; 3.468385; 3.473087; 3.477448; 3.481878; 3.485566; 3.487736; 3.489563; 3.491463; 3.493035; 3.494339; 3.495674; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5980.8; 13:23:45; (); (); (); (); (); (); 3.733252; 3.730454; 3.728176; 3.726087; 3.724395; 3.723329; 3.718968; 3.708090; 3.706487; 3.705870; 3.703833; 3.700138; 3.694910; 3.688916; 3.682395; 3.676520; 3.670717; 3.664176; 3.658421; 3.652332; 3.645786; 3.638962; 3.631126; 3.625045; 3.620065; 3.615605; 3.612257; 3.609649; 3.607161; 3.604475; 3.601959; 3.599294; 3.596340; 3.593656; 3.591003; 3.588091; 3.584735; 3.581710; 3.578086; 3.573499; 3.568224; 3.563413; 3.558487; 3.553561; 3.547788; 3.542156; 3.537513; 3.532146; 3.527289; 3.522876; 3.518309; 3.514378; 3.510587; 3.506923; 3.504128; 3.502552; 3.501415; 3.500830; 3.500460; 3.500100; 3.499546; 3.498544; 3.497521; 3.496544; 3.495822; 3.495124; 3.494391; 3.493489; 3.491876; 3.489736; 3.487026; 3.483741; 3.480433; 3.478243; 3.476836; 3.476167; 3.476293; 3.476677; 3.477204; 3.477714; 3.478844; 3.481025; 3.483929; 3.487496; 3.492156; 3.496687; 3.501362; 3.506382; 3.510245; 3.514091; 3.517225; 3.519670; 3.522341; 3.524638; 3.527031; 3.528925; 3.529700; 3.529734; 3.529458; 3.528898; 3.527761; 3.526429; 3.525367; 3.524047; 3.522974; 3.522034; 3.520900; 3.519807; 3.518804; 3.517770; 3.518657; 3.519765; 3.519577; 3.519402; 3.519263; 3.519503; 3.520042; 3.520653; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5984.3; 13:23:53; (); (); (); (); (); (); 3.744144; 3.739136; 3.735989; 3.734631; 3.733474; 3.732295; 3.731158; 3.728896; 3.713996; 3.707523; 3.707241; 3.706417; 3.705296; 3.703883; 3.702094; 3.700285; 3.698040; 3.694721; 3.689586; 3.684256; 3.679947; 3.674950; 3.670306; 3.665992; 3.662104; 3.657436; 3.652245; 3.647487; 3.642394; 3.636282; 3.629684; 3.622671; 3.616618; 3.611487; 3.604215; 3.596478; 3.589800; 3.583011; 3.575647; 3.569046; 3.563987; 3.559476; 3.555553; 3.552351; 3.550174; 3.548788; 3.548551; 3.548990; 3.549921; 3.551250; 3.552568; 3.553697; 3.554945; 3.556035; 3.556726; 3.557350; 3.557921; 3.558310; 3.557849; 3.556519; 3.554535; 3.551666; 3.548585; 3.546156; 3.543557; 3.540093; 3.536465; 3.533585; 3.530568; 3.527268; 3.523751; 3.520002; 3.515911; 3.511672; 3.507868; 3.504460; 3.501235; 3.498893; 3.496152; 3.493249; 3.491486; 3.490276; 3.489470; 3.489042; 3.488848; 3.488719; 3.489087; 3.490230; 3.491559; 3.493465; 3.496034; 3.498340; 3.500126; 3.501833; 3.503582; 3.504714; 3.505529; 3.506586; 3.508259; 3.510654; 3.513316; 3.515120; 3.516470; 3.518273; 3.519323; 3.519671; 3.520142; 3.520566; 3.521144; 3.521758; 3.522192; 3.522304; 3.522706; 3.522835; 3.522450; 3.521614; 3.520449; 3.518824; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5987.7; 13:24:02; (); (); (); (); (); (); 3.711823; 3.700080; 3.692394; 3.686678; 3.681989; 3.678691; 3.675703; 3.659857; 3.647345; 3.643329; 3.639748; 3.636764; 3.634631; 3.632922; 3.631765; 3.631666; 3.631815; 3.631948; 3.632392; 3.633049; 3.633483; 3.633503; 3.633587; 3.633835; 3.634658; 3.635542; 3.636477; 3.637911; 3.639629; 3.640876; 3.641674; 3.642605; 3.643780; 3.644327; 3.644058; 3.643267; 3.642092; 3.640566; 3.638035; 3.635246; 3.632851; 3.630414; 3.627738; 3.625078; 3.621996; 3.618637; 3.615046; 3.610444; 3.606250; 3.602753; 3.599048; 3.594637; 3.590474; 3.586526; 3.581363; 3.575962; 3.569640; 3.562807; 3.555477; 3.546587; 3.537329; 3.528306; 3.520659; 3.513172; 3.505643; 3.498105; 3.489769; 3.481844; 3.475458; 3.468845; 3.463107; 3.459136; 3.455627; 3.452554; 3.449936; 3.448097; 3.446783; 3.445828; 3.445513; 3.445937; 3.446748; 3.447734; 3.448498; 3.449224; 3.450460; 3.451768; 3.452972; 3.454679; 3.456676; 3.458577; 3.461282; 3.464301; 3.466188; 3.467635; 3.468795; 3.469601; 3.470943; 3.473075; 3.474959; 3.476773; 3.478533; 3.480023; 3.480913; 3.481137; 3.481209; 3.481001; 3.480554; 3.480177; 3.480024; 3.480200; 3.481101; 3.482676; 3.482540; 3.482224; 3.481734; 3.481223; 3.480550; 3.480262; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5991.1; 13:24:11; (); (); (); (); (); (); 3.719104; 3.715744; 3.713713; 3.712510; 3.711067; 3.709381; 3.707784; 3.707238; 3.694099; 3.689751; 3.688795; 3.687826; 3.686837; 3.685425; 3.683767; 3.681467; 3.678216; 3.674014; 3.669663; 3.665846; 3.661878; 3.658471; 3.655117; 3.651995; 3.649393; 3.646389; 3.642701; 3.639150; 3.636317; 3.633736; 3.633615; 3.633172; 3.632324; 3.631579; 3.630460; 3.629154; 3.627370; 3.625253; 3.622451; 3.618797; 3.615439; 3.612602; 3.609631; 3.606439; 3.603128; 3.597651; 3.592858; 3.589045; 3.586255; 3.583757; 3.581241; 3.579552; 3.578514; 3.578468; 3.579181; 3.579769; 3.580267; 3.581097; 3.582282; 3.583397; 3.584347; 3.585271; 3.585302; 3.584443; 3.582659; 3.580055; 3.576878; 3.572405; 3.567670; 3.562256; 3.555940; 3.550293; 3.544309; 3.537218; 3.530161; 3.523594; 3.516650; 3.509602; 3.504325; 3.499856; 3.495685; 3.492391; 3.489878; 3.487841; 3.486634; 3.486253; 3.486353; 3.486756; 3.487386; 3.488343; 3.490205; 3.492542; 3.494047; 3.494855; 3.495370; 3.495551; 3.495780; 3.496319; 3.496979; 3.497353; 3.497369; 3.497270; 3.497566; 3.498191; 3.499059; 3.499977; 3.501369; 3.503936; 3.507626; 3.511756; 3.515396; 3.520590; 3.524434; 3.526440; 3.528716; 3.531644; 3.534951; 3.539585; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
