Roll Number; 2
Recipe Name; FP 4576_758 GSM
Start Time; 2018-03-22; 11:17:57
File Name; D:\Mahlo\TR\180322111757FP 4576_758 GSM2_FMI2.txt

6686.3; 11:18:09; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 692.257106; 692.087352; 692.175090; 692.154944; 691.956282; 691.758513; 691.267192; 690.954506; 690.766871; 690.605164; 690.487206; 689.950049; 689.963639; 690.279663; 690.313518; 690.162361; 690.066516; 689.565837; 689.092815; 688.683808; 688.182592; 688.011348; 687.845349; 687.603295; 687.507331; 687.752724; 688.245714; 688.480437; 689.291835; 690.194905; 690.693080; 690.918267; 691.315532; 691.676795; 692.457914; 693.383813; 694.300711; 695.507407; 696.241975; 696.271122; 696.110308; 696.011841; 696.283042; 696.283460; 696.204364; 696.446359; 697.462678; 698.917985; 700.405300; 701.342046; 701.896608; 702.242732; 702.743948; 703.035712; 703.523219; 704.295814; 705.280364; 705.895901; 706.806600; 708.331347; 709.712863; 710.102260; 710.329473; 710.298121; 710.677922; 711.533964; 712.597072; 713.164151; 714.408457; 715.847373; 716.605008; 716.938317; 717.542827; 717.970252; 717.877865; 717.704713; 717.700422; 717.563987; 717.617273; 717.356861; 717.189491; 717.012107; 716.729522; 715.941250; 715.415776; 714.915574; 714.290619; 713.778257; 712.850988; 712.224901; 712.130129; 711.954772; 711.940527; 711.954355; 711.933732; 711.448908; 711.051881; 710.714996; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6687.8; 11:18:18; (); (); (); (); (); (); 740.062535; 742.673755; 744.267225; 744.481087; 744.049072; 744.098663; 744.006693; 744.724572; 745.166063; 745.404601; 744.196832; 743.735850; 744.039476; 743.026376; 742.826045; 742.860854; 742.155671; 742.633045; 743.333817; 743.622422; 742.681444; 742.729545; 742.239237; 741.831303; 742.312491; 744.055748; 744.925797; 744.227707; 743.860841; 743.158281; 741.483569; 739.265323; 736.833334; 735.017598; 734.792650; 734.185696; 734.364986; 734.280884; 733.394086; 732.787848; 731.863320; 732.029736; 731.933117; 732.251406; 732.822597; 733.174801; 733.361304; 733.898401; 733.698487; 733.360291; 733.499527; 732.646346; 733.018816; 734.309971; 735.053301; 733.838797; 733.997047; 734.883726; 734.567940; 734.193385; 734.450877; 734.593809; 734.144628; 734.512031; 734.574080; 735.035360; 734.700680; 734.384298; 733.949065; 733.553350; 733.307481; 732.426941; 731.636763; 731.867254; 732.332826; 732.152462; 732.251406; 732.505679; 732.655406; 733.366311; 733.595192; 734.168649; 734.330833; 733.897746; 734.126747; 734.273136; 734.578848; 735.046804; 735.220492; 735.266805; 735.645473; 735.664129; 735.590696; 735.233188; 734.330833; 734.220862; 733.384430; 732.502639; 731.761932; 731.265366; 730.075061; 728.612900; 728.002071; 727.305174; 726.455808; 725.665927; 725.379884; 724.965036; 724.507332; 724.237204; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6689.0; 11:18:26; (); (); (); (); (); (); 740.198791; 740.080655; 738.971472; 738.848507; 739.572585; 739.416242; 738.932848; 737.679660; 736.527085; 736.059725; 736.135662; 736.621201; 737.003803; 736.693025; 737.803102; 738.630772; 739.685237; 739.820719; 739.859641; 740.352929; 740.442395; 741.519094; 742.499411; 742.337108; 742.357194; 743.146181; 743.756115; 744.131744; 744.026482; 743.185699; 742.564201; 742.781341; 745.569766; 747.309208; 747.136474; 747.880697; 748.860061; 750.220299; 751.442850; 753.877938; 755.665302; 756.024063; 756.779850; 758.153737; 758.685470; 758.680105; 758.469641; 757.532954; 756.196439; 756.220520; 756.162405; 755.439103; 755.600989; 756.117105; 754.662693; 752.695203; 751.668930; 750.884295; 749.432743; 747.990608; 748.572648; 748.832047; 748.968840; 749.413371; 748.589516; 748.220086; 747.730911; 746.722341; 745.117784; 743.689775; 743.107677; 742.982328; 742.652476; 742.015421; 742.877662; 742.234588; 740.959287; 740.098059; 738.747120; 738.694966; 738.408267; 738.016903; 737.952888; 738.932490; 739.358962; 740.685642; 740.551949; 740.495205; 741.885066; 742.549777; 742.811620; 743.636370; 744.013608; 745.145619; 745.693624; 746.226668; 747.194886; 748.380840; 749.095857; 749.502599; 749.753952; 751.122534; 751.505017; 751.300097; 751.657248; 752.168477; 752.568126; 752.891243; 752.876282; 752.403796; 752.721429; 752.213180; 751.148462; 751.269817; 751.348615; 750.591099; 750.366271; 750.788987; 750.755012; 750.196695; 749.584556; 748.337090; (); (); (); (); (); (); (); (); (); (); (); (); 
6690.2; 11:18:35; (); (); (); (); (); (); 754.437625; 753.008664; 752.822161; 751.086533; 750.211179; 749.557912; 748.839259; 748.274207; 746.671081; 744.009018; 742.902935; 742.697656; 740.839362; 740.292490; 742.024601; 743.951082; 745.339990; 745.686531; 747.022092; 747.284055; 748.566568; 749.140739; 748.602331; 748.823225; 750.663459; 751.523793; 750.384927; 751.512766; 752.046704; 750.970840; 748.700023; 747.626662; 747.321248; 747.102797; 748.002827; 747.598588; 747.917116; 749.327183; 750.744104; 750.838161; 751.640558; 752.796769; 753.285050; 753.957868; 754.757702; 756.413341; 756.935060; 758.227706; 759.546399; 758.580208; 758.754790; 759.729087; 760.049701; 759.183824; 759.963989; 760.726333; 761.789799; 762.207568; 762.254953; 761.458099; 760.644674; 761.059225; 760.303438; 759.070933; 759.101868; 759.624541; 759.393752; 759.275973; 759.402871; 758.894801; 758.632421; 757.670045; 756.445765; 755.323172; 754.830480; 754.179120; 753.063381; 752.597332; 753.253400; 752.449155; 750.660419; 750.201702; 748.969197; 747.353852; 745.848536; 743.400514; 742.293179; 741.359293; 741.441250; 741.484344; 740.826368; 741.134942; 740.144730; 738.962471; 739.447653; 739.182115; 737.248600; 737.128258; 738.053322; 737.614036; 738.354266; 739.083648; 739.834368; 740.119517; 739.481628; 739.416540; 739.044607; 739.613891; 740.463972; 741.210580; 742.029071; 742.915213; 743.599772; 743.878424; 745.271206; 745.976865; 745.953977; 746.247113; 745.680630; 746.750116; 747.913301; 748.403609; (); (); (); (); (); (); (); (); (); (); (); (); 
6691.4; 11:18:44; (); (); (); (); (); (); 763.317525; 764.025509; 762.537897; 761.239886; 760.235965; 759.974420; 759.471953; 758.712947; 758.452356; 758.298755; 757.981002; 756.711423; 755.530477; 754.383326; 751.673877; 750.694692; 750.020564; 750.022769; 749.872029; 749.742031; 749.131620; 749.895036; 750.074387; 750.073195; 750.069201; 749.477148; 749.061465; 749.002159; 749.038517; 749.270141; 749.272346; 747.410417; 746.076882; 745.634437; 745.329618; 746.099591; 745.329201; 745.738029; 744.542122; 743.567407; 743.708134; 744.596064; 744.641781; 745.130658; 745.534241; 745.218515; 745.643079; 745.833695; 746.174574; 746.561050; 746.647000; 747.001767; 747.118771; 749.004543; 749.570847; 749.739826; 748.553097; 747.710645; 747.594416; 748.466015; 749.416590; 750.742674; 752.042592; 753.220677; 753.782332; 753.230155; 752.278090; 752.127647; 752.085328; 752.711415; 753.981590; 756.391168; 757.704437; 758.205235; 759.189785; 759.898305; 760.480702; 761.923373; 762.278378; 763.210177; 763.759375; 765.337944; 765.656412; 765.208125; 764.886141; 763.489306; 763.279736; 762.806535; 762.277842; 762.122452; 761.717379; 761.320591; 760.755539; 760.001481; 758.911490; 757.967770; 757.281661; 756.623685; 756.376207; 756.040335; 755.790174; 754.736364; 754.104137; 753.640175; 752.566755; 751.369357; 750.705838; 750.290334; 749.667227; 749.252617; 748.995662; 748.727620; 748.750389; 748.258591; 747.496843; 746.582627; 746.503413; 746.349990; 746.045470; 745.686948; 745.242536; 743.373096; (); (); (); (); (); (); (); (); (); (); (); (); 
6692.6; 11:18:53; (); (); (); (); (); 772.373497; 773.017228; 773.963451; 773.875058; 774.197459; 773.241520; 772.673249; 772.654831; 773.215473; 773.158193; 772.915959; 773.086369; 773.350656; 774.057388; 775.267899; 775.765359; 775.531292; 774.356604; 773.535788; 772.760570; 773.478329; 774.416625; 775.233448; 775.581241; 775.384188; 775.057852; 774.213314; 773.604214; 772.755086; 772.211611; 771.862984; 772.171736; 773.872316; 775.214314; 776.149809; 776.750207; 776.830792; 776.450515; 776.427865; 777.404070; 778.137028; 778.752923; 779.512346; 780.540824; 781.284750; 781.312764; 780.525982; 779.581785; 778.756380; 778.218031; 777.947128; 777.265310; 776.930749; 777.150750; 777.272224; 777.279556; 777.594030; 777.980506; 778.148592; 777.757943; 778.004587; 778.374612; 778.643787; 779.232502; 779.361844; 779.640794; 780.421734; 781.411946; 781.810462; 782.180905; 783.124268; 783.783257; 783.982098; 784.349084; 784.977078; 786.043882; 787.404776; 788.414061; 789.098203; 790.068567; 790.715754; 791.522920; 792.046785; 792.037725; 791.924357; 791.926324; 792.407990; 792.456746; 792.259812; 791.998923; 791.244268; 790.556431; 790.792465; 791.116714; 790.861011; 789.817035; 788.300097; 787.530720; 787.461221; 787.848294; 786.636353; 784.903824; 784.230590; 783.691585; 783.649683; 782.669246; 781.344712; 779.608250; 777.935624; 776.399136; 775.462091; 774.279118; 771.554708; 767.998815; 765.511572; 765.100062; 764.344156; 763.258636; 762.031972; 759.849131; 758.597314; 757.245302; 756.185532; (); (); (); (); (); (); (); (); (); (); (); (); 
6693.8; 11:19:02; (); (); (); (); (); 779.383361; 780.201435; 780.244052; 779.346526; 778.326035; 777.635515; 777.176499; 776.235998; 774.858594; 773.886681; 774.097025; 773.636699; 773.674309; 773.255646; 773.017168; 772.738934; 772.522390; 772.735596; 772.788584; 772.643209; 772.293866; 772.036076; 772.471428; 773.028970; 773.265898; 772.687972; 772.199988; 772.676229; 772.281229; 771.354556; 771.040082; 770.623922; 770.312846; 770.774424; 771.326065; 772.682011; 772.915781; 773.107052; 773.727894; 774.333775; 774.790466; 775.889039; 776.596487; 777.263343; 777.520299; 777.204692; 775.956273; 774.703562; 774.527967; 775.140047; 775.453269; 775.923789; 775.424540; 774.557292; 774.303079; 775.222063; 774.231195; 772.568524; 771.795928; 771.106362; 770.918310; 771.817148; 772.313774; 772.082627; 770.981312; 769.685209; 769.250691; 769.347727; 769.963980; 770.845115; 771.430254; 772.371113; 772.686958; 772.279561; 772.821605; 774.241149; 774.348259; 774.143100; 773.864150; 773.534656; 773.957312; 774.885535; 775.550306; 775.523186; 774.083078; 772.662342; 772.437096; 772.755504; 773.368895; 772.902668; 771.816850; 771.968484; 773.254037; 774.075389; 774.538040; 773.595393; 773.244262; 772.926748; 772.150815; 771.868885; 771.870136; 771.236360; 770.733953; 770.521104; 770.400584; 770.261586; 769.008100; 767.320752; 766.587496; 766.392529; 765.628099; 763.954461; 763.409376; 763.385296; 763.364196; 762.585044; 762.129962; 761.911929; 761.499107; 760.824323; 760.055363; 760.245740; 760.062158; (); (); (); (); (); (); (); (); (); (); (); (); 
6695.0; 11:19:11; (); (); (); (); (); 779.383361; 773.198545; 773.007274; 772.276223; 771.944940; 771.399975; 770.426393; 769.123673; 768.839419; 768.018365; 766.828537; 765.808344; 765.071750; 764.484644; 764.302790; 764.152408; 763.825357; 763.939142; 764.104962; 764.038384; 764.112115; 764.405310; 765.639186; 766.760707; 767.385662; 768.237710; 769.654155; 770.418346; 770.459712; 769.845605; 769.025445; 769.454479; 770.419598; 771.777511; 772.593558; 773.044527; 773.543358; 772.907078; 772.033870; 772.304595; 772.708356; 772.521317; 772.999048; 773.342848; 774.111271; 774.980247; 774.861991; 773.494422; 772.100329; 771.545827; 771.745682; 772.233486; 772.973180; 773.346364; 773.235440; 773.759902; 773.194969; 772.179604; 772.027135; 771.393895; 771.147490; 771.764994; 772.607923; 773.282528; 773.105681; 772.526920; 772.033334; 772.510767; 773.520887; 774.255991; 774.442434; 775.117397; 775.485039; 775.099635; 774.522007; 774.357438; 774.057925; 773.006558; 771.758497; 772.217810; 773.258209; 773.323298; 772.608638; 771.082401; 768.986702; 767.112553; 766.269267; 766.516685; 767.576456; 769.110441; 769.186914; 768.928885; 768.648863; 768.543184; 768.008471; 767.603755; 767.410874; 767.679513; 768.555462; 770.685315; 772.257924; 772.984147; 772.714198; 771.896303; 771.333158; 771.097064; 771.167278; 771.861255; 772.514164; 772.039354; 771.273196; 770.602822; 768.930674; 767.680526; 766.619503; 765.960634; 765.576005; 765.228510; 765.109837; 764.636397; 764.165342; 763.461471; 762.926817; (); (); (); (); (); (); (); (); (); (); (); (); 
6696.2; 11:19:20; (); (); (); (); (); (); 774.005532; 773.717761; 773.692012; 774.014473; 774.166763; 774.091363; 773.645103; 773.073256; 772.107005; 771.723211; 772.213399; 772.644460; 772.288740; 771.806598; 771.784604; 772.490442; 772.708416; 772.482157; 771.674931; 770.900846; 770.741343; 771.125913; 771.771550; 772.764444; 773.465931; 772.981465; 772.456586; 772.720933; 772.444606; 772.083163; 771.926761; 772.149444; 772.709310; 773.543656; 774.256408; 774.669468; 774.498820; 774.122477; 774.583995; 775.203645; 775.963426; 776.308000; 776.418149; 777.121663; 777.339697; 777.441621; 777.294815; 777.534425; 778.214753; 778.592527; 778.698266; 778.935075; 779.722214; 779.727459; 779.443383; 779.015183; 779.418468; 779.651165; 779.473424; 779.504359; 779.840112; 780.577719; 780.511439; 780.029833; 779.504359; 779.339910; 779.395223; 778.361499; 777.183771; 776.451409; 775.732815; 774.478495; 773.599744; 773.559690; 773.541093; 772.839189; 772.158086; 771.750569; 770.812154; 770.089269; 769.512773; 768.758059; 768.861234; 769.130051; 769.424617; 769.947529; 770.501971; 770.644426; 770.258129; 770.544589; 771.043420; 770.931900; 770.777404; 770.860374; 770.629764; 770.208657; 770.145476; 770.740569; 771.499753; 771.674037; 771.582186; 771.751642; 771.453261; 770.884693; 770.047307; 769.495785; 769.132316; 769.159317; 769.257843; 769.622922; 769.973695; 770.205319; 769.973397; 769.528151; 769.313753; 768.927395; 768.571198; 768.818080; 769.399166; 769.680977; 769.557953; 769.467175; (); (); (); (); (); (); (); (); (); (); (); (); 
6697.4; 11:19:29; (); (); (); (); (); (); 781.822145; 781.965613; 782.090724; 782.166243; 781.650126; 780.953825; 780.280054; 779.888332; 778.621078; 777.076900; 775.984168; 775.372684; 774.146497; 773.771882; 773.944139; 773.618340; 772.722423; 771.990716; 771.561563; 771.865666; 771.932185; 771.742344; 772.111297; 772.617340; 772.285938; 771.783412; 771.398067; 771.311581; 770.689428; 770.096958; 769.755542; 769.192517; 768.294454; 767.869115; 767.683089; 767.471254; 767.539203; 768.093050; 768.542647; 769.151688; 769.850612; 770.187020; 770.064533; 769.758999; 769.611359; 769.541323; 769.844055; 770.170450; 769.525409; 768.496692; 768.384635; 768.162131; 767.862320; 767.705262; 767.067432; 766.734600; 766.598403; 766.994238; 767.435312; 766.660154; 766.277373; 766.446888; 766.931891; 767.016113; 767.037332; 767.046273; 767.267227; 767.499089; 768.300176; 769.121587; 769.204557; 769.385934; 768.822253; 768.518329; 769.147336; 769.470394; 769.388914; 769.239724; 769.560814; 769.863486; 770.208061; 770.176649; 769.133985; 767.708242; 766.633809; 766.170382; 765.568912; 764.875174; 764.556825; 764.683306; 764.902234; 764.802217; 764.695346; 764.337897; 764.378965; 764.076650; 764.054000; 764.358938; 764.531434; 764.588594; 764.646947; 764.767230; 765.170753; 765.707850; 765.810490; 766.766369; 767.847896; 768.061340; 768.114865; 767.784834; 768.028855; 768.066704; 767.745554; 768.344522; 768.892884; 769.197226; 769.672513; 770.282984; 770.310283; 770.090640; 768.859506; 766.934693; (); (); (); (); (); (); (); (); (); (); (); (); 
6698.6; 11:19:38; (); (); (); (); (); (); 772.843003; 774.005175; 774.817944; 775.832236; 775.704205; 775.866866; 775.827169; 776.006460; 775.536656; 775.198281; 775.099993; 775.105059; 775.363922; 775.559723; 775.531471; 775.159001; 774.850965; 774.444103; 773.056567; 772.818089; 771.952868; 771.097183; 770.342410; 770.216525; 770.390153; 769.852936; 768.813789; 768.290460; 768.122733; 767.670453; 767.250001; 766.713083; 766.284645; 766.414285; 766.408443; 766.866207; 767.460704; 767.536998; 767.142296; 766.249657; 765.925586; 766.549349; 766.909957; 766.729653; 766.840339; 767.000794; 766.424358; 766.427577; 766.835332; 767.476857; 767.843544; 767.854869; 767.861664; 768.233657; 768.329084; 768.406332; 768.340707; 768.035471; 767.839670; 767.380536; 767.092764; 767.480135; 768.321097; 768.001378; 766.625941; 765.827179; 765.323400; 765.415370; 765.895247; 767.171085; 767.827868; 767.874956; 768.785655; 769.976377; 770.918965; 771.088362; 771.135926; 770.681560; 770.527005; 772.013128; 772.952914; 772.607148; 772.682548; 772.066236; 771.175325; 770.359635; 769.785404; 768.506289; 766.865551; 765.470803; 765.034258; 764.308214; 763.189971; 762.465537; 761.763811; 760.986567; 760.457277; 759.616852; 759.589791; 758.796573; 758.412659; 759.290218; 760.400474; 760.580719; 760.849059; 761.462629; 762.357950; 763.863921; 764.502466; 763.869762; 763.894677; 764.427841; 764.722943; 764.731765; 765.495777; 766.369164; 766.376257; 765.847802; 766.402364; 766.644299; 765.827000; 764.209747; (); (); (); (); (); (); (); (); (); (); (); (); 
