Roll Number; 3
Recipe Name; FP 4578_199 GSM
Start Time; 2018-02-20; 11:57:53
File Name; D:\Mahlo\TR\180220115753FP 4578_199 GSM3_XMF2.txt

3388.4; 11:58:04; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 3.090444; 3.085127; 3.070062; 3.056469; 3.045114; 3.033133; 3.021297; 3.010803; 2.999231; 2.988227; 2.975713; 2.961170; 2.946912; 2.936685; 2.927637; 2.917998; 2.910929; 2.911053; 2.913145; 2.913872; 2.912503; 2.909193; 2.903486; 2.895849; 2.888012; 2.882824; 2.877834; 2.873277; 2.867086; 2.860794; 2.853510; 2.845305; 2.836070; 2.829493; 2.825782; 2.825198; 2.829547; 2.838044; 2.849486; 2.862008; 2.870099; 2.876619; 2.883295; 2.888854; 2.894147; 2.901035; 2.907897; 2.912125; 2.915685; 2.918343; 2.919370; 2.918668; 2.916755; 2.913834; 2.911023; 2.907738; 2.905643; 2.905111; 2.905661; 2.907125; 2.909239; 2.911399; 2.913154; 2.915476; 2.918203; 2.920262; 2.921863; 2.923048; 2.924363; 2.925539; 2.926634; 2.926663; 2.925335; 2.921902; 2.918014; 2.913323; 2.908083; 2.903490; 2.900356; 2.898538; 2.899328; 2.901702; 2.904895; 2.906742; 2.907276; 2.905897; 2.904099; 2.901353; 2.899417; 2.901575; 2.904627; 2.908042; 2.911888; 2.913978; 2.913833; 2.910408; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3390.2; 11:58:13; (); (); (); (); (); (); (); (); 2.962843; 2.977891; 2.992963; 3.001355; 3.005301; 3.008664; 3.011941; 3.023279; 3.048096; 3.059421; 3.060128; 3.058072; 3.054607; 3.050091; 3.044464; 3.036899; 3.029784; 3.022969; 3.015465; 3.008195; 2.998255; 2.987476; 2.979499; 2.969225; 2.959818; 2.952289; 2.944354; 2.935779; 2.925288; 2.914100; 2.904057; 2.893284; 2.881318; 2.871579; 2.864219; 2.858920; 2.854673; 2.850954; 2.848360; 2.845381; 2.841957; 2.841093; 2.842203; 2.845231; 2.849695; 2.855591; 2.862596; 2.869050; 2.874206; 2.876874; 2.876798; 2.875468; 2.872919; 2.869860; 2.866472; 2.863831; 2.859953; 2.855199; 2.848696; 2.842092; 2.836697; 2.831110; 2.826354; 2.823915; 2.824154; 2.827362; 2.832337; 2.839005; 2.846628; 2.854243; 2.862252; 2.869421; 2.875417; 2.881878; 2.889957; 2.897499; 2.903396; 2.908038; 2.911382; 2.912817; 2.912594; 2.910630; 2.908157; 2.905447; 2.902926; 2.900378; 2.898151; 2.895360; 2.891474; 2.886391; 2.881266; 2.877075; 2.874247; 2.873252; 2.874529; 2.878064; 2.884066; 2.889952; 2.891642; 2.894071; 2.896097; 2.897646; 2.900452; 2.904318; 2.909675; 2.914905; 2.920551; 2.927050; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3391.6; 11:58:22; (); (); (); (); (); (); (); (); 2.968801; 2.972368; 2.968285; 2.963295; 2.958873; 2.956382; 2.953786; 2.952190; 2.962762; 2.978330; 2.975641; 2.966838; 2.957534; 2.944290; 2.933134; 2.925668; 2.919502; 2.918097; 2.917624; 2.916562; 2.914213; 2.910625; 2.905562; 2.900352; 2.896548; 2.890991; 2.886051; 2.881670; 2.877862; 2.873833; 2.869703; 2.864556; 2.857783; 2.850104; 2.844686; 2.840138; 2.837926; 2.837118; 2.837635; 2.839582; 2.842944; 2.847429; 2.852174; 2.856574; 2.861845; 2.866601; 2.871844; 2.879153; 2.887427; 2.895321; 2.903319; 2.911239; 2.917987; 2.922136; 2.924666; 2.925222; 2.923398; 2.919892; 2.916230; 2.910844; 2.905417; 2.901328; 2.896702; 2.891668; 2.886348; 2.881916; 2.878414; 2.874596; 2.871407; 2.869730; 2.870363; 2.873681; 2.880019; 2.887791; 2.896206; 2.902457; 2.909525; 2.916604; 2.922370; 2.927763; 2.931121; 2.933451; 2.934987; 2.935115; 2.933619; 2.930296; 2.925628; 2.920741; 2.915689; 2.912172; 2.909027; 2.905172; 2.901504; 2.897024; 2.890580; 2.884837; 2.881127; 2.880182; 2.881380; 2.883675; 2.885643; 2.886506; 2.885075; 2.882086; 2.878283; 2.874369; 2.870679; 2.868693; 2.868389; 2.869450; 2.870816; 2.870723; 2.866705; 2.851279; 2.832400; 2.827853; 2.823806; 2.820119; 2.816286; 2.811339; 2.806154; (); (); (); (); (); (); (); (); (); (); (); 
3393.1; 11:58:31; (); (); (); (); (); (); (); (); (); 2.904450; 2.910682; 2.918521; 2.926169; 2.932772; 2.939157; 2.946425; 2.967429; 2.983856; 2.992822; 2.999903; 3.008162; 3.017824; 3.026818; 3.034801; 3.041805; 3.044792; 3.044737; 3.042599; 3.039362; 3.035724; 3.032542; 3.029623; 3.026243; 3.022609; 3.017246; 3.011131; 3.005122; 2.999032; 2.993954; 2.990158; 2.989514; 2.990756; 2.992718; 2.994220; 2.993029; 2.989564; 2.984651; 2.978738; 2.973460; 2.970593; 2.969835; 2.970107; 2.970367; 2.969932; 2.968558; 2.966287; 2.963208; 2.961124; 2.960877; 2.961518; 2.962786; 2.963152; 2.961986; 2.958257; 2.952619; 2.945903; 2.939303; 2.932449; 2.927715; 2.923646; 2.918864; 2.913290; 2.907585; 2.901119; 2.895445; 2.890591; 2.887727; 2.886920; 2.888296; 2.891157; 2.895858; 2.900557; 2.904116; 2.905521; 2.906306; 2.906299; 2.907523; 2.909945; 2.914431; 2.918888; 2.924379; 2.931479; 2.938664; 2.942819; 2.945062; 2.946376; 2.947578; 2.949980; 2.954998; 2.960410; 2.965376; 2.968560; 2.971505; 2.972748; 2.972945; 2.971339; 2.968027; 2.963969; 2.959612; 2.956351; 2.952250; 2.948825; 2.945529; 2.941977; 2.938988; 2.938540; 2.941379; 2.943848; 2.945786; 2.946487; 2.938161; 2.918011; 2.914634; 2.914390; 2.913926; 2.914331; 2.914164; 2.912718; 2.911491; (); (); (); (); (); (); (); (); (); (); (); 
3394.5; 11:58:40; (); (); (); (); (); (); (); (); (); 2.854142; 2.855532; 2.855417; 2.856932; 2.859822; 2.863467; 2.867294; 2.873594; 2.899908; 2.915408; 2.918500; 2.920112; 2.917947; 2.913594; 2.911242; 2.912967; 2.914450; 2.916881; 2.918372; 2.918696; 2.919089; 2.919017; 2.919433; 2.920226; 2.920721; 2.919719; 2.916990; 2.912524; 2.907184; 2.902778; 2.900385; 2.900418; 2.901237; 2.903127; 2.906387; 2.910546; 2.914388; 2.917660; 2.920848; 2.925822; 2.932905; 2.941764; 2.950817; 2.963406; 2.974696; 2.982376; 2.988371; 2.991248; 2.990749; 2.987585; 2.982914; 2.976658; 2.969851; 2.960757; 2.946693; 2.929210; 2.908689; 2.889710; 2.873524; 2.855611; 2.837107; 2.823258; 2.812426; 2.804708; 2.802020; 2.801728; 2.802113; 2.802444; 2.803463; 2.805625; 2.809532; 2.816830; 2.826153; 2.837018; 2.846597; 2.855480; 2.862697; 2.867272; 2.868507; 2.867599; 2.866159; 2.865170; 2.865605; 2.867403; 2.869477; 2.871411; 2.872620; 2.873795; 2.875004; 2.876553; 2.879251; 2.882828; 2.887725; 2.893237; 2.899756; 2.906535; 2.913215; 2.920320; 2.926100; 2.932207; 2.938741; 2.942769; 2.944963; 2.946226; 2.946945; 2.947865; 2.948852; 2.949605; 2.948795; 2.946094; 2.939649; 2.929992; 2.914558; 2.895491; 2.890951; 2.886032; 2.881086; 2.875440; 2.868748; 2.859368; (); (); (); (); (); (); (); (); (); (); (); 
3395.9; 11:58:48; (); (); (); (); (); (); (); (); (); 2.897049; 2.910974; 2.928083; 2.938023; 2.946101; 2.952180; 2.958092; 2.970199; 2.997262; 3.011175; 3.017717; 3.022997; 3.026675; 3.028445; 3.028371; 3.026758; 3.023050; 3.018661; 3.013208; 3.006118; 2.998450; 2.991728; 2.985238; 2.979049; 2.975165; 2.972522; 2.970927; 2.970911; 2.970640; 2.968628; 2.965318; 2.964007; 2.963466; 2.963725; 2.964186; 2.963615; 2.961381; 2.958580; 2.955535; 2.952169; 2.949412; 2.946634; 2.943169; 2.940122; 2.937124; 2.934948; 2.931845; 2.927029; 2.920814; 2.915499; 2.909950; 2.905079; 2.901350; 2.897507; 2.889947; 2.881670; 2.873989; 2.866751; 2.861927; 2.859571; 2.858665; 2.859483; 2.862122; 2.866268; 2.870456; 2.874564; 2.877613; 2.879599; 2.880933; 2.881991; 2.882617; 2.882895; 2.882724; 2.882357; 2.881205; 2.879683; 2.878330; 2.878119; 2.878885; 2.881832; 2.887414; 2.896090; 2.903841; 2.912226; 2.922409; 2.931136; 2.938027; 2.942794; 2.944412; 2.944309; 2.942558; 2.940309; 2.936311; 2.931517; 2.925173; 2.915775; 2.903417; 2.893205; 2.881799; 2.871950; 2.866115; 2.863634; 2.864542; 2.867525; 2.873452; 2.880194; 2.885380; 2.894619; 2.903989; 2.914380; 2.923732; 2.928854; 2.918296; 2.913670; 2.917417; 2.919911; 2.920841; 2.919713; 2.917551; 2.913073; (); (); (); (); (); (); (); (); (); (); (); 
3397.4; 11:58:57; (); (); (); (); (); (); (); (); (); 2.915707; 2.916560; 2.914123; 2.914117; 2.913735; 2.915935; 2.918384; 2.921050; 2.933024; 2.952973; 2.954693; 2.949996; 2.944553; 2.940915; 2.937916; 2.939945; 2.943505; 2.949293; 2.951515; 2.951751; 2.949209; 2.945202; 2.940820; 2.937065; 2.933093; 2.931223; 2.932270; 2.933791; 2.933885; 2.932737; 2.929098; 2.922439; 2.914888; 2.909573; 2.906706; 2.906116; 2.907404; 2.908539; 2.909326; 2.908645; 2.906001; 2.901808; 2.897646; 2.894460; 2.893354; 2.894832; 2.899285; 2.904770; 2.909422; 2.912364; 2.913962; 2.913203; 2.910830; 2.907911; 2.905548; 2.905404; 2.907405; 2.911294; 2.915672; 2.920037; 2.921990; 2.921664; 2.919752; 2.916774; 2.913660; 2.911244; 2.909301; 2.907491; 2.905404; 2.902636; 2.898108; 2.890716; 2.883215; 2.875529; 2.865754; 2.857045; 2.847688; 2.836608; 2.827250; 2.818985; 2.812675; 2.810925; 2.814056; 2.820238; 2.826924; 2.834639; 2.840805; 2.846452; 2.852570; 2.860746; 2.874031; 2.891557; 2.909176; 2.927704; 2.948033; 2.965217; 2.976089; 2.983095; 2.988123; 2.990931; 2.992849; 2.993989; 2.993070; 2.989411; 2.983041; 2.976263; 2.969099; 2.962800; 2.957516; 2.952051; 2.945774; 2.938727; 2.927049; 2.903576; 2.893791; 2.889111; 2.884773; 2.882437; 2.882214; 2.880653; 2.877720; (); (); (); (); (); (); (); (); (); (); 
3398.8; 11:59:06; (); (); (); (); (); (); (); (); (); 2.938789; 2.945227; 2.950836; 2.952471; 2.952623; 2.952101; 2.952021; 2.954449; 2.972716; 2.984371; 2.987886; 2.989529; 2.988970; 2.986130; 2.981882; 2.976855; 2.973833; 2.972514; 2.971756; 2.970650; 2.968848; 2.966661; 2.963511; 2.958217; 2.952291; 2.945753; 2.939731; 2.935455; 2.933886; 2.934539; 2.935092; 2.933964; 2.930734; 2.927145; 2.923085; 2.918837; 2.914788; 2.911922; 2.909191; 2.906583; 2.903509; 2.899649; 2.893494; 2.884683; 2.874132; 2.863069; 2.852202; 2.842219; 2.833882; 2.828807; 2.824990; 2.821686; 2.816803; 2.812280; 2.807296; 2.802320; 2.798912; 2.799003; 2.802725; 2.809968; 2.820270; 2.831998; 2.842522; 2.855451; 2.867016; 2.878405; 2.890073; 2.903617; 2.921751; 2.942852; 2.961513; 2.978189; 2.992062; 2.999969; 3.004171; 3.007195; 3.007673; 3.007279; 3.004779; 3.000761; 2.996108; 2.990613; 2.984460; 2.977229; 2.967237; 2.956532; 2.945910; 2.935584; 2.927521; 2.921834; 2.917985; 2.916072; 2.914014; 2.911718; 2.908986; 2.905243; 2.898302; 2.891067; 2.882403; 2.874511; 2.868424; 2.864698; 2.862046; 2.861103; 2.862261; 2.865799; 2.869843; 2.875314; 2.884168; 2.893998; 2.903244; 2.913063; 2.907226; 2.910260; 2.916483; 2.923619; 2.930150; 2.935085; 2.939297; 2.941825; 2.877720; (); (); (); (); (); (); (); (); (); (); 
3400.2; 11:59:15; (); (); (); (); (); (); (); (); (); 2.958721; 2.956651; 2.953309; 2.951743; 2.948966; 2.946011; 2.943172; 2.941836; 2.953117; 2.963426; 2.962798; 2.955545; 2.948567; 2.943347; 2.942397; 2.944595; 2.946744; 2.948062; 2.947840; 2.947858; 2.947682; 2.947936; 2.947365; 2.945536; 2.942129; 2.937585; 2.929111; 2.917156; 2.903945; 2.890179; 2.876500; 2.862563; 2.850793; 2.843211; 2.837512; 2.832554; 2.828326; 2.823899; 2.818587; 2.814503; 2.810913; 2.809597; 2.811457; 2.815099; 2.818701; 2.822158; 2.824839; 2.827249; 2.829322; 2.830930; 2.833007; 2.834248; 2.835251; 2.837034; 2.841353; 2.848773; 2.856686; 2.865165; 2.875089; 2.883638; 2.891933; 2.899496; 2.905604; 2.910058; 2.912446; 2.913752; 2.915072; 2.916194; 2.915492; 2.911050; 2.903291; 2.892716; 2.880483; 2.867075; 2.856461; 2.849604; 2.844726; 2.839570; 2.835625; 2.831965; 2.826869; 2.821540; 2.817322; 2.814944; 2.814434; 2.815052; 2.818162; 2.822560; 2.825961; 2.827527; 2.826690; 2.823442; 2.819117; 2.815365; 2.812159; 2.811528; 2.812920; 2.815524; 2.819361; 2.826130; 2.835754; 2.845105; 2.853393; 2.860576; 2.868356; 2.874812; 2.880856; 2.887694; 2.895181; 2.901852; 2.905862; 2.906999; 2.900308; 2.886027; 2.877427; 2.871751; 2.864958; 2.857063; 2.847110; 2.832861; 2.823946; (); (); (); (); (); (); (); (); (); (); 
3401.7; 11:59:24; (); (); (); (); (); (); (); (); (); 2.915778; 2.920841; 2.926445; 2.928988; 2.931102; 2.933109; 2.935326; 2.941623; 2.957113; 2.964475; 2.966848; 2.968891; 2.970283; 2.970324; 2.969426; 2.967188; 2.964388; 2.961246; 2.958080; 2.954759; 2.951847; 2.950814; 2.951427; 2.952167; 2.951777; 2.951333; 2.951139; 2.951061; 2.950415; 2.949282; 2.948541; 2.948495; 2.949352; 2.951126; 2.953004; 2.954969; 2.955418; 2.955227; 2.954017; 2.951622; 2.948260; 2.944132; 2.939932; 2.936210; 2.931982; 2.926418; 2.919518; 2.910792; 2.902486; 2.892336; 2.881342; 2.870894; 2.860032; 2.850122; 2.841105; 2.834652; 2.830960; 2.829505; 2.830146; 2.832984; 2.837851; 2.845130; 2.852087; 2.858976; 2.865969; 2.870905; 2.875358; 2.878550; 2.879518; 2.878666; 2.876094; 2.872774; 2.869106; 2.866460; 2.863781; 2.861593; 2.859448; 2.857991; 2.857287; 2.857981; 2.860943; 2.865735; 2.870199; 2.874270; 2.878694; 2.883668; 2.888077; 2.893163; 2.897868; 2.900978; 2.902781; 2.902714; 2.900975; 2.898744; 2.896671; 2.895780; 2.895262; 2.897021; 2.898717; 2.901614; 2.903410; 2.905222; 2.905849; 2.905357; 2.905946; 2.907457; 2.911101; 2.916664; 2.923196; 2.928801; 2.931539; 2.931012; 2.914703; 2.900408; 2.897048; 2.895053; 2.893949; 2.892463; 2.891046; 2.888254; 2.886327; (); (); (); (); (); (); (); (); (); (); 
3403.1; 11:59:32; (); (); (); (); (); (); (); (); (); 2.998051; 3.000116; 2.995817; 2.991130; 2.986227; 2.981653; 2.976118; 2.972050; 2.973429; 2.986312; 2.986292; 2.980573; 2.971616; 2.957637; 2.944114; 2.935003; 2.926155; 2.919263; 2.912054; 2.905738; 2.898570; 2.892208; 2.888381; 2.885708; 2.882748; 2.879128; 2.874791; 2.870597; 2.867679; 2.866158; 2.865671; 2.866459; 2.869454; 2.874920; 2.880970; 2.887798; 2.895466; 2.900446; 2.903213; 2.903265; 2.901694; 2.899117; 2.895708; 2.891369; 2.887081; 2.882594; 2.878901; 2.875947; 2.873340; 2.870743; 2.868625; 2.867149; 2.865751; 2.863867; 2.861305; 2.857759; 2.856224; 2.856319; 2.858893; 2.864139; 2.869840; 2.874788; 2.877757; 2.877861; 2.876270; 2.872981; 2.870415; 2.870734; 2.873002; 2.877815; 2.884486; 2.888566; 2.889241; 2.886412; 2.882280; 2.878954; 2.876546; 2.876668; 2.880348; 2.886623; 2.893228; 2.898333; 2.902945; 2.907090; 2.910667; 2.914571; 2.921004; 2.926843; 2.933125; 2.941193; 2.947669; 2.952061; 2.954240; 2.953762; 2.951498; 2.947652; 2.943664; 2.940017; 2.936571; 2.935184; 2.934399; 2.932739; 2.931307; 2.929806; 2.927869; 2.925283; 2.922886; 2.921221; 2.920653; 2.921741; 2.924038; 2.925977; 2.924387; 2.912759; 2.907923; 2.905847; 2.903420; 2.900355; 2.896504; 2.892795; 2.891240; (); (); (); (); (); (); (); (); (); (); 
3404.5; 11:59:41; (); (); (); (); (); (); (); (); (); 2.881760; 2.895272; 2.912662; 2.925587; 2.934714; 2.941061; 2.946861; 2.958578; 2.988577; 3.004692; 3.012263; 3.017874; 3.021118; 3.022935; 3.022698; 3.019689; 3.014695; 3.008387; 3.000401; 2.994004; 2.988054; 2.981207; 2.974090; 2.968142; 2.963370; 2.960157; 2.958312; 2.957922; 2.958536; 2.960266; 2.962698; 2.966327; 2.968657; 2.969923; 2.968480; 2.965276; 2.960795; 2.954504; 2.947886; 2.940463; 2.932338; 2.925711; 2.919825; 2.913601; 2.905704; 2.899090; 2.891921; 2.885481; 2.881090; 2.879405; 2.879775; 2.881688; 2.884357; 2.888530; 2.891587; 2.892943; 2.892294; 2.890934; 2.889412; 2.888551; 2.888548; 2.888629; 2.888286; 2.888209; 2.887302; 2.886437; 2.885135; 2.883652; 2.880674; 2.877904; 2.876057; 2.874672; 2.873605; 2.872804; 2.870587; 2.866864; 2.863730; 2.862024; 2.862177; 2.865503; 2.871453; 2.879030; 2.887972; 2.898895; 2.908347; 2.914453; 2.918869; 2.923182; 2.925695; 2.927929; 2.930505; 2.932898; 2.933985; 2.933827; 2.931956; 2.929426; 2.924801; 2.918877; 2.912605; 2.906715; 2.900879; 2.896843; 2.894643; 2.892720; 2.893084; 2.895587; 2.898405; 2.902488; 2.905417; 2.909162; 2.910566; 2.909100; 2.892385; 2.881693; 2.879580; 2.877446; 2.876168; 2.874633; 2.875144; 2.874195; 2.872736; (); (); (); (); (); (); (); (); (); (); 
