Roll Number; 4
Recipe Name; FP 4577_360 GSM
Start Time; 2017-11-24; 08:43:39
File Name; D:\Mahlo\TR\171124084339FP 4577_360 GSM4_XMF2.txt

15458.5; 08:43:51; (); (); (); (); (); (); (); (); (); (); (); (); (); 2.512903; 2.493817; 2.416880; 2.350407; 2.302131; 2.261395; 2.221186; 2.184777; 2.138687; 2.088291; 2.038426; 1.989386; 1.934080; 1.879316; 1.831768; 1.784235; 1.749633; 1.747965; 1.747045; 1.746941; 1.747380; 1.748382; 1.749533; 1.751028; 1.752707; 1.754272; 1.755643; 1.756598; 1.757817; 1.759753; 1.762133; 1.764187; 1.765802; 1.767283; 1.768589; 1.769689; 1.771316; 1.773482; 1.776526; 1.779565; 1.782456; 1.785630; 1.788833; 1.791573; 1.793021; 1.794118; 1.795357; 1.796417; 1.797258; 1.797519; 1.797357; 1.796687; 1.795630; 1.794256; 1.792954; 1.791407; 1.789579; 1.787498; 1.785738; 1.784551; 1.783657; 1.782955; 1.782214; 1.781462; 1.780600; 1.779311; 1.777963; 1.776836; 1.775277; 1.773812; 1.773274; 1.773631; 1.774944; 1.776918; 1.779170; 1.781438; 1.784527; 1.788587; 1.792425; 1.796591; 1.801460; 1.805937; 1.809897; 1.813285; 1.816189; 1.818378; 1.820184; 1.822107; 1.823607; 1.824445; 1.825014; 1.825026; 1.824396; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15466.6; 08:45:27; 1.732609; 1.739186; 1.743340; 1.745434; 1.746652; 1.747099; 1.747242; 1.760170; 1.772633; 1.774807; 1.771785; 1.767502; 1.764224; 1.761490; 1.758775; 1.757014; 1.755618; 1.754411; 1.753730; 1.753365; 1.753285; 1.753455; 1.753650; 1.753649; 1.753485; 1.753270; 1.753079; 1.752811; 1.752678; 1.752591; 1.752317; 1.752047; 1.751906; 1.751926; 1.752093; 1.752547; 1.753423; 1.754710; 1.756391; 1.758355; 1.760633; 1.763548; 1.766611; 1.769369; 1.772165; 1.775483; 1.778557; 1.781829; 1.785888; 1.790146; 1.793620; 1.796496; 1.798596; 1.799998; 1.800421; 1.799529; 1.797079; 1.794139; 1.791213; 1.787115; 1.782990; 1.779233; 1.774359; 1.768678; 1.763215; 1.757646; 1.752341; 1.747362; 1.742311; 1.738316; 1.736173; 1.735457; 1.736041; 1.737212; 1.738746; 1.740516; 1.743018; 1.745865; 1.748678; 1.751796; 1.755397; 1.759038; 1.762476; 1.766123; 1.769805; 1.773254; 1.776605; 1.779209; 1.781232; 1.782786; 1.783990; 1.784343; 1.784154; 1.783872; 1.783374; 1.782998; 1.782323; 1.781599; 1.780274; 1.778429; 1.776102; 1.773530; 1.771386; 1.770099; 1.769642; 1.769858; 1.771756; 1.774326; 1.775481; 1.775132; 1.765716; 1.754625; 1.753860; 1.753194; 1.752693; 1.751734; 1.751043; 1.748920; 1.746158; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15467.3; 08:45:35; 1.780343; 1.786349; 1.790342; 1.793393; 1.795577; 1.797433; 1.799154; 1.800617; 1.817351; 1.832922; 1.835087; 1.833690; 1.831936; 1.830488; 1.828924; 1.827397; 1.826184; 1.825588; 1.823790; 1.822163; 1.820369; 1.817449; 1.814437; 1.810600; 1.806369; 1.802176; 1.797418; 1.793573; 1.790530; 1.786847; 1.783378; 1.780404; 1.777879; 1.775671; 1.773649; 1.771883; 1.770467; 1.769531; 1.769084; 1.769560; 1.770758; 1.772193; 1.774240; 1.775976; 1.777608; 1.779479; 1.781823; 1.784608; 1.787806; 1.791734; 1.796298; 1.801226; 1.806931; 1.811354; 1.814076; 1.815365; 1.815274; 1.813649; 1.810519; 1.807055; 1.802265; 1.796410; 1.790485; 1.782586; 1.775141; 1.767257; 1.758163; 1.749163; 1.742041; 1.736123; 1.730928; 1.726819; 1.723790; 1.722388; 1.722387; 1.723515; 1.725863; 1.729125; 1.732598; 1.736218; 1.740486; 1.744059; 1.747628; 1.751091; 1.755248; 1.759338; 1.762521; 1.765681; 1.768007; 1.770026; 1.772274; 1.774260; 1.776424; 1.778750; 1.780764; 1.782723; 1.784473; 1.785528; 1.786053; 1.786009; 1.785620; 1.784706; 1.783531; 1.781885; 1.779477; 1.776434; 1.773261; 1.769580; 1.765101; 1.760436; 1.754552; 1.740209; 1.731513; 1.727790; 1.723300; 1.719165; 1.714253; 1.706901; 1.701572; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15468.1; 08:45:44; 1.762421; 1.767550; 1.773694; 1.778066; 1.780873; 1.783223; 1.785059; 1.789767; 1.803751; 1.808859; 1.808327; 1.807082; 1.806468; 1.806130; 1.805588; 1.804603; 1.803298; 1.801411; 1.799053; 1.796341; 1.792911; 1.789563; 1.786945; 1.784728; 1.782633; 1.780988; 1.779347; 1.777509; 1.775760; 1.773981; 1.772217; 1.770936; 1.769923; 1.769187; 1.768849; 1.768855; 1.769266; 1.770022; 1.770922; 1.772823; 1.775534; 1.778418; 1.781609; 1.785186; 1.789465; 1.793075; 1.796728; 1.801304; 1.806328; 1.811630; 1.816368; 1.820915; 1.825526; 1.828386; 1.829629; 1.829221; 1.827288; 1.823914; 1.818718; 1.812532; 1.806583; 1.799864; 1.791447; 1.783496; 1.775600; 1.766673; 1.759183; 1.752163; 1.745240; 1.739662; 1.735827; 1.733346; 1.732144; 1.732306; 1.733632; 1.736305; 1.739503; 1.743207; 1.747989; 1.752845; 1.756959; 1.760986; 1.765367; 1.768998; 1.772409; 1.776095; 1.779271; 1.781836; 1.783870; 1.785454; 1.786859; 1.788254; 1.789514; 1.790158; 1.790142; 1.789914; 1.788642; 1.786932; 1.784938; 1.782338; 1.779473; 1.776011; 1.771798; 1.767444; 1.763569; 1.760720; 1.758370; 1.756264; 1.753609; 1.749350; 1.735414; 1.726166; 1.723517; 1.720669; 1.717871; 1.714971; 1.713068; 1.711001; 1.709062; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15468.8; 08:45:53; 1.773412; 1.776834; 1.779517; 1.781969; 1.783147; 1.783847; 1.784172; 1.784272; 1.797892; 1.807835; 1.807815; 1.803594; 1.799642; 1.796216; 1.793459; 1.791342; 1.790604; 1.790157; 1.789576; 1.789335; 1.789014; 1.788635; 1.788612; 1.788524; 1.788544; 1.788278; 1.788464; 1.788578; 1.788531; 1.788475; 1.788254; 1.787745; 1.786654; 1.785090; 1.783128; 1.780809; 1.778866; 1.776793; 1.774910; 1.773678; 1.773229; 1.772922; 1.772754; 1.772756; 1.772873; 1.773043; 1.773560; 1.774503; 1.776292; 1.778470; 1.780679; 1.783693; 1.787433; 1.790109; 1.791760; 1.792494; 1.792502; 1.791792; 1.790681; 1.788630; 1.785661; 1.781926; 1.778283; 1.774439; 1.770699; 1.767071; 1.763231; 1.760012; 1.757281; 1.755039; 1.753240; 1.751700; 1.750674; 1.749879; 1.749542; 1.749664; 1.750424; 1.751627; 1.752686; 1.753578; 1.754471; 1.754908; 1.755124; 1.755627; 1.756675; 1.758122; 1.759415; 1.760599; 1.762241; 1.764082; 1.766107; 1.768109; 1.770175; 1.772601; 1.775274; 1.777583; 1.779473; 1.780814; 1.781151; 1.780852; 1.779842; 1.778122; 1.775999; 1.774004; 1.771948; 1.769970; 1.768222; 1.766297; 1.764305; 1.761143; 1.754996; 1.745669; 1.742475; 1.740096; 1.737938; 1.735641; 1.733212; 1.730481; 1.709062; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15469.5; 08:46:01; 1.753665; 1.761914; 1.768392; 1.772700; 1.775566; 1.777343; 1.779301; 1.791281; 1.803952; 1.809282; 1.809095; 1.807938; 1.807141; 1.806360; 1.805521; 1.804817; 1.804131; 1.803448; 1.802888; 1.802499; 1.802117; 1.801342; 1.800223; 1.799013; 1.797857; 1.796858; 1.795655; 1.793555; 1.791059; 1.788520; 1.785771; 1.782711; 1.778988; 1.774710; 1.769410; 1.764383; 1.760015; 1.756494; 1.754342; 1.753444; 1.753620; 1.754586; 1.756544; 1.759464; 1.763117; 1.766844; 1.771442; 1.776741; 1.782441; 1.789125; 1.794839; 1.800228; 1.805593; 1.809569; 1.811747; 1.812384; 1.811831; 1.809993; 1.806652; 1.801731; 1.795567; 1.789389; 1.783084; 1.776978; 1.770638; 1.764880; 1.760841; 1.757444; 1.755375; 1.754123; 1.753636; 1.753594; 1.754181; 1.755407; 1.756875; 1.758637; 1.760934; 1.762907; 1.764340; 1.765727; 1.767190; 1.768078; 1.768746; 1.769304; 1.769802; 1.770309; 1.770995; 1.771604; 1.772314; 1.773551; 1.774920; 1.776112; 1.777581; 1.779017; 1.779878; 1.780218; 1.779367; 1.777400; 1.774953; 1.771234; 1.767957; 1.764899; 1.762021; 1.759185; 1.756820; 1.755797; 1.756298; 1.757288; 1.757741; 1.754355; 1.743604; 1.741415; 1.740926; 1.740503; 1.740848; 1.741172; 1.741828; 1.741583; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15470.3; 08:46:10; 1.768322; 1.772584; 1.776096; 1.780948; 1.784066; 1.785712; 1.787576; 1.790826; 1.809482; 1.818774; 1.819650; 1.816459; 1.812814; 1.809832; 1.807240; 1.805104; 1.803203; 1.800779; 1.796878; 1.793058; 1.789290; 1.784981; 1.780543; 1.775534; 1.771047; 1.766994; 1.763070; 1.758544; 1.754153; 1.749977; 1.747131; 1.744859; 1.743448; 1.742804; 1.742972; 1.743208; 1.743750; 1.744301; 1.744957; 1.745696; 1.747097; 1.748993; 1.751546; 1.755078; 1.759891; 1.764853; 1.769859; 1.774291; 1.778903; 1.783542; 1.788313; 1.793533; 1.798471; 1.802605; 1.805512; 1.806732; 1.807303; 1.807235; 1.805924; 1.802940; 1.798997; 1.794801; 1.789911; 1.784414; 1.777937; 1.771582; 1.766488; 1.761194; 1.757223; 1.753996; 1.751342; 1.749034; 1.747547; 1.746718; 1.746491; 1.746859; 1.747868; 1.749075; 1.750547; 1.751622; 1.752373; 1.753250; 1.754298; 1.755924; 1.758544; 1.761667; 1.764592; 1.766953; 1.769720; 1.772184; 1.774137; 1.775932; 1.778070; 1.780257; 1.781772; 1.783402; 1.784772; 1.785034; 1.784164; 1.782130; 1.778549; 1.774123; 1.769733; 1.764985; 1.759408; 1.753351; 1.748124; 1.742909; 1.737377; 1.731971; 1.724366; 1.713913; 1.709433; 1.705877; 1.703006; 1.700079; 1.696288; 1.691961; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15471.0; 08:46:19; 1.717586; 1.727116; 1.734008; 1.738929; 1.742469; 1.745312; 1.749509; 1.768159; 1.780307; 1.783920; 1.782375; 1.780099; 1.777916; 1.775665; 1.773787; 1.772234; 1.770528; 1.768383; 1.765959; 1.762752; 1.759795; 1.756697; 1.753336; 1.750569; 1.748077; 1.745353; 1.743264; 1.741273; 1.739742; 1.738928; 1.738362; 1.738250; 1.738653; 1.739674; 1.741067; 1.742547; 1.744325; 1.745940; 1.747734; 1.750011; 1.752650; 1.754904; 1.757156; 1.759724; 1.761780; 1.763580; 1.765697; 1.767549; 1.769783; 1.772153; 1.774215; 1.776447; 1.778232; 1.779662; 1.780698; 1.781176; 1.781428; 1.781280; 1.780809; 1.779856; 1.778389; 1.776513; 1.774070; 1.770649; 1.767485; 1.764561; 1.761727; 1.759507; 1.757871; 1.756964; 1.756460; 1.756059; 1.756024; 1.755969; 1.756335; 1.756889; 1.757628; 1.758328; 1.758665; 1.758646; 1.758352; 1.758133; 1.758033; 1.758187; 1.758819; 1.759672; 1.760903; 1.761864; 1.762813; 1.763519; 1.764290; 1.765304; 1.767583; 1.770618; 1.773405; 1.776486; 1.778233; 1.779223; 1.779405; 1.778559; 1.777437; 1.775501; 1.774647; 1.773885; 1.772815; 1.772158; 1.772285; 1.772567; 1.771805; 1.769103; 1.758866; 1.754849; 1.754033; 1.753318; 1.753182; 1.752624; 1.752346; 1.750550; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15471.7; 08:46:27; 1.742202; 1.752050; 1.760439; 1.767260; 1.772596; 1.777102; 1.780544; 1.785784; 1.808783; 1.823276; 1.827019; 1.827984; 1.827586; 1.827228; 1.824616; 1.821810; 1.820550; 1.819229; 1.817570; 1.815948; 1.815142; 1.813880; 1.811437; 1.808640; 1.804676; 1.799461; 1.794556; 1.788977; 1.783385; 1.778768; 1.774614; 1.770462; 1.764896; 1.759170; 1.753457; 1.748635; 1.744685; 1.741931; 1.741266; 1.742995; 1.746582; 1.750854; 1.755857; 1.761691; 1.767431; 1.772517; 1.777741; 1.784211; 1.790452; 1.796942; 1.803766; 1.810736; 1.818045; 1.823079; 1.825893; 1.826599; 1.825365; 1.823014; 1.820001; 1.816679; 1.812321; 1.808091; 1.803358; 1.796189; 1.789298; 1.783669; 1.776696; 1.768872; 1.762715; 1.757458; 1.752102; 1.748129; 1.744808; 1.742607; 1.741576; 1.740921; 1.740855; 1.741295; 1.741993; 1.742738; 1.744021; 1.746020; 1.748400; 1.751558; 1.756072; 1.760823; 1.765853; 1.771187; 1.775231; 1.779530; 1.783524; 1.786742; 1.790121; 1.792976; 1.795481; 1.797650; 1.798593; 1.798411; 1.796926; 1.793947; 1.790401; 1.786528; 1.782204; 1.778480; 1.774710; 1.770332; 1.766476; 1.762497; 1.757618; 1.752763; 1.744401; 1.731525; 1.727379; 1.724617; 1.721999; 1.718879; 1.714577; 1.708525; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15472.4; 08:46:36; 1.738494; 1.742178; 1.745836; 1.748498; 1.750434; 1.751898; 1.753425; 1.764987; 1.774521; 1.776890; 1.775656; 1.773639; 1.772317; 1.771705; 1.771383; 1.771160; 1.770912; 1.770378; 1.769764; 1.769142; 1.768370; 1.767107; 1.765500; 1.764198; 1.763019; 1.761636; 1.760341; 1.759041; 1.757756; 1.756358; 1.755218; 1.754271; 1.753433; 1.752498; 1.751697; 1.751201; 1.751097; 1.751265; 1.751867; 1.752984; 1.754536; 1.756248; 1.758123; 1.760349; 1.762314; 1.763895; 1.765221; 1.766435; 1.767920; 1.769589; 1.771260; 1.773242; 1.774906; 1.776118; 1.776829; 1.776627; 1.775795; 1.774124; 1.772057; 1.770064; 1.768002; 1.765910; 1.764338; 1.762934; 1.761405; 1.759620; 1.757950; 1.756666; 1.755350; 1.754349; 1.753709; 1.753599; 1.754047; 1.754945; 1.756405; 1.757813; 1.759023; 1.759922; 1.760315; 1.760516; 1.760522; 1.760401; 1.760628; 1.761379; 1.762981; 1.765070; 1.767001; 1.768828; 1.770546; 1.772053; 1.773416; 1.774986; 1.776782; 1.778492; 1.779590; 1.780266; 1.779968; 1.778368; 1.775746; 1.772043; 1.767129; 1.761540; 1.756749; 1.751477; 1.747083; 1.744309; 1.741615; 1.739452; 1.736295; 1.730040; 1.717770; 1.713920; 1.711497; 1.709276; 1.707817; 1.706349; 1.705076; 1.703811; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15473.2; 08:46:45; 1.774240; 1.776642; 1.778137; 1.779143; 1.778846; 1.778142; 1.777591; 1.777033; 1.783663; 1.793576; 1.791404; 1.785593; 1.780869; 1.776800; 1.772298; 1.768492; 1.764390; 1.760206; 1.757035; 1.754858; 1.752795; 1.750904; 1.749631; 1.748207; 1.747080; 1.746352; 1.745695; 1.745516; 1.745835; 1.746959; 1.748282; 1.749914; 1.751714; 1.752804; 1.753290; 1.753812; 1.754039; 1.753856; 1.753451; 1.752949; 1.752563; 1.752159; 1.751672; 1.751282; 1.751220; 1.751438; 1.752482; 1.754287; 1.757084; 1.760381; 1.763503; 1.766340; 1.770324; 1.774010; 1.776614; 1.779020; 1.781278; 1.783518; 1.784929; 1.785602; 1.786082; 1.785808; 1.785003; 1.783610; 1.781981; 1.780081; 1.778627; 1.777322; 1.776485; 1.776147; 1.776069; 1.776186; 1.777002; 1.778129; 1.779552; 1.781245; 1.782634; 1.783704; 1.784490; 1.784845; 1.784965; 1.784448; 1.783485; 1.782700; 1.782221; 1.782032; 1.782026; 1.781803; 1.781472; 1.781090; 1.780748; 1.780695; 1.780934; 1.781595; 1.782546; 1.783584; 1.784499; 1.785320; 1.785414; 1.784637; 1.783372; 1.781377; 1.778928; 1.776328; 1.774138; 1.771936; 1.769166; 1.766439; 1.763212; 1.759011; 1.751127; 1.738301; 1.734297; 1.731697; 1.729194; 1.726081; 1.722654; 1.718035; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15473.9; 08:46:53; 1.740349; 1.747315; 1.752097; 1.755559; 1.758731; 1.760834; 1.762544; 1.771379; 1.785554; 1.789467; 1.788782; 1.787045; 1.785799; 1.784188; 1.782169; 1.780091; 1.777933; 1.775383; 1.773063; 1.771087; 1.768824; 1.766316; 1.764451; 1.762448; 1.760886; 1.759804; 1.759127; 1.758449; 1.757781; 1.757217; 1.756630; 1.755773; 1.754753; 1.753663; 1.752577; 1.751471; 1.750471; 1.749375; 1.748486; 1.747714; 1.747030; 1.746478; 1.746355; 1.746920; 1.748180; 1.750177; 1.752649; 1.756107; 1.760367; 1.763060; 1.765832; 1.769457; 1.772898; 1.775814; 1.778043; 1.779941; 1.781648; 1.782702; 1.783187; 1.783256; 1.783158; 1.782959; 1.782689; 1.782407; 1.782519; 1.782860; 1.783538; 1.784668; 1.785950; 1.787075; 1.788049; 1.788938; 1.790040; 1.791077; 1.791979; 1.792546; 1.792748; 1.792741; 1.792472; 1.791796; 1.790428; 1.788347; 1.786096; 1.784043; 1.782689; 1.781939; 1.781832; 1.782112; 1.782664; 1.783254; 1.783778; 1.784336; 1.784898; 1.785488; 1.785954; 1.786753; 1.787288; 1.787063; 1.786402; 1.784434; 1.781477; 1.778866; 1.775742; 1.771869; 1.768027; 1.765840; 1.763893; 1.761584; 1.758898; 1.752686; 1.737572; 1.731193; 1.728313; 1.725699; 1.723982; 1.721967; 1.719465; 1.716262; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15474.6; 08:47:02; 1.781756; 1.786848; 1.792002; 1.797646; 1.801955; 1.805448; 1.808214; 1.810270; 1.824655; 1.836729; 1.839282; 1.839923; 1.841184; 1.842801; 1.844607; 1.846251; 1.847131; 1.846600; 1.844731; 1.841930; 1.839133; 1.836516; 1.834184; 1.831250; 1.827445; 1.823168; 1.818698; 1.813028; 1.807203; 1.802601; 1.799514; 1.796623; 1.794562; 1.793507; 1.792680; 1.791285; 1.789285; 1.787527; 1.786877; 1.786684; 1.787575; 1.789871; 1.793232; 1.797553; 1.801836; 1.805313; 1.809541; 1.813707; 1.817737; 1.821754; 1.826016; 1.830867; 1.835267; 1.838450; 1.840550; 1.840901; 1.839641; 1.836988; 1.832450; 1.826839; 1.819938; 1.812962; 1.805810; 1.797311; 1.789042; 1.782216; 1.776091; 1.769692; 1.764737; 1.760162; 1.755645; 1.751116; 1.747174; 1.743294; 1.739435; 1.737079; 1.735456; 1.734680; 1.735420; 1.737036; 1.739422; 1.741934; 1.744401; 1.747761; 1.751211; 1.754573; 1.759508; 1.764766; 1.769596; 1.774389; 1.779187; 1.783205; 1.785890; 1.787221; 1.787712; 1.787590; 1.787004; 1.785552; 1.783261; 1.780188; 1.775985; 1.771487; 1.767229; 1.763147; 1.759809; 1.757066; 1.754551; 1.752844; 1.751292; 1.748322; 1.741923; 1.729996; 1.725114; 1.723437; 1.721921; 1.720719; 1.719409; 1.716224; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15475.4; 08:47:11; 1.736725; 1.745730; 1.753327; 1.758737; 1.762346; 1.764813; 1.767507; 1.780398; 1.794863; 1.803211; 1.806014; 1.807857; 1.809197; 1.810296; 1.811374; 1.812248; 1.812974; 1.813488; 1.813908; 1.814174; 1.814319; 1.813777; 1.812713; 1.811515; 1.809583; 1.806242; 1.803287; 1.800440; 1.797600; 1.795432; 1.793773; 1.792618; 1.791658; 1.790537; 1.789497; 1.788287; 1.786682; 1.785294; 1.784171; 1.783589; 1.783717; 1.784541; 1.785667; 1.786717; 1.787373; 1.787642; 1.787772; 1.788063; 1.788583; 1.789549; 1.791091; 1.792827; 1.794726; 1.796708; 1.797866; 1.798258; 1.797453; 1.796054; 1.793781; 1.790759; 1.787504; 1.784630; 1.781783; 1.778550; 1.775686; 1.772929; 1.769830; 1.767109; 1.764523; 1.762094; 1.760215; 1.759008; 1.757951; 1.757313; 1.757186; 1.757292; 1.757485; 1.758088; 1.759022; 1.760387; 1.762118; 1.764043; 1.766061; 1.768259; 1.770135; 1.771627; 1.773181; 1.775056; 1.777047; 1.778561; 1.780064; 1.781688; 1.782862; 1.783664; 1.783644; 1.783374; 1.782389; 1.781273; 1.779923; 1.778112; 1.775705; 1.772588; 1.770195; 1.768764; 1.767880; 1.768606; 1.769904; 1.771909; 1.773071; 1.770372; 1.759039; 1.754087; 1.753119; 1.752395; 1.752377; 1.752651; 1.754015; 1.754655; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15476.1; 08:47:19; 1.750158; 1.753711; 1.755852; 1.757304; 1.758240; 1.759177; 1.760417; 1.762898; 1.778520; 1.787166; 1.785941; 1.781531; 1.777856; 1.775479; 1.773681; 1.772267; 1.771280; 1.770872; 1.770920; 1.770867; 1.770994; 1.770608; 1.770187; 1.769419; 1.768466; 1.767371; 1.766487; 1.766002; 1.765539; 1.765657; 1.765726; 1.765865; 1.766364; 1.766781; 1.767148; 1.767291; 1.767719; 1.768878; 1.771416; 1.774663; 1.779005; 1.785012; 1.791977; 1.798758; 1.805823; 1.813137; 1.820213; 1.827765; 1.835097; 1.841390; 1.847491; 1.853787; 1.858827; 1.861650; 1.862522; 1.861307; 1.857703; 1.852871; 1.847480; 1.838900; 1.828242; 1.819655; 1.812593; 1.803554; 1.794343; 1.786229; 1.778038; 1.768887; 1.760127; 1.753147; 1.746593; 1.740860; 1.735709; 1.731848; 1.729289; 1.727550; 1.726248; 1.725105; 1.724477; 1.724768; 1.725911; 1.727878; 1.730729; 1.734353; 1.738739; 1.744600; 1.751277; 1.757224; 1.763382; 1.770431; 1.777362; 1.783505; 1.789601; 1.795542; 1.801831; 1.807599; 1.811972; 1.815617; 1.819148; 1.821611; 1.822261; 1.821770; 1.820319; 1.818110; 1.815461; 1.812688; 1.809374; 1.805184; 1.801176; 1.795780; 1.784647; 1.768246; 1.759498; 1.754029; 1.749169; 1.744006; 1.738308; 1.731024; 1.724729; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15476.8; 08:47:28; 1.748702; 1.754862; 1.759572; 1.762721; 1.765376; 1.768236; 1.772916; 1.789659; 1.800105; 1.803584; 1.803827; 1.803521; 1.803325; 1.803344; 1.803552; 1.803828; 1.803919; 1.803610; 1.802945; 1.801651; 1.799204; 1.796259; 1.793704; 1.790206; 1.786546; 1.783155; 1.779416; 1.776519; 1.774296; 1.772602; 1.771375; 1.770210; 1.769390; 1.768754; 1.768409; 1.768713; 1.769730; 1.771265; 1.773664; 1.777464; 1.782082; 1.786262; 1.790315; 1.794511; 1.797703; 1.800034; 1.802599; 1.805483; 1.808391; 1.810779; 1.812045; 1.812409; 1.811745; 1.809580; 1.806049; 1.801367; 1.797312; 1.792759; 1.786313; 1.780531; 1.775066; 1.769168; 1.763635; 1.758434; 1.754577; 1.751302; 1.748057; 1.745676; 1.743353; 1.740710; 1.738515; 1.737194; 1.736969; 1.737349; 1.738547; 1.739882; 1.741424; 1.743371; 1.745308; 1.747316; 1.749721; 1.752584; 1.755484; 1.759043; 1.763647; 1.767759; 1.771893; 1.776298; 1.780373; 1.783713; 1.786217; 1.788527; 1.790697; 1.792455; 1.793732; 1.795509; 1.797119; 1.798685; 1.799564; 1.799829; 1.799349; 1.798046; 1.797075; 1.796826; 1.796754; 1.797061; 1.797944; 1.799103; 1.798829; 1.794816; 1.781111; 1.774504; 1.771859; 1.769324; 1.767337; 1.765172; 1.764055; 1.761362; 1.724729; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15477.5; 08:47:37; 1.790830; 1.794795; 1.796413; 1.798342; 1.799775; 1.800701; 1.801753; 1.804516; 1.821578; 1.828742; 1.825533; 1.820393; 1.816548; 1.812759; 1.810745; 1.810185; 1.810044; 1.810742; 1.810905; 1.810411; 1.809375; 1.807268; 1.804638; 1.801894; 1.799140; 1.798643; 1.796984; 1.794475; 1.791745; 1.788475; 1.785078; 1.781424; 1.777975; 1.773970; 1.771561; 1.769343; 1.767632; 1.767187; 1.767384; 1.768042; 1.767103; 1.767352; 1.768266; 1.769073; 1.770034; 1.771575; 1.773297; 1.775093; 1.778485; 1.781647; 1.784587; 1.787640; 1.791215; 1.793721; 1.794962; 1.796040; 1.796285; 1.795539; 1.794431; 1.792788; 1.790354; 1.787165; 1.783230; 1.778679; 1.774238; 1.770478; 1.767316; 1.763467; 1.758840; 1.754066; 1.748999; 1.744363; 1.739994; 1.735270; 1.731991; 1.729807; 1.728581; 1.728502; 1.728901; 1.729282; 1.729456; 1.729651; 1.730330; 1.731814; 1.734669; 1.738989; 1.744206; 1.749910; 1.755257; 1.761313; 1.766129; 1.769647; 1.773761; 1.777322; 1.780329; 1.782578; 1.784436; 1.785735; 1.786140; 1.786356; 1.786302; 1.786175; 1.785635; 1.784529; 1.783430; 1.781946; 1.779575; 1.776817; 1.774181; 1.770465; 1.761126; 1.747476; 1.744447; 1.742588; 1.740566; 1.737156; 1.732165; 1.724824; 1.724729; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15478.3; 08:47:46; 1.742703; 1.746603; 1.749674; 1.751808; 1.753426; 1.754727; 1.757097; 1.768511; 1.775560; 1.776222; 1.773557; 1.770778; 1.768935; 1.767545; 1.766740; 1.766300; 1.765620; 1.764506; 1.763049; 1.761237; 1.759632; 1.758069; 1.756509; 1.755315; 1.754512; 1.753993; 1.753699; 1.753684; 1.754056; 1.754697; 1.755636; 1.756549; 1.757436; 1.758646; 1.759053; 1.759628; 1.759830; 1.760934; 1.762070; 1.764289; 1.766362; 1.768603; 1.770806; 1.772587; 1.773231; 1.773525; 1.773649; 1.774141; 1.774393; 1.775743; 1.776961; 1.778482; 1.778932; 1.778732; 1.777424; 1.775517; 1.773643; 1.771484; 1.768454; 1.766455; 1.764596; 1.763246; 1.762156; 1.761474; 1.760733; 1.760078; 1.759871; 1.759461; 1.758781; 1.757423; 1.755746; 1.753698; 1.751118; 1.748644; 1.747270; 1.745980; 1.744972; 1.744062; 1.743614; 1.743289; 1.742998; 1.742840; 1.743644; 1.745251; 1.748393; 1.753218; 1.759200; 1.765259; 1.771756; 1.779599; 1.785511; 1.789902; 1.794000; 1.796984; 1.799086; 1.800519; 1.800818; 1.799846; 1.798034; 1.794625; 1.790757; 1.787493; 1.783618; 1.779755; 1.776252; 1.774451; 1.773348; 1.772399; 1.770615; 1.764818; 1.749555; 1.744394; 1.743426; 1.742561; 1.742228; 1.741514; 1.740443; 1.738106; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
