Roll Number; 1
Recipe Name; FP 4576_570 GSM
Start Time; 2017-10-17; 08:51:30
File Name; D:\Mahlo\TR\171017085130FP 4576_570 GSM1_XMF2.txt

66.4; 08:51:42; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.700405; 1.699848; 1.693294; 1.687488; 1.682136; 1.677559; 1.674116; 1.670658; 1.666774; 1.662095; 1.656895; 1.652658; 1.648795; 1.644578; 1.640865; 1.636983; 1.633256; 1.633141; 1.633187; 1.633322; 1.633875; 1.634791; 1.636464; 1.638780; 1.641217; 1.643958; 1.645997; 1.647715; 1.649653; 1.651572; 1.653912; 1.657050; 1.660467; 1.663528; 1.666475; 1.669424; 1.671501; 1.672998; 1.673958; 1.674191; 1.673890; 1.673047; 1.671790; 1.670500; 1.669023; 1.667060; 1.665068; 1.663445; 1.661725; 1.659398; 1.656773; 1.654420; 1.652211; 1.650142; 1.649004; 1.648820; 1.649466; 1.650863; 1.653299; 1.655710; 1.658380; 1.660920; 1.663407; 1.666634; 1.670490; 1.674209; 1.678081; 1.682313; 1.685320; 1.687342; 1.688718; 1.689140; 1.688617; 1.687013; 1.683831; 1.679702; 1.675836; 1.671641; 1.666239; 1.660306; 1.654927; 1.649338; 1.642965; 1.637877; 1.633394; 1.628779; 1.625372; 1.623014; 1.621476; 1.620036; 1.618898; 1.617973; 1.617191; 1.616666; 1.616538; 1.616617; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
67.9; 08:51:51; (); (); (); (); (); (); 1.626088; 1.626804; 1.627515; 1.627948; 1.628284; 1.628443; 1.628568; 1.629023; 1.629789; 1.631003; 1.632625; 1.634028; 1.634770; 1.636459; 1.637339; 1.637861; 1.638305; 1.639057; 1.640302; 1.641815; 1.643836; 1.646741; 1.649635; 1.651793; 1.653617; 1.655351; 1.657463; 1.660015; 1.662259; 1.665472; 1.668798; 1.671637; 1.674178; 1.676230; 1.677918; 1.678798; 1.678934; 1.678512; 1.677651; 1.676258; 1.674890; 1.673389; 1.671386; 1.669570; 1.667684; 1.665732; 1.663707; 1.661440; 1.659131; 1.656597; 1.654523; 1.653389; 1.653129; 1.653894; 1.655543; 1.657457; 1.659862; 1.663009; 1.666076; 1.668621; 1.671437; 1.675218; 1.678912; 1.682742; 1.687009; 1.690481; 1.692735; 1.693675; 1.693681; 1.692705; 1.690812; 1.687692; 1.683157; 1.678263; 1.673733; 1.668759; 1.663379; 1.657703; 1.650952; 1.644102; 1.638465; 1.633446; 1.629066; 1.624949; 1.621879; 1.620286; 1.619709; 1.620060; 1.620767; 1.621873; 1.623387; 1.625835; 1.630317; 1.635641; 1.640487; 1.645382; 1.650887; 1.656197; 1.660523; 1.664865; 1.668251; 1.670547; 1.673223; 1.675857; 1.678814; 1.682103; 1.684240; 1.684377; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
69.0; 08:52:00; (); (); (); (); (); (); 1.629306; 1.628724; 1.627318; 1.626359; 1.625689; 1.625304; 1.625211; 1.625244; 1.625156; 1.624989; 1.624820; 1.624712; 1.624634; 1.624563; 1.624571; 1.624728; 1.625615; 1.626836; 1.627989; 1.629040; 1.629781; 1.630214; 1.630540; 1.631109; 1.632254; 1.633456; 1.634576; 1.635659; 1.636498; 1.637002; 1.637266; 1.637517; 1.638021; 1.638845; 1.640201; 1.642115; 1.644506; 1.647344; 1.649550; 1.651360; 1.653275; 1.655405; 1.657641; 1.660247; 1.663465; 1.666876; 1.669774; 1.672347; 1.674769; 1.676342; 1.677288; 1.677671; 1.677428; 1.676692; 1.675458; 1.674198; 1.672518; 1.670546; 1.668780; 1.666898; 1.665139; 1.663088; 1.660435; 1.657687; 1.655388; 1.653463; 1.651998; 1.651610; 1.652198; 1.653531; 1.655625; 1.658325; 1.661008; 1.663547; 1.666341; 1.669053; 1.672279; 1.675892; 1.679675; 1.683828; 1.687164; 1.689147; 1.690342; 1.690882; 1.690478; 1.689043; 1.686039; 1.681946; 1.677547; 1.673496; 1.669024; 1.663394; 1.657299; 1.651477; 1.645645; 1.639592; 1.634920; 1.630653; 1.626397; 1.623423; 1.622114; 1.622013; 1.622784; 1.623855; 1.625206; 1.627116; 1.629180; 1.632283; 1.636098; 1.639565; 1.643590; 1.647239; 1.650891; 1.654246; 1.656419; 1.657910; 1.658963; 1.660164; 1.661504; 1.662799; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
70.2; 08:52:09; (); (); (); (); (); (); 1.620840; 1.621402; 1.621945; 1.622264; 1.622450; 1.622519; 1.622532; 1.622720; 1.623200; 1.624214; 1.625486; 1.626539; 1.627441; 1.628245; 1.628833; 1.629164; 1.629429; 1.629958; 1.630940; 1.632307; 1.634245; 1.636538; 1.638870; 1.641226; 1.642951; 1.644564; 1.646579; 1.649017; 1.651536; 1.654240; 1.657512; 1.660783; 1.663396; 1.665621; 1.667560; 1.668762; 1.669296; 1.669270; 1.668861; 1.668047; 1.666875; 1.665505; 1.663812; 1.662248; 1.660798; 1.659020; 1.657155; 1.654968; 1.652272; 1.649646; 1.647677; 1.646328; 1.645720; 1.646138; 1.647355; 1.649358; 1.651960; 1.655006; 1.657597; 1.660062; 1.663150; 1.666374; 1.670025; 1.674419; 1.678667; 1.681731; 1.683841; 1.685316; 1.685838; 1.685406; 1.683926; 1.680889; 1.677375; 1.673589; 1.669020; 1.663910; 1.658930; 1.653641; 1.647381; 1.641142; 1.636206; 1.631931; 1.627523; 1.623711; 1.621321; 1.620180; 1.620268; 1.621305; 1.622357; 1.623614; 1.625895; 1.628790; 1.631561; 1.634638; 1.638212; 1.641716; 1.644854; 1.647552; 1.650326; 1.652486; 1.653467; 1.653762; 1.653824; 1.653609; 1.653864; 1.655591; 1.657419; 1.658938; 1.660348; 1.661631; 1.662862; 1.664043; 1.664945; 1.665467; 1.666592; 1.668393; 1.670298; 1.672562; 1.675994; 1.677498; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
71.4; 08:52:18; (); (); (); (); (); (); 1.626729; 1.625620; 1.624247; 1.623156; 1.622258; 1.621741; 1.621460; 1.621274; 1.620873; 1.620452; 1.620016; 1.619596; 1.619193; 1.618822; 1.618617; 1.618674; 1.619542; 1.620944; 1.622151; 1.623202; 1.624127; 1.624776; 1.625315; 1.626111; 1.627474; 1.628902; 1.630306; 1.631747; 1.632819; 1.633564; 1.634014; 1.634374; 1.634963; 1.635806; 1.637134; 1.639340; 1.641679; 1.644023; 1.646356; 1.648321; 1.649870; 1.651506; 1.653840; 1.656295; 1.658985; 1.661810; 1.665027; 1.667934; 1.670019; 1.671653; 1.672701; 1.673252; 1.673155; 1.672570; 1.671571; 1.670276; 1.669017; 1.667473; 1.665572; 1.663990; 1.662272; 1.659955; 1.657329; 1.654967; 1.652637; 1.650271; 1.648587; 1.647922; 1.648342; 1.649503; 1.651319; 1.653664; 1.655979; 1.658193; 1.660585; 1.662854; 1.665515; 1.668902; 1.672486; 1.675488; 1.677968; 1.679968; 1.681089; 1.681297; 1.680679; 1.679202; 1.676622; 1.672793; 1.669193; 1.665614; 1.661460; 1.657015; 1.652811; 1.648330; 1.643288; 1.638741; 1.635250; 1.632092; 1.629061; 1.627287; 1.627020; 1.628018; 1.629803; 1.632239; 1.634655; 1.636717; 1.639361; 1.642209; 1.645346; 1.648808; 1.651752; 1.654741; 1.658139; 1.660726; 1.662671; 1.664013; 1.664683; 1.665108; 1.665449; 1.666092; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
72.5; 08:52:26; (); (); (); (); (); (); 1.612190; 1.613336; 1.614733; 1.616002; 1.617302; 1.618281; 1.619016; 1.619972; 1.621404; 1.622800; 1.624355; 1.626017; 1.627660; 1.628842; 1.629483; 1.629902; 1.630132; 1.630348; 1.630684; 1.631244; 1.632291; 1.634021; 1.635886; 1.637400; 1.638834; 1.640511; 1.642361; 1.644362; 1.646763; 1.649801; 1.653047; 1.655917; 1.658567; 1.661092; 1.663026; 1.664189; 1.664886; 1.665245; 1.665170; 1.664541; 1.663568; 1.662538; 1.661228; 1.659580; 1.657937; 1.656394; 1.654601; 1.652369; 1.650402; 1.648438; 1.646396; 1.644881; 1.644294; 1.644719; 1.646141; 1.648126; 1.650283; 1.652720; 1.655381; 1.657871; 1.660167; 1.662754; 1.665945; 1.669211; 1.671975; 1.674300; 1.676226; 1.677292; 1.677499; 1.676943; 1.675243; 1.672268; 1.668979; 1.665511; 1.661595; 1.657602; 1.653887; 1.650559; 1.646590; 1.641625; 1.637699; 1.635075; 1.631805; 1.628999; 1.627589; 1.627453; 1.628560; 1.630487; 1.633102; 1.635711; 1.637995; 1.640528; 1.643789; 1.646789; 1.649650; 1.652781; 1.655630; 1.658910; 1.661655; 1.662977; 1.663399; 1.663193; 1.662650; 1.661622; 1.661258; 1.662112; 1.662764; 1.663472; 1.664189; 1.664962; 1.665814; 1.666486; 1.667022; 1.667308; 1.667990; 1.669144; 1.670769; 1.672835; 1.675356; 1.677090; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
73.7; 08:52:35; (); (); (); (); (); (); 1.634937; 1.633361; 1.629906; 1.627500; 1.625386; 1.623345; 1.621794; 1.620701; 1.619074; 1.617409; 1.615521; 1.613721; 1.612374; 1.611294; 1.610496; 1.609776; 1.610745; 1.612377; 1.614204; 1.616767; 1.619781; 1.622616; 1.625611; 1.629266; 1.633279; 1.637167; 1.641448; 1.646621; 1.651295; 1.655997; 1.661539; 1.667520; 1.673095; 1.678672; 1.684565; 1.689112; 1.693098; 1.697046; 1.699873; 1.702017; 1.703629; 1.704269; 1.703854; 1.702692; 1.701293; 1.698963; 1.695907; 1.692527; 1.688785; 1.684397; 1.680177; 1.677204; 1.674012; 1.670819; 1.668155; 1.666245; 1.664808; 1.663909; 1.663861; 1.664250; 1.664683; 1.665201; 1.665957; 1.667257; 1.669410; 1.671900; 1.674209; 1.675953; 1.677575; 1.679331; 1.680629; 1.681510; 1.681863; 1.681604; 1.680773; 1.679583; 1.678449; 1.676737; 1.674505; 1.671653; 1.668201; 1.665279; 1.662428; 1.659168; 1.655873; 1.652971; 1.650168; 1.647391; 1.644449; 1.642222; 1.641091; 1.640293; 1.639769; 1.639685; 1.639900; 1.639936; 1.640099; 1.640850; 1.641948; 1.643426; 1.645350; 1.647540; 1.650296; 1.652730; 1.654796; 1.656507; 1.657884; 1.659208; 1.660244; 1.661519; 1.663234; 1.665304; 1.667449; 1.668952; 1.669847; 1.670372; 1.670772; 1.670965; 1.671264; 1.671676; 1.672325; (); (); (); (); (); (); (); (); (); (); (); (); (); 
74.9; 08:52:44; (); (); (); (); (); (); (); 1.656404; 1.657808; 1.658975; 1.659697; 1.660088; 1.660440; 1.660882; 1.662066; 1.663324; 1.664054; 1.664541; 1.664780; 1.664516; 1.663938; 1.663548; 1.663224; 1.662779; 1.662391; 1.662354; 1.662650; 1.662949; 1.663186; 1.663470; 1.663725; 1.663889; 1.663868; 1.663679; 1.663562; 1.663508; 1.663339; 1.662822; 1.661856; 1.660455; 1.658787; 1.656576; 1.653742; 1.651236; 1.648937; 1.647213; 1.646673; 1.647069; 1.647898; 1.648910; 1.649871; 1.650968; 1.652554; 1.654248; 1.656698; 1.660123; 1.664217; 1.668068; 1.672030; 1.676524; 1.680165; 1.682740; 1.684585; 1.686328; 1.688244; 1.689930; 1.691570; 1.693192; 1.694576; 1.695342; 1.695471; 1.695305; 1.695143; 1.694531; 1.693415; 1.692489; 1.691685; 1.690854; 1.689663; 1.688188; 1.686911; 1.686045; 1.685061; 1.683847; 1.683067; 1.682815; 1.682382; 1.681843; 1.681755; 1.681877; 1.681501; 1.680462; 1.679371; 1.678267; 1.676825; 1.675232; 1.673340; 1.671455; 1.669898; 1.668452; 1.667295; 1.666629; 1.666171; 1.665597; 1.665604; 1.666556; 1.668411; 1.670565; 1.673448; 1.676988; 1.681725; 1.686260; 1.689829; 1.693240; 1.696396; 1.699565; 1.702012; 1.704310; 1.706864; 1.708976; 1.710570; 1.711885; 1.713004; 1.713649; 1.713537; 1.712753; 1.712558; (); (); (); (); (); (); (); (); (); (); (); (); (); 
76.1; 08:52:53; (); (); (); (); (); (); (); 1.655907; 1.652844; 1.649265; 1.646573; 1.644211; 1.642530; 1.641169; 1.639762; 1.638027; 1.636293; 1.634430; 1.633001; 1.631741; 1.630790; 1.630123; 1.629509; 1.631141; 1.633580; 1.635447; 1.637836; 1.641036; 1.644660; 1.648006; 1.651487; 1.655762; 1.660168; 1.663934; 1.667452; 1.671295; 1.674789; 1.678636; 1.683262; 1.687646; 1.691375; 1.693563; 1.694968; 1.695834; 1.695602; 1.694597; 1.692584; 1.689812; 1.686530; 1.683245; 1.679395; 1.674801; 1.670202; 1.664568; 1.658325; 1.652477; 1.647124; 1.643102; 1.639477; 1.636508; 1.634545; 1.633066; 1.632089; 1.631518; 1.631535; 1.632327; 1.633932; 1.636324; 1.639371; 1.642341; 1.645319; 1.648065; 1.650742; 1.653516; 1.656095; 1.658033; 1.659480; 1.660975; 1.662299; 1.663011; 1.663166; 1.662550; 1.661296; 1.659653; 1.657839; 1.656140; 1.654414; 1.652369; 1.649857; 1.647769; 1.646092; 1.644484; 1.643000; 1.641412; 1.640077; 1.639329; 1.639163; 1.639462; 1.639758; 1.639778; 1.639504; 1.639596; 1.640046; 1.640791; 1.641140; 1.641128; 1.641546; 1.642724; 1.644493; 1.646330; 1.647717; 1.648865; 1.650290; 1.652078; 1.654126; 1.656548; 1.659316; 1.662046; 1.664670; 1.667794; 1.670949; 1.672540; 1.673756; 1.674968; 1.676211; 1.677969; 1.679930; (); (); (); (); (); (); (); (); (); (); (); (); (); 
77.2; 08:53:02; (); (); (); (); (); (); (); 1.629312; 1.631649; 1.633312; 1.634719; 1.636574; 1.638338; 1.640044; 1.642423; 1.645855; 1.650174; 1.654687; 1.658957; 1.664836; 1.670490; 1.674894; 1.679617; 1.683697; 1.687684; 1.691458; 1.694799; 1.697889; 1.700103; 1.701426; 1.702267; 1.702671; 1.702354; 1.701038; 1.699149; 1.696960; 1.694466; 1.691470; 1.688252; 1.684689; 1.681140; 1.677537; 1.674445; 1.671967; 1.669003; 1.666041; 1.662516; 1.658641; 1.654389; 1.650543; 1.647847; 1.644693; 1.642498; 1.641683; 1.641537; 1.641537; 1.641364; 1.641342; 1.641847; 1.642954; 1.644911; 1.647358; 1.650884; 1.654634; 1.657928; 1.661268; 1.663404; 1.664598; 1.664853; 1.664279; 1.663329; 1.662105; 1.660308; 1.657945; 1.654987; 1.651335; 1.647422; 1.643859; 1.640102; 1.635862; 1.632462; 1.630369; 1.629021; 1.628199; 1.628065; 1.628398; 1.628636; 1.628939; 1.629823; 1.631359; 1.633057; 1.634722; 1.636649; 1.638745; 1.640998; 1.643137; 1.644503; 1.645582; 1.646652; 1.648183; 1.649818; 1.651851; 1.654461; 1.657172; 1.659845; 1.662040; 1.664174; 1.666624; 1.669118; 1.671268; 1.673273; 1.675605; 1.678653; 1.681393; 1.683444; 1.685337; 1.687037; 1.688295; 1.689291; 1.690362; 1.691416; 1.692185; 1.692713; 1.693396; 1.694362; 1.695193; 1.695664; (); (); (); (); (); (); (); (); (); (); (); (); (); 
78.4; 08:53:11; (); (); (); (); (); (); (); 1.651810; 1.650969; 1.648986; 1.647433; 1.646022; 1.644701; 1.643665; 1.642833; 1.641493; 1.639541; 1.637556; 1.635577; 1.633665; 1.632333; 1.631632; 1.631171; 1.631476; 1.632377; 1.633395; 1.634607; 1.636077; 1.637675; 1.639282; 1.641350; 1.643979; 1.646973; 1.650373; 1.652884; 1.654679; 1.656100; 1.657390; 1.659195; 1.661766; 1.664811; 1.667714; 1.670631; 1.673925; 1.677215; 1.680472; 1.683366; 1.686209; 1.689509; 1.692673; 1.696050; 1.699591; 1.702054; 1.703203; 1.703384; 1.702495; 1.700792; 1.698811; 1.696415; 1.693234; 1.689503; 1.686090; 1.682875; 1.679755; 1.676773; 1.674223; 1.672331; 1.671051; 1.670726; 1.670980; 1.671605; 1.672721; 1.674712; 1.677028; 1.679588; 1.682714; 1.685644; 1.687844; 1.689691; 1.691020; 1.691270; 1.691175; 1.690976; 1.690715; 1.690657; 1.690665; 1.690398; 1.689516; 1.688397; 1.686997; 1.684980; 1.682609; 1.680400; 1.678338; 1.676494; 1.675025; 1.673418; 1.671408; 1.669120; 1.666635; 1.664137; 1.661992; 1.659966; 1.658452; 1.657431; 1.657060; 1.657512; 1.658620; 1.660472; 1.662990; 1.666002; 1.669959; 1.674369; 1.679046; 1.684721; 1.690463; 1.695561; 1.701301; 1.706800; 1.711410; 1.715617; 1.718638; 1.721912; 1.725052; 1.727558; 1.729637; 1.731513; (); (); (); (); (); (); (); (); (); (); (); (); (); 
