Roll Number; 0
Recipe Name; FP 4548_250 GSM
Start Time; 2018-03-08; 12:59:41
File Name; D:\Mahlo\TR\180308125941FP 4548_250 GSM0_FMI2.txt

8602.9; 12:59:58; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 270.202428; 270.659715; 270.958275; 270.806223; 270.502776; 270.458221; 270.867348; 271.653920; 272.673666; 273.354292; 273.374349; 273.231179; 273.078501; 273.037493; 273.697138; 273.586303; 272.715181; 272.002190; 270.926803; 270.984828; 271.483958; 272.268772; 272.893518; 272.946417; 272.264689; 272.132367; 272.839308; 273.728669; 274.913222; 275.647968; 275.988102; 274.916142; 273.911297; 273.401409; 273.649573; 274.032801; 274.261147; 273.838580; 273.583204; 273.407757; 273.983300; 275.408357; 277.185798; 279.844284; 281.247914; 281.840116; 281.663924; 281.590044; 281.265080; 281.225353; 280.713201; 279.842675; 279.021323; 278.086483; 277.875721; 279.048979; 280.040562; 280.496418; 281.278849; 281.701535; 281.511307; 281.146675; 280.206710; 278.834879; 277.733177; 275.436878; 274.264216; 273.710132; 272.452980; 271.189988; 271.633834; 272.179753; 273.263872; 274.070591; 274.069041; 274.582595; 274.959594; 274.866670; 273.953140; 273.277670; 272.178978; 271.319658; 270.576328; 269.357979; 268.287480; 267.102361; 266.014874; 265.766382; 266.142517; 266.388863; 266.424060; 266.117752; 265.575707; 266.150773; 266.716927; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8607.3; 13:00:10; (); (); (); (); (); (); (); (); (); 264.558971; 264.025062; 264.969796; 266.591072; 267.813861; 268.421888; 268.536121; 268.540889; 268.980324; 269.356310; 269.698769; 270.046771; 269.828796; 269.172460; 268.482685; 268.475026; 269.470245; 270.544738; 270.711541; 271.207958; 272.411883; 273.103595; 273.280740; 273.452699; 273.688555; 273.060560; 272.015959; 270.986587; 269.940734; 269.746631; 269.687682; 269.765764; 270.012200; 269.894570; 269.670159; 270.701766; 271.782845; 273.209304; 274.676174; 275.040269; 274.876744; 274.632692; 274.084836; 273.324281; 273.247421; 273.548007; 273.865253; 273.919940; 274.687260; 275.739163; 276.410878; 276.949733; 278.133869; 279.484481; 280.244380; 280.314565; 281.130165; 281.803906; 281.077981; 280.462593; 280.235022; 279.914498; 279.333681; 278.776735; 277.809560; 276.646525; 275.369346; 275.132298; 275.643826; 275.690466; 275.639892; 276.069194; 276.211321; 276.372403; 276.634455; 277.096540; 277.559340; 276.504636; 275.337994; 275.053293; 275.053918; 274.722695; 273.891300; 273.015857; 271.929204; 270.022213; 268.143088; 267.905354; 267.821312; 267.598599; 267.324626; 267.220646; 267.693758; 267.841518; 268.272489; 269.279212; 269.724607; 269.445837; 269.275606; 269.530684; 269.484639; 269.107282; 268.888086; 269.312322; 269.592047; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8610.7; 13:00:19; (); (); (); (); (); (); (); (); (); 271.312892; 271.656185; 271.816432; 271.999031; 271.996409; 271.629691; 271.165341; 271.364331; 271.933317; 272.119492; 272.482961; 273.163021; 273.893118; 274.342269; 274.640441; 274.723321; 275.057912; 275.705040; 276.133388; 276.723474; 277.884901; 279.585004; 280.090004; 280.266523; 280.501962; 280.613333; 280.409813; 280.379355; 280.588984; 280.812144; 280.792981; 280.617267; 280.343503; 280.232430; 280.023605; 279.488832; 278.698802; 278.435856; 278.372228; 277.970999; 277.497500; 277.022302; 276.574761; 276.299685; 276.403636; 276.490927; 276.734501; 277.349830; 278.083861; 278.689206; 278.499514; 278.313696; 278.550595; 278.674185; 278.845429; 279.104680; 279.189527; 279.589295; 279.668272; 279.196739; 279.174268; 279.241174; 278.997511; 279.011607; 278.612494; 278.653830; 278.485268; 278.084695; 277.965039; 277.764648; 277.717263; 277.714849; 276.957929; 276.051104; 275.532901; 274.397224; 273.037434; 271.901518; 270.875871; 270.629913; 270.882547; 271.184444; 270.898670; 270.271987; 269.825667; 269.242734; 268.749893; 268.907428; 269.202292; 269.290686; 269.464254; 269.814700; 269.875437; 269.685835; 269.437581; 269.100994; 268.553764; 268.813133; 269.527376; 270.201027; 270.866990; 270.721257; 270.638704; 270.882875; 271.141976; 270.931482; 270.623207; 270.287842; 269.712865; 269.231409; 269.089639; 269.024104; 268.331707; 267.363608; 266.066134; 265.624940; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8613.1; 13:00:27; (); (); (); (); (); (); (); (); (); 264.516681; 265.183359; 266.009927; 266.026378; 265.792996; 265.668660; 265.673965; 265.648752; 265.236348; 265.397698; 265.558481; 265.866816; 266.163826; 266.582668; 266.580582; 266.309142; 265.827537; 265.136063; 265.061736; 265.497744; 265.828818; 266.035378; 266.623020; 266.988426; 266.703784; 266.624153; 265.822828; 264.572740; 264.060140; 263.986230; 264.362395; 265.140027; 265.581787; 265.383542; 265.022248; 264.459342; 263.962924; 263.821393; 264.176756; 264.451206; 264.498442; 264.982671; 266.012698; 266.610295; 266.990602; 267.101914; 267.439872; 267.940611; 268.789947; 269.697160; 270.936102; 271.969974; 272.587389; 273.488849; 274.116784; 274.687082; 274.949968; 274.745375; 274.485916; 275.008589; 275.683314; 275.802523; 276.143879; 276.218444; 276.579320; 277.352184; 277.796894; 278.039247; 277.886391; 277.753741; 277.654052; 277.671844; 278.139442; 278.664798; 278.244883; 277.538598; 277.222753; 276.835650; 276.389748; 275.424838; 274.742156; 273.972571; 273.419648; 273.083031; 273.080021; 273.400754; 273.499161; 273.033708; 272.391260; 271.788865; 271.223634; 270.764589; 270.663500; 270.557284; 270.577312; 270.640910; 271.012366; 271.452993; 271.850228; 271.908015; 272.203445; 272.407681; 272.435069; 272.503793; 272.990674; 273.585916; 273.687899; 273.639590; 273.612678; 273.655802; 273.339450; 272.746325; 272.177219; 271.800369; 271.541983; 271.087170; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8615.4; 13:00:36; (); (); (); (); (); (); (); (); (); 268.662632; 269.031703; 269.235790; 268.918633; 268.664241; 268.802345; 269.128889; 269.447267; 269.915015; 269.892097; 269.640356; 269.064546; 268.448979; 267.951131; 267.416358; 266.992271; 267.060578; 267.428696; 268.027604; 268.458366; 268.528670; 268.368721; 268.065095; 268.383026; 269.076794; 269.715935; 270.238996; 270.667791; 271.034062; 271.142989; 270.826370; 270.343959; 270.060867; 270.309448; 270.197093; 270.229280; 270.887613; 271.959901; 272.353142; 272.141248; 272.067815; 272.616833; 273.092598; 273.379177; 274.160773; 274.934977; 275.470465; 276.397616; 276.962847; 277.983844; 278.531045; 278.676778; 278.936028; 279.470176; 280.390590; 281.364828; 281.967223; 282.324314; 282.216430; 281.972349; 282.214493; 282.609254; 282.432258; 282.019347; 281.833142; 281.739891; 281.501710; 281.203628; 280.850589; 280.456543; 280.163497; 279.723078; 279.745162; 280.069441; 279.927909; 279.242665; 278.284252; 277.746201; 277.000695; 276.155800; 275.527090; 274.987489; 274.657220; 274.177074; 273.487568; 272.827774; 271.926463; 270.510018; 269.331068; 268.430352; 268.218875; 268.182874; 267.435610; 267.211348; 267.170101; 266.726226; 266.181827; 265.383661; 264.573187; 263.894856; 263.389975; 263.126165; 263.082951; 262.794316; 262.946129; 262.976021; 263.082862; 263.254225; 263.283581; 263.092846; 263.006270; 262.786359; 262.949437; 263.374656; 263.807923; 264.334232; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8617.8; 13:00:45; (); (); (); (); (); (); (); (); (); 267.528772; 268.035740; 268.801272; 269.745767; 270.106822; 270.008326; 269.747972; 269.846678; 270.296305; 270.515501; 270.738542; 271.242559; 271.853149; 272.417068; 272.710949; 272.886127; 272.972345; 272.479534; 271.864325; 272.089392; 272.861421; 273.572564; 274.188250; 274.526745; 274.597198; 274.145603; 274.022222; 274.201721; 273.773849; 273.885459; 273.902953; 273.829997; 274.162054; 274.690360; 274.598777; 273.998141; 273.671895; 273.376048; 273.023963; 273.177743; 273.642719; 273.793876; 273.916930; 273.982733; 273.405164; 273.314834; 273.504585; 273.973405; 274.145365; 274.647057; 275.637239; 276.546150; 277.107835; 277.518153; 277.499706; 277.402699; 277.394414; 277.724564; 278.855354; 279.707223; 280.545056; 281.037003; 281.036675; 280.566186; 280.136794; 279.909074; 279.495299; 278.955519; 278.715461; 278.373301; 278.230995; 278.390646; 277.853489; 276.789814; 276.097476; 275.519252; 274.970859; 274.536908; 274.500340; 273.856372; 272.958755; 272.319376; 271.972060; 271.934658; 272.105902; 271.916419; 271.102279; 270.561934; 270.324588; 269.560039; 268.709362; 268.370986; 267.761201; 266.843885; 266.045362; 265.790850; 265.778035; 266.015083; 265.749693; 265.406221; 265.244573; 265.182287; 265.081346; 264.649421; 264.583677; 264.550567; 264.758021; 264.831811; 264.875472; 265.302300; 265.469402; 265.184462; 264.403522; 264.156163; 263.891995; 263.649374; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8620.1; 13:00:53; (); (); (); (); (); (); (); (); (); 268.717825; 268.958598; 269.703597; 269.792110; 269.797832; 269.409478; 269.079834; 268.962681; 269.012153; 269.619703; 270.583332; 270.569950; 270.131409; 269.353956; 268.597066; 268.061310; 268.076062; 268.064886; 268.248856; 268.427610; 269.138068; 269.814104; 270.555824; 271.300435; 271.377087; 270.919055; 271.152169; 272.435993; 274.147034; 275.338650; 276.082039; 276.455402; 276.801288; 277.451754; 277.992368; 278.300524; 278.438330; 278.167993; 278.457046; 279.293329; 279.829293; 279.578120; 278.577775; 277.921528; 277.499586; 277.157903; 276.862174; 276.850849; 276.533812; 276.498049; 276.683033; 277.030915; 277.282774; 277.203798; 277.026772; 277.099311; 277.140141; 277.180284; 277.081728; 277.119577; 276.783794; 276.114672; 275.426954; 275.016129; 274.212420; 273.168534; 272.407204; 272.035599; 271.596014; 271.070540; 270.782441; 270.563155; 270.292997; 269.978523; 269.516975; 269.194722; 268.909246; 268.642694; 268.140644; 267.516047; 267.272443; 266.695201; 266.432464; 266.578943; 266.700089; 266.386807; 265.972853; 265.958607; 266.040355; 266.045243; 266.307235; 266.637653; 266.944766; 266.969860; 267.188847; 267.483234; 267.639965; 266.870648; 265.777469; 265.155047; 265.094191; 265.346885; 265.110999; 265.212476; 265.042543; 264.838368; 264.769286; 264.258206; 264.251620; 263.973594; 263.791442; 263.685554; 264.034122; 264.630347; 265.293390; 265.080631; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8622.5; 13:01:02; (); (); (); (); (); (); (); (); (); 269.041032; 269.150674; 268.802822; 268.785983; 269.135624; 270.010293; 270.425439; 271.082997; 271.418989; 271.307826; 271.043092; 270.943731; 270.592481; 270.484567; 270.607740; 270.981938; 271.819472; 272.453189; 272.609353; 272.326171; 271.224171; 270.954728; 270.939946; 271.290988; 271.878690; 272.382170; 272.928774; 273.716718; 273.925364; 273.801535; 273.349375; 273.227662; 273.408979; 273.553103; 274.313331; 275.074542; 275.177807; 275.339991; 275.716454; 276.126623; 276.417017; 276.111603; 275.594145; 275.653750; 275.535643; 275.407553; 275.267810; 275.077015; 275.255412; 275.479406; 275.632858; 275.801152; 275.747806; 275.729686; 275.824040; 275.781333; 276.009232; 276.128560; 276.294202; 276.758134; 276.923954; 277.085394; 277.402431; 277.328700; 277.124882; 277.247846; 277.001411; 276.898324; 276.774883; 276.807994; 276.998967; 277.137429; 277.248502; 277.096093; 276.664078; 276.022047; 275.307596; 274.467617; 274.017155; 273.554415; 273.222536; 272.993714; 272.688895; 272.133708; 271.162182; 270.167738; 269.293547; 268.660843; 267.979681; 267.406106; 267.103076; 267.037302; 266.923666; 266.466469; 265.626609; 264.926016; 264.124036; 263.120294; 262.544572; 262.371123; 262.540936; 262.889624; 263.591737; 264.098197; 264.375806; 264.190406; 263.972431; 263.943940; 264.121741; 264.323533; 264.277458; 264.690667; 265.281051; 265.543044; 265.498072; 265.464962; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8624.8; 13:01:10; (); (); (); (); (); (); (); (); (); 267.935991; 267.825305; 267.419398; 267.854601; 268.314809; 268.255323; 268.489897; 269.139111; 269.948453; 270.146102; 270.241946; 270.798594; 271.827459; 272.589445; 273.547202; 274.411172; 275.318205; 276.188195; 276.486784; 277.100772; 278.115034; 279.112548; 279.495060; 279.976994; 280.775458; 281.027526; 280.915231; 280.957758; 281.427920; 281.262875; 280.871809; 280.595660; 280.821085; 280.798495; 280.172378; 279.370248; 278.360218; 277.704984; 276.688308; 275.971800; 275.865883; 275.925130; 275.878221; 275.633872; 275.572717; 275.968939; 276.241779; 276.194185; 276.427567; 276.637286; 276.938915; 277.250499; 276.974231; 276.870787; 276.964277; 276.787579; 276.050895; 275.400996; 275.169015; 275.256157; 275.056094; 275.090694; 275.341094; 275.882095; 276.346028; 276.248723; 276.107371; 276.587903; 277.230740; 277.692109; 278.129518; 278.820544; 279.640794; 279.571742; 279.408455; 278.959543; 277.852744; 276.840478; 275.957167; 276.045710; 276.547104; 276.991695; 277.101159; 276.822895; 276.171654; 275.142550; 273.872226; 272.672296; 272.283405; 271.734297; 271.760195; 271.802843; 271.234572; 270.477772; 269.249648; 268.265218; 266.943336; 265.587807; 265.237391; 265.394688; 266.352862; 266.944081; 266.940922; 266.843170; 266.913712; 266.292930; 265.792787; 266.002327; 266.548663; 266.613960; 266.695023; 267.231077; 267.333090; 266.728163; 265.991211; 264.895052; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8627.2; 13:01:19; (); (); (); (); (); (); (); (); (); 273.681879; 273.879886; 273.159593; 273.002148; 273.364395; 273.708314; 273.756653; 273.947179; 274.033457; 274.143577; 274.956495; 275.040567; 274.895817; 274.971604; 274.599433; 274.765640; 275.430799; 276.399612; 276.963621; 276.715964; 276.153773; 276.060343; 276.350051; 276.730210; 276.403934; 275.428444; 274.445027; 274.035752; 274.137706; 274.243921; 273.943603; 273.746461; 273.300081; 273.262441; 273.514003; 273.900658; 273.989856; 273.609877; 273.621321; 274.177283; 275.023937; 276.346177; 277.077049; 277.512223; 278.008699; 278.198540; 278.289199; 279.058278; 279.351383; 279.523224; 279.646784; 279.804796; 279.955357; 280.158311; 280.193299; 279.603541; 279.176682; 278.894871; 278.278083; 278.034449; 278.099686; 277.943850; 277.379423; 277.283192; 277.668506; 277.839512; 278.189182; 278.428882; 278.257102; 278.114080; 278.415114; 278.819919; 279.482126; 280.326188; 280.825227; 281.098664; 281.509399; 281.622052; 281.142116; 280.380696; 279.741436; 279.465407; 279.283106; 279.437095; 279.302269; 279.089898; 278.333813; 276.950181; 275.978595; 275.307447; 274.265140; 273.195744; 272.825688; 272.682697; 272.426575; 272.499919; 272.560418; 272.368819; 271.817982; 271.076858; 270.692408; 270.678371; 270.807773; 270.503104; 269.589275; 268.790603; 268.150747; 267.825425; 267.700583; 267.516375; 267.028004; 266.117930; 265.294343; 265.168697; 265.276879; 264.880151; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8629.5; 13:01:27; (); (); (); (); (); (); (); (); (); 267.221272; 266.984284; 266.420126; 266.235948; 266.280353; 266.710341; 267.257303; 267.608106; 267.835408; 267.904788; 268.000990; 268.365592; 268.701464; 268.470109; 268.811852; 269.007325; 269.293070; 269.824624; 270.360529; 270.936817; 271.172523; 271.295965; 271.555156; 271.811813; 271.815270; 271.465421; 270.748675; 270.615190; 271.112353; 271.600336; 272.064000; 272.519857; 272.750080; 272.476494; 272.705138; 272.753209; 272.961080; 273.060501; 273.256004; 273.822278; 274.864137; 276.145905; 277.095675; 277.704388; 277.864903; 278.144687; 278.970659; 280.243456; 281.640559; 282.389849; 283.023328; 283.738375; 284.368068; 284.751385; 285.222799; 285.288334; 285.127401; 284.896255; 284.575939; 284.683615; 284.710228; 284.363717; 283.885896; 283.037156; 282.159030; 281.644553; 281.262666; 280.985892; 280.997396; 280.553371; 280.137151; 279.900700; 279.834956; 279.430121; 279.021889; 278.609484; 278.228879; 278.143018; 278.214544; 278.208047; 277.341366; 276.848972; 276.704371; 276.372582; 276.008755; 275.542468; 274.961472; 273.792267; 273.646772; 273.623377; 273.109585; 271.852463; 270.442814; 269.279510; 268.806815; 268.522322; 267.962664; 267.392516; 267.077625; 267.050713; 267.066091; 266.838223; 266.586453; 265.385687; 264.390379; 264.235944; 264.560342; 265.021503; 265.013397; 264.697194; 264.664918; 264.543623; 263.930619; 263.210088; 262.607932; 262.375295; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
