Roll Number; 0
Recipe Name; FP 4548_513 GSM
Start Time; 2017-11-07; 08:41:56
File Name; D:\Mahlo\TR\171107084156FP 4548_513 GSM0_THICKNESS2.txt

1776.4; 08:42:08; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.235458; 0.237714; 0.239219; 0.241563; 0.240447; 0.237824; 0.236573; 0.235985; 0.234851; 0.235580; 0.236476; 0.236960; 0.236538; 0.235364; 0.233643; 0.230189; 0.227466; 0.226057; 0.225007; 0.225140; 0.227425; 0.226453; 0.226538; 0.227439; 0.227616; 0.227130; 0.227763; 0.229336; 0.231295; 0.233450; 0.235830; 0.237509; 0.238471; 0.237404; 0.237048; 0.237082; 0.237781; 0.237875; 0.239411; 0.241541; 0.242602; 0.242983; 0.243414; 0.244987; 0.245906; 0.245890; 0.246767; 0.247758; 0.252055; 0.255209; 0.256582; 0.258335; 0.259973; 0.257090; 0.254650; 0.255154; 0.256107; 0.254577; 0.252315; 0.250010; 0.248801; 0.248767; 0.246049; 0.244245; 0.242460; 0.241497; 0.240711; 0.240484; 0.242509; 0.243015; 0.242968; 0.243069; 0.243545; 0.244760; 0.246835; 0.247185; 0.247469; 0.249894; 0.251342; 0.252298; 0.253449; 0.254027; 0.253856; 0.255178; 0.254582; 0.253749; 0.252943; 0.252441; 0.252830; 0.253469; 0.253645; 0.253209; 0.251587; 0.249663; 0.249704; 0.249300; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1782.8; 08:42:17; (); (); (); (); (); (); (); (); (); (); 0.249089; 0.246457; 0.244718; 0.242422; 0.240496; 0.240335; 0.239855; 0.240091; 0.239317; 0.235586; 0.231202; 0.228051; 0.223879; 0.221732; 0.221636; 0.222792; 0.224462; 0.224898; 0.225881; 0.227145; 0.227629; 0.227594; 0.229499; 0.232972; 0.235576; 0.237746; 0.241961; 0.243493; 0.242056; 0.240935; 0.239371; 0.237617; 0.237338; 0.238545; 0.240169; 0.242450; 0.244250; 0.244375; 0.243638; 0.241868; 0.240285; 0.240295; 0.243715; 0.245406; 0.244474; 0.244790; 0.243866; 0.239291; 0.237563; 0.233125; 0.230131; 0.228853; 0.228290; 0.228374; 0.229860; 0.232193; 0.230858; 0.228929; 0.228231; 0.231163; 0.233030; 0.237428; 0.241015; 0.243209; 0.245461; 0.245029; 0.244804; 0.244731; 0.244149; 0.242468; 0.240608; 0.241202; 0.242860; 0.244234; 0.242505; 0.241721; 0.243190; 0.243165; 0.243385; 0.245167; 0.247109; 0.248291; 0.249575; 0.251726; 0.253271; 0.253424; 0.252873; 0.252862; 0.253288; 0.254133; 0.254796; 0.253740; 0.255281; 0.255296; 0.254058; 0.252229; 0.250034; 0.248733; 0.247619; 0.247044; 0.246974; 0.247551; 0.247529; 0.247599; 0.246182; 0.244674; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1787.8; 08:42:25; (); (); (); (); (); (); (); (); (); (); 0.212585; 0.216328; 0.221812; 0.223589; 0.222923; 0.221799; 0.221132; 0.223843; 0.226052; 0.227066; 0.228319; 0.229312; 0.229254; 0.230578; 0.231076; 0.230008; 0.228682; 0.226426; 0.225943; 0.227373; 0.230559; 0.232931; 0.231168; 0.232828; 0.233289; 0.232693; 0.233102; 0.233606; 0.232116; 0.231810; 0.230720; 0.227541; 0.225749; 0.224760; 0.223546; 0.221716; 0.220590; 0.219556; 0.219226; 0.222810; 0.225111; 0.227555; 0.229354; 0.229515; 0.230032; 0.233595; 0.237028; 0.240384; 0.243638; 0.245449; 0.245967; 0.247499; 0.248626; 0.248889; 0.248962; 0.250108; 0.248940; 0.248775; 0.251578; 0.252559; 0.252651; 0.254415; 0.254508; 0.253262; 0.252882; 0.254779; 0.256335; 0.258062; 0.259682; 0.260625; 0.259059; 0.256862; 0.254889; 0.253552; 0.253493; 0.253243; 0.251138; 0.251885; 0.253714; 0.253893; 0.253710; 0.254923; 0.254830; 0.253994; 0.253563; 0.253978; 0.256927; 0.258661; 0.258815; 0.258089; 0.259392; 0.260861; 0.259764; 0.259864; 0.260335; 0.259164; 0.255351; 0.252480; 0.251749; 0.252473; 0.253461; 0.253874; 0.254319; 0.255792; 0.254653; 0.252713; 0.251158; 0.248724; 0.248437; 0.249468; 0.250154; 0.252106; 0.254228; 0.253909; 0.253029; 0.252995; 0.250730; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1792.8; 08:42:34; (); (); (); (); (); (); (); (); (); (); 0.218755; 0.219018; 0.218268; 0.219940; 0.221751; 0.221634; 0.220655; 0.222176; 0.222165; 0.221649; 0.221863; 0.221041; 0.220986; 0.220818; 0.219354; 0.217761; 0.218583; 0.219096; 0.219661; 0.219358; 0.219297; 0.220011; 0.218312; 0.220119; 0.222825; 0.224001; 0.224649; 0.225100; 0.228125; 0.232000; 0.235399; 0.237474; 0.237747; 0.238651; 0.241660; 0.244713; 0.245967; 0.245097; 0.242960; 0.242063; 0.243581; 0.244705; 0.244255; 0.240707; 0.234370; 0.231059; 0.229280; 0.227033; 0.223271; 0.221625; 0.221900; 0.224950; 0.229254; 0.232168; 0.233377; 0.234114; 0.234215; 0.235031; 0.238942; 0.244675; 0.249523; 0.253150; 0.256573; 0.260550; 0.261469; 0.259074; 0.256066; 0.255206; 0.255439; 0.255712; 0.254835; 0.255259; 0.254449; 0.251602; 0.249130; 0.246250; 0.245830; 0.244462; 0.242934; 0.242678; 0.242724; 0.245670; 0.246367; 0.247100; 0.249505; 0.252233; 0.253400; 0.256623; 0.256567; 0.256381; 0.258432; 0.259688; 0.258575; 0.258814; 0.259433; 0.259277; 0.258216; 0.258254; 0.257507; 0.255876; 0.254345; 0.254210; 0.253811; 0.255422; 0.254566; 0.252303; 0.250845; 0.251947; 0.249834; 0.249707; 0.250144; 0.249117; 0.247561; 0.245547; 0.245098; 0.244957; 0.244377; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1797.8; 08:42:43; (); (); (); (); (); (); (); (); (); (); 0.210641; 0.214603; 0.218833; 0.221613; 0.223872; 0.225978; 0.227464; 0.226086; 0.226940; 0.227437; 0.228787; 0.231517; 0.233861; 0.236587; 0.234407; 0.235518; 0.236303; 0.235125; 0.232729; 0.230444; 0.228257; 0.228627; 0.230228; 0.231444; 0.233320; 0.232829; 0.231226; 0.229681; 0.229748; 0.233666; 0.233919; 0.232021; 0.230801; 0.231813; 0.233357; 0.233376; 0.231353; 0.231057; 0.232544; 0.231023; 0.232028; 0.234665; 0.235228; 0.232211; 0.229362; 0.227184; 0.228297; 0.230678; 0.232905; 0.234636; 0.235510; 0.238138; 0.238099; 0.237821; 0.237851; 0.236485; 0.237524; 0.239438; 0.241907; 0.244982; 0.245881; 0.245276; 0.244390; 0.243491; 0.242670; 0.241790; 0.240197; 0.242013; 0.244313; 0.245491; 0.246326; 0.244799; 0.244177; 0.240923; 0.237664; 0.235895; 0.236155; 0.238096; 0.239673; 0.241685; 0.244791; 0.246635; 0.248064; 0.250245; 0.251549; 0.252393; 0.254135; 0.254875; 0.254827; 0.256267; 0.258551; 0.258658; 0.257992; 0.258790; 0.259123; 0.258946; 0.258985; 0.258869; 0.256890; 0.256281; 0.256058; 0.255285; 0.254396; 0.256850; 0.255655; 0.254972; 0.253601; 0.249887; 0.247778; 0.245766; 0.245677; 0.243788; 0.240645; 0.240026; 0.240580; 0.238796; 0.239552; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1802.8; 08:42:51; (); (); (); (); (); (); (); (); (); (); 0.219238; 0.218622; 0.214108; 0.215763; 0.217149; 0.217433; 0.217529; 0.216753; 0.216393; 0.216706; 0.215869; 0.214215; 0.217019; 0.220279; 0.220087; 0.219868; 0.223190; 0.226798; 0.225902; 0.225296; 0.225312; 0.226108; 0.228224; 0.230007; 0.232686; 0.235906; 0.237156; 0.236079; 0.235930; 0.237103; 0.237779; 0.237945; 0.237518; 0.238630; 0.241156; 0.242380; 0.244171; 0.246332; 0.245243; 0.241762; 0.244718; 0.247358; 0.247160; 0.245465; 0.242863; 0.241428; 0.242431; 0.243882; 0.242511; 0.240492; 0.239794; 0.238212; 0.236836; 0.238398; 0.241316; 0.236958; 0.234820; 0.235111; 0.236164; 0.238421; 0.238949; 0.238473; 0.239452; 0.241400; 0.242689; 0.242583; 0.241466; 0.242104; 0.242823; 0.241738; 0.242035; 0.242587; 0.242523; 0.242430; 0.243056; 0.245482; 0.246096; 0.246511; 0.247652; 0.250400; 0.253125; 0.255479; 0.256890; 0.258315; 0.259175; 0.260037; 0.261387; 0.262651; 0.263579; 0.262819; 0.261090; 0.260757; 0.260093; 0.259781; 0.260142; 0.260852; 0.261482; 0.260786; 0.258242; 0.258643; 0.257647; 0.254040; 0.253142; 0.251721; 0.250662; 0.251117; 0.253593; 0.253958; 0.252658; 0.252099; 0.250991; 0.249511; 0.249163; 0.250560; 0.250014; 0.252231; 0.255853; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1807.8; 08:43:00; (); (); (); (); (); (); (); (); (); (); 0.231936; 0.237420; 0.239515; 0.238965; 0.238828; 0.237823; 0.233174; 0.228962; 0.227095; 0.226828; 0.229377; 0.231217; 0.232549; 0.233206; 0.233164; 0.230690; 0.226764; 0.226032; 0.227028; 0.228475; 0.231030; 0.236088; 0.243992; 0.250033; 0.251383; 0.250310; 0.250664; 0.249706; 0.248642; 0.248663; 0.250869; 0.252232; 0.253196; 0.251376; 0.249807; 0.246369; 0.241375; 0.236474; 0.234593; 0.235446; 0.235827; 0.233388; 0.231513; 0.230251; 0.227628; 0.225652; 0.224561; 0.222297; 0.221087; 0.221228; 0.225485; 0.229735; 0.231825; 0.231797; 0.230895; 0.231134; 0.232959; 0.236678; 0.240723; 0.243431; 0.243362; 0.244883; 0.249863; 0.252628; 0.252800; 0.252948; 0.253164; 0.254053; 0.255561; 0.255842; 0.253857; 0.251444; 0.249494; 0.246833; 0.246083; 0.247108; 0.247715; 0.248343; 0.248903; 0.248315; 0.246301; 0.245776; 0.245573; 0.247474; 0.252701; 0.256553; 0.261238; 0.264466; 0.266457; 0.267607; 0.267474; 0.267359; 0.268077; 0.268318; 0.268168; 0.268532; 0.268651; 0.268955; 0.268055; 0.266174; 0.266490; 0.262937; 0.261244; 0.260516; 0.259717; 0.258193; 0.255865; 0.252763; 0.250049; 0.248896; 0.249324; 0.248275; 0.247679; 0.245763; 0.240904; 0.238336; 0.255853; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1812.8; 08:43:08; (); (); (); (); (); (); (); (); (); (); 0.212017; 0.213505; 0.214109; 0.216876; 0.221614; 0.220973; 0.219787; 0.219729; 0.219514; 0.218330; 0.219125; 0.218399; 0.218085; 0.218822; 0.219490; 0.220115; 0.222640; 0.224704; 0.223785; 0.222100; 0.222576; 0.223824; 0.225364; 0.226696; 0.227208; 0.227199; 0.228632; 0.230248; 0.231971; 0.233841; 0.234505; 0.234506; 0.234298; 0.233514; 0.233974; 0.236983; 0.238313; 0.238646; 0.240566; 0.242669; 0.243577; 0.242852; 0.241516; 0.239357; 0.237749; 0.237030; 0.236434; 0.237134; 0.237689; 0.236252; 0.234123; 0.232540; 0.231510; 0.230914; 0.229970; 0.228620; 0.228954; 0.231152; 0.235107; 0.237545; 0.239259; 0.241252; 0.241291; 0.240907; 0.241219; 0.241529; 0.242211; 0.243514; 0.243990; 0.245503; 0.247145; 0.247253; 0.245056; 0.242779; 0.242856; 0.241924; 0.239975; 0.238850; 0.240040; 0.242659; 0.246223; 0.249014; 0.249298; 0.248678; 0.250156; 0.250800; 0.253077; 0.254959; 0.255854; 0.255384; 0.253200; 0.251101; 0.250537; 0.251894; 0.252022; 0.251477; 0.250318; 0.249535; 0.249049; 0.247570; 0.248157; 0.245398; 0.243433; 0.243664; 0.243777; 0.244909; 0.247538; 0.247513; 0.245540; 0.243353; 0.240909; 0.240745; 0.241836; 0.242547; 0.241694; 0.240535; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1817.8; 08:43:17; (); (); (); (); (); (); (); (); (); (); 0.236727; 0.235509; 0.233220; 0.231257; 0.230119; 0.229529; 0.229922; 0.230631; 0.230213; 0.224969; 0.223025; 0.223160; 0.221536; 0.221812; 0.223102; 0.223860; 0.225600; 0.226451; 0.226685; 0.227712; 0.229340; 0.230263; 0.230374; 0.231776; 0.233968; 0.236670; 0.235939; 0.234477; 0.234691; 0.236857; 0.238706; 0.238053; 0.238859; 0.239481; 0.238635; 0.237693; 0.238935; 0.242361; 0.247295; 0.249017; 0.248991; 0.249766; 0.251860; 0.251290; 0.246511; 0.243991; 0.245123; 0.244335; 0.245020; 0.247458; 0.249262; 0.248134; 0.243931; 0.241260; 0.240435; 0.243697; 0.249348; 0.252678; 0.255808; 0.259712; 0.260696; 0.261406; 0.264000; 0.263582; 0.263340; 0.262569; 0.265022; 0.268794; 0.270472; 0.271252; 0.266738; 0.262282; 0.259601; 0.257562; 0.257904; 0.258449; 0.257255; 0.255640; 0.256282; 0.257551; 0.256792; 0.254430; 0.251979; 0.249882; 0.247800; 0.250094; 0.251681; 0.251370; 0.250861; 0.251345; 0.253231; 0.253956; 0.255000; 0.253889; 0.251822; 0.250600; 0.248391; 0.248834; 0.249967; 0.249961; 0.247636; 0.244610; 0.244464; 0.245078; 0.244550; 0.242488; 0.243345; 0.241658; 0.240061; 0.239785; 0.240788; 0.242607; 0.241161; 0.240249; 0.240205; 0.242149; 0.242799; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1822.8; 08:43:26; (); (); (); (); (); (); (); (); (); (); 0.216666; 0.215197; 0.213717; 0.214441; 0.215244; 0.215752; 0.217397; 0.218387; 0.217381; 0.216110; 0.214860; 0.213338; 0.211335; 0.213040; 0.215653; 0.217990; 0.220390; 0.222832; 0.224802; 0.224493; 0.222300; 0.222395; 0.224910; 0.226306; 0.228597; 0.230516; 0.231871; 0.232865; 0.232782; 0.232377; 0.230954; 0.229866; 0.230300; 0.231850; 0.234533; 0.237457; 0.239686; 0.240468; 0.241731; 0.239769; 0.238967; 0.238696; 0.238076; 0.237553; 0.238521; 0.239204; 0.238823; 0.235413; 0.231573; 0.232241; 0.233138; 0.232919; 0.233538; 0.235018; 0.237037; 0.238026; 0.239316; 0.239833; 0.238761; 0.237612; 0.236844; 0.237792; 0.241508; 0.245263; 0.247112; 0.246596; 0.245916; 0.243490; 0.241243; 0.239243; 0.237133; 0.238823; 0.240989; 0.244091; 0.246520; 0.247524; 0.247281; 0.245705; 0.243188; 0.241558; 0.240872; 0.241339; 0.242592; 0.245155; 0.248410; 0.248868; 0.246887; 0.246219; 0.246082; 0.246380; 0.247126; 0.248470; 0.248935; 0.249092; 0.249761; 0.250521; 0.251434; 0.253229; 0.252902; 0.251928; 0.251436; 0.251564; 0.253409; 0.254407; 0.256409; 0.258774; 0.260256; 0.261606; 0.261934; 0.262527; 0.263346; 0.263263; 0.261799; 0.262655; 0.266226; 0.270690; 0.242799; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1827.8; 08:43:34; (); (); (); (); (); (); (); (); (); (); 0.233204; 0.234130; 0.234029; 0.234013; 0.232053; 0.231678; 0.230435; 0.229769; 0.230803; 0.233059; 0.230974; 0.230445; 0.229768; 0.229519; 0.228722; 0.224111; 0.223883; 0.222636; 0.222587; 0.224343; 0.225575; 0.226892; 0.227445; 0.226557; 0.226677; 0.227985; 0.227976; 0.228808; 0.229016; 0.229924; 0.232402; 0.233072; 0.235311; 0.236467; 0.237151; 0.236300; 0.237586; 0.240116; 0.239181; 0.236695; 0.236766; 0.237786; 0.238503; 0.238065; 0.237433; 0.237768; 0.239069; 0.237656; 0.235008; 0.233028; 0.232455; 0.230566; 0.230025; 0.231146; 0.233348; 0.234984; 0.234818; 0.235635; 0.239581; 0.243573; 0.244415; 0.244023; 0.247202; 0.250588; 0.251496; 0.252993; 0.256981; 0.259369; 0.260036; 0.257960; 0.256103; 0.255803; 0.254911; 0.253790; 0.250351; 0.249179; 0.248695; 0.248283; 0.248035; 0.248246; 0.248026; 0.246935; 0.245124; 0.246535; 0.250375; 0.253150; 0.254770; 0.255341; 0.255875; 0.255660; 0.255777; 0.255577; 0.254458; 0.253367; 0.253149; 0.250561; 0.247730; 0.246259; 0.246462; 0.246167; 0.244476; 0.242548; 0.240580; 0.238780; 0.238400; 0.238877; 0.238305; 0.237668; 0.237340; 0.237708; 0.238900; 0.241245; 0.241206; 0.239196; 0.236790; 0.236937; 0.238351; (); (); (); (); (); (); (); (); (); (); (); (); (); 
