Roll Number; 4
Recipe Name; FP 4556_576 GSM
Start Time; 2018-04-05; 16:21:07
File Name; D:\Mahlo\TR\180405162107FP 4556_576 GSM4_THICKNESS2.txt

26572.4; 16:21:18; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.521596; 1.519978; 1.514915; 1.510271; 1.510011; 1.511605; 1.511285; 1.509437; 1.508498; 1.504448; 1.499257; 1.496893; 1.497029; 1.495085; 1.493913; 1.491465; 1.489989; 1.491160; 1.492567; 1.491962; 1.488706; 1.485975; 1.485474; 1.484795; 1.481853; 1.480592; 1.480102; 1.480093; 1.485489; 1.485784; 1.485111; 1.485708; 1.488784; 1.491955; 1.495120; 1.500829; 1.505466; 1.509534; 1.514142; 1.520667; 1.523978; 1.524006; 1.522980; 1.518809; 1.518861; 1.520315; 1.520163; 1.520070; 1.519713; 1.518014; 1.516724; 1.517360; 1.518029; 1.517321; 1.517778; 1.519769; 1.523344; 1.529093; 1.536737; 1.534539; 1.533764; 1.534611; 1.535304; 1.536274; 1.535884; 1.533579; 1.529955; 1.525659; 1.522180; 1.522300; 1.523509; 1.524481; 1.523454; 1.520676; 1.525160; 1.529402; 1.527152; 1.523770; 1.524413; 1.526248; 1.527367; 1.527278; 1.526463; 1.527222; 1.526060; 1.525632; 1.523360; 1.519806; 1.516661; 1.511179; 1.509644; 1.512739; 1.516236; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
26701.9; 16:32:12; (); (); (); (); (); (); (); (); (); 1.493050; 1.496612; 1.494042; 1.489706; 1.489470; 1.489209; 1.487152; 1.485446; 1.487725; 1.490784; 1.490105; 1.486251; 1.486662; 1.485742; 1.481522; 1.481269; 1.478130; 1.480514; 1.486263; 1.489915; 1.493252; 1.494761; 1.491482; 1.487436; 1.485726; 1.483156; 1.485383; 1.487312; 1.489312; 1.493902; 1.490511; 1.489690; 1.488033; 1.483276; 1.479639; 1.477088; 1.479513; 1.483491; 1.485833; 1.485313; 1.488909; 1.491283; 1.490171; 1.485601; 1.479343; 1.479953; 1.480413; 1.480664; 1.482497; 1.483955; 1.485445; 1.483637; 1.483080; 1.485664; 1.486592; 1.487834; 1.488017; 1.489665; 1.496147; 1.503423; 1.505104; 1.504368; 1.502531; 1.499358; 1.494836; 1.489742; 1.489746; 1.488286; 1.484943; 1.488435; 1.486439; 1.488105; 1.489482; 1.488355; 1.486433; 1.486055; 1.488634; 1.492292; 1.497318; 1.504444; 1.508254; 1.507976; 1.506318; 1.503399; 1.494566; 1.491729; 1.488922; 1.489023; 1.489072; 1.486064; 1.484117; 1.484540; 1.483948; 1.482408; 1.477760; 1.475457; 1.474904; 1.477281; 1.482584; 1.489815; 1.491954; 1.490214; 1.486651; 1.486476; 1.490814; 1.495075; 1.494339; 1.493219; 1.493371; 1.496595; 1.499890; 1.501938; 1.502698; 1.500714; 1.498383; 1.500390; 1.504371; 1.507256; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26703.6; 16:32:21; (); (); (); (); (); (); (); (); (); 1.516947; 1.514785; 1.515907; 1.517280; 1.513796; 1.507643; 1.502683; 1.498212; 1.492399; 1.485821; 1.482254; 1.481560; 1.481877; 1.481725; 1.478707; 1.474818; 1.470486; 1.465230; 1.462467; 1.464878; 1.470275; 1.476118; 1.479587; 1.481496; 1.485550; 1.488398; 1.489035; 1.487398; 1.486471; 1.487400; 1.485135; 1.486226; 1.486622; 1.484763; 1.483546; 1.484459; 1.482796; 1.481802; 1.482241; 1.482100; 1.476216; 1.471711; 1.467954; 1.464723; 1.464923; 1.470211; 1.474615; 1.478733; 1.480462; 1.479505; 1.479427; 1.480484; 1.479712; 1.476110; 1.470359; 1.471148; 1.472171; 1.475777; 1.482857; 1.488330; 1.493295; 1.495141; 1.495001; 1.494708; 1.497549; 1.499616; 1.499776; 1.503510; 1.514142; 1.525111; 1.527250; 1.528274; 1.528979; 1.526872; 1.519449; 1.512341; 1.506696; 1.502759; 1.500213; 1.496291; 1.494240; 1.493009; 1.490612; 1.487361; 1.482972; 1.481664; 1.481183; 1.479705; 1.478084; 1.479923; 1.478780; 1.479432; 1.483458; 1.490886; 1.493220; 1.490586; 1.486982; 1.484331; 1.482057; 1.482336; 1.483560; 1.486491; 1.488102; 1.487487; 1.483149; 1.479496; 1.474753; 1.468211; 1.461177; 1.458751; 1.458868; 1.460337; 1.460178; 1.458128; 1.453940; 1.449933; 1.443498; 1.438599; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26705.3; 16:32:30; (); (); (); (); (); (); (); (); (); 1.508838; 1.508510; 1.504752; 1.505379; 1.507071; 1.506463; 1.504359; 1.501407; 1.497561; 1.493632; 1.492252; 1.490882; 1.489360; 1.488546; 1.484279; 1.478977; 1.476075; 1.476790; 1.475236; 1.473543; 1.472342; 1.472665; 1.468834; 1.470526; 1.471636; 1.471305; 1.472349; 1.478339; 1.479307; 1.481511; 1.485252; 1.487008; 1.487984; 1.487942; 1.486457; 1.484786; 1.486392; 1.492504; 1.495776; 1.496940; 1.497536; 1.498811; 1.493471; 1.492081; 1.493178; 1.493324; 1.489299; 1.483647; 1.479788; 1.478845; 1.480263; 1.478520; 1.476820; 1.474770; 1.474838; 1.476855; 1.477853; 1.479787; 1.477540; 1.473037; 1.471937; 1.477115; 1.483672; 1.487393; 1.486850; 1.482971; 1.480513; 1.479203; 1.480646; 1.481520; 1.479766; 1.475035; 1.470890; 1.469771; 1.470454; 1.471990; 1.473426; 1.472801; 1.472531; 1.475959; 1.485086; 1.493076; 1.494793; 1.488202; 1.479989; 1.476610; 1.476528; 1.477782; 1.481121; 1.484417; 1.485119; 1.481714; 1.475469; 1.472851; 1.471493; 1.466849; 1.458206; 1.457789; 1.464195; 1.467168; 1.467090; 1.466377; 1.466865; 1.468714; 1.469179; 1.469682; 1.473425; 1.480472; 1.487228; 1.490306; 1.494136; 1.499335; 1.501097; 1.502342; 1.505211; 1.511824; 1.519242; 1.524689; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26707.0; 16:32:38; (); (); (); (); (); (); (); (); (); 1.459444; 1.466632; 1.470424; 1.471830; 1.474148; 1.474238; 1.472543; 1.469742; 1.470988; 1.472447; 1.475159; 1.483877; 1.490892; 1.488725; 1.488327; 1.488830; 1.487697; 1.486014; 1.487832; 1.484379; 1.484738; 1.490047; 1.495383; 1.492245; 1.493112; 1.493826; 1.491760; 1.487441; 1.488093; 1.488273; 1.483138; 1.478421; 1.476850; 1.477461; 1.479373; 1.478052; 1.474865; 1.472615; 1.472576; 1.470915; 1.473626; 1.477656; 1.480332; 1.481044; 1.481408; 1.486358; 1.491717; 1.493269; 1.488171; 1.490676; 1.494008; 1.497216; 1.500502; 1.502026; 1.503694; 1.502570; 1.501884; 1.502597; 1.502970; 1.504280; 1.504578; 1.504688; 1.505679; 1.509856; 1.508918; 1.506980; 1.504788; 1.504557; 1.506683; 1.507184; 1.505178; 1.502297; 1.500145; 1.497882; 1.497145; 1.495664; 1.493241; 1.490631; 1.488653; 1.489627; 1.490977; 1.488822; 1.485970; 1.488192; 1.488350; 1.487623; 1.487017; 1.486543; 1.484123; 1.484175; 1.483839; 1.485051; 1.487911; 1.490230; 1.490781; 1.493601; 1.495809; 1.495083; 1.490577; 1.489226; 1.486991; 1.485896; 1.487344; 1.490716; 1.490380; 1.489235; 1.489091; 1.489827; 1.491246; 1.493564; 1.492842; 1.492380; 1.495263; 1.499342; 1.502886; 1.508125; 1.510927; 1.512460; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26708.7; 16:32:47; (); (); (); (); (); (); (); (); (); 1.524195; 1.521967; 1.522185; 1.520594; 1.516582; 1.508828; 1.501916; 1.497420; 1.493613; 1.487470; 1.485172; 1.482970; 1.482821; 1.483759; 1.480937; 1.481093; 1.479026; 1.476890; 1.474953; 1.472200; 1.475967; 1.480563; 1.484532; 1.484893; 1.480988; 1.477073; 1.473918; 1.471591; 1.468693; 1.465674; 1.464768; 1.463117; 1.458636; 1.455589; 1.457184; 1.458927; 1.459274; 1.458492; 1.459709; 1.465609; 1.468076; 1.469318; 1.470787; 1.473180; 1.473740; 1.473621; 1.476048; 1.480840; 1.486120; 1.489065; 1.489374; 1.492151; 1.496774; 1.499319; 1.500715; 1.504682; 1.507125; 1.509099; 1.511612; 1.517095; 1.518881; 1.518273; 1.518294; 1.518533; 1.517686; 1.518615; 1.516004; 1.513648; 1.515544; 1.516584; 1.513790; 1.509347; 1.504590; 1.500964; 1.498947; 1.498053; 1.499145; 1.495334; 1.492211; 1.493251; 1.489213; 1.488550; 1.489916; 1.490298; 1.490723; 1.490997; 1.490341; 1.490200; 1.490692; 1.490603; 1.490864; 1.487856; 1.487023; 1.491055; 1.494260; 1.496202; 1.495405; 1.490957; 1.483361; 1.476806; 1.476104; 1.473852; 1.468914; 1.464428; 1.460945; 1.457897; 1.461951; 1.465778; 1.467008; 1.465618; 1.463955; 1.463798; 1.464594; 1.467575; 1.473515; 1.475082; 1.478850; 1.486879; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26710.4; 16:32:55; (); (); (); (); (); (); (); (); (); 1.515883; 1.515681; 1.513758; 1.511374; 1.508573; 1.506019; 1.505136; 1.505551; 1.504435; 1.505232; 1.503871; 1.500953; 1.498182; 1.497865; 1.496933; 1.490484; 1.486695; 1.484034; 1.482229; 1.483005; 1.483599; 1.483276; 1.482313; 1.481390; 1.481052; 1.481298; 1.484183; 1.488090; 1.489962; 1.492332; 1.495730; 1.495559; 1.494623; 1.493135; 1.491116; 1.492904; 1.493883; 1.495140; 1.497143; 1.497163; 1.496052; 1.495438; 1.493305; 1.489523; 1.487755; 1.488138; 1.492620; 1.497779; 1.502176; 1.503212; 1.502772; 1.501988; 1.498948; 1.494995; 1.494553; 1.493254; 1.492924; 1.495631; 1.499651; 1.497471; 1.490914; 1.486472; 1.484307; 1.483511; 1.484048; 1.479556; 1.478942; 1.479747; 1.480229; 1.481059; 1.484171; 1.484999; 1.483646; 1.480979; 1.479421; 1.481047; 1.480666; 1.480047; 1.478087; 1.472271; 1.473424; 1.473395; 1.472595; 1.471098; 1.468658; 1.467825; 1.469200; 1.471736; 1.474590; 1.478701; 1.478728; 1.477081; 1.477153; 1.480154; 1.487169; 1.487957; 1.486427; 1.485596; 1.484598; 1.482012; 1.480365; 1.479405; 1.480324; 1.482547; 1.480774; 1.483629; 1.486677; 1.484157; 1.478460; 1.474546; 1.472441; 1.471662; 1.472743; 1.473661; 1.476113; 1.476838; 1.471055; 1.457848; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26712.1; 16:33:04; (); (); (); (); (); (); (); (); 1.479504; 1.482848; 1.486905; 1.483885; 1.476869; 1.472525; 1.477480; 1.479850; 1.477790; 1.476066; 1.478503; 1.482629; 1.488063; 1.489506; 1.487522; 1.481866; 1.475270; 1.473016; 1.473137; 1.477954; 1.485259; 1.484476; 1.486540; 1.487468; 1.486291; 1.482451; 1.479193; 1.475969; 1.479007; 1.484727; 1.487306; 1.491400; 1.493539; 1.498340; 1.505341; 1.505604; 1.504930; 1.503513; 1.504870; 1.508096; 1.510365; 1.509831; 1.505138; 1.498529; 1.495205; 1.499132; 1.500433; 1.499853; 1.496435; 1.491080; 1.487850; 1.486930; 1.482584; 1.478899; 1.476836; 1.475404; 1.474801; 1.477906; 1.482271; 1.485126; 1.486597; 1.483729; 1.483606; 1.483272; 1.480026; 1.474356; 1.467878; 1.468140; 1.467042; 1.464240; 1.464723; 1.469781; 1.470351; 1.468527; 1.465993; 1.463145; 1.463874; 1.467294; 1.471065; 1.475533; 1.480384; 1.484042; 1.482320; 1.480720; 1.481349; 1.483553; 1.483748; 1.484471; 1.484190; 1.481846; 1.478920; 1.476667; 1.471344; 1.466242; 1.462689; 1.462562; 1.464530; 1.470288; 1.474461; 1.475585; 1.474223; 1.471637; 1.471270; 1.471279; 1.470463; 1.468301; 1.467713; 1.467805; 1.471310; 1.476898; 1.477875; 1.478473; 1.475488; 1.473525; 1.474513; 1.473717; 1.472642; 1.470091; 1.470123; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26713.8; 16:33:13; (); (); (); (); (); (); (); (); 1.479504; 1.476837; 1.475188; 1.473052; 1.472037; 1.473023; 1.473944; 1.473562; 1.473738; 1.468044; 1.463602; 1.462443; 1.461511; 1.460717; 1.463424; 1.468673; 1.474784; 1.479344; 1.481943; 1.483671; 1.483578; 1.482410; 1.481225; 1.479616; 1.483581; 1.488456; 1.492096; 1.494410; 1.496323; 1.495634; 1.491046; 1.483724; 1.478904; 1.478464; 1.478483; 1.478390; 1.480027; 1.483245; 1.489053; 1.488668; 1.486868; 1.484714; 1.483158; 1.481974; 1.481550; 1.484045; 1.486691; 1.486919; 1.483600; 1.477602; 1.475040; 1.474884; 1.472494; 1.465566; 1.459319; 1.456535; 1.456917; 1.458550; 1.457574; 1.454331; 1.453269; 1.452974; 1.453762; 1.457323; 1.462474; 1.460982; 1.459155; 1.462174; 1.468035; 1.477873; 1.484136; 1.482151; 1.479237; 1.479825; 1.485156; 1.487026; 1.486921; 1.487397; 1.489316; 1.492244; 1.496445; 1.497746; 1.494847; 1.489781; 1.484767; 1.480259; 1.480478; 1.482890; 1.483802; 1.481090; 1.480170; 1.479419; 1.478297; 1.476150; 1.472790; 1.470943; 1.470498; 1.470699; 1.467277; 1.462502; 1.459933; 1.458484; 1.457692; 1.454744; 1.451576; 1.450470; 1.451013; 1.451985; 1.454491; 1.458117; 1.460280; 1.459825; 1.458596; 1.463547; 1.467752; 1.470219; 1.471422; 1.474507; 1.480465; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26715.5; 16:33:21; (); (); (); (); (); (); (); (); 1.479504; 1.500556; 1.498885; 1.504730; 1.511109; 1.512978; 1.513273; 1.514520; 1.517673; 1.518401; 1.522703; 1.527790; 1.527745; 1.524606; 1.519265; 1.515038; 1.513028; 1.513021; 1.506721; 1.499021; 1.495228; 1.493791; 1.490420; 1.482679; 1.479193; 1.472117; 1.464741; 1.462539; 1.460880; 1.461646; 1.461910; 1.459721; 1.455749; 1.457282; 1.456466; 1.456243; 1.456009; 1.455768; 1.461649; 1.462013; 1.461960; 1.463600; 1.464217; 1.463792; 1.463690; 1.464965; 1.466528; 1.466772; 1.465690; 1.467078; 1.466419; 1.465898; 1.466787; 1.466223; 1.467264; 1.471846; 1.475890; 1.476208; 1.478280; 1.479927; 1.482090; 1.483204; 1.482564; 1.483901; 1.484103; 1.483918; 1.485710; 1.490320; 1.491558; 1.492364; 1.488240; 1.485154; 1.486812; 1.491365; 1.490574; 1.487840; 1.489014; 1.496117; 1.494629; 1.493117; 1.491859; 1.488105; 1.481347; 1.475923; 1.473490; 1.476921; 1.478567; 1.478472; 1.478012; 1.481565; 1.485192; 1.485779; 1.484818; 1.488943; 1.492296; 1.494872; 1.497456; 1.500899; 1.506794; 1.510479; 1.509366; 1.508007; 1.509057; 1.509220; 1.506716; 1.503866; 1.502626; 1.502751; 1.496470; 1.494850; 1.491665; 1.486209; 1.484536; 1.480421; 1.477378; 1.477084; 1.477863; 1.474287; 1.467926; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26717.2; 16:33:30; (); (); (); (); (); (); (); (); (); 1.542152; 1.535462; 1.532216; 1.530158; 1.525647; 1.522127; 1.519041; 1.512819; 1.506996; 1.503322; 1.498423; 1.491113; 1.482858; 1.475352; 1.472837; 1.470397; 1.466515; 1.462378; 1.458233; 1.455918; 1.454405; 1.452988; 1.451941; 1.446490; 1.437413; 1.430392; 1.424973; 1.417797; 1.414633; 1.411289; 1.410510; 1.410651; 1.408975; 1.405254; 1.403827; 1.401777; 1.398365; 1.397382; 1.399382; 1.402018; 1.403169; 1.404580; 1.409698; 1.414326; 1.413441; 1.412854; 1.413559; 1.414275; 1.413591; 1.411324; 1.409607; 1.410222; 1.412080; 1.416427; 1.421802; 1.424537; 1.425229; 1.426287; 1.423329; 1.425417; 1.426973; 1.427080; 1.430229; 1.432332; 1.431768; 1.430392; 1.428986; 1.425973; 1.417566; 1.412458; 1.410765; 1.411896; 1.417498; 1.423939; 1.426378; 1.428327; 1.429103; 1.427560; 1.434747; 1.441653; 1.446155; 1.446220; 1.445058; 1.449365; 1.452471; 1.456609; 1.460826; 1.459128; 1.457541; 1.457135; 1.456572; 1.456645; 1.458158; 1.453750; 1.450128; 1.449753; 1.455357; 1.460465; 1.463437; 1.465511; 1.465793; 1.464724; 1.461730; 1.459454; 1.458114; 1.456809; 1.454829; 1.451267; 1.454931; 1.458300; 1.461598; 1.462356; 1.463124; 1.462064; 1.461951; 1.460337; 1.458816; 1.461798; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26718.9; 16:33:38; (); (); (); (); (); (); (); (); 1.504363; 1.505422; 1.504887; 1.500563; 1.494939; 1.490330; 1.486038; 1.484617; 1.490678; 1.493387; 1.487170; 1.477839; 1.472195; 1.469536; 1.464777; 1.462363; 1.460650; 1.459671; 1.457851; 1.455790; 1.458202; 1.464061; 1.469366; 1.469245; 1.465481; 1.465101; 1.465211; 1.459699; 1.455625; 1.457183; 1.459270; 1.460867; 1.460008; 1.464122; 1.470507; 1.471034; 1.468456; 1.468270; 1.467731; 1.471549; 1.473550; 1.475467; 1.480456; 1.484509; 1.486667; 1.483468; 1.477868; 1.477160; 1.474019; 1.469104; 1.465808; 1.463634; 1.459810; 1.460283; 1.461665; 1.465632; 1.470553; 1.472572; 1.471171; 1.470483; 1.472797; 1.475211; 1.475149; 1.474499; 1.475993; 1.479997; 1.482563; 1.482483; 1.478674; 1.474627; 1.472404; 1.469858; 1.467758; 1.468090; 1.465599; 1.462581; 1.460531; 1.460876; 1.462021; 1.462355; 1.458550; 1.454908; 1.454751; 1.456385; 1.458289; 1.458935; 1.460454; 1.463114; 1.465381; 1.466037; 1.466913; 1.468375; 1.470044; 1.469374; 1.468980; 1.471878; 1.476207; 1.478190; 1.478944; 1.475660; 1.472787; 1.468403; 1.462608; 1.461405; 1.461750; 1.463505; 1.465510; 1.467715; 1.470944; 1.474131; 1.474547; 1.472169; 1.471283; 1.470909; 1.472185; 1.473466; 1.478082; 1.484460; 1.485016; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26720.6; 16:33:47; (); (); (); (); (); (); (); (); 1.504363; 1.448021; 1.457255; 1.459603; 1.457423; 1.455677; 1.453433; 1.451339; 1.450749; 1.453643; 1.458440; 1.465527; 1.469737; 1.471425; 1.473888; 1.472197; 1.468475; 1.463280; 1.460650; 1.462525; 1.463971; 1.465890; 1.468591; 1.470815; 1.468891; 1.465217; 1.462141; 1.460143; 1.459190; 1.460202; 1.464513; 1.465494; 1.466499; 1.467546; 1.466630; 1.462782; 1.461212; 1.461613; 1.463624; 1.462904; 1.464143; 1.466118; 1.467961; 1.468650; 1.467228; 1.467096; 1.469120; 1.471535; 1.473277; 1.473398; 1.475309; 1.475758; 1.473876; 1.470346; 1.472552; 1.472317; 1.470604; 1.468550; 1.468296; 1.471751; 1.470001; 1.471231; 1.471396; 1.470272; 1.475019; 1.482297; 1.485957; 1.488007; 1.488956; 1.487414; 1.487491; 1.488696; 1.488920; 1.484025; 1.476181; 1.474950; 1.469899; 1.466508; 1.465813; 1.462481; 1.459421; 1.456078; 1.453866; 1.452040; 1.448835; 1.450250; 1.450431; 1.451760; 1.458125; 1.462997; 1.465747; 1.471105; 1.475172; 1.474729; 1.475692; 1.475476; 1.478363; 1.481507; 1.484507; 1.486179; 1.483255; 1.482109; 1.482208; 1.481184; 1.481819; 1.479939; 1.475445; 1.474409; 1.478565; 1.482310; 1.485006; 1.487793; 1.488499; 1.488726; 1.491760; 1.494942; 1.497499; 1.502029; 1.505359; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26722.3; 16:33:56; (); (); (); (); (); (); (); (); 1.504363; 1.476740; 1.477296; 1.477729; 1.478836; 1.480904; 1.482569; 1.482322; 1.482987; 1.481540; 1.479438; 1.479894; 1.482140; 1.484999; 1.486765; 1.487836; 1.488959; 1.489165; 1.487485; 1.484674; 1.481346; 1.477639; 1.474834; 1.468410; 1.464086; 1.464316; 1.463649; 1.461167; 1.460200; 1.461074; 1.463660; 1.463350; 1.464025; 1.463814; 1.464897; 1.468838; 1.472429; 1.476659; 1.482452; 1.487614; 1.492566; 1.498460; 1.502878; 1.505231; 1.503490; 1.499234; 1.498637; 1.500026; 1.503536; 1.504665; 1.500680; 1.497947; 1.498210; 1.496060; 1.491618; 1.488041; 1.483222; 1.476992; 1.472601; 1.470380; 1.469356; 1.470352; 1.471599; 1.475447; 1.476404; 1.475345; 1.472393; 1.470793; 1.471195; 1.471740; 1.472559; 1.475444; 1.483538; 1.489424; 1.494576; 1.501227; 1.502517; 1.499310; 1.494609; 1.495981; 1.502100; 1.507209; 1.507241; 1.507327; 1.507251; 1.507078; 1.504385; 1.499254; 1.493015; 1.485991; 1.480330; 1.477769; 1.477352; 1.477928; 1.478792; 1.478525; 1.476607; 1.478452; 1.481833; 1.485861; 1.488018; 1.488204; 1.489351; 1.491169; 1.493384; 1.495721; 1.499069; 1.503861; 1.509060; 1.510134; 1.508568; 1.509579; 1.509045; 1.506870; 1.504627; 1.503836; 1.505398; 1.508007; 1.514453; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26724.0; 16:34:04; (); (); (); (); (); (); (); (); (); 1.497860; 1.501265; 1.508448; 1.512548; 1.510828; 1.511569; 1.510167; 1.506041; 1.505161; 1.507505; 1.505003; 1.501072; 1.497849; 1.493144; 1.490675; 1.491454; 1.491953; 1.486905; 1.481905; 1.481452; 1.479667; 1.480140; 1.481382; 1.480359; 1.479086; 1.483083; 1.485023; 1.487906; 1.493477; 1.497964; 1.500882; 1.500452; 1.501390; 1.504160; 1.504908; 1.500617; 1.499133; 1.504468; 1.511954; 1.516305; 1.515055; 1.514817; 1.513008; 1.509538; 1.505465; 1.501269; 1.499708; 1.498303; 1.496440; 1.496600; 1.500906; 1.502164; 1.500499; 1.496693; 1.491120; 1.487752; 1.487145; 1.492676; 1.499656; 1.503150; 1.505916; 1.505153; 1.504923; 1.504734; 1.503733; 1.502100; 1.501305; 1.499298; 1.498720; 1.499673; 1.498863; 1.494922; 1.488570; 1.484425; 1.482491; 1.478818; 1.475387; 1.474079; 1.472630; 1.471393; 1.472198; 1.466557; 1.460695; 1.456620; 1.453356; 1.452981; 1.455342; 1.455899; 1.457692; 1.460290; 1.462823; 1.465374; 1.465903; 1.465713; 1.465233; 1.463592; 1.466874; 1.469314; 1.470309; 1.471021; 1.471506; 1.472734; 1.472112; 1.467416; 1.461053; 1.457002; 1.456599; 1.454955; 1.453151; 1.452147; 1.451755; 1.452559; 1.452715; 1.452239; 1.451205; 1.450282; 1.446712; 1.444928; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26725.7; 16:34:13; (); (); (); (); (); (); (); (); (); 1.496085; 1.499437; 1.497405; 1.491895; 1.491621; 1.494588; 1.497654; 1.498749; 1.500159; 1.506805; 1.508482; 1.509093; 1.507340; 1.501239; 1.498952; 1.499241; 1.501139; 1.504211; 1.509703; 1.507760; 1.507184; 1.507344; 1.505835; 1.501786; 1.498062; 1.493284; 1.490988; 1.492191; 1.495020; 1.499839; 1.498300; 1.494613; 1.492503; 1.491816; 1.494963; 1.495304; 1.494254; 1.493598; 1.493653; 1.496452; 1.500438; 1.502391; 1.502736; 1.501008; 1.493572; 1.491964; 1.493084; 1.494025; 1.491233; 1.488259; 1.486466; 1.486143; 1.486694; 1.489730; 1.488872; 1.486296; 1.485592; 1.487950; 1.494295; 1.499592; 1.502955; 1.503529; 1.500431; 1.502198; 1.503992; 1.502075; 1.500477; 1.500268; 1.494548; 1.494089; 1.496583; 1.496966; 1.491950; 1.488213; 1.486856; 1.481413; 1.478821; 1.480920; 1.477912; 1.477820; 1.477764; 1.477231; 1.477993; 1.480844; 1.483210; 1.482614; 1.482757; 1.483067; 1.480955; 1.478808; 1.481326; 1.480418; 1.478473; 1.482720; 1.479590; 1.477974; 1.474734; 1.470819; 1.465555; 1.461388; 1.458197; 1.456466; 1.457538; 1.461368; 1.460418; 1.457726; 1.457124; 1.458035; 1.455385; 1.460935; 1.465453; 1.466485; 1.468695; 1.474800; 1.475738; 1.479056; 1.483147; 1.484479; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26727.4; 16:34:21; (); (); (); (); (); (); (); (); (); 1.484449; 1.488297; 1.490953; 1.490352; 1.489309; 1.488072; 1.486796; 1.487969; 1.484539; 1.483657; 1.487176; 1.491390; 1.491292; 1.489683; 1.487527; 1.485318; 1.483598; 1.482301; 1.482359; 1.483179; 1.485019; 1.487028; 1.485622; 1.486860; 1.487180; 1.486237; 1.486548; 1.494116; 1.499543; 1.503597; 1.506459; 1.507366; 1.508852; 1.508995; 1.511826; 1.513108; 1.511868; 1.511764; 1.508243; 1.507844; 1.509277; 1.510962; 1.507505; 1.503664; 1.499778; 1.496318; 1.493017; 1.489051; 1.488985; 1.485744; 1.484058; 1.483084; 1.480591; 1.484415; 1.488957; 1.492153; 1.492440; 1.492553; 1.492449; 1.491349; 1.489888; 1.488951; 1.488732; 1.488614; 1.486864; 1.483945; 1.482390; 1.483468; 1.479902; 1.475620; 1.471306; 1.468301; 1.467700; 1.467580; 1.470656; 1.474976; 1.478168; 1.479358; 1.476757; 1.476714; 1.476014; 1.474959; 1.474262; 1.473407; 1.472485; 1.472434; 1.472219; 1.471146; 1.467209; 1.462990; 1.459461; 1.457653; 1.457659; 1.460070; 1.459695; 1.461724; 1.463001; 1.459862; 1.461758; 1.463285; 1.462993; 1.462385; 1.462952; 1.465558; 1.465982; 1.464921; 1.463618; 1.464512; 1.467816; 1.470362; 1.472214; 1.475141; 1.479996; 1.478958; 1.477741; 1.478528; 1.479848; 1.480187; (); (); (); (); (); (); (); (); (); (); (); (); (); 
26729.1; 16:34:30; (); (); (); (); (); (); (); (); (); 1.477952; 1.480736; 1.486698; 1.486245; 1.483247; 1.477450; 1.471038; 1.464928; 1.460023; 1.457116; 1.458688; 1.463885; 1.468000; 1.471044; 1.472696; 1.471485; 1.468891; 1.465783; 1.469720; 1.473130; 1.475349; 1.477314; 1.474816; 1.472532; 1.471664; 1.471259; 1.470114; 1.466419; 1.462254; 1.463132; 1.466665; 1.468112; 1.468880; 1.465428; 1.464267; 1.466740; 1.472119; 1.483478; 1.488172; 1.491311; 1.493225; 1.493338; 1.497237; 1.499787; 1.500075; 1.498212; 1.497272; 1.493078; 1.490163; 1.488026; 1.486477; 1.487227; 1.482582; 1.477227; 1.472216; 1.469174; 1.467896; 1.465268; 1.465955; 1.466569; 1.465928; 1.466574; 1.473193; 1.477267; 1.478236; 1.476823; 1.472310; 1.468666; 1.471371; 1.477425; 1.482675; 1.485670; 1.488160; 1.486609; 1.484010; 1.481023; 1.478917; 1.475992; 1.473398; 1.474612; 1.479581; 1.485310; 1.488312; 1.488209; 1.485219; 1.482313; 1.480108; 1.477961; 1.479179; 1.481888; 1.484595; 1.484687; 1.482901; 1.482673; 1.483270; 1.484064; 1.483461; 1.482676; 1.482957; 1.484170; 1.484603; 1.483324; 1.484394; 1.483244; 1.480308; 1.478663; 1.480522; 1.480794; 1.481518; 1.478350; 1.475110; 1.473342; 1.472251; 1.471718; 1.470300; 1.469616; 1.470322; 1.468329; (); (); (); (); (); (); (); (); (); (); (); (); (); 
