Roll Number; 0
Recipe Name; FP 4598_280 GSM
Start Time; 2018-01-17; 08:08:51
File Name; D:\Mahlo\TR\180117080851FP 4598_280 GSM0_FMI2.txt

31.1; 08:09:12; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.727105; 1.456248; 8.986566; 17.047623; 17.047623; 17.047623; 21.302244; 
62.7; 08:11:26; (); 252.633154; 252.622932; 252.571762; 252.544254; 252.492189; 252.521336; 252.553821; 252.670079; 252.666950; 252.784520; 252.824545; 252.881378; 252.869993; 252.852529; 252.895981; 252.899855; 252.983600; 253.077060; 253.169417; 253.222138; 253.221095; 253.215164; 253.215909; 253.244787; 253.188014; 253.172159; 253.168136; 253.254086; 253.226221; 253.181070; 253.201872; 253.149807; 253.139585; 253.136277; 253.160328; 253.191203; 253.223330; 253.221750; 253.269374; 253.268927; 253.301471; 253.333598; 253.343403; 253.379762; 253.387660; 253.366590; 253.360838; 253.394812; 253.423899; 253.390253; 253.346056; 253.266037; 253.267467; 253.199995; 253.205299; 253.184289; 253.152043; 253.119469; 253.144979; 253.168970; 253.123403; 253.133774; 253.075659; 253.028840; 253.019750; 253.029972; 253.117263; 253.094822; 253.091246; 253.095657; 253.111422; 253.116041; 253.129750; 253.138959; 253.154218; 253.196508; 253.230304; 253.310442; 253.410608; 253.455311; 253.522724; 253.552169; 253.578812; 253.594309; 253.580689; 253.589064; 253.643602; 253.569305; 253.518701; 253.455997; 253.445596; 253.350824; 253.299654; 253.244549; 253.208190; 253.142387; 253.088087; 253.067404; 253.077596; 253.062904; 253.047168; 253.047436; 253.091842; 253.074557; 253.084749; 253.129363; 253.181428; 253.187835; 253.236055; 253.256321; 253.286690; 253.302395; 253.206432; 253.225058; 253.266990; 253.298193; 253.296405; 253.319830; 253.369987; 253.399849; 253.376096; 253.329873; 253.277630; 253.262252; 253.236055; 253.206283; 253.250539; 253.370166; 253.347516; 253.266752; 253.156751; 253.077447; 252.990246; 252.867788; 252.797633; 252.787501; 252.783775; 252.761871; 252.693653; 
65.6; 08:11:38; 252.488405; 252.485722; 252.444655; 252.419889; 252.432972; 252.437681; 252.467781; 252.523899; 252.557933; 252.567023; 252.589911; 252.619028; 252.642989; 252.685428; 252.685189; 252.765864; 252.806097; 252.789527; 252.790391; 252.797514; 252.745867; 252.800316; 252.851009; 252.911627; 252.949297; 252.928406; 252.903283; 252.883792; 252.925754; 252.931446; 252.902269; 252.901971; 252.932519; 252.971053; 252.968311; 253.026485; 252.946526; 252.913982; 252.899647; 252.912492; 252.886564; 252.902955; 252.879530; 252.920598; 252.889156; 252.884746; 252.907753; 252.925694; 252.984196; 253.002524; 253.024220; 253.085196; 253.104746; 253.084064; 253.110558; 253.155440; 253.151298; 253.127158; 253.140956; 253.176838; 253.170639; 253.168225; 253.097594; 253.011018; 253.039569; 253.048778; 253.061473; 253.070176; 253.110826; 253.126442; 253.155559; 253.179073; 253.215432; 253.195852; 253.196716; 253.175706; 253.191292; 253.263295; 253.260404; 253.238082; 253.248751; 253.229201; 253.172666; 253.111541; 253.047943; 253.025860; 252.991557; 252.881765; 252.866864; 252.893060; 252.905965; 252.893358; 252.876848; 252.910554; 252.900392; 252.884746; 252.869785; 252.893001; 252.888620; 252.965778; 253.018349; 253.079683; 253.137559; 253.142416; 253.158361; 253.196090; 253.169060; 253.111869; 253.039807; 253.021240; 253.008306; 252.993882; 253.022373; 253.019154; 252.975076; 252.981305; 252.982497; 252.981454; 252.990723; 252.898067; 252.857059; 252.856135; 252.918869; 252.977759; 253.015816; 253.068119; 253.152043; 253.117114; 253.122449; 253.086567; 253.039628; 253.134370; 253.186882; 253.283292; 253.254116; 253.304273; 253.337353; 253.336817; 253.328443; (); 
68.4; 08:11:50; (); 252.582431; 252.647161; 252.658904; 252.713740; 252.760738; 252.759546; 252.748311; 252.732277; 252.657294; 252.640754; 252.616554; 252.627701; 252.652466; 252.642721; 252.626628; 252.626598; 252.613902; 252.666563; 252.675205; 252.696276; 252.681315; 252.681792; 252.746284; 252.808958; 252.812058; 252.889931; 252.898097; 252.907693; 252.877206; 252.848864; 252.896816; 252.978384; 252.964586; 252.961576; 252.980560; 253.071606; 253.134876; 253.132522; 253.125280; 253.172785; 253.179342; 253.242463; 253.198981; 253.164321; 253.174007; 253.211945; 253.203928; 253.225952; 253.180653; 253.175914; 253.149718; 253.068268; 253.113538; 253.193706; 253.147811; 253.146410; 253.153533; 253.284901; 253.306985; 253.299356; 253.232151; 253.259540; 253.278285; 253.345639; 253.428876; 253.472388; 253.528714; 253.477871; 253.462762; 253.471762; 253.451675; 253.445089; 253.487796; 253.519624; 253.482610; 253.417790; 253.322333; 253.367811; 253.341585; 253.228039; 253.171593; 253.128439; 253.169090; 253.154039; 253.200501; 253.182232; 253.162563; 253.151029; 253.118932; 253.193825; 253.227443; 253.228784; 253.204554; 253.167808; 253.189296; 253.202081; 253.235132; 253.193527; 253.224075; 253.188223; 253.130138; 253.068298; 253.019273; 253.028929; 252.982706; 253.047824; 253.103673; 253.116906; 253.139347; 253.117263; 253.090918; 253.096938; 253.145278; 253.152937; 253.123373; 253.100514; 253.067195; 253.058225; 253.076702; 253.120691; 253.097147; 253.017396; 253.050297; 253.095776; 253.147811; 253.166825; 253.127098; 253.009349; 252.948642; 252.955526; 252.975464; 252.974451; 252.952635; 252.905816; 252.804041; 252.768099; 252.744347; 252.627909; 252.565950; 
71.3; 08:12:02; 252.317071; 252.366662; 252.389401; 252.374023; 252.386987; 252.384812; 252.431184; 252.473086; 252.545774; 252.565503; 252.544671; 252.576947; 252.648562; 252.673000; 252.638787; 252.647668; 252.692163; 252.714634; 252.834916; 252.828926; 252.776444; 252.755940; 252.784163; 252.732843; 252.696872; 252.692610; 252.645582; 252.666414; 252.679765; 252.687395; 252.644449; 252.665401; 252.719164; 252.662927; 252.645254; 252.615392; 252.622634; 252.640516; 252.757251; 252.860487; 252.970248; 253.023058; 253.013641; 252.974480; 252.979815; 252.995104; 252.954215; 252.883077; 252.911806; 252.968222; 253.001541; 253.026009; 252.954513; 252.857685; 252.857417; 252.785653; 252.765805; 252.771080; 252.811283; 252.795190; 252.780735; 252.799213; 252.863497; 252.840906; 252.825975; 252.816796; 252.776444; 252.810985; 252.841920; 252.746344; 252.788782; 252.853841; 252.875954; 252.859771; 252.888083; 252.853245; 252.846807; 252.841085; 252.858341; 252.883434; 252.930254; 252.920926; 252.876788; 252.860725; 252.918720; 252.922624; 252.889067; 252.901912; 252.913535; 252.979428; 253.052354; 253.037304; 253.022313; 253.027499; 252.951771; 252.952904; 252.963811; 252.989411; 253.040493; 253.084570; 253.062099; 253.041863; 253.072023; 253.082812; 253.069520; 253.085017; 253.121108; 253.197163; 253.191859; 253.214568; 253.220022; 253.230721; 253.248304; 253.184795; 253.148556; 253.139973; 253.094792; 253.096312; 253.098249; 253.066629; 253.095388; 253.007710; 252.948105; 252.933085; 252.900630; 252.870649; 252.805710; 252.758294; 252.755374; 252.789408; 252.789617; 252.805591; 252.793074; 252.795726; 252.785772; 252.768129; 252.780616; 252.808899; 252.864718; (); 
74.1; 08:12:14; 252.902120; 252.687067; 252.714574; 252.783269; 252.783746; 252.732724; 252.716482; 252.774179; 252.783656; 252.803981; 252.836704; 252.798200; 252.833635; 252.788514; 252.791196; 252.800763; 252.811611; 252.813429; 252.830058; 252.868026; 252.918631; 252.897292; 252.889544; 252.880633; 252.903432; 252.942979; 252.937526; 252.978802; 253.039062; 253.100991; 253.117293; 253.156483; 253.166169; 253.181070; 253.221154; 253.294528; 253.352731; 253.395498; 253.405064; 253.420383; 253.437430; 253.479093; 253.462106; 253.478378; 253.437370; 253.385395; 253.370166; 253.405690; 253.369987; 253.338963; 253.338575; 253.331274; 253.310651; 253.354251; 253.318846; 253.325909; 253.427029; 253.434181; 253.460884; 253.485024; 253.520846; 253.562450; 253.559709; 253.579646; 253.576308; 253.593177; 253.590733; 253.583878; 253.649354; 253.724605; 253.749847; 253.700614; 253.704429; 253.699899; 253.726900; 253.751099; 253.736943; 253.753245; 253.758281; 253.753096; 253.750563; 253.776431; 253.744274; 253.699005; 253.671587; 253.640205; 253.641754; 253.661007; 253.612578; 253.539056; 253.440082; 253.373474; 253.344297; 253.312409; 253.274083; 253.299624; 253.279001; 253.240436; 253.158540; 253.094584; 253.078252; 253.010064; 252.996743; 253.069520; 253.174901; 253.203064; 253.193289; 253.196418; 253.214538; 253.176928; 253.173739; 253.195852; 253.288299; 253.365248; 253.408015; 253.400266; 253.421426; 253.405869; 253.382266; 253.315538; 253.339797; 253.395557; 253.405750; 253.434390; 253.466874; 253.512055; 253.556103; 253.602177; 253.560007; 253.520906; 253.488719; 253.421158; 253.354996; 253.340662; 253.247470; 253.189981; 253.142715; 253.139764; 253.124982; 253.033102; 
77.0; 08:12:26; 252.576023; 252.546489; 252.514422; 252.468437; 252.490908; 252.589762; 252.668083; 252.665907; 252.612442; 252.686262; 252.685785; 252.667636; 252.676517; 252.706617; 252.734512; 252.814621; 252.888203; 252.914220; 252.920181; 252.954960; 252.930522; 252.986819; 253.021419; 253.041357; 253.024161; 253.083229; 253.159761; 253.192633; 253.222972; 253.216177; 253.170431; 253.163368; 253.197730; 253.165066; 253.163874; 253.125727; 253.145427; 253.179789; 253.130525; 253.081113; 253.072500; 253.030956; 253.018111; 252.992630; 252.996951; 252.987474; 252.987683; 253.025264; 253.091782; 253.171086; 253.187686; 253.110141; 253.111839; 253.146857; 253.193527; 253.205150; 253.278792; 253.337353; 253.354400; 253.353357; 253.398269; 253.428519; 253.381997; 253.307700; 253.238440; 253.296018; 253.310621; 253.290534; 253.343970; 253.304332; 253.296316; 253.254831; 253.177136; 253.163487; 253.175497; 253.140360; 253.060311; 253.051549; 253.060192; 253.022939; 252.971768; 252.985507; 252.955168; 252.870440; 252.832472; 252.795637; 252.777547; 252.780020; 252.800941; 252.836347; 252.872020; 252.915144; 252.996802; 252.972335; 252.975971; 252.991468; 252.973080; 253.005683; 253.050596; 253.152639; 253.215522; 253.231496; 253.279060; 253.249586; 253.191233; 253.232181; 253.221542; 253.200591; 253.258556; 253.261477; 253.239900; 253.262281; 253.269374; 253.255248; 253.172517; 253.163278; 253.203124; 253.237247; 253.172219; 253.097296; 253.052115; 253.056169; 253.080636; 253.078312; 253.102422; 253.116548; 253.119290; 253.143549; 253.174484; 253.145874; 253.133059; 253.071278; 253.037363; 253.126353; 253.126293; 253.121585; 253.107250; 253.053188; 253.019929; (); 
79.9; 08:12:38; (); 252.730668; 252.752841; 252.781481; 252.793640; 252.775848; 252.806365; 252.801776; 252.813399; 252.793998; 252.852499; 252.961785; 253.012538; 253.065258; 253.068507; 253.011644; 252.967775; 252.969772; 252.941787; 252.993673; 253.029525; 253.061026; 253.092438; 253.061771; 253.123552; 253.138304; 253.132045; 253.197312; 253.200054; 253.249347; 253.307045; 253.340364; 253.369719; 253.400773; 253.398299; 253.361911; 253.316432; 253.304690; 253.300101; 253.254145; 253.206342; 253.249556; 253.221095; 253.262043; 253.245741; 253.183633; 253.198177; 253.210813; 253.217638; 253.275782; 253.292322; 253.263474; 253.287405; 253.320009; 253.356189; 253.349811; 253.275484; 253.269374; 253.280431; 253.257841; 253.244698; 253.271759; 253.272742; 253.295451; 253.259867; 253.270328; 253.243119; 253.272891; 253.323615; 253.360778; 253.371090; 253.359944; 253.340513; 253.352374; 253.425181; 253.459305; 253.478348; 253.516376; 253.512323; 253.516883; 253.564358; 253.572941; 253.531069; 253.456324; 253.471017; 253.488809; 253.532887; 253.540486; 253.517538; 253.475636; 253.463745; 253.444105; 253.366500; 253.319740; 253.293723; 253.267109; 253.272623; 253.243387; 253.259212; 253.252655; 253.245652; 253.190279; 253.179520; 253.158987; 253.179044; 253.124774; 253.152132; 253.194749; 253.190488; 253.206104; 253.210753; 253.247768; 253.252745; 253.241807; 253.242075; 253.243834; 253.255308; 253.222138; 253.229678; 253.176898; 253.117651; 253.088713; 253.063083; 253.092229; 253.036827; 252.982944; 252.961338; 252.920955; 252.869785; 252.819091; 252.771884; 252.686709; 252.682984; 252.628982; 252.661616; 252.654076; 252.610624; 252.565920; 252.535611; 252.568185; 
82.7; 08:12:50; 252.955586; 252.919078; 252.894580; 252.854705; 252.830505; 252.814591; 252.819538; 252.841145; 252.837658; 252.861887; 252.883077; 252.867073; 252.831995; 252.799600; 252.728075; 252.792448; 252.802879; 252.859861; 252.916515; 252.917260; 252.930790; 252.926052; 252.989203; 253.043324; 253.015786; 253.008872; 253.052920; 253.139794; 253.204763; 253.286988; 253.270775; 253.341675; 253.328413; 253.285050; 253.302962; 253.333807; 253.360182; 253.289431; 253.284544; 253.292352; 253.295839; 253.236055; 253.226489; 253.224462; 253.202200; 253.256440; 253.264457; 253.231049; 253.258437; 253.252357; 253.210813; 253.186166; 253.219187; 253.212988; 253.175437; 253.138453; 253.134698; 253.137112; 253.148973; 253.142715; 253.028244; 252.974927; 252.990037; 253.023803; 253.040075; 253.067762; 253.023833; 253.035098; 253.046393; 253.115505; 253.123611; 253.100753; 253.059596; 253.084481; 253.098398; 253.189385; 253.194809; 253.169507; 253.060073; 252.993762; 253.025353; 253.001720; 252.963185; 252.974570; 253.010094; 253.032416; 253.052980; 253.021181; 252.962768; 252.970070; 252.972394; 252.947122; 252.952367; 253.019124; 253.067881; 253.056735; 253.065437; 253.052115; 253.036708; 253.036320; 253.006876; 253.021300; 253.053516; 253.039032; 253.005028; 252.995372; 253.006369; 253.008634; 252.991199; 253.030837; 253.043413; 253.103495; 253.109723; 253.090203; 253.109783; 253.156632; 253.192276; 253.191799; 253.256321; 253.271371; 253.256738; 253.316969; 253.390849; 253.376395; 253.294110; 253.321737; 253.317982; 253.324777; 253.262252; 253.268480; 253.216982; 253.171325; 253.207445; 253.162324; 253.139079; 253.089517; 253.016084; 252.936214; 252.948910; (); 
85.6; 08:13:03; (); 252.998173; 253.036588; 252.975583; 252.885014; 252.833247; 252.807260; 252.763510; 252.797604; 252.802610; 252.789438; 252.831101; 252.899408; 252.895862; 252.872914; 252.793223; 252.770454; 252.772808; 252.821088; 252.934426; 252.992600; 253.019184; 253.076494; 253.151149; 253.215343; 253.283560; 253.331304; 253.367960; 253.362507; 253.341109; 253.423899; 253.440619; 253.370106; 253.310084; 253.296524; 253.252983; 253.283471; 253.314048; 253.270626; 253.256708; 253.272712; 253.262162; 253.254443; 253.261745; 253.244966; 253.181279; 253.155380; 253.241003; 253.250986; 253.253728; 253.317863; 253.295660; 253.247082; 253.275484; 253.316671; 253.271103; 253.238738; 253.219783; 253.209949; 253.238142; 253.332764; 253.392816; 253.383219; 253.359973; 253.351063; 253.340662; 253.376514; 253.386408; 253.376544; 253.275394; 253.297001; 253.388494; 253.426194; 253.465921; 253.477484; 253.399491; 253.405690; 253.481120; 253.471136; 253.446221; 253.444612; 253.423929; 253.410667; 253.389031; 253.405601; 253.420591; 253.410250; 253.397465; 253.361315; 253.366143; 253.361911; 253.306150; 253.304362; 253.286123; 253.315657; 253.264338; 253.257126; 253.287196; 253.304631; 253.288805; 253.259242; 253.213555; 253.167003; 253.199011; 253.216207; 253.251761; 253.255069; 253.259003; 253.294051; 253.286988; 253.309309; 253.335267; 253.315747; 253.331065; 253.310174; 253.272623; 253.296614; 253.289491; 253.238201; 253.234953; 253.195137; 253.158152; 253.137916; 253.176510; 253.131330; 253.115356; 253.129721; 253.181070; 253.209352; 253.230035; 253.229737; 253.188729; 253.168315; 253.093600; 252.946496; 252.960622; 252.926707; 252.874613; 252.848327; 252.837181; 
88.5; 08:13:15; 252.637148; 252.687246; 252.721608; 252.703398; 252.696961; 252.775937; 252.825141; 252.846301; 252.817452; 252.810478; 252.859771; 252.830118; 252.836913; 252.812713; 252.840996; 252.772093; 252.716929; 252.711535; 252.758712; 252.777487; 252.780706; 252.828509; 252.834737; 252.852559; 252.901167; 252.874643; 252.873927; 252.904117; 252.936006; 252.916038; 252.977937; 253.045112; 253.033817; 253.032714; 253.030479; 253.033817; 253.012061; 252.988517; 252.944171; 252.895951; 252.982527; 253.020674; 253.000557; 253.077358; 253.141999; 253.179908; 253.183663; 253.185481; 253.234178; 253.264397; 253.257245; 253.223926; 253.177732; 253.211886; 253.240496; 253.215760; 253.201038; 253.261685; 253.152698; 253.074497; 253.104150; 253.115773; 253.111899; 253.102541; 253.052622; 253.077984; 253.155142; 253.241211; 253.258318; 253.259569; 253.286362; 253.316194; 253.292918; 253.322244; 253.303230; 253.250837; 253.194004; 253.139347; 253.194183; 253.214270; 253.196418; 253.165096; 253.136724; 253.163159; 253.176063; 253.118396; 253.147215; 253.101766; 253.114998; 253.105611; 253.103346; 253.153116; 253.185123; 253.108352; 253.096074; 253.106534; 253.116250; 253.140628; 253.099114; 253.083557; 253.106534; 253.060043; 253.110319; 253.061205; 253.068149; 253.090650; 253.087908; 253.096610; 253.140569; 253.135979; 253.112257; 253.095955; 253.082365; 253.128290; 253.166050; 253.210396; 253.212184; 253.251463; 253.277302; 253.277034; 253.264695; 253.296137; 253.322154; 253.325254; 253.360033; 253.358722; 253.342569; 253.307521; 253.236383; 253.185093; 253.146559; 253.121793; 253.122836; 253.190696; 253.214300; 253.188312; 253.128022; 253.092736; 253.068686; (); 
91.3; 08:13:27; (); 252.597928; 252.596617; 252.585560; 252.536774; 252.471954; 252.546638; 252.518386; 252.490461; 252.462447; 252.499074; 252.488673; 252.500564; 252.487093; 252.585173; 252.595335; 252.628565; 252.657861; 252.737761; 252.765507; 252.816677; 252.828389; 252.860665; 252.934068; 252.980441; 252.999187; 252.942026; 252.986282; 253.021270; 252.933830; 252.914011; 252.903074; 252.946675; 252.915859; 252.944827; 252.967060; 252.977520; 252.987504; 252.935916; 252.977639; 252.968282; 253.017694; 252.990156; 253.041029; 253.083229; 253.150851; 253.188640; 253.221512; 253.224015; 253.233373; 253.268033; 253.307253; 253.316432; 253.340364; 253.341705; 253.405839; 253.379971; 253.363788; 253.379464; 253.404617; 253.396571; 253.400832; 253.398031; 253.449321; 253.446490; 253.415763; 253.445238; 253.399968; 253.397673; 253.412932; 253.431827; 253.479004; 253.465980; 253.454119; 253.407717; 253.431261; 253.419459; 253.398448; 253.367156; 253.320396; 253.319860; 253.346026; 253.385305; 253.426373; 253.379375; 253.311247; 253.285795; 253.319114; 253.391892; 253.378510; 253.296256; 253.239721; 253.236979; 253.249496; 253.264219; 253.254682; 253.198385; 253.136665; 253.103107; 253.083616; 253.112882; 253.168941; 253.132284; 253.108412; 253.165007; 253.158808; 253.144503; 253.125578; 253.136963; 253.111422; 253.120184; 253.119826; 253.115684; 253.139287; 253.203273; 253.207982; 253.209770; 253.252745; 253.201932; 253.182709; 253.215343; 253.222466; 253.213495; 253.213823; 253.263861; 253.302664; 253.326833; 253.310621; 253.290147; 253.232330; 253.130704; 253.016680; 253.009558; 252.941757; 252.839416; 252.815902; 252.767801; 252.794206; 252.718985; 252.623200; 
94.2; 08:13:39; 252.489835; 252.473682; 252.452344; 252.406448; 252.413660; 252.459049; 252.504677; 252.535909; 252.572417; 252.608567; 252.721488; 252.822727; 252.817184; 252.842546; 252.892524; 252.966404; 252.954900; 252.960682; 253.036022; 253.104925; 253.064603; 253.045946; 253.082037; 253.090233; 253.080159; 253.063917; 253.067821; 253.137201; 253.143698; 253.110588; 253.072470; 253.123045; 253.153116; 253.116190; 253.128141; 253.153145; 253.117949; 253.105313; 253.104895; 253.077805; 253.103375; 253.049582; 253.002703; 252.949357; 252.944320; 253.005564; 252.925515; 252.935797; 252.913415; 252.889812; 252.869308; 252.933949; 252.997249; 253.028154; 253.035545; 253.001541; 253.059208; 253.116727; 253.169835; 253.184706; 253.147960; 253.210694; 253.230125; 253.252506; 253.277689; 253.317863; 253.295660; 253.229856; 253.233761; 253.213644; 253.187180; 253.179848; 253.118724; 253.070652; 253.052980; 253.106356; 253.097445; 253.120869; 253.089368; 253.098309; 253.102005; 253.132135; 253.178388; 253.193170; 253.234714; 253.306806; 253.277630; 253.285587; 253.336012; 253.395021; 253.378063; 253.453404; 253.384054; 253.341496; 253.294617; 253.312767; 253.243595; 253.137261; 253.099114; 253.052026; 253.013223; 253.044486; 253.099918; 253.118068; 253.089786; 253.023505; 252.922356; 252.978534; 253.067195; 253.080428; 253.056109; 253.102422; 253.197491; 253.246933; 253.306925; 253.329754; 253.384888; 253.335416; 253.323823; 253.284544; 253.283620; 253.323346; 253.332794; 253.285944; 253.338575; 253.351837; 253.341496; 253.229499; 253.134429; 253.100753; 253.083557; 253.045678; 253.019035; 252.944797; 252.957523; 252.945632; 252.893716; 252.835840; 252.847582; (); 
97.1; 08:13:51; (); 252.828330; 252.823263; 252.818197; 252.795011; 252.789587; 252.792329; 252.726436; 252.722412; 252.764851; 252.768904; 252.736926; 252.739578; 252.727211; 252.768457; 252.800763; 252.873302; 252.909392; 252.960712; 253.003746; 252.942055; 252.929598; 252.957553; 252.919585; 252.909303; 252.919912; 252.860963; 252.877057; 252.913654; 252.956182; 253.006488; 252.972007; 252.954394; 252.934515; 252.945155; 253.037125; 253.094733; 253.154635; 253.215849; 253.195912; 253.230006; 253.309846; 253.381819; 253.382593; 253.292203; 253.272563; 253.302485; 253.326833; 253.321171; 253.323466; 253.292352; 253.208220; 253.186852; 253.145814; 253.174454; 253.166854; 253.175348; 253.149420; 253.204167; 253.324658; 253.348261; 253.426731; 253.415763; 253.380269; 253.346115; 253.410190; 253.444076; 253.430426; 253.444105; 253.425896; 253.414780; 253.347158; 253.336966; 253.246754; 253.160089; 253.173172; 253.164679; 253.219038; 253.252774; 253.297478; 253.267050; 253.297865; 253.278792; 253.271371; 253.268093; 253.271163; 253.261894; 253.257036; 253.315419; 253.322929; 253.321379; 253.261685; 253.227174; 253.267944; 253.192842; 253.187239; 253.209084; 253.236741; 253.188133; 253.143907; 253.196120; 253.249317; 253.253132; 253.243744; 253.313243; 253.279030; 253.278106; 253.238082; 253.197551; 253.177911; 253.154039; 253.069967; 253.021002; 253.051549; 252.993137; 252.959788; 252.937436; 252.967060; 253.018707; 253.038138; 253.090948; 253.142715; 253.176004; 253.211200; 253.276467; 253.300607; 253.358722; 253.349721; 253.371865; 253.424764; 253.364950; 253.290713; 253.183126; 253.099442; 252.947092; 252.862811; 252.771705; 252.734303; 252.672017; 252.578735; 
99.9; 08:14:03; 252.544314; 252.615452; 252.628148; 252.612114; 252.599180; 252.652824; 252.695560; 252.682030; 252.718598; 252.716511; 252.745003; 252.765357; 252.790093; 252.787054; 252.837121; 252.834707; 252.855092; 252.874941; 252.871245; 252.937794; 252.923667; 252.874881; 252.840281; 252.864420; 252.898216; 252.949387; 253.003865; 252.996802; 252.982676; 252.977103; 252.949864; 252.954483; 252.937645; 252.932400; 252.887905; 252.889514; 252.960831; 252.983451; 252.916425; 252.992868; 252.966225; 252.937406; 253.014863; 252.992213; 253.039539; 253.067583; 253.083885; 253.158391; 253.175020; 253.120095; 253.154576; 253.162235; 253.189743; 253.250867; 253.253758; 253.267050; 253.283560; 253.258198; 253.325999; 253.332853; 253.355592; 253.348887; 253.326237; 253.323555; 253.367633; 253.361315; 253.380418; 253.385633; 253.388196; 253.347278; 253.337890; 253.338844; 253.338069; 253.303975; 253.185868; 253.170550; 253.149092; 253.162473; 253.189713; 253.213137; 253.247112; 253.288597; 253.279626; 253.242135; 253.215790; 253.197610; 253.188431; 253.158480; 253.243297; 253.351629; 253.369987; 253.336519; 253.281116; 253.235608; 253.178477; 253.098845; 252.987117; 252.992928; 252.981544; 253.049165; 253.063202; 253.095537; 253.150821; 253.079534; 253.059685; 253.037781; 253.027201; 253.009170; 253.062814; 253.080308; 253.136098; 253.244877; 253.252149; 253.267944; 253.260940; 253.267646; 253.276080; 253.223091; 253.200829; 253.220171; 253.275454; 253.343314; 253.376096; 253.420264; 253.452629; 253.392220; 253.399760; 253.366262; 253.357351; 253.334582; 253.328145; 253.298014; 253.303289; 253.240496; 253.246546; 253.182560; 253.154814; 253.143013; 253.074616; (); 
102.8; 08:14:15; (); 252.770990; 252.687603; 252.713919; 252.737135; 252.738416; 252.699226; 252.734035; 252.782583; 252.789766; 252.810717; 252.827734; 252.823740; 252.855241; 252.916247; 252.982646; 252.980471; 252.982616; 252.960503; 252.919197; 252.912760; 252.956927; 253.023863; 253.095239; 253.154129; 253.203124; 253.227532; 253.237933; 253.286302; 253.260195; 253.236234; 253.200561; 253.197670; 253.230095; 253.314793; 253.357440; 253.374338; 253.325492; 253.277391; 253.251642; 253.292799; 253.286928; 253.279716; 253.211260; 253.235340; 253.242522; 253.247768; 253.267497; 253.230184; 253.167987; 253.160149; 253.168404; 253.153920; 253.172427; 253.175825; 253.201604; 253.180087; 253.154784; 253.175259; 253.122270; 253.173292; 253.256619; 253.250837; 253.314376; 253.335834; 253.346235; 253.364414; 253.403276; 253.380954; 253.380120; 253.330201; 253.342688; 253.418446; 253.413856; 253.368139; 253.370494; 253.321350; 253.285646; 253.255635; 253.204346; 253.136694; 253.136784; 253.118783; 253.089726; 253.152966; 253.133327; 253.143936; 253.088385; 253.140658; 253.070831; 253.064781; 253.103793; 253.143519; 253.187656; 253.209084; 253.180146; 253.125250; 253.119916; 253.130496; 252.994925; 252.986610; 252.932906; 252.881795; 252.916217; 252.962202; 252.961814; 252.924293; 252.929121; 252.896488; 252.946019; 252.997816; 252.982676; 252.988935; 253.037423; 253.105521; 253.154099; 253.218740; 253.221452; 253.234208; 253.249168; 253.266454; 253.243059; 253.248692; 253.263503; 253.255665; 253.237128; 253.280193; 253.256023; 253.239363; 253.238201; 253.181726; 253.098994; 253.072321; 253.018290; 252.920896; 252.888769; 252.906919; 252.840549; 252.841204; 252.764434; 
105.6; 08:14:27; 252.573371; 252.477556; 252.474904; 252.557278; 252.617002; 252.644420; 252.682060; 252.730370; 252.720326; 252.748251; 252.740711; 252.716601; 252.737105; 252.709955; 252.668262; 252.693653; 252.758294; 252.690524; 252.638638; 252.611637; 252.599061; 252.595633; 252.643824; 252.716899; 252.781034; 252.831906; 252.927154; 252.972573; 252.989262; 252.925634; 252.882183; 252.851784; 252.903908; 252.953559; 253.002614; 253.057212; 253.084213; 253.050238; 252.994120; 252.929956; 252.934664; 252.859801; 252.856016; 252.920598; 253.026515; 253.075808; 253.121704; 253.100097; 253.072709; 253.041297; 252.978414; 252.896845; 252.981573; 253.012806; 253.033608; 253.030002; 252.992719; 252.990931; 252.972424; 252.955347; 252.944320; 252.901286; 252.939105; 252.958804; 252.995729; 253.099203; 253.114879; 253.107667; 253.150195; 253.203452; 253.242344; 253.323495; 253.325492; 253.327996; 253.331482; 253.371209; 253.394306; 253.413528; 253.452152; 253.381699; 253.345758; 253.344744; 253.332883; 253.313690; 253.221333; 253.164411; 253.101826; 253.063589; 253.056496; 253.070742; 253.035784; 253.039658; 253.000677; 252.978772; 252.994299; 252.979100; 252.978325; 252.924651; 252.905488; 252.925664; 252.947330; 252.956837; 253.003299; 253.000855; 252.912372; 252.929837; 252.922505; 252.909392; 252.929807; 252.978414; 253.032804; 253.066063; 253.054500; 253.065050; 253.045171; 253.064066; 253.098488; 253.073573; 253.013939; 253.078163; 253.065854; 253.048897; 253.083616; 253.104389; 253.093600; 253.077745; 253.066391; 253.095418; 253.084600; 253.105015; 253.078103; 253.034532; 253.052175; 253.116488; 253.127158; 253.115684; 253.127664; 253.084689; 253.030956; (); 
