Roll Number; 0
Recipe Name; FP 4578_199 GSM
Start Time; 2017-11-14; 12:10:32
File Name; D:\Mahlo\TR\171114121032FP 4578_199 GSM0_THICKNESS2.txt

30345.4; 12:10:43; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.866969; 0.867318; 0.868544; 0.868367; 0.865014; 0.864325; 0.864881; 0.866946; 0.871338; 0.875817; 0.883223; 0.887249; 0.889247; 0.892880; 0.896679; 0.902940; 0.903748; 0.902646; 0.903057; 0.905054; 0.906523; 0.905261; 0.904646; 0.903785; 0.898555; 0.893233; 0.888317; 0.882004; 0.876726; 0.875860; 0.874303; 0.873192; 0.875371; 0.878998; 0.879292; 0.877556; 0.879404; 0.875833; 0.871813; 0.874221; 0.874208; 0.872511; 0.870736; 0.871487; 0.873817; 0.873315; 0.873456; 0.872090; 0.872754; 0.877874; 0.879246; 0.881449; 0.886028; 0.890174; 0.891976; 0.894306; 0.905939; 0.911240; 0.912857; 0.914711; 0.917316; 0.922497; 0.925633; 0.927333; 0.927253; 0.930173; 0.929379; 0.928390; 0.925557; 0.921683; 0.919960; 0.919160; 0.918220; 0.916603; 0.915589; 0.916136; 0.916810; 0.915973; 0.915686; 0.916538; 0.916900; 0.916224; 0.918515; 0.921613; 0.921395; 0.918206; 0.914156; 0.916943; 0.919753; 0.918603; 0.915901; 0.914766; 0.913038; 0.911080; 0.908781; 0.907088; 0.908826; 0.907457; 0.908445; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
30348.5; 12:10:52; (); (); (); (); 0.817598; 0.824561; 0.828142; 0.831079; 0.833003; 0.834031; 0.835216; 0.837176; 0.838470; 0.839894; 0.842168; 0.845445; 0.852464; 0.857205; 0.860354; 0.859252; 0.852868; 0.853608; 0.854384; 0.855301; 0.856575; 0.857126; 0.855340; 0.857612; 0.860253; 0.859986; 0.859328; 0.861141; 0.859089; 0.855765; 0.856846; 0.860268; 0.860782; 0.859946; 0.859482; 0.860059; 0.861450; 0.861187; 0.859537; 0.859755; 0.862147; 0.864572; 0.864678; 0.868262; 0.870720; 0.872902; 0.874532; 0.874412; 0.875530; 0.876391; 0.875092; 0.872908; 0.878522; 0.883408; 0.887552; 0.888701; 0.887409; 0.885639; 0.888262; 0.886663; 0.886222; 0.888554; 0.893056; 0.897695; 0.900984; 0.905120; 0.908379; 0.905434; 0.904812; 0.906318; 0.909227; 0.912182; 0.913825; 0.913470; 0.919447; 0.922312; 0.920061; 0.916499; 0.918403; 0.917058; 0.916203; 0.915182; 0.915764; 0.919560; 0.914466; 0.909523; 0.910269; 0.913320; 0.917315; 0.919280; 0.920866; 0.923594; 0.924522; 0.920789; 0.921982; 0.924476; 0.924315; 0.920931; 0.920850; 0.924952; 0.932892; 0.935135; 0.931172; 0.926079; 0.922959; 0.923904; 0.924938; 0.925938; 0.927460; 0.928694; 0.927329; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
30351.1; 12:11:01; (); (); (); (); 0.836733; 0.838636; 0.838614; 0.839555; 0.837798; 0.836656; 0.838946; 0.843770; 0.845864; 0.847083; 0.849745; 0.852603; 0.855804; 0.854842; 0.851886; 0.852736; 0.854751; 0.853032; 0.852203; 0.851821; 0.851912; 0.852529; 0.845438; 0.842895; 0.844023; 0.842556; 0.839903; 0.838801; 0.834676; 0.828753; 0.823457; 0.822244; 0.829823; 0.832866; 0.838431; 0.841508; 0.843439; 0.851290; 0.851617; 0.853606; 0.857122; 0.860425; 0.864718; 0.872083; 0.879712; 0.884253; 0.883034; 0.880365; 0.880379; 0.879396; 0.877734; 0.876196; 0.875977; 0.879370; 0.884779; 0.891396; 0.896366; 0.899369; 0.901834; 0.904014; 0.908601; 0.913635; 0.916140; 0.918909; 0.923223; 0.927444; 0.928438; 0.930188; 0.931960; 0.934900; 0.936618; 0.933637; 0.929814; 0.929162; 0.930962; 0.929042; 0.924019; 0.924363; 0.927702; 0.925217; 0.925684; 0.929056; 0.931072; 0.931971; 0.926607; 0.925435; 0.931479; 0.939064; 0.939222; 0.937310; 0.934919; 0.934332; 0.934767; 0.932238; 0.935840; 0.934422; 0.932393; 0.932117; 0.933880; 0.932508; 0.932359; 0.925931; 0.923071; 0.924649; 0.922571; 0.926397; 0.926299; 0.922687; 0.919854; 0.916959; 0.915972; 0.912653; 0.909712; 0.906484; 0.906053; 0.903944; 0.903575; 0.902200; 0.900088; 0.900921; 0.900061; 0.900306; 0.903728; 0.904268; (); (); (); (); (); (); (); (); (); (); (); (); 
30353.6; 12:11:10; (); (); (); (); 0.863857; 0.856376; 0.852585; 0.851363; 0.852007; 0.854643; 0.856693; 0.857084; 0.855847; 0.854509; 0.854679; 0.857757; 0.856106; 0.851580; 0.848824; 0.851019; 0.851460; 0.850559; 0.849728; 0.848234; 0.843662; 0.842352; 0.840629; 0.840722; 0.839176; 0.833961; 0.830447; 0.832569; 0.834147; 0.835805; 0.839614; 0.846062; 0.849755; 0.852159; 0.852775; 0.851463; 0.848640; 0.849960; 0.853437; 0.859445; 0.866779; 0.872000; 0.875621; 0.876467; 0.876209; 0.876481; 0.875953; 0.878809; 0.879345; 0.881703; 0.889006; 0.895094; 0.897737; 0.896204; 0.892967; 0.889852; 0.889628; 0.889717; 0.897371; 0.902974; 0.904453; 0.901208; 0.897947; 0.902066; 0.905569; 0.905789; 0.906992; 0.908856; 0.914024; 0.923165; 0.928451; 0.929265; 0.928737; 0.923298; 0.921226; 0.922770; 0.927880; 0.930868; 0.928065; 0.927314; 0.929958; 0.924632; 0.920648; 0.919831; 0.914649; 0.910801; 0.910252; 0.913693; 0.919655; 0.920583; 0.917601; 0.914212; 0.916460; 0.919228; 0.919673; 0.921411; 0.926313; 0.924537; 0.920416; 0.921714; 0.926924; 0.931362; 0.930583; 0.924596; 0.919668; 0.922653; 0.923152; 0.918552; 0.918899; 0.917477; 0.915993; 0.916208; 0.918146; 0.921136; 0.921423; 0.914872; 0.908674; 0.907314; 0.907918; 0.910462; 0.909540; 0.911179; 0.915495; 0.913568; (); (); (); (); (); (); (); (); (); (); (); (); 
30356.2; 12:11:19; (); (); (); (); 0.819043; 0.825747; 0.826267; 0.822174; 0.824510; 0.828087; 0.829038; 0.828014; 0.830661; 0.838931; 0.846128; 0.849727; 0.849221; 0.848410; 0.848529; 0.845898; 0.843181; 0.844122; 0.847752; 0.846102; 0.845416; 0.848197; 0.849434; 0.847717; 0.846083; 0.842868; 0.840557; 0.841642; 0.839422; 0.838675; 0.839362; 0.840494; 0.842616; 0.843969; 0.845282; 0.844848; 0.841540; 0.840487; 0.839374; 0.841115; 0.844019; 0.841814; 0.838239; 0.841519; 0.840500; 0.840108; 0.841759; 0.841027; 0.841515; 0.838766; 0.837977; 0.839373; 0.840459; 0.842403; 0.843083; 0.844347; 0.848338; 0.852953; 0.852265; 0.855414; 0.852388; 0.851203; 0.853639; 0.854204; 0.858964; 0.864137; 0.869099; 0.872273; 0.872704; 0.873444; 0.873331; 0.873364; 0.875263; 0.880099; 0.882931; 0.888716; 0.893017; 0.895596; 0.898988; 0.901571; 0.903074; 0.906025; 0.909606; 0.911099; 0.913451; 0.914546; 0.915637; 0.918319; 0.921014; 0.924701; 0.927213; 0.926503; 0.923609; 0.920006; 0.916515; 0.915055; 0.912072; 0.909527; 0.912315; 0.910497; 0.912903; 0.916334; 0.916746; 0.913022; 0.910500; 0.908303; 0.909759; 0.914930; 0.920689; 0.926058; 0.920955; 0.919817; 0.920417; 0.917632; 0.915946; 0.914082; 0.909334; 0.904163; 0.903362; 0.902392; 0.903402; 0.899904; 0.894523; 0.882713; (); (); (); (); (); (); (); (); (); (); (); (); 
30358.8; 12:11:28; (); (); (); (); (); 0.855268; 0.856959; 0.859582; 0.859493; 0.859873; 0.860077; 0.861544; 0.863767; 0.866245; 0.870462; 0.870475; 0.871541; 0.872429; 0.871636; 0.872899; 0.872736; 0.871813; 0.870909; 0.870189; 0.869090; 0.873682; 0.880099; 0.884683; 0.885212; 0.878211; 0.875781; 0.876918; 0.879245; 0.881415; 0.882745; 0.881140; 0.878658; 0.877253; 0.877202; 0.875950; 0.870610; 0.862942; 0.856225; 0.853487; 0.854986; 0.856921; 0.850984; 0.846449; 0.845560; 0.845194; 0.846736; 0.848333; 0.850104; 0.851378; 0.850424; 0.850162; 0.851315; 0.852051; 0.853520; 0.857844; 0.857690; 0.863128; 0.867927; 0.869884; 0.869316; 0.873717; 0.877868; 0.881251; 0.885377; 0.888385; 0.889909; 0.892987; 0.897902; 0.901690; 0.904551; 0.907460; 0.908617; 0.907042; 0.908111; 0.912190; 0.916722; 0.917671; 0.916454; 0.915186; 0.917545; 0.922590; 0.920355; 0.914736; 0.909916; 0.908275; 0.907516; 0.901257; 0.900729; 0.899853; 0.896341; 0.892861; 0.894714; 0.895143; 0.896690; 0.896630; 0.893486; 0.898378; 0.904141; 0.909171; 0.911503; 0.912480; 0.919757; 0.923057; 0.923399; 0.921014; 0.918834; 0.914243; 0.911478; 0.905792; 0.900827; 0.898945; 0.895242; 0.894031; 0.892716; 0.890625; 0.886658; 0.881373; 0.877820; 0.878608; 0.878645; 0.876598; 0.875142; 0.879684; (); (); (); (); (); (); (); (); (); (); (); (); 
30361.3; 12:11:37; (); (); (); (); (); 0.819971; 0.819478; 0.822878; 0.829871; 0.836778; 0.841144; 0.844458; 0.844518; 0.847214; 0.847738; 0.846340; 0.846465; 0.851970; 0.853160; 0.855559; 0.857291; 0.857728; 0.858962; 0.854748; 0.852123; 0.851554; 0.851772; 0.851936; 0.852551; 0.851663; 0.851902; 0.853919; 0.853994; 0.854005; 0.855178; 0.857986; 0.863305; 0.864372; 0.869171; 0.869571; 0.865267; 0.860110; 0.857318; 0.854227; 0.855957; 0.858407; 0.858344; 0.858973; 0.864755; 0.867314; 0.867682; 0.866382; 0.863471; 0.861322; 0.862722; 0.865397; 0.867661; 0.870435; 0.872694; 0.875270; 0.878371; 0.880677; 0.882082; 0.880784; 0.878694; 0.877961; 0.879636; 0.878716; 0.876853; 0.878581; 0.883859; 0.887222; 0.887776; 0.892325; 0.895501; 0.896496; 0.897787; 0.900685; 0.904486; 0.910486; 0.910923; 0.909650; 0.912945; 0.914342; 0.914401; 0.913652; 0.914494; 0.917306; 0.918462; 0.914052; 0.910958; 0.909673; 0.908642; 0.905732; 0.902038; 0.907715; 0.912977; 0.916223; 0.918685; 0.919712; 0.923172; 0.925079; 0.924245; 0.921570; 0.930200; 0.936411; 0.937415; 0.938510; 0.944255; 0.948077; 0.945491; 0.942211; 0.940546; 0.940462; 0.938463; 0.933705; 0.935553; 0.938509; 0.939519; 0.933183; 0.929498; 0.927640; 0.924664; 0.918612; 0.915636; 0.914523; 0.914464; 0.914283; 0.917509; (); (); (); (); (); (); (); (); (); (); (); 
30373.9; 12:12:22; (); (); (); (); (); 0.833666; 0.835943; 0.842239; 0.848718; 0.852272; 0.854105; 0.856486; 0.859799; 0.860866; 0.859720; 0.859312; 0.860116; 0.861487; 0.861207; 0.862243; 0.864808; 0.867107; 0.868750; 0.870449; 0.873010; 0.870912; 0.866164; 0.864341; 0.865721; 0.865609; 0.864811; 0.863885; 0.864638; 0.869410; 0.874050; 0.875725; 0.873904; 0.870573; 0.867449; 0.861839; 0.863615; 0.868032; 0.872074; 0.871283; 0.871754; 0.875236; 0.879027; 0.881506; 0.881709; 0.878518; 0.876964; 0.877748; 0.878273; 0.874384; 0.876352; 0.876597; 0.874287; 0.871667; 0.876427; 0.879205; 0.878941; 0.882296; 0.887420; 0.891975; 0.895893; 0.900187; 0.902397; 0.902978; 0.905318; 0.907037; 0.911855; 0.915027; 0.913205; 0.910811; 0.913136; 0.917815; 0.917468; 0.915503; 0.916736; 0.915852; 0.911399; 0.909882; 0.910874; 0.914185; 0.912631; 0.908161; 0.906954; 0.906936; 0.905503; 0.902486; 0.898897; 0.895876; 0.892638; 0.890434; 0.892441; 0.897858; 0.903077; 0.906448; 0.906563; 0.904915; 0.909956; 0.920280; 0.924100; 0.924761; 0.924898; 0.926378; 0.928855; 0.925115; 0.920520; 0.918290; 0.918136; 0.922604; 0.922796; 0.927110; 0.933036; 0.934527; 0.929532; 0.928130; 0.931382; 0.935606; 0.935923; 0.935403; 0.937110; 0.940928; 0.944004; 0.944999; 0.938723; 0.934503; 0.930787; (); (); (); (); (); (); (); (); (); (); (); 
30376.4; 12:12:31; (); (); (); (); (); (); 0.873792; 0.884060; 0.886892; 0.887638; 0.888033; 0.887882; 0.885767; 0.881104; 0.878627; 0.877589; 0.875953; 0.871502; 0.869965; 0.873296; 0.876882; 0.872896; 0.866712; 0.863603; 0.863681; 0.862482; 0.859542; 0.860428; 0.859580; 0.858577; 0.857474; 0.856583; 0.858619; 0.863572; 0.860485; 0.858995; 0.863009; 0.869504; 0.871968; 0.870050; 0.868437; 0.867650; 0.869226; 0.877203; 0.880575; 0.886611; 0.891468; 0.892589; 0.892476; 0.896229; 0.897556; 0.895809; 0.894291; 0.897552; 0.899021; 0.903852; 0.910987; 0.910090; 0.913807; 0.916641; 0.916105; 0.917359; 0.919721; 0.921021; 0.919308; 0.918237; 0.917810; 0.916672; 0.915065; 0.918343; 0.920747; 0.923443; 0.929087; 0.928404; 0.926885; 0.924409; 0.922532; 0.920662; 0.918613; 0.921623; 0.924531; 0.927185; 0.930231; 0.932777; 0.928765; 0.924409; 0.920936; 0.917366; 0.916347; 0.919847; 0.925788; 0.929062; 0.930710; 0.933650; 0.933604; 0.933551; 0.934803; 0.934351; 0.932658; 0.933430; 0.928651; 0.927697; 0.926914; 0.925239; 0.923456; 0.919487; 0.917509; 0.916819; 0.917040; 0.914577; 0.911804; 0.910284; 0.909670; 0.910016; 0.912076; 0.921537; 0.925237; 0.927618; 0.930913; 0.934084; 0.934897; 0.938772; 0.939522; 0.939861; 0.942883; 0.946719; 0.947272; 0.948929; 0.952379; (); (); (); (); (); (); (); (); (); (); (); 
30379.0; 12:12:40; (); (); (); (); (); (); 0.829748; 0.831534; 0.831204; 0.829678; 0.832225; 0.834499; 0.836310; 0.837067; 0.837186; 0.844000; 0.848996; 0.850485; 0.848368; 0.846670; 0.845322; 0.843433; 0.843301; 0.843163; 0.839609; 0.835249; 0.836210; 0.834528; 0.832152; 0.830097; 0.822392; 0.819105; 0.816549; 0.814318; 0.813528; 0.813665; 0.816017; 0.818433; 0.819435; 0.821984; 0.826569; 0.822966; 0.820439; 0.821699; 0.823976; 0.829387; 0.830548; 0.834823; 0.843337; 0.847222; 0.853204; 0.854297; 0.854961; 0.861796; 0.870387; 0.872246; 0.882458; 0.886850; 0.889689; 0.896096; 0.902980; 0.905073; 0.903340; 0.902057; 0.905329; 0.910591; 0.916489; 0.918048; 0.918660; 0.921555; 0.928942; 0.932193; 0.934552; 0.935581; 0.937076; 0.939765; 0.942962; 0.943561; 0.942220; 0.939355; 0.933796; 0.930555; 0.931752; 0.926463; 0.918207; 0.912802; 0.911115; 0.912363; 0.909261; 0.903496; 0.899700; 0.899601; 0.904114; 0.908021; 0.909502; 0.907471; 0.905808; 0.903502; 0.904399; 0.904405; 0.903303; 0.901786; 0.902010; 0.904802; 0.908268; 0.909200; 0.905766; 0.900814; 0.898376; 0.898400; 0.901359; 0.904079; 0.903061; 0.902139; 0.903257; 0.905545; 0.904123; 0.899392; 0.899736; 0.901814; 0.905588; 0.913544; 0.916235; 0.917063; 0.917642; 0.917426; 0.916981; 0.923615; 0.930122; (); (); (); (); (); (); (); (); (); (); (); 
30381.6; 12:12:49; (); (); (); (); (); 0.821358; 0.826792; 0.832622; 0.838896; 0.843087; 0.844904; 0.847010; 0.845585; 0.843682; 0.844403; 0.850449; 0.856648; 0.862788; 0.868771; 0.871713; 0.873447; 0.873714; 0.871761; 0.869694; 0.870527; 0.871020; 0.871747; 0.875730; 0.878546; 0.880343; 0.881968; 0.884851; 0.884689; 0.881880; 0.877091; 0.872886; 0.872837; 0.875337; 0.877257; 0.875784; 0.882092; 0.882934; 0.885079; 0.890346; 0.891909; 0.892381; 0.891555; 0.894410; 0.899863; 0.903292; 0.907179; 0.908455; 0.909820; 0.912639; 0.915188; 0.909305; 0.906736; 0.904834; 0.904985; 0.906084; 0.905198; 0.902045; 0.897019; 0.895302; 0.898022; 0.901300; 0.903502; 0.904643; 0.907068; 0.911014; 0.915953; 0.917338; 0.921271; 0.923868; 0.927041; 0.935528; 0.946973; 0.952264; 0.955687; 0.959050; 0.960044; 0.962839; 0.965559; 0.965359; 0.964165; 0.965310; 0.969204; 0.967046; 0.966774; 0.966666; 0.962977; 0.959529; 0.958415; 0.956580; 0.954659; 0.953718; 0.955475; 0.956488; 0.957869; 0.959120; 0.959497; 0.958623; 0.960399; 0.963631; 0.965393; 0.963712; 0.961985; 0.961383; 0.956445; 0.952289; 0.948602; 0.943516; 0.937431; 0.932699; 0.931438; 0.933539; 0.933471; 0.929906; 0.918122; 0.911940; 0.909215; 0.907601; 0.906701; 0.908915; 0.910561; 0.911473; 0.912050; 0.911719; 0.911549; (); (); (); (); (); (); (); (); (); (); (); 
