Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-11-30; 11:40:32
File Name; D:\Mahlo\TR\171130114032FP 4582_244 GSM0_THICKNESS2.txt

-0.1; 11:40:52; (); (); (); (); 0.725365; 0.728552; 0.729960; 0.730180; 0.730268; 0.729375; 0.727783; 0.728454; 0.730216; 0.730647; 0.730667; 0.729009; 0.724547; 0.722012; 0.720491; 0.717023; 0.714912; 0.714259; 0.712622; 0.711030; 0.710962; 0.711145; 0.710204; 0.710096; 0.711033; 0.712706; 0.713656; 0.715052; 0.715063; 0.713638; 0.712688; 0.712722; 0.712057; 0.712912; 0.714378; 0.713381; 0.713204; 0.713866; 0.714205; 0.713771; 0.713319; 0.714098; 0.718549; 0.723321; 0.727251; 0.729787; 0.731075; 0.731724; 0.731320; 0.732151; 0.735398; 0.736679; 0.735579; 0.733446; 0.730385; 0.726225; 0.723124; 0.719223; 0.717831; 0.718046; 0.719868; 0.721280; 0.722044; 0.722119; 0.721521; 0.720838; 0.721547; 0.725133; 0.729334; 0.733441; 0.737835; 0.740683; 0.742616; 0.742839; 0.741322; 0.737876; 0.736433; 0.736892; 0.738268; 0.739537; 0.740278; 0.739348; 0.736810; 0.735424; 0.733558; 0.731955; 0.732104; 0.733421; 0.734185; 0.736494; 0.738198; 0.738256; 0.739648; 0.740797; 0.740127; 0.739267; 0.741394; 0.744725; 0.745572; 0.748816; 0.752062; 0.754039; 0.754772; 0.755685; 0.755706; 0.756684; 0.758542; 0.758243; 0.758788; 0.761153; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
0.6; 11:41:01; (); (); (); (); 0.721502; 0.722111; 0.723376; 0.723370; 0.722270; 0.723295; 0.723513; 0.724449; 0.728758; 0.732496; 0.734862; 0.735642; 0.732486; 0.727327; 0.723991; 0.721436; 0.720384; 0.719143; 0.718487; 0.719628; 0.719158; 0.718824; 0.717026; 0.714566; 0.713875; 0.716617; 0.717645; 0.720448; 0.722261; 0.720716; 0.719798; 0.719551; 0.720287; 0.721041; 0.721067; 0.719884; 0.719148; 0.720006; 0.720340; 0.719147; 0.717943; 0.716761; 0.718141; 0.721848; 0.725705; 0.728981; 0.730727; 0.731597; 0.730578; 0.728482; 0.729607; 0.730205; 0.729617; 0.729308; 0.728723; 0.727022; 0.727231; 0.724845; 0.721898; 0.720022; 0.720425; 0.720670; 0.721415; 0.723653; 0.727032; 0.728983; 0.731315; 0.734044; 0.736697; 0.739334; 0.741029; 0.742062; 0.743865; 0.745484; 0.745973; 0.744831; 0.743639; 0.742983; 0.742419; 0.741591; 0.739646; 0.737513; 0.735644; 0.735326; 0.734735; 0.733632; 0.733502; 0.734413; 0.735361; 0.736257; 0.737368; 0.737273; 0.738495; 0.739181; 0.739522; 0.740356; 0.742583; 0.744908; 0.746186; 0.748806; 0.751975; 0.754306; 0.756405; 0.758787; 0.760029; 0.761485; 0.761927; 0.761384; 0.764345; 0.768414; 0.769304; 0.767183; 0.763406; 0.762312; 0.762578; 0.762079; 0.760189; 0.758051; 0.755245; 0.753123; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1.4; 11:41:09; (); (); (); (); 0.728826; 0.728521; 0.724804; 0.721955; 0.720975; 0.720521; 0.720490; 0.720979; 0.723270; 0.724567; 0.725480; 0.725428; 0.725182; 0.724768; 0.722790; 0.720943; 0.720073; 0.721430; 0.722434; 0.724365; 0.725324; 0.725384; 0.725117; 0.723262; 0.723457; 0.724809; 0.725297; 0.723511; 0.721148; 0.718760; 0.718476; 0.719119; 0.719431; 0.718897; 0.718694; 0.718573; 0.718225; 0.718038; 0.719512; 0.719556; 0.718104; 0.716137; 0.716180; 0.718812; 0.721663; 0.724041; 0.726222; 0.726586; 0.725594; 0.723379; 0.723408; 0.724356; 0.723666; 0.723650; 0.722100; 0.721330; 0.720537; 0.716595; 0.711843; 0.710341; 0.710111; 0.710497; 0.711763; 0.713455; 0.715059; 0.715357; 0.715579; 0.717601; 0.717764; 0.720219; 0.723472; 0.727935; 0.733857; 0.738828; 0.740481; 0.740173; 0.739450; 0.738334; 0.736912; 0.734878; 0.734910; 0.736710; 0.738706; 0.739179; 0.739909; 0.740036; 0.739018; 0.737310; 0.736541; 0.737723; 0.736728; 0.737166; 0.739463; 0.742311; 0.745906; 0.747247; 0.747212; 0.747936; 0.750714; 0.752356; 0.755366; 0.758834; 0.762636; 0.764190; 0.763662; 0.765211; 0.766446; 0.768936; 0.772269; 0.774924; 0.774921; 0.772878; 0.770801; 0.770228; 0.769937; 0.767432; 0.764219; 0.761778; 0.761552; 0.763589; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2.1; 11:41:18; (); (); (); (); 0.728484; 0.730695; 0.731663; 0.733188; 0.733948; 0.732451; 0.730495; 0.730568; 0.732627; 0.736073; 0.737280; 0.737083; 0.734406; 0.731178; 0.728289; 0.724761; 0.722032; 0.720801; 0.718930; 0.717436; 0.718026; 0.718073; 0.717139; 0.716356; 0.716267; 0.717683; 0.718964; 0.718994; 0.718962; 0.718720; 0.716865; 0.715268; 0.714582; 0.715653; 0.716426; 0.716340; 0.717603; 0.717422; 0.717546; 0.717512; 0.716614; 0.715638; 0.720186; 0.723680; 0.726857; 0.730631; 0.734564; 0.736171; 0.735043; 0.734221; 0.734916; 0.734275; 0.731807; 0.730074; 0.727811; 0.724962; 0.724197; 0.720670; 0.719235; 0.718400; 0.717017; 0.716521; 0.716872; 0.717686; 0.719028; 0.720267; 0.722000; 0.726822; 0.730185; 0.732937; 0.735450; 0.738279; 0.742175; 0.743609; 0.743740; 0.743758; 0.743388; 0.742819; 0.742734; 0.742191; 0.742284; 0.742105; 0.740198; 0.739431; 0.740467; 0.741320; 0.740607; 0.738963; 0.738807; 0.740450; 0.741536; 0.742111; 0.743262; 0.744208; 0.745093; 0.745114; 0.745877; 0.748523; 0.751410; 0.752707; 0.756061; 0.759541; 0.761419; 0.762886; 0.761984; 0.762013; 0.763625; 0.767136; 0.771219; 0.774447; 0.775480; 0.773841; 0.771469; 0.769196; 0.768560; 0.766192; 0.764949; 0.764400; 0.764545; 0.766144; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2.8; 11:41:27; (); (); (); (); 0.728484; 0.729287; 0.726372; 0.725354; 0.725520; 0.724686; 0.723641; 0.724588; 0.726290; 0.725956; 0.725444; 0.724431; 0.722925; 0.722433; 0.720192; 0.717737; 0.716611; 0.716846; 0.715691; 0.715628; 0.717020; 0.717088; 0.716395; 0.716237; 0.717110; 0.718523; 0.719677; 0.717481; 0.715481; 0.713840; 0.712596; 0.711859; 0.712518; 0.713936; 0.714163; 0.713343; 0.713700; 0.713506; 0.713485; 0.713278; 0.713001; 0.713191; 0.717825; 0.721173; 0.724703; 0.727459; 0.729668; 0.729757; 0.728493; 0.728665; 0.730462; 0.731732; 0.730382; 0.728860; 0.725723; 0.722709; 0.720767; 0.716528; 0.714026; 0.713763; 0.715326; 0.716865; 0.717846; 0.718447; 0.718506; 0.717325; 0.716394; 0.719735; 0.722859; 0.727084; 0.731443; 0.735441; 0.739774; 0.741283; 0.740096; 0.737999; 0.736197; 0.735157; 0.735439; 0.736524; 0.737930; 0.738860; 0.737451; 0.737036; 0.736745; 0.736113; 0.735262; 0.733908; 0.734554; 0.736294; 0.737755; 0.739423; 0.742091; 0.742671; 0.741905; 0.741478; 0.741590; 0.743346; 0.746382; 0.748519; 0.751696; 0.755680; 0.757893; 0.759178; 0.759042; 0.759500; 0.759847; 0.760743; 0.764210; 0.767542; 0.767435; 0.765848; 0.763303; 0.761552; 0.760991; 0.758487; 0.754758; 0.752411; 0.751429; 0.751169; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3.6; 11:41:36; (); (); (); (); (); 0.726321; 0.725961; 0.724962; 0.724234; 0.724761; 0.725980; 0.726531; 0.728186; 0.732050; 0.733514; 0.732797; 0.730210; 0.726389; 0.724245; 0.720804; 0.719744; 0.719618; 0.718191; 0.719525; 0.719495; 0.718185; 0.717186; 0.716087; 0.715574; 0.716918; 0.718400; 0.717320; 0.717204; 0.717760; 0.719434; 0.720310; 0.721487; 0.723218; 0.721832; 0.720845; 0.720416; 0.720490; 0.721014; 0.720065; 0.719851; 0.719813; 0.722521; 0.725460; 0.725120; 0.727358; 0.727174; 0.725351; 0.724458; 0.724766; 0.724876; 0.725885; 0.725682; 0.724239; 0.723082; 0.721865; 0.720759; 0.718609; 0.716878; 0.717674; 0.717089; 0.718475; 0.721042; 0.723289; 0.724250; 0.726441; 0.728707; 0.730310; 0.732357; 0.735442; 0.738335; 0.740613; 0.742307; 0.743257; 0.743377; 0.742966; 0.742440; 0.740343; 0.738953; 0.738511; 0.736971; 0.735345; 0.735350; 0.734472; 0.732772; 0.731259; 0.731288; 0.732711; 0.734913; 0.736129; 0.736741; 0.737364; 0.740712; 0.743155; 0.745062; 0.747853; 0.749311; 0.751339; 0.753829; 0.755908; 0.758161; 0.760884; 0.761960; 0.763325; 0.764522; 0.765623; 0.766551; 0.767688; 0.769942; 0.770598; 0.768902; 0.766422; 0.762286; 0.761311; 0.761534; 0.761463; 0.758990; 0.756824; 0.754477; 0.753188; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4.3; 11:41:44; (); (); (); (); (); 0.731946; 0.727992; 0.724183; 0.723028; 0.722326; 0.721539; 0.720686; 0.722161; 0.723561; 0.724335; 0.723758; 0.722672; 0.722155; 0.720626; 0.719040; 0.718134; 0.718997; 0.720086; 0.721681; 0.722400; 0.722651; 0.722746; 0.720947; 0.720884; 0.722080; 0.722923; 0.721573; 0.719298; 0.716246; 0.715461; 0.716150; 0.717445; 0.717085; 0.716796; 0.717177; 0.717105; 0.717375; 0.718917; 0.719438; 0.718066; 0.716280; 0.717397; 0.719745; 0.723650; 0.726571; 0.728149; 0.727907; 0.726847; 0.724960; 0.726103; 0.727187; 0.725179; 0.724380; 0.722644; 0.720686; 0.719174; 0.715662; 0.712086; 0.711106; 0.711609; 0.712308; 0.713150; 0.714448; 0.715781; 0.714055; 0.714767; 0.718193; 0.719174; 0.721393; 0.724725; 0.729525; 0.735673; 0.739019; 0.739618; 0.738350; 0.736968; 0.736075; 0.735688; 0.735232; 0.737089; 0.738146; 0.737952; 0.738554; 0.739693; 0.739997; 0.738576; 0.736537; 0.735844; 0.736786; 0.737185; 0.738364; 0.740527; 0.742948; 0.745219; 0.744571; 0.744677; 0.746311; 0.749055; 0.749716; 0.753258; 0.757585; 0.760446; 0.762808; 0.762085; 0.761970; 0.763439; 0.766567; 0.769791; 0.772548; 0.773053; 0.771177; 0.767985; 0.766795; 0.766392; 0.763196; 0.759931; 0.758094; 0.756778; 0.758080; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5.1; 11:41:53; (); (); (); (); (); 0.729251; 0.729913; 0.730281; 0.731843; 0.730683; 0.729518; 0.730708; 0.732606; 0.735535; 0.736417; 0.736449; 0.734158; 0.732168; 0.730821; 0.727352; 0.724743; 0.723589; 0.721878; 0.720970; 0.721671; 0.721542; 0.719803; 0.718259; 0.718009; 0.719449; 0.720908; 0.720599; 0.720589; 0.719989; 0.717699; 0.715610; 0.714983; 0.715515; 0.716202; 0.715805; 0.716994; 0.717253; 0.717485; 0.717606; 0.717285; 0.716446; 0.720365; 0.722970; 0.725496; 0.730137; 0.734319; 0.735929; 0.735092; 0.734670; 0.734960; 0.734119; 0.731401; 0.729541; 0.727011; 0.724135; 0.723323; 0.720367; 0.719107; 0.718174; 0.717384; 0.716725; 0.716832; 0.717713; 0.718904; 0.719868; 0.721060; 0.725440; 0.729322; 0.732534; 0.734669; 0.737465; 0.741003; 0.742481; 0.743068; 0.743087; 0.742674; 0.742357; 0.742028; 0.741319; 0.741731; 0.741618; 0.739600; 0.738852; 0.739844; 0.740458; 0.739676; 0.738029; 0.737826; 0.739680; 0.740605; 0.741079; 0.742561; 0.743383; 0.744099; 0.744077; 0.744801; 0.747754; 0.751161; 0.752976; 0.756287; 0.758584; 0.760613; 0.763514; 0.762714; 0.763053; 0.764451; 0.767484; 0.771427; 0.774946; 0.776592; 0.775667; 0.772240; 0.769402; 0.768788; 0.766866; 0.765906; 0.764908; 0.763487; 0.764923; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8.8; 11:42:36; (); (); (); (); 0.735678; 0.733757; 0.732036; 0.732021; 0.731991; 0.732690; 0.733902; 0.734671; 0.735857; 0.739129; 0.739407; 0.738509; 0.736901; 0.735133; 0.732660; 0.728722; 0.728454; 0.728302; 0.726164; 0.726722; 0.725896; 0.724237; 0.722902; 0.722639; 0.722683; 0.723832; 0.723687; 0.723211; 0.722504; 0.722817; 0.723934; 0.723927; 0.724891; 0.726994; 0.726547; 0.726304; 0.726062; 0.726050; 0.726309; 0.724978; 0.725260; 0.725078; 0.727661; 0.730132; 0.730441; 0.732546; 0.733131; 0.732253; 0.730664; 0.729703; 0.729726; 0.730851; 0.730017; 0.728923; 0.728433; 0.726733; 0.726238; 0.723939; 0.722947; 0.722987; 0.722923; 0.724377; 0.727045; 0.730048; 0.732238; 0.734464; 0.736400; 0.737780; 0.739446; 0.742391; 0.745566; 0.747708; 0.749063; 0.749806; 0.750264; 0.749828; 0.749397; 0.747501; 0.745574; 0.743868; 0.742739; 0.742068; 0.741763; 0.740599; 0.739026; 0.737391; 0.737417; 0.739073; 0.740852; 0.742219; 0.742490; 0.743110; 0.746307; 0.749653; 0.752263; 0.754503; 0.756434; 0.759131; 0.762032; 0.764223; 0.766935; 0.769438; 0.769874; 0.770713; 0.771564; 0.772451; 0.773283; 0.774432; 0.775712; 0.775618; 0.773549; 0.769495; 0.765379; 0.763221; 0.763108; 0.761564; 0.759221; 0.757025; 0.754751; 0.753982; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
9.5; 11:42:45; (); (); (); (); 0.716345; 0.718477; 0.717444; 0.716715; 0.716173; 0.716588; 0.716964; 0.719886; 0.723919; 0.727173; 0.727777; 0.727971; 0.727168; 0.725960; 0.724351; 0.721055; 0.720819; 0.721590; 0.721869; 0.723819; 0.724097; 0.724387; 0.724276; 0.723785; 0.724666; 0.726545; 0.726025; 0.724410; 0.722535; 0.721745; 0.723369; 0.724049; 0.724090; 0.724291; 0.724247; 0.724328; 0.724098; 0.724279; 0.725847; 0.724916; 0.723822; 0.723395; 0.724914; 0.728592; 0.730067; 0.732105; 0.731553; 0.730520; 0.729318; 0.727521; 0.727796; 0.727091; 0.725414; 0.723856; 0.723034; 0.722245; 0.720594; 0.717419; 0.713063; 0.711226; 0.710755; 0.711509; 0.713069; 0.715296; 0.718098; 0.719515; 0.722210; 0.723519; 0.724074; 0.726488; 0.729596; 0.734002; 0.739519; 0.743874; 0.745149; 0.745601; 0.747178; 0.746119; 0.743818; 0.741649; 0.740374; 0.740267; 0.741886; 0.743574; 0.743501; 0.743780; 0.743314; 0.741410; 0.742022; 0.743797; 0.742139; 0.741435; 0.743303; 0.745679; 0.747704; 0.750120; 0.753472; 0.755315; 0.756543; 0.757919; 0.759726; 0.762506; 0.767444; 0.769036; 0.769095; 0.770965; 0.771916; 0.772984; 0.775564; 0.779333; 0.780337; 0.776719; 0.775976; 0.776311; 0.776948; 0.775107; 0.772460; 0.768783; 0.767815; 0.768557; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
