Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2017-12-07; 11:01:35
File Name; D:\Mahlo\TR\171207110135FP 4576_570 GSM0_FMI1.txt

6.8; 11:01:37; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; 
6.8; 11:01:37; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; 
6.8; 11:01:37; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; 
6.8; 11:01:37; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; -166.477591; 
8.1; 11:01:42; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; -163.016438; 
10.7; 11:01:52; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; -167.205349; 
13.3; 11:02:02; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; -164.491579; 
15.8; 11:02:12; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; -165.835038; 
17.2; 11:02:18; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; -165.146142; 
19.7; 11:02:28; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; -166.151837; 
22.3; 11:02:38; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; -165.560216; 
24.9; 11:02:48; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; -165.314019; 
26.2; 11:02:53; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; -165.819496; 
28.8; 11:03:03; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; -165.500492; 
