Roll Number; 2
Recipe Name; FP 4524_285 GSM
Start Time; 2018-03-21; 14:15:47
File Name; D:\Mahlo\TR\180321141547FP 4524_285 GSM2_XMF2.txt

3693.6; 14:15:59; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.816901; 1.891344; 2.045959; 2.171815; 2.291165; 2.379164; 2.454652; 2.532745; 2.628518; 2.733585; 2.853579; 2.958603; 3.063688; 3.168798; 3.273970; 3.394222; 3.469326; 3.468981; 3.468693; 3.468494; 3.468172; 3.467342; 3.466417; 3.465584; 3.464897; 3.464633; 3.464546; 3.464599; 3.464543; 3.464174; 3.463879; 3.464034; 3.464568; 3.465148; 3.466288; 3.467923; 3.469531; 3.471425; 3.473623; 3.475678; 3.477062; 3.478160; 3.479007; 3.479839; 3.480812; 3.481887; 3.482983; 3.484197; 3.485496; 3.486419; 3.487223; 3.488210; 3.489062; 3.490325; 3.492003; 3.494066; 3.496790; 3.500723; 3.505148; 3.509223; 3.512831; 3.515776; 3.517570; 3.519258; 3.520991; 3.522369; 3.523758; 3.525488; 3.526792; 3.528047; 3.528970; 3.529078; 3.528297; 3.527007; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3773.2; 14:21:14; (); (); (); (); (); (); (); 3.227928; 3.230106; 3.233594; 3.237467; 3.240564; 3.243487; 3.246307; 3.249470; 3.253500; 3.257441; 3.261717; 3.266280; 3.271684; 3.277213; 3.282082; 3.286738; 3.290447; 3.292684; 3.294393; 3.295970; 3.297251; 3.298165; 3.298675; 3.299296; 3.300006; 3.300422; 3.300690; 3.300970; 3.301312; 3.301817; 3.302944; 3.304413; 3.306132; 3.308126; 3.310360; 3.313266; 3.316290; 3.319756; 3.323253; 3.326671; 3.330666; 3.334875; 3.338741; 3.342614; 3.346100; 3.349331; 3.352582; 3.355470; 3.358180; 3.360647; 3.363254; 3.365454; 3.367574; 3.370061; 3.372273; 3.374328; 3.376269; 3.377495; 3.378439; 3.379456; 3.380741; 3.382095; 3.383260; 3.384170; 3.385330; 3.386796; 3.387847; 3.388469; 3.388805; 3.388747; 3.388284; 3.387457; 3.386555; 3.385594; 3.384829; 3.384765; 3.384908; 3.384772; 3.384484; 3.383831; 3.383229; 3.383129; 3.383331; 3.383902; 3.384950; 3.386923; 3.390089; 3.393288; 3.398183; 3.403150; 3.406690; 3.410470; 3.414352; 3.418403; 3.422741; 3.425964; 3.428913; 3.431586; 3.434128; 3.437220; 3.440145; 3.441658; 3.442235; 3.442460; 3.442286; 3.442125; 3.441647; 3.440268; 3.438153; 3.436254; 3.434895; 3.433276; 3.431696; 3.429596; 3.428093; 3.426434; 3.424903; 3.423527; 3.421338; 3.418496; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3775.4; 14:21:23; (); (); (); (); (); (); (); 3.118452; 3.120360; 3.121087; 3.121760; 3.122868; 3.124199; 3.125580; 3.127791; 3.131433; 3.134201; 3.135182; 3.134819; 3.133699; 3.132076; 3.130245; 3.128836; 3.128132; 3.128060; 3.127673; 3.126283; 3.124441; 3.122482; 3.120617; 3.119652; 3.119672; 3.120549; 3.121885; 3.123427; 3.124583; 3.125414; 3.126508; 3.127792; 3.129507; 3.132000; 3.135946; 3.141460; 3.147718; 3.153437; 3.158202; 3.164021; 3.171521; 3.180427; 3.189752; 3.202570; 3.216706; 3.229944; 3.243212; 3.255783; 3.269074; 3.281045; 3.290729; 3.299786; 3.309589; 3.317969; 3.325525; 3.333103; 3.338740; 3.342860; 3.345701; 3.347155; 3.347826; 3.348142; 3.349115; 3.350556; 3.352175; 3.353824; 3.355050; 3.356108; 3.356897; 3.358039; 3.359466; 3.361050; 3.363025; 3.365437; 3.368533; 3.371238; 3.374019; 3.376480; 3.378158; 3.379972; 3.382067; 3.385444; 3.389280; 3.391979; 3.394653; 3.397738; 3.400847; 3.403103; 3.404992; 3.406473; 3.407250; 3.407832; 3.408456; 3.409040; 3.409532; 3.409445; 3.408584; 3.407129; 3.406121; 3.405210; 3.403326; 3.400980; 3.398312; 3.395643; 3.393206; 3.390981; 3.389102; 3.387387; 3.385380; 3.383321; 3.381678; 3.380258; 3.378888; 3.377684; 3.376384; 3.375287; 3.374826; 3.374803; 3.374954; 3.375194; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3777.6; 14:21:32; (); (); (); (); (); (); (); 3.070338; 3.070791; 3.072995; 3.075026; 3.077326; 3.079721; 3.081599; 3.083246; 3.085600; 3.088235; 3.090719; 3.093486; 3.096603; 3.099545; 3.102227; 3.104681; 3.107633; 3.109918; 3.111390; 3.112196; 3.113065; 3.113936; 3.114574; 3.115117; 3.115882; 3.116082; 3.115914; 3.116156; 3.116630; 3.117042; 3.117350; 3.117607; 3.117654; 3.117464; 3.117206; 3.116858; 3.116368; 3.116087; 3.115950; 3.115798; 3.116414; 3.117337; 3.117952; 3.118376; 3.118790; 3.119092; 3.119257; 3.119290; 3.119295; 3.119563; 3.120250; 3.121231; 3.121707; 3.122040; 3.122272; 3.122229; 3.121781; 3.121340; 3.120982; 3.120781; 3.120675; 3.120844; 3.121711; 3.122815; 3.124215; 3.125992; 3.128162; 3.130737; 3.133477; 3.137100; 3.140175; 3.142634; 3.145912; 3.149139; 3.152053; 3.155612; 3.159385; 3.163115; 3.166109; 3.168407; 3.169931; 3.170395; 3.170923; 3.172049; 3.173792; 3.176097; 3.178479; 3.181732; 3.185143; 3.188545; 3.191185; 3.192895; 3.194968; 3.197424; 3.200544; 3.204921; 3.209544; 3.214059; 3.218915; 3.222823; 3.226477; 3.229859; 3.231920; 3.233624; 3.234962; 3.236362; 3.238713; 3.241704; 3.244022; 3.245791; 3.247194; 3.247963; 3.248806; 3.249339; 3.249448; 3.249576; 3.249718; 3.250327; 3.251374; 3.252656; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3779.9; 14:21:41; (); (); (); (); (); (); (); 3.130882; 3.131584; 3.131870; 3.131954; 3.131761; 3.131462; 3.131032; 3.130621; 3.130161; 3.129689; 3.128907; 3.128524; 3.128404; 3.127940; 3.127135; 3.126309; 3.125662; 3.125048; 3.124425; 3.124053; 3.123994; 3.124356; 3.125404; 3.126765; 3.128383; 3.130784; 3.133075; 3.134927; 3.136859; 3.139654; 3.142505; 3.145338; 3.148736; 3.151939; 3.155073; 3.158670; 3.161659; 3.163972; 3.165955; 3.167345; 3.168254; 3.169137; 3.169838; 3.170263; 3.170168; 3.169669; 3.169390; 3.169267; 3.168936; 3.168585; 3.167944; 3.167378; 3.167500; 3.167950; 3.168563; 3.169362; 3.170231; 3.170963; 3.171964; 3.173334; 3.174473; 3.175368; 3.176345; 3.177824; 3.179810; 3.182289; 3.184275; 3.185712; 3.187693; 3.190098; 3.192614; 3.195344; 3.198617; 3.201438; 3.204390; 3.208437; 3.212645; 3.215833; 3.218784; 3.221795; 3.224373; 3.227293; 3.230626; 3.232970; 3.234505; 3.235482; 3.236011; 3.236111; 3.235658; 3.234175; 3.230600; 3.225590; 3.221215; 3.216401; 3.210200; 3.204134; 3.197672; 3.190309; 3.182864; 3.176469; 3.170190; 3.163939; 3.156953; 3.150414; 3.148994; 3.153961; 3.160281; 3.165876; 3.171818; 3.179237; 3.187231; 3.194406; 3.201389; 3.207059; 3.212259; 3.218523; 3.225968; 3.236625; 3.249659; 3.256874; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3782.1; 14:21:49; (); (); (); (); (); (); (); 3.092231; 3.091346; 3.089950; 3.089562; 3.089385; 3.089149; 3.088955; 3.088743; 3.088360; 3.088168; 3.088182; 3.088324; 3.088617; 3.089114; 3.089874; 3.090907; 3.092713; 3.094632; 3.096146; 3.097967; 3.099824; 3.102330; 3.105459; 3.108271; 3.110970; 3.113965; 3.116650; 3.119345; 3.122503; 3.125535; 3.128025; 3.130685; 3.133950; 3.137015; 3.139255; 3.140944; 3.142277; 3.143474; 3.144706; 3.145912; 3.147074; 3.148214; 3.149521; 3.150434; 3.151044; 3.151465; 3.151427; 3.151335; 3.151477; 3.151609; 3.151742; 3.151816; 3.152255; 3.153075; 3.153793; 3.154352; 3.154632; 3.154317; 3.153650; 3.153056; 3.152466; 3.151904; 3.151248; 3.150716; 3.150537; 3.150390; 3.150302; 3.149643; 3.148071; 3.145707; 3.143261; 3.140604; 3.138561; 3.137241; 3.136181; 3.135572; 3.135600; 3.135988; 3.135755; 3.134719; 3.133642; 3.132787; 3.132530; 3.133098; 3.134239; 3.136466; 3.138901; 3.141601; 3.144799; 3.147241; 3.149416; 3.151340; 3.153183; 3.155788; 3.159278; 3.163391; 3.166823; 3.170523; 3.175144; 3.179919; 3.183457; 3.185941; 3.187453; 3.188436; 3.189642; 3.191110; 3.192002; 3.192308; 3.192104; 3.191445; 3.190549; 3.189196; 3.186879; 3.184329; 3.182081; 3.179953; 3.178268; 3.177177; 3.175986; 3.174309; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3784.3; 14:21:58; (); (); (); (); (); (); (); 3.054997; 3.056754; 3.058263; 3.059629; 3.060853; 3.062014; 3.063174; 3.064833; 3.067402; 3.069477; 3.071305; 3.073118; 3.074618; 3.075995; 3.077721; 3.080062; 3.082317; 3.084398; 3.086384; 3.088359; 3.090380; 3.092742; 3.095072; 3.098045; 3.102035; 3.106244; 3.109949; 3.113664; 3.117209; 3.120886; 3.124160; 3.126744; 3.129863; 3.133541; 3.136821; 3.140530; 3.143934; 3.146511; 3.148815; 3.150393; 3.151679; 3.152694; 3.153455; 3.154409; 3.155383; 3.156272; 3.156908; 3.157323; 3.157571; 3.157699; 3.158134; 3.159157; 3.160461; 3.161689; 3.162710; 3.163705; 3.164763; 3.165963; 3.167193; 3.168431; 3.169795; 3.170896; 3.171755; 3.173070; 3.174542; 3.175322; 3.175401; 3.175340; 3.175754; 3.176523; 3.177745; 3.179511; 3.181022; 3.182270; 3.183672; 3.185063; 3.186931; 3.189231; 3.190742; 3.191669; 3.192953; 3.194670; 3.196744; 3.198774; 3.200411; 3.201604; 3.202344; 3.203093; 3.204018; 3.204448; 3.204362; 3.203759; 3.203331; 3.203333; 3.203340; 3.202999; 3.202441; 3.200977; 3.198881; 3.196771; 3.194879; 3.192843; 3.190682; 3.188786; 3.185792; 3.182810; 3.179908; 3.176934; 3.173956; 3.170672; 3.167939; 3.165358; 3.162972; 3.161739; 3.160490; 3.158803; 3.156723; 3.154373; 3.151996; 3.151227; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3786.5; 14:22:07; (); (); (); (); (); (); (); 3.043247; 3.042543; 3.041381; 3.041021; 3.041263; 3.041493; 3.041806; 3.042048; 3.042193; 3.042482; 3.043067; 3.044083; 3.045472; 3.046650; 3.047922; 3.049600; 3.051812; 3.054148; 3.056013; 3.057515; 3.059590; 3.061385; 3.063293; 3.065684; 3.067787; 3.069841; 3.071336; 3.072523; 3.074160; 3.075746; 3.077324; 3.079158; 3.081148; 3.083383; 3.085507; 3.087408; 3.089736; 3.091979; 3.094347; 3.097194; 3.100600; 3.103793; 3.106776; 3.109844; 3.112173; 3.114204; 3.116212; 3.117718; 3.119125; 3.120883; 3.122496; 3.123599; 3.124333; 3.124813; 3.124788; 3.123835; 3.122723; 3.122023; 3.121614; 3.121289; 3.120823; 3.120238; 3.119567; 3.118302; 3.116220; 3.114302; 3.113202; 3.112076; 3.110780; 3.109881; 3.109582; 3.109493; 3.109492; 3.109748; 3.110007; 3.110678; 3.112199; 3.114859; 3.117884; 3.121394; 3.125655; 3.129790; 3.133585; 3.136932; 3.140944; 3.145603; 3.149518; 3.153154; 3.156858; 3.160721; 3.164286; 3.166489; 3.168105; 3.169588; 3.170466; 3.170842; 3.171001; 3.171252; 3.171745; 3.171826; 3.171033; 3.169439; 3.167438; 3.165776; 3.163971; 3.161827; 3.159522; 3.157121; 3.154887; 3.152819; 3.150565; 3.147388; 3.144085; 3.140583; 3.138059; 3.136327; 3.135118; 3.133935; 3.132159; 3.130174; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3788.8; 14:22:16; (); (); (); (); (); (); (); 3.044411; 3.047115; 3.049649; 3.051931; 3.054324; 3.056767; 3.059270; 3.062876; 3.067824; 3.073276; 3.077467; 3.081427; 3.085588; 3.089136; 3.092738; 3.096301; 3.098889; 3.101104; 3.103437; 3.105126; 3.105926; 3.106129; 3.106049; 3.105514; 3.105314; 3.105511; 3.105684; 3.105728; 3.105712; 3.105396; 3.105335; 3.105750; 3.106540; 3.107428; 3.108237; 3.109235; 3.110581; 3.111758; 3.112586; 3.112794; 3.112554; 3.112098; 3.111431; 3.111046; 3.110791; 3.110231; 3.109526; 3.108654; 3.107527; 3.106351; 3.105430; 3.104566; 3.103782; 3.103376; 3.103398; 3.103332; 3.102928; 3.102454; 3.102011; 3.101698; 3.101468; 3.101203; 3.100812; 3.100497; 3.100695; 3.101256; 3.102075; 3.103292; 3.104924; 3.106799; 3.109821; 3.113899; 3.118344; 3.123152; 3.127681; 3.132774; 3.138958; 3.144835; 3.150701; 3.156799; 3.162067; 3.167465; 3.173570; 3.179182; 3.183530; 3.186873; 3.189662; 3.192437; 3.196111; 3.198808; 3.200419; 3.201571; 3.202154; 3.202586; 3.202832; 3.202058; 3.200111; 3.197154; 3.193960; 3.190491; 3.186107; 3.180828; 3.174740; 3.168165; 3.161322; 3.153583; 3.147070; 3.141577; 3.135206; 3.128210; 3.121890; 3.117199; 3.113327; 3.109830; 3.106490; 3.103726; 3.101637; 3.099241; 3.097390; 3.096521; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3791.0; 14:22:24; (); (); (); (); (); (); (); 3.036412; 3.033081; 3.028611; 3.024766; 3.022231; 3.020420; 3.019050; 3.018076; 3.016403; 3.015095; 3.014330; 3.014111; 3.014415; 3.015290; 3.016815; 3.019031; 3.023482; 3.029309; 3.036034; 3.042606; 3.048394; 3.054369; 3.060308; 3.066168; 3.072348; 3.077124; 3.081595; 3.086470; 3.091015; 3.094630; 3.097832; 3.101299; 3.104865; 3.108047; 3.111856; 3.116255; 3.119887; 3.123200; 3.126747; 3.130011; 3.133165; 3.135950; 3.138371; 3.140699; 3.142744; 3.144765; 3.146813; 3.148343; 3.149978; 3.151096; 3.151218; 3.150952; 3.150758; 3.150921; 3.151379; 3.152045; 3.153045; 3.154055; 3.154857; 3.155385; 3.155546; 3.155541; 3.155216; 3.153781; 3.152554; 3.151884; 3.151290; 3.150565; 3.149285; 3.147703; 3.145957; 3.143982; 3.142817; 3.142550; 3.142707; 3.143473; 3.144247; 3.145341; 3.147031; 3.148592; 3.150364; 3.152262; 3.154645; 3.157334; 3.159554; 3.162180; 3.165009; 3.166859; 3.167977; 3.168756; 3.169229; 3.169690; 3.170354; 3.171026; 3.172160; 3.172835; 3.173105; 3.173603; 3.174312; 3.174616; 3.174437; 3.174281; 3.174530; 3.175514; 3.176330; 3.176858; 3.177030; 3.176675; 3.176251; 3.175535; 3.175071; 3.174312; 3.172725; 3.170552; 3.169714; 3.169368; 3.169021; 3.168376; 3.166572; 3.164417; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3793.2; 14:22:33; (); (); (); (); (); (); (); 3.079142; 3.081140; 3.082273; 3.082941; 3.083347; 3.083654; 3.084051; 3.085694; 3.087546; 3.088687; 3.089049; 3.088965; 3.088940; 3.088841; 3.088276; 3.087506; 3.086651; 3.085682; 3.084985; 3.084797; 3.084724; 3.084384; 3.084224; 3.084651; 3.085832; 3.087180; 3.088380; 3.089031; 3.089345; 3.090116; 3.091182; 3.092602; 3.094456; 3.095902; 3.096437; 3.097153; 3.098351; 3.099066; 3.099199; 3.098599; 3.097777; 3.097183; 3.097379; 3.098179; 3.099057; 3.099995; 3.100889; 3.101896; 3.103015; 3.104683; 3.106557; 3.107989; 3.109541; 3.111745; 3.113951; 3.116417; 3.119640; 3.122306; 3.123846; 3.125131; 3.126690; 3.128274; 3.129860; 3.131600; 3.133556; 3.135854; 3.138439; 3.140704; 3.143011; 3.145684; 3.147794; 3.149441; 3.151824; 3.154453; 3.156927; 3.159652; 3.162493; 3.164680; 3.166215; 3.166933; 3.166765; 3.166593; 3.166626; 3.166509; 3.166318; 3.166007; 3.165550; 3.164379; 3.162495; 3.160883; 3.158815; 3.155581; 3.152223; 3.149825; 3.147781; 3.145433; 3.143178; 3.140331; 3.136744; 3.132955; 3.129572; 3.126189; 3.122541; 3.119667; 3.117788; 3.116716; 3.116215; 3.115910; 3.115469; 3.115166; 3.115214; 3.115420; 3.115937; 3.116392; 3.117015; 3.117887; 3.119197; 3.121291; 3.123774; 3.124764; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3795.5; 14:22:42; (); (); (); (); (); (); (); 3.013107; 3.014176; 3.015923; 3.017185; 3.017945; 3.018643; 3.019670; 3.020907; 3.022610; 3.024608; 3.027038; 3.030272; 3.033370; 3.036598; 3.040391; 3.043565; 3.046111; 3.048395; 3.051855; 3.055657; 3.059526; 3.063700; 3.066882; 3.069651; 3.072119; 3.074148; 3.076253; 3.078201; 3.080495; 3.083535; 3.086734; 3.090193; 3.093825; 3.096140; 3.097140; 3.097951; 3.099376; 3.101745; 3.104292; 3.106811; 3.110179; 3.114348; 3.118428; 3.121699; 3.124600; 3.127552; 3.130287; 3.133504; 3.137784; 3.142856; 3.147438; 3.151649; 3.155754; 3.159329; 3.162208; 3.165134; 3.167229; 3.168780; 3.170296; 3.171743; 3.173301; 3.174147; 3.174590; 3.175136; 3.175299; 3.175012; 3.174526; 3.173933; 3.172927; 3.171768; 3.170783; 3.170023; 3.168998; 3.167828; 3.166595; 3.165675; 3.165460; 3.165114; 3.164156; 3.163170; 3.162752; 3.162751; 3.162777; 3.162892; 3.163120; 3.163479; 3.163701; 3.163916; 3.163762; 3.163256; 3.162193; 3.160760; 3.159765; 3.158906; 3.158284; 3.157520; 3.156566; 3.155665; 3.154344; 3.153069; 3.151904; 3.151115; 3.150941; 3.151259; 3.151928; 3.152670; 3.153642; 3.154680; 3.154912; 3.154279; 3.152866; 3.151267; 3.148986; 3.147492; 3.147480; 3.147304; 3.146771; 3.145615; 3.143741; 3.141046; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3797.7; 14:22:51; (); (); (); (); (); (); (); 3.053275; 3.054096; 3.054655; 3.054593; 3.054175; 3.053833; 3.053842; 3.054462; 3.055522; 3.056156; 3.056653; 3.057131; 3.058276; 3.060076; 3.061799; 3.063733; 3.066069; 3.068602; 3.071547; 3.075453; 3.080203; 3.084940; 3.089261; 3.093874; 3.098857; 3.103985; 3.109674; 3.114666; 3.118885; 3.123299; 3.128906; 3.134022; 3.139085; 3.143710; 3.147589; 3.151531; 3.154535; 3.157432; 3.159944; 3.161852; 3.163767; 3.165461; 3.167180; 3.168120; 3.168487; 3.168034; 3.166986; 3.166118; 3.165380; 3.164545; 3.163695; 3.162877; 3.161975; 3.160992; 3.159617; 3.157913; 3.156384; 3.154865; 3.153345; 3.151575; 3.150269; 3.149842; 3.149481; 3.149129; 3.149198; 3.149893; 3.150776; 3.151973; 3.153674; 3.156010; 3.158335; 3.160709; 3.163258; 3.166017; 3.169305; 3.172017; 3.174286; 3.177075; 3.179721; 3.182347; 3.184765; 3.186690; 3.188292; 3.189542; 3.190229; 3.190118; 3.189686; 3.188988; 3.188065; 3.187022; 3.185678; 3.183488; 3.179846; 3.175765; 3.170836; 3.164757; 3.159427; 3.153726; 3.147122; 3.141680; 3.136644; 3.130588; 3.124295; 3.117679; 3.111212; 3.105049; 3.099597; 3.094839; 3.090155; 3.086711; 3.083748; 3.080656; 3.078095; 3.076393; 3.074527; 3.072262; 3.070592; 3.069099; 3.067726; 3.067414; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3799.9; 14:22:59; (); (); (); (); (); (); (); 2.986519; 2.986617; 2.987184; 2.988465; 2.990386; 2.992175; 2.994107; 2.996138; 2.999095; 3.003014; 3.006894; 3.011363; 3.017007; 3.022189; 3.026868; 3.032619; 3.039473; 3.046352; 3.051846; 3.056972; 3.063089; 3.068857; 3.073139; 3.076160; 3.078685; 3.080177; 3.080925; 3.081009; 3.080961; 3.080973; 3.080936; 3.080764; 3.080121; 3.079642; 3.079389; 3.079050; 3.079235; 3.080045; 3.081925; 3.085382; 3.089123; 3.093465; 3.099399; 3.105862; 3.111290; 3.116208; 3.121547; 3.126602; 3.131454; 3.136646; 3.140672; 3.143734; 3.146163; 3.148151; 3.149170; 3.149412; 3.148919; 3.147487; 3.145043; 3.142547; 3.140359; 3.138024; 3.135352; 3.132301; 3.128549; 3.125261; 3.122468; 3.120029; 3.117774; 3.115833; 3.114453; 3.113846; 3.113495; 3.112883; 3.112522; 3.112112; 3.111657; 3.111800; 3.112401; 3.113598; 3.115706; 3.117748; 3.119852; 3.122532; 3.124651; 3.126710; 3.129219; 3.132004; 3.135473; 3.139541; 3.143546; 3.148302; 3.153681; 3.158361; 3.162868; 3.167364; 3.170821; 3.174052; 3.177105; 3.179475; 3.181579; 3.183274; 3.183763; 3.183631; 3.183303; 3.182183; 3.179832; 3.176671; 3.173456; 3.169838; 3.165544; 3.161664; 3.157167; 3.152510; 3.149937; 3.147597; 3.145159; 3.142619; 3.139510; 3.135613; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3802.1; 14:23:08; (); (); (); (); (); (); (); 3.062252; 3.064310; 3.066599; 3.068196; 3.069565; 3.070968; 3.072215; 3.074801; 3.078080; 3.081546; 3.084748; 3.088057; 3.091487; 3.094706; 3.098117; 3.101120; 3.103904; 3.105921; 3.108188; 3.110997; 3.113556; 3.116076; 3.118329; 3.119786; 3.120830; 3.121725; 3.122379; 3.122888; 3.123075; 3.122884; 3.123044; 3.123385; 3.123656; 3.123456; 3.122961; 3.122210; 3.121181; 3.120094; 3.119201; 3.118372; 3.117702; 3.117424; 3.117257; 3.116999; 3.116456; 3.115804; 3.115337; 3.114962; 3.114637; 3.114492; 3.114787; 3.115683; 3.116830; 3.117987; 3.119287; 3.120178; 3.120958; 3.122256; 3.124347; 3.127566; 3.131405; 3.134693; 3.138186; 3.142288; 3.145736; 3.149062; 3.152759; 3.156020; 3.159251; 3.162972; 3.167095; 3.170345; 3.173798; 3.176871; 3.178387; 3.180069; 3.181544; 3.182582; 3.184202; 3.186144; 3.187945; 3.189717; 3.191446; 3.192773; 3.193780; 3.194344; 3.194061; 3.193176; 3.192481; 3.191623; 3.190188; 3.189033; 3.187604; 3.184947; 3.181228; 3.176684; 3.172375; 3.167378; 3.161635; 3.156670; 3.151862; 3.147109; 3.143230; 3.138953; 3.134665; 3.129225; 3.123821; 3.119218; 3.115254; 3.112097; 3.108813; 3.106287; 3.104351; 3.102819; 3.101604; 3.100321; 3.098435; 3.096358; 3.094780; 3.093659; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3804.3; 14:23:17; (); (); (); (); (); (); (); 3.036283; 3.037265; 3.039939; 3.042307; 3.044558; 3.046324; 3.047508; 3.048649; 3.050441; 3.052680; 3.055196; 3.057368; 3.059337; 3.061232; 3.063246; 3.065677; 3.067236; 3.067866; 3.068090; 3.068001; 3.068394; 3.069710; 3.070989; 3.071732; 3.072041; 3.072532; 3.073688; 3.075200; 3.076549; 3.077890; 3.079240; 3.080332; 3.081482; 3.082804; 3.084754; 3.086341; 3.087432; 3.088318; 3.089271; 3.090594; 3.091982; 3.093003; 3.093555; 3.094209; 3.095020; 3.096446; 3.097840; 3.099156; 3.100597; 3.101446; 3.101930; 3.102492; 3.103575; 3.104964; 3.106414; 3.108433; 3.110888; 3.113602; 3.115871; 3.117634; 3.119040; 3.120053; 3.120852; 3.121846; 3.123271; 3.124595; 3.125829; 3.127010; 3.128099; 3.128962; 3.129517; 3.129611; 3.129442; 3.129708; 3.129879; 3.130018; 3.130724; 3.131552; 3.132209; 3.132931; 3.133826; 3.135093; 3.136221; 3.136786; 3.137255; 3.137805; 3.138849; 3.139564; 3.139871; 3.141061; 3.142680; 3.143782; 3.144443; 3.145193; 3.145878; 3.146094; 3.145699; 3.145484; 3.145420; 3.145048; 3.144391; 3.143194; 3.142594; 3.142633; 3.141964; 3.140467; 3.138549; 3.137067; 3.135645; 3.133751; 3.131888; 3.129901; 3.126934; 3.123524; 3.122067; 3.121317; 3.120550; 3.118943; 3.116111; 3.112765; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3806.6; 14:23:26; (); (); (); (); (); (); (); 3.027602; 3.029446; 3.031157; 3.032398; 3.033476; 3.034871; 3.036844; 3.039735; 3.043474; 3.047014; 3.049559; 3.052378; 3.054754; 3.056644; 3.058635; 3.061110; 3.064172; 3.066905; 3.069783; 3.072833; 3.075010; 3.076871; 3.078791; 3.080648; 3.081824; 3.082880; 3.084213; 3.085623; 3.087177; 3.088473; 3.089383; 3.090321; 3.091209; 3.091822; 3.092544; 3.093507; 3.094076; 3.094992; 3.096911; 3.099576; 3.102621; 3.105981; 3.108777; 3.111436; 3.114491; 3.116851; 3.118709; 3.120851; 3.123116; 3.125782; 3.129036; 3.131979; 3.134096; 3.135046; 3.135057; 3.134934; 3.134741; 3.134808; 3.135498; 3.136079; 3.137022; 3.138182; 3.139196; 3.139700; 3.139393; 3.138874; 3.138902; 3.139901; 3.141417; 3.142738; 3.143970; 3.145433; 3.147065; 3.148320; 3.149301; 3.150440; 3.151498; 3.152262; 3.153205; 3.154391; 3.155507; 3.156270; 3.156858; 3.157979; 3.159726; 3.160591; 3.160739; 3.160167; 3.159530; 3.158791; 3.157881; 3.157091; 3.156467; 3.156069; 3.155650; 3.154873; 3.153786; 3.151752; 3.148565; 3.145830; 3.144054; 3.142609; 3.141380; 3.139968; 3.136719; 3.131165; 3.125602; 3.119224; 3.113536; 3.107883; 3.101754; 3.096699; 3.092289; 3.089441; 3.086214; 3.082000; 3.078056; 3.072060; 3.065194; 3.061109; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3808.8; 14:23:34; (); (); (); (); (); (); (); 3.004405; 3.004199; 3.003758; 3.003435; 3.003271; 3.003017; 3.002772; 3.002733; 3.002933; 3.003340; 3.004171; 3.005437; 3.007074; 3.009189; 3.011494; 3.014273; 3.017905; 3.021349; 3.024627; 3.028661; 3.033117; 3.038036; 3.043990; 3.049821; 3.055385; 3.059880; 3.064025; 3.068301; 3.071653; 3.075093; 3.079313; 3.083003; 3.086368; 3.089676; 3.092261; 3.094769; 3.097432; 3.099814; 3.102020; 3.104065; 3.107086; 3.110136; 3.112474; 3.114944; 3.117466; 3.120211; 3.122440; 3.124650; 3.127252; 3.129754; 3.132349; 3.134974; 3.136973; 3.137860; 3.138486; 3.139031; 3.139681; 3.140730; 3.141773; 3.142512; 3.142789; 3.142961; 3.143258; 3.143670; 3.143763; 3.143179; 3.142218; 3.141989; 3.142994; 3.144598; 3.146509; 3.148080; 3.149753; 3.151359; 3.152926; 3.154669; 3.156426; 3.157762; 3.158787; 3.159853; 3.161589; 3.164113; 3.166567; 3.167998; 3.169369; 3.170957; 3.172128; 3.172996; 3.173859; 3.175055; 3.177202; 3.179240; 3.181789; 3.185049; 3.187996; 3.190397; 3.192552; 3.194691; 3.196633; 3.198294; 3.199599; 3.200632; 3.202144; 3.203633; 3.204522; 3.205184; 3.205783; 3.205698; 3.205045; 3.204143; 3.203006; 3.201710; 3.200300; 3.198465; 3.197844; 3.197536; 3.197072; 3.196291; 3.195302; 3.193624; (); (); (); (); (); (); (); (); (); (); (); (); (); 
