Roll Number; 0
Recipe Name; FP 4556_184 GSM
Start Time; 2018-02-23; 08:45:49
File Name; D:\Mahlo\TR\180223084549FP 4556_184 GSM0_XMF2.txt

807.1; 08:46:01; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.269102; 1.268615; 1.270426; 1.273303; 1.277595; 1.280278; 1.281259; 1.280642; 1.278391; 1.275805; 1.273109; 1.269453; 1.265418; 1.261089; 1.256591; 1.252558; 1.249435; 1.246513; 1.243855; 1.242725; 1.243314; 1.246859; 1.252399; 1.257905; 1.261615; 1.265013; 1.268401; 1.273074; 1.277894; 1.283181; 1.288258; 1.290588; 1.292044; 1.292276; 1.291334; 1.289567; 1.286466; 1.282186; 1.276801; 1.274096; 1.273403; 1.275017; 1.275457; 1.276302; 1.276903; 1.279617; 1.285063; 1.290207; 1.296102; 1.301961; 1.306546; 1.311754; 1.317782; 1.324465; 1.330348; 1.336606; 1.344396; 1.353094; 1.357620; 1.360678; 1.361419; 1.359923; 1.357665; 1.356212; 1.354767; 1.355459; 1.356061; 1.358452; 1.362290; 1.367119; 1.372472; 1.380631; 1.390885; 1.402767; 1.415906; 1.431690; 1.443979; 1.454971; 1.463692; 1.471628; 1.477904; 1.482160; 1.483944; 1.486199; 1.486881; 1.485339; 1.480622; 1.474102; 1.465974; 1.460561; 1.455816; 1.451276; 1.448102; 1.445083; 1.442017; 1.439829; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
809.0; 08:46:10; (); (); (); (); (); (); (); (); (); 1.389365; 1.395168; 1.398664; 1.399441; 1.399240; 1.397743; 1.394806; 1.401137; 1.405008; 1.400341; 1.391627; 1.382918; 1.372270; 1.362233; 1.355621; 1.352145; 1.350667; 1.350415; 1.349990; 1.350742; 1.352328; 1.355902; 1.360065; 1.363820; 1.365520; 1.366806; 1.366414; 1.365649; 1.366986; 1.368271; 1.369303; 1.370926; 1.371372; 1.372793; 1.372868; 1.371822; 1.368884; 1.365333; 1.360989; 1.358482; 1.356934; 1.357358; 1.357555; 1.355336; 1.349768; 1.340943; 1.329756; 1.321568; 1.313440; 1.306103; 1.299368; 1.297279; 1.296227; 1.299215; 1.304512; 1.313186; 1.323121; 1.333561; 1.343396; 1.355734; 1.367075; 1.375808; 1.381856; 1.386386; 1.389367; 1.392153; 1.394771; 1.397058; 1.401455; 1.406016; 1.409665; 1.412895; 1.414078; 1.414192; 1.412886; 1.411954; 1.411147; 1.411109; 1.414002; 1.419363; 1.425641; 1.433568; 1.439127; 1.443136; 1.445229; 1.446513; 1.445647; 1.446556; 1.448868; 1.453572; 1.460249; 1.468208; 1.477927; 1.486905; 1.493665; 1.502662; 1.507456; 1.511856; 1.512131; 1.512368; 1.512688; 1.515482; 1.517991; 1.519869; 1.522174; 1.523038; 1.524550; 1.524208; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
810.4; 08:46:19; (); (); (); (); (); (); (); (); (); 1.314431; 1.320667; 1.320960; 1.324588; 1.325761; 1.327368; 1.325171; 1.323738; 1.340307; 1.353040; 1.358282; 1.354317; 1.353665; 1.349255; 1.347417; 1.356092; 1.361700; 1.374114; 1.385968; 1.398738; 1.409286; 1.423195; 1.434294; 1.442764; 1.450126; 1.454238; 1.458282; 1.460636; 1.459800; 1.459591; 1.456174; 1.450321; 1.440365; 1.430021; 1.416749; 1.404859; 1.394146; 1.384609; 1.373117; 1.363305; 1.353988; 1.345027; 1.339490; 1.334486; 1.330068; 1.325688; 1.323049; 1.321496; 1.321779; 1.323569; 1.325947; 1.328921; 1.333025; 1.337850; 1.342319; 1.346296; 1.351019; 1.355184; 1.360534; 1.364181; 1.365978; 1.365031; 1.361693; 1.356388; 1.349838; 1.343946; 1.338578; 1.331212; 1.322915; 1.314907; 1.308249; 1.301032; 1.294611; 1.287211; 1.281903; 1.279632; 1.280736; 1.283685; 1.286969; 1.292171; 1.298751; 1.307556; 1.319430; 1.337025; 1.358312; 1.380484; 1.405202; 1.430492; 1.459213; 1.486358; 1.508339; 1.528829; 1.549077; 1.565586; 1.578883; 1.589761; 1.595955; 1.598684; 1.597696; 1.593530; 1.585448; 1.573382; 1.559238; 1.546272; 1.533828; 1.521038; 1.511080; 1.505507; 1.501508; 1.498801; 1.496350; 1.491300; 1.486367; 1.475255; 1.463746; 1.461712; 1.460126; 1.459142; 1.457992; 1.453560; 1.445278; (); (); (); (); (); (); (); (); (); (); 
811.9; 08:46:27; (); (); (); (); (); (); (); (); (); 1.314431; 1.439865; 1.440084; 1.437006; 1.432324; 1.427070; 1.422081; 1.420307; 1.425386; 1.423805; 1.416496; 1.407087; 1.396529; 1.414745; 1.418624; 1.408103; 1.401331; 1.399600; 1.399980; 1.403830; 1.409097; 1.413781; 1.414784; 1.415507; 1.414897; 1.414439; 1.414461; 1.418720; 1.396876; 1.392677; 1.403975; 1.411939; 1.417211; 1.420662; 1.419978; 1.418007; 1.415576; 1.414470; 1.411725; 1.409655; 1.405970; 1.401845; 1.393886; 1.383737; 1.373368; 1.364397; 1.354714; 1.346949; 1.338468; 1.332565; 1.327205; 1.322620; 1.320141; 1.319579; 1.319004; 1.320586; 1.322715; 1.326493; 1.331663; 1.336773; 1.339235; 1.340752; 1.341270; 1.342193; 1.342213; 1.343802; 1.345928; 1.349292; 1.352489; 1.356120; 1.357457; 1.356590; 1.352368; 1.348342; 1.343808; 1.341518; 1.342949; 1.345229; 1.348606; 1.355355; 1.361120; 1.367512; 1.374461; 1.382642; 1.391319; 1.402146; 1.412611; 1.424620; 1.436331; 1.446664; 1.454321; 1.461512; 1.470030; 1.477533; 1.486105; 1.494592; 1.505583; 1.513776; 1.519854; 1.525744; 1.528989; 1.534037; 1.536326; 1.539308; 1.541720; 1.541240; 1.543736; 1.540321; 1.540594; 1.531994; 1.523113; 1.513326; 1.498144; 1.479780; 1.472435; 1.467513; 1.459900; 1.452725; 1.447962; 1.439158; 1.434883; (); (); (); (); (); (); (); (); (); (); 
813.3; 08:46:36; (); (); (); (); (); (); (); (); (); (); 1.409162; 1.408339; 1.405993; 1.400589; 1.397775; 1.392134; 1.387814; 1.387557; 1.391639; 1.386776; 1.373052; 1.360244; 1.342082; 1.329583; 1.316555; 1.307686; 1.301381; 1.295514; 1.292783; 1.289267; 1.289080; 1.288030; 1.286076; 1.285751; 1.283966; 1.283485; 1.284650; 1.288084; 1.294009; 1.301141; 1.309258; 1.317211; 1.324411; 1.330774; 1.333209; 1.335525; 1.337854; 1.340372; 1.340528; 1.340894; 1.341182; 1.340970; 1.339275; 1.334513; 1.327331; 1.317720; 1.309192; 1.302071; 1.293912; 1.288019; 1.282332; 1.276793; 1.274410; 1.274434; 1.274061; 1.273964; 1.273912; 1.275625; 1.279541; 1.284789; 1.292342; 1.299625; 1.306314; 1.315379; 1.324170; 1.332548; 1.339563; 1.344812; 1.349449; 1.354478; 1.359768; 1.365748; 1.368462; 1.369194; 1.367956; 1.364413; 1.359032; 1.353827; 1.351480; 1.352935; 1.356423; 1.363140; 1.371854; 1.384136; 1.396653; 1.407139; 1.419749; 1.433108; 1.446296; 1.459817; 1.474590; 1.492940; 1.511120; 1.524921; 1.534592; 1.542854; 1.547717; 1.550968; 1.551640; 1.551333; 1.550925; 1.550253; 1.550679; 1.552757; 1.556762; 1.562000; 1.568181; 1.572529; 1.576198; 1.578210; 1.580673; 1.579016; 1.573431; 1.563307; 1.565296; 1.568612; 1.572590; 1.575752; 1.575756; 1.568898; (); (); (); (); (); (); (); (); (); (); 
814.8; 08:46:45; (); (); (); (); (); (); (); (); (); (); 1.451840; 1.453004; 1.451985; 1.450253; 1.446481; 1.441894; 1.439007; 1.441360; 1.437331; 1.427826; 1.416885; 1.404415; 1.394941; 1.385564; 1.376704; 1.369710; 1.366839; 1.363713; 1.363083; 1.362045; 1.360799; 1.358455; 1.355429; 1.352101; 1.350835; 1.350975; 1.353473; 1.357225; 1.360479; 1.363254; 1.364284; 1.361114; 1.359092; 1.354330; 1.352185; 1.350555; 1.353156; 1.357984; 1.364681; 1.369523; 1.372772; 1.372347; 1.369188; 1.364853; 1.360250; 1.354678; 1.351085; 1.347238; 1.346114; 1.345380; 1.345894; 1.343957; 1.341271; 1.336840; 1.334206; 1.333994; 1.337296; 1.342019; 1.347748; 1.351989; 1.357345; 1.362446; 1.367257; 1.370679; 1.373247; 1.375750; 1.376575; 1.376323; 1.376226; 1.374169; 1.368230; 1.359314; 1.352050; 1.343892; 1.338777; 1.333277; 1.329043; 1.324919; 1.322205; 1.320876; 1.322039; 1.325975; 1.332629; 1.340526; 1.352639; 1.368649; 1.384446; 1.400571; 1.421888; 1.442795; 1.460663; 1.476908; 1.493941; 1.507894; 1.518905; 1.529914; 1.538697; 1.542336; 1.545482; 1.541704; 1.538773; 1.534352; 1.530951; 1.526299; 1.520421; 1.521164; 1.517110; 1.519478; 1.517895; 1.516346; 1.512179; 1.498646; 1.485344; 1.483806; 1.486822; 1.488007; 1.487773; 1.486922; 1.481925; 1.478957; (); (); (); (); (); (); (); (); (); (); 
816.2; 08:46:54; (); (); (); (); (); (); (); (); (); (); 1.424355; 1.416428; 1.407418; 1.398390; 1.390345; 1.380422; 1.373092; 1.370610; 1.370420; 1.360855; 1.344480; 1.333597; 1.317468; 1.306444; 1.295649; 1.290482; 1.287811; 1.286494; 1.287013; 1.288538; 1.291118; 1.293547; 1.297533; 1.300624; 1.302058; 1.305505; 1.308312; 1.311609; 1.314201; 1.316279; 1.317771; 1.319214; 1.320891; 1.323162; 1.325120; 1.326140; 1.325335; 1.323234; 1.320468; 1.317519; 1.314200; 1.312869; 1.313309; 1.314871; 1.315756; 1.316294; 1.315706; 1.314520; 1.313371; 1.311077; 1.308513; 1.306278; 1.305537; 1.302821; 1.298705; 1.294382; 1.288602; 1.282822; 1.278054; 1.273847; 1.269765; 1.265934; 1.263126; 1.260422; 1.259505; 1.259621; 1.260361; 1.262168; 1.266739; 1.272256; 1.281015; 1.291399; 1.301628; 1.311263; 1.320580; 1.330223; 1.339803; 1.346053; 1.355204; 1.369442; 1.383036; 1.400111; 1.418534; 1.438722; 1.463010; 1.482923; 1.500801; 1.517247; 1.532120; 1.545203; 1.554787; 1.564070; 1.576227; 1.584953; 1.588616; 1.587961; 1.583751; 1.577953; 1.569026; 1.558310; 1.549061; 1.540361; 1.534110; 1.528629; 1.525527; 1.523784; 1.522112; 1.520219; 1.521856; 1.524896; 1.528570; 1.531294; 1.528379; 1.519700; 1.519358; 1.520189; 1.520093; 1.519319; 1.516327; 1.512221; (); (); (); (); (); (); (); (); (); (); 
817.7; 08:47:03; (); (); (); (); (); (); (); (); (); (); 1.455403; 1.450321; 1.445366; 1.439337; 1.433262; 1.427176; 1.422922; 1.424708; 1.419991; 1.411498; 1.402925; 1.396091; 1.389775; 1.380081; 1.372765; 1.365358; 1.358320; 1.350874; 1.344914; 1.339131; 1.335020; 1.331867; 1.329760; 1.325958; 1.321277; 1.314657; 1.309867; 1.304949; 1.302311; 1.298975; 1.296387; 1.294186; 1.294796; 1.297592; 1.303768; 1.310328; 1.315940; 1.321052; 1.326676; 1.330042; 1.333386; 1.334905; 1.339265; 1.345001; 1.351001; 1.356652; 1.362573; 1.366165; 1.369820; 1.371897; 1.372821; 1.373102; 1.372086; 1.368738; 1.366266; 1.362835; 1.361039; 1.357965; 1.354701; 1.351676; 1.349418; 1.348746; 1.349128; 1.346533; 1.342952; 1.337062; 1.331539; 1.327570; 1.326729; 1.328182; 1.332264; 1.338166; 1.347284; 1.356908; 1.366183; 1.373341; 1.378867; 1.383511; 1.388611; 1.395045; 1.405984; 1.418643; 1.434067; 1.449750; 1.464906; 1.478936; 1.488856; 1.495458; 1.500908; 1.507560; 1.515050; 1.525714; 1.537296; 1.548590; 1.556584; 1.564022; 1.566942; 1.566800; 1.565607; 1.561801; 1.558065; 1.553112; 1.550636; 1.546231; 1.541564; 1.538396; 1.530036; 1.524727; 1.515930; 1.509584; 1.501244; 1.486939; 1.473874; 1.469097; 1.464883; 1.460891; 1.456330; 1.452401; 1.446784; 1.439481; (); (); (); (); (); (); (); (); (); (); 
819.1; 08:47:11; (); (); (); (); (); (); (); (); (); (); 1.300150; 1.306183; 1.308804; 1.311218; 1.312973; 1.312855; 1.311831; 1.313991; 1.317733; 1.317326; 1.310786; 1.309064; 1.303624; 1.304130; 1.299415; 1.298996; 1.296478; 1.295703; 1.297046; 1.297282; 1.299251; 1.302122; 1.305204; 1.309097; 1.309411; 1.311930; 1.315776; 1.321175; 1.326326; 1.333370; 1.340387; 1.346631; 1.350207; 1.351788; 1.353764; 1.354968; 1.355259; 1.354246; 1.353354; 1.350840; 1.347283; 1.342482; 1.336069; 1.328492; 1.318626; 1.309599; 1.301407; 1.292946; 1.286212; 1.279781; 1.273509; 1.269447; 1.267669; 1.266852; 1.267174; 1.267245; 1.268825; 1.271223; 1.273466; 1.274976; 1.276270; 1.277909; 1.280984; 1.286192; 1.293712; 1.303289; 1.312901; 1.320823; 1.330854; 1.339863; 1.351107; 1.364565; 1.376547; 1.387761; 1.400928; 1.411014; 1.418532; 1.423658; 1.429138; 1.434831; 1.440185; 1.446498; 1.455696; 1.465463; 1.474608; 1.482822; 1.491545; 1.499833; 1.507828; 1.517022; 1.528426; 1.540179; 1.550807; 1.557824; 1.564017; 1.567520; 1.568399; 1.567527; 1.565988; 1.563838; 1.562129; 1.560252; 1.558637; 1.556371; 1.553589; 1.553405; 1.555392; 1.556182; 1.556719; 1.556383; 1.555837; 1.552349; 1.545246; 1.533935; 1.531701; 1.530289; 1.528883; 1.526035; 1.522632; 1.514854; (); (); (); (); (); (); (); (); (); (); 
820.6; 08:47:20; (); (); (); (); (); (); (); (); (); (); 1.439132; 1.439688; 1.439635; 1.437822; 1.433088; 1.426503; 1.420409; 1.419901; 1.412760; 1.400955; 1.388085; 1.378167; 1.370929; 1.364518; 1.360808; 1.359320; 1.359942; 1.360594; 1.362346; 1.364261; 1.366677; 1.367792; 1.370762; 1.372166; 1.373323; 1.373360; 1.372292; 1.368643; 1.366132; 1.362869; 1.359866; 1.355356; 1.351074; 1.344048; 1.336151; 1.330729; 1.326924; 1.323031; 1.321235; 1.319457; 1.319392; 1.319449; 1.320891; 1.320400; 1.318843; 1.314846; 1.310039; 1.305746; 1.304868; 1.306081; 1.307237; 1.308402; 1.308983; 1.307408; 1.304300; 1.299403; 1.293699; 1.285583; 1.278960; 1.273573; 1.270352; 1.269638; 1.270806; 1.273808; 1.279998; 1.290641; 1.302057; 1.315742; 1.333416; 1.348988; 1.364507; 1.382036; 1.396916; 1.410276; 1.422554; 1.430467; 1.434177; 1.435443; 1.435888; 1.436318; 1.437837; 1.443227; 1.453226; 1.463074; 1.473970; 1.483962; 1.493486; 1.501428; 1.513022; 1.525858; 1.540924; 1.560689; 1.577280; 1.594238; 1.607772; 1.616081; 1.617019; 1.611451; 1.603330; 1.592702; 1.586795; 1.579393; 1.575468; 1.571140; 1.563843; 1.563346; 1.556453; 1.557063; 1.553686; 1.553328; 1.554724; 1.548962; 1.541220; 1.541143; 1.544291; 1.547032; 1.550631; 1.552586; 1.552496; 1.555991; (); (); (); (); (); (); (); (); (); (); 
822.1; 08:47:29; (); (); (); (); (); (); (); (); (); (); 1.384812; 1.386920; 1.383361; 1.380107; 1.376761; 1.372329; 1.369675; 1.367147; 1.367783; 1.363276; 1.349766; 1.345665; 1.333871; 1.329477; 1.319744; 1.315516; 1.308306; 1.304610; 1.303144; 1.302250; 1.303331; 1.303830; 1.303808; 1.303387; 1.300746; 1.298480; 1.292407; 1.288336; 1.282773; 1.281056; 1.280113; 1.279730; 1.279118; 1.277874; 1.276340; 1.275458; 1.274787; 1.274126; 1.273579; 1.274029; 1.277083; 1.280238; 1.284465; 1.288995; 1.292347; 1.294091; 1.295579; 1.296475; 1.296744; 1.297245; 1.297119; 1.296972; 1.298173; 1.299743; 1.300963; 1.301980; 1.304308; 1.306914; 1.309772; 1.312303; 1.313765; 1.313823; 1.313141; 1.311879; 1.310410; 1.310589; 1.314111; 1.320079; 1.328100; 1.336629; 1.345660; 1.353282; 1.359621; 1.365790; 1.373186; 1.381820; 1.391825; 1.403435; 1.419410; 1.433674; 1.445935; 1.458378; 1.467417; 1.474120; 1.479036; 1.483310; 1.488360; 1.493835; 1.500220; 1.507576; 1.515904; 1.521660; 1.526540; 1.530555; 1.533437; 1.536481; 1.537328; 1.537641; 1.538373; 1.539417; 1.539443; 1.540172; 1.540908; 1.541163; 1.540917; 1.540874; 1.541790; 1.541508; 1.539684; 1.537464; 1.532234; 1.524334; 1.509925; 1.498488; 1.496966; 1.496321; 1.495147; 1.492762; 1.487273; 1.476912; (); (); (); (); (); (); (); (); (); (); 
