Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-22; 10:47:06
File Name; D:\Mahlo\TR\180122104706FP 4576_570 GSM0_FMI2.txt

2215.1; 10:47:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 554.654181; 555.163562; 555.308878; 555.550277; 555.684328; 555.716097; 555.403650; 555.163085; 555.111349; 555.217326; 555.520236; 555.823684; 555.813611; 555.570543; 555.311382; 554.961860; 554.125905; 553.254068; 552.167654; 551.668465; 551.424325; 551.284492; 550.974429; 550.573587; 550.365508; 549.981594; 549.424112; 549.159348; 548.732579; 548.215806; 547.834635; 547.554970; 547.585607; 547.594190; 546.923220; 545.598149; 544.739485; 544.001281; 543.099165; 542.700231; 542.750061; 542.775810; 542.462945; 542.353690; 542.300880; 542.437613; 542.939603; 543.329716; 543.801665; 544.425309; 545.351386; 546.059608; 546.929598; 547.692716; 547.695756; 547.665179; 547.896802; 548.195124; 548.506856; 548.755467; 548.898816; 548.765242; 548.731208; 548.800468; 549.031496; 549.068630; 549.197495; 549.408495; 549.883366; 550.630987; 551.199555; 551.386595; 550.941825; 550.621629; 550.406516; 550.270021; 550.444365; 550.385892; 549.965918; 549.402773; 549.025118; 548.360944; 548.019946; 547.577679; 546.978593; 546.515763; 546.460032; 546.503842; 546.363950; 546.258271; 545.997560; 545.531034; 545.304894; 545.510590; 546.215773; 546.896040; 547.336459; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2217.1; 10:47:48; (); (); (); (); (); (); 562.161088; 562.000155; 562.525690; 562.873363; 562.772393; 562.663257; 562.299669; 562.101722; 561.981916; 561.854661; 561.498582; 561.119020; 560.995460; 560.407043; 560.354829; 560.172737; 559.823394; 558.870137; 558.315158; 557.920218; 557.407916; 557.003140; 556.450963; 555.887818; 555.180013; 554.566085; 554.163575; 553.953171; 553.585827; 553.195953; 552.851975; 552.597821; 552.482128; 552.245915; 552.069366; 552.017748; 552.416027; 552.874923; 553.050101; 552.986681; 552.814901; 552.807510; 552.702188; 552.461147; 552.158713; 552.380204; 552.607775; 552.682877; 552.721083; 552.988708; 553.286374; 553.189993; 553.179264; 553.313136; 553.850710; 554.562390; 554.671049; 554.816484; 555.097699; 555.327415; 555.156410; 554.524601; 553.750992; 553.425312; 553.099990; 552.662253; 552.381456; 551.987469; 551.550269; 550.972044; 550.453842; 550.455451; 550.368488; 550.138056; 549.859643; 549.466729; 549.579978; 549.449682; 548.878193; 548.614800; 548.446059; 548.262835; 547.768474; 547.412753; 547.137856; 546.809852; 546.277463; 545.961022; 546.011388; 545.681238; 545.413494; 545.520127; 545.822799; 546.117425; 546.207607; 546.055913; 546.111226; 546.478271; 546.799242; 546.935737; 547.208667; 547.423005; 547.301173; 547.168314; 547.613502; 548.034549; 548.093975; 548.123598; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2218.7; 10:47:57; (); (); (); (); (); (); 562.443793; 560.826361; 559.299707; 558.218539; 557.222843; 556.302488; 555.950582; 555.883646; 555.065274; 554.284692; 553.529561; 553.076923; 552.719235; 552.740216; 552.742839; 552.847505; 553.322494; 554.138064; 554.780900; 555.565000; 556.502223; 557.233810; 557.524443; 557.761133; 558.067322; 558.421433; 558.697641; 558.991969; 558.671892; 558.405280; 558.320940; 557.971776; 557.138562; 556.423128; 555.787206; 555.125356; 553.983092; 553.153336; 552.603424; 552.058697; 551.558495; 550.787449; 550.377011; 550.461888; 550.657034; 550.522268; 550.270140; 550.300300; 550.504267; 550.399184; 550.126016; 550.028026; 549.636662; 548.767507; 547.659039; 546.997070; 546.550333; 546.053052; 545.307100; 544.445992; 543.497980; 543.012440; 542.364538; 541.412890; 541.002214; 541.228890; 541.236937; 541.256368; 541.675448; 542.080581; 542.628407; 543.361962; 543.525398; 543.949962; 545.070231; 546.304703; 547.306955; 548.249304; 549.561799; 550.629199; 551.483572; 552.211940; 552.833438; 553.263903; 553.849280; 553.867459; 553.981662; 554.511845; 554.968596; 555.073500; 555.323958; 555.301547; 554.948747; 554.702878; 554.201603; 553.577662; 553.599834; 553.729236; 553.651094; 553.455830; 552.936673; 552.615404; 552.312791; 552.053452; 551.863074; 551.530302; 551.410079; 551.231742; 550.719678; 550.287306; 549.681783; 548.873842; 548.101187; 547.867477; 547.704935; 547.764242; 547.563672; 547.412813; 547.066092; 546.357930; 545.757115; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2220.3; 10:48:06; (); (); (); (); (); (); 562.044501; 561.212361; 560.679018; 560.128629; 559.540212; 559.001207; 558.235407; 557.436049; 556.033254; 554.595709; 554.111183; 553.654373; 553.275883; 553.110600; 553.059280; 553.198278; 553.118706; 552.732587; 552.486956; 552.470922; 552.457809; 552.439451; 552.132189; 552.233696; 552.433074; 552.638829; 552.746296; 552.785635; 553.075016; 553.399146; 553.612411; 554.014862; 554.453194; 555.009365; 555.412531; 555.525362; 556.015551; 556.989908; 557.176232; 557.156026; 556.978881; 557.061911; 557.060480; 556.664467; 556.318402; 555.773199; 555.153847; 554.590642; 554.007173; 553.535402; 553.575158; 553.502500; 553.442180; 553.498089; 553.394079; 553.230345; 553.038120; 552.839041; 552.759230; 552.816153; 552.950263; 553.431213; 553.576589; 553.622186; 553.775132; 553.362548; 552.951992; 552.128553; 551.535487; 551.245213; 550.702214; 549.958348; 549.376845; 548.704326; 548.324525; 548.224628; 548.223078; 548.616886; 548.848033; 549.237549; 549.752116; 550.472915; 551.446319; 552.057981; 552.430689; 553.026855; 553.401589; 553.804278; 554.462612; 554.921508; 554.916382; 554.764986; 554.615438; 554.497302; 554.795980; 555.042028; 554.970026; 554.781318; 554.888487; 555.317640; 555.655301; 556.376636; 557.306588; 557.909012; 558.243215; 558.262467; 558.348596; 558.474064; 558.204651; 557.567954; 556.938767; 556.732774; 556.653380; 556.249797; 556.023240; 555.729508; 555.170953; 553.868830; 552.801788; 552.263319; 551.973939; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2221.9; 10:48:15; (); (); (); (); (); (); 554.218948; 553.799152; 554.184258; 554.800689; 555.292785; 555.554986; 555.522203; 555.644691; 555.473208; 556.230128; 557.326376; 557.693422; 557.627082; 556.954503; 556.818426; 557.113767; 557.417452; 557.223797; 556.483209; 555.788338; 555.709898; 555.683911; 555.494666; 555.094540; 554.467320; 553.943992; 553.884089; 554.184735; 554.201365; 553.933620; 553.911805; 553.885579; 553.933024; 554.135025; 554.328084; 554.475307; 554.896355; 555.445492; 555.893481; 556.020737; 556.356013; 556.216359; 555.820167; 555.937529; 555.990875; 556.133151; 556.132257; 555.290461; 554.531038; 553.576529; 552.494824; 551.572442; 550.625086; 549.879968; 549.082875; 548.378229; 548.246145; 548.081338; 547.366321; 546.030760; 544.390440; 543.611825; 543.451667; 543.118119; 543.097138; 543.005824; 542.520761; 541.901350; 541.536927; 541.269183; 540.654778; 539.909303; 539.391458; 539.311349; 539.624572; 540.118515; 540.307403; 540.446341; 540.582001; 540.780962; 540.954292; 541.299105; 541.704237; 542.303264; 543.034494; 543.493927; 543.943763; 544.345558; 544.229686; 543.998301; 544.385850; 544.950306; 545.448363; 545.577109; 545.713186; 546.004593; 546.525955; 546.480000; 545.717180; 545.323491; 545.395851; 545.546055; 545.684218; 546.278834; 546.575725; 546.404898; 546.087623; 545.616269; 545.204639; 544.791698; 544.020832; 543.104351; 542.260885; 541.977763; 541.640639; 541.163504; 540.450871; 539.871812; 539.315581; 538.475752; 537.571192; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2223.6; 10:48:24; (); (); (); (); (); (); 555.242598; 554.721177; 553.736925; 553.366840; 553.231597; 553.276777; 553.152204; 552.974582; 552.910924; 552.908361; 552.790999; 552.400887; 551.935196; 551.797450; 551.971972; 552.275419; 552.653134; 552.777231; 553.265274; 553.550780; 553.252578; 552.970469; 553.081810; 553.519726; 554.337919; 554.568112; 554.372907; 554.386675; 554.394186; 554.625928; 554.844201; 555.040717; 555.150390; 555.014670; 554.960549; 555.074096; 555.534720; 555.624902; 555.356979; 555.149853; 555.659592; 556.451738; 556.563675; 556.318462; 555.558145; 554.970860; 554.784596; 554.692566; 554.319203; 554.277539; 554.386914; 553.764641; 552.998424; 552.134097; 551.098704; 550.205231; 549.731970; 549.758017; 549.669623; 549.451411; 549.144566; 548.356295; 547.783136; 547.467768; 547.115386; 546.942830; 547.271073; 548.434615; 549.457729; 550.006807; 550.299287; 550.077856; 549.870133; 549.874425; 550.156116; 550.735354; 551.593363; 551.992953; 552.157223; 552.436173; 552.876353; 552.647233; 552.046835; 551.683903; 551.868141; 552.188218; 552.430868; 552.353561; 552.314222; 552.416325; 552.375138; 551.989973; 551.489234; 551.473022; 551.437855; 551.660001; 552.106738; 552.386403; 552.384019; 552.123427; 552.081943; 552.240968; 552.425146; 552.520812; 552.647948; 552.995145; 553.417861; 554.039776; 554.190278; 554.026186; 553.362310; 552.575290; 551.765800; 550.978184; 550.777018; 550.377488; 550.164938; 550.032854; 549.747944; 549.291909; 548.764467; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2225.2; 10:48:33; (); (); (); (); (); (); 559.235573; 558.881640; 558.863521; 559.220850; 559.307039; 558.940947; 558.606505; 558.319390; 557.842433; 558.152139; 558.654249; 559.058011; 559.665442; 560.136974; 560.267031; 559.927642; 559.608281; 558.632135; 557.396531; 556.345463; 555.556715; 554.921508; 554.217339; 553.166926; 551.719368; 550.355792; 549.435079; 548.686206; 548.470676; 548.549175; 548.849344; 549.315453; 549.986839; 550.804913; 551.754773; 552.514970; 553.279340; 554.133832; 554.889977; 555.433333; 555.567384; 555.617094; 555.635512; 555.809855; 556.395173; 557.113528; 557.540298; 557.631075; 558.124900; 558.517754; 558.716178; 559.108913; 559.980392; 560.849488; 561.572313; 562.068582; 562.728286; 563.056469; 563.029051; 562.643290; 561.951578; 561.634719; 561.167359; 560.262680; 560.039639; 559.881568; 559.369981; 558.650672; 557.999432; 557.626963; 557.684720; 557.388663; 557.165682; 556.900620; 556.567788; 556.641877; 556.570470; 557.141244; 557.571173; 557.724833; 557.925224; 557.930052; 557.935059; 557.739079; 557.523847; 557.514668; 558.007658; 558.246017; 558.256984; 557.997465; 557.641864; 557.580352; 557.708263; 557.921350; 558.128297; 558.669448; 559.350729; 559.883416; 560.615659; 561.321676; 561.665773; 561.741829; 561.893761; 562.281668; 562.705100; 563.328266; 563.773751; 563.656569; 563.384295; 563.246906; 563.106358; 563.250542; 563.111186; 562.514842; 562.025905; 561.658144; 561.363995; 561.418355; 561.697185; 562.004805; 562.030792; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2226.8; 10:48:42; (); (); (); (); (); (); 561.094284; 560.911179; 560.733497; 560.148597; 559.689462; 559.066176; 558.800280; 558.897555; 558.635354; 558.168173; 557.652116; 557.484388; 557.611585; 557.547629; 557.466924; 557.265580; 557.148755; 557.033420; 557.131588; 556.915998; 556.982040; 556.961477; 556.552052; 556.416094; 556.657135; 556.868076; 556.791365; 556.841910; 557.066500; 557.226598; 557.204545; 557.072341; 556.951106; 557.157755; 557.379365; 557.315707; 557.325482; 557.529986; 557.509661; 556.962967; 556.318760; 556.038678; 555.481195; 554.731429; 554.106355; 553.382635; 552.862048; 552.244127; 551.454604; 551.156878; 550.898135; 550.392389; 549.753010; 549.153864; 548.992217; 548.820734; 548.658729; 548.853815; 549.029171; 549.245656; 549.722552; 550.137937; 550.750971; 551.170766; 551.119804; 551.190257; 551.505446; 551.855266; 552.211165; 552.314460; 552.556753; 552.701831; 552.710950; 553.097785; 553.528368; 554.110885; 554.905474; 555.900872; 556.175947; 556.341529; 556.697369; 556.998193; 557.257116; 557.596505; 557.827413; 557.853699; 558.063388; 558.246672; 557.977736; 557.201326; 556.337059; 555.497289; 554.618955; 554.617465; 555.055797; 555.475235; 556.027710; 556.731284; 557.217121; 557.696998; 557.941914; 558.063745; 558.188796; 558.561206; 558.899462; 559.185445; 559.451520; 559.574842; 559.295952; 558.485210; 557.446241; 556.288183; 554.917336; 553.987324; 553.264737; 552.747667; 552.338779; 551.858187; 551.204801; 550.538957; 550.053656; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2228.4; 10:48:50; (); (); (); (); (); (); 565.561116; 564.043522; 562.597036; 561.747611; 561.277807; 560.904562; 560.637057; 560.329556; 559.217036; 558.382392; 557.914793; 557.523787; 557.588637; 557.176888; 556.619763; 556.671560; 557.080925; 556.957066; 556.548655; 555.983901; 555.396974; 554.806352; 554.337680; 553.817749; 553.365707; 552.735746; 551.951468; 551.400542; 550.848186; 549.918950; 548.687041; 547.714055; 547.422051; 547.343612; 547.653973; 548.067868; 548.304737; 548.223197; 548.218966; 548.542500; 549.070358; 549.854398; 550.741374; 551.574111; 552.360654; 553.226411; 553.945422; 554.247558; 554.346025; 554.065228; 553.794742; 554.022133; 554.147959; 553.933501; 553.891480; 553.796589; 553.412795; 553.016901; 552.940190; 553.036332; 553.391635; 553.784013; 553.986490; 554.476559; 554.641068; 554.233432; 553.715110; 553.565979; 553.542495; 553.177774; 552.792966; 552.228689; 551.747680; 551.441014; 551.250339; 551.099122; 550.898135; 550.615489; 550.092041; 550.027966; 550.317168; 550.612211; 550.606608; 550.184369; 549.934864; 549.880981; 549.581110; 549.114287; 548.883736; 548.471749; 547.987223; 547.700465; 547.549963; 547.559500; 547.767222; 548.299491; 548.835337; 549.346805; 549.922466; 550.097585; 550.316393; 550.834894; 551.220894; 551.694930; 552.315056; 552.831352; 553.256214; 553.968191; 554.710329; 554.848909; 554.549813; 554.217041; 554.138839; 554.090440; 554.193497; 554.396033; 554.661572; 554.942906; 554.931223; 554.875731; 554.770410; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2230.1; 10:48:59; (); (); (); (); (); (); 573.707938; 573.586941; 571.994007; 571.033597; 570.497632; 570.279062; 570.344508; 570.008337; 569.166005; 568.520546; 568.700075; 568.648398; 568.046868; 567.684650; 567.743063; 567.740440; 568.172395; 568.772376; 569.145799; 569.047630; 568.863213; 568.411887; 567.975640; 568.533480; 568.945885; 568.728328; 568.382800; 568.035364; 567.164123; 565.927088; 564.523339; 563.501000; 562.663674; 561.978519; 561.486185; 560.700715; 560.308635; 559.577346; 558.208168; 556.997776; 556.578696; 556.692064; 556.720793; 556.719959; 556.359172; 556.185424; 555.990696; 555.624664; 555.124640; 554.669678; 554.061890; 553.691745; 553.559184; 553.279459; 553.169489; 552.884400; 552.652240; 552.565992; 552.439153; 552.658200; 552.765310; 552.910268; 553.111732; 553.438485; 554.106712; 555.379808; 556.486428; 557.106912; 557.547808; 558.339953; 559.190810; 559.913099; 560.368121; 560.749888; 560.959637; 561.339140; 561.815321; 562.615216; 563.278437; 563.138068; 562.404692; 562.161565; 562.832534; 563.465238; 563.243330; 563.053131; 562.471092; 562.178791; 561.974943; 561.924219; 561.534584; 560.841322; 559.728920; 558.869541; 558.291852; 557.692885; 557.297587; 556.506395; 555.403233; 554.600477; 554.009259; 553.689837; 553.095341; 552.545965; 552.234948; 552.278578; 552.873313; 553.881943; 554.004431; 553.769827; 553.573012; 553.070903; 552.624941; 552.582443; 552.491724; 552.393734; 552.474558; 553.064942; 553.557515; 553.445756; 552.976727; (); (); (); (); (); (); (); (); (); (); (); (); (); 
2231.7; 10:49:08; (); (); (); (); (); (); 571.239293; 571.171165; 570.935667; 570.853591; 571.022332; 570.932627; 570.802450; 571.335614; 571.738720; 571.965992; 571.930766; 571.992099; 572.494388; 573.125303; 574.237704; 575.447798; 575.763643; 575.355947; 575.136125; 574.961424; 574.705720; 574.409008; 574.060798; 573.465705; 573.199689; 572.948039; 572.144151; 571.673572; 571.009815; 569.751680; 568.113208; 567.518830; 567.920804; 567.807913; 567.380488; 567.474067; 567.364216; 566.473603; 565.604746; 565.123498; 565.223932; 565.047860; 564.361930; 563.766956; 563.749015; 564.030647; 563.733399; 563.050866; 562.400639; 562.220514; 562.083364; 562.138915; 562.447190; 562.879860; 562.635601; 562.083185; 562.312782; 562.598586; 562.731385; 562.294781; 562.161744; 562.099338; 562.158346; 562.172949; 561.913252; 561.432362; 561.266243; 561.243713; 561.287344; 561.928272; 562.134624; 561.880887; 561.402440; 561.421514; 562.106788; 562.395632; 562.780499; 562.903345; 563.128650; 563.650906; 564.060807; 563.908577; 563.596308; 562.897742; 561.944544; 561.341286; 560.947835; 560.737193; 560.241044; 559.281766; 558.507264; 557.712436; 557.529807; 557.146549; 556.150615; 555.445850; 555.080533; 554.973304; 555.167556; 555.484831; 555.701554; 556.077421; 556.378961; 556.641102; 556.932390; 557.557702; 558.044255; 557.895780; 557.916462; 558.361530; 558.733702; 558.469057; 557.692468; 556.992054; 556.519210; 556.352496; 556.134403; 555.838823; 555.542767; 554.926813; 554.372728; (); (); (); (); (); (); (); (); (); (); (); (); (); 
