Roll Number; 3
Recipe Name; FP 4583_432 GSM
Start Time; 2018-02-21; 10:08:16
File Name; D:\Mahlo\TR\180221100816FP 4583_432 GSM3_THICKNESS2.txt

6538.6; 10:08:33; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.051696; 1.053599; 1.050938; 1.052188; 1.054259; 1.056526; 1.061754; 1.066308; 1.068419; 1.064920; 1.061441; 1.060340; 1.062611; 1.061281; 1.060585; 1.056102; 1.052898; 1.052610; 1.051722; 1.052218; 1.051582; 1.049505; 1.048025; 1.045761; 1.047020; 1.048823; 1.048893; 1.044086; 1.045393; 1.047574; 1.050992; 1.054466; 1.055285; 1.060090; 1.056490; 1.055010; 1.058975; 1.061233; 1.059654; 1.057219; 1.053774; 1.051643; 1.051020; 1.050352; 1.056621; 1.060899; 1.058167; 1.054824; 1.054822; 1.058910; 1.063954; 1.069524; 1.075832; 1.076255; 1.079592; 1.085309; 1.092525; 1.101726; 1.101317; 1.100018; 1.096547; 1.089705; 1.086844; 1.085373; 1.077878; 1.067795; 1.061159; 1.056192; 1.057104; 1.056214; 1.061486; 1.063952; 1.060238; 1.056054; 1.059575; 1.063683; 1.063781; 1.061191; 1.058099; 1.049799; 1.043865; 1.042885; 1.044570; 1.044816; 1.041269; 1.040400; 1.041855; 1.047398; 1.052157; 1.059399; 1.060339; 1.061819; 1.063568; 1.066801; 1.070246; 1.071373; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6541.7; 10:08:46; (); (); (); (); (); (); 1.039960; 1.033987; 1.032164; 1.034754; 1.034364; 1.036459; 1.035421; 1.028415; 1.023582; 1.020734; 1.021141; 1.023941; 1.024434; 1.027114; 1.027114; 1.021322; 1.015166; 1.011929; 1.008445; 1.008730; 1.006203; 1.001822; 1.000722; 0.999958; 1.005294; 1.008391; 1.006674; 1.006685; 1.007147; 1.004769; 1.006772; 1.007444; 1.004467; 0.996394; 0.992542; 0.990941; 0.994192; 0.993553; 0.996778; 1.001728; 1.007864; 1.010435; 1.012798; 1.011566; 1.007378; 1.009518; 1.014082; 1.020792; 1.024085; 1.025042; 1.024559; 1.029090; 1.030515; 1.033588; 1.036620; 1.036183; 1.033091; 1.029943; 1.027947; 1.024353; 1.021381; 1.016026; 1.018803; 1.030680; 1.034216; 1.033970; 1.043731; 1.050228; 1.052873; 1.056664; 1.059877; 1.061341; 1.057091; 1.049492; 1.046100; 1.044730; 1.039587; 1.037378; 1.037226; 1.037564; 1.034162; 1.032726; 1.033763; 1.036825; 1.043107; 1.046226; 1.045453; 1.042079; 1.038976; 1.038100; 1.044705; 1.051330; 1.053354; 1.053924; 1.051946; 1.054781; 1.055748; 1.057632; 1.061126; 1.065233; 1.063278; 1.058411; 1.054129; 1.054213; 1.054529; 1.053446; 1.054605; 1.057067; 1.056287; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6544.3; 10:08:54; (); (); (); (); (); (); 1.015379; 1.015462; 1.014788; 1.016338; 1.019444; 1.022501; 1.022442; 1.022771; 1.025034; 1.030410; 1.036702; 1.039376; 1.035287; 1.030501; 1.026248; 1.023160; 1.021556; 1.022991; 1.021946; 1.018827; 1.017222; 1.020715; 1.024208; 1.025019; 1.024532; 1.024316; 1.025534; 1.030389; 1.035802; 1.042884; 1.050877; 1.056875; 1.059519; 1.060224; 1.062926; 1.064095; 1.061917; 1.060079; 1.061399; 1.061858; 1.061977; 1.061513; 1.060832; 1.060599; 1.061432; 1.061660; 1.060986; 1.060054; 1.060225; 1.058240; 1.056577; 1.055542; 1.054294; 1.053701; 1.053948; 1.052635; 1.053012; 1.054336; 1.055209; 1.055319; 1.052982; 1.053579; 1.057007; 1.060520; 1.064849; 1.070193; 1.072616; 1.072831; 1.072365; 1.073083; 1.077146; 1.076654; 1.073935; 1.069385; 1.064794; 1.060406; 1.052830; 1.045276; 1.040007; 1.034381; 1.027662; 1.027558; 1.027875; 1.025319; 1.019893; 1.015996; 1.013883; 1.011118; 1.008072; 1.006059; 1.009994; 1.019531; 1.021403; 1.021454; 1.023536; 1.028070; 1.028203; 1.030917; 1.034303; 1.035781; 1.035849; 1.037663; 1.041214; 1.046499; 1.050898; 1.050282; 1.044515; 1.042743; 1.042683; 1.042563; 1.043416; 1.042994; 1.042965; 1.044504; 1.046586; 1.048289; 1.048185; 1.047882; 1.045934; 1.044871; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6546.0; 10:09:03; (); (); (); (); (); (); 1.032826; 1.031404; 1.031544; 1.033493; 1.035566; 1.035398; 1.032908; 1.030950; 1.030179; 1.032981; 1.035484; 1.032987; 1.032527; 1.032157; 1.030020; 1.027214; 1.026506; 1.025908; 1.022507; 1.022754; 1.025898; 1.030638; 1.035245; 1.035186; 1.032290; 1.030709; 1.029980; 1.028719; 1.029361; 1.030949; 1.031534; 1.030533; 1.030298; 1.031178; 1.027408; 1.024139; 1.022522; 1.020528; 1.018603; 1.019042; 1.020256; 1.021624; 1.022398; 1.023455; 1.024520; 1.026732; 1.028915; 1.029066; 1.029848; 1.033577; 1.034938; 1.036157; 1.037383; 1.036903; 1.036455; 1.034296; 1.031513; 1.030561; 1.029386; 1.029788; 1.034409; 1.037794; 1.039615; 1.040448; 1.040723; 1.041443; 1.039882; 1.041524; 1.045329; 1.046236; 1.045894; 1.046855; 1.047624; 1.047863; 1.046374; 1.039987; 1.036308; 1.035392; 1.037675; 1.035439; 1.032237; 1.031938; 1.029536; 1.026869; 1.026689; 1.031979; 1.034938; 1.034720; 1.033138; 1.031801; 1.031467; 1.028566; 1.024940; 1.021419; 1.019740; 1.018618; 1.016865; 1.019430; 1.020526; 1.020238; 1.019010; 1.018273; 1.018468; 1.015427; 1.014541; 1.016318; 1.020374; 1.021995; 1.020686; 1.021421; 1.025836; 1.028906; 1.028969; 1.028649; 1.027115; 1.025387; 1.024565; 1.024848; 1.031507; 1.036456; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6547.7; 10:09:12; (); (); (); (); (); (); 1.057463; 1.058450; 1.058967; 1.058692; 1.057684; 1.058760; 1.059380; 1.057661; 1.056033; 1.053595; 1.048985; 1.050708; 1.054366; 1.056512; 1.055409; 1.056979; 1.056240; 1.056830; 1.057623; 1.057170; 1.055884; 1.056878; 1.056270; 1.056741; 1.060452; 1.064191; 1.063355; 1.059300; 1.057739; 1.055841; 1.051332; 1.051295; 1.047701; 1.046334; 1.045722; 1.043583; 1.040162; 1.041476; 1.042007; 1.040474; 1.038067; 1.038171; 1.039481; 1.038505; 1.040959; 1.043139; 1.040003; 1.039897; 1.039948; 1.041580; 1.044892; 1.047351; 1.046317; 1.047003; 1.048138; 1.048281; 1.045868; 1.041904; 1.039319; 1.036657; 1.038528; 1.042468; 1.044463; 1.045192; 1.046572; 1.047186; 1.047360; 1.049232; 1.049235; 1.047557; 1.049811; 1.055636; 1.061170; 1.064581; 1.066707; 1.064678; 1.060468; 1.056763; 1.054540; 1.053083; 1.055658; 1.058105; 1.058895; 1.058608; 1.060277; 1.059034; 1.057555; 1.057098; 1.058408; 1.057233; 1.056800; 1.057913; 1.059913; 1.063224; 1.064966; 1.063735; 1.061156; 1.059129; 1.059571; 1.060575; 1.061783; 1.060054; 1.058476; 1.058114; 1.058904; 1.060410; 1.062452; 1.063362; 1.060438; 1.055336; 1.052524; 1.052307; 1.052246; 1.050131; 1.047111; 1.045182; 1.045165; 1.043349; 1.041723; 1.041407; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6549.4; 10:09:21; (); (); (); (); (); 1.047962; 1.047160; 1.044349; 1.044257; 1.043428; 1.040747; 1.037960; 1.036172; 1.033319; 1.031264; 1.029573; 1.030133; 1.030565; 1.028730; 1.027712; 1.026544; 1.026088; 1.025575; 1.022565; 1.017557; 1.017328; 1.017539; 1.017845; 1.020028; 1.022522; 1.023992; 1.023586; 1.022995; 1.020528; 1.015707; 1.013949; 1.012758; 1.011850; 1.013628; 1.019530; 1.019749; 1.019215; 1.018356; 1.015942; 1.014887; 1.014770; 1.013382; 1.013437; 1.015716; 1.020517; 1.022833; 1.022942; 1.023141; 1.021983; 1.019038; 1.019690; 1.021216; 1.021980; 1.021518; 1.018690; 1.014523; 1.012329; 1.013132; 1.014377; 1.014826; 1.014001; 1.016807; 1.018400; 1.023541; 1.028520; 1.029987; 1.030440; 1.034298; 1.036521; 1.038785; 1.042049; 1.044077; 1.042117; 1.038649; 1.036185; 1.034805; 1.033388; 1.033966; 1.032977; 1.031682; 1.032759; 1.034745; 1.033647; 1.033609; 1.036750; 1.038700; 1.040017; 1.045486; 1.049124; 1.052910; 1.056563; 1.059111; 1.058232; 1.053230; 1.050184; 1.048204; 1.046108; 1.045823; 1.045459; 1.045689; 1.045746; 1.044450; 1.044541; 1.046412; 1.045436; 1.045168; 1.044823; 1.045485; 1.052392; 1.058433; 1.060517; 1.061418; 1.062592; 1.064643; 1.062986; 1.064835; 1.064308; 1.062496; 1.061571; 1.064584; 1.063742; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6551.2; 10:09:30; (); (); (); (); (); 1.037177; 1.037432; 1.038733; 1.037538; 1.035867; 1.036318; 1.037781; 1.038823; 1.040555; 1.040844; 1.040194; 1.038015; 1.036303; 1.036784; 1.037242; 1.036553; 1.035576; 1.034588; 1.035827; 1.035300; 1.033599; 1.033159; 1.034829; 1.038448; 1.040354; 1.038290; 1.036890; 1.038132; 1.040045; 1.041963; 1.043468; 1.043980; 1.042221; 1.039804; 1.040014; 1.039671; 1.036205; 1.028451; 1.022070; 1.019475; 1.019586; 1.018637; 1.015542; 1.013846; 1.015844; 1.017210; 1.019467; 1.022730; 1.024814; 1.026361; 1.026625; 1.031115; 1.036053; 1.037232; 1.037797; 1.035917; 1.035629; 1.037136; 1.038400; 1.036817; 1.037016; 1.036453; 1.039561; 1.044197; 1.046256; 1.049568; 1.047923; 1.047238; 1.048330; 1.050729; 1.052219; 1.052174; 1.050889; 1.048851; 1.045300; 1.039741; 1.032915; 1.024568; 1.020735; 1.019022; 1.017483; 1.019278; 1.018400; 1.015243; 1.011995; 1.009028; 1.007449; 1.004534; 1.003531; 1.004508; 1.007348; 1.013051; 1.012142; 1.008772; 1.005704; 1.004560; 1.005275; 1.004897; 1.004160; 1.006195; 1.010318; 1.014725; 1.018874; 1.021956; 1.023601; 1.023612; 1.023265; 1.027385; 1.031864; 1.034566; 1.033635; 1.031755; 1.034010; 1.036117; 1.037060; 1.036805; 1.036192; 1.036515; 1.035548; 1.036585; 1.038280; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6552.9; 10:09:39; (); (); (); (); (); 1.032304; 1.035572; 1.036346; 1.036329; 1.036571; 1.035763; 1.034708; 1.032111; 1.027190; 1.022149; 1.023765; 1.028093; 1.031401; 1.032722; 1.033510; 1.030801; 1.026721; 1.024034; 1.023308; 1.021774; 1.017511; 1.017189; 1.018392; 1.018775; 1.016533; 1.011552; 1.005018; 0.998151; 0.994344; 0.989792; 0.987888; 0.988065; 0.987783; 0.986622; 0.987442; 0.990564; 0.989569; 0.989483; 0.994321; 1.000778; 1.003644; 1.009048; 1.012499; 1.015387; 1.021039; 1.024389; 1.027851; 1.029890; 1.029791; 1.028970; 1.031223; 1.035406; 1.038740; 1.039517; 1.039670; 1.039685; 1.040369; 1.045449; 1.050663; 1.053338; 1.053627; 1.054236; 1.058260; 1.064444; 1.070190; 1.073361; 1.071978; 1.072855; 1.073470; 1.075118; 1.081160; 1.083420; 1.083408; 1.082260; 1.083568; 1.088375; 1.090257; 1.088585; 1.088225; 1.091057; 1.095413; 1.098246; 1.097961; 1.096848; 1.094501; 1.091779; 1.086365; 1.080582; 1.076165; 1.072628; 1.070375; 1.069040; 1.065600; 1.061651; 1.055712; 1.051278; 1.051259; 1.050487; 1.050745; 1.050334; 1.049450; 1.049503; 1.049086; 1.050258; 1.048989; 1.047214; 1.048162; 1.052679; 1.052207; 1.051862; 1.049008; 1.043874; 1.039068; 1.038012; 1.036301; 1.038203; 1.041384; 1.043559; 1.045155; 1.046123; 1.046305; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6554.6; 10:09:48; (); (); (); (); (); 1.014710; 1.017511; 1.023282; 1.027512; 1.028354; 1.027224; 1.026361; 1.027042; 1.031063; 1.036546; 1.039897; 1.040773; 1.043678; 1.044434; 1.042983; 1.039648; 1.036921; 1.034074; 1.031765; 1.033030; 1.036032; 1.038708; 1.040109; 1.039732; 1.038187; 1.036150; 1.033663; 1.030693; 1.027917; 1.030708; 1.033573; 1.034477; 1.034192; 1.035115; 1.036764; 1.039867; 1.042991; 1.046051; 1.045561; 1.047064; 1.050461; 1.053941; 1.055728; 1.062535; 1.067634; 1.071790; 1.076229; 1.080147; 1.082161; 1.080214; 1.074327; 1.067868; 1.062713; 1.062098; 1.061329; 1.061358; 1.061851; 1.061268; 1.057439; 1.050765; 1.048606; 1.047998; 1.046393; 1.044631; 1.045320; 1.046972; 1.048972; 1.051516; 1.054208; 1.054107; 1.054565; 1.056370; 1.058489; 1.059952; 1.061029; 1.059277; 1.055005; 1.051328; 1.051787; 1.052461; 1.053483; 1.056855; 1.059024; 1.055245; 1.052043; 1.050074; 1.047219; 1.045440; 1.046666; 1.049930; 1.051642; 1.056505; 1.058784; 1.059643; 1.059872; 1.059895; 1.054103; 1.052939; 1.055005; 1.057194; 1.056751; 1.059093; 1.060091; 1.057293; 1.056048; 1.060102; 1.061602; 1.060886; 1.060638; 1.060529; 1.061998; 1.066673; 1.073772; 1.079407; 1.082840; 1.086402; 1.088471; 1.090896; 1.096293; 1.097788; 1.097055; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6556.3; 10:09:56; (); (); (); (); (); 0.990401; 0.991694; 0.992437; 0.994100; 0.994341; 0.996359; 0.995734; 0.994578; 0.994257; 0.991747; 0.986698; 0.985233; 0.984159; 0.981513; 0.979551; 0.976915; 0.974571; 0.971863; 0.969434; 0.966518; 0.962829; 0.963148; 0.961741; 0.959168; 0.957015; 0.958522; 0.958268; 0.957336; 0.956288; 0.955189; 0.954304; 0.956768; 0.959165; 0.961707; 0.963567; 0.962115; 0.959568; 0.961764; 0.965755; 0.970311; 0.974988; 0.983534; 0.992314; 0.999775; 1.003408; 1.003996; 1.003589; 1.003561; 1.001914; 1.002031; 1.004840; 1.008539; 1.008211; 1.007213; 1.004157; 0.997617; 0.990348; 0.983942; 0.982645; 0.986656; 0.991501; 0.993683; 0.993258; 0.994971; 0.997530; 0.999911; 1.001115; 1.004070; 1.008588; 1.014647; 1.020645; 1.024011; 1.031031; 1.032816; 1.031193; 1.029423; 1.030045; 1.033426; 1.034362; 1.035427; 1.037843; 1.041822; 1.046389; 1.046429; 1.045671; 1.046193; 1.047064; 1.046184; 1.046762; 1.044329; 1.045462; 1.047625; 1.050475; 1.055043; 1.057825; 1.058288; 1.058508; 1.060165; 1.064497; 1.066269; 1.069058; 1.071763; 1.073281; 1.074259; 1.078581; 1.079137; 1.076661; 1.074666; 1.074541; 1.074106; 1.075110; 1.073585; 1.072578; 1.073523; 1.074441; 1.073955; 1.072258; 1.072401; 1.074197; 1.077371; 1.081877; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6558.1; 10:10:05; (); (); (); (); (); 1.008540; 1.009842; 1.005433; 1.000126; 0.999565; 1.001603; 1.002899; 1.001630; 1.002468; 1.002330; 0.999925; 1.001590; 1.000944; 1.001600; 1.003240; 1.005659; 1.010661; 1.016738; 1.018363; 1.018576; 1.019770; 1.021468; 1.024660; 1.023251; 1.022785; 1.023706; 1.024611; 1.027673; 1.027375; 1.025985; 1.024077; 1.020318; 1.019658; 1.022617; 1.024695; 1.026021; 1.027819; 1.032381; 1.034806; 1.035940; 1.036511; 1.036835; 1.036284; 1.043372; 1.050571; 1.055128; 1.058085; 1.060947; 1.062297; 1.060674; 1.058985; 1.057760; 1.053176; 1.053090; 1.054431; 1.058266; 1.062249; 1.062876; 1.056718; 1.053412; 1.051325; 1.049247; 1.047850; 1.049540; 1.050460; 1.048865; 1.051796; 1.056583; 1.059202; 1.061295; 1.060245; 1.059343; 1.061743; 1.066486; 1.064318; 1.062781; 1.066135; 1.069921; 1.070803; 1.073162; 1.077279; 1.077506; 1.076010; 1.075551; 1.076010; 1.077155; 1.075304; 1.072673; 1.071925; 1.076138; 1.078857; 1.079910; 1.081791; 1.084452; 1.086755; 1.087608; 1.088939; 1.090353; 1.089889; 1.088180; 1.087815; 1.091176; 1.092618; 1.092810; 1.093017; 1.095344; 1.091673; 1.085584; 1.080651; 1.076166; 1.074145; 1.073956; 1.077351; 1.084842; 1.088443; 1.088636; 1.087559; 1.087079; 1.087170; 1.085046; 1.084950; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
