Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2017-12-07; 11:01:35
File Name; D:\Mahlo\TR\171207110135FP 4576_570 GSM0_XMF2.txt

-0.6; 11:06:52; (); (); 1.556521; 1.556655; 1.557867; 1.558965; 1.559674; 1.560169; 1.560740; 1.561373; 1.562113; 1.563133; 1.564366; 1.565483; 1.566521; 1.567519; 1.568621; 1.569766; 1.570771; 1.571123; 1.571490; 1.572380; 1.573622; 1.574716; 1.575426; 1.575998; 1.576408; 1.576719; 1.577261; 1.577913; 1.578493; 1.578783; 1.578836; 1.578828; 1.578899; 1.578881; 1.578351; 1.577387; 1.576053; 1.574326; 1.572578; 1.571177; 1.570017; 1.568298; 1.566298; 1.564553; 1.562765; 1.561029; 1.559402; 1.557885; 1.556168; 1.554574; 1.553631; 1.553146; 1.552837; 1.552573; 1.552202; 1.551829; 1.551532; 1.551426; 1.551471; 1.551607; 1.552010; 1.552939; 1.554218; 1.555359; 1.556338; 1.557320; 1.558357; 1.559402; 1.560561; 1.561779; 1.563253; 1.564811; 1.566099; 1.567392; 1.568296; 1.568761; 1.568721; 1.568327; 1.567839; 1.567313; 1.566763; 1.566045; 1.565087; 1.563985; 1.562886; 1.561588; 1.559855; 1.557995; 1.556301; 1.554573; 1.552659; 1.550905; 1.549390; 1.547817; 1.546142; 1.544686; 1.543480; 1.542340; 1.541453; 1.540930; 1.540784; 1.541079; 1.541652; 1.542558; 1.543841; 1.545837; 1.548220; 1.550704; 1.553767; 1.556436; 1.559170; 1.562534; 1.565551; 1.568293; 1.571029; 1.573120; 1.574820; 1.576381; 1.577739; 1.578994; 1.580266; 1.581575; 1.582489; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1.6; 11:07:01; (); (); 1.568044; 1.568446; 1.568821; 1.569129; 1.569623; 1.570378; 1.571023; 1.571757; 1.572631; 1.573090; 1.573503; 1.574170; 1.574864; 1.575388; 1.575698; 1.575788; 1.575763; 1.575815; 1.575717; 1.575219; 1.574174; 1.572524; 1.570923; 1.569356; 1.567708; 1.566302; 1.564757; 1.562772; 1.561055; 1.559512; 1.557838; 1.556075; 1.554414; 1.552905; 1.551595; 1.550953; 1.550743; 1.550706; 1.550658; 1.550486; 1.550218; 1.550041; 1.550081; 1.550308; 1.550674; 1.551263; 1.552250; 1.553680; 1.555055; 1.556069; 1.556929; 1.557959; 1.558995; 1.560165; 1.561598; 1.562924; 1.564306; 1.565763; 1.566998; 1.567830; 1.568231; 1.568160; 1.567706; 1.567057; 1.566515; 1.565802; 1.564908; 1.564012; 1.563026; 1.561914; 1.560428; 1.558689; 1.557080; 1.555386; 1.553385; 1.551672; 1.550075; 1.548283; 1.546653; 1.544904; 1.543350; 1.542071; 1.540653; 1.539632; 1.539003; 1.538737; 1.538839; 1.539244; 1.540130; 1.541347; 1.542995; 1.545309; 1.547713; 1.550376; 1.553432; 1.556146; 1.559053; 1.562472; 1.565629; 1.568306; 1.570391; 1.572355; 1.574470; 1.576170; 1.577629; 1.578989; 1.580007; 1.580450; 1.580660; 1.580835; 1.580980; 1.580895; 1.580705; 1.580614; 1.580649; 1.580714; 1.580722; 1.580654; 1.580507; 1.580298; 1.580009; 1.579708; 1.579770; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3.9; 11:07:10; (); (); 1.556076; 1.556445; 1.557646; 1.558685; 1.559192; 1.559453; 1.559807; 1.560281; 1.561011; 1.562038; 1.563004; 1.563852; 1.564699; 1.565622; 1.566507; 1.567440; 1.568255; 1.568451; 1.568735; 1.569392; 1.570499; 1.571514; 1.572174; 1.572682; 1.573069; 1.573417; 1.573982; 1.574778; 1.575343; 1.575616; 1.575688; 1.575665; 1.575720; 1.575694; 1.575325; 1.574441; 1.572998; 1.571527; 1.570038; 1.568426; 1.566792; 1.565214; 1.563441; 1.561482; 1.559743; 1.558304; 1.556770; 1.554889; 1.553149; 1.551982; 1.551278; 1.550975; 1.550987; 1.550969; 1.550823; 1.550649; 1.550527; 1.550599; 1.550798; 1.551059; 1.551486; 1.552342; 1.553630; 1.554827; 1.555841; 1.556862; 1.557725; 1.558769; 1.559991; 1.561178; 1.562420; 1.563958; 1.565423; 1.566563; 1.567540; 1.568156; 1.568311; 1.568012; 1.567624; 1.567254; 1.566820; 1.566126; 1.565283; 1.564415; 1.563263; 1.562086; 1.560692; 1.558991; 1.557178; 1.555495; 1.553823; 1.552045; 1.550500; 1.548863; 1.547097; 1.545523; 1.544227; 1.542964; 1.541776; 1.541112; 1.540828; 1.540863; 1.541194; 1.541956; 1.543263; 1.544852; 1.546788; 1.549473; 1.552535; 1.555232; 1.557971; 1.561343; 1.564828; 1.567650; 1.570089; 1.572528; 1.574197; 1.575625; 1.577250; 1.578575; 1.579760; 1.581210; 1.582199; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
6.2; 11:07:19; (); (); 1.571197; 1.571567; 1.571956; 1.572245; 1.572789; 1.573366; 1.573786; 1.574272; 1.574981; 1.575410; 1.575838; 1.576408; 1.577030; 1.577463; 1.577607; 1.577596; 1.577516; 1.577541; 1.577461; 1.576982; 1.576017; 1.574533; 1.573046; 1.571543; 1.569966; 1.568433; 1.566908; 1.565179; 1.563290; 1.561584; 1.560125; 1.558795; 1.557119; 1.555288; 1.553857; 1.552997; 1.552638; 1.552445; 1.552180; 1.551829; 1.551411; 1.551057; 1.550967; 1.551022; 1.551227; 1.551745; 1.552623; 1.553584; 1.554744; 1.556026; 1.557025; 1.557979; 1.559106; 1.560554; 1.561908; 1.563134; 1.564821; 1.566397; 1.567764; 1.568715; 1.569223; 1.569209; 1.568745; 1.568263; 1.567795; 1.567152; 1.566279; 1.565360; 1.564311; 1.562946; 1.561341; 1.559766; 1.558105; 1.556359; 1.554560; 1.552592; 1.550818; 1.549053; 1.547463; 1.546203; 1.544881; 1.543458; 1.542120; 1.541144; 1.540676; 1.540599; 1.540876; 1.541425; 1.542185; 1.543476; 1.545435; 1.547832; 1.550315; 1.553009; 1.556042; 1.559139; 1.562053; 1.565046; 1.568167; 1.570826; 1.572892; 1.574829; 1.576928; 1.578622; 1.580053; 1.581398; 1.582371; 1.582783; 1.582984; 1.583140; 1.583075; 1.582857; 1.582564; 1.582242; 1.582062; 1.581933; 1.581831; 1.581650; 1.581362; 1.581023; 1.580595; 1.580085; 1.579918; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8.5; 11:07:28; (); (); 1.552964; 1.553140; 1.554710; 1.556263; 1.557183; 1.557766; 1.558426; 1.559026; 1.559963; 1.561291; 1.562504; 1.563592; 1.564692; 1.565855; 1.567113; 1.568249; 1.569045; 1.569220; 1.569476; 1.570122; 1.571037; 1.571959; 1.572590; 1.573042; 1.573329; 1.573628; 1.574125; 1.574823; 1.575463; 1.575846; 1.576027; 1.576076; 1.576169; 1.576233; 1.575877; 1.575104; 1.573957; 1.572214; 1.570597; 1.569482; 1.568223; 1.566599; 1.564680; 1.563033; 1.561545; 1.559900; 1.558155; 1.556494; 1.554894; 1.553419; 1.552592; 1.552165; 1.551866; 1.551559; 1.551168; 1.550694; 1.550250; 1.550035; 1.549890; 1.549837; 1.550143; 1.550813; 1.551628; 1.552651; 1.553679; 1.554555; 1.555514; 1.556691; 1.557870; 1.558963; 1.560538; 1.562200; 1.563625; 1.565147; 1.566264; 1.566959; 1.567185; 1.566978; 1.566554; 1.566165; 1.565663; 1.564948; 1.564215; 1.563352; 1.562357; 1.561153; 1.559546; 1.557797; 1.555914; 1.554450; 1.553008; 1.551240; 1.549570; 1.547799; 1.546071; 1.544531; 1.543425; 1.542313; 1.541054; 1.540248; 1.539932; 1.540033; 1.540507; 1.541277; 1.542505; 1.544132; 1.546098; 1.548801; 1.551837; 1.554511; 1.557225; 1.560580; 1.563657; 1.566504; 1.569326; 1.571782; 1.573820; 1.575232; 1.576434; 1.577735; 1.579049; 1.580292; 1.581338; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
10.8; 11:07:37; (); (); 1.571660; 1.572078; 1.572347; 1.572615; 1.573166; 1.573902; 1.574479; 1.575104; 1.575822; 1.576182; 1.576536; 1.577189; 1.577946; 1.578387; 1.578580; 1.578571; 1.578479; 1.578434; 1.578196; 1.577402; 1.576182; 1.574641; 1.572763; 1.571181; 1.569713; 1.568042; 1.566397; 1.564559; 1.562583; 1.561052; 1.559585; 1.557825; 1.556226; 1.554793; 1.553564; 1.552989; 1.552828; 1.552845; 1.552795; 1.552632; 1.552413; 1.552278; 1.552432; 1.552649; 1.552951; 1.553669; 1.554653; 1.555832; 1.556989; 1.557999; 1.559019; 1.559954; 1.561022; 1.562410; 1.563916; 1.565316; 1.566766; 1.568256; 1.569405; 1.570255; 1.570858; 1.570741; 1.570197; 1.569632; 1.569127; 1.568328; 1.567198; 1.566362; 1.565429; 1.564031; 1.562414; 1.560578; 1.558907; 1.557122; 1.554949; 1.553172; 1.551799; 1.549962; 1.548079; 1.546566; 1.545026; 1.543547; 1.542105; 1.541105; 1.540546; 1.540214; 1.540205; 1.540564; 1.541414; 1.542648; 1.544291; 1.546581; 1.548986; 1.551599; 1.554186; 1.556818; 1.560088; 1.563448; 1.566137; 1.568439; 1.570792; 1.572970; 1.574781; 1.576441; 1.578038; 1.579168; 1.580032; 1.580641; 1.581065; 1.581356; 1.581471; 1.581369; 1.581183; 1.581119; 1.581188; 1.581269; 1.581326; 1.581315; 1.581223; 1.581076; 1.580909; 1.580789; 1.580799; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
13.0; 11:07:46; (); (); 1.564157; 1.564310; 1.564622; 1.564835; 1.564793; 1.564593; 1.564497; 1.564642; 1.564936; 1.565460; 1.566108; 1.566554; 1.566901; 1.567364; 1.567934; 1.568479; 1.568919; 1.569378; 1.569946; 1.570818; 1.571964; 1.573120; 1.574135; 1.574895; 1.575276; 1.575554; 1.576146; 1.576872; 1.577480; 1.577924; 1.578150; 1.578191; 1.578272; 1.578279; 1.577954; 1.577132; 1.575732; 1.574132; 1.572764; 1.571718; 1.570394; 1.568872; 1.567255; 1.565627; 1.564136; 1.562501; 1.560810; 1.559219; 1.557690; 1.556272; 1.555402; 1.555053; 1.554858; 1.554568; 1.554088; 1.553558; 1.553082; 1.552801; 1.552659; 1.552610; 1.552925; 1.553591; 1.554534; 1.555800; 1.556650; 1.557275; 1.558160; 1.559102; 1.560387; 1.561819; 1.563202; 1.564692; 1.566141; 1.567651; 1.568914; 1.569645; 1.569778; 1.569537; 1.569160; 1.568785; 1.568278; 1.567577; 1.566759; 1.565941; 1.564972; 1.563821; 1.562440; 1.560744; 1.558936; 1.557244; 1.555584; 1.553844; 1.552363; 1.550831; 1.549176; 1.547728; 1.546512; 1.545242; 1.543978; 1.543158; 1.542818; 1.542795; 1.543092; 1.543936; 1.545098; 1.546681; 1.548580; 1.550862; 1.553818; 1.556433; 1.559060; 1.562339; 1.565412; 1.568336; 1.571618; 1.574184; 1.576126; 1.577822; 1.579428; 1.580724; 1.581894; 1.583205; 1.584323; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
15.3; 11:07:55; (); (); 1.573125; 1.573419; 1.573631; 1.573819; 1.574172; 1.574622; 1.575060; 1.575534; 1.575951; 1.576120; 1.576355; 1.576877; 1.577451; 1.577803; 1.577962; 1.577910; 1.577785; 1.577745; 1.577608; 1.577087; 1.576016; 1.574768; 1.573347; 1.571758; 1.570493; 1.569239; 1.567561; 1.565626; 1.564037; 1.562603; 1.561018; 1.559534; 1.557957; 1.556504; 1.555391; 1.554670; 1.554356; 1.554222; 1.554051; 1.553751; 1.553353; 1.552985; 1.552885; 1.552906; 1.553057; 1.553579; 1.554423; 1.555503; 1.556678; 1.557544; 1.558324; 1.559167; 1.560172; 1.561506; 1.563011; 1.564437; 1.565932; 1.567543; 1.568964; 1.569963; 1.570534; 1.570643; 1.570370; 1.570013; 1.569622; 1.569100; 1.568472; 1.567722; 1.566853; 1.565829; 1.564431; 1.562788; 1.561237; 1.559588; 1.557625; 1.555910; 1.554304; 1.552526; 1.550912; 1.549158; 1.547584; 1.546242; 1.544722; 1.543616; 1.542872; 1.542488; 1.542455; 1.542787; 1.543570; 1.544924; 1.546559; 1.548548; 1.551259; 1.553883; 1.556526; 1.559638; 1.563070; 1.566172; 1.569028; 1.571883; 1.574135; 1.576247; 1.578541; 1.580670; 1.582259; 1.583414; 1.584521; 1.585265; 1.585514; 1.585625; 1.585564; 1.585208; 1.584778; 1.584418; 1.584148; 1.583927; 1.583793; 1.583557; 1.583136; 1.582689; 1.582143; 1.581433; 1.581169; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
17.6; 11:08:04; (); (); 1.558796; 1.558910; 1.560467; 1.561725; 1.562260; 1.562619; 1.563064; 1.563684; 1.564580; 1.565533; 1.566504; 1.567349; 1.568063; 1.568919; 1.569852; 1.570700; 1.571411; 1.571420; 1.571524; 1.572028; 1.572829; 1.573641; 1.574127; 1.574509; 1.574816; 1.575114; 1.575705; 1.576362; 1.576744; 1.577027; 1.577181; 1.577177; 1.577221; 1.577200; 1.576771; 1.575795; 1.574388; 1.573175; 1.571705; 1.570121; 1.568812; 1.567124; 1.565203; 1.563404; 1.562150; 1.560739; 1.559045; 1.557436; 1.555901; 1.554468; 1.553401; 1.552977; 1.552761; 1.552493; 1.552019; 1.551413; 1.550910; 1.550646; 1.550488; 1.550433; 1.550659; 1.551283; 1.552150; 1.553060; 1.553975; 1.554685; 1.555438; 1.556493; 1.557767; 1.559182; 1.560490; 1.561870; 1.563214; 1.564438; 1.565640; 1.566376; 1.566532; 1.566294; 1.565859; 1.565496; 1.565066; 1.564393; 1.563540; 1.562544; 1.561574; 1.560451; 1.558967; 1.557385; 1.555676; 1.554075; 1.552510; 1.551055; 1.549665; 1.548219; 1.546811; 1.545383; 1.544020; 1.542674; 1.541686; 1.541021; 1.540681; 1.540647; 1.540902; 1.541588; 1.542857; 1.544686; 1.546661; 1.549011; 1.551600; 1.554222; 1.557274; 1.560645; 1.564146; 1.567360; 1.569822; 1.571721; 1.573562; 1.575270; 1.576973; 1.578355; 1.579754; 1.581092; 1.582038; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
19.9; 11:08:13; (); (); 1.571745; 1.572034; 1.572295; 1.572557; 1.573037; 1.573637; 1.574011; 1.574346; 1.574822; 1.574999; 1.575215; 1.575742; 1.576281; 1.576631; 1.576788; 1.576758; 1.576604; 1.576501; 1.576187; 1.575512; 1.574385; 1.573011; 1.571530; 1.570110; 1.568840; 1.567445; 1.565791; 1.563864; 1.562415; 1.561044; 1.559288; 1.557476; 1.555578; 1.553900; 1.552650; 1.552086; 1.551827; 1.551669; 1.551452; 1.551113; 1.550738; 1.550382; 1.550322; 1.550416; 1.550623; 1.551220; 1.552288; 1.553634; 1.554768; 1.555740; 1.556736; 1.557674; 1.558734; 1.560082; 1.561344; 1.562716; 1.564345; 1.565839; 1.567016; 1.567850; 1.568436; 1.568524; 1.568122; 1.567560; 1.567084; 1.566500; 1.565645; 1.564799; 1.563857; 1.562822; 1.561613; 1.560000; 1.558262; 1.556390; 1.554665; 1.552987; 1.551424; 1.549892; 1.548121; 1.546460; 1.544987; 1.543907; 1.542812; 1.541431; 1.540628; 1.540327; 1.540352; 1.540758; 1.541488; 1.542689; 1.544288; 1.546274; 1.549034; 1.552073; 1.554726; 1.557475; 1.560920; 1.564052; 1.566954; 1.569848; 1.572140; 1.574319; 1.576702; 1.578941; 1.580658; 1.582099; 1.583415; 1.584051; 1.584323; 1.584499; 1.584499; 1.584252; 1.583845; 1.583523; 1.583341; 1.583206; 1.583099; 1.582874; 1.582514; 1.582060; 1.581508; 1.580877; 1.580625; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
