Roll Number; 0
Recipe Name; FP 4548_387 GSM
Start Time; 2018-03-08; 15:42:28
File Name; D:\Mahlo\TR\180308154228FP 4548_387 GSM0_FMI2.txt

11659.7; 15:42:40; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 246.688947; 245.969281; 245.615989; 245.558366; 245.493904; 245.258361; 244.987994; 244.826540; 244.505093; 244.184732; 244.391710; 244.544864; 244.137838; 243.561998; 243.000180; 242.663801; 242.804542; 242.919877; 242.868125; 242.544875; 242.295355; 242.519081; 243.038639; 243.578136; 243.782267; 243.796930; 244.106397; 244.794726; 245.611355; 246.256664; 246.623799; 246.923536; 247.215167; 247.162342; 247.444928; 248.060286; 248.087958; 247.842848; 247.859314; 247.900829; 247.763619; 247.571200; 247.282520; 246.789247; 246.419042; 246.289998; 245.999724; 246.033579; 246.803582; 246.835351; 246.264920; 245.851859; 245.875284; 245.461330; 244.911179; 244.706452; 244.358048; 243.835568; 243.346661; 243.430480; 243.462265; 243.348017; 242.656320; 241.740748; 241.517767; 241.928339; 242.055058; 241.318002; 240.681708; 240.704969; 240.499735; 240.357682; 241.005465; 241.861314; 241.423994; 240.967065; 240.502328; 240.217790; 240.129963; 240.176558; 239.570245; 239.334345; 239.785776; 240.726009; 241.268799; 241.642118; 242.171943; 242.245778; 242.088526; 242.417082; 243.006378; 243.860364; 244.868055; 245.351285; 245.568573; 246.542946; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11661.6; 15:42:48; (); (); (); (); (); (); (); (); (); 232.833475; 234.183550; 234.558299; 234.834865; 234.866038; 234.978139; 234.993517; 235.132515; 235.324368; 235.265195; 235.232249; 235.535026; 236.102521; 236.605138; 236.724198; 236.493871; 236.125439; 236.180320; 236.157715; 236.239329; 236.139894; 236.585021; 237.012878; 237.182364; 237.351492; 237.644419; 237.721130; 237.945527; 238.684028; 239.714742; 240.659729; 241.347209; 241.754994; 242.432907; 243.348479; 244.376034; 245.140508; 245.447978; 246.068969; 246.555209; 246.746778; 246.645629; 246.564165; 246.977851; 247.137636; 247.169703; 247.536391; 247.998834; 248.332918; 248.488143; 248.356551; 248.279542; 248.809710; 249.067307; 249.238536; 249.827042; 250.965059; 251.726061; 251.735151; 251.697272; 251.700610; 251.640946; 251.740247; 251.558781; 251.413941; 251.732826; 251.906961; 251.877546; 252.214909; 252.176613; 252.074242; 251.799583; 251.453429; 251.284540; 251.020551; 250.805229; 250.506699; 250.141174; 249.511108; 248.934656; 248.228744; 247.230321; 246.534139; 246.191069; 245.888621; 245.152250; 244.561240; 243.991122; 243.180275; 242.440805; 241.752580; 241.303384; 241.110951; 241.396084; 241.582006; 241.963476; 242.269889; 242.078334; 241.696060; 241.639912; 241.797179; 241.898462; 242.220446; 242.717624; 243.131697; 243.570328; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11663.1; 15:42:57; (); (); (); (); (); (); (); (); (); 233.588353; 233.912095; 234.233379; 234.417021; 235.205457; 235.689774; 235.862538; 235.899106; 235.919356; 236.221611; 236.519262; 237.057373; 237.396508; 237.929359; 238.764942; 239.364699; 239.944190; 240.381554; 240.325153; 239.669561; 239.551604; 240.204498; 241.460979; 242.358774; 243.015245; 243.435264; 243.394285; 243.664429; 244.514823; 245.067537; 244.938493; 244.594648; 244.671568; 245.271280; 246.169463; 246.599868; 246.441498; 245.836318; 245.734870; 245.669067; 245.716378; 246.101856; 246.262997; 245.974675; 245.910287; 246.512607; 247.369036; 248.004436; 248.461902; 248.506770; 248.324618; 248.177797; 248.510331; 248.826608; 248.918489; 249.022692; 248.969942; 248.536870; 247.824132; 247.218728; 246.815175; 246.487319; 245.890200; 245.204568; 244.629368; 244.449183; 244.211093; 243.428305; 242.686093; 242.050469; 240.989089; 240.193471; 240.373895; 240.664244; 240.825757; 240.556791; 240.251273; 240.168363; 240.085155; 239.731684; 239.341766; 238.885641; 238.718525; 238.449156; 238.228291; 238.714457; 238.835096; 237.640455; 236.368895; 236.190364; 236.312121; 235.914201; 235.652700; 235.454693; 235.535383; 235.411569; 235.639840; 235.581264; 235.986069; 236.774072; 237.266883; 237.636387; 238.737181; 240.019023; 240.427315; 240.578830; 240.825549; 240.956217; 241.503581; 242.007747; 242.532760; 243.004397; 243.556499; 243.502334; 243.339673; 243.269101; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11664.6; 15:43:05; (); (); (); (); (); (); (); (); (); 240.749329; 241.088420; 240.917787; 240.806669; 241.172791; 241.414964; 241.549030; 241.621330; 241.980344; 242.472321; 243.112415; 243.488729; 243.595093; 243.583143; 243.881941; 244.091690; 244.188055; 244.470686; 244.921893; 244.973868; 245.142281; 245.142728; 245.245188; 245.555669; 246.132657; 246.276617; 245.947003; 245.607451; 245.450348; 245.301932; 245.381191; 246.135876; 246.659845; 246.390343; 245.593905; 244.838089; 244.309947; 243.789062; 243.358865; 242.953509; 242.971003; 243.236735; 243.357345; 243.540347; 243.850470; 243.715256; 243.270949; 243.056208; 243.364826; 244.114265; 244.364351; 244.695812; 245.070502; 245.340258; 245.309398; 244.912237; 244.883910; 245.266557; 245.450407; 245.130390; 245.023236; 244.978637; 245.337188; 245.557860; 246.079460; 246.676326; 246.814013; 246.762693; 246.612191; 246.725827; 246.903926; 247.078538; 246.737838; 246.311694; 246.195778; 246.207222; 246.377587; 246.325418; 246.224388; 245.807171; 245.685965; 246.011466; 246.031046; 245.887578; 245.637119; 245.396823; 244.928017; 244.811550; 244.392946; 243.808120; 243.474409; 242.620572; 241.653070; 240.967110; 240.261525; 239.640355; 238.983914; 238.795117; 238.551646; 238.775671; 239.334777; 239.909738; 240.271375; 240.991071; 241.690472; 242.084622; 242.403999; 242.646471; 242.938578; 243.436053; 243.879542; 244.440570; 244.823709; 245.111838; 244.912460; 244.562596; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11666.1; 15:43:14; (); (); (); (); (); (); (); (); (); 237.676218; 238.377452; 238.535047; 238.578677; 238.827571; 239.307508; 239.825815; 240.596175; 241.365090; 242.024854; 242.940307; 243.433997; 244.155809; 245.340154; 246.025011; 246.548444; 246.471331; 246.725768; 247.408032; 247.903466; 248.107642; 248.397276; 248.282716; 247.878835; 247.587383; 247.330129; 247.311860; 247.573122; 247.546554; 247.135445; 247.071847; 247.545689; 247.698590; 247.697160; 247.856542; 248.303533; 248.484015; 248.633221; 248.702958; 248.637214; 249.177203; 249.722123; 249.721363; 249.692157; 250.098050; 250.077486; 250.408620; 250.775993; 250.939608; 250.598729; 250.080943; 250.135779; 250.678539; 251.260757; 251.722276; 251.561373; 251.897395; 252.357006; 252.121329; 251.723617; 251.455843; 251.225233; 251.452059; 251.398951; 251.396060; 251.345754; 250.729710; 250.032306; 249.345928; 249.148607; 249.249369; 249.487847; 249.374822; 249.484628; 249.214187; 249.113217; 248.815656; 248.676181; 248.813152; 249.003112; 248.946741; 248.953059; 249.031663; 249.391928; 249.856815; 249.626428; 249.026477; 248.506799; 248.263955; 248.546705; 248.886377; 248.986140; 248.534769; 247.990251; 247.356459; 247.052521; 246.937022; 247.010484; 246.741474; 246.134728; 245.768234; 245.459020; 245.653182; 245.949954; 245.670632; 245.088845; 244.515166; 244.469821; 244.616002; 244.885802; 245.051473; 245.055407; 244.633585; 244.128004; 244.169235; 244.115978; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11667.6; 15:43:22; (); (); (); (); (); (); (); (); 246.877000; 246.500880; 245.992839; 246.254355; 246.050313; 245.796815; 246.007517; 246.374890; 246.790051; 247.105658; 247.181892; 247.440994; 247.900724; 248.084247; 248.535782; 248.718962; 248.821631; 248.868987; 249.061018; 249.580100; 250.177056; 250.411481; 250.328660; 250.250995; 250.269026; 250.711232; 250.836879; 250.237644; 249.762505; 249.703526; 250.195682; 251.007944; 251.476288; 251.645058; 251.875937; 251.832157; 251.147062; 250.869185; 250.865340; 250.867456; 250.818342; 250.615358; 250.465751; 250.317395; 250.099987; 250.001520; 249.740526; 249.936655; 250.446141; 250.970572; 251.465917; 252.436608; 252.748460; 252.459317; 251.974940; 251.791537; 252.170503; 252.576113; 252.809614; 252.841443; 252.576172; 252.576321; 252.200216; 251.579970; 250.988990; 251.019001; 250.775814; 250.543147; 250.677258; 251.439661; 251.731724; 251.717806; 251.991540; 252.251178; 252.405047; 252.585649; 252.582490; 252.738297; 253.059953; 252.939314; 252.680540; 252.736330; 253.162414; 253.226161; 252.723157; 251.990050; 251.305044; 250.512809; 250.330716; 250.351727; 250.021219; 249.457657; 248.562098; 247.431800; 246.898815; 246.394292; 246.039689; 245.239407; 244.209960; 243.695498; 243.643254; 243.848920; 244.017422; 243.450493; 243.087873; 242.883921; 242.794171; 243.114263; 243.068129; 242.795557; 242.615312; 242.237657; 242.567793; 243.364319; 243.445054; 243.389666; 243.339330; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11669.1; 15:43:31; (); (); (); (); (); (); (); (); 246.877000; 240.837634; 241.673544; 242.392018; 242.574185; 242.518306; 242.424667; 242.595777; 242.668793; 242.880121; 243.633673; 244.425192; 245.475188; 246.485665; 247.066662; 247.327939; 247.263983; 247.391015; 247.612864; 248.166218; 248.761103; 249.411270; 249.894083; 250.302404; 250.391692; 250.546545; 250.627071; 250.771284; 250.816792; 250.621915; 250.503540; 250.528395; 250.283986; 250.044525; 249.948546; 249.993831; 250.435978; 251.095474; 251.521707; 251.725078; 251.964808; 252.118587; 251.931041; 251.539946; 251.707733; 251.933008; 252.550155; 253.970563; 254.906595; 255.389124; 255.944967; 256.382406; 256.169200; 256.270856; 256.857008; 257.315248; 257.637501; 258.012235; 258.783430; 258.989096; 258.779138; 258.314222; 257.597148; 256.813407; 256.166041; 255.304575; 254.450470; 254.177690; 253.929287; 253.072828; 252.084821; 250.777930; 249.703005; 248.881727; 248.728544; 249.136940; 249.535412; 249.908343; 250.048876; 249.767989; 249.652535; 249.240980; 248.578891; 247.929990; 247.603789; 247.381195; 247.353211; 246.739849; 245.523199; 244.685218; 243.639156; 242.404923; 241.098419; 240.347415; 240.352213; 240.220651; 240.117595; 239.983156; 240.164667; 240.563080; 240.808979; 241.399422; 242.402881; 243.551552; 244.059026; 244.275659; 244.346842; 244.779244; 244.939104; 245.009437; 245.273530; 245.540008; 245.571926; 245.399624; 245.725721; 246.057585; 245.825320; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11670.6; 15:43:39; (); (); (); (); (); (); (); (); 246.877000; 246.361628; 246.614531; 246.557042; 246.247068; 246.402696; 246.718764; 246.689573; 246.824265; 246.882617; 247.055620; 246.889219; 246.235192; 245.931506; 245.904297; 245.851293; 245.735362; 245.461807; 245.240793; 245.177269; 245.169163; 245.128796; 245.548636; 246.800378; 248.442173; 249.444351; 249.915749; 250.134289; 250.502765; 251.259267; 251.873523; 252.020299; 252.401382; 252.990842; 253.366947; 253.043205; 252.768219; 252.512634; 251.714140; 250.383794; 249.386013; 248.723432; 247.805938; 246.739298; 246.244326; 246.021613; 246.113315; 246.053576; 246.295646; 246.762112; 246.940613; 246.894062; 246.761307; 246.731460; 246.620879; 246.549934; 246.448398; 246.665999; 246.929377; 246.881381; 246.784985; 246.801317; 246.584818; 246.196747; 246.316329; 246.629894; 246.567309; 246.189967; 245.489404; 244.843736; 244.245753; 244.265273; 245.138079; 245.586276; 245.332584; 245.165095; 245.320633; 245.670006; 245.824188; 245.608717; 245.539621; 245.587751; 246.286422; 247.114003; 247.659758; 248.510078; 248.857558; 248.364091; 247.659549; 246.721417; 245.907366; 245.099559; 244.553208; 243.892819; 243.523315; 243.350849; 243.496567; 243.477687; 243.758678; 243.711382; 243.375391; 243.265286; 243.500367; 244.352937; 245.281264; 245.569304; 245.279789; 244.985521; 245.216936; 245.113730; 245.022073; 244.829953; 244.629443; 243.994594; 243.406296; 243.350029; 243.384555; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11672.2; 15:43:48; (); (); (); (); (); (); (); (); (); 242.340177; 242.371157; 242.360696; 242.249265; 241.386920; 241.122633; 241.318882; 241.390496; 241.195083; 241.040140; 241.216049; 241.265699; 240.913242; 240.856677; 241.399750; 241.610810; 242.181957; 242.624640; 243.145794; 244.300514; 245.054528; 245.565772; 246.040612; 246.205643; 246.071562; 246.001661; 246.665061; 247.063711; 247.142583; 247.079015; 246.850625; 246.619448; 246.699870; 246.720150; 246.390238; 246.407464; 246.383071; 246.853918; 247.747973; 248.833433; 250.087619; 250.633985; 250.515163; 250.166595; 249.767140; 249.352098; 249.111846; 249.125868; 249.142036; 249.358669; 249.359071; 249.565274; 249.367937; 249.068916; 248.803332; 247.945219; 247.771919; 247.930899; 248.030946; 248.258159; 248.927027; 249.589697; 249.622181; 249.734014; 249.791846; 249.412835; 248.977512; 248.868331; 248.956323; 248.845577; 249.002054; 248.903796; 249.111041; 249.378100; 249.341264; 249.127612; 248.870432; 248.949856; 249.153450; 249.440566; 249.950826; 250.317723; 250.265986; 249.865681; 249.540165; 249.249578; 249.497488; 249.767035; 249.841079; 249.899819; 249.902010; 249.616325; 249.096200; 248.571873; 248.020187; 247.302294; 246.583939; 246.327803; 246.448547; 246.526957; 246.486366; 245.970890; 245.397300; 245.003462; 244.892523; 244.396806; 244.075567; 244.128093; 244.430214; 244.703099; 244.963601; 245.141312; 245.033503; 244.907171; 244.854003; 245.112851; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11673.7; 15:43:56; (); (); (); (); (); (); (); (); (); 240.262076; 240.394548; 240.172327; 240.136340; 240.458518; 240.715832; 240.734249; 240.980670; 241.362616; 241.465703; 241.443992; 241.175190; 240.822822; 240.665227; 241.312608; 242.057696; 242.513984; 242.917493; 242.852300; 242.976606; 243.460298; 244.397908; 244.981930; 245.289326; 245.736957; 246.207416; 246.669471; 247.233197; 247.666463; 247.778371; 247.662187; 248.138279; 248.920098; 249.469146; 249.463752; 249.115586; 248.543635; 248.718858; 249.439135; 249.641985; 249.476835; 249.109000; 248.987317; 249.108180; 249.096245; 249.215081; 248.905852; 247.880042; 247.845620; 248.169616; 248.273179; 248.255968; 248.072296; 247.530013; 247.509256; 247.915953; 248.572931; 248.976976; 249.016359; 248.953000; 249.072343; 249.045476; 249.204218; 249.195680; 249.211505; 249.541089; 249.706507; 249.644771; 249.817237; 249.959111; 249.736592; 249.140024; 248.737738; 248.663098; 248.547778; 247.943118; 247.748941; 247.737974; 247.250497; 246.758834; 246.445775; 246.651828; 246.022403; 245.010108; 244.626746; 244.700179; 245.106921; 245.153919; 244.748488; 244.076341; 243.683487; 243.901506; 244.080901; 243.652090; 242.675513; 241.082251; 239.646181; 239.501193; 239.540532; 238.962322; 238.573104; 238.220051; 237.946153; 238.125905; 238.744944; 239.095777; 238.799989; 238.637239; 239.196584; 239.786148; 240.748093; 241.846502; 242.176503; 242.255315; 242.715895; 243.086159; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11675.2; 15:44:05; (); (); (); (); (); (); (); (); (); 243.560866; 243.848443; 243.672237; 243.096456; 242.728487; 242.460340; 242.189750; 242.120802; 242.148429; 241.939738; 241.922587; 242.096171; 242.308453; 242.516279; 242.440566; 242.286444; 242.270201; 242.577836; 243.473619; 244.230732; 244.508311; 244.678140; 245.185494; 245.620996; 245.981485; 246.317998; 246.501327; 246.643469; 246.935189; 247.074783; 247.003615; 246.889338; 246.914402; 246.945918; 246.900082; 247.363523; 248.059645; 248.123288; 248.034149; 247.662276; 247.234002; 247.165218; 247.044265; 247.037455; 247.546867; 248.449981; 249.333128; 249.829724; 250.276923; 250.639230; 250.811905; 251.170903; 251.689404; 252.624184; 253.658116; 253.958195; 254.386008; 254.573017; 254.292846; 253.975958; 253.577501; 252.829462; 252.518386; 252.172500; 251.877636; 251.232535; 250.270665; 249.554902; 248.535872; 247.895256; 247.777060; 247.475535; 247.201771; 247.042075; 246.684060; 246.260762; 246.276557; 246.270761; 246.191010; 246.200204; 246.666178; 246.638313; 246.273413; 245.886013; 245.815381; 245.474368; 244.619414; 244.705856; 244.698688; 244.904950; 245.174482; 244.950816; 244.361147; 243.718863; 243.124649; 242.557198; 242.681101; 243.008390; 243.438289; 243.503138; 244.172111; 244.473815; 244.515076; 244.486123; 244.218156; 243.993044; 243.559867; 243.107855; 242.911041; 243.071958; 243.266672; 242.990494; 242.690191; 242.249742; 241.926879; 243.086159; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
