Roll Number; 2
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-19; 10:54:42
File Name; D:\Mahlo\TR\180219105442FP 4556_352 GSM2_FMI2.txt

-0.2; 10:58:46; (); (); (); (); (); (); (); 378.411800; 380.229563; 381.270349; 380.686760; 379.476309; 377.293050; 375.554860; 375.444233; 374.290615; 372.999847; 373.311698; 374.249727; 374.165505; 372.380883; 371.022850; 370.172590; 367.153674; 365.922600; 365.841210; 366.011322; 365.935564; 365.627795; 363.794118; 362.868249; 362.040311; 358.972728; 356.271267; 356.211066; 357.081711; 356.058836; 354.218245; 353.099436; 351.068527; 348.666519; 346.939087; 347.297341; 347.681105; 349.644780; 351.479292; 353.560537; 356.184244; 357.504189; 358.158231; 359.526873; 362.080127; 364.359915; 366.556615; 369.381845; 371.571064; 373.733252; 374.597609; 375.353754; 375.152498; 374.422818; 372.949213; 370.574445; 368.318260; 367.313594; 366.173953; 364.731610; 364.168644; 363.953859; 364.040643; 364.192575; 364.349335; 363.969803; 364.200294; 365.857810; 366.677940; 367.404401; 368.917286; 370.959848; 371.740371; 372.931302; 374.775290; 376.326233; 376.161486; 375.018746; 373.898923; 373.288333; 373.269171; 371.015817; 368.723691; 367.581755; 367.492616; 368.249416; 367.678165; 367.124736; 366.855621; 365.481794; 363.783062; 363.594174; 363.374889; 363.365978; 363.289237; 364.195317; 365.694046; 365.692437; 365.417361; 365.117639; 365.125567; 364.824593; 363.869131; 362.672538; 362.313479; 362.441778; 362.565845; 363.104880; 364.429712; 366.238981; 367.490977; 368.695527; 370.089501; 372.503012; 373.848289; 373.812109; 374.647319; 376.760751; 379.380077; 382.142186; 383.762926; (); (); (); (); (); (); (); (); (); (); (); (); 
1.2; 10:58:55; (); (); (); (); (); (); (); 387.986332; 386.495441; 384.439558; 382.669419; 381.942511; 381.835401; 381.500632; 379.943997; 377.560169; 375.567764; 375.140756; 374.344945; 372.360528; 370.501429; 368.343532; 367.202431; 366.258115; 365.626156; 365.381330; 365.404218; 364.663988; 363.342464; 362.692326; 362.175733; 360.642225; 359.794706; 360.179663; 358.904660; 357.842088; 358.262360; 358.418167; 357.679367; 356.603086; 356.284618; 355.619550; 356.282890; 357.097954; 358.178586; 359.533250; 360.337317; 360.279918; 360.582441; 362.577230; 364.739627; 366.267413; 367.886961; 369.636178; 371.279508; 370.302558; 369.468659; 369.548559; 370.328724; 371.153176; 372.150809; 373.224765; 373.204470; 373.327166; 372.810572; 372.964323; 372.272104; 371.815115; 372.078389; 372.542560; 374.508440; 375.944793; 376.650125; 376.456827; 375.516891; 374.138951; 372.141898; 371.157646; 370.239228; 369.766772; 368.139684; 368.243307; 367.798001; 367.537320; 366.933018; 366.775274; 366.611004; 365.047306; 363.509357; 363.040388; 363.287300; 364.491612; 365.537137; 365.979403; 366.401970; 367.191762; 367.629379; 367.993385; 368.081719; 367.613077; 367.118269; 366.465420; 367.339641; 370.590776; 372.755498; 372.879237; 372.558266; 372.522354; 372.923076; 372.812897; 372.040659; 371.410429; 370.673954; 370.317578; 370.937020; 372.196913; 373.947144; 374.842465; 374.104410; 374.654859; 376.190633; 376.733005; 376.915604; 377.071053; 378.151417; 379.515409; 381.287307; 383.327842; (); (); (); (); (); (); (); (); (); (); (); (); 
2.7; 10:59:04; (); (); (); (); (); (); (); 384.675324; 386.810482; 386.897445; 385.775656; 385.180354; 384.606272; 383.124739; 381.590784; 379.188567; 376.293868; 374.410897; 371.505439; 369.611949; 368.801117; 367.893904; 365.576297; 362.806171; 361.602366; 359.669566; 357.735723; 356.331199; 355.579734; 355.612338; 355.656981; 356.607705; 357.724220; 358.713448; 358.981341; 358.831197; 357.493937; 355.327576; 353.273451; 350.980788; 350.012451; 349.927127; 350.671649; 351.740688; 351.923645; 352.118582; 352.206081; 352.268815; 353.160948; 353.498071; 354.967594; 358.215034; 361.159146; 364.581853; 366.945535; 367.954075; 368.102551; 368.242741; 369.378477; 370.609134; 370.762527; 370.247215; 369.245470; 369.128704; 369.720429; 368.210316; 367.344052; 367.153645; 367.120415; 368.564487; 370.015413; 371.496379; 371.690661; 370.682329; 370.239526; 370.625317; 370.718658; 370.373338; 369.484961; 369.225442; 369.080573; 369.306922; 369.848639; 369.920641; 369.265169; 367.947847; 366.070300; 364.232630; 363.367200; 362.948447; 363.878787; 366.212368; 368.351310; 369.771332; 370.397329; 371.689230; 371.072918; 370.592147; 370.092392; 370.662898; 372.533947; 374.655634; 378.520042; 380.085260; 380.501568; 379.605949; 378.583997; 376.806468; 376.669526; 375.811517; 374.707878; 374.585092; 373.600394; 372.422785; 372.628212; 371.940404; 370.908886; 369.965822; 371.032387; 371.643633; 371.844351; 371.964127; 372.366607; 372.109413; 373.001993; 373.627901; 375.055671; 378.691912; (); (); (); (); (); (); (); (); (); (); (); (); 
4.2; 10:59:13; (); (); (); (); (); (); (); 376.615733; 375.788480; 374.896258; 375.378519; 375.296980; 374.490440; 374.057233; 372.822493; 370.919168; 369.287610; 367.875487; 366.203547; 364.895612; 363.260597; 361.733347; 360.497743; 359.848797; 359.322041; 359.493136; 359.647363; 359.323204; 359.678239; 359.913498; 360.183537; 360.215724; 361.288667; 362.503111; 362.805843; 363.866538; 364.528894; 364.329189; 364.900708; 363.667518; 360.391229; 359.449893; 358.222276; 357.619792; 358.264744; 359.378368; 359.878629; 359.100133; 358.189732; 358.150333; 358.941972; 360.001862; 360.434085; 360.500693; 362.867147; 365.281641; 367.498249; 369.350463; 369.130850; 369.797498; 370.573938; 370.197892; 370.031267; 370.425016; 369.982123; 370.628625; 371.785879; 373.684108; 374.068767; 373.886973; 372.979850; 371.863157; 371.797383; 372.323275; 372.132003; 373.561203; 374.842614; 374.280781; 374.192119; 374.044031; 373.076379; 371.466368; 370.458424; 370.621324; 370.693356; 368.939728; 366.919726; 364.670247; 362.054497; 360.675007; 360.206574; 361.058027; 361.673355; 362.791330; 362.972289; 363.379419; 363.811433; 363.108665; 362.251461; 362.332284; 363.665164; 365.579069; 367.867619; 369.660079; 370.013863; 369.466245; 369.834900; 369.877666; 369.857579; 370.147765; 369.253129; 368.675888; 368.476033; 368.487000; 369.033277; 369.675964; 369.749963; 369.452685; 369.682163; 369.317234; 368.764400; 368.175477; 367.824107; 366.691113; 366.320223; 366.893560; 367.715091; 368.179172; (); (); (); (); (); (); (); (); (); (); (); (); 
5.6; 10:59:22; (); (); (); (); (); (); (); 377.647519; 375.788540; 374.827892; 374.730200; 373.621196; 373.723865; 374.214381; 373.714536; 372.888863; 371.642888; 370.029628; 368.534923; 368.634850; 368.593007; 368.176609; 368.488342; 368.219763; 366.991907; 367.036790; 366.051733; 364.406228; 362.312764; 361.428827; 359.990388; 358.110577; 356.841326; 355.524421; 353.646666; 352.016509; 350.773215; 348.871678; 348.267615; 346.636474; 344.999284; 347.028434; 348.931670; 350.344718; 352.023661; 353.791565; 355.112165; 356.094748; 357.440233; 358.518809; 360.864580; 363.677233; 365.519464; 367.267728; 368.880123; 369.287759; 368.160427; 367.763847; 367.934376; 367.596477; 367.742270; 367.288589; 367.143214; 368.355602; 368.625790; 369.093150; 369.944036; 370.791823; 372.334421; 374.687314; 376.699954; 378.187895; 378.839731; 379.156142; 378.946334; 377.834976; 377.433687; 376.184165; 375.252157; 375.979602; 374.955952; 374.961674; 375.157326; 374.313325; 372.540563; 369.139731; 365.856528; 363.941640; 362.961859; 362.663031; 363.591462; 363.566756; 364.585370; 364.302754; 363.450140; 363.282293; 361.989141; 360.776484; 359.284490; 359.726638; 361.883759; 364.188492; 365.811110; 367.657065; 368.330747; 368.477166; 369.628191; 369.132310; 368.131995; 367.089063; 365.943164; 364.436090; 363.663256; 364.350796; 364.754170; 365.340918; 365.293384; 365.634054; 365.360141; 366.222084; 367.108405; 367.028356; 367.948562; 369.102776; 369.846284; 371.739089; 375.336498; 377.726465; (); (); (); (); (); (); (); (); (); (); (); (); 
7.1; 10:59:31; (); (); (); (); (); (); (); 393.868983; 390.511572; 387.090415; 386.296213; 386.103839; 385.618299; 384.403050; 383.370876; 381.962031; 380.151063; 377.539635; 374.294370; 371.258169; 369.288504; 368.353844; 368.263453; 369.439512; 368.917823; 367.839158; 365.529507; 363.741219; 362.511069; 360.251725; 359.120458; 358.923137; 358.128369; 358.434409; 359.534115; 359.492481; 357.701957; 355.021775; 352.618754; 351.081043; 349.819243; 349.792272; 350.194156; 351.094753; 352.248877; 353.643745; 355.041087; 356.847465; 356.621683; 356.881142; 358.317465; 361.470580; 364.301592; 367.138654; 368.721396; 371.038496; 373.155981; 375.435978; 378.249466; 380.395114; 381.684124; 381.252140; 381.412119; 381.740063; 380.948365; 379.748791; 379.679292; 379.916966; 379.437149; 380.269796; 379.883349; 379.080147; 376.178592; 373.335898; 371.766925; 369.635344; 368.377626; 367.705256; 367.399067; 366.482735; 366.078913; 365.555942; 364.868253; 365.222007; 365.600049; 365.423113; 365.423799; 365.380585; 363.711953; 362.624019; 364.318311; 364.767641; 366.600394; 368.597746; 371.536076; 373.131990; 373.058558; 374.357313; 374.520570; 373.789817; 373.578697; 373.290896; 373.832017; 375.307083; 376.107097; 375.839889; 375.847787; 374.929994; 373.138398; 371.828854; 371.312737; 369.904757; 368.602633; 368.801117; 369.442761; 370.408326; 371.685296; 373.770237; 376.733452; 378.391027; 379.676878; 380.530298; 381.056160; 382.851750; 383.736938; 385.587215; 388.472915; 389.743805; (); (); (); (); (); (); (); (); (); (); (); (); 
8.5; 10:59:40; (); (); (); (); (); (); (); 393.868983; 372.430533; 370.914996; 369.490623; 369.190395; 368.868589; 368.802458; 367.654055; 365.917027; 362.914711; 361.226737; 361.307144; 360.538930; 360.303313; 360.467643; 360.490024; 359.911501; 360.059589; 360.792994; 360.623211; 360.406399; 360.122561; 360.202581; 360.811025; 361.606300; 361.674339; 360.923052; 360.234618; 358.863473; 357.689500; 356.996447; 355.738640; 354.794353; 353.962481; 353.390187; 352.798790; 353.512049; 354.391307; 354.989350; 355.948359; 357.510328; 359.487891; 360.968649; 362.197697; 363.870144; 366.021305; 368.327111; 369.791001; 370.040536; 370.700717; 370.495796; 369.369268; 368.985623; 368.992537; 368.904442; 369.714141; 370.454609; 370.658904; 370.464504; 370.376468; 370.464623; 370.793045; 370.525211; 370.794803; 371.789664; 373.460561; 374.945939; 376.412690; 377.455711; 378.245413; 376.607001; 375.695229; 375.214547; 375.540882; 376.852393; 377.445936; 376.955718; 377.624780; 377.672434; 377.860636; 378.007233; 378.051013; 378.257424; 378.398448; 379.309744; 380.572021; 381.492436; 382.779777; 382.721990; 382.106274; 383.106470; 383.420974; 382.598281; 382.405519; 381.411642; 379.864216; 379.220426; 379.371673; 378.802270; 377.624780; 376.425117; 374.996811; 373.762488; 373.531461; 373.260260; 372.447729; 371.908486; 371.936828; 372.404397; 374.503344; 377.132773; 377.655596; 377.300382; 377.457410; 377.125680; 377.652436; 378.716052; 379.676253; 379.580796; 379.604071; 381.586760; (); (); (); (); (); (); (); (); (); (); (); (); 
10.0; 10:59:49; (); (); (); (); (); (); (); 393.868983; 389.102936; 387.817532; 386.176258; 385.292023; 384.504080; 383.509338; 382.269919; 379.815966; 375.641108; 372.555524; 370.535791; 368.919253; 366.315514; 364.544988; 363.538265; 360.901058; 359.358191; 358.179301; 356.772840; 354.428053; 353.011459; 352.657080; 353.326648; 353.884906; 354.295671; 353.934348; 353.349775; 352.288902; 350.251317; 348.990411; 348.276764; 347.271621; 346.691519; 346.875936; 347.914040; 348.212540; 347.416937; 346.762717; 347.122878; 347.590238; 348.383993; 349.371582; 353.303045; 356.974810; 359.403402; 362.631798; 364.971519; 367.454469; 369.838357; 370.546162; 371.391773; 372.303158; 373.148948; 373.048425; 372.925878; 372.991055; 373.159140; 372.648299; 372.456253; 371.816754; 371.692389; 371.307313; 370.198399; 369.381219; 370.306194; 371.069461; 370.972723; 371.169001; 372.250050; 372.520566; 372.037113; 371.592522; 370.800912; 369.951338; 369.562000; 369.623810; 370.055854; 370.590389; 370.591193; 369.065315; 368.339479; 367.925406; 367.714256; 367.441118; 367.194861; 367.192656; 367.398649; 368.251264; 369.511724; 370.020717; 370.521367; 369.779974; 369.331717; 370.435208; 371.535778; 371.899396; 371.957749; 371.931404; 372.606575; 374.071181; 374.262869; 373.937160; 373.047620; 371.951193; 370.836258; 370.768398; 370.523423; 369.049817; 367.993981; 368.860066; 369.419575; 370.625645; 371.119678; 370.556861; 369.626760; 369.912684; 370.040923; 371.025622; 372.405529; 373.258650; (); (); (); (); (); (); (); (); (); (); (); (); 
11.5; 10:59:57; (); (); (); (); (); (); (); 384.306610; 384.138137; 383.303165; 382.238865; 379.370749; 377.465934; 376.103193; 375.997007; 375.611842; 374.044687; 372.787982; 371.106565; 369.838953; 367.535114; 366.220117; 365.279973; 364.106208; 362.835556; 360.805959; 360.327989; 359.697878; 359.660238; 359.113067; 358.645797; 358.356923; 357.144922; 356.077522; 355.199933; 354.127139; 352.038801; 349.821597; 347.650796; 346.561521; 346.781999; 347.360224; 347.983211; 348.169386; 348.132968; 348.184764; 348.852873; 349.618077; 351.345658; 352.047175; 353.585660; 356.384933; 359.716266; 363.098532; 366.642118; 369.182140; 370.892614; 371.464729; 371.527314; 371.117979; 369.958818; 368.529171; 367.634177; 367.055476; 366.652459; 366.869837; 367.061675; 367.579311; 367.060721; 365.751058; 366.053343; 366.987616; 368.094474; 368.581593; 369.919688; 369.916469; 370.182067; 371.082574; 371.984482; 372.287184; 372.388750; 373.089612; 373.558015; 373.564273; 373.673677; 371.935338; 369.342268; 367.334843; 366.033286; 365.494817; 366.606623; 366.494596; 366.837502; 367.978305; 368.243605; 367.627263; 365.974873; 364.951104; 364.729822; 365.036070; 365.584254; 366.722792; 367.449999; 368.521124; 369.231403; 369.524449; 369.539112; 369.992137; 370.426416; 371.312410; 372.033417; 372.178614; 372.284830; 372.833461; 372.715890; 373.055339; 373.257458; 374.108106; 374.389291; 374.350369; 374.722034; 375.064522; 374.091446; 373.776346; 374.019176; 374.058366; 374.518931; 374.206841; (); (); (); (); (); (); (); (); (); (); (); (); 
18.8; 11:00:42; (); (); (); (); (); (); (); 382.879615; 382.659495; 380.895704; 378.678203; 378.108621; 378.477663; 378.498733; 378.502041; 377.291769; 375.318944; 373.714566; 372.145861; 370.525032; 368.498743; 366.886318; 364.465475; 362.948626; 363.318622; 365.162611; 365.300268; 363.926172; 362.352967; 361.153305; 361.022949; 361.552566; 362.358302; 364.345610; 365.553051; 366.802484; 368.677288; 370.320380; 370.938182; 371.399283; 370.226711; 371.041059; 372.704357; 373.939723; 375.231832; 375.185311; 375.406176; 375.356704; 375.473380; 375.941396; 376.776129; 377.916694; 377.450079; 376.597971; 375.223607; 374.335527; 372.649848; 370.248973; 368.047535; 366.370529; 366.905838; 367.944866; 368.590206; 368.104696; 367.763638; 366.873920; 366.612852; 367.527544; 369.282424; 371.543586; 373.649269; 376.333088; 380.132467; 382.524163; 384.730518; 385.246009; 385.941416; 387.627900; 389.501452; 390.502542; 391.021997; 391.481042; 391.766012; 390.520483; 389.216542; 388.280630; 385.367036; 383.766681; 383.334547; 382.861227; 381.287307; 378.664941; 375.543654; 374.164134; 373.706251; 373.658687; 373.275161; 373.503119; 374.536723; 375.144362; 375.857502; 377.799362; 378.811300; 379.433036; 380.660713; 382.523060; 383.797139; 385.228872; 384.237528; 382.526934; 381.415516; 380.694479; 380.160421; 379.995197; 380.077034; 380.885601; 381.531805; 381.510109; 380.974203; 379.744589; 378.092557; 377.330184; 377.258569; 378.424913; 379.594862; 381.309122; 381.692380; 382.192045; (); (); (); (); (); (); (); (); (); (); (); (); 
