Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-12-05; 08:08:54
File Name; D:\Mahlo\TR\171205080854FP 4582_244 GSM0_XMF2.txt

60.5; 08:09:06; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.071291; 1.067093; 1.064083; 1.062160; 1.061417; 1.060953; 1.060463; 1.059984; 1.058478; 1.057039; 1.056205; 1.055721; 1.055584; 1.056174; 1.058360; 1.061947; 1.065210; 1.067868; 1.070409; 1.072224; 1.073768; 1.075087; 1.075792; 1.075880; 1.075448; 1.074600; 1.073538; 1.071278; 1.068322; 1.065615; 1.062866; 1.060325; 1.057975; 1.055952; 1.054128; 1.052338; 1.051083; 1.050280; 1.049739; 1.049528; 1.049475; 1.049838; 1.050818; 1.051904; 1.053503; 1.055255; 1.056599; 1.057945; 1.059028; 1.060033; 1.060763; 1.061399; 1.061997; 1.062461; 1.063041; 1.063677; 1.064197; 1.064526; 1.064553; 1.064244; 1.064005; 1.064205; 1.064665; 1.065065; 1.065493; 1.065979; 1.066470; 1.066922; 1.067430; 1.068055; 1.068931; 1.070179; 1.072147; 1.074276; 1.075789; 1.077026; 1.078276; 1.079160; 1.079823; 1.080332; 1.080801; 1.081284; 1.081651; 1.081682; 1.081550; 1.080909; 1.079745; 1.077894; 1.075506; 1.072328; 1.069658; 1.065850; 1.060829; 1.056023; 1.050200; 1.044995; 1.041980; 1.039436; 1.037151; 1.033666; 1.029765; 1.025246; 1.020835; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
64.7; 08:09:15; (); (); (); (); (); 1.088377; 1.083311; 1.076708; 1.071279; 1.066764; 1.063079; 1.059189; 1.055182; 1.049000; 1.042494; 1.037206; 1.032742; 1.028899; 1.026923; 1.026082; 1.026490; 1.027368; 1.029055; 1.031374; 1.034665; 1.038620; 1.042661; 1.046952; 1.052045; 1.056358; 1.060493; 1.064656; 1.067830; 1.069816; 1.071032; 1.071684; 1.071915; 1.071505; 1.070732; 1.069257; 1.066959; 1.063531; 1.059530; 1.055025; 1.050789; 1.046962; 1.043574; 1.040055; 1.037620; 1.035856; 1.034237; 1.033450; 1.033508; 1.033802; 1.034857; 1.036533; 1.039360; 1.042076; 1.045543; 1.049255; 1.052283; 1.055030; 1.057918; 1.060611; 1.063306; 1.065556; 1.067671; 1.069346; 1.071080; 1.072142; 1.073018; 1.073276; 1.073276; 1.072999; 1.072720; 1.072424; 1.071701; 1.070857; 1.069928; 1.068847; 1.067739; 1.066682; 1.065982; 1.065174; 1.064797; 1.064636; 1.065188; 1.066007; 1.067037; 1.068076; 1.068977; 1.070068; 1.071081; 1.071938; 1.072668; 1.073214; 1.073604; 1.073800; 1.073779; 1.073001; 1.071565; 1.069274; 1.066497; 1.063901; 1.061000; 1.057051; 1.053536; 1.048602; 1.043202; 1.039136; 1.033926; 1.029406; 1.026558; 1.023464; 1.020362; 1.017879; 1.015756; 1.012727; 1.010635; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
68.1; 08:09:24; (); (); (); (); (); 1.077566; 1.074434; 1.068580; 1.064730; 1.060316; 1.056984; 1.053132; 1.049804; 1.045516; 1.038674; 1.033953; 1.028631; 1.024456; 1.021528; 1.020244; 1.019796; 1.020084; 1.021968; 1.023603; 1.026793; 1.029559; 1.032821; 1.036929; 1.040749; 1.044952; 1.049793; 1.053964; 1.057916; 1.061255; 1.063551; 1.065540; 1.067341; 1.068557; 1.069385; 1.069525; 1.069135; 1.067984; 1.066467; 1.064519; 1.061819; 1.058953; 1.056230; 1.053212; 1.050696; 1.048028; 1.045471; 1.043528; 1.042064; 1.041238; 1.040696; 1.040634; 1.040942; 1.041636; 1.042495; 1.043783; 1.045507; 1.047081; 1.048550; 1.050069; 1.051623; 1.053128; 1.054299; 1.055003; 1.055769; 1.056360; 1.056895; 1.057524; 1.057987; 1.058359; 1.058460; 1.058203; 1.058052; 1.058164; 1.058479; 1.058933; 1.059347; 1.059671; 1.059952; 1.060233; 1.060799; 1.061653; 1.062681; 1.063958; 1.065744; 1.067679; 1.069365; 1.070809; 1.071989; 1.072857; 1.073544; 1.073891; 1.074493; 1.075055; 1.075406; 1.075400; 1.075027; 1.074266; 1.072906; 1.071013; 1.069029; 1.066362; 1.062762; 1.059111; 1.054818; 1.049397; 1.044406; 1.038558; 1.032586; 1.026876; 1.020471; 1.014211; 1.009010; 1.004194; 0.999249; 0.995274; 0.992973; 0.992063; 0.991901; 0.990968; 0.990462; 0.990500; 0.991456; 0.992985; 0.995464; (); (); (); (); (); (); (); (); (); (); (); 
71.5; 08:09:33; (); (); (); (); (); 1.077566; 1.091668; 1.084236; 1.079240; 1.074532; 1.070630; 1.067035; 1.062793; 1.056805; 1.050879; 1.044757; 1.039514; 1.035678; 1.033628; 1.032816; 1.032928; 1.033847; 1.035382; 1.037727; 1.041078; 1.044638; 1.048617; 1.053380; 1.057628; 1.061901; 1.066138; 1.069981; 1.073554; 1.075876; 1.077350; 1.078172; 1.078501; 1.078151; 1.077211; 1.074964; 1.072029; 1.068856; 1.065228; 1.060578; 1.056821; 1.052928; 1.048845; 1.045015; 1.041652; 1.039213; 1.037626; 1.036660; 1.036503; 1.036861; 1.037931; 1.039416; 1.041960; 1.045211; 1.048299; 1.050927; 1.054107; 1.056698; 1.059452; 1.062676; 1.065500; 1.067873; 1.070076; 1.071852; 1.073449; 1.074641; 1.075741; 1.075939; 1.075939; 1.075641; 1.075301; 1.074648; 1.074085; 1.073349; 1.072254; 1.071009; 1.070049; 1.068999; 1.067972; 1.067152; 1.066812; 1.066632; 1.067155; 1.067953; 1.068981; 1.070069; 1.071383; 1.072468; 1.073594; 1.074488; 1.075170; 1.075474; 1.075990; 1.076386; 1.076478; 1.076041; 1.075213; 1.074022; 1.072620; 1.070280; 1.067835; 1.064999; 1.062639; 1.059811; 1.056322; 1.052716; 1.048870; 1.045290; 1.041151; 1.036773; 1.032896; 1.029118; 1.026009; 1.022827; 1.020425; 1.018365; 1.016887; 1.016623; 1.015911; 1.015221; 1.014555; 1.014959; 1.015573; 1.016300; 1.017884; (); (); (); (); (); (); (); (); (); (); (); 
74.9; 08:09:42; (); (); (); (); (); 1.084254; 1.081306; 1.075229; 1.071048; 1.066623; 1.062457; 1.058459; 1.055413; 1.051671; 1.044864; 1.040369; 1.035068; 1.030854; 1.027771; 1.026427; 1.025924; 1.026362; 1.028122; 1.030060; 1.032908; 1.036423; 1.040225; 1.043945; 1.047494; 1.051614; 1.055381; 1.059903; 1.063596; 1.066580; 1.068662; 1.070096; 1.071522; 1.072843; 1.073531; 1.073472; 1.072495; 1.071307; 1.069975; 1.067919; 1.065304; 1.062769; 1.060136; 1.057400; 1.054786; 1.052154; 1.049847; 1.048250; 1.046605; 1.045491; 1.044873; 1.044717; 1.044946; 1.045547; 1.046535; 1.047419; 1.048757; 1.050024; 1.051222; 1.052462; 1.053902; 1.055290; 1.056317; 1.057279; 1.058028; 1.058712; 1.059419; 1.060085; 1.060483; 1.060652; 1.060610; 1.060363; 1.060221; 1.060365; 1.060605; 1.060935; 1.061285; 1.061557; 1.061895; 1.062121; 1.062644; 1.063435; 1.064445; 1.065917; 1.067853; 1.069950; 1.071636; 1.072928; 1.074255; 1.075365; 1.075992; 1.076337; 1.076870; 1.077484; 1.077907; 1.078050; 1.077894; 1.077146; 1.075985; 1.073877; 1.071288; 1.068683; 1.065447; 1.062078; 1.057838; 1.052371; 1.047422; 1.041721; 1.034985; 1.028445; 1.021964; 1.016428; 1.011935; 1.007012; 1.002106; 0.998244; 0.995691; 0.994605; 0.994573; 0.993909; 0.993525; 0.993539; 0.994403; 0.996108; 0.998936; (); (); (); (); (); (); (); (); (); (); (); 
78.3; 08:09:51; (); (); (); (); (); 1.084254; 1.088199; 1.079903; 1.073572; 1.069468; 1.065669; 1.062166; 1.058203; 1.052133; 1.045276; 1.038161; 1.033743; 1.030765; 1.028476; 1.027082; 1.027433; 1.028403; 1.029952; 1.032387; 1.035650; 1.039103; 1.043032; 1.047859; 1.052296; 1.056816; 1.061207; 1.064990; 1.068585; 1.071318; 1.072898; 1.073558; 1.073757; 1.073284; 1.072072; 1.069880; 1.067310; 1.064070; 1.060314; 1.055394; 1.051273; 1.047112; 1.042977; 1.038884; 1.035698; 1.033538; 1.031691; 1.030494; 1.030169; 1.030527; 1.031714; 1.033652; 1.035722; 1.038325; 1.041819; 1.045165; 1.048409; 1.051578; 1.055105; 1.057717; 1.060099; 1.062707; 1.064914; 1.066965; 1.068498; 1.069834; 1.070753; 1.071061; 1.070704; 1.070497; 1.070195; 1.069819; 1.069085; 1.067942; 1.066486; 1.065355; 1.064116; 1.062926; 1.061975; 1.061011; 1.060347; 1.060362; 1.060830; 1.061623; 1.062444; 1.063794; 1.064861; 1.065955; 1.067344; 1.068390; 1.068867; 1.069371; 1.069890; 1.070372; 1.070633; 1.070233; 1.069379; 1.068192; 1.066453; 1.064687; 1.062456; 1.059789; 1.057304; 1.053881; 1.050283; 1.046875; 1.043256; 1.040201; 1.035607; 1.031719; 1.028076; 1.024219; 1.021187; 1.017557; 1.015293; 1.013083; 1.012170; 1.011655; 1.010995; 1.010197; 1.009423; 1.009860; 1.010147; 1.011062; 1.011965; (); (); (); (); (); (); (); (); (); (); (); 
81.7; 08:10:00; (); (); (); (); (); (); 1.075425; 1.070183; 1.065779; 1.061394; 1.057388; 1.053324; 1.050437; 1.047305; 1.040760; 1.035644; 1.030735; 1.027022; 1.023625; 1.022625; 1.022597; 1.023294; 1.024609; 1.026337; 1.028884; 1.031493; 1.035397; 1.039376; 1.043707; 1.048341; 1.051684; 1.055287; 1.058966; 1.061716; 1.063670; 1.065422; 1.066982; 1.068507; 1.069291; 1.069388; 1.068606; 1.067334; 1.065652; 1.063367; 1.060468; 1.057463; 1.054836; 1.052314; 1.049618; 1.047249; 1.045030; 1.042747; 1.041070; 1.040037; 1.039513; 1.039442; 1.039799; 1.040530; 1.041530; 1.042969; 1.044574; 1.045803; 1.047190; 1.048649; 1.050306; 1.051763; 1.053156; 1.054099; 1.054958; 1.055576; 1.056432; 1.057128; 1.057825; 1.058140; 1.058298; 1.058151; 1.058121; 1.058455; 1.058849; 1.059085; 1.059679; 1.059929; 1.060391; 1.060841; 1.061348; 1.061956; 1.062993; 1.064498; 1.066411; 1.067856; 1.069576; 1.071163; 1.072228; 1.073220; 1.074021; 1.074280; 1.074919; 1.075322; 1.075781; 1.075918; 1.075610; 1.074720; 1.073537; 1.071969; 1.069940; 1.066821; 1.063103; 1.059368; 1.054973; 1.049531; 1.044428; 1.037798; 1.031888; 1.026912; 1.020532; 1.014378; 1.009159; 1.004084; 0.998958; 0.994863; 0.992888; 0.992060; 0.991919; 0.991145; 0.990662; 0.990761; 0.991843; 0.993507; 0.995734; (); (); (); (); (); (); (); (); (); (); (); 
98.4; 08:10:44; (); (); (); (); (); 1.111695; 1.111287; 1.110374; 1.109428; 1.108454; 1.107490; 1.106692; 1.105912; 1.104800; 1.103174; 1.099527; 1.094578; 1.089874; 1.085533; 1.081943; 1.078417; 1.075602; 1.073356; 1.071036; 1.068924; 1.067213; 1.065913; 1.064818; 1.064418; 1.064770; 1.066908; 1.070497; 1.074040; 1.076498; 1.078494; 1.079990; 1.081155; 1.081988; 1.082332; 1.082137; 1.081512; 1.080621; 1.078973; 1.076382; 1.073334; 1.069986; 1.067075; 1.064706; 1.062214; 1.059512; 1.057127; 1.055202; 1.053645; 1.052974; 1.052525; 1.052236; 1.052239; 1.052696; 1.053745; 1.055144; 1.056332; 1.057658; 1.059084; 1.060350; 1.061722; 1.063003; 1.063923; 1.064481; 1.064997; 1.065588; 1.066203; 1.067038; 1.067688; 1.067914; 1.067982; 1.067934; 1.067876; 1.068169; 1.068602; 1.068806; 1.069228; 1.069611; 1.070107; 1.070574; 1.071133; 1.071833; 1.072809; 1.074347; 1.076395; 1.078368; 1.080005; 1.081391; 1.082544; 1.083479; 1.084222; 1.084568; 1.085044; 1.085481; 1.085906; 1.085894; 1.085584; 1.084851; 1.083567; 1.081592; 1.079210; 1.076023; 1.072373; 1.068512; 1.063992; 1.059295; 1.054142; 1.047573; 1.041652; 1.035773; 1.029392; 1.023148; 1.017925; 1.012903; 1.008401; 1.005262; 1.003297; 1.002361; 1.002529; 1.001845; 1.001446; 1.001803; 1.003082; 1.005097; 1.007708; (); (); (); (); (); (); (); (); (); (); (); 
101.7; 08:10:53; (); (); (); (); (); 1.096583; 1.091680; 1.085098; 1.079629; 1.075058; 1.071319; 1.067793; 1.063756; 1.057624; 1.051195; 1.045142; 1.040478; 1.037430; 1.035736; 1.034992; 1.035480; 1.036602; 1.038462; 1.040627; 1.043664; 1.047768; 1.051778; 1.055844; 1.060589; 1.065419; 1.069597; 1.073344; 1.076817; 1.078667; 1.079981; 1.080661; 1.080780; 1.080267; 1.079118; 1.076675; 1.073520; 1.070161; 1.066431; 1.061775; 1.057785; 1.054468; 1.050108; 1.045713; 1.043009; 1.040757; 1.039321; 1.038322; 1.037999; 1.038334; 1.039480; 1.041546; 1.044129; 1.046928; 1.050289; 1.053357; 1.056521; 1.059174; 1.061993; 1.064726; 1.067422; 1.070030; 1.072157; 1.073993; 1.075502; 1.076528; 1.077185; 1.077170; 1.077264; 1.077087; 1.076822; 1.076484; 1.075983; 1.075053; 1.074094; 1.072942; 1.071850; 1.070694; 1.069730; 1.069065; 1.068568; 1.068481; 1.068884; 1.069616; 1.070648; 1.071673; 1.072670; 1.073534; 1.074512; 1.075538; 1.076224; 1.076786; 1.077440; 1.077815; 1.078041; 1.077687; 1.077176; 1.075926; 1.074055; 1.071744; 1.069459; 1.066826; 1.064442; 1.061922; 1.058373; 1.054780; 1.050698; 1.046582; 1.042501; 1.038800; 1.034933; 1.031073; 1.028777; 1.025427; 1.022907; 1.020178; 1.019041; 1.018439; 1.017683; 1.017074; 1.016462; 1.017021; 1.017092; 1.017967; 1.019053; (); (); (); (); (); (); (); (); (); (); (); 
105.1; 08:11:02; (); (); (); (); (); 1.077016; 1.074339; 1.069134; 1.065540; 1.061231; 1.058522; 1.055518; 1.052678; 1.049236; 1.043564; 1.038894; 1.033592; 1.031128; 1.028782; 1.027879; 1.028052; 1.028852; 1.031226; 1.033084; 1.035913; 1.038934; 1.042601; 1.046333; 1.049933; 1.054189; 1.058719; 1.063245; 1.066685; 1.069915; 1.072140; 1.073572; 1.074985; 1.075744; 1.076372; 1.076348; 1.075720; 1.074568; 1.072649; 1.070618; 1.067665; 1.064499; 1.061609; 1.058946; 1.056468; 1.053686; 1.051396; 1.049666; 1.048139; 1.047251; 1.046694; 1.046667; 1.046984; 1.047541; 1.048217; 1.049569; 1.050916; 1.052447; 1.053971; 1.055547; 1.056938; 1.058212; 1.059387; 1.060147; 1.060724; 1.061368; 1.062157; 1.062790; 1.063410; 1.063765; 1.063716; 1.063648; 1.063551; 1.063699; 1.063943; 1.064314; 1.064800; 1.065185; 1.065542; 1.065789; 1.066322; 1.066983; 1.068018; 1.069478; 1.071569; 1.073269; 1.074973; 1.076586; 1.077756; 1.078560; 1.079161; 1.079507; 1.079864; 1.080381; 1.080796; 1.080873; 1.080432; 1.079458; 1.078304; 1.076540; 1.074298; 1.071448; 1.067696; 1.063357; 1.058996; 1.053671; 1.047790; 1.042015; 1.036256; 1.030427; 1.023996; 1.018677; 1.013438; 1.007882; 1.003091; 0.999979; 0.998088; 0.997356; 0.997127; 0.996190; 0.995612; 0.995767; 0.996769; 0.998671; 1.001139; (); (); (); (); (); (); (); (); (); (); (); 
108.5; 08:11:11; (); (); (); (); (); 1.107666; 1.102887; 1.095464; 1.090423; 1.086261; 1.081911; 1.077799; 1.073706; 1.067431; 1.061485; 1.056973; 1.052418; 1.048303; 1.045957; 1.045118; 1.045392; 1.046086; 1.047486; 1.049631; 1.052880; 1.056262; 1.060146; 1.065532; 1.070349; 1.074551; 1.079180; 1.082640; 1.085535; 1.087569; 1.088651; 1.089116; 1.089171; 1.088471; 1.087167; 1.085461; 1.082864; 1.079205; 1.074974; 1.070438; 1.065992; 1.062042; 1.058648; 1.055299; 1.052412; 1.049820; 1.048332; 1.047587; 1.047371; 1.047750; 1.048735; 1.050172; 1.052428; 1.055503; 1.058755; 1.061955; 1.064659; 1.067197; 1.070315; 1.073087; 1.075847; 1.078514; 1.080673; 1.082469; 1.084112; 1.085160; 1.085954; 1.086111; 1.086179; 1.085906; 1.085529; 1.085189; 1.084884; 1.084033; 1.083047; 1.081827; 1.080736; 1.079746; 1.078991; 1.078235; 1.078033; 1.078164; 1.078680; 1.079397; 1.080598; 1.081773; 1.082757; 1.083476; 1.084372; 1.085352; 1.086139; 1.086433; 1.086747; 1.086962; 1.087008; 1.086295; 1.085419; 1.083707; 1.081157; 1.077896; 1.074979; 1.071793; 1.068526; 1.064490; 1.059958; 1.056246; 1.051770; 1.046948; 1.042385; 1.037865; 1.033279; 1.029130; 1.026693; 1.023071; 1.020594; 1.018202; 1.016447; 1.016141; 1.014971; 1.014381; 1.013668; 1.013815; 1.014151; 1.014743; 1.015823; (); (); (); (); (); (); (); (); (); (); (); 
