Roll Number; 1
Recipe Name; FP 4576_570 GSM
Start Time; 2017-10-17; 11:15:08
File Name; D:\Mahlo\TR\171017111508FP 4576_570 GSM1_XMF2.txt

1204.6; 11:15:20; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.664848; 1.658726; 1.649657; 1.641202; 1.634383; 1.629606; 1.625840; 1.621742; 1.616435; 1.611145; 1.605469; 1.600753; 1.596149; 1.590869; 1.585466; 1.580359; 1.580455; 1.581771; 1.582994; 1.584029; 1.584635; 1.584462; 1.583738; 1.582573; 1.580825; 1.578614; 1.575862; 1.572479; 1.569701; 1.567058; 1.564844; 1.563048; 1.561032; 1.559347; 1.557840; 1.556640; 1.556212; 1.556301; 1.556757; 1.557635; 1.558939; 1.560712; 1.562917; 1.564677; 1.565706; 1.566553; 1.567977; 1.569884; 1.572329; 1.575472; 1.578365; 1.581333; 1.584762; 1.588249; 1.591674; 1.594522; 1.597376; 1.600762; 1.604353; 1.607643; 1.610988; 1.613934; 1.616355; 1.617971; 1.618833; 1.619308; 1.619329; 1.619160; 1.618915; 1.618702; 1.618315; 1.617362; 1.616318; 1.615204; 1.613831; 1.611938; 1.609223; 1.606550; 1.603706; 1.600236; 1.596533; 1.593011; 1.589119; 1.584284; 1.579884; 1.575698; 1.571307; 1.567527; 1.563787; 1.560663; 1.558154; 1.555588; 1.553558; 1.551657; 1.549668; 1.548518; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1206.0; 11:15:29; (); (); (); (); (); (); 1.551365; 1.553042; 1.556004; 1.558340; 1.559866; 1.561160; 1.562535; 1.564137; 1.566803; 1.570151; 1.573362; 1.575873; 1.578102; 1.580318; 1.581979; 1.583296; 1.584351; 1.585013; 1.585620; 1.586466; 1.587573; 1.588389; 1.588861; 1.588840; 1.588440; 1.587985; 1.587814; 1.588068; 1.588487; 1.588674; 1.588620; 1.588351; 1.587885; 1.587161; 1.586081; 1.584904; 1.583662; 1.582286; 1.581385; 1.580880; 1.580656; 1.580306; 1.579602; 1.578903; 1.578694; 1.579366; 1.580728; 1.582920; 1.585344; 1.588201; 1.591215; 1.594310; 1.597989; 1.601644; 1.605192; 1.608222; 1.611365; 1.615143; 1.618920; 1.621771; 1.623866; 1.625479; 1.626364; 1.626560; 1.626283; 1.625706; 1.624919; 1.624058; 1.622908; 1.621005; 1.619011; 1.616899; 1.614243; 1.611507; 1.608525; 1.604835; 1.600783; 1.597060; 1.593281; 1.588800; 1.584076; 1.579239; 1.575154; 1.571523; 1.567972; 1.564639; 1.561753; 1.559213; 1.556805; 1.555118; 1.554231; 1.553770; 1.553758; 1.554321; 1.555304; 1.556622; 1.558138; 1.559419; 1.560485; 1.561496; 1.562356; 1.563076; 1.563790; 1.564639; 1.565375; 1.565917; 1.566409; 1.566682; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1207.2; 11:15:38; (); (); (); (); (); (); 1.555443; 1.555310; 1.553948; 1.552573; 1.551417; 1.550626; 1.550137; 1.549809; 1.549270; 1.548649; 1.548199; 1.547776; 1.547539; 1.547499; 1.547699; 1.548315; 1.549339; 1.551901; 1.554978; 1.557283; 1.559135; 1.561234; 1.563874; 1.566494; 1.569695; 1.572729; 1.575017; 1.577298; 1.579067; 1.580569; 1.581854; 1.582595; 1.583091; 1.583759; 1.584809; 1.586183; 1.587381; 1.588377; 1.589197; 1.589665; 1.590083; 1.590668; 1.591447; 1.592289; 1.592827; 1.593044; 1.592818; 1.592242; 1.591481; 1.590159; 1.588216; 1.586017; 1.583840; 1.581233; 1.578743; 1.577337; 1.576241; 1.574962; 1.573720; 1.573181; 1.573608; 1.575189; 1.577562; 1.580050; 1.583438; 1.587703; 1.591682; 1.595253; 1.598306; 1.601733; 1.605309; 1.608218; 1.610943; 1.613883; 1.616362; 1.617904; 1.618562; 1.618801; 1.618755; 1.618316; 1.617788; 1.617275; 1.616960; 1.616555; 1.615859; 1.615202; 1.614595; 1.613977; 1.612938; 1.611009; 1.608679; 1.606381; 1.603412; 1.600164; 1.596531; 1.593463; 1.590074; 1.585141; 1.580046; 1.575742; 1.571358; 1.566264; 1.561690; 1.558496; 1.556143; 1.554642; 1.554568; 1.555521; 1.557245; 1.560163; 1.564093; 1.568175; 1.572866; 1.578836; 1.583069; 1.586049; 1.589410; 1.593502; 1.597419; 1.602805; 1.607803; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1208.4; 11:15:46; (); (); (); (); (); (); 1.555901; 1.557234; 1.559655; 1.561705; 1.563160; 1.564186; 1.565115; 1.566409; 1.568377; 1.570595; 1.573120; 1.575435; 1.577168; 1.578527; 1.579713; 1.580496; 1.580896; 1.581071; 1.581400; 1.582190; 1.583178; 1.584226; 1.585365; 1.586282; 1.587110; 1.587915; 1.588789; 1.589772; 1.590825; 1.591828; 1.592347; 1.592365; 1.591974; 1.591204; 1.589970; 1.588092; 1.586163; 1.583892; 1.580911; 1.578017; 1.575965; 1.574194; 1.572195; 1.570415; 1.569448; 1.569502; 1.570770; 1.572651; 1.574942; 1.577957; 1.581424; 1.584649; 1.587999; 1.591920; 1.595728; 1.598868; 1.601885; 1.605197; 1.608378; 1.610818; 1.612563; 1.613682; 1.614228; 1.614474; 1.614444; 1.614320; 1.614322; 1.614598; 1.614894; 1.614882; 1.614531; 1.614208; 1.613720; 1.612464; 1.610429; 1.608318; 1.606028; 1.603465; 1.600173; 1.596556; 1.592938; 1.588895; 1.583720; 1.578378; 1.574524; 1.570088; 1.564494; 1.560200; 1.557399; 1.555337; 1.554192; 1.554104; 1.555038; 1.556739; 1.559555; 1.563283; 1.567211; 1.571759; 1.577443; 1.583396; 1.588943; 1.594741; 1.601337; 1.608093; 1.614874; 1.620133; 1.624645; 1.629160; 1.632656; 1.635700; 1.638777; 1.641489; 1.643529; 1.645258; 1.646866; 1.648259; 1.649278; 1.650081; 1.650357; 1.650264; 1.650285; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1209.5; 11:15:55; (); (); (); (); (); (); 1.564358; 1.564246; 1.562871; 1.561639; 1.560722; 1.559957; 1.559446; 1.559136; 1.558631; 1.557921; 1.557400; 1.556863; 1.556377; 1.556124; 1.556133; 1.556419; 1.557560; 1.559387; 1.561088; 1.563238; 1.565202; 1.567076; 1.568818; 1.570818; 1.572981; 1.575130; 1.577384; 1.579111; 1.580525; 1.581815; 1.582725; 1.583186; 1.583410; 1.583754; 1.584540; 1.585588; 1.586771; 1.588076; 1.589200; 1.590059; 1.590850; 1.591827; 1.592977; 1.594018; 1.594837; 1.595317; 1.595306; 1.594954; 1.594090; 1.592855; 1.591174; 1.588898; 1.586589; 1.584040; 1.581219; 1.578915; 1.576945; 1.575293; 1.573879; 1.573053; 1.573289; 1.574784; 1.576796; 1.579195; 1.582362; 1.585986; 1.589361; 1.592838; 1.596901; 1.600934; 1.604221; 1.607219; 1.610409; 1.613396; 1.615634; 1.617113; 1.617900; 1.618132; 1.618137; 1.617859; 1.617465; 1.617183; 1.617106; 1.617002; 1.616503; 1.615914; 1.615497; 1.614956; 1.613718; 1.612024; 1.610000; 1.607512; 1.604677; 1.601931; 1.598867; 1.594858; 1.590334; 1.585948; 1.581468; 1.577136; 1.572740; 1.567658; 1.563215; 1.560159; 1.557867; 1.556222; 1.555901; 1.556603; 1.558066; 1.560234; 1.563664; 1.567793; 1.572074; 1.576809; 1.579851; 1.582888; 1.585933; 1.589117; 1.593584; 1.599702; 1.603406; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1210.7; 11:16:04; (); (); (); (); (); (); 1.538701; 1.540327; 1.543101; 1.545736; 1.548211; 1.551053; 1.553517; 1.556167; 1.560208; 1.564115; 1.568869; 1.573452; 1.576935; 1.579899; 1.582480; 1.585230; 1.587633; 1.589215; 1.590231; 1.590868; 1.591003; 1.590710; 1.590034; 1.589059; 1.588178; 1.587272; 1.586460; 1.586064; 1.585907; 1.585573; 1.584810; 1.583717; 1.582159; 1.580138; 1.577864; 1.575905; 1.574045; 1.572025; 1.570269; 1.568385; 1.566110; 1.564003; 1.561707; 1.559772; 1.558552; 1.557680; 1.557226; 1.557481; 1.558298; 1.559316; 1.560216; 1.561106; 1.562223; 1.563377; 1.564994; 1.567249; 1.569466; 1.570944; 1.572181; 1.574007; 1.575937; 1.577708; 1.579553; 1.581731; 1.584695; 1.587713; 1.590781; 1.594347; 1.597299; 1.599674; 1.601654; 1.604006; 1.606378; 1.607727; 1.608033; 1.607485; 1.606511; 1.605074; 1.602603; 1.599194; 1.595554; 1.591395; 1.586767; 1.581949; 1.576583; 1.571219; 1.566575; 1.562568; 1.559034; 1.556463; 1.555001; 1.554586; 1.555263; 1.556938; 1.559133; 1.562044; 1.566104; 1.570335; 1.575043; 1.580819; 1.586313; 1.592763; 1.599011; 1.604612; 1.610561; 1.615700; 1.620516; 1.624585; 1.628087; 1.630730; 1.633048; 1.635383; 1.637072; 1.638430; 1.639691; 1.640681; 1.641394; 1.641942; 1.641806; 1.640927; 1.640817; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1211.9; 11:16:13; (); (); (); (); (); (); 1.563334; 1.563380; 1.563951; 1.564580; 1.565302; 1.566170; 1.566911; 1.567463; 1.567996; 1.568557; 1.569029; 1.569512; 1.570187; 1.570942; 1.572009; 1.573128; 1.573981; 1.574426; 1.574479; 1.573978; 1.573190; 1.572328; 1.571431; 1.570782; 1.570354; 1.570253; 1.570381; 1.570602; 1.570724; 1.570597; 1.570346; 1.570100; 1.570156; 1.570797; 1.572387; 1.574419; 1.576789; 1.579697; 1.582753; 1.585365; 1.587668; 1.589784; 1.591295; 1.592815; 1.594595; 1.596682; 1.599290; 1.601768; 1.603681; 1.605135; 1.605883; 1.606291; 1.606452; 1.606159; 1.605516; 1.604999; 1.604492; 1.603620; 1.602325; 1.600808; 1.599024; 1.597136; 1.595740; 1.594294; 1.592745; 1.591235; 1.589647; 1.587928; 1.585966; 1.584117; 1.581849; 1.579778; 1.578194; 1.576294; 1.574410; 1.572179; 1.568801; 1.564658; 1.560953; 1.557279; 1.553108; 1.549565; 1.546203; 1.542673; 1.539907; 1.537384; 1.534810; 1.532891; 1.531839; 1.531331; 1.531253; 1.531845; 1.533159; 1.534976; 1.536845; 1.538750; 1.540461; 1.542156; 1.543950; 1.545425; 1.547004; 1.548895; 1.550534; 1.551966; 1.553075; 1.553998; 1.554970; 1.555858; 1.556601; 1.557730; 1.559768; 1.562506; 1.565931; 1.569394; 1.571073; 1.572636; 1.573882; 1.575373; 1.577528; 1.579952; 1.581472; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1213.0; 11:16:22; (); (); (); (); (); (); 1.542885; 1.542723; 1.542355; 1.542307; 1.542487; 1.542758; 1.542985; 1.543055; 1.543308; 1.543879; 1.544671; 1.545279; 1.545673; 1.545933; 1.546258; 1.546925; 1.547961; 1.548837; 1.549495; 1.549947; 1.550140; 1.550382; 1.550601; 1.550634; 1.550475; 1.550316; 1.550185; 1.549954; 1.549666; 1.549370; 1.549023; 1.548789; 1.548733; 1.549066; 1.549998; 1.551221; 1.552762; 1.555033; 1.557737; 1.560635; 1.563133; 1.565679; 1.568795; 1.571411; 1.573718; 1.575885; 1.578167; 1.580123; 1.581163; 1.581452; 1.581022; 1.579814; 1.578269; 1.575593; 1.572005; 1.569042; 1.566404; 1.563237; 1.559789; 1.556520; 1.553526; 1.550453; 1.547103; 1.544323; 1.542520; 1.541322; 1.540228; 1.539024; 1.538157; 1.537842; 1.537699; 1.537642; 1.537718; 1.537874; 1.538233; 1.539373; 1.541049; 1.542711; 1.544194; 1.545015; 1.545590; 1.546349; 1.547838; 1.549737; 1.551088; 1.552061; 1.552895; 1.553850; 1.554763; 1.555241; 1.555156; 1.554232; 1.552991; 1.552144; 1.551732; 1.551237; 1.550333; 1.549445; 1.548904; 1.549031; 1.549534; 1.549912; 1.550094; 1.550090; 1.551254; 1.557207; 1.562980; 1.568799; 1.575376; 1.581962; 1.587799; 1.593514; 1.598981; 1.602741; 1.606473; 1.610773; 1.614565; 1.619075; 1.627582; 1.634539; 1.634539; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1214.2; 11:16:31; (); (); (); (); (); (); 1.554246; 1.552901; 1.546984; 1.542696; 1.539397; 1.536406; 1.534313; 1.532727; 1.530706; 1.527928; 1.525375; 1.523355; 1.521377; 1.519478; 1.517527; 1.516075; 1.515612; 1.518248; 1.521035; 1.523259; 1.525247; 1.527175; 1.528606; 1.529577; 1.530575; 1.531774; 1.533058; 1.534486; 1.536215; 1.538401; 1.540412; 1.542650; 1.545517; 1.548264; 1.551331; 1.555399; 1.560293; 1.565928; 1.571191; 1.575619; 1.580526; 1.585914; 1.590929; 1.594889; 1.598326; 1.601557; 1.603610; 1.604824; 1.605544; 1.605736; 1.605351; 1.604316; 1.602521; 1.600268; 1.598065; 1.596313; 1.594612; 1.592877; 1.591633; 1.590909; 1.590892; 1.591948; 1.593714; 1.596111; 1.599411; 1.602655; 1.606013; 1.609843; 1.613328; 1.615624; 1.617147; 1.617985; 1.617716; 1.616736; 1.615014; 1.612500; 1.608935; 1.603626; 1.597870; 1.591031; 1.582449; 1.574763; 1.567122; 1.558823; 1.551443; 1.545008; 1.540107; 1.535980; 1.531893; 1.528469; 1.526169; 1.524831; 1.524599; 1.525808; 1.528608; 1.532952; 1.537138; 1.541389; 1.546030; 1.550493; 1.554523; 1.558803; 1.564399; 1.568668; 1.572085; 1.576289; 1.579847; 1.582245; 1.582976; 1.582393; 1.580838; 1.579218; 1.578039; 1.576779; 1.575974; 1.575171; 1.574010; 1.572469; 1.570139; 1.567143; 1.564733; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1215.4; 11:16:40; (); (); (); (); (); (); 1.567717; 1.567989; 1.567224; 1.566106; 1.564614; 1.563280; 1.562383; 1.561629; 1.560836; 1.560007; 1.559106; 1.558056; 1.556684; 1.554881; 1.553089; 1.551736; 1.550828; 1.550477; 1.550995; 1.551911; 1.552996; 1.554185; 1.555273; 1.556524; 1.557953; 1.559365; 1.560903; 1.562768; 1.564558; 1.565780; 1.566571; 1.567282; 1.567785; 1.568082; 1.568225; 1.567927; 1.567013; 1.566105; 1.565322; 1.564717; 1.564619; 1.564781; 1.565170; 1.566310; 1.568434; 1.571511; 1.575101; 1.579421; 1.583710; 1.587521; 1.592478; 1.597551; 1.603024; 1.609267; 1.614339; 1.618710; 1.622937; 1.625879; 1.627570; 1.628073; 1.627572; 1.626579; 1.625286; 1.623623; 1.621802; 1.619902; 1.617436; 1.614012; 1.610666; 1.607219; 1.603682; 1.600894; 1.598945; 1.597788; 1.596855; 1.595970; 1.595395; 1.594947; 1.594298; 1.593243; 1.592206; 1.591181; 1.590081; 1.589164; 1.588137; 1.586578; 1.584614; 1.582734; 1.581032; 1.579285; 1.577285; 1.575164; 1.573124; 1.571140; 1.569356; 1.567792; 1.566139; 1.564218; 1.562522; 1.561370; 1.560451; 1.559619; 1.558848; 1.557907; 1.556575; 1.555215; 1.553919; 1.552614; 1.551653; 1.550619; 1.549623; 1.548906; 1.548400; 1.547989; 1.547544; 1.547039; 1.546241; 1.545263; 1.544544; 1.544285; 1.544286; (); (); (); (); (); (); (); (); (); (); (); (); (); 
1216.6; 11:16:48; (); (); (); (); (); (); 1.548397; 1.547970; 1.546591; 1.545174; 1.544112; 1.543323; 1.542835; 1.542742; 1.542571; 1.542234; 1.541819; 1.541688; 1.541997; 1.542754; 1.544106; 1.545680; 1.547982; 1.551479; 1.555185; 1.558505; 1.561751; 1.564976; 1.567277; 1.569446; 1.571910; 1.575072; 1.578066; 1.580233; 1.581967; 1.583232; 1.584226; 1.584922; 1.585626; 1.586658; 1.588161; 1.590016; 1.592168; 1.594902; 1.598172; 1.600814; 1.603284; 1.605903; 1.607951; 1.609800; 1.611664; 1.613097; 1.613978; 1.614148; 1.613594; 1.612428; 1.610819; 1.608697; 1.606615; 1.603892; 1.600835; 1.598357; 1.595678; 1.593137; 1.590995; 1.589371; 1.588091; 1.587148; 1.586892; 1.587332; 1.588518; 1.589947; 1.591235; 1.592678; 1.594572; 1.597467; 1.600830; 1.603693; 1.606416; 1.609612; 1.613007; 1.615944; 1.618422; 1.620458; 1.621639; 1.622409; 1.622859; 1.622765; 1.622075; 1.620466; 1.618403; 1.615982; 1.612922; 1.609608; 1.606701; 1.603871; 1.600948; 1.598871; 1.597805; 1.597065; 1.596337; 1.595834; 1.595764; 1.596270; 1.597532; 1.599015; 1.600379; 1.602245; 1.604485; 1.607224; 1.609997; 1.612062; 1.613538; 1.614477; 1.615331; 1.616203; 1.617217; 1.618322; 1.619130; 1.619986; 1.620830; 1.621583; 1.622093; 1.622277; 1.621951; 1.620921; 1.620408; (); (); (); (); (); (); (); (); (); (); (); (); (); 
