Roll Number; 2
Recipe Name; FP 4524_285 GSM
Start Time; 2018-03-21; 14:15:47
File Name; D:\Mahlo\TR\180321141547FP 4524_285 GSM2_THICKNESS2.txt

3693.6; 14:15:59; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.808124; 0.809799; 0.810142; 0.808503; 0.807389; 0.807207; 0.807302; 0.807194; 0.808591; 0.809462; 0.809110; 0.808039; 0.806683; 0.806999; 0.807188; 0.807306; 0.807044; 0.805875; 0.807205; 0.808188; 0.809165; 0.811067; 0.812939; 0.812325; 0.814764; 0.819070; 0.823115; 0.826582; 0.826481; 0.826419; 0.826951; 0.828068; 0.829704; 0.831485; 0.833677; 0.834923; 0.835335; 0.834692; 0.834373; 0.831823; 0.829144; 0.826326; 0.823179; 0.822227; 0.822929; 0.823529; 0.824281; 0.824627; 0.823436; 0.821854; 0.819380; 0.816954; 0.817041; 0.817987; 0.820606; 0.822352; 0.823543; 0.825185; 0.828312; 0.830493; 0.829339; 0.827331; 0.826950; 0.827280; 0.829439; 0.832720; 0.835204; 0.836080; 0.835955; 0.834439; 0.834285; 0.835738; 0.836687; 0.835336; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3777.6; 14:21:32; (); (); (); (); (); (); (); 0.833675; 0.834944; 0.837338; 0.838910; 0.840102; 0.842220; 0.843888; 0.844221; 0.843173; 0.840451; 0.839203; 0.839876; 0.840037; 0.839922; 0.839440; 0.838245; 0.835696; 0.833068; 0.831597; 0.829943; 0.827474; 0.824255; 0.820961; 0.820356; 0.820855; 0.821075; 0.821670; 0.822774; 0.823081; 0.824523; 0.826863; 0.828924; 0.829883; 0.831541; 0.832831; 0.832961; 0.833815; 0.835803; 0.836802; 0.835737; 0.834781; 0.834787; 0.834987; 0.834721; 0.831790; 0.828148; 0.823866; 0.818297; 0.815628; 0.814825; 0.815887; 0.815274; 0.814295; 0.813730; 0.814090; 0.813848; 0.812549; 0.811021; 0.812055; 0.815680; 0.818714; 0.822546; 0.829276; 0.831168; 0.832348; 0.831590; 0.831053; 0.832681; 0.835381; 0.839376; 0.841566; 0.842687; 0.842528; 0.839217; 0.838262; 0.837288; 0.834843; 0.830319; 0.827742; 0.825458; 0.824340; 0.824299; 0.824154; 0.823210; 0.822215; 0.822579; 0.822765; 0.823119; 0.825677; 0.826316; 0.827097; 0.829097; 0.831375; 0.832011; 0.834033; 0.836104; 0.836018; 0.834715; 0.832537; 0.832952; 0.832757; 0.832813; 0.833116; 0.829367; 0.828561; 0.828966; 0.829361; 0.829583; 0.829298; 0.827955; 0.827207; 0.827730; 0.829248; 0.831842; 0.830086; 0.829838; 0.829617; 0.829553; 0.833846; 0.833208; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3779.9; 14:21:41; (); (); (); (); (); (); (); 0.820712; 0.819252; 0.819365; 0.818578; 0.817123; 0.815767; 0.815771; 0.816554; 0.817251; 0.817435; 0.815777; 0.814900; 0.814058; 0.812281; 0.811999; 0.813209; 0.813627; 0.812080; 0.811706; 0.813665; 0.817765; 0.819652; 0.819283; 0.818450; 0.818675; 0.821496; 0.822048; 0.821777; 0.820914; 0.819565; 0.818344; 0.818996; 0.821772; 0.823777; 0.824048; 0.821160; 0.819018; 0.818034; 0.820079; 0.822120; 0.822424; 0.823457; 0.824996; 0.825984; 0.826636; 0.826887; 0.826705; 0.825741; 0.824601; 0.823302; 0.822714; 0.823701; 0.825891; 0.823431; 0.819606; 0.818966; 0.819458; 0.818786; 0.820556; 0.824212; 0.828188; 0.830527; 0.832646; 0.834208; 0.834967; 0.837511; 0.839160; 0.841243; 0.845025; 0.848360; 0.848331; 0.847251; 0.845788; 0.845503; 0.843126; 0.836957; 0.834832; 0.833651; 0.833425; 0.834226; 0.834368; 0.832840; 0.830114; 0.828961; 0.827882; 0.828184; 0.828907; 0.830545; 0.829078; 0.829767; 0.831787; 0.831166; 0.830614; 0.831730; 0.832423; 0.832794; 0.834343; 0.838058; 0.839064; 0.840341; 0.840731; 0.840619; 0.840196; 0.842070; 0.843320; 0.845215; 0.848228; 0.849589; 0.847724; 0.845228; 0.843525; 0.842867; 0.840156; 0.839478; 0.838897; 0.838933; 0.839588; 0.840529; 0.840095; 0.840130; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3782.1; 14:21:49; (); (); (); (); (); (); (); 0.822930; 0.824594; 0.826756; 0.829743; 0.833369; 0.833766; 0.833405; 0.833996; 0.834120; 0.834601; 0.834687; 0.835026; 0.836378; 0.835927; 0.835679; 0.834327; 0.832257; 0.831955; 0.828802; 0.823335; 0.821076; 0.819715; 0.818388; 0.818221; 0.816319; 0.814715; 0.815393; 0.815520; 0.813774; 0.814546; 0.817339; 0.818635; 0.817159; 0.818308; 0.821164; 0.823343; 0.824279; 0.823595; 0.822649; 0.824274; 0.825318; 0.825501; 0.826278; 0.829325; 0.830486; 0.829688; 0.829368; 0.829840; 0.829865; 0.827821; 0.826709; 0.826790; 0.828087; 0.831485; 0.834771; 0.835349; 0.834373; 0.833622; 0.833872; 0.835577; 0.838609; 0.840497; 0.841577; 0.842964; 0.845273; 0.847847; 0.850076; 0.851461; 0.849070; 0.848438; 0.850997; 0.854247; 0.855372; 0.855190; 0.850542; 0.845458; 0.842408; 0.841570; 0.841676; 0.841824; 0.841314; 0.839890; 0.838566; 0.840021; 0.839229; 0.837559; 0.836375; 0.834919; 0.832092; 0.834238; 0.838013; 0.840182; 0.840498; 0.841013; 0.840843; 0.840133; 0.839148; 0.838433; 0.839149; 0.839337; 0.840131; 0.841549; 0.844088; 0.847171; 0.847934; 0.847895; 0.847771; 0.847318; 0.845803; 0.845657; 0.846417; 0.846902; 0.845561; 0.844560; 0.843394; 0.841546; 0.839960; 0.838637; 0.835633; 0.833328; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3784.3; 14:21:58; (); (); (); (); (); (); (); 0.840200; 0.839221; 0.836846; 0.837566; 0.838526; 0.839005; 0.838981; 0.840121; 0.842382; 0.840618; 0.837190; 0.834890; 0.834118; 0.833846; 0.833296; 0.832799; 0.834183; 0.833362; 0.830941; 0.828650; 0.827106; 0.826518; 0.826811; 0.827318; 0.828487; 0.827825; 0.825612; 0.823493; 0.822998; 0.825016; 0.826390; 0.827690; 0.830177; 0.833694; 0.836228; 0.837187; 0.837456; 0.837652; 0.838379; 0.840582; 0.843177; 0.845959; 0.847802; 0.848157; 0.845708; 0.844140; 0.843204; 0.842382; 0.841278; 0.839458; 0.839599; 0.839095; 0.837888; 0.836612; 0.835246; 0.832448; 0.830914; 0.831170; 0.832336; 0.831892; 0.831277; 0.829795; 0.828698; 0.828288; 0.829807; 0.831344; 0.833547; 0.835357; 0.836341; 0.834636; 0.834120; 0.834559; 0.834553; 0.834212; 0.837691; 0.839188; 0.840548; 0.841733; 0.842161; 0.841629; 0.840967; 0.840340; 0.839880; 0.840270; 0.841850; 0.842462; 0.840453; 0.840335; 0.842641; 0.842721; 0.843854; 0.846367; 0.848021; 0.847969; 0.848123; 0.846207; 0.845249; 0.843870; 0.842120; 0.841875; 0.843032; 0.846106; 0.846674; 0.845780; 0.846835; 0.846911; 0.845021; 0.843133; 0.843520; 0.845100; 0.846348; 0.847066; 0.848217; 0.849978; 0.851642; 0.853123; 0.854172; 0.854793; 0.852962; 0.849301; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3786.5; 14:22:07; (); (); (); (); (); (); (); 0.838619; 0.839724; 0.841632; 0.843644; 0.845266; 0.845231; 0.845100; 0.844763; 0.845875; 0.844994; 0.841702; 0.840562; 0.838282; 0.836853; 0.835804; 0.832767; 0.830745; 0.827191; 0.823217; 0.821667; 0.820396; 0.819547; 0.818819; 0.818030; 0.817197; 0.816396; 0.813956; 0.813101; 0.810956; 0.809905; 0.811163; 0.811960; 0.814006; 0.816359; 0.816822; 0.817197; 0.816429; 0.816932; 0.817632; 0.818272; 0.820941; 0.825975; 0.828713; 0.830896; 0.830996; 0.827867; 0.826329; 0.824390; 0.821532; 0.818722; 0.817734; 0.818830; 0.819336; 0.818909; 0.816756; 0.814834; 0.809495; 0.807892; 0.807927; 0.808931; 0.811748; 0.813316; 0.815218; 0.817985; 0.821166; 0.823395; 0.824488; 0.824326; 0.825144; 0.827533; 0.826937; 0.829612; 0.832196; 0.833302; 0.835935; 0.839118; 0.840245; 0.840354; 0.840031; 0.839120; 0.836172; 0.834211; 0.834429; 0.834924; 0.835258; 0.837850; 0.839888; 0.841187; 0.841679; 0.842120; 0.842198; 0.841621; 0.842439; 0.844959; 0.848525; 0.851438; 0.851629; 0.851369; 0.852700; 0.853693; 0.853865; 0.851883; 0.851838; 0.853767; 0.855086; 0.856330; 0.856081; 0.853597; 0.850932; 0.849430; 0.850562; 0.853226; 0.855043; 0.855625; 0.855164; 0.855514; 0.858045; 0.859264; 0.857123; 0.851935; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3788.8; 14:22:16; (); (); (); (); (); (); (); 0.847037; 0.845449; 0.843867; 0.841918; 0.840459; 0.838812; 0.837767; 0.837118; 0.836130; 0.834750; 0.834743; 0.833558; 0.830262; 0.826832; 0.824584; 0.824545; 0.825545; 0.825720; 0.825264; 0.825130; 0.823881; 0.824130; 0.824262; 0.823898; 0.823689; 0.821684; 0.820127; 0.820519; 0.821785; 0.822136; 0.821438; 0.820816; 0.821030; 0.821738; 0.822085; 0.824895; 0.825971; 0.826674; 0.826900; 0.826958; 0.830609; 0.832703; 0.832548; 0.831444; 0.831847; 0.831081; 0.830697; 0.831318; 0.832873; 0.833677; 0.832760; 0.832084; 0.830857; 0.829442; 0.828329; 0.826024; 0.826770; 0.828780; 0.830802; 0.833681; 0.836414; 0.836846; 0.837262; 0.837978; 0.838812; 0.841093; 0.842150; 0.842888; 0.844072; 0.845232; 0.845878; 0.845503; 0.844928; 0.844254; 0.841223; 0.840300; 0.839671; 0.837524; 0.835270; 0.835983; 0.834922; 0.834190; 0.834105; 0.833057; 0.831162; 0.831035; 0.831411; 0.832513; 0.833976; 0.834961; 0.835018; 0.835325; 0.836928; 0.837604; 0.834791; 0.832562; 0.832042; 0.832057; 0.833245; 0.836198; 0.836896; 0.836537; 0.836096; 0.836388; 0.837414; 0.837324; 0.837681; 0.837373; 0.836553; 0.836661; 0.837923; 0.838191; 0.839447; 0.840040; 0.839065; 0.839118; 0.838707; 0.837981; 0.836953; 0.835683; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3791.0; 14:22:24; (); (); (); (); (); (); (); 0.839473; 0.838427; 0.837485; 0.836696; 0.836182; 0.836491; 0.835403; 0.835175; 0.835192; 0.833666; 0.832384; 0.828397; 0.826540; 0.826873; 0.827432; 0.826681; 0.826779; 0.825977; 0.824952; 0.824217; 0.822678; 0.822135; 0.820700; 0.819396; 0.816826; 0.813121; 0.812808; 0.812068; 0.809796; 0.808177; 0.807820; 0.807530; 0.808884; 0.810293; 0.811012; 0.811328; 0.813043; 0.815675; 0.817860; 0.819533; 0.821373; 0.822741; 0.823822; 0.824572; 0.824630; 0.824592; 0.824028; 0.821664; 0.818820; 0.817553; 0.818037; 0.817101; 0.814423; 0.814505; 0.816500; 0.818570; 0.819141; 0.821646; 0.825348; 0.828362; 0.830089; 0.830574; 0.833858; 0.837063; 0.839860; 0.842954; 0.843835; 0.844179; 0.843435; 0.842192; 0.839884; 0.841208; 0.840005; 0.839020; 0.838038; 0.836254; 0.837146; 0.837051; 0.836539; 0.834550; 0.829552; 0.829150; 0.830372; 0.831228; 0.831567; 0.831254; 0.830607; 0.832356; 0.834720; 0.837649; 0.840452; 0.841164; 0.842239; 0.843863; 0.846481; 0.849196; 0.847572; 0.847932; 0.848220; 0.848081; 0.849036; 0.849032; 0.847323; 0.846340; 0.845986; 0.845818; 0.845644; 0.844756; 0.842722; 0.840432; 0.840870; 0.843008; 0.843482; 0.843569; 0.844192; 0.845262; 0.845805; 0.846488; 0.844405; 0.841245; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3793.2; 14:22:33; (); (); (); (); (); (); (); 0.844587; 0.838775; 0.839870; 0.841420; 0.841121; 0.841409; 0.841240; 0.840675; 0.838071; 0.835975; 0.833283; 0.830730; 0.828093; 0.826941; 0.826370; 0.828873; 0.828969; 0.826855; 0.824903; 0.823562; 0.821649; 0.820216; 0.819554; 0.819701; 0.818064; 0.817714; 0.818362; 0.817585; 0.814458; 0.814096; 0.814682; 0.816085; 0.817230; 0.817034; 0.817865; 0.817557; 0.817771; 0.818563; 0.819196; 0.819777; 0.820019; 0.819065; 0.817641; 0.817110; 0.817110; 0.817684; 0.817925; 0.817720; 0.817338; 0.815470; 0.817093; 0.817254; 0.815928; 0.814775; 0.816404; 0.817115; 0.820184; 0.826113; 0.832333; 0.834338; 0.834408; 0.835199; 0.837196; 0.839807; 0.843027; 0.843181; 0.844753; 0.846764; 0.848573; 0.846980; 0.847285; 0.846886; 0.845554; 0.843823; 0.843927; 0.844782; 0.845642; 0.843954; 0.841237; 0.838561; 0.836520; 0.832930; 0.831249; 0.832039; 0.834689; 0.834365; 0.833692; 0.833012; 0.832443; 0.831788; 0.830209; 0.826943; 0.826052; 0.827188; 0.829341; 0.831441; 0.834186; 0.835614; 0.836025; 0.836370; 0.837952; 0.837010; 0.838343; 0.841138; 0.844332; 0.847262; 0.850079; 0.851794; 0.852926; 0.853663; 0.856649; 0.860947; 0.863924; 0.864040; 0.864909; 0.866495; 0.870671; 0.872784; 0.871818; 0.869085; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3795.5; 14:22:42; (); (); (); (); (); (); (); 0.844293; 0.843209; 0.841450; 0.840205; 0.840610; 0.841502; 0.842884; 0.843953; 0.845509; 0.844852; 0.842837; 0.842294; 0.840277; 0.837418; 0.834708; 0.832875; 0.831849; 0.830343; 0.827445; 0.824584; 0.822646; 0.817723; 0.814698; 0.812999; 0.811889; 0.810635; 0.808099; 0.807042; 0.806808; 0.807181; 0.807789; 0.808204; 0.808533; 0.808952; 0.807767; 0.804289; 0.803109; 0.802498; 0.802202; 0.802157; 0.801973; 0.802352; 0.803873; 0.805809; 0.806631; 0.805146; 0.803899; 0.802922; 0.803253; 0.805611; 0.806749; 0.809294; 0.810866; 0.813437; 0.816068; 0.817411; 0.817140; 0.816837; 0.816368; 0.816228; 0.819344; 0.822090; 0.825817; 0.829993; 0.833268; 0.836946; 0.837719; 0.837589; 0.837855; 0.838765; 0.838700; 0.840853; 0.840319; 0.839242; 0.840184; 0.839781; 0.838497; 0.836617; 0.834503; 0.832659; 0.831616; 0.831723; 0.833224; 0.832516; 0.830563; 0.831628; 0.830902; 0.832928; 0.835396; 0.835688; 0.835625; 0.836983; 0.838614; 0.841183; 0.843558; 0.844364; 0.845669; 0.846943; 0.849096; 0.850080; 0.848467; 0.849325; 0.849761; 0.850871; 0.852864; 0.853709; 0.852333; 0.850955; 0.849553; 0.847872; 0.847136; 0.846046; 0.843918; 0.841730; 0.841778; 0.843900; 0.843086; 0.841181; 0.837649; 0.834189; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3797.7; 14:22:51; (); (); (); (); (); (); (); 0.833750; 0.837340; 0.838282; 0.837948; 0.837090; 0.835981; 0.834968; 0.833766; 0.832404; 0.831581; 0.831140; 0.830338; 0.829136; 0.827869; 0.826247; 0.823481; 0.820669; 0.819104; 0.819029; 0.820685; 0.822428; 0.824076; 0.825948; 0.826795; 0.826341; 0.825115; 0.824084; 0.826644; 0.830613; 0.832871; 0.834625; 0.836067; 0.837582; 0.837811; 0.835750; 0.833717; 0.833359; 0.834570; 0.835692; 0.837777; 0.839925; 0.840597; 0.837434; 0.835227; 0.834132; 0.834366; 0.832248; 0.829016; 0.826679; 0.826648; 0.827035; 0.825948; 0.821055; 0.818481; 0.819160; 0.819260; 0.819599; 0.821210; 0.819499; 0.817865; 0.815443; 0.815600; 0.819556; 0.824336; 0.827566; 0.828977; 0.830582; 0.834542; 0.837675; 0.836553; 0.835077; 0.835366; 0.837349; 0.839339; 0.843120; 0.846836; 0.848180; 0.845375; 0.841627; 0.838495; 0.836982; 0.837109; 0.836878; 0.835917; 0.837256; 0.838865; 0.838018; 0.835884; 0.835755; 0.833037; 0.833099; 0.834692; 0.836943; 0.838364; 0.838590; 0.839073; 0.839119; 0.839477; 0.839518; 0.837936; 0.837285; 0.838761; 0.840044; 0.839478; 0.838575; 0.836733; 0.836210; 0.836574; 0.837958; 0.841196; 0.842632; 0.843243; 0.843282; 0.843398; 0.844080; 0.845191; 0.845380; 0.846345; 0.849414; 0.853684; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3799.9; 14:22:59; (); (); (); (); (); (); (); 0.855757; 0.851240; 0.847339; 0.848596; 0.851593; 0.853307; 0.854051; 0.854173; 0.855372; 0.854390; 0.849480; 0.845032; 0.841559; 0.836881; 0.835053; 0.833433; 0.833384; 0.834331; 0.832769; 0.827945; 0.822809; 0.817566; 0.813623; 0.812569; 0.812190; 0.813797; 0.814365; 0.813046; 0.812097; 0.812288; 0.812192; 0.812337; 0.812461; 0.812674; 0.814356; 0.815109; 0.816076; 0.816787; 0.816869; 0.817662; 0.816983; 0.817540; 0.821225; 0.824235; 0.824594; 0.824637; 0.824768; 0.824172; 0.822169; 0.821560; 0.823010; 0.824426; 0.826026; 0.828872; 0.829468; 0.829015; 0.826377; 0.822361; 0.820040; 0.820214; 0.823790; 0.827587; 0.830170; 0.832314; 0.832401; 0.832414; 0.832399; 0.831296; 0.828429; 0.828872; 0.831405; 0.834353; 0.837488; 0.841245; 0.840916; 0.837809; 0.836181; 0.835389; 0.835421; 0.836802; 0.835526; 0.834540; 0.834398; 0.835626; 0.836344; 0.835698; 0.835413; 0.835928; 0.835741; 0.835998; 0.836225; 0.835056; 0.834494; 0.834710; 0.834803; 0.836608; 0.838777; 0.840589; 0.840442; 0.838485; 0.836831; 0.835888; 0.836228; 0.836621; 0.838676; 0.840743; 0.842072; 0.842550; 0.842873; 0.843835; 0.844753; 0.844649; 0.844581; 0.846192; 0.847740; 0.850336; 0.851939; 0.851438; 0.850784; 0.850272; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3802.1; 14:23:08; (); (); (); (); (); (); (); 0.825190; 0.823669; 0.822439; 0.821068; 0.819426; 0.817563; 0.816077; 0.816586; 0.816618; 0.816389; 0.816178; 0.814574; 0.813457; 0.813392; 0.813938; 0.813003; 0.812595; 0.812591; 0.813015; 0.813791; 0.813067; 0.814064; 0.813372; 0.813243; 0.813449; 0.812703; 0.812781; 0.813746; 0.812901; 0.811118; 0.811814; 0.813689; 0.816755; 0.819593; 0.821890; 0.824028; 0.824582; 0.823370; 0.822656; 0.822532; 0.821689; 0.822491; 0.823184; 0.824232; 0.825059; 0.825097; 0.822997; 0.821363; 0.820083; 0.819036; 0.820357; 0.821574; 0.823328; 0.823398; 0.823555; 0.824870; 0.825976; 0.827215; 0.828313; 0.829534; 0.830722; 0.833146; 0.834112; 0.833550; 0.832157; 0.834123; 0.837296; 0.840639; 0.843656; 0.846462; 0.848193; 0.848565; 0.846457; 0.844631; 0.843767; 0.844101; 0.845987; 0.847311; 0.849654; 0.852328; 0.851080; 0.847750; 0.846324; 0.846010; 0.845777; 0.845280; 0.844805; 0.846185; 0.848159; 0.851033; 0.852864; 0.851810; 0.850564; 0.849227; 0.848335; 0.847886; 0.846659; 0.844961; 0.844289; 0.845057; 0.845242; 0.844909; 0.845347; 0.844699; 0.844061; 0.845655; 0.846225; 0.844425; 0.844264; 0.844747; 0.844695; 0.847798; 0.848392; 0.847855; 0.846584; 0.846767; 0.848030; 0.848277; 0.849202; 0.848189; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3804.3; 14:23:17; (); (); (); (); (); (); (); 0.852608; 0.852483; 0.853928; 0.854467; 0.853392; 0.852053; 0.850994; 0.850197; 0.850244; 0.849774; 0.848631; 0.848391; 0.848475; 0.846261; 0.842371; 0.839529; 0.837358; 0.833491; 0.831721; 0.831845; 0.832971; 0.834773; 0.834720; 0.834284; 0.834476; 0.834523; 0.833722; 0.833089; 0.833475; 0.833735; 0.834098; 0.835081; 0.836314; 0.837145; 0.836688; 0.835011; 0.833197; 0.833015; 0.832122; 0.830516; 0.830245; 0.830974; 0.830940; 0.830022; 0.829006; 0.827693; 0.827113; 0.828262; 0.827872; 0.828055; 0.827664; 0.827193; 0.828259; 0.830057; 0.830049; 0.829220; 0.829177; 0.827874; 0.828953; 0.832174; 0.836817; 0.839857; 0.839344; 0.839378; 0.839951; 0.841052; 0.841706; 0.840725; 0.840331; 0.841334; 0.842484; 0.842255; 0.841920; 0.840935; 0.838377; 0.835437; 0.834292; 0.835814; 0.838125; 0.839431; 0.840271; 0.841417; 0.843134; 0.843666; 0.846838; 0.849676; 0.851607; 0.852547; 0.854382; 0.856810; 0.856802; 0.857591; 0.859549; 0.858591; 0.856772; 0.854794; 0.852628; 0.849634; 0.848445; 0.844175; 0.840253; 0.839034; 0.841258; 0.843401; 0.844903; 0.845948; 0.843849; 0.840195; 0.837132; 0.838965; 0.840597; 0.841174; 0.843160; 0.843702; 0.845924; 0.847804; 0.849046; 0.848657; 0.843979; 0.840388; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3806.6; 14:23:26; (); (); (); (); (); (); (); 0.844225; 0.847717; 0.848886; 0.849397; 0.849442; 0.848040; 0.847260; 0.849127; 0.850409; 0.848899; 0.847920; 0.847721; 0.846483; 0.844562; 0.841730; 0.839365; 0.836234; 0.834766; 0.834057; 0.834054; 0.833360; 0.832277; 0.830613; 0.829097; 0.828396; 0.828704; 0.829383; 0.828670; 0.828086; 0.828095; 0.826995; 0.826861; 0.826174; 0.824239; 0.822376; 0.822766; 0.822349; 0.822555; 0.823037; 0.823468; 0.823966; 0.822625; 0.823591; 0.824798; 0.825564; 0.826272; 0.826719; 0.824866; 0.825146; 0.826478; 0.826427; 0.826349; 0.824824; 0.822650; 0.821552; 0.820262; 0.818922; 0.819424; 0.820022; 0.819928; 0.821381; 0.821735; 0.824586; 0.824738; 0.823639; 0.823851; 0.823305; 0.825630; 0.828863; 0.831239; 0.830163; 0.829215; 0.826233; 0.824459; 0.823648; 0.822537; 0.824556; 0.825688; 0.826670; 0.827120; 0.828136; 0.831426; 0.832465; 0.832902; 0.834045; 0.838824; 0.841336; 0.844060; 0.845895; 0.847263; 0.848359; 0.848121; 0.847765; 0.848251; 0.849701; 0.851288; 0.849884; 0.849012; 0.845178; 0.840793; 0.838030; 0.838470; 0.837955; 0.838701; 0.840238; 0.840498; 0.838983; 0.836920; 0.835556; 0.832997; 0.829301; 0.830499; 0.830822; 0.833016; 0.836557; 0.836914; 0.836310; 0.835446; 0.833301; 0.829897; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3808.8; 14:23:34; (); (); (); (); (); (); (); 0.840377; 0.840396; 0.839536; 0.839566; 0.839993; 0.839017; 0.837146; 0.835574; 0.834064; 0.831844; 0.830471; 0.829352; 0.828327; 0.829139; 0.828261; 0.826252; 0.824260; 0.822142; 0.819303; 0.818344; 0.817604; 0.817045; 0.817388; 0.817637; 0.817757; 0.817908; 0.818992; 0.819867; 0.818347; 0.816802; 0.815577; 0.815076; 0.815938; 0.817924; 0.817331; 0.817340; 0.817000; 0.815684; 0.814859; 0.815989; 0.817749; 0.818642; 0.819752; 0.821801; 0.822098; 0.823144; 0.824169; 0.824377; 0.823167; 0.823998; 0.825726; 0.828111; 0.830652; 0.832384; 0.833159; 0.832846; 0.830738; 0.827467; 0.825556; 0.827811; 0.829351; 0.829728; 0.830753; 0.834530; 0.836658; 0.838021; 0.838810; 0.838969; 0.839183; 0.839394; 0.840719; 0.842008; 0.842781; 0.843285; 0.841482; 0.840010; 0.839279; 0.837853; 0.836301; 0.833719; 0.830610; 0.827490; 0.824291; 0.821493; 0.819110; 0.818317; 0.820167; 0.822311; 0.821713; 0.822047; 0.822403; 0.823217; 0.826037; 0.827928; 0.828916; 0.830437; 0.833107; 0.837165; 0.840710; 0.842856; 0.844495; 0.845399; 0.847482; 0.850518; 0.850820; 0.851388; 0.851709; 0.851450; 0.851150; 0.851639; 0.851976; 0.850889; 0.849704; 0.851040; 0.851541; 0.850794; 0.849520; 0.847597; 0.846586; 0.847751; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3811.0; 14:23:43; (); (); (); (); (); (); (); 0.833714; 0.836610; 0.837140; 0.836554; 0.834831; 0.833509; 0.830659; 0.830217; 0.830426; 0.829762; 0.828055; 0.825869; 0.823774; 0.822146; 0.819326; 0.815545; 0.814388; 0.813284; 0.812228; 0.811735; 0.811562; 0.812016; 0.811865; 0.812160; 0.812675; 0.809784; 0.809211; 0.808187; 0.805796; 0.804450; 0.804563; 0.805910; 0.807288; 0.808504; 0.810575; 0.812556; 0.815209; 0.817381; 0.819425; 0.821523; 0.825522; 0.828214; 0.830899; 0.833480; 0.834767; 0.833171; 0.830774; 0.828488; 0.827239; 0.826488; 0.825233; 0.824092; 0.824041; 0.823276; 0.822105; 0.822536; 0.823568; 0.824682; 0.826348; 0.828734; 0.831547; 0.833175; 0.835366; 0.837154; 0.837291; 0.836917; 0.838379; 0.838569; 0.838561; 0.838204; 0.836432; 0.836078; 0.835166; 0.833980; 0.834229; 0.834217; 0.832908; 0.831627; 0.830350; 0.829364; 0.828896; 0.826823; 0.826776; 0.829089; 0.831878; 0.833159; 0.833314; 0.834225; 0.834682; 0.833199; 0.834106; 0.834615; 0.836954; 0.839968; 0.842148; 0.844643; 0.847555; 0.847770; 0.847060; 0.846378; 0.845290; 0.845756; 0.846246; 0.848184; 0.851878; 0.854632; 0.856633; 0.855374; 0.855666; 0.857096; 0.856153; 0.857964; 0.860451; 0.861859; 0.862897; 0.865679; 0.866441; 0.867328; 0.867371; 0.864643; (); (); (); (); (); (); (); (); (); (); (); (); (); 
3813.3; 14:23:52; (); (); (); (); (); (); (); 0.836013; 0.835635; 0.836274; 0.836838; 0.837730; 0.837301; 0.836921; 0.836822; 0.837069; 0.836261; 0.834821; 0.833882; 0.832330; 0.829462; 0.828439; 0.828736; 0.829025; 0.827451; 0.825561; 0.823154; 0.821712; 0.821294; 0.820934; 0.821765; 0.822447; 0.822228; 0.822181; 0.822318; 0.821426; 0.822283; 0.822332; 0.822085; 0.822943; 0.826092; 0.826124; 0.825665; 0.825552; 0.824243; 0.822219; 0.821964; 0.823837; 0.824914; 0.825621; 0.827611; 0.827532; 0.825949; 0.823998; 0.821167; 0.818665; 0.819882; 0.819853; 0.819948; 0.821909; 0.822071; 0.822418; 0.822112; 0.820627; 0.818534; 0.817172; 0.817341; 0.819856; 0.824020; 0.828374; 0.832397; 0.835292; 0.837647; 0.840384; 0.843633; 0.848153; 0.852037; 0.854112; 0.856287; 0.858320; 0.861091; 0.861663; 0.859223; 0.857107; 0.855701; 0.853182; 0.850919; 0.851664; 0.852047; 0.849781; 0.846773; 0.845109; 0.845283; 0.845767; 0.846298; 0.847019; 0.849356; 0.851266; 0.852356; 0.853610; 0.856107; 0.857243; 0.856828; 0.855450; 0.854416; 0.854779; 0.853383; 0.851223; 0.849839; 0.850141; 0.849682; 0.848754; 0.847922; 0.846744; 0.845047; 0.842974; 0.843183; 0.842577; 0.841936; 0.843161; 0.846125; 0.846383; 0.847793; 0.848214; 0.847266; 0.846307; 0.846390; (); (); (); (); (); (); (); (); (); (); (); (); (); 
