Roll Number; 0
Recipe Name; FP 4582_244 GSM
Start Time; 2017-11-30; 11:40:32
File Name; D:\Mahlo\TR\171130114032FP 4582_244 GSM0_FMI2.txt

-0.1; 11:40:52; (); (); (); (); 252.383679; 252.682328; 252.855480; 252.869576; 252.909243; 252.976894; 252.945065; 252.763718; 252.450407; 252.095938; 251.768112; 251.455694; 251.280487; 251.373023; 251.472801; 251.430035; 251.332045; 251.178950; 250.975341; 250.750512; 250.496835; 250.266820; 250.178546; 250.281334; 250.445604; 250.672430; 250.936151; 251.089215; 250.948787; 250.592500; 250.152946; 249.714732; 249.468118; 249.270543; 249.043390; 248.739287; 248.670489; 248.753235; 248.865664; 249.066636; 249.249488; 249.336466; 249.265969; 249.114424; 249.198064; 249.465674; 249.829605; 250.115305; 250.406504; 250.647485; 250.687480; 250.564307; 250.329196; 250.250548; 250.178874; 249.930888; 249.721706; 249.899358; 250.113875; 250.304312; 250.317544; 250.140309; 250.123292; 250.168860; 250.337541; 250.721455; 251.251876; 251.710117; 251.825690; 251.747191; 251.690000; 251.696795; 251.720756; 251.833200; 251.844913; 251.777053; 251.828581; 251.872003; 252.045751; 252.355248; 252.570689; 252.634883; 252.481848; 252.196848; 252.108574; 252.013564; 251.813501; 251.442820; 251.164138; 250.990093; 250.842750; 250.569761; 250.304520; 250.037223; 249.813125; 249.695063; 249.758422; 250.269532; 250.927031; 251.555204; 252.079636; 252.567440; 253.037632; 253.279299; 253.632963; 254.032880; 254.598409; 255.323917; 255.919993; 256.317079; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
0.6; 11:41:01; (); (); (); (); 252.008080; 251.923233; 251.882583; 251.856863; 251.767129; 251.699299; 251.558393; 251.257598; 250.844240; 250.549108; 250.362724; 250.323713; 250.552803; 250.735432; 250.912309; 250.967979; 250.863463; 250.686526; 250.440061; 250.262618; 250.136882; 250.196546; 250.372231; 250.650585; 250.902295; 251.082361; 251.014769; 250.669658; 250.172317; 249.676436; 249.356121; 249.102041; 248.873040; 248.660892; 248.529136; 248.521775; 248.509929; 248.631269; 248.820871; 248.950377; 248.830780; 248.653203; 248.650953; 248.894766; 249.208644; 249.554247; 249.892056; 250.211716; 250.370830; 250.246018; 250.125617; 250.109762; 250.078619; 249.845594; 249.554262; 249.685809; 249.956682; 250.126928; 250.135362; 250.030458; 249.985009; 250.002861; 250.057191; 250.365317; 250.968993; 251.352280; 251.577824; 251.622707; 251.573443; 251.507640; 251.509368; 251.574904; 251.607358; 251.559138; 251.549542; 251.671046; 251.891702; 252.191663; 252.472013; 252.599180; 252.647012; 252.477616; 252.325386; 252.277702; 252.184510; 251.873761; 251.604319; 251.395464; 251.222283; 251.033992; 250.709176; 250.356227; 250.055432; 249.890640; 249.817297; 250.066668; 250.702143; 251.294106; 251.841336; 252.357721; 252.917081; 253.393531; 253.880054; 254.349768; 254.739165; 255.094647; 255.421549; 255.708337; 255.946100; 255.876333; 255.184710; 254.378974; 253.579080; 253.061384; 252.961874; 252.773851; 252.414763; 251.999229; 251.780689; 251.561552; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1.4; 11:41:09; (); (); (); (); 252.470076; 252.666891; 252.815634; 252.880931; 252.942353; 252.996981; 252.985030; 252.870917; 252.562672; 252.215356; 251.822084; 251.490116; 251.333565; 251.380026; 251.463920; 251.492590; 251.494795; 251.317292; 251.108766; 250.772297; 250.436574; 250.152707; 250.041008; 250.125110; 250.377655; 250.743538; 251.112700; 251.201928; 251.028031; 250.778556; 250.277430; 249.801874; 249.627709; 249.429494; 249.233782; 249.015316; 249.001488; 249.040022; 249.169618; 249.294564; 249.389738; 249.376655; 249.301061; 249.234542; 249.242216; 249.496549; 249.899194; 250.282526; 250.635356; 250.906616; 250.914484; 250.698924; 250.579298; 250.468552; 250.355601; 250.099063; 249.959618; 250.102162; 250.352621; 250.484437; 250.398338; 250.264496; 250.178367; 250.137269; 250.231028; 250.607938; 251.181006; 251.582623; 251.757056; 251.691788; 251.625866; 251.583785; 251.597941; 251.635492; 251.656890; 251.630902; 251.636237; 251.725167; 252.012819; 252.283812; 252.466470; 252.601236; 252.552927; 252.470136; 252.352715; 252.251327; 252.047539; 251.725316; 251.477629; 251.345098; 251.227140; 250.950158; 250.633776; 250.332594; 250.052124; 249.891058; 249.925137; 250.225425; 250.785738; 251.509637; 252.052754; 252.489984; 253.055602; 253.500700; 253.962874; 254.392862; 254.722655; 255.050123; 255.373538; 255.724192; 255.839229; 255.573034; 254.970849; 254.708439; 254.548311; 254.402667; 254.352778; 254.153341; 253.872752; 253.540128; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2.1; 11:41:18; (); (); (); (); 251.780421; 251.822740; 251.843661; 251.936167; 251.926064; 251.865447; 251.687527; 251.386434; 251.075029; 250.826240; 250.613838; 250.629634; 250.849277; 251.005143; 251.091927; 251.026601; 250.862718; 250.716746; 250.456125; 250.167459; 250.013024; 250.041902; 250.229508; 250.438303; 250.695854; 250.894934; 250.724167; 250.442415; 250.053465; 249.500841; 249.239951; 249.065012; 248.724729; 248.492852; 248.415306; 248.512864; 248.607054; 248.687863; 248.806283; 248.833045; 248.769000; 248.701155; 248.691663; 248.962879; 249.311998; 249.543071; 249.857530; 250.284463; 250.412613; 250.259221; 249.976367; 249.915436; 249.820367; 249.602392; 249.428287; 249.547914; 249.757573; 249.902993; 249.868304; 249.733791; 249.674663; 249.658540; 249.737799; 250.098974; 250.713170; 251.129031; 251.287937; 251.245201; 251.232803; 251.219332; 251.205921; 251.345187; 251.384199; 251.333058; 251.401424; 251.510084; 251.737118; 252.081215; 252.359241; 252.466232; 252.444148; 252.271682; 252.134144; 252.031982; 251.910001; 251.637012; 251.351029; 251.176775; 251.089841; 250.879347; 250.532955; 250.177473; 249.839544; 249.615908; 249.661759; 249.925017; 250.484347; 251.206756; 251.821518; 252.215564; 252.686679; 253.229380; 253.818989; 254.269868; 254.588753; 254.941911; 255.232960; 255.669564; 256.025463; 255.900502; 255.170822; 254.495621; 253.922015; 253.339291; 253.236830; 253.071725; 252.667636; 252.227187; 252.031267; 251.961708; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2.8; 11:41:27; (); (); (); (); 251.780421; 252.237886; 252.469182; 252.554506; 252.684683; 252.750695; 252.661526; 252.544463; 252.371579; 252.071291; 251.764327; 251.471549; 251.329958; 251.365155; 251.489997; 251.517981; 251.542836; 251.331627; 251.131803; 250.850916; 250.492066; 250.285268; 250.148118; 250.189871; 250.375390; 250.634491; 250.970095; 251.079977; 250.910521; 250.667304; 250.333846; 249.840528; 249.621183; 249.354199; 249.039397; 248.829007; 248.809978; 248.833850; 248.868108; 248.960495; 249.046519; 249.032408; 248.902395; 248.782620; 248.782590; 249.039263; 249.344140; 249.725446; 250.148416; 250.454068; 250.483960; 250.340044; 250.266105; 250.288963; 250.251830; 250.091374; 249.921083; 250.105172; 250.389665; 250.562429; 250.512838; 250.423521; 250.346333; 250.303984; 250.440478; 250.892371; 251.410723; 251.806378; 251.926869; 251.861155; 251.754582; 251.765460; 251.793087; 251.840472; 251.807868; 251.763016; 251.811743; 251.910627; 252.177477; 252.410799; 252.643287; 252.743751; 252.620727; 252.413094; 252.325803; 252.196640; 252.014160; 251.678526; 251.409322; 251.311809; 251.237690; 250.896305; 250.494689; 250.168473; 249.885902; 249.671847; 249.711648; 250.104755; 250.728875; 251.319975; 251.957625; 252.523422; 252.959073; 253.413767; 253.932029; 254.299313; 254.677325; 255.100995; 255.471259; 255.848676; 256.051630; 255.759090; 255.183548; 254.926294; 254.745871; 254.654795; 254.535347; 254.399151; 254.170328; 253.889143; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
3.6; 11:41:36; (); (); (); (); (); 252.201110; 252.222717; 252.206594; 252.103895; 251.969635; 251.771480; 251.476228; 251.172274; 250.875741; 250.606507; 250.524729; 250.691772; 250.796735; 250.845701; 250.732064; 250.565678; 250.369042; 250.179857; 250.025302; 249.930426; 249.999285; 250.142694; 250.466347; 250.777245; 250.954151; 250.867933; 250.579089; 250.138938; 249.748915; 249.520257; 249.348372; 249.075234; 248.886481; 248.763934; 248.785019; 248.781621; 248.873129; 248.926133; 248.942241; 248.957336; 248.875514; 248.910055; 249.071613; 249.384835; 249.696597; 249.994367; 250.378877; 250.420213; 250.343800; 250.164866; 250.089079; 250.067502; 249.844894; 249.597237; 249.622226; 249.915138; 250.093013; 250.093430; 249.957174; 249.927863; 249.961361; 250.031590; 250.403106; 251.022130; 251.375020; 251.620889; 251.634926; 251.604587; 251.599997; 251.637518; 251.722187; 251.766235; 251.823008; 251.824796; 251.873434; 252.034634; 252.382547; 252.586663; 252.645552; 252.651751; 252.474487; 252.236933; 252.135396; 251.965761; 251.616627; 251.319021; 251.127809; 250.974357; 250.809163; 250.519365; 250.174671; 249.812648; 249.668688; 249.672085; 249.947473; 250.485092; 251.307547; 252.030373; 252.464056; 252.961874; 253.412664; 253.917783; 254.355013; 254.660487; 254.994959; 255.311191; 255.718350; 255.977064; 255.889446; 255.459517; 254.753828; 253.829509; 253.298283; 253.196597; 253.018349; 252.710104; 252.263576; 252.101570; 251.993448; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4.3; 11:41:44; (); (); (); (); (); 252.304167; 252.540588; 252.636582; 252.747238; 252.734989; 252.718180; 252.617925; 252.401292; 252.120554; 251.810104; 251.452595; 251.270592; 251.324803; 251.470566; 251.537234; 251.437038; 251.239836; 251.051277; 250.776321; 250.541151; 250.264794; 250.187993; 250.289679; 250.544816; 250.843525; 251.097977; 251.228720; 251.049548; 250.787675; 250.391692; 250.045627; 249.780461; 249.456480; 249.161139; 248.941466; 248.843268; 248.834237; 248.874456; 248.995036; 249.102235; 249.088585; 249.048203; 248.991385; 248.921931; 249.143854; 249.515831; 249.877915; 250.259370; 250.574291; 250.592738; 250.505388; 250.385702; 250.371486; 250.268817; 249.956444; 249.783069; 249.905705; 250.162750; 250.333250; 250.288367; 250.195771; 250.139147; 250.146061; 250.346750; 250.847280; 251.371533; 251.764268; 251.987100; 252.021253; 252.016366; 252.028733; 252.113640; 252.186179; 252.257079; 252.244085; 252.270728; 252.341807; 252.585143; 252.818763; 252.931356; 252.983361; 252.851635; 252.506912; 252.322525; 252.237231; 252.034605; 251.609415; 251.342952; 251.109481; 251.009822; 250.674039; 250.308424; 249.951079; 249.720067; 249.511793; 249.548748; 249.949217; 250.694215; 251.343429; 251.859605; 252.339482; 252.881974; 253.402770; 253.878564; 254.226267; 254.613936; 254.969358; 255.362242; 255.788207; 256.012917; 255.752891; 255.111694; 254.794002; 254.581302; 254.486859; 254.479140; 254.407436; 254.158497; 253.892452; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
5.1; 11:41:53; (); (); (); (); (); 251.915544; 251.984179; 252.033740; 251.982152; 251.882970; 251.642942; 251.291573; 250.993669; 250.783056; 250.554353; 250.553817; 250.737518; 250.931740; 250.982910; 250.936180; 250.801235; 250.546128; 250.311315; 250.114709; 249.955371; 250.029027; 250.258744; 250.519454; 250.735223; 250.906169; 250.733852; 250.425160; 250.005841; 249.613374; 249.335006; 249.172181; 248.914137; 248.696789; 248.569772; 248.637944; 248.680398; 248.761147; 248.872086; 248.902023; 248.782977; 248.693347; 248.667404; 248.858765; 249.126166; 249.432266; 249.705732; 250.019372; 250.075370; 249.942571; 249.802515; 249.800563; 249.804080; 249.699503; 249.521628; 249.720842; 250.037134; 250.209630; 250.194967; 250.100255; 250.008374; 249.978736; 250.090539; 250.561118; 251.145393; 251.590490; 251.742482; 251.767904; 251.635045; 251.637548; 251.569003; 251.653969; 251.702368; 251.711130; 251.727015; 251.764625; 251.967967; 252.267420; 252.532572; 252.656817; 252.602249; 252.340168; 252.191305; 252.092600; 251.883388; 251.507729; 251.279861; 251.094252; 250.995725; 250.842154; 250.572026; 250.252455; 249.975339; 249.778330; 249.757931; 250.003189; 250.649273; 251.386940; 252.069324; 252.542853; 253.020287; 253.494948; 253.968537; 254.427463; 254.758060; 255.170763; 255.569816; 255.940855; 256.192088; 256.116569; 255.605966; 254.811168; 253.811121; 253.104538; 252.968073; 252.844870; 252.479941; 252.037764; 251.795858; 251.509070; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
8.8; 11:42:36; (); (); (); (); 251.563191; 251.603305; 251.659036; 251.698554; 251.666069; 251.521617; 251.307786; 251.004696; 250.687122; 250.472546; 250.336319; 250.399441; 250.482619; 250.587106; 250.696152; 250.642389; 250.492662; 250.257909; 250.044703; 249.908313; 249.869794; 249.974176; 250.163615; 250.429600; 250.741720; 250.905424; 250.745654; 250.513494; 250.081241; 249.632105; 249.436364; 249.238625; 248.999909; 248.806968; 248.762056; 248.839676; 248.867020; 248.966396; 249.072790; 249.056980; 248.972908; 248.911470; 248.942956; 249.151081; 249.449790; 249.685273; 249.995679; 250.322789; 250.389814; 250.235200; 250.134200; 250.064433; 249.985948; 249.809802; 249.676228; 249.841005; 250.148952; 250.313520; 250.165790; 250.033736; 250.097781; 250.118673; 250.262350; 250.699580; 251.211435; 251.556993; 251.744956; 251.718283; 251.631707; 251.707792; 251.720250; 251.740813; 251.722425; 251.748174; 251.817822; 251.740128; 251.898944; 252.212197; 252.400637; 252.488643; 252.364397; 252.119392; 251.956522; 251.904100; 251.642585; 251.277566; 250.992894; 250.931859; 250.913143; 250.759929; 250.567287; 250.268191; 249.997258; 249.822557; 249.895334; 250.239789; 250.955790; 251.742899; 252.343535; 252.805710; 253.353596; 253.824443; 254.243523; 254.621983; 254.942268; 255.258888; 255.553216; 255.855113; 256.115556; 255.914986; 255.295128; 254.503727; 253.688365; 253.132254; 252.953827; 252.757102; 252.394676; 251.948982; 251.735866; 251.613647; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
9.5; 11:42:45; (); (); (); (); 252.391398; 252.637476; 252.768934; 252.852559; 252.950460; 252.971768; 252.875715; 252.733618; 252.487004; 252.198279; 251.769185; 251.426607; 251.297951; 251.392931; 251.584888; 251.755565; 251.742840; 251.646578; 251.345992; 250.998139; 250.702143; 250.508875; 250.417501; 250.515163; 250.698507; 251.020163; 251.276493; 251.355648; 251.211256; 250.803679; 250.215143; 249.749824; 249.514654; 249.352455; 249.096021; 248.951435; 248.946354; 249.068603; 249.142244; 249.320880; 249.519050; 249.503255; 249.382094; 249.255702; 249.330550; 249.603227; 249.908417; 250.178218; 250.600308; 250.936478; 250.889868; 250.731111; 250.553846; 250.464380; 250.359267; 250.085294; 249.969810; 250.165224; 250.408381; 250.582188; 250.509858; 250.390768; 250.383586; 250.397414; 250.474870; 250.953317; 251.468331; 251.815081; 251.947433; 251.845062; 251.767009; 251.721650; 251.828730; 251.922011; 251.907647; 251.902252; 251.946181; 252.001226; 252.171814; 252.439260; 252.637237; 252.775431; 252.725780; 252.457738; 252.386838; 252.334058; 252.064407; 251.621217; 251.388967; 251.278430; 251.148045; 250.917196; 250.618696; 250.380188; 250.132561; 249.934062; 249.973297; 250.448138; 251.093358; 251.695007; 252.201915; 252.686709; 253.244072; 253.777415; 254.190683; 254.436195; 254.776090; 255.161971; 255.506814; 255.878091; 256.037682; 255.670160; 255.294442; 255.075663; 254.873604; 254.786551; 254.709095; 254.544377; 254.276425; 254.187226; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
