Roll Number; 0
Recipe Name; FP 4548_387 GSM
Start Time; 2018-03-08; 15:48:22
File Name; D:\Mahlo\TR\180308154822FP 4548_387 GSM0_FMI2.txt

11722.4; 15:48:33; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 379.313082; 380.620450; 382.311672; 383.517981; 384.666353; 385.136843; 385.609895; 386.200607; 386.540502; 386.475027; 387.232542; 387.987584; 388.880134; 389.143735; 389.179587; 389.656007; 389.749348; 389.494210; 389.363259; 389.246404; 389.229894; 388.771623; 388.793617; 389.140517; 390.034497; 390.455127; 390.342087; 390.518516; 391.560942; 392.252624; 391.760945; 391.071588; 390.627682; 390.250444; 390.131861; 389.816850; 389.756888; 389.354080; 388.725013; 387.932599; 387.678742; 388.037711; 388.239950; 387.729228; 386.964291; 386.473387; 386.095941; 385.631979; 384.909570; 383.673996; 383.609325; 383.731753; 383.419871; 383.144915; 383.766383; 384.091496; 383.805603; 383.138537; 383.407533; 384.018779; 384.226143; 384.188920; 383.977175; 383.971453; 384.569705; 384.603530; 384.562671; 385.028034; 385.214001; 384.842247; 383.995503; 383.318692; 382.580876; 381.370157; 380.668432; 380.633026; 380.975068; 380.988777; 381.360620; 380.912185; 380.460203; 379.604280; 378.480911; 377.777368; 376.779199; 375.792980; 375.321865; 375.201255; 375.360489; 374.992162; 374.295294; 373.427719; 373.127639; 372.380346; 371.667713; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11724.3; 15:48:42; (); (); (); (); (); (); (); (); (); 392.635107; 392.432660; 392.826617; 392.672390; 392.277449; 391.534537; 390.624404; 389.400959; 387.726039; 386.195213; 385.206878; 383.518487; 383.682191; 384.460956; 385.306299; 385.770202; 385.797054; 385.419726; 384.893358; 384.394228; 384.623230; 385.565698; 386.563748; 387.592137; 388.080627; 387.888342; 387.334913; 387.338281; 387.292176; 387.000829; 386.264443; 385.395229; 385.040462; 385.127664; 385.105163; 384.573430; 383.475572; 382.994354; 382.681042; 382.472485; 382.411510; 382.010192; 381.163210; 380.354285; 380.136162; 380.283386; 380.361021; 380.921811; 381.253362; 381.390452; 381.148458; 381.197661; 381.367803; 381.565154; 381.691664; 382.288337; 382.529169; 381.987721; 381.566375; 380.000263; 378.867030; 379.247934; 379.140526; 378.725499; 378.609687; 379.130453; 379.404306; 380.035102; 380.716026; 381.460607; 381.909639; 382.766902; 383.681595; 384.486526; 385.568142; 386.636257; 386.308283; 385.180682; 384.073257; 383.567125; 383.622140; 383.754581; 382.992387; 381.868660; 380.826265; 379.754633; 378.495842; 377.532214; 377.589434; 378.006727; 377.752632; 377.504915; 378.483683; 379.634798; 380.399227; 380.056471; 379.646540; 379.730433; 379.914761; 379.952967; 380.675286; 381.789148; 382.603407; 382.359296; 381.907135; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11725.8; 15:48:50; (); (); (); (); (); (); (); (); (); 385.868549; 386.426181; 386.789680; 386.777759; 387.186676; 387.729943; 388.461977; 388.909996; 389.816105; 390.515894; 390.266687; 390.400767; 390.300512; 390.355706; 390.809089; 391.302437; 391.945690; 392.658114; 393.320948; 393.153399; 392.731041; 392.027020; 391.229928; 390.131295; 389.149070; 389.026791; 389.091402; 389.211714; 389.396280; 389.970273; 390.295982; 389.545947; 388.559431; 388.851762; 389.972955; 390.748531; 391.208410; 392.400891; 393.693566; 395.108670; 395.954281; 396.490693; 397.343695; 397.762358; 397.339612; 396.594942; 397.179365; 397.697479; 396.930605; 396.188259; 396.190405; 396.476716; 396.254361; 396.124423; 395.457178; 394.243181; 393.548369; 392.917067; 392.669857; 392.863005; 392.907828; 392.504722; 392.466068; 392.356038; 391.703665; 391.562104; 391.485482; 390.909970; 390.078276; 390.072882; 390.367746; 390.565753; 390.482992; 390.494555; 390.506387; 390.633792; 390.885025; 391.036749; 390.813559; 390.296370; 389.268935; 388.874859; 388.646543; 388.177067; 387.648195; 387.332708; 386.756271; 386.269897; 385.880888; 385.924280; 386.347443; 385.490537; 384.434044; 383.930564; 383.984804; 384.079814; 384.041607; 384.395450; 384.955853; 385.136098; 384.850234; 384.736896; 384.370238; 384.225816; 383.642733; 383.165509; 383.437335; 383.801103; 384.155184; 384.410858; 384.395629; 383.889496; 383.216262; 382.814616; 383.121639; 383.614182; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11727.3; 15:48:58; (); (); (); (); (); (); (); (); (); 380.680740; 381.148309; 381.775200; 381.721288; 381.750882; 381.536901; 381.804436; 381.721467; 381.714851; 382.000983; 382.378489; 382.650614; 383.147448; 383.892894; 384.298950; 384.785712; 384.964705; 385.580212; 386.269927; 386.787146; 387.856692; 388.913214; 389.720023; 389.357537; 389.352232; 390.097708; 391.125023; 392.058641; 392.707467; 393.238157; 393.411875; 392.980784; 392.383516; 392.003626; 391.472757; 390.222281; 388.840288; 388.585925; 389.852792; 390.401155; 389.881194; 389.399141; 389.123917; 389.305413; 389.527619; 389.818311; 390.474468; 390.852213; 391.515762; 392.632514; 393.715739; 395.047337; 395.939201; 396.337599; 396.964520; 398.051143; 398.374319; 397.956997; 396.997809; 396.273255; 396.016657; 395.699888; 395.284206; 394.643664; 394.284576; 394.092351; 393.735021; 392.610371; 391.638964; 390.639037; 389.326543; 388.726979; 388.223648; 387.913585; 387.723327; 387.665689; 388.520718; 389.454097; 389.573663; 389.266521; 389.166206; 389.024019; 388.937533; 389.033824; 389.496148; 389.425606; 389.072865; 388.825923; 388.045728; 387.049407; 386.181414; 385.332435; 384.817451; 384.298295; 384.054840; 383.955956; 383.619726; 383.040249; 382.195503; 381.449014; 381.560117; 381.883264; 382.075816; 382.754445; 383.480668; 383.661717; 383.065999; 382.101238; 381.761223; 381.531030; 381.019026; 380.739301; 380.736828; 380.858541; 380.440354; 380.113631; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11728.8; 15:49:07; (); (); (); (); (); (); (); (); (); 376.831412; 377.872467; 378.101259; 377.744049; 377.595127; 377.934158; 378.020644; 377.500206; 377.634794; 378.730118; 379.815251; 380.732626; 381.069481; 380.906403; 380.706578; 380.242020; 379.842192; 380.025595; 380.499750; 380.684435; 380.458325; 380.659521; 381.882757; 382.270515; 382.076591; 381.975383; 381.853938; 381.518930; 381.569117; 382.351726; 383.241892; 383.160084; 382.441580; 382.069975; 382.149428; 382.278681; 382.858366; 383.052826; 383.349419; 383.864105; 383.836389; 383.335590; 382.736266; 382.255733; 382.525951; 383.322835; 384.469807; 385.789186; 387.228727; 388.091117; 388.348401; 387.957901; 387.638420; 387.682319; 387.417734; 387.991488; 389.120758; 390.005976; 390.485704; 390.520126; 390.162706; 389.653802; 389.585108; 388.843209; 388.251543; 388.126969; 388.006657; 387.454271; 386.256933; 385.774612; 385.068774; 384.052217; 383.675516; 383.115441; 381.808549; 380.408764; 379.537344; 379.125565; 379.039019; 379.023790; 379.268706; 379.854649; 380.503714; 380.710781; 380.200833; 379.802227; 379.931211; 379.976988; 380.052835; 380.562007; 381.726235; 382.134795; 382.053941; 381.791651; 381.508738; 381.080031; 380.538791; 380.508125; 381.273597; 381.849587; 382.086396; 381.817669; 381.651521; 382.096082; 382.441252; 382.193029; 382.380694; 382.082224; 381.780684; 381.829739; 381.811678; 381.612211; 381.424636; 380.964726; 381.453723; 382.116467; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11730.3; 15:49:15; (); (); (); (); (); (); (); (); (); 380.426884; 380.792469; 381.811589; 382.620424; 383.205116; 383.141011; 382.840455; 382.954180; 383.658886; 384.363443; 384.895563; 384.819299; 385.118365; 385.811031; 386.693001; 387.597769; 388.473719; 389.074922; 389.384478; 389.196396; 389.553249; 390.541941; 391.370535; 391.323060; 390.772820; 390.354455; 389.419824; 387.785494; 386.703134; 387.045830; 387.398541; 387.431800; 387.405068; 387.056917; 387.136012; 387.697965; 388.024151; 388.175994; 388.708144; 389.635503; 390.672356; 392.349243; 394.376546; 395.936608; 395.894736; 395.377159; 394.575536; 393.828481; 393.684298; 393.694311; 393.172115; 392.355144; 391.862839; 391.549587; 390.857577; 390.239984; 389.435917; 388.787925; 388.305485; 387.940556; 386.985689; 385.977387; 385.201842; 384.640992; 383.925229; 383.551866; 383.371055; 383.042783; 383.047044; 383.298844; 383.464992; 383.752406; 383.568674; 383.308381; 383.222878; 383.728117; 384.137034; 384.561509; 384.843856; 385.252178; 385.707676; 386.096627; 385.692030; 384.272873; 383.055657; 382.129252; 381.097585; 380.342752; 379.649162; 378.652394; 377.864450; 377.643257; 377.797961; 377.884656; 377.370417; 376.550823; 375.601977; 375.300556; 375.726551; 375.853419; 376.030445; 376.483619; 377.040952; 377.720714; 378.374219; 378.596574; 378.296345; 377.693981; 377.152413; 377.095938; 376.965314; 376.936436; 376.887709; 376.744449; 377.178818; 377.282530; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11731.8; 15:49:24; (); (); (); (); (); (); (); (); (); 394.782186; 393.878371; 393.074542; 392.906427; 392.770231; 392.928183; 393.410504; 393.470496; 393.218517; 393.139690; 392.619193; 391.783893; 391.788960; 392.185628; 392.016917; 391.637802; 391.615570; 392.171919; 392.509192; 392.753124; 392.847210; 392.339021; 392.204493; 392.002076; 391.932100; 392.142832; 392.821819; 393.514901; 394.318372; 395.008266; 395.682275; 395.904690; 395.338446; 394.791603; 394.306242; 393.837482; 393.944532; 394.133061; 394.189030; 393.891901; 393.705964; 393.382400; 392.580032; 391.722143; 391.177297; 391.145587; 391.422153; 392.027467; 392.555267; 393.274009; 393.596321; 393.316418; 392.795354; 392.477632; 392.493248; 392.179877; 391.930729; 392.096341; 392.360896; 392.019033; 391.611546; 391.569346; 391.706586; 391.396314; 390.089512; 389.401495; 388.938248; 388.935924; 388.847679; 388.235956; 388.143271; 387.215883; 386.768788; 386.500746; 386.449903; 386.673987; 386.724919; 386.609942; 386.714935; 386.816055; 386.934072; 387.459904; 387.161344; 386.935562; 387.540609; 387.649596; 388.109088; 388.151586; 387.986422; 387.840480; 387.177855; 386.448264; 385.250807; 384.407669; 384.719789; 385.224760; 385.430813; 385.681063; 385.663837; 385.434270; 385.305941; 385.062993; 384.844750; 384.318680; 383.385181; 382.587761; 381.732941; 381.343663; 380.973607; 380.402952; 379.487544; 378.385484; 377.579808; 376.727879; 374.995112; 374.327093; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11733.3; 15:49:32; (); (); (); (); (); (); (); (); (); 389.236361; 388.517469; 387.649626; 386.902928; 387.029558; 386.701643; 386.488974; 386.394233; 386.100203; 385.912806; 385.608017; 385.612637; 386.181831; 386.904359; 387.153834; 387.169898; 387.383193; 387.449980; 387.979567; 388.623923; 389.256775; 389.538825; 389.588922; 389.971137; 390.291095; 390.691429; 390.921712; 390.692949; 390.655935; 390.938699; 391.437411; 392.133743; 392.674506; 392.770886; 392.648578; 392.948538; 393.208057; 393.790871; 394.090891; 394.444197; 394.544095; 394.240588; 394.295692; 394.441962; 394.776195; 395.415783; 396.263182; 397.020549; 397.595942; 398.275316; 399.768949; 400.887698; 400.909334; 401.052237; 401.044399; 401.090920; 402.084261; 403.042614; 403.214931; 403.141081; 402.549177; 402.027249; 401.979089; 401.749134; 401.552826; 400.733948; 400.085121; 399.882019; 399.956346; 400.015265; 399.425924; 399.390370; 399.584144; 399.465770; 399.092823; 398.290962; 396.973640; 396.334589; 395.780116; 394.720823; 394.252449; 394.167870; 393.464565; 391.869515; 390.356958; 389.432311; 388.693810; 387.898535; 387.102544; 386.599690; 386.516184; 386.621952; 386.777639; 387.090892; 386.839569; 386.300981; 386.293977; 386.654675; 387.030363; 387.077242; 387.179583; 386.811882; 386.481762; 386.648864; 386.439025; 386.269659; 386.180550; 385.291189; 384.465069; 384.281784; 383.809716; 382.703871; 381.643564; 381.424874; 381.795704; 381.846726; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11734.8; 15:49:41; (); (); (); (); (); (); (); (); (); 383.809537; 383.985490; 384.031683; 383.306414; 382.359773; 382.566214; 383.306712; 384.208739; 384.951532; 385.065019; 385.766834; 387.113959; 388.613909; 390.048563; 390.422583; 390.556008; 391.356945; 392.156571; 393.375576; 395.252407; 395.940334; 396.154851; 396.537572; 397.301883; 397.690237; 397.408962; 396.512032; 395.999163; 395.807385; 396.355361; 396.954119; 397.042662; 397.202104; 397.512168; 397.351384; 397.266954; 396.784663; 395.715743; 394.642562; 395.017743; 396.358430; 396.963924; 397.416204; 396.805257; 395.996749; 395.228177; 394.735008; 394.865483; 394.657195; 394.568145; 394.641489; 394.582599; 395.021021; 394.813567; 393.528670; 391.973048; 391.446680; 390.478849; 389.936775; 390.045255; 390.446723; 390.650034; 389.953136; 389.006525; 388.742924; 388.479173; 388.351411; 388.507843; 388.557822; 388.790905; 388.843656; 388.797909; 389.356315; 389.732569; 389.835417; 389.530450; 389.227182; 389.278769; 389.750272; 390.191078; 390.097976; 389.933407; 389.280111; 389.226198; 389.085352; 389.328569; 389.632672; 389.608175; 389.587969; 389.026582; 388.499022; 387.730062; 387.319565; 386.993617; 386.605918; 386.598498; 386.081666; 386.195540; 386.569887; 386.789560; 386.577606; 385.988772; 385.432750; 384.849727; 384.479076; 384.283304; 384.189337; 383.760214; 383.332580; 382.697970; 382.523388; 383.070916; 382.557362; 381.664097; 380.938113; 380.398750; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11736.3; 15:49:49; (); (); (); (); (); (); (); (); (); 387.275666; 387.418002; 387.233675; 387.033910; 386.735678; 386.088222; 385.462224; 384.747326; 383.808881; 382.690251; 381.722718; 380.511016; 379.210413; 379.336566; 380.150408; 380.113244; 379.696608; 379.550725; 379.845560; 380.283475; 381.000906; 382.162124; 383.549780; 385.281026; 386.660755; 387.113899; 387.334257; 387.665004; 387.659132; 387.663811; 388.525039; 389.513075; 389.845729; 389.943242; 390.014082; 389.636815; 388.943642; 388.849318; 388.990998; 389.255315; 389.929086; 390.697867; 390.645802; 390.149802; 389.687926; 388.983130; 388.334990; 387.905717; 387.625694; 387.770861; 388.212502; 388.389975; 388.016373; 387.309998; 387.381434; 387.412935; 387.614042; 387.925982; 387.990773; 387.291938; 386.199981; 385.783255; 385.711402; 385.613531; 385.628611; 385.292947; 385.352314; 384.976894; 384.097219; 382.967025; 382.391989; 381.616592; 381.673604; 381.906837; 382.684767; 383.135945; 383.669525; 384.041548; 383.927703; 383.516878; 383.614540; 383.776397; 384.503007; 385.289103; 385.485709; 385.259777; 385.931402; 386.136532; 385.631472; 384.975523; 384.566486; 384.235770; 383.717030; 382.904828; 382.298976; 382.184416; 382.399052; 382.652849; 382.644057; 382.937968; 382.495672; 381.365091; 380.803198; 380.959332; 381.811976; 382.482499; 382.327706; 382.355005; 383.076757; 383.610427; 383.353204; 382.160455; 380.511194; 379.854143; 379.369140; 380.398750; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
11737.8; 15:49:58; (); (); (); (); (); (); (); (); (); 388.815701; 389.888078; 390.503883; 390.518993; 390.513450; 390.319735; 390.151620; 389.948756; 390.183806; 390.740901; 391.278118; 391.382068; 391.553044; 391.875178; 392.503202; 392.987669; 392.878622; 393.122017; 393.425643; 393.700272; 394.041806; 394.147813; 394.516349; 394.816399; 394.273341; 393.428504; 392.581284; 391.864896; 391.095996; 390.494317; 390.095413; 390.001208; 389.784008; 389.800489; 389.813066; 390.072972; 390.447408; 390.590161; 390.558571; 390.513331; 390.893489; 391.678095; 392.265677; 393.116832; 393.816918; 394.466996; 394.612759; 394.757152; 395.187527; 395.852596; 396.065563; 396.021158; 396.480262; 396.931946; 397.475153; 398.017913; 398.508638; 398.970187; 399.330854; 398.661375; 397.866577; 397.248626; 396.553159; 396.085888; 395.360917; 395.095170; 394.825220; 394.011319; 392.854691; 392.537802; 392.155379; 391.146362; 390.615076; 390.963256; 391.474038; 391.174763; 391.310126; 391.445041; 391.031057; 390.631706; 390.107483; 390.175402; 390.485138; 390.871227; 390.647054; 390.253335; 389.374971; 388.226986; 386.759013; 386.210442; 386.913121; 387.111366; 386.852294; 386.645913; 386.651695; 387.156278; 387.180448; 386.759281; 386.897504; 387.391061; 387.771547; 388.705045; 389.681101; 389.999211; 389.385402; 387.996107; 386.897862; 386.165440; 386.084646; 385.773510; 385.090053; 384.684205; 384.479970; 383.759618; 382.453114; 381.539941; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
