Roll Number; 0
Recipe Name; FP 4576_257 GSM
Start Time; 2018-01-05; 09:12:08
File Name; D:\Mahlo\TR\180105091208FP 4576_257 GSM0_FMI2.txt

1722.7; 09:12:19; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 256.761611; 256.977558; 257.048696; 257.331908; 257.570922; 257.522345; 257.378817; 257.389069; 257.450998; 257.540792; 257.496119; 257.757306; 258.020192; 258.205295; 258.365184; 258.321971; 258.391261; 258.587092; 258.771867; 258.987278; 259.322703; 259.846479; 260.276943; 260.649294; 261.503190; 262.870520; 263.648391; 264.274657; 264.949024; 265.591174; 266.209394; 266.519487; 267.008424; 267.509907; 267.906040; 268.078476; 268.360972; 268.698722; 268.926769; 268.904984; 268.660218; 268.479526; 268.282533; 268.172950; 268.460542; 268.826157; 269.435793; 269.786030; 269.811660; 269.751787; 270.033002; 270.301759; 270.680964; 270.804495; 270.705462; 270.835668; 270.956576; 271.301091; 271.703720; 271.752447; 271.545053; 271.340489; 271.051615; 271.235228; 271.416843; 271.709681; 271.941364; 271.897376; 272.191972; 272.251606; 272.353977; 272.134423; 271.724582; 271.395564; 271.259993; 271.423966; 271.448314; 271.382451; 270.863801; 270.578265; 269.951671; 269.450128; 268.978089; 268.264174; 267.654121; 267.114282; 267.181337; 267.197818; 266.989976; 266.784251; 266.197890; 265.500844; 265.165359; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1761.0; 09:13:54; (); (); (); (); (); (); (); 257.107735; 257.496804; 258.338839; 259.137303; 259.629816; 260.085791; 260.390818; 260.685444; 260.930479; 261.354923; 261.729062; 261.960387; 262.298048; 262.597173; 263.290137; 263.679087; 263.673604; 263.298929; 263.066441; 263.159961; 263.238221; 263.243675; 263.447821; 263.686240; 263.810098; 263.747483; 263.997585; 264.588356; 265.179694; 265.725195; 265.955269; 266.251683; 266.649723; 266.892940; 266.940862; 267.157674; 267.187297; 267.231673; 267.266870; 267.470449; 268.162847; 268.495262; 268.409878; 268.597484; 269.019544; 269.798577; 270.319432; 270.575702; 270.937771; 271.383107; 271.917284; 272.834629; 273.385555; 273.665667; 273.897380; 273.948848; 274.204969; 274.536937; 274.445057; 274.197370; 273.759931; 273.622304; 273.768663; 273.674399; 273.415864; 273.186147; 273.006737; 273.139536; 273.336649; 273.407191; 273.626059; 273.648709; 273.820579; 274.109513; 274.522752; 274.886668; 274.876863; 274.964273; 275.320500; 275.688708; 276.018411; 276.163548; 276.445121; 276.583940; 276.543021; 276.411265; 276.315391; 276.091069; 276.001155; 275.606841; 275.538027; 275.641680; 275.661528; 275.462925; 275.357187; 275.234640; 274.937481; 274.425983; 274.190277; 274.273485; 274.364203; 274.650484; 274.916857; 275.010258; 275.294363; 275.395632; 275.492877; 275.433272; 275.698513; 275.831103; 275.907576; 276.161700; 276.560634; 276.851863; 276.922524; 276.879638; 276.744604; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1764.4; 09:14:03; (); (); (); (); (); (); (); 256.425112; 256.175607; 256.095350; 255.840868; 255.687594; 255.384773; 254.989415; 254.797429; 254.319131; 253.689617; 253.346592; 253.116816; 252.903819; 252.745807; 252.773613; 252.959013; 253.046751; 253.345907; 253.476441; 253.663927; 253.997147; 254.464149; 254.948884; 255.318552; 255.756229; 256.544352; 256.806016; 257.172585; 257.701546; 258.141041; 258.413374; 258.691251; 258.895695; 259.287119; 259.577036; 259.877086; 259.986401; 260.043442; 260.406435; 260.961711; 260.832280; 261.056185; 261.360377; 261.741191; 262.329936; 263.079911; 263.676643; 263.976276; 264.341146; 264.721215; 265.473515; 266.330957; 266.891867; 267.222643; 267.385185; 267.860919; 268.260449; 268.720746; 268.945903; 268.916547; 268.770307; 268.738598; 268.683583; 268.681914; 268.714637; 268.295020; 267.844468; 267.919928; 267.910987; 267.872602; 268.062025; 268.194079; 268.321812; 268.407136; 268.445402; 268.538475; 268.630147; 268.621355; 268.653005; 269.103438; 269.548595; 269.847840; 269.820929; 269.661635; 269.583583; 269.427449; 269.213766; 269.053549; 268.888086; 268.865198; 269.036561; 269.304633; 269.686669; 270.000458; 269.967139; 269.935995; 270.139396; 270.494342; 271.069169; 271.575242; 272.073179; 272.507608; 272.723407; 273.044080; 273.410410; 273.707092; 273.917526; 274.126917; 273.925960; 273.638397; 273.301840; 273.287535; 273.233891; 273.169547; 272.830814; 272.341400; 272.301406; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1767.8; 09:14:11; (); (); (); (); (); (); (); 250.783622; 250.084728; 250.164807; 250.332654; 250.758082; 251.197219; 251.511097; 251.815647; 252.126753; 252.464682; 252.955556; 253.772140; 254.256845; 254.657745; 255.243391; 256.270766; 257.085532; 257.326871; 257.637590; 257.776558; 257.854134; 258.211434; 258.363575; 258.191615; 258.374125; 258.377880; 258.449763; 258.937031; 259.353578; 259.910285; 260.176539; 260.330886; 261.135429; 261.817664; 262.322575; 263.053298; 263.570309; 264.005899; 264.474630; 265.156657; 265.744776; 266.131908; 266.438037; 267.083496; 267.596900; 267.718732; 268.024683; 268.110871; 268.509746; 269.276768; 269.743651; 270.145446; 270.485908; 270.693183; 270.675272; 270.824850; 270.890743; 271.016955; 270.890355; 270.764947; 270.867318; 270.785630; 270.840406; 270.536393; 269.878358; 269.437045; 269.122571; 268.932760; 268.917024; 269.048661; 268.841565; 268.947214; 268.725842; 268.483639; 268.714815; 268.886000; 269.050956; 269.237280; 269.420624; 269.665807; 269.936472; 270.077854; 270.172477; 270.079732; 270.004898; 269.775659; 269.412637; 269.259810; 268.875420; 268.088251; 267.683446; 267.162859; 266.585976; 266.099811; 265.593231; 264.900923; 264.424384; 264.472604; 264.423907; 264.179856; 264.258713; 264.727801; 264.941365; 265.109390; 265.578002; 265.653819; 265.918046; 266.219258; 266.166061; 266.157478; 266.482562; 266.503900; 266.153842; 265.942574; 266.202033; 266.154200; 265.613049; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1771.2; 09:14:20; (); (); (); (); (); (); (); 250.918716; 250.566185; 250.304341; 249.939606; 249.664649; 249.590322; 249.610052; 249.642447; 248.901382; 248.397529; 248.310834; 248.579055; 249.302164; 250.307798; 250.950992; 251.328677; 251.732826; 252.144009; 252.725810; 253.148794; 253.491193; 253.970206; 254.461646; 255.046785; 255.874187; 256.601453; 257.573217; 258.284241; 258.587062; 258.907676; 259.433180; 259.619623; 259.973913; 260.665208; 261.372358; 261.856973; 262.177825; 262.561530; 262.800336; 262.842715; 262.840956; 262.394160; 261.812270; 261.568427; 262.034416; 262.609094; 263.281971; 263.915300; 264.071673; 264.147609; 264.348894; 264.600605; 264.853120; 264.986694; 265.036434; 265.131414; 265.778363; 266.089916; 266.534686; 266.420066; 266.417563; 266.567618; 266.502738; 266.203314; 265.982181; 265.710413; 265.430003; 265.187472; 265.453339; 265.908599; 266.185850; 266.007274; 265.872985; 265.564412; 265.531093; 265.396923; 265.226603; 265.055507; 265.450984; 266.044140; 266.648829; 266.973227; 266.997874; 266.964763; 266.886592; 266.875654; 267.039448; 267.279148; 267.478019; 267.628074; 267.607123; 267.468840; 267.334789; 267.096400; 266.660482; 266.014546; 265.620232; 265.331060; 264.980853; 264.818907; 264.640301; 264.428288; 264.519274; 264.501691; 264.242798; 264.624685; 265.039831; 265.426606; 265.588164; 266.014516; 266.607434; 267.181635; 267.664611; 268.063635; 268.380135; 268.724978; 268.919110; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1774.6; 09:14:28; (); (); (); (); (); (); 254.188389; 254.175454; 253.761947; 253.700733; 253.550917; 253.660500; 253.694832; 253.929436; 254.341066; 254.259437; 254.401863; 254.532456; 254.590154; 254.892886; 254.860550; 254.980534; 255.342424; 255.828798; 256.107807; 256.669521; 256.716818; 256.679982; 256.629854; 256.790847; 257.087916; 257.596970; 257.922083; 258.274943; 258.335978; 258.786887; 259.206980; 259.438217; 259.503484; 259.433389; 259.583861; 259.976089; 260.413289; 260.565937; 260.560513; 260.516912; 260.269254; 260.459870; 260.317028; 260.354877; 260.247320; 260.153115; 260.102987; 260.501951; 261.204660; 261.495858; 261.835545; 262.432486; 263.160080; 263.827413; 264.542311; 264.754951; 264.952898; 265.491724; 266.006052; 266.478270; 267.168641; 267.852604; 268.044233; 267.972797; 268.157840; 268.166840; 267.881960; 267.707974; 267.632484; 267.839611; 268.478423; 269.086063; 269.597352; 269.988358; 270.389378; 270.623326; 271.011651; 271.338820; 271.573365; 271.900624; 272.540629; 273.204952; 273.451775; 273.711443; 273.940593; 274.046183; 273.941576; 273.747623; 273.412287; 273.012698; 272.664726; 272.323579; 272.341490; 272.493154; 272.311658; 271.818727; 271.776140; 271.888644; 271.985829; 271.951258; 271.643549; 271.378785; 271.337777; 271.497786; 271.693438; 271.512836; 271.404773; 271.097749; 270.855874; 270.694971; 270.614117; 270.395219; 270.011306; 269.437999; 269.057304; 269.115269; 269.248098; 269.332558; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1778.0; 09:14:37; (); (); (); (); (); (); 257.444173; 257.590711; 257.349283; 256.605655; 256.300926; 256.549209; 256.813943; 256.939292; 256.924510; 256.993413; 256.846517; 256.876707; 257.427126; 257.853031; 257.820815; 257.499099; 257.075846; 256.893247; 256.934255; 256.957173; 256.827831; 256.729066; 256.801635; 256.835461; 256.939441; 257.117808; 256.984055; 256.803811; 257.090479; 257.396489; 257.911354; 258.557171; 258.948445; 259.570181; 259.834498; 259.922117; 260.068208; 260.325879; 260.872155; 261.436701; 261.910737; 262.440920; 262.963057; 263.433516; 263.929188; 264.352858; 264.753550; 265.260220; 265.958071; 266.867995; 267.986238; 268.745571; 269.363016; 269.404978; 269.248098; 269.223839; 269.256175; 269.700140; 270.037323; 270.249695; 270.553738; 270.884782; 271.265090; 271.323055; 271.149129; 270.666271; 270.344526; 270.345360; 270.515889; 270.588249; 270.746768; 270.844281; 270.748615; 270.746768; 270.591378; 270.326108; 270.105243; 269.982666; 270.196825; 270.496160; 270.982563; 271.325886; 271.096408; 270.990193; 270.996153; 270.910233; 270.584077; 270.030320; 269.551545; 269.527018; 269.618899; 269.706428; 269.667715; 269.475311; 269.304186; 269.232690; 269.071966; 269.378543; 269.537270; 269.131273; 268.802553; 268.932015; 269.445479; 269.985348; 270.402044; 270.550370; 270.573914; 270.390540; 270.225137; 269.691586; 269.199908; 269.049764; 268.820286; 268.669814; 269.154757; 269.757390; 269.705653; 269.311547; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1781.4; 09:14:46; (); (); (); (); (); (); (); 250.145644; 250.794172; 251.394689; 251.788825; 252.329856; 252.889693; 253.513187; 254.626751; 255.809247; 256.829828; 257.693350; 258.476585; 259.145588; 259.616584; 259.964705; 260.479033; 261.110812; 261.885583; 262.675524; 263.215095; 263.111591; 263.030350; 262.761712; 262.379348; 262.261152; 262.043685; 261.926115; 261.988908; 262.401819; 262.876183; 263.021976; 262.816548; 262.547076; 262.261510; 262.174964; 262.555659; 262.485176; 262.705624; 263.177723; 263.493598; 263.789684; 263.830811; 263.934195; 263.886511; 263.838619; 264.120549; 264.370769; 264.633030; 264.760792; 264.815688; 265.032738; 265.561432; 265.733093; 265.957296; 266.252160; 266.625553; 267.464399; 268.169761; 268.681884; 268.833756; 269.237339; 269.616455; 269.986242; 270.173669; 270.228207; 270.128518; 269.949794; 269.781649; 269.628108; 269.432366; 269.330502; 269.168824; 268.933743; 268.857837; 268.749863; 268.355250; 268.007725; 267.905116; 268.094897; 268.567234; 269.083500; 269.670039; 270.237207; 270.438910; 270.595491; 270.700514; 270.763218; 270.888895; 270.942092; 271.085054; 271.103173; 270.888269; 270.515233; 270.264030; 269.856572; 269.254893; 268.546253; 267.869383; 267.319560; 266.671062; 266.130388; 265.538394; 264.899343; 264.421940; 264.221251; 264.086068; 264.172852; 264.557481; 264.513701; 264.266014; 264.197201; 264.104575; 264.163285; 264.372438; 264.701784; 264.980406; 265.282780; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1784.8; 09:14:54; (); (); (); (); (); (); (); 253.661931; 253.410280; 253.528386; 253.884286; 254.091322; 254.229784; 254.237026; 254.431933; 254.495561; 255.165666; 255.923569; 256.560206; 256.620169; 256.386101; 256.557941; 256.925821; 257.574141; 258.137733; 258.571178; 259.164780; 259.826899; 260.439634; 260.910511; 261.612594; 262.163222; 262.612551; 263.130069; 263.812006; 264.746487; 265.606016; 266.379714; 267.136514; 267.477602; 267.715037; 267.836422; 268.021375; 268.451273; 268.823415; 268.927395; 268.907845; 268.844992; 268.796831; 268.814653; 268.883973; 269.051880; 269.228965; 269.145548; 269.055098; 269.336849; 269.838005; 270.371109; 270.890296; 271.161646; 271.399051; 271.810353; 272.118658; 272.127986; 272.310704; 272.157431; 271.968007; 271.735400; 271.585643; 271.407068; 271.064937; 270.745844; 270.442396; 270.144939; 269.901305; 269.567877; 269.217968; 269.158036; 269.208848; 269.242316; 269.523919; 269.794703; 269.971937; 270.382851; 270.929515; 271.487564; 271.946192; 272.020131; 272.389948; 272.837341; 273.211956; 273.185670; 273.099303; 272.948086; 272.692680; 272.174209; 272.066623; 271.872222; 271.579176; 271.435708; 271.141469; 270.806521; 270.474255; 270.106673; 269.858539; 269.855291; 270.036399; 270.376116; 270.883203; 271.308422; 271.658927; 271.681339; 271.921337; 272.247553; 272.395223; 272.426218; 272.483319; 272.461504; 272.556901; 272.732526; 272.898853; 273.027152; 272.861212; 272.588730; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1788.2; 09:15:03; (); (); (); (); (); (); (); 261.166483; 260.824114; 260.517746; 260.391027; 260.436594; 260.507405; 260.501951; 260.584295; 260.522813; 260.197520; 259.617150; 258.865356; 258.125335; 257.738203; 257.633686; 257.599324; 257.511795; 257.530510; 257.556230; 257.535100; 257.664829; 257.872552; 257.755637; 258.094192; 258.747727; 259.356588; 260.063261; 260.902137; 261.495799; 261.946291; 262.446284; 263.075352; 263.433814; 263.530076; 263.554156; 263.256282; 263.285488; 263.495475; 263.160616; 262.715727; 262.449890; 262.245804; 262.210369; 262.338638; 262.583166; 262.694269; 262.643129; 262.905002; 263.184637; 263.455510; 263.807267; 264.224678; 264.965087; 265.532166; 266.345769; 267.194331; 268.058717; 268.561423; 269.151390; 269.499898; 269.939452; 270.357460; 270.738363; 271.133661; 271.494746; 271.715671; 271.842748; 271.765351; 271.794140; 271.875024; 272.169381; 272.317231; 272.600651; 272.829473; 273.010880; 272.948146; 272.914320; 272.915274; 272.815824; 272.594422; 272.435308; 272.474349; 272.855461; 273.102850; 272.741765; 272.233009; 271.693319; 271.192163; 270.838886; 270.724148; 270.591140; 270.522356; 270.528316; 270.689279; 270.829976; 270.713836; 270.460010; 270.208120; 270.063341; 269.999355; 269.843727; 269.904882; 269.964397; 270.100355; 270.007372; 269.892663; 269.761086; 269.644946; 269.688934; 270.118535; 270.390749; 270.503879; 270.392954; 270.323604; 270.517468; 270.999491; 271.097749; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1791.6; 09:15:11; (); (); (); (); (); (); (); 258.259922; 258.473963; 258.063525; 258.162260; 258.649588; 258.791238; 259.144932; 259.683251; 259.948701; 259.799182; 259.666353; 259.632379; 259.600192; 259.560674; 259.722888; 259.934425; 260.246426; 260.902286; 261.096746; 261.265635; 261.564970; 261.498660; 261.486471; 262.050658; 262.867421; 263.434440; 263.374418; 263.347626; 263.287067; 263.147414; 262.833595; 262.458265; 262.026101; 261.844814; 261.574775; 261.563331; 261.782736; 261.830002; 261.656046; 261.723548; 262.104064; 262.764692; 263.226807; 263.447523; 263.689578; 264.109433; 264.936030; 265.848517; 266.553402; 267.244071; 267.529368; 267.465949; 267.417431; 267.520398; 267.800510; 268.004179; 268.275410; 269.009680; 269.398510; 269.563079; 269.766301; 269.607425; 269.357383; 269.135594; 269.065201; 269.227803; 269.388139; 269.415051; 269.450337; 269.438148; 269.611657; 269.828528; 269.457787; 269.652307; 270.225853; 270.776302; 271.355063; 271.728694; 272.201538; 272.024035; 272.035718; 272.246063; 272.580385; 272.773445; 272.697747; 272.207201; 271.746725; 271.862745; 271.642774; 271.114588; 270.360589; 269.729823; 269.250721; 268.739998; 268.469930; 267.806679; 267.092317; 266.600847; 266.097426; 265.902758; 265.983641; 265.923291; 265.563101; 265.407473; 265.431374; 265.615493; 265.637606; 265.638351; 265.955836; 266.528338; 267.005980; 267.388076; 267.569363; 267.812282; 267.881542; 268.094033; 268.315703; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1795.0; 09:15:20; (); (); (); (); (); (); (); 251.881450; 252.333999; 252.709657; 253.196150; 253.682315; 254.106253; 254.010111; 254.428148; 255.110502; 255.569428; 255.699843; 255.829751; 256.379902; 257.139832; 257.569909; 257.939965; 258.221239; 258.650392; 258.787692; 258.815736; 258.743435; 259.186804; 259.673387; 260.214299; 260.699511; 261.563301; 262.181610; 262.504190; 262.588561; 262.781024; 263.098598; 263.896465; 264.532745; 265.050977; 265.824229; 267.023355; 267.600477; 267.722219; 267.588466; 267.627388; 267.835855; 268.197775; 268.399119; 268.605590; 268.777549; 268.683732; 268.129587; 267.615646; 267.607689; 267.304510; 266.473800; 266.155213; 266.102433; 266.384006; 266.726524; 267.212838; 267.577291; 267.795593; 268.015712; 268.194884; 268.442392; 268.872768; 268.788278; 268.676639; 268.599629; 268.783629; 268.819153; 268.613249; 268.150955; 267.549604; 266.848505; 266.368717; 266.180456; 265.927136; 265.702456; 265.578210; 265.520722; 265.975654; 266.328603; 266.646683; 266.827434; 266.793221; 266.924202; 267.094940; 267.274737; 267.542928; 267.531514; 267.560244; 267.639101; 267.589450; 267.534763; 267.321110; 266.871333; 266.351074; 265.938997; 265.737325; 265.595078; 265.592188; 265.713155; 265.664876; 265.750557; 265.977949; 266.131371; 266.501516; 266.933352; 267.137676; 267.339140; 267.604411; 268.450826; 268.964797; 269.220769; 269.671738; 269.903481; 270.020843; 270.263553; 270.276397; 270.426601; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1798.4; 09:15:29; (); (); (); (); (); (); (); 252.837509; 252.533108; 252.667159; 252.819568; 253.224522; 253.588557; 253.804952; 254.131109; 254.529983; 254.829407; 255.015641; 254.939705; 254.883885; 255.081236; 255.340606; 255.604506; 256.136417; 256.694764; 257.320583; 257.544398; 257.552326; 257.455766; 257.253766; 257.401586; 257.907182; 258.326620; 258.985460; 259.726644; 260.132402; 260.778129; 261.411697; 261.567175; 261.389881; 261.309355; 261.383384; 261.737406; 262.635261; 263.316959; 263.703823; 263.920963; 264.343083; 264.738202; 265.170008; 265.822619; 266.474992; 267.451614; 268.615991; 269.657284; 270.378798; 271.007210; 271.453530; 271.565199; 271.473169; 271.379024; 271.345377; 271.430731; 271.568060; 271.706790; 271.670282; 271.356165; 270.887405; 270.106405; 269.475311; 269.222021; 269.467026; 269.742697; 269.900799; 270.229816; 270.838648; 271.327436; 271.810442; 272.269964; 272.536784; 272.736520; 273.146510; 273.560792; 274.121195; 274.664432; 274.689823; 274.573505; 274.567991; 274.652064; 274.581611; 274.307609; 273.776442; 273.052484; 272.448510; 271.916449; 271.440744; 270.564526; 269.732416; 269.247949; 269.017667; 269.006997; 268.658996; 268.184692; 267.873943; 267.653286; 267.588019; 268.001139; 268.658102; 269.093871; 269.509852; 269.788355; 270.103246; 270.328134; 270.423561; 269.993722; 269.408613; 269.062668; 269.020677; 269.119084; 269.055039; 268.959373; 268.464565; 267.686754; 266.805708; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1801.8; 09:15:37; (); (); (); (); (); (); (); 253.629506; 253.518611; 253.292680; 253.060967; 253.168017; 253.607929; 253.953993; 254.193306; 254.218996; 254.410625; 254.216164; 254.222304; 254.656494; 255.006254; 255.214959; 255.477875; 255.488664; 255.459428; 255.487710; 255.279273; 254.889160; 254.548937; 254.473418; 254.677236; 255.255252; 255.889654; 256.380051; 256.882936; 257.455528; 258.077502; 258.688480; 259.724230; 260.849506; 261.656165; 262.564838; 263.545901; 264.279097; 264.683962; 264.713287; 264.651895; 265.045404; 265.370160; 265.363604; 265.389502; 265.506774; 265.576810; 265.606791; 266.059160; 266.578436; 266.997308; 267.526925; 267.897993; 268.687874; 269.633144; 270.474821; 271.089703; 271.678716; 272.499353; 273.470730; 274.405420; 275.257379; 275.890321; 275.766551; 275.842160; 275.830984; 275.670797; 275.715172; 275.404990; 274.991721; 274.550617; 274.238050; 273.919314; 273.791552; 273.328751; 272.855729; 272.551775; 272.503763; 272.702068; 272.910357; 273.232013; 273.460954; 273.525804; 273.878664; 274.388373; 274.527729; 274.751067; 274.642289; 274.504393; 274.537057; 274.450094; 273.947299; 273.566723; 273.521930; 273.168892; 272.791356; 272.456944; 272.168726; 271.974623; 272.028595; 272.116840; 272.120923; 272.198915; 272.109270; 272.010326; 272.065699; 272.450328; 272.372544; 272.185653; 272.403330; 272.580087; 272.678375; 272.816539; 272.684336; 272.316277; 271.982074; 271.891117; 271.961838; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1805.2; 09:15:46; (); (); (); (); (); (); (); 258.409113; 258.114308; 257.837951; 258.175969; 258.118063; 258.298278; 259.015113; 259.380251; 259.433717; 259.668767; 259.882689; 260.350525; 260.751814; 260.839790; 260.948271; 261.495382; 262.536049; 263.604999; 264.194131; 264.480501; 264.837593; 265.088469; 265.587956; 266.227186; 266.738445; 267.264545; 267.805696; 268.350095; 268.794388; 268.862903; 268.887699; 268.369853; 267.674804; 267.409295; 267.730027; 268.127501; 268.222868; 268.159568; 268.129617; 268.028617; 267.792314; 267.923117; 268.243492; 268.617362; 268.818617; 268.851370; 269.309223; 270.183265; 270.660967; 270.976186; 270.908117; 270.893812; 270.592809; 270.585150; 270.716369; 270.710319; 270.570070; 270.344794; 270.099193; 269.805491; 269.631892; 269.436896; 269.080222; 268.897951; 269.209802; 269.465536; 270.026475; 270.945311; 271.423668; 272.150040; 272.956610; 273.614287; 274.024129; 274.654090; 275.189161; 275.557220; 275.949061; 276.440054; 276.567817; 276.342303; 276.468337; 276.449233; 276.226044; 275.906920; 275.389791; 274.617821; 274.010777; 273.311913; 272.760004; 272.533685; 272.677898; 272.622079; 272.577494; 272.732854; 272.960395; 272.483468; 272.102028; 271.795899; 271.494836; 271.547019; 271.888047; 272.688180; 273.390442; 273.641318; 273.882955; 273.952007; 274.148017; 274.277985; 274.269223; 274.078518; 274.271905; 274.362862; 274.701983; 275.163710; 275.475681; 275.798827; 275.553912; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1808.6; 09:15:54; (); (); (); (); (); (); (); (); 252.786845; 252.799720; 253.568113; 254.084557; 254.534185; 255.027115; 255.387455; 255.873233; 256.521255; 257.261842; 257.990420; 259.073138; 259.976566; 260.673285; 261.427104; 261.920631; 262.149304; 262.106806; 262.119740; 262.362808; 262.463748; 262.491286; 262.694180; 262.528777; 262.199789; 261.988640; 261.958897; 262.323022; 262.570262; 262.846351; 263.267487; 264.060020; 264.974326; 265.617788; 265.855670; 266.108394; 266.682386; 266.779631; 266.941667; 267.242342; 267.829359; 267.868251; 267.646402; 267.562360; 267.504245; 267.545015; 267.465264; 267.368376; 267.900109; 268.467903; 268.902063; 268.967241; 269.016296; 269.136161; 269.210696; 269.325078; 269.843727; 270.132065; 270.437241; 270.837724; 270.891339; 270.993501; 270.878166; 270.310909; 270.020455; 269.982666; 270.311624; 270.889431; 271.178514; 271.078974; 271.074712; 271.049172; 271.094233; 271.362096; 271.647334; 272.043765; 272.178859; 272.622555; 272.934914; 273.072630; 273.226410; 273.250610; 273.094058; 273.128659; 273.488820; 273.713201; 273.860931; 274.016023; 273.898482; 273.926228; 274.102122; 274.125606; 274.236202; 274.495065; 274.715722; 274.714977; 274.709463; 274.651110; 274.623811; 274.589747; 274.441898; 274.209738; 274.143636; 274.311662; 274.446607; 274.223804; 274.220586; 274.085969; 273.833454; 273.652464; 273.658991; 273.651898; 273.646265; 273.658544; 273.755938; 273.972839; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1812.0; 09:16:03; (); (); (); (); (); (); (); (); 251.101434; 250.634134; 251.014292; 251.783341; 252.231836; 252.584070; 253.272563; 253.840059; 253.874123; 253.868550; 253.956348; 254.198015; 254.351735; 254.904598; 255.819559; 256.385148; 256.956339; 257.362336; 257.634550; 258.041978; 258.449763; 258.529276; 258.394748; 259.038150; 259.857357; 260.275513; 260.700405; 260.954738; 260.676384; 260.565519; 260.845453; 261.356384; 261.540055; 261.529118; 261.789322; 262.011737; 262.134850; 262.729019; 262.985557; 263.295889; 263.976902; 264.348596; 264.766246; 265.223891; 265.534431; 265.550911; 265.674978; 266.007990; 266.148150; 265.978545; 266.074955; 266.022325; 265.705794; 265.592128; 265.367150; 265.502721; 265.733302; 265.698582; 265.908480; 266.040981; 266.259670; 266.493976; 266.404659; 266.346455; 266.544372; 266.498625; 266.524225; 266.648650; 266.828805; 267.103016; 267.340034; 267.787844; 268.242031; 268.552572; 268.737584; 268.880486; 268.874139; 269.192368; 269.768208; 269.997835; 270.405382; 270.926178; 271.199882; 271.605015; 271.629930; 271.261662; 270.915806; 270.665079; 270.896137; 271.090150; 271.374494; 271.549761; 271.442235; 271.302074; 271.306783; 271.349847; 271.436065; 271.191835; 270.751059; 270.510226; 270.622969; 270.714253; 270.494699; 269.853830; 269.551009; 268.946201; 268.472105; 268.118054; 267.776787; 267.446250; 266.941249; 266.634136; 266.509801; 266.547292; 266.348124; 265.791416; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1815.3; 09:16:11; (); (); (); (); (); (); (); 255.798757; 255.671531; 255.583256; 255.921751; 256.296575; 256.439090; 256.532311; 256.444007; 256.305367; 256.770462; 257.127523; 257.200390; 256.999314; 256.407857; 255.995661; 255.736083; 255.544722; 255.174458; 254.503340; 253.804028; 253.317535; 253.010839; 253.310144; 253.612638; 253.868401; 254.359245; 255.269527; 255.962074; 256.903201; 257.920891; 258.761853; 259.785950; 261.103034; 262.277514; 263.171554; 264.173508; 265.400976; 266.195267; 267.039627; 267.646819; 268.277615; 269.005209; 269.724548; 270.135403; 270.549268; 271.179020; 271.713823; 272.068053; 272.272140; 272.444546; 272.677749; 273.029923; 273.303241; 273.282826; 273.321629; 272.984445; 272.632390; 272.541046; 272.758245; 273.057491; 273.004889; 272.917897; 272.918344; 273.039550; 273.160070; 272.925884; 272.656411; 272.610515; 272.597671; 272.603065; 272.569954; 272.568017; 272.633106; 272.790402; 272.949070; 273.141980; 273.456752; 273.912758; 274.112582; 274.324387; 274.869144; 275.372654; 275.732040; 276.049942; 276.316255; 276.649654; 276.905805; 276.920050; 276.880205; 276.694000; 276.329607; 275.942296; 275.552541; 275.550008; 275.419503; 274.951369; 274.074972; 273.431271; 273.158997; 272.864193; 272.547603; 272.203267; 271.940470; 271.568030; 271.356463; 271.494269; 271.344721; 271.378636; 271.323025; 271.332651; 271.545649; 271.743417; 271.795124; 271.747202; 271.797180; 271.820813; 272.030503; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
