Roll Number; 0
Recipe Name; TEST 1
Start Time; 2017-11-22; 11:41:13
File Name; D:\Mahlo\TR\171122114113TEST 10_XMF2.txt

13545.0; 11:41:24; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 2.546262; 2.518698; 2.679885; 2.898360; 3.178860; 3.437016; 3.671052; 3.837141; 3.958581; 4.139094; 4.310928; 4.512164; 4.721591; 4.904882; 5.088116; 5.352542; 5.620556; 5.694955; 5.669211; 5.564649; 5.434110; 5.275399; 5.122155; 5.045697; 5.049718; 5.097858; 5.132138; 5.156357; 5.179168; 5.177965; 5.134112; 5.075334; 5.043839; 4.953272; 4.849401; 4.747095; 4.657309; 4.529751; 4.371160; 4.166402; 3.874587; 3.596108; 3.334669; 3.000672; 2.688959; 2.428282; 2.159422; 1.968976; 1.867392; 1.840087; 1.831424; 1.826507; 1.829825; 1.808842; 1.806323; 1.875085; 2.001100; 2.206807; 2.473697; 2.804778; 3.058443; 3.323357; 3.719424; 4.464864; 5.495133; 6.101603; 6.491747; 6.813529; 7.133021; 7.453734; 7.749210; 7.935998; 8.068623; 8.205230; 8.326474; 8.552103; 8.735068; 8.677811; 8.140714; 7.373544; 6.878487; 6.577643; 6.398658; 6.260376; 6.192780; 6.149429; 6.215702; 6.341986; 6.468009; 6.536669; 6.558038; 6.613421; 6.769525; 6.961814; 7.143192; 7.372635; 7.664671; 7.973117; 8.280342; 8.545261; 8.739080; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
13550.6; 11:41:34; (); (); (); 18.676309; 17.715259; 16.868088; 16.218239; 15.693264; 15.271208; 14.872074; 14.590883; 13.592434; 12.243810; 11.003575; 9.984063; 9.327552; 8.478624; 8.044484; 7.746694; 7.452293; 7.150963; 6.877477; 6.660216; 6.572848; 6.363294; 5.985520; 5.912386; 5.924537; 5.974928; 6.043610; 6.175438; 6.379099; 6.535687; 6.583833; 6.560537; 6.526431; 6.536303; 6.531518; 6.499401; 6.453481; 6.380010; 6.316834; 6.191078; 6.027764; 5.820362; 5.474985; 5.109624; 4.805720; 4.545483; 4.328343; 4.121469; 3.890221; 3.663215; 3.441877; 3.197799; 2.914997; 2.680280; 2.517362; 2.392205; 2.294101; 2.268298; 2.284399; 2.329943; 2.426818; 2.582893; 2.772494; 2.966851; 3.236386; 3.557887; 3.852670; 4.117643; 4.480091; 4.892883; 5.258152; 5.636708; 5.963396; 6.161646; 6.284417; 6.368670; 6.336114; 6.279410; 6.237332; 6.207787; 6.176496; 6.165348; 6.174218; 6.137540; 6.068819; 5.991658; 5.912240; 5.921023; 6.062010; 6.241676; 6.338883; 6.434858; 6.530748; 6.622647; 6.571025; 6.461602; 6.368961; 6.303487; 6.212223; 6.143783; 6.156747; 6.188152; 6.086331; 5.916853; 5.800339; 5.791475; 5.793164; 5.737160; 5.670843; 5.711353; 5.814592; 5.916945; 5.997217; 6.074350; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
13555.2; 11:41:43; (); (); (); 14.679718; 14.040719; 13.312973; 12.832102; 12.424906; 12.053926; 11.819918; 11.663931; 11.294346; 10.668223; 9.959424; 9.298039; 8.685055; 8.133494; 7.665998; 7.308701; 7.123265; 7.004419; 6.903902; 6.814878; 6.732148; 6.700037; 6.665521; 6.636945; 6.645741; 6.689078; 6.769427; 6.925176; 7.062288; 7.214033; 7.398321; 7.475209; 7.431664; 7.322245; 7.236642; 7.124212; 6.882320; 6.587180; 6.345480; 6.099179; 5.801382; 5.555798; 5.344323; 5.144255; 4.948035; 4.854838; 4.809297; 4.749446; 4.623973; 4.479475; 4.324568; 4.182971; 4.058643; 3.941545; 3.863061; 3.794489; 3.698530; 3.628892; 3.591841; 3.562528; 3.462531; 3.406608; 3.415316; 3.479882; 3.549302; 3.623410; 3.750406; 3.927485; 4.161905; 4.504079; 4.773648; 4.922443; 5.035370; 5.111974; 5.182834; 5.302546; 6.114392; 7.562749; 8.356360; 8.751840; 9.016079; 9.241902; 9.472950; 9.814617; 10.058880; 10.267228; 10.545330; 10.856842; 11.114118; 11.371815; 11.500248; 10.620774; 9.491012; 9.204073; 9.142683; 9.112894; 9.066957; 8.969873; 8.675557; 8.496240; 8.501401; 8.503594; 8.523833; 8.598207; 8.601297; 8.606842; 8.673263; 8.822160; 9.019087; 9.312199; 9.706242; 10.081833; 10.444771; 10.936918; 11.371661; 11.786178; 12.288237; 12.739086; 13.149652; 13.494782; 13.835710; 14.278315; 14.689115; 15.022430; 15.362430; 15.630184; (); (); (); (); (); (); (); (); (); (); (); 
13559.7; 11:41:52; (); (); (); (); 9.917896; 9.442024; 8.913282; 8.502384; 8.150847; 7.785088; 7.517444; 7.113958; 6.381597; 5.763956; 5.256531; 4.902341; 4.713910; 4.559197; 4.419925; 4.321569; 4.247795; 4.240895; 4.278504; 4.344021; 4.402431; 4.427710; 4.433096; 4.421547; 4.363694; 4.317612; 4.257039; 4.196889; 4.177521; 4.181177; 4.196599; 4.220299; 4.232266; 4.233582; 4.308787; 4.407391; 4.507886; 4.640680; 4.759873; 4.824729; 4.840934; 4.842021; 4.833828; 4.793202; 4.732742; 4.647523; 4.512135; 4.396966; 4.288276; 4.133618; 3.977093; 3.812832; 3.633410; 3.469221; 3.393530; 3.359548; 3.321560; 3.289983; 3.275144; 3.261021; 3.235950; 3.217285; 3.201492; 3.185166; 3.168726; 3.200983; 3.255902; 3.317456; 3.363540; 3.397758; 3.437242; 3.509749; 3.666938; 3.844000; 4.043813; 4.239297; 4.369383; 4.492500; 4.646958; 4.834101; 5.022533; 5.284895; 5.563888; 5.862674; 6.112803; 6.396499; 6.666188; 6.799961; 6.886096; 6.954035; 7.089599; 7.305121; 7.574205; 7.780498; 7.994447; 8.201042; 8.225442; 8.194109; 8.167908; 8.116627; 8.002694; 7.925233; 7.856562; 7.780637; 7.693934; 7.600623; 7.554170; 7.532349; 7.627846; 7.809790; 8.108195; 8.585201; 9.298475; 10.086407; 10.748763; 11.396459; 12.079996; 12.611303; 13.070160; 13.601865; 14.166331; 14.753114; 15.363790; 15.997291; 16.427432; (); (); (); (); (); (); (); (); (); (); (); 
13564.2; 11:42:01; (); (); (); (); 12.320019; 11.741988; 11.109977; 10.725255; 10.320140; 9.820165; 9.375096; 9.055306; 8.549098; 7.855847; 7.005279; 6.344304; 5.858936; 5.366576; 4.998571; 4.726411; 4.592820; 4.464719; 4.319297; 4.264198; 4.288214; 4.296058; 4.308473; 4.352085; 4.381478; 4.346510; 4.282473; 4.243420; 4.237158; 4.224188; 4.185018; 4.114350; 4.016184; 3.915639; 3.809486; 3.725525; 3.649726; 3.537809; 3.411127; 3.322081; 3.286046; 3.290847; 3.297056; 3.273546; 3.252478; 3.252752; 3.233580; 3.203599; 3.175310; 3.146987; 3.107901; 3.062456; 3.035817; 3.015169; 3.000708; 2.967426; 2.898162; 2.809354; 2.752427; 2.747278; 2.777390; 2.825359; 2.881049; 2.970262; 3.080805; 3.189409; 3.259032; 3.291335; 3.312799; 3.336938; 3.364352; 3.390635; 3.409036; 3.410557; 3.373158; 3.309857; 3.239488; 3.172540; 3.109498; 3.036956; 2.954416; 2.926668; 2.935061; 2.965106; 2.997361; 3.030157; 3.063450; 3.109842; 3.194762; 3.515735; 4.556542; 5.199412; 5.368095; 5.495901; 5.563353; 5.599220; 5.658082; 5.782957; 5.948741; 6.110306; 6.322884; 6.600933; 6.857573; 7.047685; 6.965390; 6.352957; 6.184424; 6.558727; 6.951854; 7.468787; 7.962005; 8.465931; 9.136006; 9.873942; 10.692377; 11.452577; 12.109651; 12.635535; 13.063543; 13.539305; 13.991386; 14.404966; 14.881654; 15.529771; 15.976538; (); (); (); (); (); (); (); (); (); (); (); 
13568.8; 11:42:10; (); (); (); (); 12.365714; 11.696377; 11.068057; 10.571709; 10.105971; 9.714669; 9.399491; 8.924719; 8.169382; 7.387338; 6.677260; 6.004170; 5.340500; 4.824219; 4.359760; 3.988301; 3.744372; 3.552214; 3.381388; 3.243827; 3.160797; 3.138858; 3.156298; 3.224106; 3.288355; 3.370546; 3.479299; 3.593856; 3.662910; 3.704014; 3.733182; 3.758140; 3.783179; 3.811236; 3.837170; 3.898649; 3.906707; 3.847241; 3.744695; 3.651018; 3.545495; 3.424878; 3.302436; 3.200675; 3.128312; 3.057196; 2.980577; 2.896973; 2.802261; 2.685913; 2.535196; 2.443616; 2.415390; 2.401723; 2.395042; 2.395176; 2.400859; 2.414584; 2.442230; 2.481900; 2.535314; 2.574484; 2.607378; 2.648919; 2.699293; 2.752405; 2.799146; 2.834039; 2.871398; 2.891644; 2.900278; 2.915930; 2.922689; 2.924265; 2.908722; 2.886193; 2.896933; 2.929930; 3.049419; 3.563965; 4.126924; 4.205019; 4.204366; 4.191883; 4.190204; 4.184053; 4.182410; 4.197202; 4.229977; 4.248153; 4.248934; 4.235823; 4.205542; 4.017923; 3.464257; 3.138085; 3.299332; 3.548267; 3.834989; 4.130308; 4.428322; 4.779486; 5.185454; 5.559034; 5.877986; 6.234194; 6.638118; 7.085234; 7.597062; 8.104468; 8.635715; 9.303217; 9.990402; 10.632290; 11.227470; 11.920206; 12.600537; 12.985860; 13.266577; 13.607514; 14.118442; 14.610238; 15.075299; 15.684220; 16.114320; (); (); (); (); (); (); (); (); (); (); (); 
13573.3; 11:42:19; (); (); (); (); 9.780853; 9.364081; 9.013960; 8.673522; 8.418047; 8.203532; 7.983352; 7.698910; 7.094073; 6.492341; 5.955194; 5.380916; 4.889796; 4.571252; 4.307000; 4.100031; 3.907932; 3.725049; 3.527135; 3.341524; 3.187325; 3.045281; 2.970456; 2.921948; 2.875348; 2.838803; 2.804867; 2.778603; 2.753484; 2.726419; 2.698097; 2.673302; 2.649504; 2.623261; 2.591635; 2.544089; 2.504699; 2.485158; 2.470928; 2.455381; 2.448229; 2.445184; 2.443997; 2.443350; 2.443549; 2.437530; 2.418922; 2.401198; 2.392852; 2.387174; 2.381969; 2.371304; 2.361859; 2.352064; 2.348451; 2.348055; 2.348412; 2.355921; 2.360676; 2.368387; 2.390589; 2.421309; 2.444050; 2.466226; 2.497601; 2.524059; 2.538748; 2.565584; 2.601310; 2.626391; 2.643891; 2.662800; 2.680736; 2.684832; 2.680275; 2.665826; 2.651787; 2.650778; 2.650254; 2.638621; 2.630134; 2.632848; 2.622717; 2.607365; 2.598534; 2.586889; 2.572297; 2.555391; 2.551126; 2.559781; 2.575509; 2.605195; 2.637385; 2.667901; 2.703445; 2.761988; 2.876564; 3.004274; 3.106789; 3.260352; 3.465736; 3.698266; 3.936162; 4.183573; 4.381662; 4.521355; 4.660234; 4.818843; 5.016390; 5.268814; 5.575146; 5.981207; 6.557124; 7.229027; 8.034423; 8.890677; 9.801169; 10.652937; 11.015882; 11.444729; 12.013193; 12.619124; 13.370256; 14.440413; 15.358932; (); (); (); (); (); (); (); (); (); (); (); 
13577.8; 11:42:28; (); (); (); 15.160353; 13.964720; 12.845740; 12.112622; 11.516322; 10.872771; 10.303161; 9.525083; 8.370876; 7.018471; 5.940866; 5.247018; 4.735151; 4.273637; 3.963886; 3.729033; 3.529695; 3.372289; 3.231498; 3.129781; 3.095714; 3.070258; 3.001511; 2.919744; 2.896215; 2.876224; 2.847967; 2.821915; 2.799644; 2.780711; 2.755259; 2.719998; 2.683311; 2.661703; 2.639664; 2.603997; 2.576674; 2.562264; 2.534587; 2.510784; 2.496599; 2.481505; 2.464559; 2.443064; 2.425390; 2.418462; 2.422069; 2.429407; 2.420519; 2.406702; 2.400797; 2.392861; 2.381450; 2.374739; 2.363323; 2.344214; 2.326990; 2.315044; 2.302922; 2.292373; 2.284454; 2.274740; 2.274162; 2.289751; 2.313461; 2.340409; 2.358046; 2.370301; 2.384543; 2.401080; 2.423001; 2.441411; 2.451863; 2.461069; 2.471593; 2.481435; 2.482085; 2.471170; 2.452867; 2.432626; 2.410801; 2.396455; 2.389675; 2.602320; 3.815062; 4.786833; 4.839918; 4.847573; 4.854845; 4.861895; 4.869591; 4.879741; 4.896433; 4.911878; 4.927927; 4.954936; 4.982753; 5.002365; 4.611712; 3.423372; 2.673841; 2.651784; 2.692783; 2.733841; 2.780005; 2.840311; 2.887923; 2.952362; 3.059389; 3.203560; 3.386993; 3.668199; 4.065107; 4.663168; 5.248540; 5.835517; 6.459406; 6.969342; 7.371031; 7.662909; 7.990299; 8.437199; 8.866126; 9.346477; 9.918348; 10.420879; (); (); (); (); (); (); (); (); (); (); (); 
13582.4; 11:42:37; (); (); (); 12.417754; 11.897377; 11.286749; 10.776316; 10.275652; 9.765925; 9.332322; 8.922626; 8.111899; 7.030271; 6.168560; 5.508917; 4.991858; 4.642220; 4.293984; 3.998450; 3.758425; 3.507179; 3.312769; 3.193167; 3.088876; 3.021376; 2.988195; 2.960154; 2.933699; 2.891947; 2.853842; 2.811356; 2.747257; 2.705542; 2.658962; 2.610607; 2.574731; 2.551583; 2.536497; 2.528896; 2.526434; 2.526252; 2.519920; 2.507885; 2.504485; 2.495815; 2.479227; 2.464313; 2.447371; 2.424392; 2.404689; 2.390758; 2.369172; 2.342344; 2.315030; 2.290973; 2.268218; 2.249510; 2.236846; 2.225476; 2.216686; 2.206452; 2.197228; 2.196798; 2.199762; 2.200295; 2.206494; 2.213001; 2.216459; 2.220986; 2.225636; 2.230692; 2.236912; 2.243064; 2.253732; 2.265247; 2.274120; 2.283536; 2.287171; 2.290475; 2.294379; 2.294775; 2.295210; 2.298395; 2.300411; 2.301878; 2.307371; 2.313404; 2.320621; 2.324600; 2.337982; 2.355448; 2.374490; 2.406896; 2.441308; 2.469174; 2.497401; 2.520454; 2.534761; 2.549339; 2.562119; 2.574286; 2.583861; 2.589196; 2.601323; 2.605361; 2.601204; 2.596931; 2.587496; 2.578401; 2.576971; 2.602423; 2.679348; 2.815494; 3.019396; 3.259342; 3.631869; 4.138907; 4.817285; 5.617411; 6.383357; 6.999195; 7.594929; 8.053807; 8.506502; 8.968172; 9.548758; 10.252681; 11.036599; 11.599073; (); (); (); (); (); (); (); (); (); (); (); 
13586.9; 11:42:46; (); (); (); 12.417754; 9.866477; 8.991192; 8.346538; 7.924273; 7.515056; 7.156852; 6.837286; 6.001345; 5.128078; 4.472422; 4.003295; 3.592510; 3.274560; 3.076917; 2.957835; 2.884438; 2.840103; 2.800529; 2.757838; 2.716123; 2.688475; 2.670286; 2.646577; 2.615693; 2.593989; 2.579441; 2.570687; 2.562299; 2.547251; 2.531596; 2.513345; 2.492827; 2.484619; 2.479677; 2.469018; 2.454469; 2.438840; 2.432005; 2.430415; 2.431736; 2.425860; 2.409211; 2.399152; 2.390968; 2.380170; 2.369952; 2.361188; 2.350740; 2.339019; 2.332778; 2.326423; 2.328741; 2.331680; 2.328319; 2.321136; 2.317164; 2.312351; 2.305416; 2.306068; 2.303350; 2.301976; 2.307629; 2.318084; 2.328129; 2.336384; 2.344951; 2.347921; 2.347262; 2.349831; 2.355854; 2.363929; 2.373579; 2.376154; 2.372347; 2.374773; 2.376947; 2.367515; 2.354856; 2.349621; 2.345732; 2.345104; 2.342670; 2.342441; 2.346555; 2.352720; 2.363030; 2.377164; 2.394133; 2.416100; 2.431273; 2.443949; 2.457266; 2.467631; 2.475973; 2.486243; 2.486844; 2.491117; 2.495665; 2.493159; 2.486863; 2.470765; 2.462032; 2.455892; 2.445501; 2.447527; 2.452258; 2.489245; 2.591128; 2.771953; 2.976692; 3.190097; 3.442249; 3.820537; 4.245661; 4.735854; 5.336276; 5.816550; 6.116471; 6.415389; 6.759641; 7.107196; 7.413574; 7.770801; 8.196615; 11.599073; (); (); (); (); (); (); (); (); (); (); (); 
13591.5; 11:42:55; (); (); (); (); 9.794136; 9.148363; 8.654475; 8.083299; 7.654038; 7.239367; 6.885408; 6.490444; 5.728823; 4.957368; 4.282479; 3.722836; 3.258782; 2.967481; 2.769309; 2.652369; 2.579694; 2.538720; 2.517418; 2.495915; 2.479976; 2.459352; 2.458810; 2.456811; 2.459960; 2.469610; 2.469810; 2.477854; 2.485352; 2.491912; 2.493094; 2.492648; 2.490616; 2.482302; 2.481451; 2.479542; 2.489973; 2.508338; 2.526555; 2.546654; 2.557122; 2.568978; 2.568265; 2.557739; 2.543141; 2.526508; 2.511527; 2.496129; 2.484286; 2.476675; 2.466027; 2.438426; 2.403147; 2.370477; 2.335132; 2.302943; 2.274329; 2.245855; 2.227665; 2.214378; 2.201176; 2.201811; 2.204664; 2.208482; 2.211779; 2.215922; 2.227916; 2.240641; 2.252587; 2.261993; 2.274057; 2.282408; 2.290115; 2.300061; 2.310380; 2.318754; 2.321029; 2.320480; 2.317318; 2.312816; 2.312318; 2.315792; 2.320789; 2.324468; 2.327635; 2.328681; 2.333925; 2.343741; 2.359789; 2.365925; 2.368217; 2.371276; 2.373166; 2.379470; 2.386147; 2.388697; 2.383539; 2.375796; 2.366178; 2.354691; 2.346814; 2.339566; 2.328825; 2.315883; 2.307930; 2.304467; 2.314611; 2.366718; 2.456078; 2.589133; 2.761242; 3.052324; 3.559370; 4.212514; 4.881531; 5.692730; 6.525651; 7.143535; 7.533795; 7.913907; 8.415128; 8.913156; 9.548286; 10.546631; 11.228597; (); (); (); (); (); (); (); (); (); (); (); 
