Roll Number; 0
Recipe Name; FP 4576_380 GSM
Start Time; 2018-03-07; 10:05:06
File Name; D:\Mahlo\TR\180307100506FP 4576_380 GSM0_THICKNESS2.txt

4163.1; 10:05:18; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.869082; 0.870862; 0.872462; 0.873817; 0.874497; 0.875185; 0.876030; 0.876404; 0.876229; 0.876234; 0.877659; 0.879985; 0.880611; 0.879754; 0.881400; 0.883086; 0.881415; 0.878126; 0.876965; 0.878975; 0.878956; 0.878651; 0.879138; 0.879197; 0.879601; 0.878651; 0.878502; 0.879480; 0.879717; 0.879952; 0.882978; 0.889209; 0.893686; 0.894426; 0.892105; 0.891164; 0.889167; 0.887431; 0.887413; 0.887926; 0.892011; 0.894516; 0.895667; 0.896441; 0.895122; 0.891504; 0.889230; 0.888545; 0.889808; 0.892044; 0.895446; 0.899203; 0.903290; 0.905396; 0.904428; 0.901388; 0.900717; 0.900783; 0.902879; 0.906246; 0.908462; 0.910034; 0.910450; 0.909418; 0.907729; 0.907059; 0.908341; 0.910827; 0.914013; 0.915530; 0.916496; 0.918262; 0.919863; 0.919931; 0.919350; 0.918776; 0.917400; 0.917455; 0.918961; 0.921369; 0.924083; 0.925794; 0.925224; 0.924494; 0.924551; 0.923773; 0.923151; 0.923584; 0.923235; 0.923743; 0.924913; 0.927010; 0.928808; 0.930669; 0.930209; 0.928327; 0.925077; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4612.4; 10:32:44; (); (); (); (); (); (); (); 0.973412; 0.979521; 0.983157; 0.983965; 0.985125; 0.988236; 0.988601; 0.988637; 0.992400; 0.997300; 1.001081; 1.003219; 1.006541; 1.006253; 1.004632; 1.004892; 1.003537; 1.006062; 1.006252; 1.006015; 1.006281; 1.007174; 1.007489; 1.005292; 1.003971; 1.003338; 1.002345; 1.002039; 1.003141; 1.005724; 1.008255; 1.007387; 1.001756; 1.001865; 1.001664; 0.999322; 0.997999; 0.996843; 0.996204; 0.996182; 0.996549; 0.996703; 0.997075; 1.000712; 1.002722; 1.002047; 1.002170; 1.004826; 1.003346; 1.002263; 1.003993; 1.007647; 1.010932; 1.014522; 1.016926; 1.017047; 1.014752; 1.013369; 1.009902; 1.008704; 1.009120; 1.010430; 1.011187; 1.013939; 1.015263; 1.014136; 1.010312; 1.004865; 1.003732; 1.006707; 1.011150; 1.013921; 1.013391; 1.012963; 1.011188; 1.008686; 1.007194; 1.009059; 1.010506; 1.012274; 1.014015; 1.016622; 1.021490; 1.022192; 1.018619; 1.016174; 1.015681; 1.016030; 1.018188; 1.022029; 1.026406; 1.029380; 1.032745; 1.036107; 1.036510; 1.039948; 1.044363; 1.045429; 1.045367; 1.047476; 1.048943; 1.051664; 1.054424; 1.053799; 1.052217; 1.051877; 1.050524; 1.047402; 1.045813; 1.046636; 1.046962; 1.046710; 1.046888; 1.047930; 1.048302; 1.049495; 1.048477; 1.050649; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4614.7; 10:32:53; (); (); (); (); (); (); (); 1.002678; 1.001641; 1.000583; 0.998995; 1.001557; 1.004058; 1.005470; 1.004878; 1.002274; 1.000463; 1.001729; 1.005194; 1.008745; 1.008130; 1.005140; 1.002775; 1.000551; 0.997694; 0.994868; 0.989727; 0.986807; 0.984320; 0.982247; 0.982222; 0.982299; 0.983519; 0.981704; 0.977435; 0.975721; 0.975245; 0.975383; 0.977761; 0.981842; 0.986132; 0.987514; 0.985251; 0.985714; 0.988426; 0.989963; 0.990618; 0.992515; 0.994690; 0.996852; 0.999147; 1.001877; 1.003978; 1.004817; 1.004699; 1.006040; 1.010763; 1.014925; 1.016772; 1.016451; 1.014271; 1.011936; 1.011743; 1.012483; 1.014784; 1.016469; 1.015823; 1.014112; 1.014200; 1.014376; 1.013725; 1.013332; 1.011251; 1.010801; 1.012113; 1.014717; 1.016818; 1.013689; 1.012708; 1.008946; 1.005826; 1.006912; 1.010489; 1.011541; 1.012995; 1.014870; 1.013806; 1.012160; 1.009766; 1.010560; 1.011006; 1.010512; 1.010531; 1.011818; 1.015638; 1.019113; 1.019446; 1.019455; 1.020049; 1.019482; 1.019178; 1.022381; 1.027575; 1.031328; 1.030955; 1.033216; 1.039078; 1.043624; 1.045901; 1.044107; 1.043177; 1.042949; 1.042364; 1.042016; 1.040871; 1.042153; 1.044261; 1.046374; 1.047374; 1.049848; 1.049409; 1.047210; 1.045399; 1.044513; 1.045440; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4617.0; 10:33:01; (); (); (); (); (); (); (); 0.974634; 0.976910; 0.983974; 0.986170; 0.988164; 0.991087; 0.994712; 0.997528; 0.998621; 1.002137; 1.004732; 1.003713; 1.006453; 1.009955; 1.011936; 1.013243; 1.013780; 1.010646; 1.010281; 1.010477; 1.009509; 1.005755; 1.005929; 1.004706; 1.002666; 1.001411; 1.001160; 0.999555; 0.999855; 0.998027; 0.996162; 0.996756; 0.996789; 0.997084; 0.994819; 0.990825; 0.989983; 0.983212; 0.982994; 0.983580; 0.985053; 0.988414; 0.990809; 0.990501; 0.990093; 0.988908; 0.989029; 0.992208; 0.990869; 0.990876; 0.992993; 0.996088; 0.998033; 0.995039; 0.993220; 0.991729; 0.989615; 0.988523; 0.987265; 0.988603; 0.990070; 0.988885; 0.986381; 0.986676; 0.987799; 0.987744; 0.988852; 0.993793; 1.000168; 1.003169; 1.004820; 1.005254; 1.003907; 1.005234; 1.004981; 1.004462; 1.004360; 1.006174; 1.008737; 1.010034; 1.011240; 1.012690; 1.012576; 1.010067; 1.007866; 1.008782; 1.011496; 1.015663; 1.017005; 1.017457; 1.018866; 1.019048; 1.016331; 1.015514; 1.016792; 1.016350; 1.014351; 1.013340; 1.015655; 1.017208; 1.015872; 1.017045; 1.020062; 1.022718; 1.027844; 1.031309; 1.036174; 1.041859; 1.046973; 1.050286; 1.054578; 1.058939; 1.062278; 1.063870; 1.067863; 1.073928; 1.074491; 1.076250; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4619.4; 10:33:10; (); (); (); (); (); (); (); 0.979488; 0.983760; 0.979884; 0.975739; 0.975183; 0.977406; 0.977902; 0.978086; 0.978608; 0.980604; 0.983476; 0.983900; 0.983912; 0.983893; 0.982593; 0.979630; 0.978042; 0.985371; 0.990763; 0.992780; 0.993814; 0.993373; 0.992965; 0.993919; 0.994708; 0.993180; 0.991679; 0.992997; 0.992670; 0.992483; 0.993500; 0.991698; 0.986516; 0.985152; 0.983713; 0.982366; 0.986225; 0.991496; 0.991781; 0.989934; 0.988762; 0.990918; 0.991697; 0.992988; 0.993789; 0.994660; 0.998293; 0.999255; 0.995524; 0.990662; 0.987419; 0.984499; 0.983134; 0.985614; 0.989317; 0.990730; 0.988985; 0.987303; 0.986871; 0.986953; 0.985798; 0.982776; 0.982084; 0.987019; 0.992257; 0.996743; 0.998446; 0.999001; 0.999972; 1.000205; 1.001636; 1.004675; 1.008428; 1.010785; 1.011100; 1.013246; 1.018264; 1.021888; 1.020736; 1.018123; 1.016347; 1.014484; 1.011059; 1.008864; 1.008241; 1.009557; 1.009050; 1.006578; 1.005083; 1.009024; 1.009737; 1.008702; 1.009729; 1.013540; 1.016922; 1.020112; 1.022858; 1.024884; 1.025956; 1.026340; 1.026516; 1.027200; 1.030027; 1.033542; 1.032382; 1.031265; 1.031586; 1.033309; 1.036812; 1.039974; 1.042810; 1.043514; 1.044936; 1.047393; 1.050322; 1.053253; 1.056482; 1.057932; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4621.8; 10:33:18; (); (); (); (); (); (); (); 0.981490; 0.982525; 0.984382; 0.985602; 0.984899; 0.984233; 0.983628; 0.980053; 0.977649; 0.976226; 0.976444; 0.980024; 0.982957; 0.985455; 0.982689; 0.978111; 0.976177; 0.975252; 0.975898; 0.976028; 0.974071; 0.974866; 0.978363; 0.978977; 0.977868; 0.976008; 0.974002; 0.972992; 0.972599; 0.975525; 0.979559; 0.982271; 0.980490; 0.978173; 0.976979; 0.975706; 0.972533; 0.971999; 0.973627; 0.976735; 0.981107; 0.984975; 0.984975; 0.984149; 0.982814; 0.981270; 0.980356; 0.981553; 0.986482; 0.990730; 0.994931; 0.999448; 1.002090; 1.002673; 1.000645; 0.996796; 0.992858; 0.993793; 0.994913; 0.996732; 0.998350; 0.999471; 1.001829; 0.998967; 0.997293; 0.997017; 0.997597; 0.996673; 0.998058; 1.001742; 1.007739; 1.012578; 1.014076; 1.015118; 1.014644; 1.013555; 1.012156; 1.011517; 1.013370; 1.016324; 1.016933; 1.015448; 1.014985; 1.015769; 1.013429; 1.011374; 1.010034; 1.008993; 1.008822; 1.008748; 1.009628; 1.011510; 1.013565; 1.014896; 1.016330; 1.017333; 1.019118; 1.020840; 1.020999; 1.024442; 1.026562; 1.027478; 1.028646; 1.029266; 1.029149; 1.032325; 1.033324; 1.033412; 1.034053; 1.035010; 1.038737; 1.041754; 1.043561; 1.044514; 1.043813; 1.044192; 1.047277; 1.049978; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4624.1; 10:33:27; (); (); (); (); (); (); (); 0.979257; 0.981179; 0.979596; 0.977922; 0.975794; 0.973517; 0.973944; 0.973476; 0.974104; 0.974719; 0.973815; 0.977367; 0.977570; 0.977215; 0.975579; 0.971466; 0.970150; 0.971170; 0.972955; 0.975388; 0.978747; 0.977782; 0.979911; 0.980643; 0.979697; 0.979322; 0.976854; 0.977693; 0.979583; 0.982692; 0.986312; 0.987287; 0.988344; 0.991155; 0.993230; 0.993640; 0.995847; 0.994208; 0.993408; 0.992533; 0.990716; 0.988742; 0.988561; 0.986802; 0.984676; 0.985418; 0.987910; 0.989475; 0.990230; 0.990226; 0.988804; 0.987525; 0.988809; 0.992715; 0.996722; 1.000300; 1.002402; 1.003683; 1.008675; 1.013240; 1.015600; 1.017794; 1.022062; 1.024675; 1.026756; 1.029542; 1.033014; 1.035657; 1.033469; 1.033146; 1.036107; 1.041371; 1.043866; 1.043161; 1.041480; 1.039160; 1.036340; 1.032090; 1.029314; 1.027990; 1.028840; 1.030378; 1.030485; 1.034478; 1.035050; 1.032132; 1.028220; 1.026078; 1.024937; 1.027071; 1.030162; 1.032181; 1.033643; 1.033054; 1.034847; 1.035071; 1.032453; 1.030686; 1.030344; 1.033787; 1.037861; 1.040128; 1.040130; 1.040527; 1.039752; 1.040446; 1.041505; 1.042872; 1.046873; 1.047724; 1.049334; 1.051918; 1.054663; 1.055739; 1.053637; 1.052739; 1.054071; 1.058068; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4626.5; 10:33:36; (); (); (); (); (); (); (); 0.991242; 0.993036; 0.994249; 0.995735; 0.998350; 0.997838; 0.996954; 0.996516; 0.997527; 0.999771; 0.997301; 0.997841; 0.999927; 1.001144; 1.000234; 0.999404; 0.996344; 0.994919; 0.994478; 0.993050; 0.992771; 0.994522; 0.994188; 0.992593; 0.990207; 0.990011; 0.989204; 0.988160; 0.985702; 0.981626; 0.981608; 0.984513; 0.984758; 0.983300; 0.983178; 0.983455; 0.982526; 0.983882; 0.984819; 0.985673; 0.987641; 0.985960; 0.986521; 0.990653; 0.996886; 0.997559; 0.995620; 0.996186; 0.997550; 0.998106; 0.996737; 0.993832; 0.991669; 0.993363; 0.995282; 0.994344; 0.993483; 0.990482; 0.987668; 0.985366; 0.982929; 0.984280; 0.986075; 0.986824; 0.986552; 0.989722; 0.996341; 1.000606; 1.002413; 1.003009; 1.003476; 1.007146; 1.009877; 1.011017; 1.012631; 1.015346; 1.015717; 1.016646; 1.018313; 1.019402; 1.017484; 1.015883; 1.018604; 1.022779; 1.028038; 1.032480; 1.032446; 1.032352; 1.032307; 1.031610; 1.030409; 1.031405; 1.032112; 1.032272; 1.033408; 1.036206; 1.036346; 1.032556; 1.029103; 1.026063; 1.025763; 1.028753; 1.031676; 1.034615; 1.040624; 1.045020; 1.045741; 1.044814; 1.046048; 1.048010; 1.050372; 1.051740; 1.054040; 1.056049; 1.058668; 1.060458; 1.061902; 1.062096; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4628.8; 10:33:44; (); (); (); (); (); (); (); 1.009976; 1.012317; 1.012763; 1.009270; 1.008057; 1.008150; 1.009510; 1.012615; 1.015597; 1.013646; 1.012702; 1.007323; 1.003991; 1.004743; 1.006652; 1.005488; 1.005854; 1.008366; 1.010795; 1.011580; 1.010263; 1.007536; 1.003015; 1.002620; 1.004486; 1.003158; 1.005879; 1.006834; 1.005068; 1.002063; 1.000681; 0.997268; 0.996621; 0.998167; 0.999573; 1.000307; 1.000795; 1.003391; 1.004636; 1.004703; 1.008812; 1.010706; 1.012310; 1.013804; 1.015105; 1.015716; 1.014946; 1.011728; 1.009766; 1.010307; 1.012005; 1.012232; 1.012845; 1.012022; 1.008228; 1.001683; 0.998377; 0.996899; 0.995304; 0.994737; 0.997801; 1.003741; 1.007962; 1.009854; 1.010448; 1.009508; 1.008891; 1.009367; 1.011626; 1.015347; 1.019342; 1.020774; 1.022733; 1.024379; 1.023139; 1.017380; 1.010506; 1.007591; 1.008235; 1.011072; 1.014471; 1.017518; 1.017348; 1.016950; 1.017106; 1.017700; 1.016773; 1.014662; 1.015897; 1.020407; 1.026589; 1.030806; 1.034292; 1.032201; 1.027768; 1.027664; 1.032259; 1.034377; 1.037198; 1.038650; 1.039933; 1.043675; 1.048232; 1.052103; 1.053247; 1.053646; 1.054444; 1.051402; 1.050334; 1.052661; 1.052626; 1.048707; 1.048368; 1.048786; 1.049591; 1.050589; 1.050436; 1.047248; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4631.2; 10:33:53; (); (); (); (); (); (); (); 1.009136; 1.008497; 1.006984; 1.006908; 1.008384; 1.010170; 1.010404; 1.009670; 1.009244; 1.004569; 1.000258; 0.999993; 1.001179; 1.001606; 1.000819; 0.997419; 0.993853; 0.993224; 0.992967; 0.990130; 0.986749; 0.985303; 0.985330; 0.986202; 0.987520; 0.987299; 0.985912; 0.983596; 0.981825; 0.982222; 0.985097; 0.987920; 0.990020; 0.991662; 0.992824; 0.992790; 0.992190; 0.990957; 0.988048; 0.986727; 0.986165; 0.987609; 0.988650; 0.988571; 0.986122; 0.983605; 0.981187; 0.977197; 0.973249; 0.972348; 0.972364; 0.972181; 0.972588; 0.974628; 0.976116; 0.978089; 0.980017; 0.979961; 0.979341; 0.980072; 0.982697; 0.985423; 0.990159; 0.995448; 0.996880; 0.999510; 1.003624; 1.007325; 1.009889; 1.011390; 1.011192; 1.011599; 1.014282; 1.017889; 1.020400; 1.022368; 1.023438; 1.022804; 1.021881; 1.023041; 1.020757; 1.019241; 1.017875; 1.016035; 1.014637; 1.017183; 1.019440; 1.020545; 1.020804; 1.021298; 1.022680; 1.021471; 1.021573; 1.022749; 1.024590; 1.029102; 1.032158; 1.034772; 1.036741; 1.038190; 1.036773; 1.035671; 1.037613; 1.040272; 1.043172; 1.044348; 1.045992; 1.046058; 1.045806; 1.045201; 1.042841; 1.041577; 1.040524; 1.040993; 1.043067; 1.045604; 1.047021; 1.043822; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4633.5; 10:34:02; (); (); (); (); (); (); (); 0.998939; 1.001328; 0.999023; 0.997487; 0.993498; 0.990866; 0.990503; 0.989084; 0.986943; 0.987212; 0.988051; 0.988395; 0.989450; 0.990628; 0.990708; 0.987493; 0.983929; 0.982788; 0.983649; 0.988079; 0.991257; 0.993617; 0.996515; 0.998631; 1.000760; 1.000617; 0.998782; 0.996505; 0.995682; 0.995739; 0.998249; 1.001728; 1.003347; 1.000320; 0.999463; 0.998359; 0.997969; 0.999414; 1.000928; 1.002982; 1.004964; 1.006633; 1.006979; 1.005393; 1.005539; 1.004714; 1.006536; 1.010143; 1.012524; 1.013749; 1.014970; 1.014505; 1.011113; 1.008069; 1.004302; 1.004932; 1.007167; 1.009919; 1.012728; 1.013042; 1.014497; 1.012437; 1.009797; 1.010401; 1.012368; 1.014175; 1.015376; 1.016400; 1.017228; 1.017699; 1.017727; 1.016452; 1.015072; 1.016556; 1.018350; 1.018266; 1.018496; 1.019565; 1.020782; 1.021126; 1.018814; 1.019216; 1.021583; 1.024154; 1.024832; 1.023271; 1.022632; 1.023318; 1.025139; 1.026840; 1.030088; 1.032968; 1.034955; 1.035932; 1.034273; 1.036145; 1.037009; 1.036425; 1.035548; 1.035900; 1.037926; 1.039553; 1.037811; 1.035406; 1.035927; 1.035039; 1.035362; 1.034838; 1.034007; 1.033554; 1.033819; 1.032974; 1.033604; 1.035189; 1.036002; 1.034703; 1.037270; 1.039854; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4635.9; 10:34:10; (); (); (); (); (); (); (); 0.995371; 0.997026; 0.998270; 0.997637; 0.994897; 0.996008; 0.996631; 0.997933; 1.003470; 1.006606; 1.007516; 1.006020; 1.004609; 1.005905; 1.007138; 1.005025; 1.003043; 1.001796; 1.001457; 1.001293; 1.000246; 0.998674; 0.995075; 0.990979; 0.988416; 0.984613; 0.984846; 0.985706; 0.983805; 0.981482; 0.982540; 0.981664; 0.981125; 0.981614; 0.982894; 0.981231; 0.979815; 0.979037; 0.979017; 0.979472; 0.980095; 0.980056; 0.979476; 0.978336; 0.976303; 0.974818; 0.976781; 0.978430; 0.978975; 0.979823; 0.981048; 0.983228; 0.986685; 0.990203; 0.993659; 0.995295; 0.996649; 0.998964; 1.001865; 1.005186; 1.006881; 1.008572; 1.007884; 1.007995; 1.011636; 1.013145; 1.013890; 1.013865; 1.012737; 1.012119; 1.013556; 1.014910; 1.017742; 1.020267; 1.022254; 1.028105; 1.030981; 1.034813; 1.035500; 1.035576; 1.039957; 1.041918; 1.041475; 1.042681; 1.043579; 1.042163; 1.041442; 1.041349; 1.042721; 1.042365; 1.039422; 1.037729; 1.038101; 1.040364; 1.039835; 1.036854; 1.035338; 1.037887; 1.038584; 1.039269; 1.040480; 1.041404; 1.040512; 1.038809; 1.037831; 1.038611; 1.038498; 1.039248; 1.036029; 1.032972; 1.034560; 1.037361; 1.036520; 1.036527; 1.037141; 1.036962; 1.035855; 1.035002; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4638.2; 10:34:19; (); (); (); (); (); (); (); 0.967078; 0.968230; 0.971232; 0.974964; 0.976657; 0.977114; 0.977652; 0.978689; 0.980351; 0.981903; 0.983409; 0.984758; 0.986904; 0.990106; 0.992190; 0.991286; 0.990550; 0.990140; 0.988990; 0.988480; 0.990333; 0.991761; 0.991856; 0.992131; 0.989807; 0.989114; 0.989836; 0.991216; 0.992506; 0.991112; 0.992831; 0.992643; 0.991225; 0.991212; 0.993308; 0.991367; 0.988956; 0.989104; 0.990986; 0.990456; 0.989316; 0.989721; 0.988064; 0.985487; 0.983408; 0.983866; 0.987500; 0.990002; 0.991061; 0.988575; 0.989550; 0.990828; 0.989366; 0.985145; 0.985241; 0.986585; 0.987216; 0.990202; 0.994073; 0.997740; 0.999568; 0.999333; 0.998862; 0.999540; 1.002337; 1.003599; 1.004824; 1.008761; 1.015004; 1.020171; 1.020173; 1.019441; 1.017007; 1.014504; 1.016171; 1.017658; 1.018160; 1.018365; 1.018484; 1.020129; 1.023371; 1.024616; 1.024034; 1.023042; 1.021171; 1.020711; 1.021051; 1.022200; 1.023879; 1.025225; 1.026944; 1.029995; 1.033101; 1.033414; 1.031466; 1.030375; 1.033855; 1.037924; 1.040053; 1.041560; 1.043669; 1.046949; 1.051010; 1.051849; 1.049653; 1.046596; 1.044078; 1.043228; 1.043537; 1.043041; 1.039093; 1.035725; 1.032950; 1.030268; 1.028672; 1.028056; 1.025170; 1.021742; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4640.6; 10:34:28; (); (); (); (); (); (); (); 0.976523; 0.978532; 0.979274; 0.979827; 0.981829; 0.983861; 0.984652; 0.984331; 0.985950; 0.985342; 0.981462; 0.980748; 0.982462; 0.984147; 0.987421; 0.990872; 0.994521; 0.996734; 0.997925; 0.998571; 0.999835; 1.002155; 1.005175; 1.006210; 1.008343; 1.012074; 1.013700; 1.013719; 1.012668; 1.010608; 1.011238; 1.009926; 1.008760; 1.008386; 1.008211; 1.007811; 1.005975; 1.004540; 1.005459; 1.007835; 1.007937; 1.009304; 1.011190; 1.012920; 1.014368; 1.011048; 1.011028; 1.010746; 1.008330; 1.005148; 1.002426; 1.001775; 1.002509; 1.002784; 1.001666; 0.997590; 0.994050; 0.992313; 0.992083; 0.990577; 0.988947; 0.989564; 0.992571; 0.995838; 0.998236; 1.000631; 1.001684; 1.001611; 1.001201; 1.003110; 1.009480; 1.012341; 1.013524; 1.013157; 1.011719; 1.011633; 1.010295; 1.009703; 1.010477; 1.011334; 1.011856; 1.013210; 1.014195; 1.014591; 1.014307; 1.012369; 1.012601; 1.010795; 1.010437; 1.013454; 1.016294; 1.020522; 1.020861; 1.020289; 1.021188; 1.022835; 1.024789; 1.028452; 1.030374; 1.030947; 1.031995; 1.036034; 1.040878; 1.045023; 1.045067; 1.042227; 1.043539; 1.047472; 1.049433; 1.049736; 1.051053; 1.050854; 1.049365; 1.048681; 1.050518; 1.053640; 1.052295; 1.052194; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4642.9; 10:34:36; (); (); (); (); (); (); (); 0.964209; 0.969145; 0.976303; 0.975549; 0.973952; 0.973214; 0.972429; 0.971989; 0.972059; 0.975878; 0.978459; 0.978845; 0.978564; 0.981475; 0.985804; 0.986098; 0.981711; 0.977436; 0.979071; 0.981732; 0.982491; 0.983541; 0.985871; 0.986950; 0.982918; 0.980063; 0.980007; 0.980537; 0.977846; 0.977204; 0.980845; 0.984901; 0.987489; 0.987198; 0.986563; 0.985251; 0.985932; 0.988650; 0.992652; 0.996807; 0.999233; 1.000051; 0.999593; 1.000572; 0.999685; 0.996109; 0.994685; 0.994510; 0.994195; 0.995146; 0.997448; 0.996525; 0.995101; 0.995054; 0.993139; 0.992116; 0.992562; 0.996332; 1.002606; 1.006081; 1.007962; 1.009210; 1.012401; 1.017029; 1.020989; 1.025260; 1.031829; 1.036571; 1.039755; 1.043126; 1.044898; 1.046978; 1.047482; 1.045755; 1.045209; 1.046442; 1.045836; 1.044008; 1.041440; 1.039022; 1.035293; 1.030500; 1.024144; 1.021432; 1.022259; 1.023041; 1.023076; 1.024067; 1.023715; 1.023359; 1.024171; 1.024291; 1.026374; 1.030589; 1.034485; 1.037158; 1.039105; 1.043053; 1.046140; 1.047571; 1.045788; 1.041379; 1.037395; 1.036920; 1.038714; 1.040838; 1.041796; 1.039217; 1.037071; 1.036694; 1.037140; 1.037282; 1.035378; 1.032396; 1.031017; 1.033066; 1.037590; 1.042340; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4645.3; 10:34:45; (); (); (); (); (); (); (); 0.973754; 0.974311; 0.974590; 0.975319; 0.976932; 0.979915; 0.979342; 0.979312; 0.980522; 0.982608; 0.985835; 0.988486; 0.992476; 0.993405; 0.990134; 0.986771; 0.984544; 0.985314; 0.987333; 0.988359; 0.988345; 0.993055; 0.995388; 0.997404; 0.996290; 0.990501; 0.989031; 0.987057; 0.985822; 0.986952; 0.986163; 0.988915; 0.988283; 0.986679; 0.986571; 0.985293; 0.980756; 0.977613; 0.975835; 0.975180; 0.975633; 0.975877; 0.976064; 0.975744; 0.975990; 0.979620; 0.980446; 0.980577; 0.979391; 0.977293; 0.975446; 0.976884; 0.979945; 0.984387; 0.990000; 0.994080; 0.996888; 1.000849; 1.003220; 1.006206; 1.010335; 1.012751; 1.015488; 1.019311; 1.023324; 1.025705; 1.026884; 1.026263; 1.025813; 1.027598; 1.030970; 1.032615; 1.034211; 1.034928; 1.032636; 1.031505; 1.032195; 1.031892; 1.029958; 1.030475; 1.033462; 1.034072; 1.035238; 1.032304; 1.028694; 1.026849; 1.026001; 1.026440; 1.028309; 1.030228; 1.029637; 1.028389; 1.029379; 1.032007; 1.034138; 1.035901; 1.036759; 1.035036; 1.038219; 1.041098; 1.044420; 1.047713; 1.048696; 1.050747; 1.053075; 1.055920; 1.058404; 1.057868; 1.055534; 1.053750; 1.053548; 1.055418; 1.059043; 1.059963; 1.060242; 1.058304; 1.053954; 1.051065; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4647.6; 10:34:53; (); (); (); (); (); (); (); 0.999145; 0.996841; 0.995285; 0.995234; 0.997747; 0.998004; 0.997116; 0.996158; 0.994443; 0.991926; 0.987812; 0.983988; 0.980489; 0.978357; 0.981066; 0.984400; 0.983251; 0.981586; 0.982187; 0.980274; 0.980216; 0.979663; 0.978427; 0.977873; 0.977469; 0.982969; 0.986106; 0.986441; 0.986798; 0.985622; 0.983585; 0.986079; 0.988471; 0.989253; 0.991856; 0.991951; 0.992457; 0.994581; 0.997066; 0.999840; 0.998772; 1.001157; 1.005122; 1.005838; 1.005617; 1.004908; 1.004694; 1.005220; 1.004557; 1.003310; 1.005597; 1.008159; 1.009549; 1.009410; 1.008029; 1.005841; 1.003006; 1.004130; 1.006776; 1.008295; 1.007985; 1.007658; 1.004385; 1.002125; 1.001435; 0.999085; 1.000567; 1.001852; 1.003060; 1.006628; 1.011212; 1.012415; 1.009838; 1.008707; 1.011220; 1.013342; 1.014344; 1.017369; 1.020345; 1.024086; 1.027725; 1.026252; 1.025395; 1.024542; 1.022628; 1.020991; 1.021024; 1.021340; 1.018977; 1.016329; 1.014894; 1.016845; 1.018013; 1.017186; 1.014543; 1.013821; 1.013875; 1.015543; 1.017016; 1.017093; 1.015438; 1.015749; 1.018529; 1.018250; 1.020937; 1.024337; 1.024045; 1.020188; 1.018039; 1.017231; 1.016987; 1.016231; 1.014488; 1.012374; 1.012316; 1.013624; 1.014361; 1.012514; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
4650.0; 10:35:02; (); (); (); (); (); (); (); 0.990409; 0.987989; 0.984811; 0.987516; 0.986907; 0.985649; 0.985148; 0.986281; 0.988429; 0.986653; 0.983029; 0.979592; 0.978563; 0.979871; 0.980473; 0.980885; 0.983269; 0.986837; 0.989440; 0.992388; 0.993563; 0.993341; 0.992282; 0.991729; 0.994573; 0.997646; 0.998933; 0.998334; 0.997219; 0.998338; 1.000401; 1.002911; 1.004547; 1.002034; 1.001598; 1.003477; 1.007128; 1.010712; 1.011448; 1.011499; 1.011840; 1.014510; 1.017426; 1.017846; 1.018951; 1.018128; 1.015518; 1.013039; 1.012106; 1.011200; 1.012454; 1.011851; 1.011547; 1.015209; 1.017972; 1.016595; 1.014672; 1.016292; 1.021531; 1.020488; 1.021751; 1.024478; 1.027894; 1.030508; 1.033688; 1.035979; 1.035871; 1.033292; 1.030440; 1.027971; 1.026887; 1.027424; 1.025937; 1.023717; 1.025802; 1.023994; 1.019714; 1.016273; 1.014412; 1.012288; 1.009325; 1.010990; 1.012805; 1.012968; 1.013936; 1.017117; 1.015598; 1.016002; 1.017337; 1.017113; 1.018332; 1.020088; 1.023524; 1.028808; 1.032248; 1.032597; 1.030158; 1.029128; 1.029509; 1.030796; 1.033970; 1.038042; 1.041141; 1.041986; 1.041719; 1.042687; 1.044884; 1.041290; 1.037285; 1.035056; 1.035114; 1.037230; 1.038772; 1.040472; 1.040190; 1.037996; 1.035732; 1.029361; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
