Roll Number; 0
Recipe Name; FP 4577_360 GSM
Start Time; 2017-11-15; 11:19:30
File Name; D:\Mahlo\TR\171115111930FP 4577_360 GSM0_FMI2.txt

35295.7; 11:19:42; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 346.512228; 346.658826; 346.635073; 346.334040; 345.781565; 345.551223; 345.608413; 345.552832; 345.396817; 345.195830; 344.696820; 344.261974; 344.340593; 344.594181; 344.478726; 344.189584; 343.852907; 343.767881; 343.887210; 344.319373; 344.827443; 344.986856; 345.317304; 345.595419; 345.475495; 345.707238; 345.819116; 345.674574; 345.576525; 345.601976; 345.813543; 346.215725; 346.412152; 346.491307; 346.258193; 345.982134; 345.760345; 345.160395; 344.864011; 344.921857; 344.892949; 344.979644; 345.035911; 344.896942; 344.817817; 344.509959; 344.228685; 344.053119; 343.833536; 343.791276; 343.766272; 344.001591; 344.255090; 344.205439; 343.918860; 343.757153; 343.539268; 343.355060; 343.275487; 343.165755; 342.913032; 342.800796; 342.744261; 343.143880; 343.282610; 343.044817; 342.698753; 342.539310; 342.715889; 343.025237; 343.018383; 342.805207; 342.971653; 343.003273; 342.960268; 343.150288; 343.144715; 342.944473; 342.543304; 342.669725; 342.708498; 342.976540; 343.251586; 343.229741; 343.240172; 343.764067; 344.191790; 344.208151; 344.311297; 344.568163; 344.842255; 345.131457; 345.450491; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35334.1; 11:21:52; (); (); (); (); (); (); (); 360.197484; 359.536052; 358.604044; 358.324826; 358.676732; 358.308941; 358.076453; 357.666641; 356.871009; 356.152803; 355.581522; 355.107814; 354.798645; 354.388982; 354.408383; 354.505420; 354.520887; 354.735106; 354.803890; 354.027659; 353.887498; 353.659600; 353.466272; 353.534192; 353.523344; 353.545904; 353.611261; 353.392899; 353.116095; 352.660358; 352.407128; 352.264136; 351.829171; 351.462781; 351.513892; 351.078719; 350.709647; 350.776315; 350.745320; 350.698650; 350.570291; 350.085795; 350.271285; 350.265771; 349.959046; 349.695265; 349.605441; 349.612504; 349.586010; 349.613100; 349.976003; 350.229532; 350.237936; 349.791169; 349.186867; 348.891735; 348.730326; 348.124236; 347.869337; 348.035842; 347.846776; 347.760260; 347.645879; 347.173065; 346.823752; 347.032875; 347.317368; 347.525299; 348.158330; 348.825574; 349.288195; 349.628747; 349.709362; 349.528968; 349.358022; 349.664658; 349.609643; 349.660099; 350.113422; 350.318074; 350.147665; 350.156307; 350.321233; 350.171804; 349.701881; 349.654526; 349.693835; 350.256115; 350.818664; 351.105869; 350.830346; 350.848258; 350.871682; 350.722373; 350.732177; 350.757599; 350.703627; 350.645810; 350.701362; 350.947231; 351.223260; 351.565152; 351.498008; 351.798475; 352.326542; 353.210241; 354.179204; 354.837716; 355.524033; 356.082648; 356.312692; 356.280267; 356.563985; 356.938660; 357.269853; 357.277989; 357.553482; 357.876927; 358.009309; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35336.6; 11:22:01; (); (); (); (); (); (); (); 360.197484; 352.395147; 351.291537; 351.051360; 350.938737; 350.753248; 350.747466; 350.800127; 350.564033; 350.077838; 349.634469; 349.657983; 349.710613; 349.987864; 350.232869; 350.305974; 350.487262; 350.833595; 350.695074; 350.750983; 350.970417; 351.395071; 351.638883; 351.669461; 351.780862; 352.380276; 352.798164; 353.098959; 353.474617; 354.283988; 355.122179; 355.684161; 356.291533; 356.924057; 357.385188; 357.670456; 357.831687; 358.023703; 358.438313; 358.688802; 358.410031; 357.906163; 357.473344; 357.096165; 356.740803; 357.006669; 357.248157; 357.199013; 356.978804; 356.838077; 356.898457; 356.587052; 356.305093; 355.933905; 356.360078; 356.551826; 356.535226; 356.501967; 356.445760; 356.078833; 355.507374; 355.281681; 355.112970; 354.802191; 354.546845; 354.279131; 354.099721; 353.904188; 353.896409; 353.642583; 353.808194; 353.915274; 353.937268; 353.653699; 353.666484; 353.636205; 353.568792; 353.752404; 354.185820; 354.562134; 354.826003; 355.253845; 356.065571; 356.834412; 357.155353; 357.016474; 357.055902; 357.039660; 357.463300; 357.689738; 357.606769; 357.434541; 357.359558; 357.749075; 357.964367; 358.049363; 357.900679; 357.494861; 357.182920; 357.332677; 358.028799; 358.349502; 358.533382; 358.449429; 358.248502; 358.291686; 358.728439; 359.085172; 359.144449; 359.206557; 359.617531; 360.013157; 360.416740; 360.472262; 360.192388; 359.747797; 359.760493; 359.917700; 360.305607; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35339.1; 11:22:09; (); (); (); (); (); (); (); (); 352.963448; 353.258342; 353.079915; 353.019625; 353.137881; 353.065640; 352.851689; 352.898121; 353.069425; 353.174895; 353.272378; 353.117704; 353.283942; 353.569150; 353.820294; 354.310006; 354.376018; 354.946524; 355.420172; 355.492890; 355.655074; 355.857819; 355.797082; 355.436206; 355.161518; 355.096430; 355.126470; 354.955584; 354.987204; 354.914695; 354.409397; 354.312092; 354.041457; 353.621513; 353.204668; 352.971941; 352.800459; 352.520078; 352.450818; 352.396965; 352.367133; 352.865905; 353.114992; 353.170276; 353.190333; 353.573143; 353.763342; 353.511423; 353.530288; 353.874832; 354.136288; 354.652196; 354.534000; 354.424506; 354.541808; 354.426414; 354.229987; 354.484916; 354.851812; 355.370820; 355.101436; 354.924053; 355.183601; 355.293453; 355.327070; 355.353236; 355.725288; 356.672972; 357.207745; 357.442021; 357.853711; 358.242571; 358.207196; 358.018041; 357.995123; 358.032256; 357.950538; 358.288944; 359.014988; 359.718204; 360.253185; 360.274613; 360.091686; 360.263467; 360.513568; 360.657811; 361.050457; 361.597568; 361.543655; 361.690253; 362.139493; 362.312973; 361.810505; 361.092716; 360.593438; 360.411406; 360.011369; 359.801829; 359.484702; 359.104931; 358.355045; 356.933564; 356.157660; 356.110752; 355.976254; 355.947226; 356.005669; 356.218100; 356.200308; 355.721354; 355.070770; 354.865462; 354.614079; 354.503214; 354.719490; 355.503917; 356.246620; 356.221855; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35341.6; 11:22:18; (); (); (); (); (); (); (); (); 347.602695; 347.766995; 347.732037; 347.968102; 348.195434; 348.384500; 348.503262; 348.880738; 349.086732; 349.293828; 349.489272; 349.849522; 350.050956; 350.210398; 350.100845; 350.019276; 350.054055; 350.014061; 349.814743; 349.707097; 349.668115; 349.753380; 349.602878; 349.648446; 349.820793; 350.257516; 350.464791; 350.776255; 350.982875; 351.277471; 351.885885; 352.334350; 352.680415; 353.034556; 353.311300; 353.430033; 353.439569; 353.789836; 354.499906; 354.880512; 355.015844; 355.288237; 355.286241; 355.508536; 355.764270; 355.855525; 356.203377; 356.442958; 356.585473; 356.600463; 356.755108; 356.885791; 356.623888; 356.323630; 356.284082; 356.012017; 355.900496; 356.069416; 356.383890; 356.428206; 356.251746; 356.031209; 356.173486; 356.510639; 356.921375; 357.301712; 357.787281; 358.042002; 357.913107; 357.751220; 357.720852; 357.560456; 357.644439; 357.359171; 357.272238; 357.049823; 356.995285; 356.873035; 356.606960; 356.050968; 355.490685; 355.394244; 355.339259; 355.206281; 354.706377; 354.444057; 354.099303; 353.542686; 353.048772; 352.656126; 352.444857; 351.888359; 351.462543; 351.031542; 351.206034; 351.259649; 350.969434; 350.732028; 350.848764; 351.162136; 351.171345; 351.318240; 351.495683; 351.588100; 351.685673; 351.934880; 352.807462; 353.486180; 354.088336; 354.467273; 354.596913; 354.674011; 354.867637; 354.941398; 355.323792; 355.876654; 356.069803; 356.410533; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35344.1; 11:22:27; (); (); (); (); (); (); (); (); 344.092548; 344.180673; 344.319105; 344.547123; 344.684511; 344.765365; 344.635516; 344.736934; 344.719291; 344.420195; 344.201863; 344.446898; 344.870061; 345.266521; 345.656574; 346.009105; 346.329659; 346.475303; 346.478283; 346.483469; 346.366078; 346.675247; 346.711755; 346.825898; 347.188950; 347.720712; 347.752720; 348.096639; 348.649859; 349.164158; 349.281728; 348.995298; 349.163592; 349.577308; 350.020826; 350.743651; 351.224303; 351.694286; 352.412581; 353.326678; 353.653401; 353.844851; 354.151219; 354.308635; 355.230600; 356.113404; 356.572747; 356.846303; 356.999964; 356.913775; 356.821299; 357.070267; 357.054085; 356.668442; 356.373340; 356.363416; 356.422067; 356.157809; 355.807990; 355.514914; 355.798423; 356.258512; 356.339484; 356.101096; 356.592238; 357.228935; 357.495695; 357.922822; 358.510464; 358.693004; 359.295756; 359.871924; 360.483259; 360.864162; 360.637397; 360.558808; 360.968560; 361.751616; 362.803161; 363.548845; 363.959819; 364.146024; 364.049673; 363.959879; 364.071518; 363.851815; 363.802582; 363.523483; 363.339752; 363.523573; 363.284886; 363.095820; 362.900674; 362.362802; 361.599803; 361.064017; 360.953987; 361.186415; 360.979259; 361.093163; 361.630648; 361.945242; 362.699658; 363.469601; 363.841474; 364.253819; 364.167720; 364.414006; 365.047157; 365.118235; 365.232855; 365.356445; 365.614235; 366.250068; 366.531909; 366.243988; 365.847796; 365.341246; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35346.6; 11:22:35; (); (); (); (); (); (); (); 360.080600; 359.526306; 358.748525; 359.191149; 359.631956; 359.948933; 359.984308; 359.915882; 360.050142; 359.897912; 359.491199; 358.990848; 358.268440; 357.874602; 357.817858; 358.014137; 358.816415; 359.305948; 358.477801; 357.830286; 357.358903; 357.342303; 357.483566; 357.591867; 357.814103; 358.008027; 358.065009; 357.993543; 357.963681; 357.913703; 357.428074; 356.617153; 355.926514; 355.765641; 355.793178; 355.401933; 354.550719; 354.007363; 353.341043; 352.508575; 352.045834; 351.734757; 351.868570; 351.753473; 351.418853; 351.444304; 351.569235; 351.510733; 351.673901; 351.757407; 351.813346; 351.989061; 352.260888; 352.772087; 353.421211; 354.000151; 354.126960; 354.040623; 354.154646; 354.449719; 354.552180; 354.772925; 355.429828; 355.619341; 355.782241; 356.213987; 356.456608; 356.779486; 356.736153; 356.280118; 355.866224; 355.961502; 356.411695; 356.825143; 356.878310; 357.106835; 357.202500; 357.440203; 357.979119; 358.094335; 358.353704; 358.851492; 358.900875; 359.246939; 359.726936; 360.069603; 360.665411; 360.754967; 360.993147; 361.445278; 361.249775; 361.066490; 360.792994; 361.017227; 360.804230; 360.820234; 360.814303; 360.818923; 360.723466; 361.105174; 361.501902; 361.339331; 361.229539; 360.939085; 360.869855; 361.393392; 361.552209; 361.454695; 361.828923; 362.389684; 361.980736; 361.802995; 361.947000; 362.030536; 361.726612; 361.285150; 361.280143; 361.437321; 361.619085; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35349.1; 11:22:44; (); (); (); (); (); (); (); 357.417524; 356.897891; 356.622696; 356.497824; 356.193781; 355.856895; 355.796069; 355.344296; 354.311883; 353.437215; 352.896154; 352.399707; 352.158487; 352.317095; 352.416247; 352.111578; 351.883829; 351.526320; 351.166904; 351.054013; 350.893825; 350.807220; 351.130545; 350.891531; 350.859076; 350.986600; 351.302385; 351.556987; 351.434737; 351.267904; 351.279169; 351.496547; 351.758897; 351.873070; 351.786107; 351.655334; 351.017773; 350.673735; 350.681692; 350.368172; 350.048602; 349.653661; 349.342853; 348.955631; 348.800272; 348.692983; 348.351181; 347.877175; 347.921461; 348.009259; 348.053485; 348.400414; 348.539382; 348.798722; 349.064052; 349.103212; 349.273473; 349.603355; 350.219488; 350.536764; 350.756586; 351.281554; 351.783216; 352.052450; 352.674931; 353.290886; 353.361666; 353.515089; 353.519022; 353.658825; 353.754222; 353.761286; 354.073703; 354.168147; 354.372025; 354.657352; 354.750127; 354.745805; 354.680508; 354.527563; 354.609162; 355.281681; 355.616421; 355.843455; 356.090784; 356.368482; 356.540173; 356.655806; 356.879234; 357.073247; 356.972754; 356.899291; 356.912196; 357.036889; 357.162654; 357.273161; 357.077718; 357.058197; 357.383490; 357.734919; 358.269334; 358.835101; 359.042913; 359.139860; 359.314859; 360.010594; 360.807180; 361.416340; 361.917317; 362.291634; 362.696290; 362.920374; 363.321900; 363.640130; 363.774866; 363.834053; 363.662302; 364.183843; 361.619085; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35351.6; 11:22:53; (); (); (); (); (); (); (); 354.126602; 353.962690; 353.565425; 352.950096; 352.807939; 352.824837; 352.466762; 352.047473; 351.444483; 351.020247; 350.619644; 350.472063; 350.270480; 350.038469; 349.858224; 349.916250; 349.980056; 349.996239; 349.919766; 349.511921; 349.254072; 349.087715; 348.849446; 348.828346; 348.870099; 348.852307; 348.726779; 348.501176; 348.245323; 347.953826; 347.363979; 346.823931; 346.716255; 346.756428; 346.860737; 347.076684; 347.608835; 348.122597; 348.398507; 348.980010; 349.508077; 349.601060; 349.809349; 350.097239; 350.686014; 351.397425; 352.142781; 352.512091; 352.897614; 353.389800; 353.761166; 353.922904; 354.294509; 354.598045; 354.374945; 354.116589; 354.627639; 354.998916; 355.435461; 355.739623; 355.621368; 355.624557; 355.881810; 356.210291; 356.475532; 356.421500; 356.596887; 356.617600; 356.704175; 357.000738; 357.101977; 356.673956; 356.616795; 356.870145; 357.145280; 357.630134; 357.922018; 358.455926; 358.454853; 358.316213; 358.267993; 358.595997; 358.922064; 358.888984; 358.799100; 359.267682; 359.864146; 360.021740; 359.950632; 359.896749; 359.866768; 359.803408; 359.495342; 359.726191; 360.055894; 360.245049; 360.270768; 360.777587; 361.517936; 362.138659; 362.174809; 362.146854; 362.351149; 362.384588; 362.449199; 362.606585; 363.179266; 363.817841; 364.235163; 364.553839; 365.212411; 365.361929; 365.090311; 364.939362; 364.824533; 365.314066; 365.854770; 366.327226; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35354.1; 11:23:01; (); (); (); (); (); (); (); 354.744434; 354.828537; 354.767382; 354.348600; 353.919297; 353.402615; 352.976292; 352.784902; 352.457434; 351.740837; 351.261675; 351.242989; 351.160228; 350.925446; 351.047814; 350.651175; 350.173861; 349.974185; 349.928737; 349.968940; 350.217253; 350.318402; 350.264072; 350.372046; 350.565821; 350.373507; 350.095361; 350.324064; 350.846529; 351.122051; 351.584733; 351.581126; 351.524740; 351.852953; 351.950824; 351.770312; 351.925313; 352.341264; 352.737397; 352.589458; 352.951556; 353.212357; 352.965534; 352.518290; 352.419347; 352.513075; 352.794915; 353.082508; 352.984935; 353.268951; 353.802890; 354.036450; 353.928953; 353.880912; 354.610860; 354.742557; 354.722947; 354.943335; 354.877532; 354.835659; 355.113506; 355.155796; 354.862303; 354.534268; 354.319245; 354.091763; 353.868514; 353.949487; 353.610873; 352.693021; 352.433264; 352.147549; 351.996750; 352.117658; 351.840377; 351.216644; 350.912571; 350.749403; 350.800723; 350.573748; 350.688517; 350.811213; 350.544631; 350.501627; 350.370705; 350.067616; 350.266397; 350.165397; 350.060195; 350.202024; 350.572228; 351.114273; 351.200610; 351.307124; 351.311535; 351.417035; 351.834148; 352.167010; 352.289677; 352.507889; 352.842301; 353.284568; 354.097098; 354.675412; 354.876250; 355.374843; 355.740309; 356.325388; 356.763929; 356.993377; 356.952876; 356.775910; 356.693327; 357.030839; 357.535630; 357.851654; 357.695639; 357.272416; 357.701987; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35356.6; 11:23:10; (); (); (); (); (); (); (); 351.543337; 351.048201; 350.622773; 350.602567; 350.433230; 350.144148; 350.044787; 350.177079; 350.119144; 349.752635; 349.332482; 348.771960; 348.093659; 348.112553; 347.565860; 347.222120; 347.066283; 346.560687; 345.935494; 345.549315; 345.331699; 345.508933; 345.340461; 345.113695; 344.817787; 344.898194; 345.092237; 345.132917; 344.953477; 345.032007; 345.233589; 345.662266; 346.138477; 346.306622; 346.631169; 347.009242; 346.619338; 346.411973; 346.548200; 346.998036; 347.394198; 347.791225; 348.175257; 348.504484; 348.891377; 348.909795; 348.887235; 348.950446; 349.170685; 349.178702; 349.294782; 349.463433; 349.533498; 349.339336; 349.267006; 349.252790; 349.440068; 349.627852; 349.622488; 349.507093; 349.712342; 349.648893; 349.623710; 350.253254; 350.716919; 351.028264; 351.341516; 351.740420; 352.069378; 352.520913; 353.003025; 352.983594; 353.303283; 353.938967; 354.752034; 355.184227; 356.119752; 357.170105; 357.692510; 358.241141; 358.724862; 359.198451; 360.208780; 361.485273; 361.864328; 361.862659; 362.107992; 362.528563; 362.695485; 362.577915; 362.767220; 362.398416; 361.907452; 361.536890; 361.116111; 360.659122; 360.410720; 359.414846; 358.560830; 358.082950; 357.840240; 357.576013; 356.925189; 356.612891; 356.554300; 356.758088; 357.113242; 357.008219; 357.178152; 357.342005; 357.292920; 357.331336; 357.689679; 357.830316; 358.043492; 358.436286; 358.857810; 359.144360; 359.223574; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35359.1; 11:23:19; (); (); (); (); (); (); (); 347.332358; 347.546101; 347.881377; 348.110795; 348.390251; 348.749518; 348.682284; 348.596305; 348.553717; 348.118633; 347.814351; 347.788423; 348.095983; 348.467022; 348.766744; 349.233210; 349.385679; 349.508196; 349.741131; 349.670798; 349.501491; 349.869013; 350.288242; 350.638330; 351.499468; 352.378398; 352.971643; 353.168249; 353.291720; 353.576630; 353.751242; 354.192615; 354.480416; 354.770392; 355.151147; 355.786294; 355.937332; 356.327683; 357.140809; 357.594520; 357.553720; 357.789338; 358.416826; 358.915120; 359.824002; 360.533953; 361.092061; 361.993670; 362.441689; 362.788111; 362.655640; 362.880588; 363.097370; 362.727076; 362.852573; 363.066465; 363.264531; 363.518387; 363.440454; 363.174200; 362.979054; 362.978488; 362.567633; 362.765282; 362.941176; 363.355547; 363.514096; 363.381505; 363.570273; 363.504946; 363.848358; 363.633364; 363.126338; 362.712562; 362.398088; 362.018704; 361.655802; 361.348897; 360.981435; 360.847175; 360.898405; 361.262649; 361.145049; 360.653877; 360.272378; 359.733552; 359.598428; 359.905064; 359.860271; 359.678328; 359.517902; 359.378368; 359.123886; 358.615607; 358.535379; 358.224392; 357.830167; 357.613832; 357.641816; 358.015180; 358.291924; 358.635545; 358.595163; 359.141052; 359.624356; 359.929919; 359.912694; 359.990954; 360.226125; 359.710485; 359.230399; 358.805060; 358.749568; 358.854920; 358.522892; 358.339846; 357.781500; 357.075721; 356.062442; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35361.6; 11:23:27; (); (); (); (); (); (); (); 355.532318; 354.490459; 353.806615; 353.462696; 352.940798; 352.645129; 352.338850; 352.103651; 352.001488; 351.650089; 351.391315; 350.882500; 350.319803; 350.148261; 350.091279; 350.336015; 350.692213; 350.598335; 350.626677; 351.163983; 351.861089; 352.640033; 353.510678; 354.047954; 354.359657; 354.392588; 354.365349; 354.755968; 354.637802; 354.214728; 354.093105; 354.180217; 354.531646; 354.448915; 354.110807; 353.958338; 353.585988; 353.147894; 352.780789; 352.274567; 352.025360; 351.786882; 351.326287; 351.146668; 351.248950; 350.916594; 350.443244; 350.268424; 350.169837; 350.021601; 349.419445; 348.978013; 348.453641; 348.281413; 348.203689; 347.984076; 347.784996; 347.536415; 347.341567; 347.099960; 347.333908; 347.805232; 347.885817; 347.882271; 347.731322; 347.713083; 347.746789; 348.053724; 348.226964; 348.443151; 348.732263; 348.911822; 349.050879; 349.200159; 349.161506; 349.177659; 348.952353; 348.823607; 349.251419; 349.628836; 349.784970; 349.798411; 349.757195; 349.902660; 349.959850; 350.313634; 351.012826; 352.070540; 352.718472; 353.180498; 353.596836; 354.295999; 354.791760; 355.555683; 356.142789; 357.001632; 358.040065; 358.512759; 358.883351; 359.207600; 359.193623; 358.990550; 358.507693; 358.425736; 358.779281; 358.677804; 358.215421; 358.079791; 357.963204; 357.884794; 357.451797; 357.022882; 356.924117; 356.809795; 356.770843; 356.899977; 357.052356; 357.277274; 357.475847; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35364.1; 11:23:36; (); (); (); (); (); (); (); 356.523722; 356.264740; 355.786890; 355.245799; 354.675263; 354.203552; 353.571028; 353.047282; 352.709651; 352.299005; 352.246821; 351.947963; 351.500064; 350.969344; 350.616604; 350.156248; 350.038022; 349.857062; 349.656999; 349.574924; 349.291980; 349.359572; 349.440902; 349.384487; 349.251896; 348.893911; 348.788530; 349.004358; 349.131018; 348.887414; 348.728180; 348.405242; 348.363876; 348.526388; 348.614067; 348.546952; 348.376542; 348.473102; 348.407656; 348.177254; 348.271489; 348.767519; 348.858297; 348.636687; 348.734945; 348.825604; 348.947167; 349.213123; 349.567473; 350.036651; 350.627154; 351.092368; 351.344347; 351.907253; 352.383286; 352.617443; 352.778167; 353.350878; 353.816599; 354.175717; 354.656637; 355.161667; 355.665058; 355.789393; 355.986476; 356.507450; 357.132196; 357.502580; 357.729286; 357.982367; 358.135760; 358.106494; 358.054161; 358.591110; 359.061182; 359.467864; 359.681427; 359.787732; 360.126466; 360.092193; 360.146672; 360.417545; 360.513657; 360.523731; 360.314637; 360.075772; 359.978139; 360.014558; 360.246122; 360.238045; 360.198528; 360.284358; 360.358298; 360.315740; 360.642225; 360.873878; 360.794842; 360.786229; 361.016572; 361.295700; 361.708522; 361.999780; 362.225950; 362.364322; 362.560511; 362.186581; 362.024784; 361.565262; 360.954314; 360.262245; 359.329492; 358.761311; 358.646929; 358.365268; 358.219862; 357.959539; 357.568413; 356.173307; 354.508340; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35366.7; 11:23:44; (); (); (); (); (); (); (); 360.024512; 360.090137; 360.452175; 360.063732; 359.585166; 359.271675; 359.177679; 359.087795; 358.612448; 358.280480; 358.137131; 357.823998; 356.965482; 356.174141; 355.605185; 355.115235; 354.311436; 353.726923; 353.546500; 353.258848; 352.829754; 352.687597; 352.759629; 353.242725; 353.274494; 353.222787; 353.503048; 354.118884; 354.443669; 354.760706; 354.971021; 355.017602; 355.197966; 355.724633; 356.357694; 356.691808; 356.679738; 356.478631; 356.160313; 356.095791; 356.388599; 356.238455; 355.781764; 355.954856; 356.164724; 356.452167; 356.591612; 356.578350; 356.277853; 356.069624; 356.309205; 355.975032; 356.028825; 356.533378; 356.629819; 356.369317; 356.703103; 356.808364; 356.587470; 356.348842; 356.196880; 356.089771; 355.792791; 355.435193; 355.361581; 355.228215; 355.410755; 355.252296; 354.681641; 354.270458; 353.627264; 353.034943; 352.827847; 352.892935; 352.975518; 352.884591; 353.018284; 353.208274; 353.561819; 353.664190; 353.578806; 353.494823; 353.734642; 353.987873; 354.084581; 353.863239; 353.888065; 354.179054; 354.440153; 354.435831; 354.469895; 354.639143; 354.974687; 354.926437; 354.615360; 354.326159; 354.397088; 354.284495; 353.967249; 353.490293; 353.502631; 353.612185; 353.696615; 353.535235; 353.477508; 353.534013; 353.427887; 353.369921; 353.475660; 353.443265; 353.467524; 353.282303; 353.250027; 353.330612; 353.962719; 354.459316; 354.467839; 354.237974; 354.508340; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35369.1; 11:23:53; (); (); (); (); (); (); (); (); 359.808087; 359.102130; 358.469993; 357.853413; 357.615918; 357.729793; 357.724041; 357.229888; 356.691778; 356.115431; 355.942577; 355.893701; 356.041193; 355.922699; 355.452865; 355.046839; 355.226576; 355.369627; 355.378687; 355.276912; 354.443371; 353.956491; 353.924423; 353.663772; 353.488088; 353.134215; 352.715373; 352.277696; 352.147102; 351.971745; 351.625115; 351.009876; 350.722253; 350.349635; 350.037217; 350.522488; 350.955069; 350.997567; 351.020664; 350.925922; 350.774914; 350.785106; 350.576609; 350.429416; 350.638151; 350.897789; 351.042509; 351.168871; 351.498246; 351.938307; 351.764679; 351.223856; 350.947052; 350.825459; 351.002932; 350.865811; 350.760251; 350.640744; 350.526243; 350.528151; 350.580424; 350.366473; 350.237608; 350.334734; 350.490719; 350.360245; 350.166768; 349.936903; 349.291176; 348.972678; 349.204808; 349.065334; 348.896682; 349.016160; 348.745704; 349.111110; 349.720895; 349.980533; 349.690884; 349.100024; 349.093765; 349.586636; 350.129157; 350.758076; 351.023108; 351.047248; 351.070225; 351.482213; 351.635307; 351.867795; 351.533532; 351.094455; 351.180404; 351.407647; 351.712614; 351.814628; 351.714849; 351.676613; 351.992488; 352.217317; 352.564126; 352.499723; 352.389544; 352.469563; 352.685630; 353.021383; 353.614509; 353.909701; 354.477435; 355.024964; 355.179518; 355.078071; 355.223238; 355.146319; 355.267882; 355.432481; 356.436670; 356.879324; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35371.7; 11:24:02; (); (); (); (); (); (); (); 356.337607; 356.882632; 357.387632; 356.946737; 356.531143; 356.200874; 355.931193; 355.888337; 355.731338; 355.249524; 355.129540; 354.965687; 354.773104; 354.328752; 353.954405; 353.793710; 353.429705; 353.192508; 353.374302; 353.452772; 353.641808; 353.996962; 354.081422; 354.243010; 354.533821; 354.846269; 355.396867; 355.973333; 356.303066; 356.645882; 356.819779; 357.022077; 357.474983; 357.712775; 357.983172; 358.543754; 358.992994; 359.685063; 360.369802; 361.049205; 361.247271; 361.151814; 361.216247; 361.214727; 361.005187; 360.845268; 360.697180; 360.207528; 359.926224; 360.179454; 359.863400; 359.614342; 358.983815; 358.040601; 357.177824; 356.459796; 355.927169; 355.299979; 355.012834; 354.907364; 354.564458; 354.280531; 354.220092; 353.679240; 352.631658; 352.108896; 351.669908; 351.749152; 351.690739; 351.560026; 351.535052; 351.515114; 351.745307; 352.094799; 352.503866; 353.067994; 353.588700; 354.124844; 354.993224; 355.897903; 356.631935; 357.026786; 357.330739; 357.699066; 358.253658; 358.885080; 359.041274; 359.394550; 359.248251; 358.979017; 358.803779; 358.466506; 358.052790; 357.849836; 357.615143; 357.151866; 357.133806; 357.144415; 357.232869; 357.228726; 357.040733; 357.162237; 356.752932; 356.676459; 356.594473; 356.638283; 356.822103; 356.875509; 356.556177; 356.115431; 355.847985; 355.450273; 355.303347; 355.101496; 354.765385; 354.561448; 354.196101; 354.075730; 354.103059; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35374.2; 11:24:10; (); (); (); (); (); (); (); 348.712802; 348.747909; 348.624170; 348.780751; 348.820865; 348.427236; 348.178267; 348.180532; 348.055542; 347.900093; 347.688824; 347.662866; 347.914994; 348.509192; 348.548621; 348.329753; 348.111928; 348.061919; 347.750515; 347.583324; 347.849578; 347.731352; 347.461104; 347.437561; 347.400427; 347.488493; 347.473472; 347.717494; 347.815037; 347.639412; 347.582489; 347.515464; 347.713321; 348.035365; 348.175675; 348.298192; 348.893940; 349.661261; 350.075334; 350.353390; 350.722969; 350.975305; 350.807667; 351.017863; 351.569206; 352.038324; 352.918446; 353.766650; 354.333401; 355.039030; 355.827987; 356.613070; 356.870383; 357.054353; 357.490361; 357.528538; 357.659489; 357.759297; 358.054996; 358.309418; 358.227253; 358.159631; 358.089983; 358.470351; 358.750761; 358.749509; 358.880430; 359.288186; 359.906852; 360.081196; 360.461920; 360.672444; 361.225069; 361.507475; 361.558139; 361.630023; 361.153603; 360.985875; 360.911340; 360.862851; 360.749453; 360.596508; 359.927446; 358.986825; 359.158963; 359.481514; 359.362394; 358.678430; 358.156294; 357.794404; 357.597321; 358.051270; 358.174920; 357.852310; 357.405365; 357.096016; 356.996149; 357.189864; 357.414395; 357.222915; 357.005477; 357.194692; 357.647210; 357.896268; 358.348221; 358.762741; 358.450532; 358.464956; 358.821154; 358.931929; 358.598173; 358.414054; 358.309537; 358.245105; 357.965261; 357.704759; 357.527018; 357.556522; 357.146055; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
