Roll Number; 0
Recipe Name; B_R_B
Start Time; 2017-12-13; 09:11:32
File Name; D:\Mahlo\TR\171213091132B_R_B0_XMF2.txt

2571.1; 09:12:42; 658.340311; 576.144409; 519.339514; 475.166512; 433.451748; 398.732471; 372.611952; 345.457339; 299.183488; 251.571655; 210.079122; 168.653560; 121.554840; 74.462456; 32.980266; -0.677097; 7.369709; 8.079410; 7.802901; 7.241988; 6.641366; 6.177197; 5.776395; 5.393385; 5.103944; 4.911877; 4.768150; 4.645408; 4.564156; 4.512175; 4.479183; 4.463819; 4.453336; 4.442201; 4.424997; 4.412870; 4.401159; 4.392115; 4.384608; 4.379748; 4.375978; 4.375524; 4.379073; 4.386412; 4.395840; 4.406696; 4.415569; 4.420119; 4.425101; 4.429874; 4.430427; 4.430338; 4.430449; 4.430108; 4.430553; 4.431026; 4.428910; 4.421794; 4.411155; 4.394203; 4.375812; 4.360503; 4.350004; 4.341631; 4.337906; 4.339217; 4.345831; 4.355821; 4.369643; 4.384000; 4.395382; 4.407863; 4.417635; 4.426759; 4.433514; 4.436614; 4.414696; 4.348988; 4.228104; 4.049090; 3.796205; 3.413950; 2.990978; 2.486065; 1.852543; 1.177697; 0.546806; -0.134049; -0.989952; -1.970565; -2.994016; -4.329469; -6.901266; -13.124540; -56.681395; -155.322933; 494.779968; 1307.753658; 1699.521828; 1994.788742; 2540.545082; 3573.215103; 1704.720688; 1851.691055; 1129.232788; 494.295311; -493.625641; -7760.072327; -11677.313232; -10619.558716; -11656.560516; -14005.352783; -14792.803955; -14813.847351; -15570.846558; -16841.004944; -17920.616150; -18909.942627; -18243.492126; -18456.733704; -18361.463928; -17499.913025; -7741.753387; -7403.809357; -7805.573273; -7067.996979; -5178.190231; -5890.431595; -6034.735107; -5649.139404; -5079.988098; -3801.351929; -3193.298340; -2817.849541; -2211.967278; -1884.474564; -1746.901894; -1663.847923; -1615.093803; -1550.007057; 
2594.5; 09:13:59; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.728662; 4.739905; 4.745946; 4.746446; 4.742789; 4.735470; 4.726514; 4.713960; 4.698120; 4.682909; 4.667491; 4.658529; 4.665634; 4.677926; 4.690644; 4.700816; 4.712743; 4.719783; 4.729934; 4.740050; 4.758004; 4.780038; 4.806808; 4.834677; 4.873019; 4.903981; 4.927638; 4.928578; 4.918666; 4.905523; 4.897363; 4.885570; 4.878469; 4.869949; 4.865539; 4.861919; 4.858792; 4.854032; 4.848719; 4.845588; 4.844987; 4.834097; 4.826603; 4.819078; 4.811199; 4.802276; 4.789614; 4.773631; 4.755319; 4.738029; 4.723885; 4.708477; 4.694491; 4.679924; 4.672410; 4.668134; 4.668587; 4.665148; 4.658943; 4.658332; 4.657050; 4.660982; 4.683467; 4.894974; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2595.9; 09:14:04; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.485966; 4.536075; 4.578219; 4.612882; 4.631462; 4.643854; 4.660582; 4.694552; 4.745252; 4.778702; 4.797897; 4.814405; 4.821449; 4.830872; 4.818555; 4.790874; 4.757440; 4.723956; 4.702652; 4.682279; 4.663864; 4.646643; 4.634930; 4.630921; 4.630985; 4.641208; 4.655401; 4.674694; 4.696078; 4.723390; 4.755827; 4.785220; 4.811071; 4.828675; 4.854443; 4.875134; 4.895564; 4.918724; 4.943216; 4.956680; 4.970109; 4.979036; 4.983965; 4.980304; 4.972912; 4.963399; 4.956273; 4.945319; 4.923583; 4.899916; 4.867073; 4.814793; 4.752151; 4.700134; 4.654018; 4.607933; 4.572720; 4.545624; 4.523544; 4.507558; 4.488358; 4.462593; 4.440770; 4.427336; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2597.4; 09:14:09; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.605252; 4.594274; 4.583659; 4.578353; 4.577148; 4.583630; 4.594810; 4.610973; 4.631888; 4.652800; 4.676351; 4.709378; 4.738407; 4.767846; 4.799898; 4.828825; 4.853062; 4.879890; 4.901017; 4.918394; 4.923964; 4.927455; 4.921387; 4.917723; 4.904978; 4.893548; 4.873638; 4.864088; 4.848639; 4.843182; 4.835363; 4.837893; 4.839474; 4.851092; 4.861600; 4.880621; 4.897896; 4.917368; 4.926535; 4.933716; 4.928020; 4.919281; 4.910961; 4.901552; 4.887583; 4.865386; 4.838922; 4.814215; 4.772716; 4.725234; 4.676135; 4.629680; 4.587069; 4.562991; 4.537222; 4.524622; 4.512626; 4.499496; 4.484350; 4.472093; 4.466028; 4.460179; 4.456082; 4.469554; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2598.9; 09:14:14; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.605252; 4.672311; 4.656790; 4.645018; 4.633003; 4.627942; 4.624189; 4.620698; 4.620554; 4.610850; 4.605858; 4.596239; 4.594557; 4.592568; 4.598477; 4.607682; 4.617242; 4.633083; 4.645471; 4.656022; 4.665007; 4.676848; 4.693038; 4.711925; 4.738589; 4.761650; 4.785605; 4.806142; 4.822119; 4.834284; 4.845921; 4.855984; 4.868715; 4.888802; 4.912886; 4.939751; 4.964675; 4.986961; 5.008243; 5.023443; 5.036172; 5.045409; 5.050632; 5.048161; 5.037990; 5.023819; 5.008721; 4.991819; 4.962811; 4.923521; 4.881846; 4.835664; 4.780768; 4.726116; 4.675775; 4.635966; 4.602974; 4.578267; 4.557383; 4.541556; 4.527147; 4.511033; 4.496223; 4.492337; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2600.3; 09:14:19; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.605252; 4.789463; 4.798879; 4.798479; 4.798265; 4.801260; 4.808044; 4.815800; 4.840608; 4.864885; 4.889112; 4.911863; 4.930976; 4.941822; 4.954664; 4.960963; 4.963872; 4.967215; 4.977627; 4.981848; 4.982720; 4.977839; 4.974715; 4.962032; 4.950153; 4.940096; 4.932991; 4.921562; 4.915146; 4.905520; 4.903684; 4.905666; 4.908533; 4.912489; 4.922150; 4.933141; 4.944526; 4.956550; 4.961890; 4.967965; 4.966920; 4.969620; 4.968030; 4.967165; 4.959157; 4.946280; 4.931307; 4.909020; 4.884541; 4.847899; 4.810501; 4.771827; 4.725314; 4.688448; 4.660438; 4.640785; 4.615664; 4.596121; 4.577400; 4.560767; 4.545869; 4.527081; 4.521801; 4.514289; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2601.8; 09:14:24; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 5.008657; 5.016024; 5.024279; 5.023953; 5.028610; 5.022547; 5.019851; 5.012745; 5.013621; 5.012202; 5.015841; 5.005083; 4.985158; 4.961468; 4.935947; 4.903438; 4.879725; 4.850026; 4.827786; 4.808079; 4.793036; 4.785622; 4.785070; 4.794772; 4.795413; 4.803025; 4.806876; 4.814983; 4.821791; 4.835773; 4.854415; 4.879818; 4.903525; 4.932414; 4.955276; 4.974223; 4.984102; 4.994395; 5.000016; 5.004464; 5.007718; 5.014827; 5.022464; 5.027652; 5.032528; 5.028414; 5.018809; 5.004153; 4.988507; 4.967558; 4.949026; 4.924863; 4.904969; 4.885129; 4.871039; 4.858072; 4.845878; 4.832147; 4.818454; 4.796378; 4.775672; 4.758122; 4.748340; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2603.2; 09:14:29; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.803159; 4.833350; 4.853944; 4.875926; 4.890641; 4.906922; 4.917865; 4.942879; 4.970360; 4.992174; 5.006474; 5.023260; 5.032292; 5.037978; 5.035551; 5.029641; 5.017792; 5.001703; 4.979930; 4.954426; 4.926019; 4.896584; 4.867193; 4.839385; 4.822093; 4.804983; 4.789596; 4.774459; 4.770320; 4.767510; 4.771677; 4.772752; 4.776935; 4.777519; 4.780635; 4.784670; 4.793049; 4.793724; 4.795946; 4.791541; 4.790223; 4.782696; 4.779926; 4.764281; 4.749795; 4.729054; 4.709756; 4.694908; 4.679509; 4.670912; 4.654989; 4.643989; 4.638283; 4.631114; 4.632018; 4.621603; 4.619013; 4.610673; 4.602922; 4.597832; 4.592685; 4.593461; 4.592058; 4.601981; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2604.6; 09:14:34; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.814736; 4.847157; 4.858545; 4.870788; 4.877839; 4.879938; 4.879883; 4.881543; 4.891282; 4.900794; 4.899347; 4.902785; 4.889535; 4.886045; 4.860480; 4.846792; 4.823825; 4.811025; 4.790044; 4.768696; 4.756625; 4.746917; 4.745514; 4.755629; 4.769655; 4.784539; 4.796473; 4.810254; 4.824300; 4.836692; 4.851029; 4.870046; 4.894932; 4.916840; 4.946486; 4.978140; 5.009431; 5.032712; 5.049990; 5.065942; 5.076662; 5.084677; 5.095865; 5.105788; 5.114727; 5.123367; 5.125228; 5.124980; 5.116437; 5.103949; 5.082322; 5.064886; 5.046057; 5.029488; 5.014149; 5.004633; 4.992023; 4.980001; 4.966850; 4.955962; 4.943167; 4.933316; 4.925754; 4.924044; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2606.1; 09:14:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.822352; 4.854843; 4.878141; 4.899504; 4.917457; 4.930411; 4.942986; 4.967039; 4.991031; 5.013518; 5.030476; 5.039416; 5.049033; 5.055263; 5.056850; 5.047948; 5.034878; 5.015888; 5.002917; 4.982860; 4.975241; 4.961150; 4.953117; 4.940650; 4.936402; 4.928769; 4.931140; 4.920579; 4.914861; 4.909576; 4.909827; 4.906885; 4.915040; 4.914544; 4.912528; 4.910876; 4.912808; 4.915662; 4.913644; 4.913845; 4.901656; 4.896895; 4.889986; 4.894763; 4.891640; 4.896513; 4.887198; 4.888975; 4.877397; 4.873263; 4.855827; 4.840032; 4.823108; 4.802348; 4.795701; 4.784377; 4.781668; 4.773099; 4.758919; 4.751497; 4.736095; 4.730623; 4.717965; 4.719109; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2607.6; 09:14:44; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 4.967230; 4.997390; 5.007805; 5.017545; 5.022992; 5.026811; 5.026265; 5.029793; 5.044493; 5.047745; 5.042378; 5.041223; 5.026092; 5.012812; 4.987288; 4.971892; 4.944872; 4.917974; 4.900230; 4.880554; 4.862338; 4.848988; 4.842873; 4.846370; 4.854240; 4.863035; 4.866710; 4.869529; 4.875504; 4.883319; 4.892265; 4.900791; 4.918049; 4.936124; 4.961597; 4.981033; 4.997360; 5.008297; 5.015137; 5.018274; 5.021285; 5.027572; 5.038407; 5.049101; 5.059529; 5.070200; 5.074771; 5.075961; 5.066470; 5.048345; 5.026509; 5.006319; 4.982581; 4.963162; 4.944669; 4.933005; 4.916369; 4.899510; 4.882746; 4.861000; 4.836696; 4.812900; 4.790263; 4.778590; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
