Roll Number; 0
Recipe Name; FP 4556_184 GSM
Start Time; 2018-02-23; 07:39:53
File Name; D:\Mahlo\TR\180223073953FP 4556_184 GSM0_THICKNESS2.txt

154.7; 07:40:10; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.472182; 0.470491; 0.471107; 0.473045; 0.481427; 0.488638; 0.492258; 0.491022; 0.489100; 0.489596; 0.487342; 0.489800; 0.493304; 0.498316; 0.495514; 0.490889; 0.496172; 0.510354; 0.521170; 0.527749; 0.532334; 0.537448; 0.533878; 0.529137; 0.532224; 0.533568; 0.527891; 0.517481; 0.509293; 0.505420; 0.502667; 0.499329; 0.504159; 0.509630; 0.507057; 0.505704; 0.504134; 0.504521; 0.508815; 0.513902; 0.516671; 0.520474; 0.520231; 0.516287; 0.512871; 0.514646; 0.523643; 0.526094; 0.526667; 0.527802; 0.533642; 0.536295; 0.537330; 0.542108; 0.543585; 0.548356; 0.552052; 0.556275; 0.559643; 0.558872; 0.549367; 0.542297; 0.534621; 0.528712; 0.529547; 0.518337; 0.511916; 0.510468; 0.507324; 0.503162; 0.506742; 0.509969; 0.514007; 0.514731; 0.515145; 0.522829; 0.527456; 0.530548; 0.530829; 0.529955; 0.529120; 0.532548; 0.536334; 0.541416; 0.542178; 0.538874; 0.532948; 0.528999; 0.527773; 0.520488; 0.515127; 0.510551; 0.506472; 0.501079; 0.495887; 0.490505; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
164.0; 07:40:59; (); (); (); (); (); (); (); (); 0.490393; 0.492020; 0.488813; 0.486798; 0.489857; 0.493496; 0.493347; 0.490391; 0.483987; 0.482842; 0.483769; 0.483825; 0.485075; 0.486125; 0.490064; 0.491953; 0.492990; 0.494280; 0.493767; 0.488380; 0.485104; 0.486296; 0.491099; 0.498720; 0.501262; 0.505193; 0.510355; 0.514951; 0.514753; 0.510497; 0.510666; 0.511106; 0.510462; 0.511918; 0.517731; 0.519851; 0.520832; 0.519658; 0.516752; 0.514276; 0.510774; 0.506040; 0.505391; 0.507279; 0.507617; 0.505080; 0.505783; 0.508780; 0.509519; 0.508318; 0.508848; 0.509448; 0.511785; 0.515366; 0.518859; 0.520856; 0.521944; 0.521329; 0.522651; 0.527100; 0.530757; 0.531246; 0.534161; 0.535765; 0.537157; 0.542161; 0.547254; 0.550000; 0.551086; 0.550762; 0.548784; 0.546834; 0.541548; 0.535610; 0.528985; 0.525297; 0.528566; 0.526019; 0.525247; 0.522638; 0.516205; 0.507846; 0.503870; 0.502354; 0.505392; 0.509574; 0.514264; 0.521155; 0.524702; 0.528143; 0.528499; 0.525962; 0.527841; 0.528847; 0.530364; 0.532024; 0.533746; 0.533853; 0.531482; 0.523931; 0.517781; 0.514799; 0.515737; 0.514514; 0.514230; 0.515238; 0.514993; 0.514542; 0.515405; 0.516522; 0.518902; 0.522335; 0.525190; 0.528032; 0.533236; 0.538735; 0.537192; 0.535678; 0.538216; 0.542096; 0.544384; (); (); (); (); (); (); (); (); (); (); (); 
165.5; 07:41:08; (); (); (); (); (); (); (); (); 0.492645; 0.492163; 0.489938; 0.487104; 0.484339; 0.485575; 0.485016; 0.483659; 0.483188; 0.487318; 0.493971; 0.493955; 0.491730; 0.491313; 0.494396; 0.496641; 0.497952; 0.497586; 0.497843; 0.498530; 0.496972; 0.498876; 0.500787; 0.501681; 0.500628; 0.500432; 0.506832; 0.512998; 0.514846; 0.514570; 0.513608; 0.511771; 0.511758; 0.515754; 0.518800; 0.518518; 0.516732; 0.514979; 0.514581; 0.513134; 0.506800; 0.498901; 0.496978; 0.494538; 0.494287; 0.495507; 0.497359; 0.499529; 0.499293; 0.500017; 0.502803; 0.506084; 0.508089; 0.507828; 0.508991; 0.515383; 0.521989; 0.519543; 0.520652; 0.522392; 0.527063; 0.531701; 0.534682; 0.533550; 0.535561; 0.540464; 0.546437; 0.550137; 0.554356; 0.555106; 0.548798; 0.543465; 0.540656; 0.535232; 0.530612; 0.525181; 0.522715; 0.523490; 0.524661; 0.520972; 0.512513; 0.509730; 0.507096; 0.503038; 0.503677; 0.510353; 0.517642; 0.524380; 0.529450; 0.530582; 0.532652; 0.533242; 0.531817; 0.533218; 0.537050; 0.538573; 0.537138; 0.539603; 0.540053; 0.535014; 0.529240; 0.523368; 0.519085; 0.515722; 0.512592; 0.510117; 0.508786; 0.511238; 0.511556; 0.510120; 0.513860; 0.519969; 0.520497; 0.525009; 0.528477; 0.530946; 0.532769; 0.536355; 0.544087; 0.550694; 0.555755; (); (); (); (); (); (); (); (); (); (); (); 
166.9; 07:41:16; (); (); (); (); (); (); (); (); 0.485490; 0.489691; 0.493628; 0.495338; 0.497033; 0.498892; 0.497215; 0.495430; 0.492959; 0.494275; 0.496275; 0.494324; 0.496790; 0.498728; 0.500545; 0.501459; 0.497739; 0.494461; 0.491249; 0.487585; 0.487383; 0.490886; 0.492877; 0.496997; 0.498615; 0.501153; 0.505265; 0.510346; 0.513756; 0.512189; 0.514039; 0.517589; 0.518332; 0.520219; 0.522880; 0.521791; 0.519991; 0.518244; 0.514039; 0.513122; 0.511233; 0.506102; 0.502175; 0.502698; 0.503980; 0.501288; 0.501331; 0.504355; 0.507669; 0.507914; 0.507801; 0.511708; 0.516198; 0.517921; 0.520523; 0.523602; 0.524465; 0.523776; 0.524608; 0.528319; 0.532922; 0.533741; 0.535084; 0.537774; 0.538065; 0.543735; 0.544489; 0.547330; 0.551098; 0.553224; 0.551211; 0.548904; 0.544188; 0.540434; 0.538863; 0.534904; 0.536798; 0.532442; 0.531886; 0.530379; 0.523432; 0.517998; 0.515957; 0.514533; 0.515303; 0.522063; 0.529115; 0.534006; 0.533928; 0.533559; 0.535703; 0.535678; 0.536833; 0.540101; 0.543956; 0.546460; 0.546913; 0.545534; 0.540115; 0.534217; 0.529957; 0.525140; 0.522056; 0.523038; 0.521604; 0.518412; 0.517620; 0.520711; 0.518600; 0.516050; 0.518459; 0.522826; 0.525182; 0.530940; 0.533618; 0.534891; 0.536766; 0.538505; 0.539701; 0.544422; 0.547145; (); (); (); (); (); (); (); (); (); (); (); 
168.4; 07:41:25; (); (); (); (); (); (); (); (); 0.497632; 0.496277; 0.491595; 0.488086; 0.486869; 0.487862; 0.487105; 0.485073; 0.483700; 0.485088; 0.489176; 0.488090; 0.485380; 0.485580; 0.489965; 0.492670; 0.494541; 0.495740; 0.495792; 0.496061; 0.494306; 0.495162; 0.497060; 0.498316; 0.498458; 0.498893; 0.505377; 0.509475; 0.510708; 0.509717; 0.509614; 0.509114; 0.508273; 0.512047; 0.515755; 0.516234; 0.516484; 0.516622; 0.516829; 0.514819; 0.510146; 0.502831; 0.501688; 0.500582; 0.500296; 0.500597; 0.500461; 0.502313; 0.500717; 0.500759; 0.502355; 0.504621; 0.505719; 0.505601; 0.509197; 0.515475; 0.520744; 0.518302; 0.517570; 0.516308; 0.519062; 0.523760; 0.527604; 0.527428; 0.530383; 0.537340; 0.541589; 0.544849; 0.548875; 0.547186; 0.540458; 0.535924; 0.533859; 0.528909; 0.525660; 0.522845; 0.520318; 0.519150; 0.519921; 0.514521; 0.505927; 0.503627; 0.501167; 0.497776; 0.500054; 0.506168; 0.514377; 0.523350; 0.529189; 0.529804; 0.531745; 0.532929; 0.533159; 0.533775; 0.536295; 0.538262; 0.537404; 0.539736; 0.540185; 0.535043; 0.528152; 0.521631; 0.517637; 0.514665; 0.512800; 0.512027; 0.510459; 0.511596; 0.514576; 0.516444; 0.518304; 0.523541; 0.524227; 0.526683; 0.532192; 0.536381; 0.538001; 0.539436; 0.547469; 0.556348; 0.560714; (); (); (); (); (); (); (); (); (); (); (); 
169.9; 07:41:34; (); (); (); (); (); (); (); (); 0.512124; 0.508655; 0.504523; 0.502281; 0.503194; 0.504260; 0.503755; 0.500299; 0.492655; 0.490385; 0.491361; 0.490510; 0.487818; 0.487780; 0.492595; 0.495663; 0.498484; 0.499076; 0.497833; 0.494839; 0.492160; 0.493196; 0.496258; 0.501981; 0.504644; 0.504792; 0.507788; 0.511211; 0.511222; 0.507921; 0.509061; 0.509327; 0.509070; 0.511049; 0.516814; 0.517590; 0.518113; 0.518057; 0.517496; 0.515336; 0.513278; 0.510250; 0.510669; 0.511583; 0.510478; 0.508442; 0.506792; 0.510319; 0.511266; 0.511013; 0.512355; 0.513696; 0.514652; 0.515134; 0.515870; 0.519374; 0.521843; 0.521482; 0.523498; 0.526054; 0.528237; 0.532267; 0.534759; 0.533967; 0.534567; 0.539013; 0.542674; 0.545014; 0.549315; 0.550576; 0.546838; 0.542291; 0.538372; 0.531869; 0.525125; 0.520956; 0.520604; 0.518777; 0.517953; 0.514771; 0.509321; 0.504559; 0.502521; 0.499605; 0.501164; 0.505327; 0.510220; 0.516317; 0.521904; 0.525457; 0.525163; 0.525580; 0.527522; 0.529126; 0.529742; 0.532365; 0.533962; 0.534165; 0.533970; 0.526510; 0.519346; 0.518556; 0.520624; 0.521404; 0.520665; 0.520885; 0.519893; 0.518673; 0.519565; 0.522581; 0.522147; 0.524351; 0.526793; 0.529294; 0.534540; 0.540133; 0.537368; 0.534518; 0.536261; 0.542990; 0.546268; (); (); (); (); (); (); (); (); (); (); (); 
171.3; 07:41:43; (); (); (); (); (); (); (); (); 0.497301; 0.498774; 0.495314; 0.492131; 0.494205; 0.495321; 0.494445; 0.489424; 0.483942; 0.484656; 0.486467; 0.486290; 0.483816; 0.484922; 0.490216; 0.492306; 0.492898; 0.493636; 0.493737; 0.490163; 0.488331; 0.490690; 0.496314; 0.502027; 0.504594; 0.506054; 0.510069; 0.513863; 0.512701; 0.509365; 0.511062; 0.513067; 0.512523; 0.512623; 0.518292; 0.520482; 0.521776; 0.522009; 0.520215; 0.516009; 0.511813; 0.507805; 0.507549; 0.508131; 0.507626; 0.504796; 0.502336; 0.504944; 0.505618; 0.502547; 0.502404; 0.501826; 0.502085; 0.503718; 0.507584; 0.513507; 0.516023; 0.515264; 0.516334; 0.517340; 0.520035; 0.524332; 0.527996; 0.529995; 0.534035; 0.539811; 0.544908; 0.547436; 0.550145; 0.548193; 0.544341; 0.541101; 0.538376; 0.533959; 0.528487; 0.524805; 0.524840; 0.522664; 0.520507; 0.515534; 0.508707; 0.501538; 0.499312; 0.498661; 0.502429; 0.507029; 0.512050; 0.517482; 0.522185; 0.525819; 0.524489; 0.524872; 0.527142; 0.529645; 0.530763; 0.534140; 0.535934; 0.535803; 0.533269; 0.525461; 0.519396; 0.516024; 0.516210; 0.515452; 0.515185; 0.516165; 0.515203; 0.515350; 0.517009; 0.519150; 0.519472; 0.521461; 0.523826; 0.527813; 0.534128; 0.539545; 0.538264; 0.538887; 0.541767; 0.546699; 0.550260; (); (); (); (); (); (); (); (); (); (); (); 
172.8; 07:41:52; (); (); (); (); (); (); (); (); 0.506271; 0.504136; 0.498911; 0.495843; 0.497595; 0.499506; 0.499065; 0.496717; 0.489861; 0.487098; 0.488213; 0.487728; 0.484531; 0.484697; 0.490970; 0.494415; 0.496907; 0.498054; 0.498039; 0.494229; 0.491215; 0.492118; 0.496037; 0.502034; 0.505654; 0.507339; 0.511508; 0.514835; 0.514922; 0.511556; 0.512253; 0.513892; 0.514088; 0.514728; 0.521099; 0.523505; 0.523915; 0.523990; 0.522953; 0.519339; 0.516190; 0.513543; 0.513782; 0.514510; 0.513313; 0.511140; 0.508126; 0.509929; 0.510518; 0.508982; 0.509755; 0.510191; 0.511263; 0.511904; 0.513601; 0.516924; 0.518592; 0.517454; 0.518302; 0.520516; 0.523064; 0.527688; 0.530794; 0.531508; 0.532356; 0.537039; 0.541581; 0.543935; 0.549279; 0.550528; 0.548013; 0.544803; 0.541721; 0.535558; 0.528374; 0.524199; 0.523994; 0.522447; 0.521912; 0.519279; 0.513009; 0.507755; 0.505679; 0.501723; 0.503530; 0.507841; 0.512849; 0.518667; 0.524529; 0.529013; 0.527722; 0.526185; 0.528004; 0.530091; 0.531257; 0.533629; 0.534970; 0.535766; 0.534622; 0.528863; 0.521508; 0.520124; 0.520341; 0.519878; 0.519590; 0.521828; 0.521393; 0.520257; 0.521095; 0.523237; 0.522811; 0.526303; 0.529847; 0.532232; 0.537077; 0.542017; 0.539629; 0.538569; 0.541042; 0.546322; 0.549584; (); (); (); (); (); (); (); (); (); (); (); 
174.3; 07:42:01; (); (); (); (); (); (); (); (); 0.499620; 0.499015; 0.495825; 0.491345; 0.490189; 0.492075; 0.491521; 0.489157; 0.487952; 0.490212; 0.495167; 0.496513; 0.493244; 0.492576; 0.495490; 0.498124; 0.498837; 0.499063; 0.499029; 0.498558; 0.495368; 0.496369; 0.499236; 0.500321; 0.499884; 0.498725; 0.503033; 0.508155; 0.508682; 0.508295; 0.508375; 0.508295; 0.507748; 0.508372; 0.512961; 0.513568; 0.512867; 0.512574; 0.512303; 0.510499; 0.505497; 0.498531; 0.498075; 0.497652; 0.497303; 0.497431; 0.497104; 0.500047; 0.500352; 0.500062; 0.500962; 0.502384; 0.502463; 0.503099; 0.507401; 0.515139; 0.521478; 0.518091; 0.517846; 0.517087; 0.518863; 0.524155; 0.527621; 0.527077; 0.531379; 0.539039; 0.544718; 0.548568; 0.550296; 0.547941; 0.541236; 0.534591; 0.534032; 0.529745; 0.526483; 0.524807; 0.523214; 0.522013; 0.522573; 0.517896; 0.510204; 0.506116; 0.504353; 0.502837; 0.506281; 0.513904; 0.523210; 0.530298; 0.535199; 0.535567; 0.534625; 0.536168; 0.536685; 0.536595; 0.538733; 0.541070; 0.541158; 0.543603; 0.543168; 0.537714; 0.528628; 0.521293; 0.518078; 0.516129; 0.514564; 0.514808; 0.514304; 0.515948; 0.518872; 0.520965; 0.520793; 0.525071; 0.525179; 0.527897; 0.532690; 0.537804; 0.538520; 0.539505; 0.545804; 0.554550; 0.558249; (); (); (); (); (); (); (); (); (); (); (); 
175.7; 07:42:10; (); (); (); (); (); (); (); (); 0.504160; 0.502802; 0.500256; 0.498433; 0.500990; 0.503210; 0.502607; 0.498564; 0.489719; 0.488375; 0.488747; 0.489260; 0.487309; 0.488002; 0.492759; 0.495274; 0.496890; 0.496346; 0.495146; 0.490153; 0.486241; 0.487802; 0.493221; 0.500702; 0.504496; 0.506816; 0.510266; 0.513891; 0.513122; 0.508790; 0.508830; 0.510426; 0.511104; 0.513023; 0.519215; 0.522094; 0.521773; 0.520548; 0.518711; 0.515525; 0.512561; 0.509723; 0.510858; 0.512929; 0.512529; 0.509293; 0.508497; 0.510992; 0.512348; 0.510743; 0.511526; 0.512179; 0.513893; 0.515683; 0.517219; 0.520350; 0.521576; 0.520875; 0.522381; 0.526360; 0.530518; 0.533038; 0.536682; 0.537045; 0.537812; 0.541646; 0.546283; 0.549296; 0.552610; 0.553562; 0.551455; 0.548320; 0.543597; 0.538338; 0.531989; 0.527895; 0.529776; 0.526214; 0.525920; 0.522617; 0.516798; 0.509233; 0.505201; 0.501533; 0.502901; 0.507129; 0.511816; 0.516973; 0.521191; 0.523790; 0.521504; 0.519397; 0.520923; 0.521862; 0.524350; 0.527345; 0.530009; 0.530098; 0.528765; 0.524207; 0.519174; 0.516725; 0.517759; 0.516659; 0.516346; 0.518189; 0.517526; 0.516537; 0.516966; 0.518335; 0.520371; 0.522717; 0.525546; 0.529264; 0.533456; 0.537742; 0.536499; 0.536214; 0.539205; 0.543834; 0.546264; (); (); (); (); (); (); (); (); (); (); (); 
177.2; 07:42:19; (); (); (); (); (); (); (); (); 0.484329; 0.486911; 0.489839; 0.489034; 0.488975; 0.490092; 0.489146; 0.486815; 0.485549; 0.488940; 0.491755; 0.489514; 0.491188; 0.492657; 0.494719; 0.495972; 0.492980; 0.491672; 0.490888; 0.489006; 0.488839; 0.491877; 0.493904; 0.496257; 0.496705; 0.499070; 0.503936; 0.510160; 0.513455; 0.511710; 0.512121; 0.514199; 0.514147; 0.515915; 0.518022; 0.516705; 0.514136; 0.511569; 0.508513; 0.507762; 0.505727; 0.502128; 0.499017; 0.498805; 0.499840; 0.499604; 0.500436; 0.503655; 0.507540; 0.510310; 0.511854; 0.515818; 0.519437; 0.519663; 0.519769; 0.521543; 0.520626; 0.519068; 0.521612; 0.526477; 0.532150; 0.533637; 0.535150; 0.535477; 0.533295; 0.539115; 0.539986; 0.541099; 0.546073; 0.550797; 0.548463; 0.547463; 0.544568; 0.541368; 0.539012; 0.533182; 0.532431; 0.528912; 0.528003; 0.526014; 0.519768; 0.519036; 0.520521; 0.518893; 0.518404; 0.523240; 0.531127; 0.535298; 0.535528; 0.534354; 0.538114; 0.539542; 0.540261; 0.543033; 0.545221; 0.545773; 0.543900; 0.541954; 0.537887; 0.532680; 0.527594; 0.521091; 0.516573; 0.517304; 0.514947; 0.512090; 0.513031; 0.516583; 0.515593; 0.515899; 0.520868; 0.527280; 0.528763; 0.533529; 0.536429; 0.538969; 0.542784; 0.547723; 0.550125; 0.557413; 0.561277; (); (); (); (); (); (); (); (); (); (); (); 
