Roll Number; 6
Recipe Name; FP 4556_576 GSM
Start Time; 2018-04-05; 17:32:45
File Name; D:\Mahlo\TR\180405173245FP 4556_576 GSM6_XMF2.txt

31.2; 17:32:47; (); (); (); (); (); (); (); (); (); 1.712055; 1.720634; 1.726696; 1.728963; 1.731375; 1.731135; 1.732511; 1.735600; 1.757759; 1.771122; 1.771797; 1.773825; 1.774685; 1.778409; 1.779859; 1.780071; 1.779511; 1.778788; 1.780687; 1.782992; 1.786982; 1.787761; 1.790448; 1.791155; 1.791715; 1.792342; 1.790750; 1.787343; 1.782104; 1.777712; 1.773790; 1.773187; 1.772700; 1.769645; 1.767204; 1.765134; 1.762865; 1.760083; 1.757798; 1.754646; 1.750177; 1.745850; 1.744855; 1.745131; 1.746386; 1.747573; 1.748697; 1.749275; 1.750352; 1.751665; 1.754302; 1.757425; 1.760258; 1.762354; 1.765212; 1.769076; 1.774191; 1.778815; 1.782842; 1.784806; 1.784516; 1.782382; 1.781650; 1.782602; 1.784997; 1.786455; 1.787759; 1.787875; 1.787076; 1.785365; 1.782646; 1.778265; 1.773916; 1.770660; 1.769231; 1.770682; 1.772982; 1.773635; 1.772057; 1.768820; 1.765667; 1.763040; 1.761283; 1.760206; 1.760069; 1.760855; 1.763409; 1.766977; 1.768822; 1.769043; 1.768244; 1.767283; 1.767676; 1.769700; 1.771900; 1.772824; 1.772757; 1.773758; 1.776619; 1.779461; 1.778660; 1.774743; 1.770760; 1.767718; 1.765221; 1.763235; 1.762112; 1.761502; 1.759046; 1.750742; 1.732828; 1.726252; 1.722557; 1.715200; 1.708497; 1.704110; 1.699793; 1.695933; (); (); (); (); (); (); (); (); (); (); (); (); (); 
32.9; 17:32:56; (); (); (); (); (); (); (); (); (); 1.763764; 1.769841; 1.773874; 1.776619; 1.778430; 1.779226; 1.779404; 1.789751; 1.800066; 1.799331; 1.794963; 1.791430; 1.789816; 1.788414; 1.787151; 1.785072; 1.782176; 1.778801; 1.774998; 1.771552; 1.768830; 1.767060; 1.767362; 1.768650; 1.770392; 1.771489; 1.773346; 1.776452; 1.778692; 1.779558; 1.779993; 1.781237; 1.783616; 1.787565; 1.791854; 1.796008; 1.797981; 1.798470; 1.797494; 1.796256; 1.793671; 1.790697; 1.785986; 1.781879; 1.778989; 1.776708; 1.775218; 1.775989; 1.776594; 1.777482; 1.778619; 1.780364; 1.781344; 1.782933; 1.784699; 1.788099; 1.792137; 1.796623; 1.800111; 1.804242; 1.806889; 1.807933; 1.805337; 1.801684; 1.797415; 1.793675; 1.789299; 1.787099; 1.785412; 1.784164; 1.782291; 1.779775; 1.775366; 1.772119; 1.769739; 1.767582; 1.764680; 1.762005; 1.759123; 1.754452; 1.751585; 1.749674; 1.747957; 1.746395; 1.743479; 1.740626; 1.738003; 1.737057; 1.735327; 1.733393; 1.732239; 1.730719; 1.731380; 1.732350; 1.736310; 1.737913; 1.739140; 1.738027; 1.737108; 1.737029; 1.733886; 1.731083; 1.722827; 1.715685; 1.710940; 1.706258; 1.705105; 1.699534; 1.693051; 1.672774; 1.663072; 1.657005; 1.651589; 1.645911; 1.637431; 1.632483; 1.626219; 1.626710; (); (); (); (); (); (); (); (); (); (); (); (); (); 
34.6; 17:33:04; (); (); (); (); (); (); (); (); (); 1.707765; 1.709875; 1.710633; 1.713097; 1.717503; 1.721294; 1.725526; 1.730306; 1.747723; 1.756930; 1.752403; 1.748841; 1.743386; 1.744266; 1.743302; 1.746919; 1.749698; 1.752674; 1.754260; 1.754050; 1.755488; 1.755183; 1.757217; 1.759160; 1.763047; 1.766760; 1.768625; 1.771371; 1.771633; 1.771674; 1.770950; 1.770941; 1.772387; 1.773769; 1.774923; 1.772325; 1.770422; 1.767481; 1.765861; 1.763741; 1.762242; 1.761037; 1.759756; 1.757149; 1.754352; 1.750484; 1.746389; 1.741943; 1.738559; 1.737622; 1.739496; 1.741357; 1.743122; 1.743900; 1.745221; 1.746395; 1.747006; 1.748383; 1.753229; 1.761033; 1.768901; 1.775196; 1.778872; 1.779277; 1.778048; 1.775721; 1.773047; 1.771163; 1.770177; 1.769520; 1.769132; 1.768919; 1.767273; 1.764139; 1.760095; 1.756096; 1.753790; 1.754498; 1.757205; 1.761322; 1.764007; 1.765652; 1.766358; 1.766653; 1.767329; 1.768315; 1.769669; 1.771645; 1.773708; 1.776101; 1.778072; 1.777605; 1.775570; 1.772177; 1.767919; 1.765926; 1.765609; 1.767230; 1.769017; 1.769825; 1.769118; 1.767410; 1.765224; 1.762700; 1.759494; 1.756301; 1.755084; 1.753766; 1.751189; 1.745087; 1.732806; 1.726032; 1.721844; 1.717145; 1.711908; 1.705657; 1.698796; 1.692804; (); (); (); (); (); (); (); (); (); (); (); (); (); 
36.3; 17:33:13; (); (); (); (); (); (); (); (); (); 1.756455; 1.768590; 1.776027; 1.780326; 1.783234; 1.785095; 1.787600; 1.807019; 1.820258; 1.822544; 1.819245; 1.815481; 1.812555; 1.811205; 1.810226; 1.809907; 1.810251; 1.811305; 1.813070; 1.814491; 1.814243; 1.814987; 1.817117; 1.821826; 1.827811; 1.833019; 1.836675; 1.838392; 1.838645; 1.839232; 1.838915; 1.838155; 1.836634; 1.835213; 1.833363; 1.832664; 1.831953; 1.830167; 1.825123; 1.819247; 1.814019; 1.810117; 1.805437; 1.799058; 1.792096; 1.785469; 1.779062; 1.775078; 1.772463; 1.772240; 1.774341; 1.777648; 1.780179; 1.782725; 1.786216; 1.790646; 1.794892; 1.799883; 1.805937; 1.813832; 1.820118; 1.824760; 1.826634; 1.827367; 1.827002; 1.825237; 1.823121; 1.821531; 1.819670; 1.816874; 1.813526; 1.811905; 1.812102; 1.814088; 1.816925; 1.819808; 1.822357; 1.824481; 1.826742; 1.827452; 1.828946; 1.830141; 1.832784; 1.836386; 1.841500; 1.846407; 1.847064; 1.847055; 1.843707; 1.839549; 1.833037; 1.827060; 1.823018; 1.817595; 1.815120; 1.811809; 1.810648; 1.807071; 1.801364; 1.791561; 1.778842; 1.770856; 1.759486; 1.750843; 1.740496; 1.732827; 1.727998; 1.719542; 1.713342; 1.694243; 1.683987; 1.674464; 1.664834; 1.655452; 1.647836; 1.646274; 1.639483; 1.638768; (); (); (); (); (); (); (); (); (); (); (); (); (); 
38.0; 17:33:21; (); (); (); (); (); (); (); (); (); 1.703473; 1.711160; 1.719328; 1.723892; 1.730533; 1.733484; 1.737323; 1.740930; 1.761253; 1.773280; 1.775035; 1.778857; 1.779512; 1.783373; 1.783176; 1.783558; 1.784232; 1.786068; 1.790210; 1.793899; 1.799850; 1.803395; 1.808251; 1.810076; 1.810021; 1.811177; 1.812409; 1.815380; 1.817577; 1.821017; 1.823849; 1.824922; 1.824813; 1.822583; 1.820421; 1.816134; 1.812270; 1.808237; 1.806149; 1.805498; 1.804646; 1.802051; 1.798697; 1.795170; 1.791702; 1.789339; 1.788229; 1.787032; 1.786051; 1.784842; 1.785016; 1.786695; 1.790130; 1.793364; 1.794668; 1.794089; 1.792735; 1.790624; 1.789030; 1.788152; 1.788107; 1.788588; 1.790048; 1.792751; 1.794707; 1.794010; 1.789903; 1.784963; 1.783006; 1.783955; 1.787183; 1.790277; 1.792282; 1.792944; 1.793034; 1.794033; 1.795927; 1.796546; 1.795061; 1.793756; 1.794795; 1.799299; 1.805134; 1.809590; 1.812557; 1.814588; 1.817914; 1.822624; 1.828033; 1.833301; 1.835915; 1.835340; 1.833650; 1.832634; 1.831982; 1.831752; 1.830614; 1.828517; 1.825413; 1.822756; 1.820113; 1.816631; 1.812631; 1.807835; 1.803287; 1.800449; 1.799446; 1.799919; 1.800147; 1.796706; 1.781409; 1.771624; 1.769368; 1.767414; 1.764268; 1.759163; 1.752673; 1.746689; (); (); (); (); (); (); (); (); (); (); (); (); (); 
39.7; 17:33:30; (); (); (); (); (); (); (); (); (); 1.796148; 1.800618; 1.802510; 1.802218; 1.802070; 1.802974; 1.804602; 1.817781; 1.826814; 1.827010; 1.824624; 1.824828; 1.827165; 1.830098; 1.832968; 1.836010; 1.838520; 1.841913; 1.845861; 1.850421; 1.855009; 1.857785; 1.857930; 1.857687; 1.857553; 1.858852; 1.859155; 1.857609; 1.853406; 1.848356; 1.842469; 1.836079; 1.831114; 1.828383; 1.826533; 1.824089; 1.821090; 1.818820; 1.816670; 1.814515; 1.810229; 1.806382; 1.802533; 1.800760; 1.800653; 1.802217; 1.804941; 1.808820; 1.811341; 1.810275; 1.807362; 1.806482; 1.807389; 1.810586; 1.813089; 1.814575; 1.815415; 1.816921; 1.818265; 1.819246; 1.819618; 1.820040; 1.820710; 1.822953; 1.825593; 1.827564; 1.827872; 1.825933; 1.822885; 1.820794; 1.819667; 1.819450; 1.819560; 1.819909; 1.819949; 1.819758; 1.818176; 1.814240; 1.809908; 1.805491; 1.802857; 1.801275; 1.801045; 1.801831; 1.803864; 1.807126; 1.807718; 1.808932; 1.807592; 1.807335; 1.806594; 1.806403; 1.806593; 1.805524; 1.807847; 1.809994; 1.813492; 1.814084; 1.811467; 1.807479; 1.799105; 1.793878; 1.786835; 1.782734; 1.776850; 1.771271; 1.767058; 1.759423; 1.752800; 1.734325; 1.721028; 1.711142; 1.703697; 1.698988; 1.693506; 1.691752; 1.686702; 1.685282; (); (); (); (); (); (); (); (); (); (); (); (); (); 
41.4; 17:33:39; (); (); (); (); (); (); (); (); (); 1.704482; 1.708190; 1.712957; 1.719313; 1.725555; 1.729760; 1.735307; 1.740791; 1.760003; 1.769854; 1.770360; 1.769592; 1.767230; 1.766664; 1.765651; 1.766628; 1.766610; 1.766322; 1.764578; 1.761342; 1.759601; 1.758372; 1.761517; 1.765218; 1.768260; 1.770052; 1.770126; 1.770862; 1.771054; 1.771631; 1.772058; 1.772987; 1.774245; 1.776445; 1.778767; 1.780568; 1.779989; 1.776617; 1.772753; 1.769600; 1.768319; 1.768431; 1.770023; 1.772316; 1.774816; 1.776807; 1.778193; 1.778858; 1.777778; 1.775120; 1.772954; 1.772167; 1.772127; 1.772359; 1.772658; 1.772883; 1.772857; 1.771879; 1.770068; 1.767650; 1.766349; 1.766070; 1.766839; 1.769190; 1.771513; 1.772854; 1.772608; 1.770828; 1.769207; 1.768944; 1.769714; 1.770589; 1.771061; 1.771077; 1.770420; 1.769780; 1.769022; 1.767464; 1.765218; 1.763784; 1.764136; 1.766301; 1.769268; 1.771138; 1.771987; 1.772526; 1.774037; 1.776298; 1.779404; 1.783864; 1.787642; 1.789437; 1.790659; 1.791278; 1.791611; 1.791609; 1.791639; 1.792129; 1.793546; 1.794989; 1.795368; 1.792999; 1.787592; 1.781739; 1.775384; 1.769143; 1.764481; 1.762563; 1.761767; 1.754874; 1.738722; 1.722097; 1.715993; 1.709652; 1.702438; 1.694452; 1.686136; 1.679389; (); (); (); (); (); (); (); (); (); (); (); (); (); 
43.1; 17:33:47; (); (); (); (); (); (); (); (); (); 1.790779; 1.800895; 1.808065; 1.812543; 1.814761; 1.814181; 1.811451; 1.823739; 1.834678; 1.836162; 1.833503; 1.831443; 1.830314; 1.829255; 1.826715; 1.824015; 1.821635; 1.819701; 1.818944; 1.819957; 1.823973; 1.829584; 1.835701; 1.841136; 1.843514; 1.843184; 1.840954; 1.838715; 1.837852; 1.837734; 1.838122; 1.838122; 1.837759; 1.837679; 1.837386; 1.835935; 1.832266; 1.827672; 1.822602; 1.817720; 1.815088; 1.813762; 1.812502; 1.810352; 1.808512; 1.805934; 1.803687; 1.801219; 1.797814; 1.793643; 1.789937; 1.788267; 1.788605; 1.788963; 1.789144; 1.789181; 1.789233; 1.789429; 1.790637; 1.792748; 1.796681; 1.799918; 1.802373; 1.803425; 1.801752; 1.797277; 1.793870; 1.791329; 1.790614; 1.791976; 1.793563; 1.793857; 1.791703; 1.787460; 1.781824; 1.775497; 1.769556; 1.765390; 1.764223; 1.765394; 1.769219; 1.772066; 1.775336; 1.778893; 1.781535; 1.783340; 1.784751; 1.787846; 1.790729; 1.794197; 1.796326; 1.796322; 1.796287; 1.795090; 1.794916; 1.793154; 1.793211; 1.789998; 1.786634; 1.782919; 1.778544; 1.774898; 1.770094; 1.766007; 1.760435; 1.755125; 1.750476; 1.743256; 1.737627; 1.719967; 1.702165; 1.693902; 1.688502; 1.681087; 1.671182; 1.662413; 1.651438; 1.645862; (); (); (); (); (); (); (); (); (); (); (); (); (); 
44.8; 17:33:56; (); (); (); (); (); (); (); (); (); 1.693049; 1.697009; 1.701438; 1.706626; 1.711255; 1.715510; 1.718512; 1.717783; 1.729294; 1.737406; 1.739779; 1.741111; 1.741977; 1.745254; 1.747030; 1.752056; 1.755933; 1.759607; 1.762737; 1.763763; 1.766160; 1.767765; 1.773123; 1.776955; 1.781718; 1.784476; 1.786662; 1.789568; 1.792260; 1.797321; 1.801285; 1.804465; 1.806527; 1.807951; 1.809150; 1.809654; 1.810925; 1.811605; 1.812768; 1.813091; 1.812640; 1.811945; 1.810987; 1.809736; 1.807591; 1.804267; 1.801641; 1.799568; 1.798244; 1.798428; 1.798750; 1.798633; 1.798346; 1.798039; 1.797764; 1.797231; 1.796796; 1.796773; 1.797143; 1.796907; 1.796405; 1.795813; 1.794981; 1.794308; 1.794176; 1.795753; 1.798644; 1.799520; 1.798435; 1.795965; 1.794665; 1.795047; 1.795401; 1.794833; 1.794355; 1.794729; 1.795421; 1.796378; 1.797181; 1.797666; 1.797165; 1.796208; 1.797573; 1.801363; 1.805608; 1.808512; 1.808252; 1.806390; 1.804980; 1.804232; 1.804256; 1.804776; 1.805194; 1.804984; 1.804107; 1.803518; 1.801978; 1.799746; 1.797615; 1.795165; 1.792868; 1.790937; 1.789014; 1.786702; 1.784163; 1.781554; 1.778979; 1.776409; 1.772775; 1.765145; 1.747124; 1.733627; 1.729404; 1.724254; 1.718969; 1.712583; 1.705548; 1.700838; (); (); (); (); (); (); (); (); (); (); (); (); (); 
46.5; 17:34:04; (); (); (); (); (); (); (); (); (); 1.805411; 1.803868; 1.803600; 1.805183; 1.808281; 1.810249; 1.811017; 1.819562; 1.832479; 1.834201; 1.832264; 1.828546; 1.825524; 1.823644; 1.822813; 1.823306; 1.824280; 1.824869; 1.824505; 1.822361; 1.820394; 1.818568; 1.816324; 1.813638; 1.810734; 1.810333; 1.812468; 1.815587; 1.818458; 1.821593; 1.825234; 1.828166; 1.830177; 1.831649; 1.832488; 1.833476; 1.834551; 1.835689; 1.835838; 1.834748; 1.831919; 1.828410; 1.826180; 1.823795; 1.820052; 1.816111; 1.811563; 1.806418; 1.802044; 1.799045; 1.796297; 1.795568; 1.795548; 1.797460; 1.799597; 1.800042; 1.798666; 1.796891; 1.797133; 1.800573; 1.806350; 1.813481; 1.820099; 1.824360; 1.825933; 1.826460; 1.825682; 1.823515; 1.819117; 1.815640; 1.814597; 1.816489; 1.817547; 1.816141; 1.812024; 1.805393; 1.797703; 1.793057; 1.791474; 1.792656; 1.795549; 1.796912; 1.798899; 1.802106; 1.806224; 1.809302; 1.810877; 1.812888; 1.813609; 1.815686; 1.816423; 1.818197; 1.819102; 1.817457; 1.815548; 1.811874; 1.809591; 1.806592; 1.802882; 1.797350; 1.791159; 1.787936; 1.782187; 1.778424; 1.771331; 1.766204; 1.762108; 1.758037; 1.753837; 1.738041; 1.716463; 1.710661; 1.706986; 1.703755; 1.699106; 1.692258; 1.681124; 1.673713; (); (); (); (); (); (); (); (); (); (); (); (); (); 
